日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PE-TTM(扣非),PE-TTM(扣非) 分位点,PE-TTM(扣非) 80%分位点值,PE-TTM(扣非) 50%分位点值,PE-TTM(扣非) 20%分位点值
2025-11-26,=37.1100,=37.1100,=37.1100,=37.1100,=128501888219.55,=77012431200.0,=32277101427.45,,=14.9887,,,,
2025-11-25,=36.8600,=36.8600,=36.8600,=36.8600,=127636205868.3,=76493619348.0,=32059659353.7,,=14.8878,,,,
2025-11-24,=35.9000,=35.9000,=35.9000,=35.9000,=124311985639.5,=74501381840.0,=31224681790.5,,=14.5000,,,,
2025-11-21,=35.6700,=35.6700,=35.6700,=35.6700,=123515557876.3501,=74024074936.0,=31024635082.65,,=14.4071,,,,
2025-11-20,=37.1200,=37.1200,=37.1200,=37.1200,=128536515513.6,=77033183674.0,=32285799110.4,,=14.9928,,,,
2025-11-19,=37.4000,=37.4000,=37.4000,=37.4000,=129506079747.0,=77614252947.0,=32529334233.0,,=15.1059,,,,
2025-11-18,=36.9600,=36.9600,=36.9600,=36.9600,=127982478808.8,=76701144089.0,=32146636183.2,,=14.9282,,,,
2025-11-17,=37.8300,=37.8300,=37.8300,=37.8300,=130995053391.15,=78506609331.0,=32903334599.85,,=15.2796,,,,
2025-11-14,=39.1400,=39.1400,=39.1400,=39.1400,=135531228911.7001,=81225183432.0,=34042731066.3,,=15.8087,,,,
2025-11-13,=40.4700,=40.4700,=40.4700,=40.4700,=140136659020.3501,=83985262480.0,=35199522898.65,,=16.3458,,,,
2025-11-12,=39.0200,=39.0200,=39.0200,=39.0200,=135115701383.1001,=80976153743.0,=33938358870.9,,=15.7602,,,,
2025-11-11,=39.2700,=39.2700,=39.2700,=39.2700,=135981383734.3501,=81494965594.0,=34155800944.65,,=15.8612,,,,
2025-11-10,=40.2500,=40.2500,=40.2500,=40.2500,=139374858551.25,=83528708051.0,=35008173873.75,,=16.2570,,,,
2025-11-07,=39.8700,=39.8700,=39.8700,=39.8700,=138059021377.3501,=82740114037.0,=34677661921.65,,=16.1035,,,,
2025-11-06,=39.9500,=39.9500,=39.9500,=39.9500,=138336039729.7501,=82906133830.0,=34747243385.25,,=16.1358,,,,
2025-11-05,=39.1700,=39.1700,=39.1700,=39.1700,=135635110793.8501,=81287440854.0,=34068824115.15,,=15.8208,,,,
2025-11-04,=38.6000,=38.6000,=38.6000,=38.6000,=133661355033.0001,=80104549833.0,=33573056187.0,,=15.5906,,,,
2025-11-03,=39.9100,=39.9100,=39.9100,=39.9100,=138197530553.55,=82823123934.0,=34712452653.45,,=16.1197,,,,
2025-10-31,=41.0900,=41.0900,=41.0900,=41.0900,=142283551251.4501,=85271915871.0,=35738779241.55,,=16.5963,,,,
2025-10-30,=43.3500,=43.3500,=43.3500,=43.3500,=150109319706.7501,=89961975007.0,=37704455588.25,,=17.5091,,,,
2025-10-29,=42.9400,=42.9400,=42.9400,=42.9400,=148689600650.7001,=89111123571.0,=37347850587.3,,=17.3435,,,,
2025-10-28,=39.1900,=39.1900,=39.1900,=39.1900,=135704365381.95,=81328945802.0,=34086219481.05,,=17.7530,,,,
2025-10-27,=41.5300,=41.5300,=41.5300,=41.5300,=143807152189.6501,=86185024730.0,=36121477291.35,,=18.8130,,,,
2025-10-24,=39.0900,=39.0900,=39.0900,=39.0900,=135358092441.4501,=81121421061.0,=33999242651.55,,=17.7077,,,,
2025-10-23,=37.1300,=37.1300,=37.1300,=37.1300,=128571142807.6501,=77053936148.0,=32294496793.35,,=16.8198,,,,
2025-10-22,=37.1200,=37.1200,=37.1200,=37.1200,=128536515513.6,=77033183674.0,=32285799110.4,,=16.8153,,,,
2025-10-21,=37.7200,=37.7200,=37.7200,=37.7200,=130614153156.6001,=78278332117.0,=32807660087.4,,=17.0871,,,,
2025-10-20,=37.2100,=37.2100,=37.2100,=37.2100,=128848161160.05,=77219955940.0,=32364078256.95,,=16.8560,,,,
2025-10-17,=37.3200,=37.3200,=37.3200,=37.3200,=129229061394.6001,=77448233155.0,=32459752769.4,,=16.9059,,,,
2025-10-16,=38.4600,=38.4600,=38.4600,=38.4600,=133176572916.3,=79814015196.0,=33451288625.7,,=17.4223,,,,
2025-10-15,=39.6900,=39.6900,=39.6900,=39.6900,=137435730084.45,=82366569504.0,=34521103628.55,,=17.9795,,,,
2025-10-14,=38.5800,=38.5800,=38.5800,=38.5800,=133592100444.9,=80063044885.0,=33555660821.1,,=17.4767,,,,
2025-10-13,=41.4000,=41.4000,=41.4000,=41.4000,=143356997367.0,=85915242567.0,=36008407413.0,,=18.7541,,,,
2025-10-10,=42.1000,=42.1000,=42.1000,=42.1000,=145780907950.5,=87367915751.0,=36617245219.5,,=19.0712,,,,
2025-10-09,=39.0400,=39.0400,=39.0400,=39.0400,=135184955971.2,=81017658691.0,=33955754236.8,,=17.6850,,,,
2025-09-30,=35.4900,=35.4900,=35.4900,=35.4900,=122892266583.4501,=73650530403.0,=30868076789.55,,=16.0769,,,,
2025-09-29,=32.2600,=32.2600,=32.2600,=32.2600,=111707650605.3,=66947481285.0,=28058725196.7,,=14.6137,,,,
2025-09-26,=31.3000,=31.3000,=31.3000,=31.3000,=108383430376.5,=64955243777.0,=27223747633.5,,=14.1788,,,,
2025-09-25,=30.2600,=30.2600,=30.2600,=30.2600,=104782191795.3,=62796986475.0,=26319188606.7,,=13.7077,,,,
2025-09-24,=28.5200,=28.5200,=28.5200,=28.5200,=98757042630.6,=59186055991.0,=24805791773.4,,=12.9195,,,,
2025-09-23,=28.4400,=28.4400,=28.4400,=28.4400,=98480024278.2,=59020036198.0,=24736210309.8,,=12.8833,,,,
2025-09-22,=28.6500,=28.6500,=28.6500,=28.6500,=99207197453.25,=59455838153.0,=24918861651.75,,=12.9784,,,,
2025-09-19,=29.0000,=29.0000,=29.0000,=29.0000,=100419152745.0,=60182174745.0,=25223280555.0,,=13.1369,,,,
2025-09-18,=29.0700,=29.0700,=29.0700,=29.0700,=100661543803.35,=60327442063.0,=25284164335.65,,=13.1686,,,,
2025-09-17,=31.0600,=31.0600,=31.0600,=31.0600,=107552375319.3,=64457184399.0,=27015003242.7,,=14.0701,,,,
