日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PS-TTM,PS-TTM 分位点,PS-TTM 80%分位点值,PS-TTM 50%分位点值,PS-TTM 20%分位点值
2026-04-24,=44.7900,=44.7900,=44.7900,=44.7900,=155095650049.9501,=92950331270.0,=38956921933.05,,=0.2848,,,,
2026-04-23,=44.6600,=44.6600,=44.6600,=44.6600,=154645495227.3,=92680549107.0,=38843852054.7,,=0.2839,,,,
2026-04-22,=45.9500,=45.9500,=45.9500,=45.9500,=159112416159.7501,=95357618260.0,=39965853155.25,,=0.2922,,,,
2026-04-21,=46.2200,=46.2200,=46.2200,=46.2200,=160047353099.1001,=95917935059.0,=40200690594.9,,=0.2939,,,,
2026-04-20,=46.6600,=46.6600,=46.6600,=46.6600,=161570954037.3,=96831043917.0,=40583388644.7,,=0.2967,,,,
2026-04-17,=46.7500,=46.7500,=46.7500,=46.7500,=161882599683.75,=97017816184.0,=40661667791.25,,=0.2972,,,,
2026-04-16,=47.2200,=47.2200,=47.2200,=47.2200,=163510082504.1001,=97993182464.0,=41070458889.9,,=0.3002,,,,
2026-04-15,=46.8700,=46.8700,=46.8700,=46.8700,=162298127212.3501,=97266845872.0,=40766039986.65,,=0.2980,,,,
2026-04-14,=46.3400,=46.3400,=46.3400,=46.3400,=160462880627.7001,=96166964748.0,=40305062790.3,,=0.2946,,,,
2026-04-13,=45.5400,=45.5400,=45.5400,=45.5400,=157692697103.7001,=94506766824.0,=39609248154.3,,=0.2895,,,,
2026-04-10,=44.9000,=44.9000,=44.9000,=44.9000,=155476550284.5,=93178608485.0,=39052596445.5,,=0.2855,,,,
2026-04-09,=45.0500,=45.0500,=45.0500,=45.0500,=155995959695.25,=93489895595.0,=39183061689.75,,=0.2864,,,,
2026-04-08,=45.6400,=45.6400,=45.6400,=45.6400,=158038970044.2001,=94714291564.0,=39696224983.8,,=0.2902,,,,
2026-04-07,=42.8400,=42.8400,=42.8400,=42.8400,=148343327710.2001,=88903598830.0,=37260873757.8,,=0.2724,,,,
2026-04-03,=42.4600,=42.4600,=42.4600,=42.4600,=147027490536.3001,=88115004816.0,=36930361805.7,,=0.2700,,,,
2026-04-02,=43.2600,=43.2600,=43.2600,=43.2600,=149797674060.3001,=89775202740.0,=37626176441.7,,=0.2750,,,,
2026-04-01,=44.5500,=44.5500,=44.5500,=44.5500,=154264594992.75,=92452271893.0,=38748177542.25,,=0.2832,,,,
2026-03-31,=43.0000,=43.0000,=43.0000,=43.0000,=148897364415.0,=89235638415.0,=37400036685.0,,=0.2734,,,,
2026-03-30,=43.7800,=43.7800,=43.7800,=43.7800,=151598293350.9001,=90854331391.0,=38078455955.1,,=0.2784,,,,
2026-03-27,=43.8900,=43.8900,=43.8900,=43.8900,=151979193585.4501,=91082608605.0,=38174130467.55,,=0.2791,,,,
2026-03-26,=44.2100,=44.2100,=44.2100,=44.2100,=153087266995.0501,=91746687775.0,=38452456321.95,,=0.2941,,,,
2026-03-25,=44.7400,=44.7400,=44.7400,=44.7400,=154922513579.7001,=92846568900.0,=38913433518.3,,=0.2976,,,,
2026-03-24,=43.7300,=43.7300,=43.7300,=43.7300,=151425156880.65,=90750569021.0,=38034967540.35,,=0.2909,,,,
2026-03-23,=42.4500,=42.4500,=42.4500,=42.4500,=146992863242.2501,=88094252342.0,=36921664122.75,,=0.2823,,,,
2026-03-20,=45.0000,=45.0000,=45.0000,=45.0000,=155822823225.0,=93386133225.0,=39139573275.0,,=0.2993,,,,
2026-03-19,=45.6700,=45.6700,=45.6700,=45.6700,=158142851926.3501,=94776548986.0,=39722318032.65,,=0.3038,,,,
2026-03-18,=48.2600,=48.2600,=48.2600,=48.2600,=167111321085.3001,=100151439765.0,=41975017916.7,,=0.3210,,,,
2026-03-17,=48.5200,=48.5200,=48.5200,=48.5200,=168011630730.6001,=100691004091.0,=42201157673.4,,=0.3227,,,,
2026-03-16,=49.2500,=49.2500,=49.2500,=49.2500,=170539423196.2501,=102205934696.0,=42836088528.75,,=0.3276,,,,
2026-03-13,=50.7400,=50.7400,=50.7400,=50.7400,=175698890009.7001,=105298053330.0,=44132043288.3,,=0.3375,,,,
2026-03-12,=51.5500,=51.5500,=51.5500,=51.5500,=178503700827.75,=106979003728.0,=44836555607.25,,=0.3429,,,,
2026-03-11,=52.0800,=52.0800,=52.0800,=52.0800,=180338947412.4001,=108078884852.0,=45297532803.6,,=0.3464,,,,
2026-03-10,=52.4400,=52.4400,=52.4400,=52.4400,=181585529998.2001,=108825973918.0,=45610649389.8,,=0.3488,,,,
2026-03-09,=51.7700,=51.7700,=51.7700,=51.7700,=179265501296.8501,=107435558157.0,=45027904632.15,,=0.3443,,,,
2026-03-06,=53.5900,=53.5900,=53.5900,=53.5900,=185567668813.9501,=111212508434.0,=46610882929.05,,=0.3564,,,,
2026-03-05,=55.0800,=55.0800,=55.0800,=55.0800,=190727135627.4001,=114304627067.0,=47906837688.6,,=0.3664,,,,
2026-03-04,=54.8600,=54.8600,=54.8600,=54.8600,=189965335158.3001,=113848072638.0,=47715488663.7,,=0.3649,,,,
2026-03-03,=55.8200,=55.8200,=55.8200,=55.8200,=193289555387.1001,=115840310147.0,=48550466226.9,,=0.3713,,,,
2026-03-02,=59.6100,=59.6100,=59.6100,=59.6100,=206413299832.0501,=123705497812.0,=51846888064.95,,=0.3965,,,,
2026-02-27,=58.0400,=58.0400,=58.0400,=58.0400,=200976814666.2001,=120447359386.0,=50481351841.8,,=0.3860,,,,
2026-02-26,=56.9000,=56.9000,=56.9000,=56.9000,=197029303144.5001,=118081577345.0,=49489815985.5,,=0.3785,,,,
2026-02-25,=57.6400,=57.6400,=57.6400,=57.6400,=199591722904.2001,=119617260424.0,=50133444523.8,,=0.3834,,,,
2026-02-24,=57.1100,=57.1100,=57.1100,=57.1100,=197756476319.5501,=118517379300.0,=49672467327.45,,=0.3799,,,,
2026-02-13,=55.0300,=55.0300,=55.0300,=55.0300,=190553999157.1501,=114200864697.0,=47863349273.85,,=0.3660,,,,
2026-02-12,=56.5900,=56.5900,=56.5900,=56.5900,=195955857028.9501,=117438250649.0,=49220187814.05,,=0.3764,,,,
2026-02-11,=56.4700,=56.4700,=56.4700,=56.4700,=195540329500.3501,=117189220960.0,=49115815618.65,,=0.3756,,,,
2026-02-10,=55.6000,=55.6000,=55.6000,=55.6000,=192527754918.0001,=115383755718.0,=48359117202.0,,=0.3698,,,,
2026-02-09,=55.4600,=55.4600,=55.4600,=55.4600,=192042972801.3001,=115093221081.0,=48237349640.7,,=0.3689,,,,
2026-02-06,=55.1200,=55.1200,=55.1200,=55.1200,=190865644803.6001,=114387636964.0,=47941628420.4,,=0.3666,,,,
2026-02-05,=55.8600,=55.8600,=55.8600,=55.8600,=193428064563.3001,=115923320043.0,=48585256958.7,,=0.3715,,,,
2026-02-04,=58.8600,=58.8600,=58.8600,=58.8600,=203816252778.3001,=122149062258.0,=51194561843.7,,=0.3915,,,,
2026-02-03,=59.0500,=59.0500,=59.0500,=59.0500,=204474171365.2501,=122543359265.0,=51359817819.75,,=0.3928,,,,
2026-02-02,=57.0800,=57.0800,=57.0800,=57.0800,=197652594437.4001,=118455121877.0,=49646374278.6,,=0.3797,,,,
2026-01-30,=63.4200,=63.4200,=63.4200,=63.4200,=219606298865.1001,=131612190425.0,=55160705268.9,,=0.4218,,,,
2026-01-29,=70.4700,=70.4700,=70.4700,=70.4700,=244018541170.3501,=146242684630.0,=61292571748.65,,=0.4687,,,,
2026-01-28,=64.3200,=64.3200,=64.3200,=64.3200,=222722755329.6001,=133479913090.0,=55943496734.4,,=0.4278,,,,
2026-01-27,=60.8000,=60.8000,=60.8000,=60.8000,=210533947824.0001,=126175042224.0,=52881912336.0,,=0.4044,,,,
2026-01-26,=62.8200,=62.8200,=62.8200,=62.8200,=217528661222.1001,=130367041982.0,=54638844291.9,,=0.4178,,,,
2026-01-23,=59.6100,=59.6100,=59.6100,=59.6100,=206413299832.0501,=123705497812.0,=51846888064.95,,=0.3965,,,,
2026-01-22,=60.3000,=60.3000,=60.3000,=60.3000,=208802583121.5001,=125137418522.0,=52447028188.5,,=0.4011,,,,
2026-01-21,=62.1900,=62.1900,=62.1900,=62.1900,=215347141696.9501,=129059636117.0,=54090890266.05,,=0.4136,,,,
2026-01-20,=60.9000,=60.9000,=60.9000,=60.9000,=210880220764.5001,=126382566965.0,=52968889165.5,,=0.4051,,,,
2026-01-19,=60.5000,=60.5000,=60.5000,=60.5000,=209495129002.5001,=125552468003.0,=52620981847.5,,=0.4024,,,,
2026-01-16,=64.1100,=64.1100,=64.1100,=64.1100,=221995582154.5501,=133044111135.0,=55760845392.45,,=0.4264,,,,
2026-01-15,=62.0000,=62.0000,=62.0000,=62.0000,=214689223110.0001,=128665339110.0,=53925634290.0,,=0.4124,,,,
2026-01-14,=59.8000,=59.8000,=59.8000,=59.8000,=207071218419.0001,=124099794819.0,=52012144041.0,,=0.3977,,,,
2026-01-13,=57.2100,=57.2100,=57.2100,=57.2100,=198102749260.0501,=118724904040.0,=49759444156.95,,=0.3805,,,,
2026-01-12,=56.0200,=56.0200,=56.0200,=56.0200,=193982101268.1001,=116255359628.0,=48724419885.9,,=0.3726,,,,
2026-01-09,=56.5000,=56.5000,=56.5000,=56.5000,=195644211382.5001,=117251478383.0,=49141908667.5,,=0.3758,,,,
2026-01-08,=55.0300,=55.0300,=55.0300,=55.0300,=190553999157.1501,=114200864697.0,=47863349273.85,,=0.3660,,,,
2026-01-07,=55.2800,=55.2800,=55.2800,=55.2800,=191419681508.4001,=114719676548.0,=48080791347.6,,=0.3677,,,,
2026-01-06,=56.9700,=56.9700,=56.9700,=56.9700,=197271694202.8501,=118226844663.0,=49550699766.15,,=0.3789,,,,
2026-01-05,=54.3000,=54.3000,=54.3000,=54.3000,=188026206691.5,=112685934092.0,=47228418418.5,,=0.3612,,,,
2025-12-31,=54.9200,=54.9200,=54.9200,=54.9200,=190173098922.6001,=113972587483.0,=47767674761.4,,=0.3653,,,,
2025-12-30,=50.2500,=50.2500,=50.2500,=50.2500,=174002152601.2501,=104281182101.0,=43705856823.75,,=0.3342,,,,
2025-12-29,=48.9900,=48.9900,=48.9900,=48.9900,=169639113550.9501,=101666370371.0,=42609948772.05,,=0.3258,,,,
2025-12-26,=48.3100,=48.3100,=48.3100,=48.3100,=167284457555.5501,=100255202136.0,=42018506331.45,,=0.3213,,,,
2025-12-25,=43.9200,=43.9200,=43.9200,=43.9200,=152083075467.6001,=91144866028.0,=38200223516.4,,=0.2921,,,,
2025-12-24,=43.1000,=43.1000,=43.1000,=43.1000,=149243637355.5001,=89443163156.0,=37487013514.5,,=0.2867,,,,
2025-12-23,=42.0800,=42.0800,=42.0800,=42.0800,=145711653362.4,=87326410802.0,=36599849853.6,,=0.2799,,,,
2025-12-22,=42.5800,=42.5800,=42.5800,=42.5800,=147443018064.9,=88364034505.0,=37034734001.1,,=0.2832,,,,
2025-12-19,=41.8500,=41.8500,=41.8500,=41.8500,=144915225599.25,=86849103899.0,=36399803145.75,,=0.2784,,,,
2025-12-18,=41.0100,=41.0100,=41.0100,=41.0100,=142006532899.05,=85105896079.0,=35669197777.95,,=0.2728,,,,
2025-12-17,=41.3700,=41.3700,=41.3700,=41.3700,=143253115484.8501,=85852985145.0,=35982314364.15,,=0.2752,,,,
2025-12-16,=40.5600,=40.5600,=40.5600,=40.5600,=140448304666.8001,=84172034747.0,=35277802045.2,,=0.2698,,,,
2025-12-15,=41.1600,=41.1600,=41.1600,=41.1600,=142525942309.8,=85417183190.0,=35799663022.2,,=0.2738,,,,
2025-12-12,=41.6600,=41.6600,=41.6600,=41.6600,=144257307012.3,=86454806892.0,=36234547169.7,,=0.2771,,,,
2025-12-11,=41.1800,=41.1800,=41.1800,=41.1800,=142595196897.9,=85458688138.0,=35817058388.1,,=0.2739,,,,
2025-12-10,=42.3900,=42.3900,=42.3900,=42.3900,=146785099477.9501,=87969737498.0,=36869478025.05,,=0.2819,,,,
2025-12-09,=42.0300,=42.0300,=42.0300,=42.0300,=145538516892.1501,=87222648432.0,=36556361438.85,,=0.2796,,,,
2025-12-08,=44.7400,=44.7400,=44.7400,=44.7400,=154922513579.7001,=92846568900.0,=38913433518.3,,=0.2976,,,,
2025-12-05,=43.3200,=43.3200,=43.3200,=43.3200,=150005437824.6001,=89899717585.0,=37678362539.4,,=0.2881,,,,
2025-12-04,=41.1100,=41.1100,=41.1100,=41.1100,=142352805839.5501,=85313420820.0,=35756174607.45,,=0.2734,,,,
2025-12-03,=40.4700,=40.4700,=40.4700,=40.4700,=140136659020.3501,=83985262480.0,=35199522898.65,,=0.2692,,,,
2025-12-02,=40.4600,=40.4600,=40.4600,=40.4600,=140102031726.3001,=83964510006.0,=35190825215.7,,=0.2691,,,,
2025-12-01,=40.8600,=40.8600,=40.8600,=40.8600,=141487123488.3001,=84794608968.0,=35538732533.7,,=0.2718,,,,
2025-11-28,=37.4300,=37.4300,=37.4300,=37.4300,=129609961629.1501,=77676510369.0,=32555427281.85,,=0.2490,,,,
2025-11-27,=37.2800,=37.2800,=37.2800,=37.2800,=129090552218.4001,=77365223258.0,=32424962037.6,,=0.2480,,,,
2025-11-26,=37.1100,=37.1100,=37.1100,=37.1100,=128501888219.55,=77012431200.0,=32277101427.45,,=0.2468,,,,
2025-11-25,=36.8600,=36.8600,=36.8600,=36.8600,=127636205868.3,=76493619348.0,=32059659353.7,,=0.2452,,,,
2025-11-24,=35.9000,=35.9000,=35.9000,=35.9000,=124311985639.5,=74501381840.0,=31224681790.5,,=0.2388,,,,
2025-11-21,=35.6700,=35.6700,=35.6700,=35.6700,=123515557876.3501,=74024074936.0,=31024635082.65,,=0.2373,,,,
2025-11-20,=37.1200,=37.1200,=37.1200,=37.1200,=128536515513.6,=77033183674.0,=32285799110.4,,=0.2469,,,,
2025-11-19,=37.4000,=37.4000,=37.4000,=37.4000,=129506079747.0,=77614252947.0,=32529334233.0,,=0.2488,,,,
2025-11-18,=36.9600,=36.9600,=36.9600,=36.9600,=127982478808.8,=76701144089.0,=32146636183.2,,=0.2458,,,,
2025-11-17,=37.8300,=37.8300,=37.8300,=37.8300,=130995053391.15,=78506609331.0,=32903334599.85,,=0.2516,,,,
2025-11-14,=39.1400,=39.1400,=39.1400,=39.1400,=135531228911.7001,=81225183432.0,=34042731066.3,,=0.2603,,,,
2025-11-13,=40.4700,=40.4700,=40.4700,=40.4700,=140136659020.3501,=83985262480.0,=35199522898.65,,=0.2692,,,,
2025-11-12,=39.0200,=39.0200,=39.0200,=39.0200,=135115701383.1001,=80976153743.0,=33938358870.9,,=0.2595,,,,
2025-11-11,=39.2700,=39.2700,=39.2700,=39.2700,=135981383734.3501,=81494965594.0,=34155800944.65,,=0.2612,,,,
2025-11-10,=40.2500,=40.2500,=40.2500,=40.2500,=139374858551.25,=83528708051.0,=35008173873.75,,=0.2677,,,,
2025-11-07,=39.8700,=39.8700,=39.8700,=39.8700,=138059021377.3501,=82740114037.0,=34677661921.65,,=0.2652,,,,
2025-11-06,=39.9500,=39.9500,=39.9500,=39.9500,=138336039729.7501,=82906133830.0,=34747243385.25,,=0.2657,,,,
2025-11-05,=39.1700,=39.1700,=39.1700,=39.1700,=135635110793.8501,=81287440854.0,=34068824115.15,,=0.2605,,,,
2025-11-04,=38.6000,=38.6000,=38.6000,=38.6000,=133661355033.0001,=80104549833.0,=33573056187.0,,=0.2567,,,,
2025-11-03,=39.9100,=39.9100,=39.9100,=39.9100,=138197530553.55,=82823123934.0,=34712452653.45,,=0.2655,,,,
2025-10-31,=41.0900,=41.0900,=41.0900,=41.0900,=142283551251.4501,=85271915871.0,=35738779241.55,,=0.2733,,,,
2025-10-30,=43.3500,=43.3500,=43.3500,=43.3500,=150109319706.7501,=89961975007.0,=37704455588.25,,=0.2883,,,,
2025-10-29,=42.9400,=42.9400,=42.9400,=42.9400,=148689600650.7001,=89111123571.0,=37347850587.3,,=0.2856,,,,
2025-10-28,=39.1900,=39.1900,=39.1900,=39.1900,=135704365381.95,=81328945802.0,=34086219481.05,,=0.2688,,,,
2025-10-27,=41.5300,=41.5300,=41.5300,=41.5300,=143807152189.6501,=86185024730.0,=36121477291.35,,=0.2849,,,,
2025-10-24,=39.0900,=39.0900,=39.0900,=39.0900,=135358092441.4501,=81121421061.0,=33999242651.55,,=0.2681,,,,
2025-10-23,=37.1300,=37.1300,=37.1300,=37.1300,=128571142807.6501,=77053936148.0,=32294496793.35,,=0.2547,,,,
2025-10-22,=37.1200,=37.1200,=37.1200,=37.1200,=128536515513.6,=77033183674.0,=32285799110.4,,=0.2546,,,,
2025-10-21,=37.7200,=37.7200,=37.7200,=37.7200,=130614153156.6001,=78278332117.0,=32807660087.4,,=0.2587,,,,
2025-10-20,=37.2100,=37.2100,=37.2100,=37.2100,=128848161160.05,=77219955940.0,=32364078256.95,,=0.2552,,,,
2025-10-17,=37.3200,=37.3200,=37.3200,=37.3200,=129229061394.6001,=77448233155.0,=32459752769.4,,=0.2560,,,,
2025-10-16,=38.4600,=38.4600,=38.4600,=38.4600,=133176572916.3,=79814015196.0,=33451288625.7,,=0.2638,,,,
2025-10-15,=39.6900,=39.6900,=39.6900,=39.6900,=137435730084.45,=82366569504.0,=34521103628.55,,=0.2723,,,,
2025-10-14,=38.5800,=38.5800,=38.5800,=38.5800,=133592100444.9,=80063044885.0,=33555660821.1,,=0.2646,,,,
2025-10-13,=41.4000,=41.4000,=41.4000,=41.4000,=143356997367.0,=85915242567.0,=36008407413.0,,=0.2840,,,,
2025-10-10,=42.1000,=42.1000,=42.1000,=42.1000,=145780907950.5,=87367915751.0,=36617245219.5,,=0.2888,,,,
2025-10-09,=39.0400,=39.0400,=39.0400,=39.0400,=135184955971.2,=81017658691.0,=33955754236.8,,=0.2678,,,,
2025-09-30,=35.4900,=35.4900,=35.4900,=35.4900,=122892266583.4501,=73650530403.0,=30868076789.55,,=0.2434,,,,
2025-09-29,=32.2600,=32.2600,=32.2600,=32.2600,=111707650605.3,=66947481285.0,=28058725196.7,,=0.2213,,,,
2025-09-26,=31.3000,=31.3000,=31.3000,=31.3000,=108383430376.5,=64955243777.0,=27223747633.5,,=0.2147,,,,
2025-09-25,=30.2600,=30.2600,=30.2600,=30.2600,=104782191795.3,=62796986475.0,=26319188606.7,,=0.2076,,,,
2025-09-24,=28.5200,=28.5200,=28.5200,=28.5200,=98757042630.6,=59186055991.0,=24805791773.4,,=0.1956,,,,
2025-09-23,=28.4400,=28.4400,=28.4400,=28.4400,=98480024278.2,=59020036198.0,=24736210309.8,,=0.1951,,,,
2025-09-22,=28.6500,=28.6500,=28.6500,=28.6500,=99207197453.25,=59455838153.0,=24918861651.75,,=0.1965,,,,
2025-09-19,=29.0000,=29.0000,=29.0000,=29.0000,=100419152745.0,=60182174745.0,=25223280555.0,,=0.1989,,,,
2025-09-18,=29.0700,=29.0700,=29.0700,=29.0700,=100661543803.35,=60327442063.0,=25284164335.65,,=0.1994,,,,
2025-09-17,=31.0600,=31.0600,=31.0600,=31.0600,=107552375319.3,=64457184399.0,=27015003242.7,,=0.2131,,,,
2025-09-16,=30.0600,=30.0600,=30.0600,=30.0600,=104089645914.3,=62381936994.0,=26145234947.7,,=0.2062,,,,
2025-09-15,=30.2800,=30.2800,=30.2800,=30.2800,=104851446383.4,=62838491423.0,=26336583972.6,,=0.2077,,,,
2025-09-12,=30.9700,=30.9700,=30.9700,=30.9700,=107240729672.85,=64270412133.0,=26936724096.15,,=0.2124,,,,
2025-09-11,=29.0000,=29.0000,=29.0000,=29.0000,=100419152745.0,=60182174745.0,=25223280555.0,,=0.1989,,,,
2025-09-10,=28.6000,=28.6000,=28.6000,=28.6000,=99034060983.0,=59352075783.0,=24875373237.0,,=0.1962,,,,
2025-09-09,=28.6600,=28.6600,=28.6600,=28.6600,=99241824747.3,=59476590627.0,=24927559334.7,,=0.1966,,,,
2025-09-08,=28.5300,=28.5300,=28.5300,=28.5300,=98791669924.65,=59206808465.0,=24814489456.35,,=0.1957,,,,
2025-09-05,=29.3900,=29.3900,=29.3900,=29.3900,=101769617212.95,=60991521233.0,=25562490190.05,,=0.2016,,,,
2025-09-04,=28.6100,=28.6100,=28.6100,=28.6100,=99068688277.05,=59372828257.0,=24884070919.95,,=0.1963,,,,
2025-09-03,=29.7000,=29.7000,=29.7000,=29.7000,=102843063328.5,=61634847929.0,=25832118361.5,,=0.2037,,,,
2025-09-02,=29.0000,=29.0000,=29.0000,=29.0000,=100419152745.0,=60182174745.0,=25223280555.0,,=0.1989,,,,
2025-09-01,=28.9600,=28.9600,=28.9600,=28.9600,=100280643568.8,=60099164849.0,=25188489823.2,,=0.1987,,,,
2025-08-29,=27.9000,=27.9000,=27.9000,=27.9000,=96610150399.5,=57899402600.0,=24266535430.5,,=0.1914,,,,
2025-08-28,=26.0800,=26.0800,=26.0800,=26.0800,=90307982882.4,=54122452322.0,=22683557133.6,,=0.1771,,,,
2025-08-27,=26.0900,=26.0900,=26.0900,=26.0900,=90342610176.45,=54143204796.0,=22692254816.55,,=0.1771,,,,
2025-08-26,=26.8300,=26.8300,=26.8300,=26.8300,=92905029936.15,=55678887876.0,=23335883354.85,,=0.1822,,,,
2025-08-25,=26.9700,=26.9700,=26.9700,=26.9700,=93389812052.85,=55969422513.0,=23457650916.15,,=0.1831,,,,
