date,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,股息率,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,市值(元)
2026-04-09,45.3438,0.8043,49.3336,34.2451,25.9633,0.0091,5.9406,0.8944,5.7924,4.1485,3.0264,5.8026,0.5989,7.9121,5.6972,3.9498,184226850074.3
2026-04-08,45.8616,0.8043,49.3336,34.2451,25.9633,0.0090,6.0084,0.8944,5.7924,4.1485,3.0264,5.8689,0.5989,7.9121,5.6972,3.9498,186330857041.8
2026-04-07,43.2620,0.8043,49.3336,34.2451,25.9633,0.0096,5.6678,0.8944,5.7924,4.1485,3.0264,5.5362,0.5989,7.9121,5.6972,3.9498,175768742064.95
2026-04-03,43.3966,0.8043,49.3336,34.2451,25.9633,0.0095,5.6855,0.8944,5.7924,4.1485,3.0264,5.5534,0.5989,7.9121,5.6972,3.9498,176315783876.5
2026-04-02,44.3391,0.8043,49.3336,34.2451,25.9633,0.0093,5.8089,0.8944,5.7924,4.1485,3.0264,5.6741,0.5989,7.9121,5.6972,3.9498,180145076557.35
2026-04-01,45.1470,0.8043,49.3336,34.2451,25.9633,0.0092,5.9148,0.8944,5.7924,4.1485,3.0264,5.7774,0.5989,7.9121,5.6972,3.9498,183427327426.65
2026-03-31,44.0491,0.8043,49.3336,34.2451,25.9633,0.0094,5.7709,0.8944,5.7924,4.1485,3.0264,5.6369,0.5989,7.9121,5.6972,3.9498,178966832655.55
2026-03-30,44.5670,0.8043,49.3336,34.2451,25.9633,0.0093,5.8388,0.8944,5.7924,4.1485,3.0264,5.7032,0.5989,7.9121,5.6972,3.9498,181070839623.05
2026-03-27,44.8984,0.8043,49.3336,34.2451,25.9633,0.0092,5.8822,0.8944,5.7924,4.1485,3.0264,5.7456,0.5989,7.9121,5.6972,3.9498,182417404082.25
2026-03-26,45.4370,0.8043,49.3336,34.2451,25.9633,0.0091,5.9528,0.8944,5.7924,4.1485,3.0264,5.8145,0.5989,7.9121,5.6972,3.9498,184605571328.45
2026-03-25,45.0434,0.8043,49.3336,34.2451,25.9633,0.0092,5.9012,0.8944,5.7924,4.1485,3.0264,5.7642,0.5989,7.9121,5.6972,3.9498,183006526033.15
2026-03-24,44.0906,0.8043,49.3336,34.2451,25.9633,0.0094,5.7764,0.8944,5.7924,4.1485,3.0264,5.6422,0.5989,7.9121,5.6972,3.9498,179135153212.95
2026-03-23,44.7932,0.8043,49.3336,34.2451,25.9633,0.0079,5.7601,0.8944,5.7924,4.1485,3.0264,5.8125,0.5989,7.9121,5.6972,3.9498,180944599205.0
2026-03-20,46.0745,0.8043,49.3336,34.2451,25.9633,0.0077,5.9248,0.8944,5.7924,4.1485,3.0264,5.9788,0.5989,7.9121,5.6972,3.9498,186120456345.05
2026-03-19,46.8558,0.8043,49.3336,34.2451,25.9633,0.0076,6.0253,0.8944,5.7924,4.1485,3.0264,6.0802,0.5989,7.9121,5.6972,3.9498,189276466796.3
2026-03-18,48.3455,0.8043,49.3336,34.2451,25.9633,0.0074,6.2169,0.8944,5.7924,4.1485,3.0264,6.2735,0.5989,7.9121,5.6972,3.9498,195293926723.35
2026-03-17,47.8038,0.8043,49.3336,34.2451,25.9633,0.0074,6.1472,0.8944,5.7924,4.1485,3.0264,6.2032,0.5989,7.9121,5.6972,3.9498,193105759477.15
2026-03-16,48.6163,0.8043,49.3336,34.2451,25.9633,0.0073,6.2517,0.8944,5.7924,4.1485,3.0264,6.3086,0.5989,7.9121,5.6972,3.9498,196388010346.45
2026-03-13,49.2726,0.8043,49.3336,34.2451,25.9633,0.0072,6.3361,0.8944,5.7924,4.1485,3.0264,6.3938,0.5989,7.9121,5.6972,3.9498,199039059125.5
2026-03-12,50.8143,0.8043,49.3336,34.2451,25.9633,0.0070,6.5343,0.8944,5.7924,4.1485,3.0264,6.5938,0.5989,7.9121,5.6972,3.9498,205266919749.3
2026-03-11,50.2205,0.8043,49.3336,34.2451,25.9633,0.0071,6.4580,0.8944,5.7924,4.1485,3.0264,6.5168,0.5989,7.9121,5.6972,3.9498,202868351806.35
2026-03-10,50.4601,0.8043,49.3336,34.2451,25.9633,0.0071,6.4888,0.8944,5.7924,4.1485,3.0264,6.5479,0.5989,7.9121,5.6972,3.9498,203836195011.4
2026-03-09,48.9496,0.8043,49.3336,34.2451,25.9633,0.0073,6.2946,0.8944,5.7924,4.1485,3.0264,6.3519,0.5989,7.9121,5.6972,3.9498,197734574805.65
2026-03-06,49.6997,0.8043,49.3336,34.2451,25.9633,0.0072,6.3910,0.8944,5.7924,4.1485,3.0264,6.4492,0.5989,7.9121,5.6972,3.9498,200764344838.85
2026-03-05,49.5747,0.8043,49.3336,34.2451,25.9633,0.0072,6.3749,0.8944,5.7924,4.1485,3.0264,6.4330,0.5989,7.9121,5.6972,3.9498,200259383166.65
2026-03-04,49.4809,0.8043,49.3336,34.2451,25.9633,0.0072,6.3629,0.8944,5.7924,4.1485,3.0264,6.4208,0.5989,7.9121,5.6972,3.9498,199880661912.5
2026-03-03,48.5225,0.8043,49.3336,34.2451,25.9633,0.0073,6.2396,0.8944,5.7924,4.1485,3.0264,6.2965,0.5989,7.9121,5.6972,3.9498,196009289092.3
2026-03-02,51.4601,0.8043,49.3336,34.2451,25.9633,0.0069,6.6174,0.8944,5.7924,4.1485,3.0264,6.6777,0.5989,7.9121,5.6972,3.9498,207875888389.0
2026-02-27,53.3456,0.8043,49.3336,34.2451,25.9633,0.0067,6.8598,0.8944,5.7924,4.1485,3.0264,6.9223,0.5989,7.9121,5.6972,3.9498,215492393611.35
2026-02-26,54.1061,0.8043,49.3336,34.2451,25.9633,0.0066,6.9576,0.8944,5.7924,4.1485,3.0264,7.0210,0.5989,7.9121,5.6972,3.9498,218564243783.9
2026-02-25,54.3248,0.8043,49.3336,34.2451,25.9633,0.0065,6.9858,0.8944,5.7924,4.1485,3.0264,7.0494,0.5989,7.9121,5.6972,3.9498,219447926710.25
2026-02-24,54.9290,0.8043,49.3336,34.2451,25.9633,0.0065,7.0635,0.8944,5.7924,4.1485,3.0264,7.1278,0.5989,7.9121,5.6972,3.9498,221888574792.55
2026-02-13,55.7103,0.8043,49.3336,34.2451,25.9633,0.0064,7.1639,0.8944,5.7924,4.1485,3.0264,7.2292,0.5989,7.9121,5.6972,3.9498,225044585243.8
2026-02-12,54.8665,0.8043,49.3336,34.2451,25.9633,0.0065,7.0554,0.8944,5.7924,4.1485,3.0264,7.1197,0.5989,7.9121,5.6972,3.9498,221636093956.45
2026-02-11,54.3352,0.8043,49.3336,34.2451,25.9633,0.0065,6.9871,0.8944,5.7924,4.1485,3.0264,7.0507,0.5989,7.9121,5.6972,3.9498,219490006849.6
2026-02-10,55.5228,0.8043,49.3336,34.2451,25.9633,0.0064,7.1398,0.8944,5.7924,4.1485,3.0264,7.2048,0.5989,7.9121,5.6972,3.9498,224287142735.5
2026-02-09,53.7311,0.8043,49.3336,34.2451,25.9633,0.0066,6.9094,0.8944,5.7924,4.1485,3.0264,6.9723,0.5989,7.9121,5.6972,3.9498,217049358767.3
2026-02-06,53.2519,0.8043,49.3336,34.2451,25.9633,0.0067,6.8478,0.8944,5.7924,4.1485,3.0264,6.9102,0.5989,7.9121,5.6972,3.9498,215113672357.2
2026-02-05,52.1789,0.8043,49.3336,34.2451,25.9633,0.0068,6.7098,0.8944,5.7924,4.1485,3.0264,6.7709,0.5989,7.9121,5.6972,3.9498,210779418004.15
2026-02-04,53.8144,0.8043,49.3336,34.2451,25.9633,0.0066,6.9201,0.8944,5.7924,4.1485,3.0264,6.9832,0.5989,7.9121,5.6972,3.9498,217385999882.1
2026-02-03,54.5123,0.8043,49.3336,34.2451,25.9633,0.0065,7.0099,0.8944,5.7924,4.1485,3.0264,7.0737,0.5989,7.9121,5.6972,3.9498,220205369218.55
2026-02-02,52.8560,0.8043,49.3336,34.2451,25.9633,0.0067,6.7969,0.8944,5.7924,4.1485,3.0264,6.8588,0.5989,7.9121,5.6972,3.9498,213514627061.9
2026-01-30,53.0644,0.8043,49.3336,34.2451,25.9633,0.0067,6.8237,0.8944,5.7924,4.1485,3.0264,6.8858,0.5989,7.9121,5.6972,3.9498,214356229848.9
2026-01-29,52.1581,0.8043,49.3336,34.2451,25.9633,0.0068,6.7071,0.8944,5.7924,4.1485,3.0264,6.7682,0.5989,7.9121,5.6972,3.9498,210695257725.45
2026-01-28,53.5540,0.8043,49.3336,34.2451,25.9633,0.0066,6.8866,0.8944,5.7924,4.1485,3.0264,6.9494,0.5989,7.9121,5.6972,3.9498,216333996398.35
2026-01-27,54.4498,0.8043,49.3336,34.2451,25.9633,0.0065,7.0018,0.8944,5.7924,4.1485,3.0264,7.0656,0.5989,7.9121,5.6972,3.9498,219952888382.45
2026-01-26,54.1061,0.8043,49.3336,34.2451,25.9633,0.0066,6.9576,0.8944,5.7924,4.1485,3.0264,7.0210,0.5989,7.9121,5.6972,3.9498,218564243783.9
2026-01-23,56.2937,0.8043,49.3336,34.2451,25.9633,0.0063,7.2389,0.8944,5.7924,4.1485,3.0264,7.3049,0.5989,7.9121,5.6972,3.9498,227401073047.4
2026-01-22,58.3666,0.8043,49.3336,34.2451,25.9633,0.0061,7.5055,0.8944,5.7924,4.1485,3.0264,7.5739,0.5989,7.9121,5.6972,3.9498,235775020778.05
2026-01-21,60.3667,0.8043,49.3336,34.2451,25.9633,0.0059,7.7627,0.8944,5.7924,4.1485,3.0264,7.8334,0.5989,7.9121,5.6972,3.9498,243854407533.25
2026-01-20,60.2834,0.8043,49.3336,34.2451,25.9633,0.0059,7.7520,0.8944,5.7924,4.1485,3.0264,7.8226,0.5989,7.9121,5.6972,3.9498,243517766418.45
2026-01-19,61.0022,0.8043,49.3336,34.2451,25.9633,0.0058,7.8444,0.8944,5.7924,4.1485,3.0264,7.9159,0.5989,7.9121,5.6972,3.9498,246421296033.6
2026-01-16,59.8563,0.8043,49.3336,34.2451,25.9633,0.0059,7.6971,0.8944,5.7924,4.1485,3.0264,7.7672,0.5989,7.9121,5.6972,3.9498,241792480705.1
2026-01-15,56.8666,0.8043,49.3336,34.2451,25.9633,0.0063,7.3126,0.8944,5.7924,4.1485,3.0264,7.3792,0.5989,7.9121,5.6972,3.9498,229715480711.65
2026-01-14,57.1478,0.8043,49.3336,34.2451,25.9633,0.0062,7.3488,0.8944,5.7924,4.1485,3.0264,7.2973,0.5989,7.9121,5.6972,3.9498,230851644474.1
2026-01-13,59.5333,0.8043,49.3336,34.2451,25.9633,0.0060,7.6555,0.8944,5.7924,4.1485,3.0264,7.6020,0.5989,7.9121,5.6972,3.9498,240487996385.25
2026-01-12,59.3771,0.8043,49.3336,34.2451,25.9633,0.0060,7.6354,0.8944,5.7924,4.1485,3.0264,7.5820,0.5989,7.9121,5.6972,3.9498,239856794295.0
2026-01-09,59.5229,0.8043,49.3336,34.2451,25.9633,0.0060,7.6542,0.8944,5.7924,4.1485,3.0264,7.6006,0.5989,7.9121,5.6972,3.9498,240445916245.9
2026-01-08,56.6374,0.8043,49.3336,34.2451,25.9633,0.0063,7.2831,0.8944,5.7924,4.1485,3.0264,7.2322,0.5989,7.9121,5.6972,3.9498,228789717645.95
2026-01-07,58.0750,0.8043,49.3336,34.2451,25.9633,0.0061,7.4680,0.8944,5.7924,4.1485,3.0264,7.4157,0.5989,7.9121,5.6972,3.9498,234596776876.25
2026-01-06,59.2104,0.8043,49.3336,34.2451,25.9633,0.0060,7.6140,0.8944,5.7924,4.1485,3.0264,7.5607,0.5989,7.9121,5.6972,3.9498,239183512065.4
2026-01-05,58.6271,0.8043,49.3336,34.2451,25.9633,0.0061,7.5390,0.8944,5.7924,4.1485,3.0264,7.4862,0.5989,7.9121,5.6972,3.9498,236827024261.8
2025-12-31,57.6166,0.8043,49.3336,34.2451,25.9633,0.0062,7.4091,0.8944,5.7924,4.1485,3.0264,7.3572,0.5989,7.9121,5.6972,3.9498,232745250744.85
2025-12-30,54.6894,0.8043,49.3336,34.2451,25.9633,0.0065,7.0327,0.8944,5.7924,4.1485,3.0264,6.9834,0.5989,7.9121,5.6972,3.9498,220920731587.5
2025-12-29,49.7205,0.8043,49.3336,34.2451,25.9633,0.0072,6.3937,0.8944,5.7924,4.1485,3.0264,6.3489,0.5989,7.9121,5.6972,3.9498,200848505117.55
2025-12-26,49.2726,0.8043,49.3336,34.2451,25.9633,0.0072,6.3361,0.8944,5.7924,4.1485,3.0264,6.2917,0.5989,7.9121,5.6972,3.9498,199039059125.5
2025-12-25,49.5434,0.8043,49.3336,34.2451,25.9633,0.0072,6.3709,0.8944,5.7924,4.1485,3.0264,6.3263,0.5989,7.9121,5.6972,3.9498,200133142748.6
2025-12-24,46.9600,0.8043,49.3336,34.2451,25.9633,0.0075,6.0387,0.8944,5.7924,4.1485,3.0264,5.9964,0.5989,7.9121,5.6972,3.9498,189697268189.8
2025-12-23,46.7516,0.8043,49.3336,34.2451,25.9633,0.0076,6.0119,0.8944,5.7924,4.1485,3.0264,5.9698,0.5989,7.9121,5.6972,3.9498,188855665402.8
2025-12-22,47.3142,0.8043,49.3336,34.2451,25.9633,0.0075,6.0842,0.8944,5.7924,4.1485,3.0264,6.0417,0.5989,7.9121,5.6972,3.9498,191127992927.7
2025-12-19,45.2828,0.8043,49.3336,34.2451,25.9633,0.0078,5.8230,0.8944,5.7924,4.1485,3.0264,5.7823,0.5989,7.9121,5.6972,3.9498,182922365754.45
2025-12-18,44.6682,0.8043,49.3336,34.2451,25.9633,0.0079,5.7440,0.8944,5.7924,4.1485,3.0264,5.7038,0.5989,7.9121,5.6972,3.9498,180439637532.8
2025-12-17,45.8558,0.8043,49.3336,34.2451,25.9633,0.0077,5.8967,0.8944,5.7924,4.1485,3.0264,5.8554,0.5989,7.9121,5.6972,3.9498,185236773418.7
2025-12-16,44.6578,0.8043,49.3336,34.2451,25.9633,0.0079,5.7427,0.8944,5.7924,4.1485,3.0264,5.7025,0.5989,7.9121,5.6972,3.9498,180397557393.45
2025-12-15,45.3558,0.8043,49.3336,34.2451,25.9633,0.0078,5.8324,0.8944,5.7924,4.1485,3.0264,5.7916,0.5989,7.9121,5.6972,3.9498,183216926729.9
2025-12-12,46.9183,0.8043,49.3336,34.2451,25.9633,0.0075,6.0333,0.8944,5.7924,4.1485,3.0264,5.9911,0.5989,7.9121,5.6972,3.9498,189528947632.4
2025-12-11,47.0537,0.8043,49.3336,34.2451,25.9633,0.0075,6.0508,0.8944,5.7924,4.1485,3.0264,6.0084,0.5989,7.9121,5.6972,3.9498,190075989443.95
2025-12-10,48.5434,0.8043,49.3336,34.2451,25.9633,0.0073,6.2423,0.8944,5.7924,4.1485,3.0264,6.1986,0.5989,7.9121,5.6972,3.9498,196093449371.0
2025-12-09,47.8767,0.8043,49.3336,34.2451,25.9633,0.0074,6.1566,0.8944,5.7924,4.1485,3.0264,6.1135,0.5989,7.9121,5.6972,3.9498,193400320452.6
2025-12-08,48.7517,0.8043,49.3336,34.2451,25.9633,0.0073,6.2691,0.8944,5.7924,4.1485,3.0264,6.2252,0.5989,7.9121,5.6972,3.9498,196935052158.0
2025-12-05,46.9808,0.8043,49.3336,34.2451,25.9633,0.0075,6.0414,0.8944,5.7924,4.1485,3.0264,5.9991,0.5989,7.9121,5.6972,3.9498,189781428468.5
2025-12-04,46.6579,0.8043,49.3336,34.2451,25.9633,0.0076,5.9999,0.8944,5.7924,4.1485,3.0264,5.9579,0.5989,7.9121,5.6972,3.9498,188476944148.65
2025-12-03,43.3974,0.8043,49.3336,34.2451,25.9633,0.0082,5.5806,0.8944,5.7924,4.1485,3.0264,5.5415,0.5989,7.9121,5.6972,3.9498,175305860532.1
2025-12-02,43.7828,0.8043,49.3336,34.2451,25.9633,0.0081,5.6301,0.8944,5.7924,4.1485,3.0264,5.5907,0.5989,7.9121,5.6972,3.9498,176862825688.05
2025-12-01,45.6162,0.8043,49.3336,34.2451,25.9633,0.0078,5.8659,0.8944,5.7924,4.1485,3.0264,5.8248,0.5989,7.9121,5.6972,3.9498,184268930213.65
2025-11-28,44.7724,0.8043,49.3336,34.2451,25.9633,0.0079,5.7574,0.8944,5.7924,4.1485,3.0264,5.7171,0.5989,7.9121,5.6972,3.9498,180860438926.3
2025-11-27,44.5745,0.8043,49.3336,34.2451,25.9633,0.0079,5.7319,0.8944,5.7924,4.1485,3.0264,5.6918,0.5989,7.9121,5.6972,3.9498,180060916278.65
2025-11-26,44.9912,0.8043,49.3336,34.2451,25.9633,0.0079,5.7855,0.8944,5.7924,4.1485,3.0264,5.7450,0.5989,7.9121,5.6972,3.9498,181744121852.65
2025-11-25,43.9286,0.8043,49.3336,34.2451,25.9633,0.0081,5.6489,0.8944,5.7924,4.1485,3.0264,5.6094,0.5989,7.9121,5.6972,3.9498,177451947638.95
2025-11-24,43.1161,0.8043,49.3336,34.2451,25.9633,0.0082,5.5444,0.8944,5.7924,4.1485,3.0264,5.5056,0.5989,7.9121,5.6972,3.9498,174169696769.65
2025-11-21,43.6474,0.8043,49.3336,34.2451,25.9633,0.0081,5.6127,0.8944,5.7924,4.1485,3.0264,5.5734,0.5989,7.9121,5.6972,3.9498,176315783876.5
2025-11-20,42.8869,0.8043,49.3336,34.2451,25.9633,0.0083,5.5149,0.8944,5.7924,4.1485,3.0264,5.4763,0.5989,7.9121,5.6972,3.9498,173243933703.95
2025-11-19,43.7828,0.8043,49.3336,34.2451,25.9633,0.0081,5.6301,0.8944,5.7924,4.1485,3.0264,5.5907,0.5989,7.9121,5.6972,3.9498,176862825688.05
2025-11-18,43.8974,0.8043,49.3336,34.2451,25.9633,0.0081,5.6449,0.8944,5.7924,4.1485,3.0264,5.6054,0.5989,7.9121,5.6972,3.9498,177325707220.9
2025-11-17,43.5953,0.8043,49.3336,34.2451,25.9633,0.0081,5.6060,0.8944,5.7924,4.1485,3.0264,5.5668,0.5989,7.9121,5.6972,3.9498,176105383179.75
2025-11-14,44.2516,0.8043,49.3336,34.2451,25.9633,0.0080,5.6904,0.8944,5.7924,4.1485,3.0264,5.6506,0.5989,7.9121,5.6972,3.9498,178756431958.8
2025-11-13,46.1370,0.8043,49.3336,34.2451,25.9633,0.0077,5.9329,0.8944,5.7924,4.1485,3.0264,5.8913,0.5989,7.9121,5.6972,3.9498,186372937181.15
2025-11-12,45.7199,0.8043,49.3336,34.2451,25.9633,0.0077,5.8792,0.8944,5.7924,4.1485,3.0264,5.8381,0.5989,7.9121,5.6972,3.9498,184687670027.8
2025-11-11,45.7407,0.8043,49.3336,34.2451,25.9633,0.0077,5.8819,0.8944,5.7924,4.1485,3.0264,5.8407,0.5989,7.9121,5.6972,3.9498,184771848546.5
2025-11-10,47.4182,0.8043,49.3336,34.2451,25.9633,0.0075,6.0976,0.8944,5.7924,4.1485,3.0264,6.0549,0.5989,7.9121,5.6972,3.9498,191548219301.85
2025-11-07,50.4502,0.8043,49.3336,34.2451,25.9633,0.0070,6.4875,0.8944,5.7924,4.1485,3.0264,6.4421,0.5989,7.9121,5.6972,3.9498,203796193772.7
2025-11-06,52.4716,0.8043,49.3336,34.2451,25.9633,0.0067,6.7474,0.8944,5.7924,4.1485,3.0264,6.7002,0.5989,7.9121,5.6972,3.9498,211961510086.6
2025-11-05,48.5747,0.8043,49.3336,34.2451,25.9633,0.0073,6.2463,0.8944,5.7924,4.1485,3.0264,6.2026,0.5989,7.9121,5.6972,3.9498,196220127089.7
2025-11-04,48.9186,0.8043,49.3336,34.2451,25.9633,0.0072,6.2906,0.8944,5.7924,4.1485,3.0264,6.2465,0.5989,7.9121,5.6972,3.9498,197609072648.25
2025-11-03,50.8357,0.8043,49.3336,34.2451,25.9633,0.0070,6.5371,0.8944,5.7924,4.1485,3.0264,6.4913,0.5989,7.9121,5.6972,3.9498,205353496368.65
2025-10-31,52.0235,0.8043,49.3336,34.2451,25.9633,0.0068,6.6898,0.8944,5.7924,4.1485,3.0264,6.6430,0.5989,7.9121,5.6972,3.9498,210151671934.55
2025-10-30,58.3505,0.8043,49.3336,34.2451,25.9633,0.0066,7.0604,0.8944,5.7924,4.1485,3.0264,7.4172,0.5989,7.9121,5.6972,3.9498,215581186390.7
2025-10-29,60.3669,0.8043,49.3336,34.2451,25.9633,0.0064,7.3044,0.8944,5.7924,4.1485,3.0264,7.6735,0.5989,7.9121,5.6972,3.9498,223030985295.65
2025-10-28,59.9340,0.8043,49.3336,34.2451,25.9633,0.0065,7.2520,0.8944,5.7924,4.1485,3.0264,7.6185,0.5989,7.9121,5.6972,3.9498,221431593440.35
2025-10-27,55.3886,0.8043,49.3336,34.2451,25.9633,0.0070,6.7020,0.8944,5.7924,4.1485,3.0264,7.0407,0.5989,7.9121,5.6972,3.9498,204637978959.7
2025-10-24,55.3999,0.8043,49.3336,34.2451,25.9633,0.0070,6.7034,0.8944,5.7924,4.1485,3.0264,7.0421,0.5989,7.9121,5.6972,3.9498,204680068219.05
2025-10-23,54.6367,0.8043,49.3336,34.2451,25.9633,0.0071,6.6110,0.8944,5.7924,4.1485,3.0264,6.9451,0.5989,7.9121,5.6972,3.9498,201860087842.6
2025-10-22,54.7962,0.8043,49.3336,34.2451,25.9633,0.0071,6.6303,0.8944,5.7924,4.1485,3.0264,6.9654,0.5989,7.9121,5.6972,3.9498,202449337473.5
2025-10-21,53.4633,0.8043,49.3336,34.2451,25.9633,0.0072,6.4690,0.8944,5.7924,4.1485,3.0264,6.7960,0.5989,7.9121,5.6972,3.9498,197524894129.55
2025-10-20,52.5177,0.8043,49.3336,34.2451,25.9633,0.0074,6.3546,0.8944,5.7924,4.1485,3.0264,6.6758,0.5989,7.9121,5.6972,3.9498,194031485603.5
2025-10-17,49.3507,0.8043,49.3336,34.2451,25.9633,0.0078,5.9714,0.8944,5.7924,4.1485,3.0264,6.2732,0.5989,7.9121,5.6972,3.9498,182330671504.2
2025-10-16,48.8950,0.8043,49.3336,34.2451,25.9633,0.0079,5.9163,0.8944,5.7924,4.1485,3.0264,6.2153,0.5989,7.9121,5.6972,3.9498,180647101130.2
2025-10-15,50.3304,0.8043,49.3336,34.2451,25.9633,0.0077,6.0900,0.8944,5.7924,4.1485,3.0264,6.3977,0.5989,7.9121,5.6972,3.9498,185950347808.3
2025-10-14,45.7508,0.8043,49.3336,34.2451,25.9633,0.0085,5.5358,0.8944,5.7924,4.1485,3.0264,5.8156,0.5989,7.9121,5.6972,3.9498,169030465549.6
2025-10-13,49.1684,0.8043,49.3336,34.2451,25.9633,0.0079,5.9494,0.8944,5.7924,4.1485,3.0264,6.2500,0.5989,7.9121,5.6972,3.9498,181657243354.6
2025-10-10,51.8798,0.8043,49.3336,34.2451,25.9633,0.0075,6.2774,0.8944,5.7924,4.1485,3.0264,6.5947,0.5989,7.9121,5.6972,3.9498,191674487079.9
2025-10-09,56.2657,0.8043,49.3336,34.2451,25.9633,0.0069,6.8081,0.8944,5.7924,4.1485,3.0264,7.1522,0.5989,7.9121,5.6972,3.9498,207878851929.65
2025-09-30,55.1721,0.8043,49.3336,34.2451,25.9633,0.0070,6.6758,0.8944,5.7924,4.1485,3.0264,7.0132,0.5989,7.9121,5.6972,3.9498,203838283032.05
2025-09-29,53.0873,0.8043,49.3336,34.2451,25.9633,0.0073,6.4236,0.8944,5.7924,4.1485,3.0264,6.7482,0.5989,7.9121,5.6972,3.9498,196135948571.0
2025-09-26,49.1229,0.8043,49.3336,34.2451,25.9633,0.0079,5.9439,0.8944,5.7924,4.1485,3.0264,6.2442,0.5989,7.9121,5.6972,3.9498,181488886317.2
2025-09-25,50.1823,0.8043,49.3336,34.2451,25.9633,0.0077,6.0720,0.8944,5.7924,4.1485,3.0264,6.3789,0.5989,7.9121,5.6972,3.9498,185403187436.75
2025-09-24,50.7520,0.8043,49.3336,34.2451,25.9633,0.0076,6.1410,0.8944,5.7924,4.1485,3.0264,6.4513,0.5989,7.9121,5.6972,3.9498,187507650404.25
2025-09-23,51.2988,0.8043,49.3336,34.2451,25.9633,0.0075,6.2071,0.8944,5.7924,4.1485,3.0264,6.5208,0.5989,7.9121,5.6972,3.9498,189527934853.05
2025-09-22,48.9520,0.8043,49.3336,34.2451,25.9633,0.0079,5.9232,0.8944,5.7924,4.1485,3.0264,6.2225,0.5989,7.9121,5.6972,3.9498,180857547426.95
