date,市值(元),PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,股息率,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值
2026-04-15,116409747863.25,28.7757,0.0300,312.2274,82.7646,41.1679,0.0052,4.1599,0.0025,17.2488,8.3013,5.8118,4.0343,0.0445,10.1669,6.2007,5.1489
2026-04-14,119373271939.5,29.5083,0.0385,312.2274,82.7994,41.1933,0.0051,4.2658,0.0030,17.2488,8.3023,5.8119,4.1370,0.0525,10.1669,6.2014,5.1596
2026-04-13,119587654532.25,29.5613,0.0395,312.2274,82.9106,41.2413,0.0051,4.2735,0.0030,17.2488,8.3108,5.8121,4.1445,0.0530,10.1669,6.2037,5.1600
2026-04-10,120243413051.25,29.7234,0.0425,312.2274,83.0218,41.2440,0.0051,4.2969,0.0035,17.2488,8.3193,5.8123,4.1672,0.0541,10.1669,6.2060,5.1630
2026-04-09,118843620828.0,29.3774,0.0356,316.1592,83.0718,41.2440,0.0051,4.2469,0.0025,17.2551,8.3200,5.8123,4.1187,0.0506,10.1718,6.2071,5.1630
2026-04-08,120369520458.75,29.7545,0.0421,316.1592,83.1217,41.2872,0.0051,4.3014,0.0030,17.2551,8.3207,5.8128,4.1716,0.0536,10.1718,6.2083,5.1633
2026-04-07,114530747491.5,28.3112,0.0261,316.1592,83.1260,41.3485,0.0053,4.0928,0.0010,17.2551,8.3207,5.8135,3.9692,0.0401,10.1718,6.2108,5.1638
2026-04-03,113685827861.25,28.1024,0.0246,316.1592,83.1302,41.3562,0.0054,4.0626,0.0005,17.2551,8.3207,5.8141,3.9399,0.0371,10.1718,6.2133,5.1640
2026-04-02,115199116751.25,28.4765,0.0281,316.1592,83.1912,41.3609,0.0053,4.1166,0.0010,17.2551,8.3214,5.8183,3.9924,0.0401,10.1718,6.2175,5.1688
2026-04-01,121126164903.75,29.9416,0.0422,317.1421,83.2521,41.3609,0.0050,4.3284,0.0015,17.2707,8.3222,5.8183,4.1978,0.0552,10.1811,6.2218,5.1688
2026-03-31,119751594162.0,29.6018,0.0382,317.1421,83.4092,41.3944,0.0051,4.2793,0.0010,17.2707,8.3291,5.8186,4.1501,0.0512,10.1811,6.2219,5.1698
2026-03-30,126510951204.0,30.4248,0.0492,317.1421,83.5663,41.4883,0.0059,4.6416,0.0050,17.2707,8.3361,5.8229,4.4227,0.0799,10.1811,6.2220,5.1702
2026-03-27,127393703056.5,30.6371,0.0513,317.1421,83.7219,41.4941,0.0059,4.6740,0.0055,17.2707,8.3369,5.8270,4.4536,0.0835,10.1811,6.2233,5.1708
2026-03-26,126107407500.0,30.3277,0.0468,317.1421,83.8775,41.4950,0.0059,4.6268,0.0045,17.2707,8.3377,5.8296,4.4086,0.0790,10.1811,6.2246,5.1726
2026-03-25,129070931576.25,31.0404,0.0574,318.5702,84.0244,41.4950,0.0058,4.7355,0.0091,17.2791,8.3516,5.8296,4.5122,0.0866,10.2064,6.2252,5.1726
2026-03-24,126082186018.5,30.3216,0.0463,318.5702,84.1713,41.5404,0.0059,4.6258,0.0040,17.2791,8.3654,5.8353,4.4077,0.0785,10.2064,6.2257,5.1731
2026-03-23,124367125276.5,29.9092,0.0413,318.5702,84.2253,41.5620,0.0060,4.5629,0.0025,17.2791,8.3704,5.8356,4.3478,0.0705,10.2064,6.2259,5.1739
2026-03-20,130567802510.2,31.4004,0.0640,318.5702,84.2792,41.7253,0.0057,4.7904,0.0116,17.2791,8.3753,5.8375,4.5645,0.0932,10.2064,6.2262,5.1764
2026-03-19,133455299060.16,32.0948,0.0741,318.5702,84.2888,41.7430,0.0056,4.8964,0.0207,17.2791,8.3756,5.8406,4.6655,0.1089,10.2064,6.2270,5.1778
2026-03-18,136531932938.72,32.8347,0.0868,326.0444,84.2984,41.7430,0.0055,5.0092,0.0353,17.2885,8.3759,5.8406,4.7730,0.1191,10.2076,6.2278,5.1778
2026-03-17,137338918874.08,33.0288,0.0904,326.0444,84.3809,41.7555,0.0054,5.0388,0.0384,17.2885,8.3759,5.8413,4.8012,0.1242,10.2076,6.2328,5.1784
2026-03-16,139078982297.2,33.4473,0.0980,326.0444,84.4634,41.7555,0.0054,5.1027,0.0449,17.2885,8.3759,5.8431,4.8621,0.1374,10.2076,6.2377,5.1801
2026-03-13,140882091496.52,33.8809,0.1026,326.0444,84.5212,41.7555,0.0053,5.1688,0.0520,17.2885,8.3774,5.8431,4.9251,0.1481,10.2076,6.2400,5.1823
2026-03-12,142256489417.68,34.2114,0.1082,326.0444,84.5791,41.7555,0.0052,5.2193,0.0566,17.2885,8.3788,5.8459,4.9732,0.1552,10.2076,6.2423,5.1882
2026-03-11,144122644393.2,34.6602,0.1133,331.9792,84.6423,41.7555,0.0052,5.2877,0.0683,17.3209,8.3795,5.8459,5.0384,0.1679,10.2132,6.2445,5.1882
2026-03-10,143845242977.92,34.5935,0.1113,331.9792,84.7054,41.7612,0.0052,5.2776,0.0668,17.3209,8.3803,5.8459,5.0287,0.1650,10.2132,6.2466,5.1882
2026-03-09,141474721792.8,34.0234,0.1058,331.9792,84.7080,41.7732,0.0053,5.1906,0.0537,17.3209,8.3840,5.8494,4.9458,0.1514,10.2132,6.2472,5.1910
2026-03-06,145068331036.2,34.8876,0.1155,331.9792,84.7107,41.8670,0.0051,5.3224,0.0714,17.3209,8.3877,5.8499,5.0715,0.1702,10.2132,6.2477,5.1936
2026-03-05,143958725375.08,34.6208,0.1110,331.9792,84.7118,41.8831,0.0052,5.2817,0.0664,17.3209,8.3934,5.8510,5.0327,0.1652,10.2132,6.2478,5.1944
2026-03-04,143139130284.48,34.4237,0.1095,357.7434,84.7129,41.8831,0.0052,5.2517,0.0619,17.3271,8.3990,5.8510,5.0040,0.1587,10.2255,6.2479,5.1944
2026-03-03,146707521217.4,35.2819,0.1228,357.7434,84.8038,41.8895,0.0051,5.3826,0.0863,17.3271,8.4094,5.8517,5.1288,0.1816,10.2255,6.2485,5.1969
2026-03-02,149960683269.32,36.0642,0.1391,357.7434,84.8947,41.9292,0.0050,5.5019,0.1168,17.3271,8.4198,5.8523,5.2425,0.2091,10.2255,6.2490,5.1977
2026-02-27,155092609452.0,37.2984,0.1539,357.7434,84.9028,41.9307,0.0048,5.6902,0.1564,17.3271,8.4200,5.8526,5.4219,0.2565,10.2255,6.2493,5.1977
2026-02-26,154588243242.4,37.1771,0.1535,357.7434,84.9108,41.9428,0.0048,5.6717,0.1494,17.3271,8.4202,5.8528,5.4043,0.2510,10.2255,6.2497,5.1977
2026-02-25,148586285348.16,35.7337,0.1312,362.0721,84.9146,41.9428,0.0050,5.4515,0.1032,17.3302,8.4267,5.8528,5.1944,0.1993,10.2294,6.2511,5.1969
2026-02-24,147880172654.72,35.5639,0.1282,362.0721,84.9184,41.9475,0.0050,5.4256,0.0961,17.3302,8.4333,5.8627,5.1698,0.1918,10.2294,6.2526,5.1977
2026-02-13,146039235989.68,35.1211,0.1196,362.0721,84.9332,41.9694,0.0051,5.3581,0.0809,17.3302,8.4362,5.8638,5.1054,0.1756,10.2294,6.2543,5.1985
2026-02-12,147590162084.2,35.4941,0.1263,362.0721,84.9480,41.9843,0.0051,5.4150,0.0927,17.3302,8.4391,5.8643,5.1596,0.1879,10.2294,6.2560,5.1989
2026-02-11,147892781809.96,35.5669,0.1274,362.0721,84.9627,41.9944,0.0050,5.4261,0.0953,17.3302,8.4429,5.8657,5.1702,0.1910,10.2294,6.2567,5.1995
2026-02-10,147960966202.25,35.5833,0.1279,365.0657,84.9774,41.9944,0.0050,5.4286,0.0953,17.3331,8.4467,5.8657,5.1726,0.1916,10.2302,6.2573,5.1995
2026-02-09,146931279430.75,35.3357,0.1244,365.0657,84.9861,42.0906,0.0051,5.3908,0.0887,17.3331,8.4494,5.8689,5.1366,0.1851,10.2302,6.2580,5.2004
2026-02-06,145600220921.25,35.0156,0.1179,365.0657,84.9948,42.1352,0.0051,5.3419,0.0755,17.3331,8.4520,5.8729,5.0900,0.1735,10.2302,6.2586,5.2024
2026-02-05,147709823087.25,35.5229,0.1261,365.0657,85.0113,42.1509,0.0051,5.4193,0.0924,17.3331,8.4550,5.8729,5.1638,0.1889,10.2302,6.2597,5.2056
2026-02-04,147282879791.75,35.4202,0.1246,365.0657,85.0277,42.1638,0.0051,5.4037,0.0899,17.3331,8.4580,5.8748,5.1489,0.1869,10.2302,6.2609,5.2086
2026-02-03,148714395547.25,35.7645,0.1288,365.3085,85.0613,42.1638,0.0050,5.4562,0.1012,17.3434,8.4594,5.8748,5.1989,0.1972,10.2326,6.2613,5.2086
2026-02-02,148111652071.25,35.6195,0.1263,365.3085,85.0949,42.1911,0.0050,5.4341,0.0951,17.3434,8.4608,5.8753,5.1778,0.1917,10.2326,6.2617,5.2095
2026-01-30,152192727690.0,36.6010,0.1412,365.3085,85.1096,42.2950,0.0049,5.5838,0.1279,17.3434,8.4663,5.8755,5.3205,0.2261,10.2326,6.2632,5.2115
2026-01-29,154302329856.0,37.1083,0.1469,365.3085,85.1243,42.3252,0.0048,5.6612,0.1407,17.3434,8.4717,5.8760,5.3943,0.2436,10.2326,6.2647,5.2115
2026-01-28,160832050846.0,38.6787,0.1582,365.3085,85.4182,42.3319,0.0046,5.9008,0.2053,17.3434,8.4717,5.8762,5.6225,0.3047,10.2326,6.2648,5.2115
2026-01-27,156788646694.5,37.7063,0.1511,366.1176,85.7120,42.3319,0.0048,5.7524,0.1660,17.3571,8.4717,5.8760,5.4812,0.2684,10.2399,6.2650,5.2095
2026-01-26,156487274956.5,37.6338,0.1497,366.1176,85.7348,42.3755,0.0048,5.7414,0.1635,17.3571,8.4736,5.8762,5.4706,0.2640,10.2399,6.2659,5.2095
2026-01-23,162489595405.0,39.0773,0.1610,366.1176,85.7576,42.3765,0.0046,5.9616,0.2221,17.3571,8.4755,5.8766,5.6805,0.3277,10.2399,6.2668,5.2095
2026-01-22,161786394683.0,38.9082,0.1585,366.1176,85.8547,42.4621,0.0046,5.9358,0.2165,17.3571,8.4809,5.8766,5.6559,0.3176,10.2399,6.2690,5.2095
2026-01-21,163770425291.5,39.3853,0.1622,366.1176,85.9518,42.4626,0.0046,6.0086,0.2372,17.3571,8.4863,5.8766,5.7253,0.3388,10.2399,6.2712,5.2095
2026-01-20,161974752019.25,38.9535,0.1597,366.2389,86.0481,42.4626,0.0046,5.9427,0.2178,17.3631,8.4863,5.8762,5.6625,0.3210,10.2929,6.2724,5.2086
2026-01-19,161886851929.0,38.9324,0.1588,366.2389,86.1444,42.5162,0.0046,5.9395,0.2169,17.3631,8.4863,5.8762,5.6594,0.3191,10.2929,6.2737,5.2086
2026-01-16,164285268677.25,39.5091,0.1625,366.2389,86.1444,42.5698,0.0045,6.0275,0.2432,17.3631,8.4887,5.8762,5.7433,0.3481,10.2929,6.2744,5.2086
2026-01-15,161321779920.25,38.7965,0.1584,366.2389,86.1444,42.6455,0.0046,5.9188,0.2109,17.3631,8.4910,5.8762,5.6397,0.3117,10.2929,6.2751,5.2086
2026-01-14,160367436083.25,38.5669,0.1570,366.2389,86.2141,42.7268,0.0047,5.8837,0.2028,17.3631,8.4988,5.8762,5.6063,0.2985,10.2929,6.2784,5.2086
2026-01-13,161208765518.5,38.7693,0.1576,367.7358,86.2838,42.7268,0.0046,5.9146,0.2096,17.3646,8.5066,5.8760,5.6357,0.3100,10.2932,6.2818,5.2056
2026-01-12,167700815041.25,40.3306,0.1680,367.7358,86.3400,42.7854,0.0045,6.1528,0.2746,17.3646,8.5092,5.8760,5.8627,0.3859,10.2932,6.2819,5.2056
2026-01-09,159107620601.28,38.2640,0.1536,367.7358,86.3963,42.7955,0.0047,5.8375,0.1876,17.3646,8.5118,5.8760,5.5623,0.2866,10.2932,6.2821,5.2056
2026-01-08,159518938963.54,38.3629,0.1542,367.7358,86.4913,42.8011,0.0047,5.8526,0.1934,17.3646,8.5131,5.8762,5.5766,0.2904,10.2932,6.2833,5.2056
2026-01-07,156688100823.28,37.6821,0.1507,367.7358,86.5863,42.9079,0.0048,5.7488,0.1651,17.3646,8.5143,5.8766,5.4777,0.2688,10.2932,6.2846,5.2056
2026-01-06,158357569470.1,38.0836,0.1528,369.1517,86.5902,42.9079,0.0047,5.8100,0.1786,17.3784,8.5172,5.8766,5.5360,0.2788,10.2939,6.2854,5.2024
2026-01-05,155744488109.86,37.4552,0.1488,369.1517,86.5942,42.9083,0.0048,5.7141,0.1565,17.3784,8.5201,5.8779,5.4447,0.2562,10.2939,6.2863,5.2024
2025-12-31,152308770025.1,36.6289,0.1426,369.1517,86.6551,42.9418,0.0049,5.5881,0.1302,17.3784,8.5219,5.8807,5.3246,0.2289,10.2939,6.2870,5.2024
2025-12-30,153352439753.2,36.8799,0.1458,369.1517,86.7161,42.9429,0.0049,5.6813,0.1463,17.3784,8.5237,5.8813,5.3611,0.2368,10.2939,6.2877,5.2024
2025-12-29,153497568245.08,36.9148,0.1459,369.1517,86.7472,42.9452,0.0049,5.6867,0.1485,17.3784,8.5248,5.8855,5.3661,0.2380,10.2939,6.2881,5.2024
2025-12-26,155819624115.16,37.4732,0.1475,369.2326,86.7783,42.9452,0.0048,5.7727,0.1667,17.3975,8.5259,5.8855,5.4473,0.2557,10.3038,6.2885,5.2004
2025-12-25,153751543105.87,36.9759,0.1460,369.2326,86.9178,42.9566,0.0049,5.6961,0.1512,17.3975,8.5475,5.8861,5.3750,0.2403,10.3038,6.2945,5.2004
2025-12-24,152989618523.5,36.7926,0.1451,369.2326,87.0572,42.9686,0.0049,5.6678,0.1435,17.3975,8.5692,5.8914,5.3484,0.2347,10.3038,6.3006,5.2004
2025-12-23,151405299153.81,36.4116,0.1389,369.2326,87.3181,43.0267,0.0049,5.6092,0.1353,17.3975,8.5729,5.9006,5.2930,0.2208,10.3038,6.3022,5.2004
2025-12-22,152022095244.3,36.5600,0.1411,369.2326,87.5789,43.0423,0.0049,5.6320,0.1374,17.3975,8.5766,5.9023,5.3146,0.2256,10.3038,6.3038,5.2004
2025-12-19,150425681833.62,36.1760,0.1370,369.4753,87.6955,43.0423,0.0050,5.5729,0.1271,17.4024,8.5782,5.9023,5.2587,0.2143,10.3057,6.3040,5.1995
2025-12-18,148756704177.0,35.7747,0.1303,369.4753,87.8121,43.0792,0.0050,5.5110,0.1153,17.4024,8.5798,5.9035,5.2004,0.2004,10.3057,6.3042,5.1995
2025-12-17,152070471408.26,36.5716,0.1403,369.4753,87.9648,43.1171,0.0049,5.6338,0.1366,17.4024,8.5829,5.9051,5.3162,0.2260,10.3057,6.3042,5.1995
2025-12-16,150933631555.2,36.2982,0.1377,369.4753,88.1175,43.1355,0.0049,5.5917,0.1305,17.4024,8.5861,5.9068,5.2765,0.2173,10.3057,6.3043,5.1995
2025-12-15,150365211628.67,36.1615,0.1362,369.4753,88.1214,43.1462,0.0050,5.5706,0.1258,17.4024,8.5890,5.9084,5.2566,0.2127,10.3057,6.3044,5.1995
2025-12-12,153013806605.48,36.7985,0.1420,369.9203,88.1252,43.1462,0.0049,5.6687,0.1405,17.4064,8.5918,5.9084,5.3492,0.2320,10.3180,6.3044,5.1985
2025-12-11,147269137135.23,35.4169,0.1265,369.9203,88.3522,43.1697,0.0051,5.4559,0.1020,17.4064,8.5941,5.9095,5.1484,0.1900,10.3180,6.3069,5.1985
2025-12-10,149603287046.3,35.9783,0.1333,369.9203,88.5793,43.2448,0.0050,5.5424,0.1198,17.4064,8.5965,5.9127,5.2300,0.2052,10.3180,6.3094,5.1995
2025-12-09,145164774002.97,34.9108,0.1193,369.9203,88.6468,43.2720,0.0051,5.3780,0.0860,17.4064,8.5983,5.9127,5.0748,0.1751,10.3180,6.3113,5.1995
2025-12-08,146313707897.02,35.1871,0.1225,369.9203,88.7143,43.2747,0.0051,5.4205,0.0933,17.4064,8.6001,5.9129,5.1150,0.1799,10.3180,6.3132,5.2024
2025-12-05,145104303798.02,34.8963,0.1184,370.6081,88.7153,43.2747,0.0051,5.3757,0.0845,17.4089,8.6044,5.9129,5.0727,0.1742,10.3185,6.3139,5.2024
2025-12-04,144523789830.5,34.7567,0.1159,370.6081,88.7163,43.2868,0.0052,5.3542,0.0814,17.4089,8.6086,5.9166,5.0524,0.1728,10.3185,6.3145,5.2056
2025-12-03,144100498395.85,34.6549,0.1138,370.6081,88.8417,43.5651,0.0052,5.3385,0.0757,17.4089,8.6091,5.9206,5.0376,0.1702,10.3185,6.3162,5.2086
2025-12-02,146434648306.92,35.2162,0.1212,370.6081,88.9672,43.6288,0.0051,5.4250,0.0925,17.4089,8.6097,5.9210,5.1192,0.1792,10.3185,6.3180,5.2095
2025-12-01,146700717208.7,35.2802,0.1218,370.6081,89.3507,43.6303,0.0051,5.4349,0.0941,17.4089,8.6135,5.9220,5.1285,0.1824,10.3185,6.3181,5.2115
2025-11-28,144487507707.53,34.7480,0.1151,372.9545,89.7342,43.6303,0.0052,5.3529,0.0805,17.4251,8.6173,5.9220,5.0511,0.1721,10.3250,6.3183,5.2115
2025-11-27,144100498395.85,34.6549,0.1141,372.9545,89.7461,43.6652,0.0052,5.3385,0.0759,17.4251,8.6254,5.9223,5.0376,0.1706,10.3250,6.3204,5.2198
2025-11-26,141391433214.09,34.0034,0.1079,372.9545,89.7579,43.6653,0.0053,5.2382,0.0613,17.4251,8.6335,5.9257,4.9429,0.1560,10.3250,6.3225,5.2211
2025-11-25,141572843828.94,34.0470,0.1090,372.9545,89.7983,43.7938,0.0053,5.2449,0.0623,17.4251,8.6438,5.9265,4.9493,0.1566,10.3250,6.3229,5.2252
2025-11-24,141270492804.19,33.9743,0.1069,372.9545,89.8387,43.8098,0.0053,5.2337,0.0592,17.4251,8.6541,5.9305,4.9387,0.1551,10.3250,6.3233,5.2270
2025-11-21,140194123156.08,33.7154,0.1054,373.2781,89.8442,43.8098,0.0053,5.1027,0.0461,17.4327,8.6580,5.9305,4.9011,0.1489,10.3299,6.3245,5.2270
2025-11-20,143374855936.45,34.4804,0.1112,373.2781,89.8497,43.8131,0.0052,5.2184,0.0567,17.4327,8.6618,5.9341,5.0123,0.1632,10.3299,6.3258,5.2334
2025-11-19,145128491880.0,34.9021,0.1144,373.2781,89.8503,43.9528,0.0051,5.2823,0.0656,17.4327,8.6703,5.9343,5.0736,0.1706,10.3299,6.3265,5.2410
2025-11-18,147910121307.7,35.5711,0.1208,373.2781,89.8508,43.9840,0.0050,5.3835,0.0819,17.4327,8.6788,5.9345,5.1708,0.1864,10.3299,6.3273,5.2413
2025-11-17,146724905290.68,35.2860,0.1182,373.2781,90.0116,44.0209,0.0051,5.3404,0.0730,17.4327,8.6843,5.9346,5.1294,0.1792,10.3299,6.3277,5.2443
2025-11-14,146889122485.12,35.3255,0.1188,380.0745,90.1724,44.0209,0.0051,5.3463,0.0741,17.4442,8.6898,5.9346,5.1351,0.1814,10.3319,6.3280,5.2443
2025-11-13,149917142339.24,36.0537,0.1262,380.0745,90.1798,44.0946,0.0050,5.4565,0.0942,17.4442,8.7107,5.9395,5.2410,0.1983,10.3319,6.3280,5.2449
2025-11-12,149699993505.08,36.0015,0.1258,380.0745,90.1873,44.1053,0.0050,5.4486,0.0911,17.4442,8.7316,5.9430,5.2334,0.1979,10.3319,6.3280,5.2457
2025-11-11,149350142605.6,35.9174,0.1243,380.0745,90.3153,44.1181,0.0050,5.4359,0.0890,17.4442,8.7321,5.9436,5.2211,0.1964,10.3319,6.3300,5.2461
2025-11-10,152124822153.2,36.5847,0.1291,380.0745,90.4433,44.1516,0.0049,5.5369,0.1085,17.4442,8.7326,5.9456,5.3181,0.2160,10.3319,6.3319,5.2472
2025-11-07,151726715957.24,36.4889,0.1276,384.1605,90.4747,44.1516,0.0049,5.5224,0.1060,17.4497,8.7386,5.9456,5.3042,0.2124,10.3342,6.3353,5.2461
2025-11-06,153934395771.2,37.0199,0.1308,384.1605,90.5062,44.2085,0.0049,5.6028,0.1213,17.4497,8.7447,5.9456,5.3814,0.2273,10.3342,6.3386,5.2461
2025-11-05,151943864791.4,36.5412,0.1282,384.1605,90.6083,44.2888,0.0049,5.5303,0.1071,17.4497,8.7528,5.9512,5.3118,0.2142,10.3342,6.3391,5.2461
2025-11-04,152969289841.6,36.7878,0.1294,384.1605,90.7105,44.3020,0.0049,5.5676,0.1135,17.4497,8.7609,5.9575,5.3477,0.2212,10.3342,6.3396,5.2461
2025-11-03,156298905298.72,37.5885,0.1310,384.1605,90.8749,44.3526,0.0048,5.6888,0.1326,17.4497,8.7680,5.9609,5.4641,0.2467,10.3342,6.3413,5.2461
2025-10-31,157686245072.52,37.9221,0.1321,385.0910,91.0394,44.3526,0.0047,5.7393,0.1443,17.4652,8.7751,5.9609,5.5126,0.2579,10.3385,6.3430,5.2457
2025-10-30,159664712228.2,38.3979,0.1333,385.0910,91.0436,44.3694,0.0047,5.8113,0.1597,17.4652,8.7751,5.9624,5.5817,0.2745,10.3385,6.3440,5.2457
2025-10-29,163187348871.24,39.2451,0.1370,385.0910,91.0478,44.4364,0.0046,5.9395,0.1952,17.4652,8.7751,5.9647,5.7049,0.3138,10.3385,6.3450,5.2457
2025-10-28,164767709830.96,41.3562,0.1556,385.0910,91.0919,44.5657,0.0031,6.3389,0.2954,17.4652,8.7892,5.9699,5.9709,0.3976,10.3385,6.3454,5.2457
2025-10-27,160895222288.44,40.3842,0.1457,385.0910,91.1359,44.5843,0.0031,6.1899,0.2622,17.4652,8.8034,5.9699,5.8306,0.3596,10.3385,6.3458,5.2457
