date,市值(元),PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,股息率,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值
2026-04-17,645471583348.08,19.7609,0.5734,21.9640,19.1083,16.1559,0.0357,2.9887,0.6810,3.1615,2.8117,2.5741,7.6931,0.3293,8.9262,8.0310,7.2042
2026-04-16,649631180359.8,19.8882,0.5977,21.9640,19.1068,16.1559,0.0355,3.0080,0.7020,3.1615,2.8116,2.5741,7.7427,0.3564,8.9262,8.0314,7.2042
2026-04-15,649631180359.8,19.8882,0.5979,21.9640,19.1060,16.1559,0.0355,3.0080,0.7023,3.1615,2.8110,2.5741,7.7427,0.3565,8.9262,8.0355,7.2042
2026-04-14,646450312056.7201,19.7908,0.5781,21.9640,19.1060,16.1559,0.0357,2.9933,0.6870,3.1615,2.8104,2.5728,7.7048,0.3358,8.9288,8.0397,7.2042
2026-04-13,646450312056.7201,19.7908,0.5781,21.9858,19.1060,16.1559,0.0357,2.9933,0.6874,3.1615,2.8102,2.5728,7.7048,0.3358,8.9330,8.0423,7.2042
2026-04-10,645960947702.4,19.7759,0.5772,22.0221,19.1023,16.1559,0.0357,2.9910,0.6856,3.1615,2.8100,2.5721,7.6989,0.3310,8.9330,8.0448,7.2042
2026-04-09,645716265525.24,19.7684,0.5753,22.0221,19.0993,16.1559,0.0357,2.9899,0.6846,3.1615,2.8100,2.5721,7.6960,0.3303,8.9330,8.0448,7.2042
2026-04-08,650365226891.2799,19.9107,0.6008,22.0221,19.0975,16.1559,0.0355,3.0114,0.7048,3.1615,2.8098,2.5721,7.7514,0.3607,8.9330,8.0451,7.2042
2026-04-07,647918405119.68,19.8358,0.5826,22.0221,19.0957,16.1559,0.0356,3.0001,0.6944,3.1615,2.8093,2.5721,7.7223,0.3453,8.9330,8.0454,7.2042
2026-04-03,653301413017.2,20.0006,0.6127,22.0221,19.0910,16.1559,0.0353,3.0250,0.7129,3.1615,2.8075,2.5702,7.7864,0.3732,8.9330,8.0467,7.2042
2026-04-02,660886560509.16,20.2328,0.6494,22.0221,19.0863,16.1559,0.0349,3.0601,0.7359,3.1615,2.8075,2.5702,7.8768,0.4060,8.9330,8.0468,7.2042
2026-04-01,657705692206.08,20.1354,0.6344,22.0221,19.0768,16.1559,0.0351,3.0454,0.7246,3.1615,2.8071,2.5702,7.8389,0.3901,8.9330,8.0468,7.2042
2026-03-31,661620607040.64,20.2553,0.6542,22.0221,19.0649,16.1559,0.0349,3.0635,0.7379,3.1615,2.8066,2.5690,7.8856,0.4112,8.9330,8.0469,7.2042
2026-03-30,664067428812.24,20.3302,0.6634,22.0221,19.0388,16.1559,0.0347,3.0748,0.7470,3.1615,2.8066,2.5688,7.9148,0.4253,8.9330,8.0475,7.2042
2026-03-27,666758932761.0,20.4126,0.6760,22.0221,19.0075,16.1559,0.0346,3.0873,0.7576,3.1615,2.8066,2.5669,7.9468,0.4456,8.9330,8.0491,7.2042
2026-03-26,668227025823.96,20.4575,0.6838,22.0221,19.0047,16.1559,0.0345,3.0941,0.7637,3.1615,2.8065,2.5669,7.9643,0.4570,8.9330,8.0498,7.2042
2026-03-25,665780204052.36,20.3826,0.6729,22.0221,19.0047,16.1559,0.0347,3.0828,0.7553,3.1615,2.8063,2.5669,7.9352,0.4402,8.9330,8.0501,7.2042
2026-03-24,663088700103.6,20.3002,0.6613,22.0221,18.9994,16.1559,0.0348,3.0703,0.7462,3.1615,2.8058,2.5665,7.9031,0.4186,8.9330,8.0507,7.2042
2026-03-23,654280141725.84,20.0305,0.6195,22.0221,18.9928,16.1559,0.0353,3.0295,0.7193,3.1615,2.8055,2.5665,7.7981,0.3756,8.9330,8.0510,7.2042
2026-03-20,665046157520.88,20.3601,0.6690,22.0221,18.9821,16.1559,0.0347,3.0794,0.7522,3.1615,2.8047,2.5663,7.9264,0.4311,8.9330,8.0536,7.2042
2026-03-19,667003614938.16,20.4201,0.6772,22.0221,18.9819,16.1559,0.0346,3.0884,0.7587,3.1615,2.8043,2.5663,7.9497,0.4462,8.9330,8.0537,7.2042
2026-03-18,667737661469.64,20.4425,0.6812,22.0221,18.9819,16.1559,0.0346,3.0918,0.7602,3.1615,2.8042,2.5663,7.9585,0.4489,8.9330,8.0543,7.2042
2026-03-17,672631305012.84,20.5924,0.7010,22.0221,18.9724,16.1559,0.0343,3.1145,0.7797,3.1615,2.8042,2.5656,8.0168,0.4841,8.9330,8.0551,7.2042
2026-03-16,669450436709.76,20.4950,0.6878,22.0221,18.9629,16.1559,0.0345,3.0998,0.7694,3.1615,2.8039,2.5640,7.9789,0.4646,8.9330,8.0555,7.2042
2026-03-13,670918529772.7201,20.5399,0.6934,22.0221,18.9541,16.1559,0.0344,3.1066,0.7753,3.1615,2.8035,2.5625,7.9964,0.4729,8.9330,8.0555,7.2042
2026-03-12,672875987190.0,20.5998,0.7032,22.0221,18.9521,16.1559,0.0343,3.1156,0.7806,3.1615,2.8034,2.5625,8.0197,0.4834,8.9330,8.0556,7.2042
2026-03-11,667982343646.8,20.4500,0.6841,22.0221,18.9521,16.1559,0.0345,3.0930,0.7631,3.1615,2.8028,2.5625,7.9614,0.4513,8.9330,8.0556,7.2042
2026-03-10,664312110989.4,20.3377,0.6692,22.0221,18.9521,16.1559,0.0347,3.0760,0.7532,3.1615,2.8022,2.5609,7.9177,0.4257,8.9330,8.0556,7.2042
2026-03-09,665535521875.2,20.3751,0.6744,22.0221,18.9521,16.1559,0.0347,3.0816,0.7568,3.1615,2.8021,2.5609,7.9323,0.4370,8.9330,8.0556,7.2042
2026-03-06,664067428812.24,20.3302,0.6689,22.0221,18.9497,16.1559,0.0347,3.0748,0.7526,3.1615,2.8019,2.5609,7.9148,0.4248,8.9330,8.0570,7.2042
2026-03-05,662599335749.2799,20.2852,0.6629,22.0221,18.9472,16.1544,0.0348,3.0681,0.7479,3.1615,2.8017,2.5609,7.8973,0.4163,8.9337,8.0585,7.1997
2026-03-04,662844017926.44,20.2927,0.6640,22.0221,18.9472,16.1544,0.0348,3.0692,0.7499,3.1615,2.8017,2.5609,7.9002,0.4177,8.9337,8.0588,7.1997
2026-03-03,659907831800.52,20.2028,0.6523,22.0221,18.9472,16.1544,0.0350,3.0556,0.7398,3.1615,2.8016,2.5609,7.8652,0.4012,8.9337,8.0591,7.1997
2026-03-02,650120544714.12,19.9032,0.6077,22.0221,18.9428,16.1544,0.0355,3.0103,0.7132,3.1615,2.8016,2.5609,7.7485,0.3591,8.9337,8.0595,7.1997
2026-02-27,637152389324.64,19.5062,0.5521,22.0221,18.9344,16.1531,0.0362,2.9502,0.6582,3.1615,2.8012,2.5589,7.5940,0.3011,8.9337,8.0588,7.1997
2026-02-26,637152389324.64,19.5062,0.5523,22.0221,18.9344,16.1531,0.0362,2.9502,0.6585,3.1615,2.8008,2.5589,7.5940,0.3012,8.9337,8.0591,7.1997
2026-02-25,635439614084.52,19.4537,0.5440,22.0221,18.9311,16.1531,0.0363,2.9423,0.6510,3.1615,2.8007,2.5585,7.5736,0.2942,8.9337,8.0591,7.1997
2026-02-24,637397071501.8,19.5137,0.5535,22.0221,18.9295,16.1531,0.0362,2.9514,0.6593,3.1615,2.8006,2.5570,7.5969,0.3021,8.9337,8.0591,7.1997
2026-02-13,636173660616.0,19.4762,0.5494,22.0221,18.8727,16.1544,0.0363,2.9457,0.6558,3.1615,2.8002,2.5529,7.5823,0.2958,8.9330,8.0606,7.2042
2026-02-12,639109846741.92,19.5661,0.5633,22.0221,18.8585,16.1544,0.0361,2.9593,0.6689,3.1615,2.8000,2.5529,7.6173,0.3042,8.9330,8.0606,7.2042
2026-02-11,647918405119.68,19.8358,0.5934,22.0221,18.8541,16.1544,0.0356,2.9304,0.6406,3.1615,2.8000,2.5529,7.7223,0.3437,8.9330,8.0606,7.2042
2026-02-10,650120544714.12,19.9032,0.6089,22.0221,18.8497,16.1544,0.0355,2.9403,0.6504,3.1615,2.7999,2.5529,7.7485,0.3563,8.9330,8.0606,7.2042
2026-02-09,647429040765.36,19.8208,0.5930,22.0221,18.8483,16.1544,0.0356,2.9281,0.6386,3.1615,2.7994,2.5529,7.7164,0.3398,8.9330,8.0611,7.2042
2026-02-06,648897133828.32,19.8657,0.6003,22.0221,18.8469,16.1531,0.0356,2.9348,0.6447,3.1615,2.7989,2.5527,7.7339,0.3470,8.9337,8.0615,7.1997
2026-02-05,650854591245.6,19.9257,0.6118,22.0221,18.8385,16.1531,0.0355,2.9436,0.6537,3.1615,2.7984,2.5527,7.7573,0.3588,8.9337,8.0621,7.1997
2026-02-04,645471583348.08,19.7609,0.5873,22.0221,18.8253,16.1531,0.0357,2.9193,0.6284,3.1615,2.7979,2.5525,7.6931,0.3285,8.9337,8.0627,7.1997
2026-02-03,636173660616.0,19.4762,0.5516,22.0221,18.8185,16.1531,0.0363,2.8772,0.5815,3.1615,2.7979,2.5520,7.5823,0.2966,8.9337,8.0627,7.1997
2026-02-02,639599211096.24,19.5811,0.5686,22.0221,18.8159,16.1531,0.0361,2.8927,0.5968,3.1615,2.7976,2.5513,7.6231,0.3061,8.9337,8.0628,7.1997
2026-01-30,644982218993.76,19.7459,0.5871,22.0221,18.8142,16.1531,0.0358,2.9171,0.6248,3.1615,2.7971,2.5503,7.6873,0.3263,8.9337,8.0643,7.1997
2026-01-29,636907707147.48,19.4987,0.5554,22.0221,18.8126,16.1531,0.0362,2.8806,0.5856,3.1615,2.7971,2.5503,7.5910,0.2990,8.9337,8.0643,7.1997
2026-01-28,627609784415.4,19.2140,0.5280,22.0221,18.8082,16.1531,0.0368,2.8385,0.5483,3.1615,2.7968,2.5498,7.4802,0.2675,8.9337,8.0658,7.1997
2026-01-27,634460885375.88,19.4238,0.5454,22.0221,18.8034,16.1531,0.0364,2.8695,0.5749,3.1615,2.7961,2.5481,7.5619,0.2899,8.9337,8.0658,7.1997
2026-01-26,635684296261.68,19.4612,0.5504,22.0221,18.7988,16.1531,0.0363,2.8750,0.5807,3.1615,2.7956,2.5469,7.5765,0.2932,8.9337,8.0658,7.1997
2026-01-23,636173660616.0,19.4762,0.5535,22.0221,18.7943,16.1531,0.0363,2.8772,0.5833,3.1615,2.7950,2.5468,7.5823,0.2952,8.9337,8.0671,7.1997
2026-01-22,643758808107.96,19.7084,0.5832,22.0221,18.7932,16.1531,0.0358,2.9115,0.6184,3.1615,2.7941,2.5468,7.6727,0.3194,8.9337,8.0672,7.1997
2026-01-21,650365226891.2799,19.9107,0.6109,22.0221,18.7920,16.1531,0.0355,2.9414,0.6524,3.1615,2.7930,2.5461,7.7514,0.3530,8.9337,8.0680,7.1997
2026-01-20,657705692206.08,20.1354,0.6425,22.0221,18.7873,16.1531,0.0351,2.9746,0.6819,3.1615,2.7929,2.5461,7.8389,0.3820,8.9337,8.0687,7.1997
2026-01-19,655748234788.8,20.0755,0.6346,22.0221,18.7804,16.1531,0.0352,2.9658,0.6732,3.1615,2.7927,2.5461,7.8156,0.3754,8.9337,8.0695,7.1997
2026-01-16,648897133828.32,19.8657,0.6024,22.0221,18.7636,16.1531,0.0356,2.9348,0.6468,3.1615,2.7918,2.5454,7.7339,0.3429,8.9337,8.0703,7.1997
2026-01-15,656237599143.12,20.0905,0.6387,22.0221,18.7636,16.1531,0.0352,2.9680,0.6765,3.1615,2.7918,2.5454,7.8214,0.3766,8.9337,8.0717,7.1997
2026-01-14,655992916965.96,20.0830,0.6371,22.0221,18.7626,16.1531,0.0352,2.9669,0.6761,3.1615,2.7916,2.5454,7.8185,0.3754,8.9337,8.0732,7.1997
2026-01-13,669450436709.76,20.4950,0.6885,22.0221,18.7615,16.1531,0.0345,3.0277,0.7242,3.1615,2.7914,2.5442,7.9789,0.4529,8.9337,8.0742,7.1997
2026-01-12,670429165418.4,20.5249,0.6922,22.0221,18.7578,16.1531,0.0344,3.0322,0.7267,3.1615,2.7913,2.5442,7.9906,0.4571,8.9337,8.0750,7.1997
2026-01-09,667737661469.64,20.4425,0.6841,22.0221,18.7466,16.1531,0.0346,3.0200,0.7214,3.1615,2.7912,2.5425,7.9585,0.4374,8.9337,8.0769,7.1997
2026-01-08,667003614938.16,20.4201,0.6806,22.0221,18.7456,16.1531,0.0346,3.0167,0.7184,3.1615,2.7911,2.5425,7.9497,0.4351,8.9337,8.0770,7.1997
2026-01-07,666269568406.68,20.3976,0.6786,22.0221,18.7446,16.1531,0.0346,3.0134,0.7180,3.1615,2.7909,2.5413,7.9410,0.4305,8.9337,8.0770,7.1997
2026-01-06,671407894127.04,20.5549,0.6943,22.0221,18.7446,16.1531,0.0344,3.0366,0.7304,3.1615,2.7904,2.5404,8.0022,0.4616,8.9337,8.0778,7.1997
2026-01-05,667492979292.48,20.4350,0.6835,22.0221,18.7351,16.1531,0.0346,3.0189,0.7209,3.1615,2.7899,2.5392,7.9556,0.4355,8.9337,8.0800,7.1997
2025-12-31,665290839698.04,20.3676,0.6766,22.0221,18.7207,16.1531,0.0347,3.0089,0.7160,3.1615,2.7897,2.5377,7.9293,0.4237,8.9337,8.0820,7.1997
2025-12-30,668471708001.12,20.4650,0.6874,22.0221,18.7207,16.1531,0.0345,3.0233,0.7231,3.1615,2.7888,2.5377,7.9672,0.4415,8.9382,8.0837,7.1997
2025-12-29,673365351544.32,20.6148,0.7040,22.0221,18.7207,16.1531,0.0343,3.0454,0.7330,3.1615,2.7888,2.5377,8.0256,0.4722,8.9387,8.0839,7.1997
2025-12-26,676301537670.24,20.7047,0.7132,22.0221,18.7232,16.1544,0.0341,3.0587,0.7422,3.1615,2.7883,2.5380,8.0606,0.4878,8.9453,8.0848,7.2042
2025-12-25,676301537670.24,20.7047,0.7135,22.0221,18.7207,16.1531,0.0341,3.0587,0.7425,3.1615,2.7882,2.5377,8.0606,0.4880,8.9466,8.0856,7.1997
2025-12-24,676301537670.24,20.7047,0.7139,22.0221,18.7207,16.1531,0.0341,3.0587,0.7430,3.1615,2.7881,2.5377,8.0606,0.4880,8.9466,8.0856,7.1997
2025-12-23,678258995087.52,20.7646,0.7168,22.0221,18.7207,16.1531,0.0340,3.0676,0.7483,3.1615,2.7881,2.5377,8.0839,0.4983,8.9546,8.0892,7.1997
2025-12-22,673854715898.64,20.6298,0.7073,22.0221,18.7207,16.1531,0.0342,3.0477,0.7384,3.1615,2.7881,2.5377,8.0314,0.4747,8.9555,8.0904,7.1997
2025-12-19,681439863390.6,20.8620,0.7244,22.0221,18.7232,16.1544,0.0339,3.0820,0.7571,3.1615,2.7877,2.5380,8.1218,0.5122,8.9576,8.0912,7.2042
2025-12-18,687067553465.2799,21.0343,0.7430,22.0221,18.7207,16.1531,0.0336,3.1074,0.7761,3.1615,2.7876,2.5377,8.1889,0.5386,8.9623,8.0912,7.1997
2025-12-17,683152638630.7201,20.9145,0.7305,22.0221,18.7207,16.1531,0.0338,3.0897,0.7620,3.1615,2.7868,2.5377,8.1422,0.5236,8.9645,8.0912,7.1997
2025-12-16,684376049516.52,20.9519,0.7338,22.0221,18.7207,16.1531,0.0337,3.0952,0.7662,3.1615,2.7867,2.5377,8.1568,0.5269,8.9659,8.0912,7.1997
2025-12-15,686088824756.64,21.0044,0.7380,22.0221,18.7207,16.1531,0.0336,3.1030,0.7724,3.1615,2.7864,2.5377,8.1772,0.5332,8.9681,8.0912,7.1997
2025-12-12,686088824756.64,21.0044,0.7385,22.0221,18.7232,16.1544,0.0336,3.1030,0.7729,3.1615,2.7860,2.5380,8.1772,0.5329,8.9727,8.0912,7.2042
2025-12-11,681684545567.76,20.8695,0.7280,22.0221,18.7207,16.1531,0.0338,3.0831,0.7604,3.1615,2.7858,2.5377,8.1247,0.5153,8.9778,8.0912,7.1997
2025-12-10,682418592099.24,20.8920,0.7305,22.0221,18.7207,16.1531,0.0338,3.0864,0.7624,3.1615,2.7855,2.5377,8.1335,0.5187,8.9823,8.0912,7.1997
2025-12-09,684376049516.52,20.9519,0.7351,22.0221,18.7207,16.1531,0.0337,3.0952,0.7674,3.1615,2.7853,2.5377,8.1568,0.5261,8.9899,8.0912,7.1997
2025-12-08,681929227744.92,20.8770,0.7293,22.0221,18.7207,16.1531,0.0338,3.0842,0.7624,3.1615,2.7847,2.5377,8.1276,0.5158,8.9905,8.0912,7.1997
2025-12-05,686822871288.12,21.0268,0.7414,22.0221,18.7232,16.1544,0.0336,3.1063,0.7750,3.1615,2.7847,2.5380,8.1860,0.5334,8.9946,8.0912,7.2042
2025-12-04,690982468299.84,21.1542,0.7558,22.0221,18.7207,16.1531,0.0334,3.1251,0.7844,3.1615,2.7846,2.5377,8.2355,0.5589,8.9946,8.0912,7.1997
2025-12-03,691716514831.32,21.1766,0.7591,22.0221,18.7207,16.1531,0.0334,3.1284,0.7857,3.1615,2.7846,2.5377,8.2443,0.5638,8.9987,8.0912,7.1997
2025-12-02,691471832654.16,21.1692,0.7575,22.0221,18.7207,16.1531,0.0334,3.1273,0.7857,3.1615,2.7845,2.5377,8.2414,0.5626,8.9997,8.0912,7.1997
2025-12-01,686822871288.12,21.0268,0.7430,22.0221,18.7207,16.1531,0.0336,3.1063,0.7765,3.1615,2.7838,2.5377,8.1860,0.5336,8.9997,8.0912,7.1997
2025-11-28,684620731693.68,20.9594,0.7381,22.0221,18.7137,16.1544,0.0337,3.0963,0.7712,3.1615,2.7834,2.5377,8.1597,0.5267,8.9997,8.0912,7.2042
2025-11-27,687312235642.44,21.0418,0.7459,22.0221,18.7066,16.1531,0.0336,3.1085,0.7782,3.1615,2.7830,2.5354,8.1918,0.5352,8.9997,8.0912,7.1997
2025-11-26,683642002985.04,20.9294,0.7371,22.0221,18.6989,16.1531,0.0338,3.0919,0.7674,3.1615,2.7830,2.5342,8.1481,0.5236,8.9997,8.0912,7.1997
2025-11-25,685844142579.48,20.9969,0.7409,22.0221,18.6983,16.1531,0.0336,3.1019,0.7745,3.1615,2.7830,2.5342,8.1743,0.5303,8.9997,8.0912,7.1997
2025-11-24,689759057414.04,21.1167,0.7537,22.0221,18.6909,16.1531,0.0335,3.1196,0.7832,3.1615,2.7830,2.5342,8.2210,0.5514,8.9997,8.0912,7.1997
2025-11-21,689025010882.56,21.0942,0.7518,22.0221,18.6907,16.1544,0.0335,3.1163,0.7828,3.1615,2.7827,2.5342,8.2122,0.5466,8.9997,8.0912,7.2042
2025-11-20,688535646528.24,21.0793,0.7500,22.0221,18.6905,16.1531,0.0335,3.1141,0.7815,3.1615,2.7825,2.5342,8.2064,0.5410,8.9997,8.0912,7.1997
2025-11-19,690737786122.68,21.1467,0.7550,22.0221,18.6876,16.1531,0.0334,3.1240,0.7848,3.1615,2.7818,2.5342,8.2326,0.5547,8.9997,8.0912,7.1997
2025-11-18,688780328705.4,21.0868,0.7508,22.0221,18.6876,16.1531,0.0335,3.1152,0.7828,3.1615,2.7815,2.5342,8.2093,0.5427,9.0011,8.0912,7.1997
2025-11-17,689025010882.56,21.0942,0.7525,22.0221,18.6781,16.1531,0.0335,3.1163,0.7836,3.1615,2.7814,2.5342,8.2122,0.5460,9.0011,8.0912,7.1997
2025-11-14,693429290071.44,21.2291,0.7634,22.0221,18.6774,16.1544,0.0333,3.1362,0.7874,3.1615,2.7810,2.5342,8.2647,0.5661,9.0011,8.0912,7.2042
2025-11-13,695876111843.04,21.3040,0.7699,22.0221,18.6766,16.1531,0.0332,3.1473,0.7923,3.1615,2.7807,2.5342,8.2939,0.5779,9.0028,8.0912,7.1997
2025-11-12,700035708854.76,21.4313,0.7802,22.0221,18.6726,16.1531,0.0330,3.1661,0.8017,3.1615,2.7806,2.5342,8.3434,0.6014,9.0028,8.0908,7.1997
2025-11-11,700280391031.92,21.4388,0.7805,22.0221,18.6687,16.1531,0.0329,3.1672,0.8025,3.1615,2.7804,2.5342,8.3464,0.6021,9.0028,8.0904,7.1997
2025-11-10,698078251437.48,21.3714,0.7758,22.0221,18.6684,16.1531,0.0331,3.1572,0.7978,3.1599,2.7804,2.5342,8.3201,0.5919,9.0028,8.0898,7.1997
2025-11-07,697833569260.32,21.3639,0.7741,22.0221,18.6681,16.1531,0.0331,3.1561,0.7973,3.1599,2.7803,2.5342,8.3172,0.5901,9.0028,8.0892,7.1997
2025-11-06,697344204906.0,21.3489,0.7740,22.0278,18.6678,16.1445,0.0331,3.1539,0.7960,3.1615,2.7802,2.5337,8.3114,0.5862,9.0108,8.0874,7.1997
2025-11-05,695386747488.7201,21.2890,0.7702,22.0278,18.6674,16.1445,0.0332,3.1450,0.7934,3.1615,2.7800,2.5337,8.2880,0.5781,9.0108,8.0856,7.1997
2025-11-04,699791026677.6,21.4238,0.7796,22.0278,18.6654,16.1445,0.0330,3.1650,0.8017,3.1615,2.7798,2.5337,8.3405,0.5996,9.0108,8.0856,7.1997
2025-11-03,692695243539.96,21.2066,0.7646,22.0278,18.6635,16.1445,0.0333,3.1329,0.7895,3.1599,2.7796,2.5337,8.2560,0.5653,9.0108,8.0856,7.1997
2025-10-31,687556917819.6,21.0493,0.7520,22.0278,18.6635,16.1445,0.0336,3.1096,0.7844,3.1599,2.7796,2.5337,8.1947,0.5377,9.0108,8.0848,7.1997
