date,市值(元),PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,股息率
2026-06-02,144629979987.92,5.0737,0.2803,15.0315,7.7372,3.5466,3.1131,0.2547,12.5069,6.8870,2.0408,37.9997,0.3922,450.5826,59.0112,20.1162,0.0022
2026-06-01,146475071063.44,5.1384,0.2870,15.0315,7.7416,3.5466,3.1528,0.2581,12.5069,6.9025,2.0408,38.4844,0.3943,450.5826,59.0517,20.1162,0.0021
2026-05-29,149871715997.92,5.2575,0.2979,15.0216,7.7476,3.5466,3.2259,0.2628,12.4993,6.9190,2.0422,39.3769,0.3973,449.8742,59.0838,20.1276,0.0021
2026-05-28,152639352611.2,5.3546,0.3054,15.0216,7.7503,3.5466,3.2855,0.2670,12.4993,6.9269,2.0422,40.1040,0.4007,449.8742,59.0920,20.1276,0.0021
2026-05-27,153687699813.2,5.3914,0.3105,15.0315,7.7530,3.5466,3.3081,0.2692,12.5069,6.9348,2.0408,40.3795,0.4034,450.5826,59.1003,20.1162,0.0020
2026-05-26,157252080300.0,5.5164,0.3200,15.0315,7.7536,3.5466,3.3848,0.2779,12.5069,6.9348,2.0408,41.3160,0.4100,450.5826,59.2554,20.1162,0.0020
2026-05-25,157461749740.4,5.5238,0.3200,15.0315,7.7574,3.5466,3.3893,0.2787,12.5069,6.9398,2.0408,41.3710,0.4104,450.5826,59.5060,20.1162,0.0020
2026-05-22,159139105263.6,5.5826,0.3210,15.0216,7.7686,3.5466,3.4254,0.2838,12.5142,6.9515,2.0422,41.8118,0.4134,449.8742,59.6101,20.1276,0.0020
2026-05-21,157943989453.32,5.5407,0.3203,15.0216,7.7722,3.5466,3.3997,0.2794,12.5142,6.9524,2.0422,41.4978,0.4102,449.8742,59.6139,20.1276,0.0020
2026-05-20,161801907156.68,5.6760,0.3278,15.0315,7.7757,3.5466,3.4827,0.2882,12.5222,6.9532,2.0408,42.5114,0.4191,450.5826,59.6177,20.1162,0.0019
2026-05-19,159495543312.28,5.5951,0.3216,15.0315,7.7780,3.5466,3.4331,0.2841,12.5233,6.9610,2.0408,41.9054,0.4137,450.5826,59.6694,20.1162,0.0020
2026-05-18,166435601789.52,5.8386,0.3410,15.0315,7.7791,3.5466,3.5824,0.3031,12.5442,6.9721,2.0408,43.7288,0.4331,450.5826,59.6746,20.1162,0.0019
2026-05-15,163667965176.24,5.7415,0.3313,15.0216,7.7864,3.5466,3.5229,0.2925,12.5695,7.0033,2.0422,43.0017,0.4237,449.8742,59.7988,20.1276,0.0019
2026-05-14,167693618431.92,5.8827,0.3471,15.0216,7.7891,3.5466,3.6095,0.3054,12.5695,7.0046,2.0422,44.0593,0.4354,449.8742,59.8026,20.1276,0.0019
2026-05-13,174004668587.96,6.1041,0.3671,15.0315,7.7918,3.5466,3.7454,0.3262,12.5739,7.0059,2.0408,45.7175,0.4422,450.5826,59.8063,20.1162,0.0018
2026-05-12,175388486894.6,6.1527,0.3708,15.0315,7.7971,3.5466,3.7752,0.3320,12.5778,7.0137,2.0408,46.0811,0.4443,450.5826,59.8117,20.1162,0.0018
2026-05-11,178596429332.72,6.2652,0.3790,15.0315,7.8098,3.5466,3.8442,0.3452,12.5878,7.0296,2.0408,46.9239,0.4451,450.5826,59.8818,20.1162,0.0018
2026-05-08,177736784627.08,6.2350,0.3746,15.0216,7.8174,3.5466,3.8257,0.3416,12.5778,7.0460,2.0422,46.6981,0.4443,449.8742,60.1059,20.1276,0.0018
2026-05-07,184509107552.0,6.4726,0.3925,15.0216,7.8181,3.5466,3.9715,0.3714,12.5778,7.0496,2.0422,48.4774,0.4461,449.8742,60.1465,20.1276,0.0017
2026-05-06,191742703245.8,6.7264,0.4092,15.0315,7.8189,3.5466,4.1272,0.3931,12.5878,7.0532,2.0408,50.3779,0.4480,450.5826,60.1870,20.1162,0.0016
2026-04-30,185934859746.72,6.5226,0.3963,15.0216,7.8316,3.5466,4.0022,0.3757,12.5994,7.0577,2.0422,48.8520,0.4462,449.8742,60.2515,20.1276,0.0017
2026-04-29,182202743707.6,7.8938,0.5058,15.0216,7.8346,3.5466,4.0359,0.3804,12.5994,7.0578,2.0422,112.9603,0.6522,449.8742,60.2516,20.1276,0.0017
2026-04-28,172138610568.4,7.4578,0.4666,15.0216,7.8346,3.5466,3.8130,0.3366,12.5994,7.0632,2.0422,106.7208,0.6382,449.8742,60.2516,20.1276,0.0018
2026-04-27,176352966320.44,7.6404,0.4835,15.0216,7.8346,3.5466,3.9063,0.3564,12.5994,7.0640,2.0422,109.3336,0.6460,449.8742,60.2516,20.1276,0.0018
2026-04-24,178198057395.96,7.7203,0.4885,15.0315,7.8449,3.5466,3.9472,0.3660,12.5994,7.0660,2.0422,110.4775,0.6472,449.8742,60.2890,20.1276,0.0018
2026-04-23,167483948991.52,7.2561,0.4487,15.0315,7.8498,3.5466,3.7099,0.3196,12.5994,7.0690,2.0422,103.8350,0.6330,449.8742,60.2703,20.1276,0.0019
2026-04-22,172390213896.88,7.4687,0.4670,15.0315,7.8547,3.5466,3.8185,0.3383,12.5994,7.0720,2.0422,106.8768,0.6390,449.8742,60.2516,20.1276,0.0018
2026-04-21,174780445517.44,7.5722,0.4769,15.0525,7.8602,3.5466,3.8715,0.3478,12.5994,7.0721,2.0422,108.3587,0.6436,449.8742,60.2516,20.1276,0.0018
2026-04-20,173417594154.84,7.5132,0.4711,15.0700,7.8688,3.5466,3.8413,0.3424,12.5994,7.0820,2.0422,107.5137,0.6399,449.8742,60.2516,20.1276,0.0018
2026-04-17,176248131600.24,7.6358,0.4810,15.1236,7.8740,3.5466,3.9040,0.3533,12.5994,7.0856,2.0422,109.2686,0.6443,449.8742,60.2890,20.1276,0.0018
2026-04-16,179477040982.4,7.7757,0.4911,15.1236,7.8746,3.5466,3.9755,0.3687,12.5994,7.0872,2.0422,111.2704,0.6482,449.8742,60.2703,20.1276,0.0018
2026-04-15,172285379176.68,7.4641,0.4666,15.1236,7.8752,3.5466,3.8162,0.3366,12.5994,7.0888,2.0422,106.8118,0.6378,449.8742,60.2516,20.1276,0.0018
2026-04-14,185096181985.12,8.0192,0.5074,15.1283,7.8763,3.5466,4.1000,0.3866,12.5994,7.0921,2.0422,114.7541,0.6531,449.8742,60.2516,20.1276,0.0017
2026-04-13,176919073809.52,7.6649,0.4814,15.2622,7.8763,3.5466,3.9189,0.3568,12.5994,7.0995,2.0422,109.6845,0.6444,449.8742,60.2516,20.1276,0.0018
2026-04-10,176080396047.92,7.6286,0.4798,15.3460,7.8878,3.5466,3.9003,0.3516,12.5994,7.1113,2.0422,109.1646,0.6434,449.8742,60.2890,20.1276,0.0018
2026-04-09,169853213668.04,7.3588,0.4577,15.3460,7.8884,3.5466,3.7624,0.3299,12.5994,7.1124,2.0422,105.3039,0.6338,449.8742,60.2703,20.1276,0.0019
2026-04-08,171949908072.04,7.4496,0.4653,15.3460,7.8891,3.5466,3.8088,0.3346,12.5994,7.1134,2.0422,106.6038,0.6370,449.8742,60.2516,20.1276,0.0018
2026-04-07,165554990139.84,7.1726,0.4402,15.3618,7.8973,3.5466,3.6671,0.3135,12.5994,7.1190,2.0422,102.6391,0.6308,449.8742,60.2516,20.1276,0.0019
2026-04-03,167211378719.0,7.2443,0.4460,15.4027,7.8998,3.5466,3.7038,0.3174,12.5994,7.1313,2.0422,103.6661,0.6319,449.8742,60.2890,20.1276,0.0019
2026-04-02,167588783711.72,7.2607,0.4482,15.4027,7.9013,3.5466,3.7122,0.3196,12.5994,7.1348,2.0422,103.9000,0.6322,449.8742,60.2703,20.1276,0.0019
2026-04-01,162095444373.24,7.0227,0.4262,15.4027,7.9028,3.5466,3.5905,0.3032,12.5994,7.1382,2.0422,100.4943,0.6250,449.8742,60.2516,20.1276,0.0019
2026-03-31,164338907385.52,7.1199,0.4344,15.4231,7.9090,3.5466,3.6402,0.3086,12.5994,7.1440,2.0422,101.8852,0.6279,449.8742,60.2516,20.1276,0.0019
2026-03-30,168050056480.6,8.5714,0.5223,15.4356,7.9126,3.5466,4.0375,0.3733,12.5994,7.1469,2.0422,-119.3449,0.8436,449.8742,60.2516,20.1276,0.0018
2026-03-27,167043643166.68,8.5200,0.5194,15.5292,7.9213,3.5466,4.0134,0.3706,12.5994,7.1637,2.0422,-118.6302,0.8442,449.2404,60.2890,20.1276,0.0018
2026-03-26,151863575681.72,7.7458,0.4841,15.5292,7.9170,3.5466,3.6487,0.3101,12.5994,7.1679,2.0422,-107.8497,0.8478,446.6677,60.2703,20.1276,0.0020
2026-03-25,148089525754.52,7.5533,0.4724,15.5292,7.9213,3.5466,3.5580,0.2979,12.5994,7.1721,2.0422,-105.1695,0.8511,441.8207,60.2516,20.1276,0.0020
2026-03-24,145112219700.84,7.4014,0.4600,15.5571,7.9469,3.5466,3.4864,0.2884,12.5994,7.1776,2.0422,-103.0551,0.8548,417.4367,60.2516,20.1276,0.0021
2026-03-23,141694607822.32,7.2271,0.4435,15.5940,7.9516,3.5466,3.4043,0.2793,12.5994,7.1894,2.0422,-100.6280,0.8622,415.0505,60.2516,20.1276,0.0021
2026-03-20,141380103661.72,7.2111,0.4429,15.5948,7.9564,3.5466,3.3968,0.2788,12.5994,7.2018,2.0422,-100.4046,0.8627,409.1969,60.2703,20.1276,0.0021
2026-03-19,133014292989.76,6.7844,0.4130,15.5948,7.9606,3.5466,3.1958,0.2616,12.5994,7.2047,2.0422,-94.4634,0.8758,403.8105,60.2516,20.1276,0.0023
2026-03-18,139744682026.6,7.1276,0.4342,15.5948,7.9636,3.5466,3.3575,0.2728,12.5994,7.2070,2.0422,-99.2432,0.8675,402.1128,60.2515,20.1276,0.0022
2026-03-17,143602599729.96,7.3244,0.4503,15.6083,7.9711,3.5466,3.4502,0.2827,12.5994,7.2131,2.0422,-101.9830,0.8601,401.9264,60.2515,20.1276,0.0021
2026-03-16,148026624922.4,7.5501,0.4693,15.6083,7.9926,3.5466,3.5565,0.2947,12.5994,7.2181,2.0422,-105.1248,0.8539,396.8752,60.2515,20.1276,0.0020
2026-03-13,146831509112.12,7.4891,0.4631,15.6083,8.0309,3.5466,3.5278,0.2911,12.5994,7.2210,2.0422,-104.2761,0.8553,389.2870,60.2703,20.1276,0.0021
2026-03-12,145720261078.0,7.4324,0.4600,15.6083,8.0386,3.5466,3.5011,0.2875,12.5994,7.2212,2.0422,-103.4869,0.8568,387.3751,60.2516,20.1276,0.0021
2026-03-11,147125046328.68,7.5041,0.4643,15.6083,8.0416,3.5466,3.5348,0.2914,12.5994,7.2231,2.0422,-104.4845,0.8556,386.8877,60.2515,20.1276,0.0021
2026-03-10,144713847764.08,7.3811,0.4552,15.6083,8.0508,3.5466,3.4769,0.2848,12.5994,7.2335,2.0422,-102.7721,0.8580,385.8125,60.2515,20.1276,0.0021
2026-03-09,142072012815.04,7.2464,0.4445,15.6083,8.0598,3.5466,3.4134,0.2786,12.5994,7.2535,2.0422,-100.8960,0.8630,384.8316,60.2515,20.1276,0.0021
2026-03-06,138151194279.56,7.0464,0.4268,15.6083,8.0833,3.5466,3.3192,0.2689,12.5994,7.2717,2.0422,-98.1115,0.8709,382.0165,60.2703,20.1276,0.0022
2026-03-05,140730128396.48,7.1779,0.4389,15.6083,8.1039,3.5466,3.3812,0.2752,12.5994,7.2731,2.0422,-99.9430,0.8659,379.0281,60.2516,20.1276,0.0022
2026-03-04,140247888683.56,7.1533,0.4358,15.6083,8.1042,3.5466,3.3696,0.2740,12.5994,7.2745,2.0422,-99.6005,0.8667,377.6631,60.2515,20.1276,0.0022
2026-03-03,141044632557.08,7.1939,0.4400,15.6083,8.1071,3.5466,3.3887,0.2761,12.5994,7.2771,2.0422,-100.1664,0.8655,377.3186,60.2515,20.1276,0.0021
2026-03-02,150836195423.76,7.6934,0.4730,15.6083,8.1131,3.5466,3.6240,0.2992,12.5994,7.2786,2.0422,-107.1201,0.8556,376.9086,60.2515,20.1276,0.0020
2026-02-27,153268360932.4,7.8174,0.4825,15.6083,8.1430,3.5466,3.6824,0.3064,12.5994,7.2831,2.0422,-108.8474,0.8540,374.5855,60.2703,20.1276,0.0020
2026-02-26,152765154275.44,7.7918,0.4810,15.6083,8.1545,3.5466,3.6703,0.3053,12.5994,7.2857,2.0422,-108.4900,0.8548,373.9280,60.2516,20.1276,0.0020
2026-02-25,149557211837.32,7.6281,0.4699,15.6083,8.1570,3.5466,3.5932,0.2966,12.5994,7.2857,2.0422,-106.2118,0.8564,373.5130,60.2516,20.1276,0.0020
2026-02-24,146747641335.96,7.4848,0.4592,15.6083,8.1646,3.5466,3.5257,0.2871,12.5994,7.2907,2.0422,-104.2165,0.8589,372.7584,60.2516,20.1276,0.0021
2026-02-13,139052772873.28,7.0924,0.4295,15.6083,8.2373,3.5546,3.3409,0.2694,12.5991,7.3350,2.0474,-98.7518,0.8704,369.1906,60.3729,20.1351,0.0022
2026-02-12,140101120075.28,7.1458,0.4337,15.6083,8.2381,3.5546,3.3660,0.2724,12.5991,7.3365,2.0474,-99.4963,0.8679,368.1178,60.3729,20.1351,0.0022
2026-02-11,139744682026.6,7.1276,0.4323,15.6083,8.2474,3.5546,3.3575,0.2713,12.5991,7.3374,2.0474,-99.2432,0.8691,367.0938,60.3479,20.1351,0.0022
2026-02-10,136348037092.12,6.9544,0.4209,15.6083,8.2567,3.5546,3.2759,0.2648,12.5991,7.3384,2.0474,-96.8310,0.8736,365.4013,60.3230,20.1351,0.0022
2026-02-09,136641574308.68,6.9694,0.4211,15.6130,8.2706,3.5466,3.2829,0.2653,12.5994,7.3425,2.0422,-97.0394,0.8735,365.4013,60.3060,20.1276,0.0022
2026-02-06,135760962659.0,6.9245,0.4192,15.6130,8.2845,3.5466,3.2618,0.2634,12.5994,7.3466,2.0422,-96.4140,0.8747,365.0995,60.2890,20.1276,0.0022
2026-02-05,131903044955.64,6.7277,0.4082,15.6130,8.2845,3.5466,3.1691,0.2586,12.5994,7.3501,2.0422,-93.6742,0.8784,364.2695,60.2703,20.1276,0.0023
2026-02-04,140793029228.6,7.1811,0.4359,15.6130,8.2875,3.5466,3.3827,0.2722,12.5994,7.3565,2.0422,-99.9877,0.8689,363.0387,60.2703,20.1276,0.0021
2026-02-03,142365550031.6,7.2613,0.4404,15.6130,8.2920,3.5466,3.4205,0.2742,12.5994,7.3647,2.0422,-101.1044,0.8672,362.3076,60.2703,20.1276,0.0021
2026-02-02,138235062055.72,7.0506,0.4252,15.6130,8.2980,3.5466,3.3212,0.2672,12.5994,7.3769,2.0422,-98.1711,0.8726,362.2122,60.2703,20.1276,0.0022
2026-01-30,143833236114.4,7.3362,0.4439,15.6130,8.3145,3.5466,3.4557,0.2766,12.5994,7.3849,2.0422,-102.1468,0.8660,358.8612,60.2890,20.1276,0.0021
2026-01-29,154673146183.08,7.8891,0.4833,15.6130,8.3403,3.5466,3.7162,0.3052,12.5994,7.3860,2.0422,-109.8450,0.8594,358.0073,60.2703,20.1276,0.0020
2026-01-28,155910195881.44,7.9522,0.4870,15.6130,8.3668,3.5466,3.7459,0.3089,12.5994,7.3882,2.0422,-110.7235,0.8590,357.6427,60.2703,20.1276,0.0019
2026-01-27,152869988995.64,7.7971,0.4755,15.6130,8.3735,3.5466,3.6728,0.2998,12.5994,7.3882,2.0422,-108.5644,0.8602,357.1913,60.2703,20.1276,0.0020
2026-01-26,154400575910.56,7.8752,0.4812,15.6130,8.3807,3.5466,3.7096,0.3031,12.5994,7.3960,2.0422,-109.6514,0.8602,356.3023,60.2703,20.1276,0.0020
2026-01-23,154882815623.48,7.8998,0.4831,15.6130,8.4315,3.5466,3.7212,0.3054,12.5994,7.4138,2.0422,-109.9939,0.8603,356.1195,60.2890,20.1276,0.0020
2026-01-22,146454104119.4,7.4699,0.4536,15.6130,8.4345,3.5466,3.5187,0.2816,12.5994,7.4146,2.0422,-104.0080,0.8639,355.8758,60.2703,20.1276,0.0021
2026-01-21,147523418265.44,7.5244,0.4569,15.6130,8.4405,3.5466,3.5444,0.2841,12.5994,7.4222,2.0422,-104.7674,0.8635,354.8400,60.2703,20.1276,0.0021
2026-01-20,142533285583.92,7.2699,0.4408,15.6130,8.4555,3.5466,3.4245,0.2742,12.5994,7.4299,2.0422,-101.2236,0.8672,354.6572,60.2703,20.1276,0.0021
2026-01-19,142302649199.48,7.2581,0.4396,15.6135,8.4735,3.5466,3.4189,0.2734,12.5994,7.4335,2.0422,-101.0598,0.8680,353.6300,60.2703,20.1276,0.0021
2026-01-16,145091252756.8,7.4003,0.4493,15.6327,8.4915,3.5466,3.4859,0.2778,12.5994,7.4440,2.0422,-103.0402,0.8652,350.8381,60.2890,20.1276,0.0021
2026-01-15,150961997088.0,7.6998,0.4660,15.6327,8.5016,3.5466,3.6270,0.2915,12.5994,7.4504,2.0422,-107.2094,0.8631,350.1486,60.2703,20.1276,0.0020
2026-01-14,144797715540.24,7.3854,0.4474,15.6541,8.5151,3.5466,3.4789,0.2771,12.5994,7.4615,2.0422,-102.8317,0.8656,349.7221,60.2703,20.1276,0.0021
2026-01-13,148445963803.2,7.5715,0.4581,15.6937,8.5186,3.5466,3.5665,0.2849,12.5994,7.4672,2.0422,-105.4226,0.8652,348.0771,60.2703,20.1276,0.0020
2026-01-12,142512318639.88,7.2688,0.4396,15.6937,8.5315,3.5466,3.4240,0.2734,12.5994,7.4698,2.0422,-101.2087,0.8680,346.7697,60.2703,20.1276,0.0021
2026-01-09,137102847077.56,6.9929,0.4221,15.6937,8.5575,3.5466,3.2940,0.2659,12.5994,7.4819,2.0422,-97.3670,0.8735,345.2135,60.2890,20.1276,0.0022
2026-01-08,136327070148.08,6.9533,0.4202,15.6937,8.5590,3.5466,3.2754,0.2639,12.5994,7.4843,2.0422,-96.8161,0.8746,345.0279,60.2703,20.1276,0.0022
2026-01-07,139388243977.92,7.1095,0.4289,15.6937,8.5635,3.5466,3.3489,0.2676,12.5994,7.4875,2.0422,-98.9900,0.8726,342.3192,60.2703,20.1276,0.0022
2026-01-06,140268855627.6,7.1544,0.4309,15.6947,8.5665,3.5466,3.3701,0.2693,12.5994,7.4886,2.0422,-99.6154,0.8713,340.9532,60.2703,20.1276,0.0022
2026-01-05,134922284897.4,6.8817,0.4165,15.7431,8.5710,3.5466,3.2416,0.2627,12.5994,7.4896,2.0422,-95.8184,0.8755,339.8591,60.2703,20.1276,0.0022
2025-12-31,131861111067.56,6.7255,0.4077,15.8121,8.5905,3.5466,3.1681,0.2580,12.5994,7.4948,2.0422,-93.6445,0.8788,333.4546,60.2890,20.1276,0.0023
2025-12-30,134502946016.6,6.8603,0.4138,15.8141,8.6068,3.5466,3.2315,0.2613,12.6152,7.4961,2.0422,-95.5206,0.8768,331.5638,60.2890,20.1276,0.0022
2025-12-29,136956078469.28,6.9854,0.4200,15.8222,8.6085,3.5466,3.2905,0.2638,12.6254,7.4989,2.0422,-97.2628,0.8755,330.1645,60.2890,20.1276,0.0022
2025-12-26,143770335282.28,7.3330,0.4388,15.8335,8.6431,3.5466,3.4542,0.2715,12.6260,7.5104,2.0422,-102.1021,0.8710,329.7617,60.3060,20.1276,0.0021
2025-12-25,138654400936.52,7.0720,0.4237,15.8335,8.6655,3.5466,3.3313,0.2650,12.6260,7.5154,2.0422,-98.4689,0.8751,326.3932,60.2890,20.1276,0.0022
2025-12-24,140038219243.16,7.1426,0.4279,15.8394,8.7088,3.5466,3.3645,0.2667,12.6305,7.5177,2.0422,-99.4516,0.8739,326.2042,60.2890,20.1276,0.0022
2025-12-23,139136640649.44,7.0966,0.4258,15.8525,8.7088,3.5466,3.3429,0.2650,12.6305,7.5199,2.0422,-98.8114,0.8751,318.5924,60.2890,20.1276,0.0022
2025-12-22,136851243749.08,6.9801,0.4192,15.8684,8.7105,3.5466,3.2880,0.2630,12.6305,7.5200,2.0422,-97.1883,0.8759,317.0558,60.2890,20.1276,0.0022
2025-12-19,134565846848.72,6.8635,0.4137,15.8848,8.7135,3.5466,3.2331,0.2612,12.6305,7.5252,2.0422,-95.5653,0.8768,316.2122,60.3060,20.1276,0.0022
2025-12-18,131022433305.96,6.6828,0.4060,15.8848,8.7135,3.5466,3.1479,0.2568,12.6305,7.5266,2.0422,-93.0489,0.8792,314.4556,60.2890,20.1276,0.0023
2025-12-17,132070780507.96,6.7362,0.4081,15.8874,8.7135,3.5466,3.1731,0.2580,12.6312,7.5266,2.0422,-93.7934,0.8784,313.7751,60.2890,20.1276,0.0023
2025-12-16,125801664240.0,6.4165,0.3895,15.8882,8.7165,3.5466,3.0225,0.2481,12.6396,7.5296,2.0422,-89.3412,0.8829,311.9139,60.2890,20.1276,0.0024
2025-12-15,126221003120.8,6.4379,0.3908,15.8977,8.7227,3.5466,3.0326,0.2490,12.6396,7.5305,2.0422,-89.6390,0.8821,310.0819,60.2890,20.1276,0.0024
2025-12-12,128527366965.2,6.5555,0.3972,15.9276,8.7540,3.5466,3.0880,0.2509,12.6587,7.5337,2.0422,-91.2769,0.8822,309.6820,60.3060,20.1276,0.0024
2025-12-11,132070780507.96,6.7362,0.4068,15.9276,8.7598,3.5466,3.1731,0.2568,12.6587,7.5361,2.0422,-93.7934,0.8800,309.0777,60.2890,20.1276,0.0023
2025-12-10,132783656605.32,6.7726,0.4081,15.9452,8.7765,3.5466,3.1902,0.2576,12.6587,7.5379,2.0422,-94.2996,0.8796,308.9403,60.2890,20.1276,0.0023
2025-12-09,130906037750.0,6.6768,0.4040,15.9472,8.7807,3.5466,3.1451,0.2547,12.6615,7.5431,2.0422,-92.9662,0.8813,308.6436,60.2890,20.1276,0.0023
2025-12-08,131932341085.96,6.7292,0.4056,15.9770,8.7923,3.5466,3.1698,0.2560,12.6715,7.5523,2.0422,-93.6950,0.8809,308.3840,60.2890,20.1276,0.0023
2025-12-05,124999557326.72,6.3756,0.3852,15.9819,8.8088,3.5466,3.0032,0.2447,12.6715,7.5743,2.0422,-88.7716,0.8846,307.8652,60.3060,20.1276,0.0024
2025-12-04,125292786851.28,6.3905,0.3879,15.9819,8.8108,3.5466,3.0103,0.2453,12.6715,7.5797,2.0422,-88.9798,0.8846,305.0090,60.2890,20.1276,0.0024
2025-12-03,125376566715.44,6.3948,0.3879,15.9838,8.8178,3.5466,3.0123,0.2453,12.6715,7.5828,2.0422,-89.0393,0.8846,304.4086,60.2890,20.1276,0.0024
2025-12-02,128748706247.88,6.5668,0.3969,16.0015,8.8184,3.5466,3.0933,0.2498,12.6715,7.5993,2.0422,-91.4341,0.8833,304.3043,60.2890,20.1276,0.0024
2025-12-01,131010762580.2,6.6822,0.4023,16.0015,8.8184,3.5466,3.1476,0.2531,12.6715,7.6001,2.0422,-93.0406,0.8829,303.7550,60.2890,20.1276,0.0023
2025-11-28,128848357539.0,6.5719,0.3972,16.0304,8.8709,3.5466,3.0957,0.2497,12.6715,7.6051,2.0422,-91.5049,0.8834,301.8639,60.3060,20.1276,0.0023
2025-11-27,126211652540.6,6.4374,0.3891,16.0304,8.8934,3.5466,3.0323,0.2473,12.6715,7.6086,2.0422,-89.6324,0.8838,301.5228,60.2890,20.1276,0.0024
2025-11-26,125923262931.4,6.4227,0.3887,16.0304,8.9241,3.5466,3.0254,0.2469,12.6715,7.6238,2.0422,-89.4275,0.8842,299.0307,60.2890,20.1276,0.0024
2025-11-25,125449480002.0,6.3985,0.3879,16.0304,8.9324,3.5466,3.0140,0.2453,12.6715,7.6295,2.0422,-89.0911,0.8846,298.4989,60.2890,20.1276,0.0024
2025-11-24,120814646997.0,6.1621,0.3702,16.0324,8.9354,3.5466,2.9027,0.2403,12.6715,7.6490,2.0422,-85.7995,0.8850,296.7014,60.2890,20.1276,0.0025
2025-11-21,132123639529.2,6.7389,0.4017,16.0527,8.9523,3.5466,3.1744,0.2522,12.6715,7.6614,2.0422,-93.8309,0.8850,295.9596,60.3060,20.1276,0.0023
2025-11-20,146810910340.6,7.4881,0.4382,16.0527,8.9592,3.5466,3.5273,0.2663,12.6715,7.6620,2.0422,-104.2614,0.8800,295.9577,60.2890,20.1276,0.0021
2025-11-19,149591810143.6,7.6299,0.4468,16.1003,8.9755,3.5466,3.5941,0.2741,12.6715,7.6641,2.0422,-106.2364,0.8792,295.7742,60.2890,20.1276,0.0020
2025-11-18,144030010537.6,7.3462,0.4299,16.1055,8.9847,3.5466,3.4604,0.2613,12.6715,7.6672,2.0422,-102.2865,0.8813,294.7357,60.2890,20.1276,0.0021
2025-11-17,152516904751.2,7.7791,0.4551,16.1055,8.9864,3.5466,3.6643,0.2795,12.6715,7.6673,2.0422,-108.3137,0.8796,292.9926,60.2890,20.1276,0.0020
2025-11-14,141908286984.2,7.2380,0.4236,16.1055,8.9909,3.5466,3.4095,0.2588,12.6715,7.6717,2.0422,-100.7797,0.8826,291.8800,60.3060,20.1276,0.0021
2025-11-13,149097427956.4,7.6047,0.4448,16.1055,8.9954,3.5466,3.5822,0.2712,12.6715,7.6746,2.0422,-105.8853,0.8805,290.9311,60.2890,20.1276,0.0020
2025-11-12,139827761946.4,7.1319,0.4180,16.1055,9.0194,3.5466,3.3595,0.2568,12.6715,7.6936,2.0422,-99.3022,0.8838,290.8415,60.2890,20.1276,0.0022
2025-11-11,139539372337.2,7.1172,0.4176,16.1055,9.0218,3.5466,3.3526,0.2564,12.6715,7.6938,2.0422,-99.0974,0.8842,290.5212,60.2890,20.1276,0.0022
2025-11-10,142876452100.8,7.2874,0.4254,16.1055,9.0254,3.5466,3.4327,0.2593,12.6715,7.6950,2.0422,-101.4673,0.8829,290.4706,60.2890,20.1276,0.0021
2025-11-07,144174205342.2,7.3536,0.4285,16.1055,9.0427,3.5466,3.4639,0.2596,12.6715,7.6989,2.0422,-102.3889,0.8830,290.0256,60.3060,20.1276,0.0021
2025-11-06,144236003115.6,7.3567,0.4287,16.1055,9.0450,3.5466,3.4654,0.2597,12.6715,7.7023,2.0422,-102.4328,0.8829,289.9298,60.2890,20.1276,0.0021
2025-11-05,137603042104.0,7.0184,0.4118,16.1055,9.0524,3.5466,3.3060,0.2547,12.6715,7.7081,2.0422,-97.7222,0.8846,289.3580,60.2890,20.1276,0.0022
2025-11-04,136264090347.0,6.9501,0.4093,16.1055,9.0554,3.5466,3.2739,0.2535,12.6715,7.7083,2.0422,-96.7713,0.8850,286.5022,60.2890,20.1276,0.0022
2025-11-03,140734129289.6,7.1781,0.4196,16.1055,9.0566,3.5466,3.3813,0.2560,12.6715,7.7083,2.0422,-99.9459,0.8850,286.0943,60.2890,20.1276,0.0021
2025-10-31,142176077335.6,7.2517,0.4227,16.1055,9.0749,3.5466,3.4159,0.2567,12.6715,7.7082,2.0422,-100.9699,0.8846,283.9610,60.3060,20.1276,0.0021
2025-10-30,148879084838.23,7.5935,0.4402,16.1055,9.0764,3.5466,3.5769,0.2667,12.6715,7.7083,2.0422,-105.7302,0.8846,283.6465,60.2890,20.1276,0.0020
2025-10-29,141329185137.3,7.2085,0.4204,16.1055,9.0944,3.5466,3.3956,0.2564,12.6715,7.7083,2.0422,-100.3684,0.8850,279.9748,60.2890,20.1276,0.0021
2025-10-28,133059267753.72,7.5202,0.4349,16.1055,9.1007,3.5466,3.3082,0.2543,12.6715,7.7083,2.0422,-72.1237,0.8879,279.8265,60.2890,20.1276,0.0023
2025-10-27,134807882125.87,7.6190,0.4402,16.1055,9.1034,3.5466,3.3517,0.2547,12.6715,7.7083,2.0422,-73.0715,0.8875,278.7609,60.2890,20.1276,0.0022
2025-10-24,132277534269.7,7.4760,0.4322,16.1055,9.1220,3.5466,3.2888,0.2538,12.6715,7.7082,2.0422,-71.7000,0.8883,278.5284,60.3060,20.1276,0.0023
