date,市值(元),PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,股息率,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值
2026-06-08,2004079707107.1,12.6180,0.4517,52.7309,14.2529,9.3312,1.2336,0.8507,1.2071,1.0315,0.7285,0.0429,0.7037,0.7702,0.7521,0.5060,0.3749
2026-06-05,1941852574648.98,12.2262,0.4357,52.9982,14.2742,9.3312,1.1953,0.7861,1.2063,1.0316,0.7285,0.0443,0.6819,0.7411,0.7524,0.5063,0.3749
2026-06-04,1949173413761.7004,12.2723,0.4367,52.9982,14.3033,9.3312,1.1998,0.7905,1.2063,1.0315,0.7285,0.0441,0.6845,0.7435,0.7524,0.5062,0.3749
2026-06-03,1985777609325.3003,12.5028,0.4476,52.9982,14.3324,9.3312,1.2224,0.8214,1.2063,1.0315,0.7285,0.0433,0.6973,0.7591,0.7524,0.5060,0.3749
2026-06-02,1951003623539.8804,12.2838,0.4373,53.0038,14.3460,9.3312,1.2010,0.7933,1.2063,1.0315,0.7285,0.0441,0.6851,0.7442,0.7525,0.5060,0.3749
2026-06-01,1980286979990.7605,12.4682,0.4451,53.0710,14.3692,9.3312,1.2190,0.8160,1.2063,1.0315,0.7285,0.0434,0.6954,0.7570,0.7551,0.5060,0.3749
2026-05-29,1989438028881.66,12.5258,0.4464,53.1382,14.4165,9.3312,1.2246,0.8252,1.2061,1.0316,0.7285,0.0432,0.6986,0.7589,0.7552,0.5063,0.3749
2026-05-28,1976626560434.4004,12.4452,0.4441,53.1382,14.4452,9.3312,1.2167,0.8120,1.2061,1.0315,0.7285,0.0435,0.6941,0.7542,0.7552,0.5062,0.3749
2026-05-27,1976626560434.4004,12.4452,0.4443,53.1382,14.4739,9.3312,1.2167,0.8123,1.2054,1.0315,0.7285,0.0435,0.6941,0.7545,0.7552,0.5060,0.3749
2026-05-26,2005909916885.2805,12.6295,0.4493,53.1382,14.5068,9.3312,1.2348,0.8564,1.2054,1.0315,0.7285,0.0429,0.7044,0.7677,0.7562,0.5060,0.3749
2026-05-25,1963815091987.1404,12.3645,0.4398,53.1987,14.5068,9.3312,1.2088,0.8045,1.2051,1.0315,0.7285,0.0438,0.6896,0.7492,0.7562,0.5060,0.3749
2026-05-22,2027872434223.4404,12.7678,0.4514,53.3397,14.6591,9.3312,1.2483,0.8887,1.2049,1.0316,0.7285,0.0424,0.7121,0.7749,0.7581,0.5063,0.3749
2026-05-21,2066306839565.22,13.0098,0.4577,53.3397,14.7573,9.3312,1.2719,0.9208,1.2049,1.0315,0.7285,0.0416,0.7256,0.7839,0.7581,0.5062,0.3749
2026-05-20,2128533972023.341,13.4016,0.4658,53.3397,14.8556,9.3312,1.3102,0.9517,1.2038,1.0315,0.7285,0.0404,0.7474,0.7917,0.7581,0.5060,0.3749
2026-05-19,2115722503576.0803,13.3209,0.4633,53.3397,14.8847,9.3312,1.3024,0.9447,1.2037,1.0315,0.7285,0.0407,0.7429,0.7908,0.7587,0.5060,0.3749
2026-05-18,2112062084019.72,13.2979,0.4620,53.3992,14.9247,9.3312,1.3001,0.9431,1.2033,1.0315,0.7285,0.0407,0.7417,0.7904,0.7589,0.5060,0.3749
2026-05-15,2106571454685.1804,13.2633,0.4613,53.5329,15.0882,9.3312,1.2967,0.9406,1.2033,1.0316,0.7285,0.0408,0.7397,0.7890,0.7597,0.5063,0.3749
2026-05-14,2058986000452.5,12.9637,0.4569,53.5329,15.0882,9.3312,1.2674,0.9192,1.2029,1.0315,0.7285,0.0418,0.7230,0.7814,0.7597,0.5062,0.3749
2026-05-13,2035193273336.16,12.8139,0.4530,53.5329,15.0882,9.3312,1.2528,0.8993,1.2025,1.0315,0.7285,0.0423,0.7147,0.7781,0.7597,0.5060,0.3749
2026-05-12,2048004741783.42,12.8946,0.4546,53.5997,15.1904,9.3312,1.2607,0.9121,1.2023,1.0315,0.7285,0.0420,0.7192,0.7793,0.7600,0.5060,0.3749
2026-05-11,2033363063557.98,12.8024,0.4521,53.6084,15.2045,9.3312,1.2517,0.8973,1.2014,1.0315,0.7285,0.0423,0.7140,0.7764,0.7600,0.5060,0.3749
2026-05-08,2035193273336.16,12.8139,0.4522,53.6084,15.2045,9.3312,1.2528,0.9002,1.2010,1.0316,0.7285,0.0423,0.7147,0.7770,0.7609,0.5063,0.3749
2026-05-07,2062646420008.8604,12.9867,0.4553,53.6084,15.2190,9.3312,1.2697,0.9212,1.2004,1.0315,0.7285,0.0417,0.7243,0.7810,0.7609,0.5062,0.3749
2026-05-06,2176119426256.0205,13.7012,0.4752,53.6084,15.2336,9.3312,1.3395,0.9649,1.2003,1.0315,0.7285,0.0395,0.7642,0.8057,0.7609,0.5060,0.3749
2026-04-30,2236516348935.9604,14.0815,0.4854,53.6756,15.2785,9.3312,1.3767,0.9786,1.2003,1.0321,0.7285,0.0385,0.7854,0.8294,0.7622,0.5064,0.3749
2026-04-29,2242006978270.5005,14.2529,0.4893,53.6756,15.2944,9.3312,1.4136,0.9901,1.2003,1.0316,0.7285,0.0384,0.7827,0.8265,0.7619,0.5063,0.3749
2026-04-28,2229195509823.24,14.1714,0.4872,53.7428,15.3789,9.3312,1.4055,0.9872,1.1998,1.0316,0.7285,0.0386,0.7782,0.8219,0.7619,0.5063,0.3749
2026-04-27,2188930894703.2805,13.9155,0.4810,53.7428,15.4371,9.3312,1.3801,0.9802,1.1994,1.0316,0.7285,0.0393,0.7642,0.8050,0.7619,0.5063,0.3749
2026-04-24,2183440265368.74,13.8806,0.4794,53.6756,15.6406,9.3312,1.3766,0.9794,1.1990,1.0327,0.7286,0.0394,0.7622,0.7998,0.7622,0.5064,0.3749
2026-04-23,2163307957808.7605,13.7526,0.4755,53.7428,15.6406,9.3312,1.3640,0.9773,1.1990,1.0321,0.7285,0.0398,0.7552,0.7919,0.7622,0.5064,0.3749
2026-04-22,2095590196016.1,13.3221,0.4596,53.7428,15.6406,9.3312,1.3213,0.9608,1.1988,1.0316,0.7285,0.0410,0.7316,0.7832,0.7622,0.5063,0.3749
2026-04-21,2099250615572.4604,13.3454,0.4596,53.7428,15.6697,9.3312,1.3236,0.9621,1.1987,1.0316,0.7285,0.0410,0.7329,0.7836,0.7628,0.5063,0.3749
2026-04-20,2101080825350.6404,13.3570,0.4596,53.7428,15.7278,9.3312,1.3247,0.9629,1.1977,1.0316,0.7285,0.0409,0.7335,0.7840,0.7628,0.5063,0.3749
2026-04-17,2110231874241.5403,13.4152,0.4613,53.6756,17.5500,9.3312,1.3305,0.9646,1.1971,1.0327,0.7286,0.0408,0.7367,0.7834,0.7628,0.5064,0.3749
2026-04-16,2132194391579.7004,13.5548,0.4660,53.7428,17.6903,9.3312,1.3443,0.9703,1.1971,1.0321,0.7285,0.0403,0.7444,0.7849,0.7628,0.5064,0.3749
2026-04-15,2152326699139.6804,13.6828,0.4707,53.7428,17.8305,9.3312,1.3570,0.9773,1.1957,1.0316,0.7285,0.0400,0.7514,0.7873,0.7628,0.5063,0.3749
2026-04-14,2183440265368.74,13.8806,0.4769,53.7428,17.8706,9.3312,1.3766,0.9798,1.1957,1.0316,0.7285,0.0394,0.7622,0.7976,0.7632,0.5063,0.3749
2026-04-13,2212723621819.62,14.0667,0.4806,53.7428,17.9507,9.3312,1.3951,0.9847,1.1957,1.0316,0.7285,0.0389,0.7725,0.8120,0.7638,0.5063,0.3749
2026-04-10,2194421524037.8203,13.9504,0.4782,53.6756,18.1510,9.3312,1.3836,0.9835,1.1948,1.0327,0.7286,0.0392,0.7661,0.8027,0.7638,0.5064,0.3749
2026-04-09,2214553831597.8003,14.0784,0.4800,53.7428,18.1911,9.3312,1.3963,0.9856,1.1948,1.0321,0.7285,0.0388,0.7731,0.8113,0.7638,0.5064,0.3749
2026-04-08,2192591314259.6404,13.9387,0.4777,53.7428,18.2312,9.3312,1.3824,0.9835,1.1947,1.0316,0.7285,0.0392,0.7654,0.8017,0.7638,0.5063,0.3749
2026-04-07,2298743481394.081,14.6136,0.4872,53.7428,18.2312,9.3312,1.4493,0.9979,1.1947,1.0316,0.7285,0.0374,0.8025,0.8768,0.7638,0.5063,0.3749
2026-04-03,2256648656495.9404,14.3460,0.4839,53.6756,18.2312,9.3312,1.4228,0.9926,1.1943,1.0327,0.7286,0.0381,0.7878,0.8262,0.7638,0.5064,0.3749
2026-04-02,2260309076052.3003,14.3692,0.4841,53.7428,18.2312,9.3312,1.4251,0.9934,1.1943,1.0321,0.7285,0.0381,0.7891,0.8323,0.7638,0.5064,0.3749
2026-04-01,2209063202263.2603,14.0435,0.4794,53.7428,18.2312,9.3312,1.3928,0.9864,1.1936,1.0316,0.7285,0.0389,0.7712,0.8096,0.7638,0.5063,0.3749
2026-03-31,2231025719601.4204,14.1831,0.4810,53.7428,18.3514,9.3312,1.4066,0.9889,1.1935,1.0316,0.7285,0.0386,0.7789,0.8162,0.7638,0.5063,0.3749
2026-03-30,2276780964055.9204,14.4739,0.4843,53.7428,18.3915,9.3312,1.4355,0.9963,1.1934,1.0316,0.7285,0.0378,0.7948,0.8520,0.7638,0.5063,0.3749
2026-03-27,2209063202263.2603,13.9428,0.4773,53.6756,18.5117,9.3312,1.4174,0.9930,1.1921,1.0327,0.7286,0.0389,0.7748,0.8118,0.7638,0.5064,0.3749
2026-03-26,2185270475146.92,13.7927,0.4738,53.7428,18.5117,9.3312,1.4022,0.9893,1.1921,1.0321,0.7285,0.0394,0.7665,0.8026,0.7638,0.5064,0.3749
2026-03-25,2141345440470.6003,13.5154,0.4637,53.7428,18.5117,9.3312,1.3740,0.9847,1.1920,1.0316,0.7285,0.0402,0.7511,0.7869,0.7638,0.5063,0.3749
2026-03-24,2194421524037.8203,13.8504,0.4749,53.7428,18.5517,9.3312,1.4081,0.9905,1.1918,1.0316,0.7285,0.0392,0.7697,0.8071,0.7638,0.5063,0.3749
2026-03-23,2258478866274.12,14.2547,0.4806,53.7428,18.5918,9.3312,1.4492,0.9979,1.1918,1.0316,0.7285,0.0381,0.7922,0.8384,0.7638,0.5063,0.3749
2026-03-20,2240176768492.3203,14.1392,0.4782,53.6756,18.7120,9.3312,1.4374,0.9975,1.1911,1.0327,0.7286,0.0384,0.7858,0.8217,0.7638,0.5064,0.3749
2026-03-19,2284101803168.641,14.4165,0.4813,53.7428,18.7921,9.3312,1.4656,0.9984,1.1911,1.0321,0.7285,0.0377,0.8012,0.8710,0.7638,0.5064,0.3749
2026-03-18,2170628796921.48,13.7003,0.4716,53.7428,18.8723,9.3312,1.3928,0.9897,1.1902,1.0316,0.7285,0.0396,0.7614,0.7964,0.7638,0.5063,0.3749
2026-03-17,2199912153372.3604,13.8851,0.4753,53.7428,18.9925,9.3312,1.4116,0.9934,1.1902,1.0316,0.7285,0.0391,0.7716,0.8083,0.7638,0.5063,0.3749
2026-03-16,2194421524037.8203,13.8504,0.4744,53.7428,20.2983,9.3312,1.4081,0.9926,1.1902,1.0316,0.7285,0.0392,0.7697,0.8067,0.7638,0.5063,0.3749
2026-03-13,2205402782706.9004,13.9197,0.4745,53.6756,20.5359,9.3312,1.4151,0.9938,1.1901,1.0327,0.7286,0.0390,0.7736,0.8081,0.7647,0.5064,0.3749
2026-03-12,2238346558714.141,14.1277,0.4759,53.7428,20.5529,9.3312,1.4362,0.9979,1.1901,1.0321,0.7285,0.0384,0.7851,0.8199,0.7647,0.5064,0.3749
2026-03-11,2220044460932.3403,14.0122,0.4753,53.7428,20.5699,9.3312,1.4245,0.9955,1.1897,1.0316,0.7285,0.0387,0.7787,0.8141,0.7638,0.5063,0.3749
2026-03-10,2194421524037.8203,13.8504,0.4744,53.7428,20.5699,9.3312,1.4081,0.9942,1.1895,1.0316,0.7285,0.0392,0.7697,0.8071,0.7638,0.5063,0.3749
2026-03-09,2364631033408.5605,14.9247,0.4806,53.7428,20.5699,9.3312,1.5173,0.9992,1.1895,1.0316,0.7285,0.0364,0.8294,0.9163,0.7638,0.5063,0.3749
2026-03-06,2251158027161.4004,14.2085,0.4761,53.6756,20.6038,9.3312,1.4445,0.9988,1.1895,1.0327,0.7286,0.0382,0.7896,0.8320,0.7647,0.5064,0.3749
2026-03-05,2322536208510.4204,14.6591,0.4788,53.7428,20.6038,9.3312,1.4903,0.9992,1.1895,1.0321,0.7285,0.0370,0.8147,0.9036,0.7647,0.5064,0.3749
2026-03-04,2423197746310.3203,15.2944,0.4839,53.7428,20.6038,9.3312,1.5548,1.0000,1.1889,1.0316,0.7285,0.0355,0.8500,0.9382,0.7638,0.5063,0.3749
2026-03-03,2406725858306.701,15.1904,0.4810,53.7428,20.6717,9.3312,1.5443,1.0000,1.1889,1.0316,0.7285,0.0357,0.8442,0.9312,0.7638,0.5063,0.3749
2026-03-02,2187100684925.1003,13.8042,0.4732,53.7428,20.6717,9.3312,1.4034,0.9959,1.1888,1.0316,0.7285,0.0393,0.7671,0.8034,0.7638,0.5063,0.3749
2026-02-27,1987607819103.48,12.5451,0.4456,53.6756,20.7057,9.3312,1.2754,0.9436,1.1886,1.0327,0.7286,0.0433,0.6972,0.7554,0.7632,0.5064,0.3749
2026-02-26,1993098448438.0205,12.5798,0.4462,53.7428,20.7226,9.3312,1.2789,0.9456,1.1886,1.0321,0.7285,0.0432,0.6991,0.7573,0.7638,0.5064,0.3749
2026-02-25,2011400546219.8203,12.6953,0.4483,53.7428,20.7396,9.3312,1.2906,0.9547,1.1885,1.0321,0.7285,0.0428,0.7055,0.7660,0.7638,0.5064,0.3749
2026-02-24,2029702644001.6204,12.8108,0.4504,53.7428,20.7396,9.3312,1.3024,0.9633,1.1881,1.0321,0.7285,0.0424,0.7119,0.7734,0.7638,0.5064,0.3749
2026-02-13,1929041106201.72,12.1754,0.4330,53.6756,20.8754,9.3360,1.2378,0.8899,1.1881,1.0338,0.7286,0.0446,0.6766,0.7362,0.7628,0.5066,0.3749
2026-02-12,2020551595110.72,12.7530,0.4480,53.6756,20.8923,9.3360,1.2965,0.9593,1.1880,1.0338,0.7286,0.0426,0.7087,0.7682,0.7628,0.5065,0.3749
2026-02-11,1985777609325.3003,12.5335,0.4441,53.6756,20.9093,9.3312,1.2742,0.9445,1.1880,1.0338,0.7286,0.0433,0.6965,0.7529,0.7632,0.5064,0.3749
2026-02-10,1969305721321.68,12.4296,0.4410,53.6756,20.9093,9.3312,1.2636,0.9371,1.1880,1.0334,0.7286,0.0437,0.6908,0.7474,0.7632,0.5064,0.3749
2026-02-09,1967475511543.5,12.4180,0.4407,53.6756,20.9093,9.3312,1.2624,0.9358,1.1874,1.0331,0.7286,0.0437,0.6901,0.7473,0.7632,0.5064,0.3749
2026-02-06,1971135931099.8604,12.4411,0.4409,53.6756,20.9263,9.3312,1.2648,0.9378,1.1874,1.0329,0.7286,0.0436,0.6914,0.7476,0.7632,0.5064,0.3749
2026-02-05,1927210896423.5403,12.1639,0.4337,53.6756,20.9433,9.3312,1.2366,0.8888,1.1872,1.0327,0.7286,0.0446,0.6760,0.7376,0.7632,0.5064,0.3749
2026-02-04,1932701525758.0803,12.1985,0.4337,53.6756,21.0001,9.3312,1.2401,0.8974,1.1871,1.0327,0.7286,0.0445,0.6779,0.7385,0.7632,0.5064,0.3749
2026-02-03,1916229637754.4604,12.0946,0.4296,53.6756,21.0111,9.3312,1.2296,0.8666,1.1871,1.0327,0.7286,0.0449,0.6721,0.7339,0.7632,0.5064,0.3749
2026-02-02,1954664043096.24,12.3372,0.4362,53.6756,21.0111,9.3312,1.2542,0.9250,1.1866,1.0327,0.7286,0.0440,0.6856,0.7426,0.7632,0.5064,0.3749
2026-01-30,2016891175554.3604,12.7299,0.4446,53.6756,21.0869,9.3312,1.2941,0.9580,1.1866,1.0329,0.7286,0.0426,0.7074,0.7645,0.7632,0.5064,0.3749
2026-01-29,1993098448438.0205,12.5798,0.4423,53.6756,21.0878,9.3312,1.2789,0.9477,1.1858,1.0327,0.7286,0.0432,0.6991,0.7533,0.7632,0.5064,0.3749
2026-01-28,1971135931099.8604,12.4411,0.4395,53.6756,21.1469,9.3312,1.2648,0.9390,1.1858,1.0327,0.7286,0.0436,0.6914,0.7463,0.7632,0.5064,0.3749
2026-01-27,1910739008419.92,12.0599,0.4283,53.6756,21.1555,9.3312,1.2260,0.8600,1.1855,1.0327,0.7286,0.0450,0.6702,0.7306,0.7632,0.5064,0.3749
2026-01-26,1901587959529.0205,12.0022,0.4255,53.6756,21.1555,9.3312,1.2202,0.8501,1.1855,1.0327,0.7286,0.0452,0.6670,0.7286,0.7632,0.5064,0.3749
2026-01-23,1799096211950.9404,11.3553,0.3874,53.6756,21.1902,9.3312,1.1544,0.7135,1.1855,1.0329,0.7286,0.0478,0.6310,0.6953,0.7632,0.5064,0.3749
2026-01-22,1857662924852.7004,11.7249,0.4147,53.6756,21.1902,9.3312,1.1920,0.8138,1.1855,1.0327,0.7286,0.0463,0.6516,0.7191,0.7632,0.5064,0.3749
2026-01-21,1830209778180.0,11.5517,0.4036,53.6756,21.1902,9.3312,1.1744,0.7714,1.1851,1.0327,0.7286,0.0470,0.6420,0.7109,0.7632,0.5064,0.3749
2026-01-20,1815568099954.5603,11.4592,0.3974,53.6756,21.2193,9.3312,1.1650,0.7455,1.1851,1.0327,0.7286,0.0474,0.6368,0.7063,0.7632,0.5064,0.3749
2026-01-19,1797266002172.7605,11.3437,0.3863,53.6756,21.2487,9.3312,1.1532,0.7109,1.1851,1.0327,0.7286,0.0479,0.6304,0.6944,0.7632,0.5064,0.3749
2026-01-16,1793605582616.4004,11.3206,0.3845,53.6756,21.2542,9.3312,1.1509,0.7056,1.1851,1.0329,0.7286,0.0480,0.6291,0.6908,0.7632,0.5064,0.3749
2026-01-15,1824719148845.4604,11.5170,0.4003,53.6756,21.2597,9.3312,1.1708,0.7632,1.1851,1.0327,0.7286,0.0471,0.6400,0.7080,0.7632,0.5064,0.3749
2026-01-14,1802756631507.3003,11.3784,0.3884,53.6756,21.3070,9.3312,1.1567,0.7195,1.1851,1.0327,0.7286,0.0477,0.6323,0.6973,0.7632,0.5064,0.3749
2026-01-13,1844851456405.4404,11.6441,0.4077,53.6756,21.3166,9.3312,1.1838,0.7961,1.1851,1.0327,0.7286,0.0466,0.6471,0.7138,0.7632,0.5064,0.3749
2026-01-12,1804586841285.48,11.3899,0.3900,53.6756,21.3292,9.3312,1.1579,0.7232,1.1851,1.0327,0.7286,0.0477,0.6330,0.6993,0.7632,0.5064,0.3749
2026-01-09,1806417051063.66,11.4015,0.3903,53.6756,21.3465,9.3312,1.1591,0.7275,1.1851,1.0329,0.7286,0.0476,0.6336,0.6995,0.7638,0.5064,0.3749
2026-01-08,1793605582616.4004,11.3206,0.3847,53.6756,21.3639,9.3312,1.1509,0.7063,1.1851,1.0327,0.7286,0.0480,0.6291,0.6911,0.7638,0.5064,0.3749
2026-01-07,1811907680398.2004,11.4361,0.3929,53.6756,21.3947,9.3312,1.1626,0.7393,1.1855,1.0327,0.7286,0.0475,0.6355,0.7026,0.7638,0.5064,0.3749
2026-01-06,1879625442190.8604,11.8636,0.4143,53.6756,21.3986,9.3312,1.2061,0.8320,1.1855,1.0327,0.7286,0.0458,0.6593,0.7175,0.7647,0.5064,0.3749
2026-01-05,1843021246627.2605,11.6325,0.4053,53.6756,21.4334,9.3312,1.1826,0.7916,1.1855,1.0327,0.7286,0.0467,0.6465,0.7109,0.7657,0.5064,0.3749
2025-12-31,1905248379085.3804,12.0253,0.4199,53.6756,21.4334,9.3312,1.2225,0.8526,1.1858,1.0329,0.7286,0.0451,0.6683,0.7225,0.7657,0.5064,0.3749
2025-12-30,1875965022634.5,11.8404,0.4125,53.6756,21.4429,9.3312,1.2037,0.8279,1.1858,1.0329,0.7286,0.0459,0.6580,0.7159,0.7666,0.5064,0.3749
2025-12-29,1841191036849.0803,11.6210,0.4047,53.6756,21.4603,9.3312,1.1814,0.7884,1.1858,1.0329,0.7286,0.0467,0.6458,0.7098,0.7666,0.5064,0.3749
2025-12-26,1802756631507.3003,11.3784,0.3877,53.6756,21.4864,9.3312,1.1567,0.7185,1.1866,1.0331,0.7286,0.0477,0.6323,0.6963,0.7676,0.5064,0.3749
2025-12-25,1799096211950.9404,11.3553,0.3862,53.6756,21.4864,9.3312,1.1544,0.7147,1.1866,1.0329,0.7286,0.0478,0.6310,0.6941,0.7676,0.5064,0.3749
2025-12-24,1802756631507.3003,11.3784,0.3874,53.6756,21.4946,9.3312,1.1567,0.7184,1.1866,1.0329,0.7286,0.0477,0.6323,0.6962,0.7676,0.5064,0.3749
2025-12-23,1810077470620.0205,11.4246,0.3907,53.6756,21.5029,9.3312,1.1614,0.7357,1.1871,1.0329,0.7286,0.0475,0.6349,0.6999,0.7676,0.5064,0.3749
2025-12-22,1778963904390.9604,11.2282,0.3771,53.6756,21.5145,9.3312,1.1415,0.6776,1.1871,1.0329,0.7286,0.0484,0.6240,0.6851,0.7685,0.5064,0.3749
2025-12-19,1766152435943.7004,11.1473,0.3708,53.6756,21.5376,9.3312,1.1333,0.6564,1.1874,1.0331,0.7286,0.0487,0.6195,0.6770,0.7695,0.5064,0.3749
2025-12-18,1777133694612.7805,11.2167,0.3751,53.6756,21.5459,9.3312,1.1403,0.6739,1.1874,1.0329,0.7286,0.0484,0.6233,0.6826,0.7695,0.5064,0.3749
2025-12-17,1740529499049.1802,10.9856,0.3590,53.6756,21.5542,9.3312,1.1168,0.6200,1.1874,1.0329,0.7286,0.0494,0.6105,0.6636,0.7695,0.5064,0.3749
2025-12-16,1749680547940.0803,11.0434,0.3627,53.6756,21.5712,9.3312,1.1227,0.6278,1.1880,1.0329,0.7286,0.0492,0.6137,0.6690,0.7695,0.5064,0.3749
2025-12-15,1738699289271.0002,10.9741,0.3582,53.6756,21.6221,9.3312,1.1156,0.6179,1.1880,1.0329,0.7286,0.0495,0.6099,0.6624,0.7695,0.5064,0.3749
2025-12-12,1744189918605.5403,11.0087,0.3588,53.6756,21.7016,9.3312,1.1192,0.6222,1.1881,1.0331,0.7286,0.0493,0.6118,0.6663,0.7708,0.5064,0.3749
2025-12-11,1767982645721.8804,11.1589,0.3693,53.6756,21.7064,9.3312,1.1344,0.6604,1.1881,1.0329,0.7286,0.0487,0.6201,0.6760,0.7708,0.5064,0.3749
2025-12-10,1757001387052.8003,11.0896,0.3648,53.6756,21.7516,9.3312,1.1274,0.6389,1.1881,1.0329,0.7286,0.0490,0.6163,0.6719,0.7714,0.5064,0.3749
2025-12-09,1778963904390.9604,11.2282,0.3738,53.6756,21.8782,9.3312,1.1415,0.6744,1.1881,1.0329,0.7286,0.0484,0.6240,0.6818,0.7723,0.5064,0.3749
2025-12-08,1802756631507.3003,11.3784,0.3833,53.6756,21.9769,9.3312,1.1567,0.7143,1.1885,1.0329,0.7286,0.0477,0.6323,0.6921,0.7733,0.5064,0.3749
2025-12-05,1811907680398.2004,11.4361,0.3864,53.6756,22.0523,9.3312,1.1626,0.7325,1.1888,1.0331,0.7286,0.0475,0.6355,0.6959,0.7742,0.5064,0.3749
2025-12-04,1832039987958.18,11.5632,0.3940,53.6756,22.0579,9.3312,1.1755,0.7674,1.1888,1.0329,0.7286,0.0470,0.6426,0.7007,0.7742,0.5064,0.3749
2025-12-03,1817398309732.74,11.4708,0.3882,53.6756,22.0798,9.3312,1.1661,0.7427,1.1888,1.0329,0.7286,0.0473,0.6375,0.6970,0.7746,0.5064,0.3749
2025-12-02,1830209778180.0,11.5517,0.3928,53.6756,22.1619,9.3312,1.1744,0.7637,1.1889,1.0329,0.7286,0.0470,0.6420,0.6999,0.7747,0.5064,0.3749
2025-12-01,1822888939067.2805,11.5054,0.3907,53.6756,22.2277,9.3312,1.1697,0.7517,1.1895,1.0329,0.7286,0.0472,0.6394,0.6982,0.7752,0.5064,0.3749
2025-11-28,1784454533725.5002,11.2629,0.3753,53.6756,22.4061,9.3312,1.1450,0.6823,1.1895,1.0331,0.7286,0.0482,0.6259,0.6840,0.7762,0.5064,0.3749
2025-11-27,1802756631507.3003,11.3784,0.3829,53.6756,22.4061,9.3312,1.1567,0.7139,1.1895,1.0329,0.7286,0.0477,0.6323,0.6916,0.7762,0.5064,0.3749
2025-11-26,1778963904390.9604,11.2282,0.3738,53.6756,22.4234,9.3312,1.1415,0.6744,1.1897,1.0329,0.7286,0.0484,0.6240,0.6818,0.7762,0.5064,0.3749
2025-11-25,1793605582616.4004,11.3206,0.3796,53.6756,22.4438,9.3312,1.1509,0.7011,1.1901,1.0329,0.7286,0.0480,0.6291,0.6859,0.7766,0.5064,0.3749
2025-11-24,1789945163060.0403,11.2975,0.3779,53.6756,22.4612,9.3312,1.1485,0.6974,1.1902,1.0329,0.7286,0.0481,0.6278,0.6851,0.7766,0.5064,0.3749
2025-11-21,1835700407514.5403,11.5863,0.3926,53.6756,22.4907,9.3312,1.1779,0.7691,1.1916,1.0331,0.7286,0.0469,0.6439,0.6971,0.7771,0.5064,0.3749
2025-11-20,1852172295518.16,11.6903,0.3969,53.6756,22.5005,9.3312,1.1885,0.7950,1.1916,1.0329,0.7286,0.0464,0.6497,0.7019,0.7771,0.5064,0.3749
2025-11-19,1879625442190.8604,11.8636,0.4018,53.6756,22.5443,9.3312,1.2061,0.8193,1.1916,1.0329,0.7286,0.0458,0.6593,0.7048,0.7776,0.5064,0.3749
2025-11-18,1806417051063.66,11.4015,0.3821,53.6756,22.5784,9.3312,1.1591,0.7192,1.1916,1.0329,0.7286,0.0476,0.6336,0.6912,0.7776,0.5064,0.3749
2025-11-17,1806417051063.66,11.4015,0.3821,53.6756,22.5964,9.3312,1.1591,0.7192,1.1918,1.0329,0.7286,0.0476,0.6336,0.6912,0.7781,0.5064,0.3749
2025-11-14,1797266002172.7605,11.3437,0.3794,53.6756,22.6661,9.3312,1.1532,0.7049,1.1921,1.0331,0.7286,0.0479,0.6304,0.6872,0.7789,0.5064,0.3749
2025-11-13,1815568099954.5603,11.4592,0.3845,53.6756,22.6661,9.3312,1.1650,0.7349,1.1921,1.0329,0.7286,0.0474,0.6368,0.6933,0.7789,0.5064,0.3749
2025-11-12,1819228519510.92,11.4823,0.3853,53.6756,22.6661,9.3312,1.1673,0.7398,1.1932,1.0329,0.7286,0.0473,0.6381,0.6933,0.7790,0.5064,0.3749
2025-11-11,1788114953281.86,11.2860,0.3771,53.6756,22.6750,9.3312,1.1473,0.6925,1.1932,1.0329,0.7286,0.0481,0.6272,0.6846,0.7799,0.5064,0.3749
2025-11-10,1806417051063.66,11.4015,0.3812,53.6756,22.6969,9.3312,1.1591,0.7184,1.1934,1.0329,0.7286,0.0476,0.6336,0.6904,0.7806,0.5064,0.3749
2025-11-07,1777133694612.7805,11.2167,0.3724,53.6756,22.7187,9.3312,1.1403,0.6712,1.1936,1.0331,0.7286,0.0484,0.6233,0.6798,0.7809,0.5064,0.3749
2025-11-06,1755171177274.6204,11.0780,0.3639,53.6756,22.7187,9.3312,1.1262,0.6328,1.1936,1.0329,0.7286,0.0490,0.6156,0.6711,0.7809,0.5064,0.3749
2025-11-05,1744189918605.5403,11.0087,0.3590,53.6756,22.7187,9.3312,1.1192,0.6225,1.1943,1.0329,0.7286,0.0493,0.6118,0.6665,0.7810,0.5064,0.3749
2025-11-04,1751510757718.2605,11.0549,0.3619,53.6756,22.7361,9.3312,1.1239,0.6291,1.1943,1.0329,0.7286,0.0491,0.6144,0.6690,0.7813,0.5064,0.3749
2025-11-03,1749680547940.0803,11.0434,0.3615,53.6756,22.7536,9.3312,1.1227,0.6266,1.1947,1.0329,0.7286,0.0492,0.6137,0.6678,0.7816,0.5064,0.3749
