日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PE-TTM(扣非),PE-TTM(扣非) 分位点,PE-TTM(扣非) 80%分位点值,PE-TTM(扣非) 50%分位点值,PE-TTM(扣非) 20%分位点值
2026-05-26,=402.5000,=402.5000,=402.5000,=402.5000,=1862163360452.5,=1713393270628.0,=1017326234487.5,,=26.3124,,,,
2026-05-25,=402.8800,=402.8800,=402.8800,=402.8800,=1863921427724.48,=1715010884150.0,=1018286691553.6,,=26.3372,,,,
2026-05-22,=411.1600,=411.1600,=411.1600,=411.1600,=1902228788282.36,=1750257831432.0,=1039214545520.2,,=26.8785,,,,
2026-05-21,=411.6300,=411.6300,=411.6300,=411.6300,=1904403239908.23,=1752258563946.0,=1040402479259.85,,=26.9092,,,,
2026-05-20,=414.7500,=414.7500,=414.7500,=414.7500,=1918837897509.75,=1765540022342.0,=1048288337276.25,,=27.1132,,,,
2026-05-19,=417.9200,=417.9200,=417.9200,=417.9200,=1933503879752.32,=1779034324623.0,=1056300571222.4,,=27.3204,,,,
2026-05-18,=417.2300,=417.2300,=417.2300,=417.2300,=1930311599705.83,=1776097079016.0,=1054556583391.85,,=27.2753,,,,
2026-05-15,=423.6000,=423.6000,=423.6000,=423.6000,=1959782358975.6,=1803213389908.0,=1070656876842.0,,=27.6918,,,,
2026-05-14,=427.0000,=427.0000,=427.0000,=427.0000,=1975512434567.0,=1817686774057.0,=1079250440065.0,,=27.9140,,,,
2026-05-13,=434.0500,=434.0500,=434.0500,=434.0500,=2008129208955.05,=1847697761779.0,=1097069446159.75,,=28.3749,,,,
2026-05-12,=431.2500,=431.2500,=431.2500,=431.2500,=1995175029056.25,=1835778504244.0,=1089992394093.75,,=28.1919,,,,
2026-05-11,=446.1100,=446.1100,=446.1100,=446.1100,=2063924712376.31,=1899035706732.0,=1127551320415.45,,=29.1633,,,,
2026-05-08,=437.0000,=437.0000,=437.0000,=437.0000,=2021777362777.0,=1860255550967.0,=1104525626015.0,,=28.5677,,,,
2026-05-07,=451.6400,=451.6400,=451.6400,=451.6400,=2089509217676.44,=1922576240363.0,=1141528498245.8,,=29.5248,,,,
2026-05-06,=460.0000,=460.0000,=460.0000,=460.0000,=2128186697660.0,=1958163737860.0,=1162658553700.0,,=30.0713,,,,
2026-04-30,=436.0000,=436.0000,=436.0000,=436.0000,=2017150869956.0,=1855998673276.0,=1101998107420.0,,=28.5024,,,,
2026-04-29,=445.0000,=445.0000,=445.0000,=445.0000,=2031015656960.0,=1894298249110.0,=1124745774775.0,,=28.6983,,,,
2026-04-28,=427.6700,=427.6700,=427.6700,=427.6700,=1951920148341.76,=1820527038645.0,=1080943877523.65,,=27.5807,,,,
2026-04-27,=434.8800,=434.8800,=434.8800,=434.8800,=1984827166064.64,=1851218927130.0,=1099167286593.6,,=28.0456,,,,
2026-04-24,=444.9000,=444.9000,=444.9000,=444.9000,=2030559248947.2,=1893872564110.0,=1124493022915.5,,=28.6918,,,,
2026-04-23,=438.9000,=438.9000,=438.9000,=438.9000,=2003174768179.2,=1868331464122.0,=1109327911345.5,,=28.3049,,,,
2026-04-22,=436.3500,=436.3500,=436.3500,=436.3500,=1991536363852.8,=1857476496627.0,=1102882738928.25,,=28.1404,,,,
2026-04-21,=447.6000,=447.6000,=447.6000,=447.6000,=2042882265292.8,=1905366059105.0,=1131317323122.0,,=28.8660,,,,
2026-04-20,=432.5000,=432.5000,=432.5000,=432.5000,=1973964655360.0,=1841087624135.0,=1093151792337.5,,=27.8922,,,,
2026-04-17,=444.2000,=444.2000,=444.2000,=444.2000,=2027364392857.6,=1890892769112.0,=1122723759899.0,,=28.6467,,,,
2026-04-16,=453.9800,=453.9800,=453.9800,=453.9800,=2072001096509.44,=1932524762092.0,=1147442891758.1,,=29.2774,,,,
2026-04-15,=431.0000,=431.0000,=431.0000,=431.0000,=1967118535168.0,=1834702349138.0,=1089248566074.0,,=30.4942,,,,
2026-04-14,=430.7900,=430.7900,=430.7900,=430.7900,=1966152798420.9104,=1833801130718.0,=1088717841714.66,,=30.4793,,,,
2026-04-13,=427.1300,=427.1300,=427.1300,=427.1300,=1949448327002.77,=1818221121576.0,=1079468074309.02,,=30.2203,,,,
2026-04-10,=416.0000,=416.0000,=416.0000,=416.0000,=1898650303264.0,=1770842569184.0,=1051339683264.0,,=29.4329,,,,
2026-04-09,=389.9900,=389.9900,=389.9900,=389.9900,=1779939018677.71,=1660122340279.0,=985605680471.46,,=27.5926,,,,
2026-04-08,=391.3000,=391.3000,=391.3000,=391.3000,=1785917941507.7,=1665622772614.0,=988916389570.2,,=27.6853,,,,
2026-04-07,=384.5900,=384.5900,=384.5900,=384.5900,=1755293077241.11,=1637060726091.0,=971958482659.86,,=27.2105,,,,
2026-04-03,=386.4600,=386.4600,=386.4600,=386.4600,=1763827875479.3398,=1645020640696.0,=976684456716.84,,=27.3428,,,,
2026-04-02,=401.1700,=401.1700,=401.1700,=401.1700,=1830965245577.9304,=1707635797826.0,=1013860434459.18,,=28.3836,,,,
2026-04-01,=405.7100,=405.7100,=405.7100,=405.7100,=1851686092637.5896,=1726960938096.0,=1025334189656.34,,=28.7048,,,,
2026-03-31,=401.7000,=401.7000,=401.7000,=401.7000,=1833384199089.3,=1709891816404.0,=1015199881651.8,,=28.4211,,,,
2026-03-30,=413.0000,=413.0000,=413.0000,=413.0000,=1884877878828.0,=1757991835138.0,=1043757906702.0,,=29.2194,,,,
2026-03-27,=416.1800,=416.1800,=416.1800,=416.1800,=1899390982108.08,=1771527946605.0,=1051794589857.72,,=29.4443,,,,
2026-03-26,=402.5000,=402.5000,=402.5000,=402.5000,=1836957254790.0,=1713297127465.0,=1017221688735.0,,=28.4765,,,,
2026-03-25,=397.8100,=397.8100,=397.8100,=397.8100,=1815552709386.36,=1693333491371.0,=1005368844709.74,,=28.1447,,,,
2026-03-24,=396.9900,=396.9900,=396.9900,=396.9900,=1811810336842.44,=1689843047534.0,=1003296492449.46,,=28.0867,,,,
2026-03-23,=401.9900,=401.9900,=401.9900,=401.9900,=1834629681622.44,=1711126241664.0,=1015932786719.46,,=28.4404,,,,
2026-03-20,=413.0000,=413.0000,=413.0000,=413.0000,=1884877878828.0,=1757991835138.0,=1043757906702.0,,=29.2194,,,,
2026-03-19,=400.5000,=400.5000,=400.5000,=400.5000,=1827829516878.0,=1704783849813.0,=1012167171027.0,,=28.3350,,,,
2026-03-18,=402.0200,=402.0200,=402.0200,=402.0200,=1834766597691.12,=1711253940829.0,=1016008604485.08,,=28.4425,,,,
2026-03-17,=405.0000,=405.0000,=405.0000,=405.0000,=1848366927180.0,=1723938724530.0,=1023539835870.0,,=28.6534,,,,
2026-03-16,=408.4000,=408.4000,=408.4000,=408.4000,=1863884081630.4,=1738411296538.0,=1032132515973.6,,=28.8939,,,,
2026-03-13,=397.0000,=397.0000,=397.0000,=397.0000,=1811855975532.0,=1689885613922.0,=1003321765038.0,,=28.0874,,,,
2026-03-12,=395.5000,=395.5000,=395.5000,=395.5000,=1805010172098.0,=1683500655683.0,=999530876757.0,,=27.9812,,,,
