日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PB(不含商誉),PB(不含商誉) 分位点,PB(不含商誉) 80%分位点值,PB(不含商誉) 50%分位点值,PB(不含商誉) 20%分位点值
2026-06-10,=4.7800,=4.7800,=4.7800,=4.7800,=578023957981.16,=452916832293.0,=66740068223.82,,=0.6984,,,,
2026-06-09,=4.7900,=4.7900,=4.7900,=4.7900,=579233213123.38,=453864357046.0,=66879691797.51,,=0.6998,,,,
2026-06-08,=4.9000,=4.9000,=4.9000,=4.9000,=592535019687.8,=464287129338.0,=68415551108.1,,=0.7159,,,,
2026-06-05,=4.8900,=4.8900,=4.8900,=4.8900,=591325764545.58,=463339604584.0,=68275927534.41,,=0.7145,,,,
2026-06-04,=4.8200,=4.8200,=4.8200,=4.8200,=582860978550.04,=456706931308.0,=67298562518.58,,=0.7042,,,,
2026-06-03,=4.8600,=4.8600,=4.8600,=4.8600,=587697999118.92,=460497030323.0,=67857056813.34,,=0.7101,,,,
2026-06-02,=4.8200,=4.8200,=4.8200,=4.8200,=582860978550.04,=456706931308.0,=67298562518.58,,=0.7042,,,,
2026-06-01,=4.8700,=4.8700,=4.8700,=4.8700,=588907254261.14,=461444555076.0,=67996680387.03,,=0.7115,,,,
2026-05-29,=4.8500,=4.8500,=4.8500,=4.8500,=586488743976.7,=459549505569.0,=67717433239.65,,=0.7086,,,,
2026-05-28,=4.8100,=4.8100,=4.8100,=4.8100,=581651723407.82,=455759406554.0,=67158938944.89,,=0.7028,,,,
2026-05-27,=4.8300,=4.8300,=4.8300,=4.8300,=584070233692.26,=457654456061.0,=67438186092.27,,=0.7057,,,,
2026-05-26,=4.8700,=4.8700,=4.8700,=4.8700,=588907254261.14,=461444555076.0,=67996680387.03,,=0.7115,,,,
2026-05-25,=4.9200,=4.9200,=4.9200,=4.9200,=594953529972.24,=466182178845.0,=68694798255.48,,=0.7188,,,,
2026-05-22,=4.9600,=4.9600,=4.9600,=4.9600,=599790550541.12,=469972277860.0,=69253292550.24,,=0.7247,,,,
2026-05-21,=5.0300,=5.0300,=5.0300,=5.0300,=608255336536.66,=476604951136.0,=70230657566.07,,=0.7349,,,,
2026-05-20,=5.1000,=5.1000,=5.1000,=5.1000,=616720122532.2,=483237624412.0,=71208022581.9,,=0.7451,,,,
2026-05-19,=5.1300,=5.1300,=5.1300,=5.1300,=620347887958.86,=486080198674.0,=71626893302.97,,=0.7495,,,,
2026-05-18,=5.1400,=5.1400,=5.1400,=5.1400,=621557143101.08,=487027723428.0,=71766516876.66,,=0.7510,,,,
2026-05-15,=5.1300,=5.1300,=5.1300,=5.1300,=620347887958.86,=486080198674.0,=71626893302.97,,=0.7495,,,,
2026-05-14,=5.1500,=5.1500,=5.1500,=5.1500,=622766398243.3,=487975248181.0,=71906140450.35,,=0.7524,,,,
2026-05-13,=5.1700,=5.1700,=5.1700,=5.1700,=625184908527.74,=489870297689.0,=72185387597.73,,=0.7554,,,,
2026-05-12,=5.2000,=5.2000,=5.2000,=5.2000,=628812673954.4,=492712871950.0,=72604258318.8,,=0.7597,,,,
2026-05-11,=5.2100,=5.2100,=5.2100,=5.2100,=630021929096.62,=493660396704.0,=72743881892.49,,=0.7612,,,,
2026-05-08,=5.2200,=5.2200,=5.2200,=5.2200,=631231184238.84,=494607921458.0,=72883505466.18,,=0.7627,,,,
2026-05-07,=5.2700,=5.2700,=5.2700,=5.2700,=637277459949.94,=499345545226.0,=73581623334.63,,=0.7700,,,,
2026-05-06,=5.3700,=5.3700,=5.3700,=5.3700,=649370011372.14,=508820792764.0,=74977859071.53,,=0.7846,,,,
2026-04-30,=5.3900,=5.3900,=5.3900,=5.3900,=651788521656.58,=510715842271.0,=75257106218.91,,=0.7875,,,,
2026-04-29,=5.4200,=5.4200,=5.4200,=5.4200,=655416287083.24,=513558416533.0,=75675976939.98,,=0.7919,,,,
2026-04-28,=5.3500,=5.3500,=5.3500,=5.3500,=646951501087.7,=506925743256.0,=75041644176.45,,=0.7843,,,,
2026-04-27,=5.3400,=5.3400,=5.3400,=5.3400,=645742245945.48,=505978218503.0,=74901379420.98,,=0.7829,,,,
2026-04-24,=5.3900,=5.3900,=5.3900,=5.3900,=651788521656.58,=510715842271.0,=75602703198.33,,=0.7902,,,,
2026-04-23,=5.4500,=5.4500,=5.4500,=5.4500,=659044052509.9,=516400990794.0,=76444291731.15,,=0.7990,,,,
2026-04-22,=5.4400,=5.4400,=5.4400,=5.4400,=657834797367.68,=515453466040.0,=76304026975.68,,=0.7975,,,,
2026-04-21,=5.5000,=5.5000,=5.5000,=5.5000,=665090328221.0,=521138614563.0,=77145615508.5,,=0.8063,,,,
2026-04-20,=5.5300,=5.5300,=5.5300,=5.5300,=668718093647.66,=523981188824.0,=77566409774.91,,=0.8107,,,,
2026-04-17,=5.5600,=5.5600,=5.5600,=5.5600,=672345859074.32,=526823763085.0,=77987204041.32,,=0.8151,,,,
2026-04-16,=5.6600,=5.6600,=5.6600,=5.6600,=684438410496.52,=536299010623.0,=79389851596.02,,=0.8298,,,,
2026-04-15,=5.6900,=5.6900,=5.6900,=5.6900,=688066175923.18,=539141584884.0,=79810645862.43,,=0.8342,,,,
2026-04-14,=5.7800,=5.7800,=5.7800,=5.7800,=698949472203.16,=547669307668.0,=81073028661.66,,=0.8474,,,,
2026-04-13,=5.8300,=5.8300,=5.8300,=5.8300,=704995747914.26,=552406931436.0,=81774352439.01,,=0.8547,,,,
2026-04-10,=5.8100,=5.8100,=5.8100,=5.8100,=702577237629.82,=550511881929.0,=81493822928.07,,=0.8518,,,,
2026-04-09,=5.8400,=5.8400,=5.8400,=5.8400,=706205003056.48,=553354456190.0,=81914617194.48,,=0.8562,,,,
2026-04-08,=5.8900,=5.8900,=5.8900,=5.8900,=712251278767.58,=558092079959.0,=82615940971.83,,=0.8635,,,,
2026-04-07,=5.9100,=5.9100,=5.9100,=5.9100,=714669789052.02,=559987129466.0,=82896470482.77,,=0.8664,,,,
2026-04-03,=5.8600,=5.8600,=5.8600,=5.8600,=708623513340.92,=555249505698.0,=82195146705.42,,=0.8591,,,,
2026-04-02,=5.9500,=5.9500,=5.9500,=5.9500,=719506809620.9,=563777228481.0,=83457529504.65,,=0.8723,,,,
