日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PE-TTM(扣非),PE-TTM(扣非) 分位点,PE-TTM(扣非) 80%分位点值,PE-TTM(扣非) 50%分位点值,PE-TTM(扣非) 20%分位点值
2026-05-12,=16.7000,=16.7000,=16.7000,=16.7000,=126553703268.8,=126553577251.0,=102375533799.5,,=-16.8441,,,,
2026-05-11,=16.6100,=16.6100,=16.6100,=16.6100,=125871677323.04,=125871551984.0,=101823809365.85,,=-16.7533,,,,
2026-05-08,=16.3600,=16.3600,=16.3600,=16.3600,=123977160807.04,=123977037354.0,=100291241494.6,,=-16.5012,,,,
2026-05-07,=16.5500,=16.5500,=16.5500,=16.5500,=125416993359.2,=125416868473.0,=101455993076.75,,=-16.6928,,,,
2026-05-06,=16.5500,=16.5500,=16.5500,=16.5500,=125416993359.2,=125416868473.0,=101455993076.75,,=-16.6928,,,,
2026-04-30,=16.4600,=16.4600,=16.4600,=16.4600,=124734967413.44,=124734843206.0,=100904268643.1,,=-16.6020,,,,
2026-04-29,=16.5500,=16.5500,=16.5500,=16.5500,=125416993359.2,=125416868473.0,=101455993076.75,,=-16.6928,,,,
2026-04-28,=16.9500,=16.9500,=16.9500,=16.9500,=128448219784.8,=128448060946.0,=103908001089.45,,=-19.1343,,,,
2026-04-27,=17.1400,=17.1400,=17.1400,=17.1400,=129888052336.96,=129887891718.0,=105072751544.14,,=-19.3488,,,,
2026-04-24,=17.3900,=17.3900,=17.3900,=17.3900,=131782568852.96,=131782405891.0,=106605317931.89,,=-19.6310,,,,
2026-04-23,=17.5300,=17.5300,=17.5300,=17.5300,=132843498101.92,=132843333828.0,=107463555109.03,,=-19.7891,,,,
2026-04-22,=17.5500,=17.5500,=17.5500,=17.5500,=132995059423.2,=132994894962.0,=107586160420.05,,=-19.8117,,,,
2026-04-21,=17.5900,=17.5900,=17.5900,=17.5900,=133298182065.76,=133298017230.0,=107831371042.09,,=-19.8568,,,,
2026-04-20,=17.6500,=17.6500,=17.6500,=17.6500,=133752866029.6,=133752700631.0,=108199186975.15,,=-19.9246,,,,
2026-04-17,=17.4400,=17.4400,=17.4400,=17.4400,=132161472156.16,=132161308726.0,=106911831209.44,,=-19.6875,,,,
2026-04-16,=17.5100,=17.5100,=17.5100,=17.5100,=132691936780.64,=132691772694.0,=107340949798.01,,=-19.7665,,,,
2026-04-15,=17.3800,=17.3800,=17.3800,=17.3800,=131706788192.32,=131706657043.0,=106544015276.38,,=-19.6198,,,,
2026-04-14,=17.5500,=17.5500,=17.5500,=17.5500,=132995059423.2,=132994926991.0,=107586160420.05,,=-19.8117,,,,
2026-04-13,=17.6800,=17.6800,=17.6800,=17.6800,=133980208011.52,=133980074598.0,=108383094941.68,,=-19.9584,,,,
2026-04-10,=17.1200,=17.1200,=17.1200,=17.1200,=129736491015.68,=129736361828.0,=104950146233.12,,=-19.3263,,,,
2026-04-09,=16.9200,=16.9200,=16.9200,=16.9200,=128220877802.8801,=128220750125.0,=103724093122.92,,=-19.1005,,,,
2026-04-08,=17.3200,=17.3200,=17.3200,=17.3200,=131252104228.48,=131251973532.0,=106176199343.32,,=-19.5520,,,,
2026-04-07,=16.7000,=16.7000,=16.7000,=16.7000,=126553703268.8,=126553577251.0,=102375434701.7,,=-18.8521,,,,
2026-04-03,=16.6600,=16.6600,=16.6600,=16.6600,=126250580626.24,=126250454910.0,=102130224079.66,,=-18.8070,,,,
2026-04-02,=17.3600,=17.3600,=17.3600,=17.3600,=131555226871.04,=131555095872.0,=106421409965.36,,=-19.5972,,,,
2026-04-01,=17.8900,=17.8900,=17.8900,=17.8900,=135571601884.96,=135571434238.0,=109670450707.39,,=-20.1955,,,,
2026-03-31,=17.5400,=17.5400,=17.5400,=17.5400,=132919278762.56,=132919114395.0,=107524857764.54,,=-19.8004,,,,
2026-03-30,=17.9600,=17.9600,=17.9600,=17.9600,=136102033732.44,=136101898206.0,=110099569295.96,,=-20.2745,,,,
2026-03-27,=18.5200,=18.5200,=18.5200,=18.5200,=140345749706.28,=140345609954.0,=113532518004.52,,=-20.9067,,,,
2026-03-26,=18.3700,=18.3700,=18.3700,=18.3700,=139209040070.43,=139208901450.0,=112612978171.87,,=-20.7373,,,,
2026-03-25,=18.8900,=18.8900,=18.8900,=18.8900,=143149633474.71,=143149490931.0,=115800716258.39,,=-21.3243,,,,
2026-03-24,=19.0400,=19.0400,=19.0400,=19.0400,=144286343110.56,=144286199435.0,=116720256091.04,,=-21.4937,,,,
2026-03-23,=18.8100,=18.8100,=18.8100,=18.8100,=142543388335.59,=142543246395.0,=115310295014.31,,=-21.2340,,,,
2026-03-20,=18.9900,=18.9900,=18.9900,=18.9900,=143907439898.61,=143907296600.0,=116413742813.49,,=-21.4372,,,,
2026-03-19,=18.5200,=18.5200,=18.5200,=18.5200,=140345749706.28,=140345609954.0,=113532518004.52,,=-20.9067,,,,
2026-03-18,=18.5400,=18.5400,=18.5400,=18.5400,=140497310991.06,=140497171088.0,=113655123315.54,,=-20.9292,,,,
2026-03-17,=18.7900,=18.7900,=18.7900,=18.7900,=142391827050.81,=142391685261.0,=115187689703.29,,=-21.2115,,,,
2026-03-16,=18.6800,=18.6800,=18.6800,=18.6800,=141558239984.52,=141558099025.0,=114513360492.68,,=-21.0873,,,,
2026-03-13,=18.8700,=18.8700,=18.8700,=18.8700,=142998072189.93,=142997929797.0,=115678110947.37,,=-21.3018,,,,
2026-03-12,=18.9400,=18.9400,=18.9400,=18.9400,=143528536686.66,=143528393765.0,=116107229535.94,,=-21.3808,,,,
2026-03-11,=18.7900,=18.7900,=18.7900,=18.7900,=142391827050.81,=142391685261.0,=115187689703.29,,=-21.2115,,,,
2026-03-10,=18.5600,=18.5600,=18.5600,=18.5600,=140648872275.84,=140648732222.0,=113777728626.56,,=-20.9518,,,,
2026-03-09,=18.3900,=18.3900,=18.3900,=18.3900,=139360601355.21,=139360462584.0,=112735583482.89,,=-20.7599,,,,
2026-03-06,=18.0000,=18.0000,=18.0000,=18.0000,=136405156302.0,=136405020474.0,=110344779918.0,,=-20.3197,,,,
2026-03-05,=17.7600,=17.7600,=17.7600,=17.7600,=134586420884.64,=134586286868.0,=108873516185.76,,=-20.0487,,,,
2026-03-04,=17.6600,=17.6600,=17.6600,=17.6600,=133828614460.74,=133828481198.0,=108260489630.66,,=-19.9358,,,,
2026-03-03,=17.9900,=17.9900,=17.9900,=17.9900,=136329375659.61,=136329239907.0,=110283477262.49,,=-20.3084,,,,
2026-03-02,=18.1200,=18.1200,=18.1200,=18.1200,=137314524010.68,=137314387277.0,=111080411784.12,,=-20.4551,,,,
2026-02-27,=18.3200,=18.3200,=18.3200,=18.3200,=138830136858.48,=138829998616.0,=112306464894.32,,=-20.6809,,,,
2026-02-26,=18.2700,=18.2700,=18.2700,=18.2700,=138451233646.53,=138451095781.0,=111999951616.77,,=-20.6244,,,,
2026-02-25,=18.5700,=18.5700,=18.5700,=18.5700,=140724652918.23,=140724512789.0,=113839031282.07,,=-20.9631,,,,
2026-02-24,=18.2800,=18.2800,=18.2800,=18.2800,=138527014288.92,=138526876348.0,=112061254272.28,,=-20.6357,,,,
2026-02-13,=18.1300,=18.1300,=18.1300,=18.1300,=137390304653.07,=137390167844.0,=111141714439.63,,=-20.4664,,,,
2026-02-12,=18.4900,=18.4900,=18.4900,=18.4900,=140118407779.11,=140118268254.0,=113348610037.99,,=-20.8728,,,,
2026-02-11,=18.5900,=18.5900,=18.5900,=18.5900,=140876214203.01,=140876073923.0,=113961636593.09,,=-20.9857,,,,
2026-02-10,=18.8100,=18.8100,=18.8100,=18.8100,=142543388335.59,=142543246395.0,=115310295014.31,,=-21.2340,,,,
2026-02-09,=19.1800,=19.1800,=19.1800,=19.1800,=145347272104.02,=145347127372.0,=117578493268.18,,=-21.6517,,,,
2026-02-06,=18.3600,=18.3600,=18.3600,=18.3600,=139133259428.04,=139133120883.0,=112551675516.36,,=-20.7260,,,,
2026-02-05,=18.2300,=18.2300,=18.2300,=18.2300,=138148111076.97,=138147973513.0,=111754740994.73,,=-20.5793,,,,
2026-02-04,=19.3100,=19.3100,=19.3100,=19.3100,=146332420455.09,=146332274742.0,=118375427789.81,,=-21.7985,,,,
2026-02-03,=18.5700,=18.5700,=18.5700,=18.5700,=140724652918.23,=140724512789.0,=113839031282.07,,=-20.9631,,,,
2026-02-02,=17.6400,=17.6400,=17.6400,=17.6400,=133677053175.96,=133676920065.0,=108137884319.64,,=-19.9133,,,,
2026-01-30,=17.8800,=17.8800,=17.8800,=17.8800,=135495788593.32,=135495653671.0,=109609148051.88,,=-20.1842,,,,
2026-01-29,=18.7700,=18.7700,=18.7700,=18.7700,=142240265766.03,=142240124128.0,=115065084392.27,,=-21.1889,,,,
2026-01-28,=18.8200,=18.8200,=18.8200,=18.8200,=142619168977.98,=142619026962.0,=115371597669.82,,=-21.2453,,,,
2026-01-27,=19.2000,=19.2000,=19.2000,=19.2000,=145498833388.8,=145498688506.0,=117701098579.2,,=-21.6743,,,,
2026-01-26,=19.0900,=19.0900,=19.0900,=19.0900,=144665246322.51,=144665102269.0,=117026769368.59,,=-21.5501,,,,
2026-01-23,=19.3500,=19.3500,=19.3500,=19.3500,=146635543024.65,=146635397010.0,=118620638411.85,,=-21.8436,,,,
2026-01-22,=17.5900,=17.5900,=17.5900,=17.5900,=133298149964.01,=133298017230.0,=107831371042.09,,=-19.8568,,,,
2026-01-21,=17.2200,=17.2200,=17.2200,=17.2200,=130494266195.58,=130494136253.0,=105563172788.22,,=-19.4391,,,,
2026-01-20,=17.3800,=17.3800,=17.3800,=17.3800,=131706756473.82,=131706625324.0,=106544015276.38,,=-19.6198,,,,
2026-01-19,=18.3200,=18.3200,=18.3200,=18.3200,=138830136858.48,=138829998616.0,=112306464894.32,,=-20.6809,,,,
2026-01-16,=18.7300,=18.7300,=18.7300,=18.7300,=141937143196.47,=141937001860.0,=114819873770.23,,=-21.1437,,,,
2026-01-15,=18.5000,=18.5000,=18.5000,=18.5000,=140194188421.5,=140194048820.0,=113409912693.5,,=-20.8841,,,,
2026-01-14,=18.5900,=18.5900,=18.5900,=18.5900,=140876214203.01,=140876073923.0,=113961636593.09,,=-20.9857,,,,
2026-01-13,=18.5000,=18.5000,=18.5000,=18.5000,=140194188421.5,=140194048820.0,=113409912693.5,,=-20.8841,,,,
2026-01-12,=19.2300,=19.2300,=19.2300,=19.2300,=145726175315.97,=145726030206.0,=117885006545.73,,=-21.7082,,,,
2026-01-09,=18.3900,=18.3900,=18.3900,=18.3900,=139360601355.21,=139360462584.0,=112735583482.89,,=-20.7599,,,,
2026-01-08,=18.7700,=18.7700,=18.7700,=18.7700,=142240265766.03,=142240124128.0,=115065084392.27,,=-21.1889,,,,
2026-01-07,=18.6500,=18.6500,=18.6500,=18.6500,=141330898057.35,=141330757324.0,=114329452526.15,,=-21.0534,,,,
2026-01-06,=18.8300,=18.8300,=18.8300,=18.8300,=142694949620.37,=142694807529.0,=115432900325.33,,=-21.2566,,,,
2026-01-05,=18.4900,=18.4900,=18.4900,=18.4900,=140118407779.11,=140118268254.0,=113348610037.99,,=-20.8728,,,,
2025-12-31,=18.2000,=18.2000,=18.2000,=18.2000,=137920769149.8,=137920557029.0,=111570833028.2,,=-20.5454,,,,
2025-12-30,=18.4400,=18.4400,=18.4400,=18.4400,=139739428797.2,=139739289649.0,=113042096760.44,,=-20.8163,,,,
2025-12-29,=18.7000,=18.7000,=18.7000,=18.7000,=141709724431.0,=141709583321.0,=114635965803.7,,=-21.1099,,,,
2025-12-26,=19.0200,=19.0200,=19.0200,=19.0200,=144134703672.6,=144134560148.0,=116597650780.02,,=-21.4711,,,,
2025-12-25,=18.2700,=18.2700,=18.2700,=18.2700,=138451158575.1,=138451020710.0,=111999951616.77,,=-20.6244,,,,
2025-12-24,=18.1300,=18.1300,=18.1300,=18.1300,=137390230156.9,=137390093348.0,=111141714439.63,,=-20.4664,,,,
2025-12-23,=18.0200,=18.0200,=18.0200,=18.0200,=136556643542.6,=136556507564.0,=110467385229.02,,=-20.3422,,,,
2025-12-22,=18.1100,=18.1100,=18.1100,=18.1100,=137238668954.3,=137238532296.0,=111019109128.61,,=-20.4438,,,,
2025-12-19,=18.0800,=18.0800,=18.0800,=18.0800,=137011327150.4,=137011190719.0,=110835201162.08,,=-20.4100,,,,
2025-12-18,=17.7000,=17.7000,=17.7000,=17.7000,=134131664301.0,=134131530737.0,=108505700252.7,,=-19.9810,,,,
2025-12-17,=17.7800,=17.7800,=17.7800,=17.7800,=134737909111.4,=134737774944.0,=108996121496.78,,=-20.0713,,,,
2025-12-16,=17.4600,=17.4600,=17.4600,=17.4600,=132312929869.8,=132312798117.0,=107034436520.46,,=-19.7101,,,,
2025-12-15,=18.0000,=18.0000,=18.0000,=18.0000,=136405082340.0,=136404946512.0,=110344779918.0,,=-20.3196,,,,
2025-12-12,=18.1900,=18.1900,=18.1900,=18.1900,=137844913764.7,=137844776503.0,=111509530372.69,,=-20.5341,,,,
2025-12-11,=17.8800,=17.8800,=17.8800,=17.8800,=135495715124.4,=135495580202.0,=109609148051.88,,=-20.1842,,,,
2025-12-10,=18.2000,=18.2000,=18.2000,=18.2000,=137920694366.0,=137920557029.0,=111570833028.2,,=-20.5454,,,,
2025-12-09,=18.2000,=18.2000,=18.2000,=18.2000,=137920694366.0,=137920557029.0,=111570833028.2,,=-20.5454,,,,
2025-12-08,=18.0800,=18.0800,=18.0800,=18.0800,=137011327150.4,=137011190719.0,=110835201162.08,,=-20.4100,,,,
2025-12-05,=18.0200,=18.0200,=18.0200,=18.0200,=136556643542.6,=136556507564.0,=110467385229.02,,=-20.3422,,,,
2025-12-04,=17.9100,=17.9100,=17.9100,=17.9100,=135723056928.3,=135722921779.0,=109793056018.41,,=-20.2180,,,,
2025-12-03,=18.0200,=18.0200,=18.0200,=18.0200,=136556643542.6,=136556507564.0,=110467385229.02,,=-20.3422,,,,
2025-12-02,=18.3100,=18.3100,=18.3100,=18.3100,=138754280980.3,=138754142813.0,=112245162238.81,,=-20.6696,,,,
2025-12-01,=18.7500,=18.7500,=18.7500,=18.7500,=142088627437.5,=142088485950.0,=114942479081.25,,=-21.1663,,,,
2025-11-28,=18.5700,=18.5700,=18.5700,=18.5700,=140724576614.1,=140724436485.0,=113839031282.07,,=-20.9631,,,,
2025-11-27,=18.5800,=18.5800,=18.5800,=18.5800,=140800357215.4,=140800217011.0,=113900333937.58,,=-20.9744,,,,
2025-11-26,=18.8100,=18.8100,=18.8100,=18.8100,=142543311045.3,=142543169105.0,=115310295014.31,,=-21.2340,,,,
2025-11-25,=18.9800,=18.9800,=18.9800,=18.9800,=143831581267.4,=143831438044.0,=116352440157.98,,=-21.4259,,,,
2025-11-24,=18.7600,=18.7600,=18.7600,=18.7600,=142164408038.8,=142164266476.0,=115003781736.76,,=-21.1776,,,,
2025-11-21,=18.8400,=18.8400,=18.8400,=18.8400,=142770652849.2,=142770510683.0,=115494202980.84,,=-21.2679,,,,
2025-11-20,=20.1000,=20.1000,=20.1000,=20.1000,=152319008613.0,=152318856938.0,=123218337575.1,,=-22.6903,,,,
2025-11-19,=21.2000,=21.2000,=21.2000,=21.2000,=160654874756.0,=160654714781.0,=129961629681.2,,=-23.9320,,,,
2025-11-18,=21.1500,=21.1500,=21.1500,=21.1500,=160275971749.5,=160275812152.0,=129655116403.65,,=-23.8756,,,,
2025-11-17,=21.6900,=21.6900,=21.6900,=21.6900,=164368124219.7,=164367960547.0,=132965459801.19,,=-24.4852,,,,
2025-11-14,=21.8800,=21.8800,=21.8800,=21.8800,=165807955644.4,=165807790538.0,=134130210255.88,,=-24.6997,,,,
2025-11-13,=21.3000,=21.3000,=21.3000,=21.3000,=161412680769.0,=161412520039.0,=130574656236.3,,=-24.0449,,,,
2025-11-12,=20.7900,=20.7900,=20.7900,=20.7900,=157547870102.7,=157547713221.0,=127448220805.29,,=-23.4692,,,,
2025-11-11,=22.4400,=22.4400,=22.4400,=22.4400,=170051669317.2,=170051499985.0,=137563158964.44,,=-25.3318,,,,
2025-11-10,=22.8000,=22.8000,=22.8000,=22.8000,=172779770964.0,=172779598915.0,=139770054562.8,,=-25.7382,,,,
2025-11-07,=22.4300,=22.4300,=22.4300,=22.4300,=169975888715.9,=169975719459.0,=137501856308.93,,=-25.3205,,,,
2025-11-06,=21.7700,=21.7700,=21.7700,=21.7700,=164974369030.1,=164974204754.0,=133455881045.27,,=-24.5755,,,,
2025-11-05,=21.8500,=21.8500,=21.8500,=21.8500,=165580613840.5,=165580448960.0,=133946302289.3501,,=-24.6658,,,,
2025-11-04,=21.3500,=21.3500,=21.3500,=21.3500,=161791583775.5,=161791422668.0,=130881169513.8501,,=-24.1014,,,,
2025-11-03,=21.7600,=21.7600,=21.7600,=21.7600,=164898588428.8,=164898424228.0,=133394578389.76,,=-24.5642,,,,
2025-10-31,=21.1100,=21.1100,=21.1100,=21.1100,=159972849344.3,=159972690048.0,=129409905781.61,,=-23.8304,,,,
2025-10-30,=21.5100,=21.5100,=21.5100,=21.5100,=163004073396.3,=163003911082.0,=123011291807.28,,=-24.0605,,,,
2025-10-29,=20.7900,=20.7900,=20.7900,=20.7900,=157547870102.7,=157547713221.0,=118893759027.12,,=-23.2551,,,,
2025-10-28,=18.9000,=18.9000,=18.9000,=18.9000,=143225336457.0,=143225193838.0,=108085235479.2,,=-21.1410,,,,
2025-10-27,=19.0600,=19.0600,=19.0600,=19.0600,=144437826077.8,=144437682251.0,=109000242763.68,,=-21.3200,,,,
2025-10-24,=18.8400,=18.8400,=18.8400,=18.8400,=142770652849.2,=142770510683.0,=107742107747.52,,=-21.0739,,,,
2025-10-23,=19.0400,=19.0400,=19.0400,=19.0400,=144286264875.2,=144286121199.0,=108885866853.12,,=-21.2976,,,,
2025-10-22,=18.7700,=18.7700,=18.7700,=18.7700,=142240188640.1,=142240047002.0,=107341792060.56,,=-20.9956,,,,
2025-10-21,=19.0100,=19.0100,=19.0100,=19.0100,=144058923071.3,=144058779622.0,=108714302987.28,,=-21.2641,,,,
2025-10-20,=19.0600,=19.0600,=19.0600,=19.0600,=144437826077.8,=144437682251.0,=109000242763.68,,=-21.3200,,,,
2025-10-17,=19.7000,=19.7000,=19.7000,=19.7000,=149287784561.0,=149287635905.0,=112660271901.6,,=-22.0359,,,,
2025-10-16,=20.2500,=20.2500,=20.2500,=20.2500,=153455717632.5,=153455564826.0,=115805609442.0,,=-22.6511,,,,
2025-10-15,=19.7200,=19.7200,=19.7200,=19.7200,=149439345763.6,=149439196956.0,=112774647812.16,,=-22.0582,,,,
2025-10-14,=19.2800,=19.2800,=19.2800,=19.2800,=146104999306.4,=146104853820.0,=110258377779.84,,=-21.5661,,,,
2025-10-13,=18.1300,=18.1300,=18.1300,=18.1300,=137390230156.9,=137390093348.0,=103681762922.64,,=-20.2797,,,,
2025-10-10,=18.4000,=18.4000,=18.4000,=18.4000,=139436306392.0,=139436167546.0,=105225837715.2,,=-20.5817,,,,
2025-10-09,=18.8800,=18.8800,=18.8800,=18.8800,=143073775254.4,=143073625253.0,=107970859568.64,,=-21.1186,,,,
2025-09-30,=18.0000,=18.0000,=18.0000,=18.0000,=136405082340.0,=136404939330.0,=102938319504.0,,=-20.1343,,,,
2025-09-29,=17.5800,=17.5800,=17.5800,=17.5800,=133222290070.98,=133222157412.0,=100536425382.24,,=-19.6645,,,,
2025-09-26,=17.5000,=17.5000,=17.5000,=17.5000,=132616045292.5,=132615913238.0,=100078921740.0,,=-19.5750,,,,
2025-09-25,=17.7600,=17.7600,=17.7600,=17.7600,=134586340822.56,=134586206806.0,=101565808577.28,,=-19.8658,,,,
2025-09-24,=17.4000,=17.4000,=17.4000,=17.4000,=131858239319.4,=131858108019.0,=99507042187.2,,=-19.4632,,,,
2025-09-23,=16.2900,=16.2900,=16.2900,=16.2900,=123446593017.99,=123446470094.0,=93159179151.12,,=-18.2215,,,,
2025-09-22,=16.6000,=16.6000,=16.6000,=16.6000,=125795791534.6,=125795666271.0,=94932005764.8,,=-18.5683,,,,
2025-09-19,=16.9000,=16.9000,=16.9000,=16.9000,=128069209453.9,=128069081926.0,=96647644423.2,,=-18.9039,,,,
2025-09-18,=16.8200,=16.8200,=16.8200,=16.8200,=127462964675.42,=127462837752.0,=96190140780.96,,=-18.8144,,,,
2025-09-17,=17.3000,=17.3000,=17.3000,=17.3000,=131100433346.3,=131100302801.0,=98935162634.4,,=-19.3513,,,,
2025-09-16,=17.0500,=17.0500,=17.0500,=17.0500,=129205918413.55,=129205789754.0,=97505463752.4,,=-19.0717,,,,
2025-09-15,=17.1600,=17.1600,=17.1600,=17.1600,=130039504983.96,=130039375495.0,=98134531260.48,,=-19.1947,,,,
2025-09-12,=17.1200,=17.1200,=17.1200,=17.1200,=129736382594.72,=129736253407.0,=97905779439.36,,=-19.1500,,,,
2025-09-11,=17.2800,=17.2800,=17.2800,=17.2800,=130948872151.68,=130948741757.0,=98820786723.84,,=-19.3289,,,,
2025-09-10,=17.2000,=17.2000,=17.2000,=17.2000,=130342627373.2,=130342497582.0,=98363283081.6,,=-19.2394,,,,
2025-09-09,=17.6100,=17.6100,=17.6100,=17.6100,=133449631862.91,=133449498978.0,=100707989248.08,,=-19.6981,,,,
2025-09-08,=17.9900,=17.9900,=17.9900,=17.9900,=136329294560.69,=136329158808.0,=102881131548.72,,=-20.1231,,,,
2025-09-05,=18.1000,=18.1000,=18.1000,=18.1000,=137162881131.1,=137162744549.0,=103510199056.8,,=-20.2462,,,,
2025-09-04,=17.4000,=17.4000,=17.4000,=17.4000,=131858239319.4,=131858108019.0,=99507042187.2,,=-19.4632,,,,
2025-09-03,=17.1800,=17.1800,=17.1800,=17.1800,=130191066178.58,=130190936538.0,=98248907171.04,,=-19.2171,,,,
2025-09-02,=16.7400,=16.7400,=16.7400,=16.7400,=126856719896.94,=126856593577.0,=95732637138.72,,=-18.7249,,,,
2025-09-01,=17.0800,=17.0800,=17.0800,=17.0800,=129433260205.48,=129433131320.0,=97677027618.24,,=-19.1052,,,,
2025-08-29,=17.1700,=17.1700,=17.1700,=17.1700,=130115285581.27,=130115156016.0,=98191719215.76,,=-19.2059,,,,
2025-08-28,=16.8900,=16.8900,=16.8900,=16.8900,=127993428856.59,=127993301405.0,=96590456467.92,,=-18.8927,,,,
2025-08-27,=16.5500,=16.5500,=16.5500,=16.5500,=125416888548.05,=125416763662.0,=94646065988.4,,=-18.5124,,,,
