date,市值(元),股息率,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值
2026-04-28,112057816641.6,0.0525,5.4630,0.6299,7.2683,4.9271,4.1469,1.5893,0.2763,2.6839,1.7596,1.4852,0.3954,0.0579,0.8888,0.5136,0.4261
2026-04-27,116286413496.0,0.0364,4.4254,0.3065,7.2742,4.9271,4.1469,1.6673,0.4251,2.6839,1.7596,1.4852,0.4185,0.1663,0.8888,0.5136,0.4261
2026-04-24,115440694125.12,0.0366,4.3932,0.2959,7.2940,4.9344,4.1469,1.6552,0.4128,2.6948,1.7599,1.4852,0.4154,0.1500,0.8901,0.5136,0.4261
2026-04-23,115863553810.56,0.0365,4.4093,0.3014,7.2940,4.9408,4.1469,1.6612,0.4184,2.6948,1.7600,1.4852,0.4169,0.1563,0.8901,0.5136,0.4262
2026-04-22,114806404596.96,0.0368,4.3691,0.2899,7.2940,4.9473,4.1469,1.6461,0.4032,2.6948,1.7601,1.4852,0.4131,0.1410,0.8901,0.5136,0.4268
2026-04-21,115440694125.12,0.0366,4.3932,0.2957,7.2940,4.9473,4.1469,1.6552,0.4127,2.6948,1.7611,1.4852,0.4154,0.1497,0.8914,0.5136,0.4269
2026-04-20,115017834439.68,0.0368,4.3771,0.2928,7.3021,4.9478,4.1469,1.6491,0.4078,2.6948,1.7627,1.4852,0.4139,0.1452,0.8914,0.5136,0.4270
2026-04-17,114594974754.24,0.0369,4.3610,0.2864,7.3040,4.9506,4.1469,1.6430,0.3983,2.7011,1.7627,1.4852,0.4124,0.1393,0.9194,0.5141,0.4270
2026-04-16,114806404596.96,0.0368,4.3691,0.2894,7.3040,4.9509,4.1469,1.6461,0.4026,2.7011,1.7627,1.4852,0.4131,0.1406,0.9194,0.5144,0.4270
2026-04-15,115652123967.84,0.0366,4.4013,0.2974,7.3040,4.9512,4.1469,1.6582,0.4136,2.7011,1.7627,1.4852,0.4162,0.1514,0.9194,0.5146,0.4272
2026-04-14,114806404596.96,0.0368,4.3691,0.2895,7.3052,4.9579,4.1469,1.6461,0.4028,2.7021,1.7629,1.4852,0.4131,0.1406,0.9235,0.5147,0.4274
2026-04-13,113960685226.08,0.0371,4.3369,0.2767,7.3139,4.9579,4.1469,1.6339,0.3809,2.7042,1.7630,1.4852,0.4101,0.1270,0.9290,0.5147,0.4278
2026-04-10,113960685226.08,0.0371,4.3369,0.2764,7.3338,4.9684,4.1469,1.6339,0.3806,2.7094,1.7643,1.4852,0.4101,0.1269,0.9303,0.5147,0.4280
2026-04-09,114172115068.8,0.0370,4.3449,0.2803,7.3338,4.9684,4.1469,1.6370,0.3878,2.7094,1.7650,1.4852,0.4109,0.1310,0.9303,0.5147,0.4280
2026-04-08,115440694125.12,0.0366,4.3932,0.2928,7.3338,4.9684,4.1469,1.6552,0.4098,2.7094,1.7657,1.4852,0.4154,0.1468,0.9303,0.5147,0.4280
2026-04-07,113960685226.08,0.0371,4.3369,0.2767,7.3338,4.9684,4.1469,1.6339,0.3809,2.7108,1.7661,1.4852,0.4101,0.1270,0.9303,0.5147,0.4280
2026-04-03,115017834439.68,0.0368,4.3771,0.2897,7.3385,4.9766,4.1469,1.6491,0.4045,2.7137,1.7661,1.4852,0.4139,0.1421,0.9330,0.5147,0.4280
2026-04-02,116286413496.0,0.0364,4.4254,0.3001,7.3385,4.9828,4.1469,1.6673,0.4188,2.7137,1.7661,1.4852,0.4185,0.1600,0.9330,0.5147,0.4280
2026-04-01,116074983653.28,0.0364,4.4174,0.2978,7.3385,4.9891,4.1469,1.6643,0.4165,2.7137,1.7661,1.4852,0.4177,0.1551,0.9330,0.5147,0.4280
2026-03-31,116497843338.72,0.0363,4.4335,0.3015,7.3385,4.9894,4.1469,1.6703,0.4227,2.7192,1.7661,1.4852,0.4192,0.1634,0.9330,0.5149,0.4283
2026-03-30,115652123967.84,0.0366,4.4013,0.2945,7.3437,4.9910,4.1469,1.6582,0.4107,2.7200,1.7688,1.4852,0.4162,0.1485,0.9330,0.5158,0.4287
2026-03-27,115017834439.68,0.0368,4.3771,0.2897,7.3444,4.9994,4.1469,1.6491,0.4045,2.7280,1.7695,1.4852,0.4139,0.1421,0.9371,0.5158,0.4287
2026-03-26,115652123967.84,0.0366,4.4013,0.2939,7.3444,4.9994,4.1469,1.6582,0.4101,2.7280,1.7707,1.4852,0.4162,0.1480,0.9371,0.5158,0.4289
2026-03-25,115863553810.56,0.0365,4.4093,0.2949,7.3444,4.9994,4.1469,1.6612,0.4119,2.7280,1.7719,1.4852,0.4169,0.1497,0.9371,0.5158,0.4289
2026-03-24,114172115068.8,0.0370,4.3449,0.2800,7.3448,5.0000,4.1469,1.6370,0.3875,2.7294,1.7723,1.4852,0.4109,0.1307,0.9385,0.5158,0.4289
2026-03-23,111212097270.72,0.0380,4.2323,0.2502,7.3537,5.0080,4.1469,1.5945,0.2858,2.7294,1.7723,1.4852,0.4002,0.0744,0.9385,0.5158,0.4289
2026-03-20,114594974754.24,0.0369,4.3610,0.2839,7.3613,5.0080,4.1469,1.6430,0.3959,2.7350,1.7729,1.4852,0.4124,0.1368,0.9467,0.5168,0.4289
2026-03-19,115440694125.12,0.0366,4.3932,0.2902,7.3613,5.0080,4.1469,1.6552,0.4072,2.7350,1.7731,1.4852,0.4154,0.1443,0.9467,0.5168,0.4289
2026-03-18,116286413496.0,0.0364,4.4254,0.2965,7.3613,5.0080,4.1469,1.6673,0.4152,2.7350,1.7732,1.4852,0.4185,0.1563,0.9467,0.5168,0.4291
2026-03-17,116709273181.44,0.0362,4.4415,0.3007,7.3652,5.0080,4.1469,1.6733,0.4222,2.7350,1.7748,1.4852,0.4200,0.1650,0.9521,0.5168,0.4295
2026-03-16,116074983653.28,0.0364,4.4174,0.2945,7.3717,5.0080,4.1469,1.6643,0.4132,2.7354,1.7752,1.4852,0.4177,0.1518,0.9596,0.5168,0.4295
2026-03-13,116074983653.28,0.0364,4.4174,0.2942,7.3744,5.0105,4.1469,1.6643,0.4128,2.7357,1.7763,1.4852,0.4177,0.1517,0.9718,0.5168,0.4297
2026-03-12,115863553810.56,0.0365,4.4093,0.2931,7.3744,5.0105,4.1469,1.6612,0.4101,2.7357,1.7763,1.4852,0.4169,0.1480,0.9718,0.5168,0.4299
2026-03-11,115017834439.68,0.0368,4.3771,0.2887,7.3744,5.0105,4.1469,1.6491,0.4036,2.7357,1.7763,1.4852,0.4139,0.1410,0.9718,0.5168,0.4300
2026-03-10,113960685226.08,0.0371,4.3369,0.2763,7.3752,5.0105,4.1469,1.6339,0.3805,2.7391,1.7763,1.4852,0.4101,0.1266,0.9731,0.5168,0.4304
2026-03-09,113749255383.36,0.0372,4.3289,0.2742,7.3817,5.0105,4.1469,1.6309,0.3743,2.7391,1.7775,1.4852,0.4093,0.1216,0.9745,0.5168,0.4306
2026-03-06,114383544911.52,0.0370,4.3530,0.2802,7.3851,5.0148,4.1469,1.6400,0.3913,2.7428,1.7783,1.4852,0.4116,0.1318,0.9758,0.5179,0.4306
2026-03-05,114172115068.8,0.0370,4.3449,0.2786,7.3851,5.0161,4.1469,1.6370,0.3861,2.7428,1.7784,1.4852,0.4109,0.1294,0.9758,0.5179,0.4314
2026-03-04,113114965855.2,0.0374,4.3047,0.2717,7.3851,5.0175,4.1469,1.6218,0.3565,2.7428,1.7786,1.4852,0.4070,0.1088,0.9758,0.5179,0.4318
2026-03-03,114383544911.52,0.0370,4.3530,0.2796,7.3851,5.0186,4.1469,1.6400,0.3908,2.7428,1.7796,1.4852,0.4116,0.1311,0.9758,0.5179,0.4318
2026-03-02,114806404596.96,0.0368,4.3691,0.2841,7.3851,5.0186,4.1469,1.6461,0.3974,2.7428,1.7796,1.4852,0.4131,0.1352,0.9767,0.5179,0.4322
2026-02-27,113960685226.08,0.0371,4.3369,0.2752,7.3851,5.0186,4.1469,1.6339,0.3793,2.7509,1.7813,1.4852,0.4101,0.1256,0.9794,0.5179,0.4322
2026-02-26,113537825540.64,0.0372,4.3208,0.2733,7.3851,5.0186,4.1469,1.6279,0.3687,2.7509,1.7815,1.4852,0.4086,0.1166,0.9794,0.5179,0.4322
2026-02-25,113326395697.92,0.0373,4.3128,0.2720,7.3851,5.0186,4.1469,1.6248,0.3621,2.7576,1.7817,1.4852,0.4078,0.1137,0.9813,0.5179,0.4326
2026-02-24,113960685226.08,0.0371,4.3369,0.2745,7.3851,5.0198,4.1469,1.6339,0.3787,2.7577,1.7819,1.4852,0.4101,0.1248,0.9813,0.5179,0.4327
2026-02-13,114383544911.52,0.0370,4.3530,0.2770,7.3851,5.0292,4.1469,1.6400,0.3879,2.7640,1.7841,1.4852,0.4116,0.1290,0.9876,0.5190,0.4328
2026-02-12,114383544911.52,0.0370,4.3530,0.2771,7.3851,5.0292,4.1469,1.6400,0.3880,2.7640,1.7841,1.4852,0.4116,0.1291,0.9876,0.5190,0.4328
2026-02-11,115652123967.84,0.0366,4.4013,0.2859,7.3851,5.0292,4.1469,1.6582,0.4018,2.7640,1.7842,1.4852,0.4162,0.1403,0.9876,0.5190,0.4329
2026-02-10,115229264282.4,0.0367,4.3852,0.2827,7.3851,5.0292,4.1469,1.6521,0.3995,2.7640,1.7842,1.4852,0.4147,0.1358,0.9876,0.5190,0.4329
2026-02-09,114806404596.96,0.0368,4.3691,0.2812,7.3851,5.0292,4.1469,1.6461,0.3943,2.7642,1.7842,1.4852,0.4131,0.1325,0.9876,0.5190,0.4329
2026-02-06,114172115068.8,0.0370,4.3449,0.2763,7.3851,5.0292,4.1469,1.6370,0.3837,2.7642,1.7843,1.4852,0.4109,0.1272,0.9876,0.5190,0.4331
2026-02-05,114172115068.8,0.0370,4.3449,0.2764,7.3851,5.0292,4.1469,1.6370,0.3839,2.7642,1.7844,1.4852,0.4109,0.1273,0.9876,0.5190,0.4331
2026-02-04,112903536012.48,0.0375,4.2967,0.2707,7.3851,5.0292,4.1469,1.6188,0.3467,2.7674,1.7848,1.4852,0.4063,0.1066,0.9881,0.5190,0.4331
2026-02-03,111634956956.16,0.0379,4.2484,0.2587,7.3851,5.0292,4.1469,1.6006,0.3008,2.7674,1.7863,1.4852,0.4017,0.0839,0.9894,0.5193,0.4336
2026-02-02,113114965855.2,0.0374,4.3047,0.2707,7.3851,5.0315,4.1469,1.6218,0.3554,2.7674,1.7863,1.4852,0.4070,0.1079,0.9903,0.5193,0.4336
2026-01-30,112057816641.6,0.0377,4.2645,0.2619,7.3851,5.0327,4.1469,1.6067,0.3172,2.7678,1.7877,1.4852,0.4032,0.0913,0.9908,0.5197,0.4340
2026-01-29,113326395697.92,0.0373,4.3128,0.2702,7.3851,5.0338,4.1469,1.6248,0.3603,2.7678,1.7879,1.4852,0.4078,0.1120,0.9908,0.5201,0.4340
2026-01-28,111423527113.44,0.0380,4.2403,0.2537,7.3851,5.0338,4.1469,1.5976,0.2934,2.7687,1.7898,1.4852,0.4010,0.0806,0.9921,0.5201,0.4341
2026-01-27,110789237585.28,0.0382,4.2162,0.2393,7.3851,5.0345,4.1469,1.5885,0.2744,2.7687,1.7898,1.4852,0.3987,0.0657,0.9921,0.5201,0.4341
2026-01-26,111423527113.44,0.0380,4.2403,0.2533,7.3851,5.0345,4.1469,1.5976,0.2930,2.7707,1.7903,1.4852,0.4010,0.0802,0.9921,0.5201,0.4344
2026-01-23,111212097270.72,0.0380,4.2323,0.2495,7.3851,5.0399,4.1469,1.5945,0.2850,2.7734,1.7903,1.4852,0.4002,0.0739,0.9944,0.5208,0.4344
2026-01-22,112057816641.6,0.0377,4.2645,0.2603,7.3851,5.0399,4.1469,1.6067,0.3157,2.7734,1.7903,1.4852,0.4032,0.0897,0.9944,0.5212,0.4344
2026-01-21,111212097270.72,0.0380,4.2323,0.2496,7.3851,5.0399,4.1469,1.5945,0.2851,2.7734,1.7906,1.4852,0.4002,0.0740,0.9944,0.5212,0.4345
2026-01-20,112480676327.04,0.0376,4.2806,0.2636,7.3851,5.0399,4.1469,1.6127,0.3281,2.7736,1.7907,1.4852,0.4048,0.0979,0.9944,0.5212,0.4351
2026-01-19,110366377899.84,0.0383,4.2001,0.2293,7.3851,5.0399,4.1469,1.5824,0.2653,2.7736,1.7911,1.4852,0.3972,0.0640,0.9948,0.5212,0.4352
2026-01-16,110789237585.28,0.0382,4.2162,0.2387,7.3851,5.0400,4.1469,1.5885,0.2739,2.7761,1.7934,1.4852,0.3987,0.0653,0.9958,0.5212,0.4352
2026-01-15,112692106169.76,0.0375,4.2886,0.2640,7.3851,5.0400,4.1469,1.6158,0.3343,2.7761,1.7934,1.4852,0.4055,0.1004,0.9958,0.5212,0.4352
2026-01-14,113749255383.36,0.0372,4.3289,0.2665,7.3851,5.0421,4.1469,1.6309,0.3665,2.7761,1.7934,1.4852,0.4093,0.1140,0.9958,0.5214,0.4352
2026-01-13,116920703024.16,0.0362,4.4495,0.2868,7.3851,5.0421,4.1469,1.6764,0.4087,2.7766,1.7936,1.4852,0.4207,0.1533,0.9962,0.5222,0.4352
2026-01-12,116709273181.44,0.0362,4.4415,0.2847,7.3851,5.0421,4.1469,1.6733,0.4062,2.7772,1.7938,1.4852,0.4200,0.1492,0.9962,0.5222,0.4359
2026-01-09,116497843338.72,0.0363,4.4335,0.2817,7.3867,5.0444,4.1469,1.6703,0.4027,2.7797,1.7941,1.4852,0.4192,0.1437,0.9972,0.5222,0.4360
2026-01-08,116920703024.16,0.0362,4.4495,0.2860,7.3867,5.0468,4.1469,1.6764,0.4079,2.7797,1.7941,1.4852,0.4207,0.1525,0.9972,0.5222,0.4360
2026-01-07,117343562709.6,0.0360,4.4656,0.2884,7.3891,5.0482,4.1469,1.6824,0.4120,2.7798,1.7961,1.4852,0.4223,0.1579,0.9976,0.5222,0.4360
2026-01-06,118189282080.48,0.0358,4.4978,0.2938,7.3891,5.0505,4.1469,1.6946,0.4186,2.7798,1.7965,1.4852,0.4253,0.1674,0.9976,0.5222,0.4360
2026-01-05,116709273181.44,0.0362,4.4415,0.2843,7.3891,5.0505,4.1469,1.6733,0.4058,2.7798,1.7965,1.4852,0.4200,0.1488,0.9976,0.5222,0.4360
2025-12-31,115863553810.56,0.0584,4.4093,0.2784,7.3951,5.0505,4.1469,1.6612,0.3953,2.7810,1.7970,1.4852,0.4169,0.1334,0.9985,0.5222,0.4360
2025-12-30,115863553810.56,0.0584,4.4093,0.2784,7.3951,5.0505,4.1469,1.6612,0.3953,2.7862,1.7984,1.4852,0.4169,0.1334,0.9985,0.5222,0.4360
2025-12-29,116709273181.44,0.0580,4.4415,0.2834,7.4033,5.0505,4.1469,1.6733,0.4048,2.7872,1.7996,1.4852,0.4200,0.1479,0.9989,0.5224,0.4361
2025-12-26,116074983653.28,0.0583,4.4174,0.2783,7.4039,5.0505,4.1469,1.6643,0.3968,2.7872,1.7998,1.4852,0.4177,0.1358,0.9999,0.5233,0.4361
2025-12-25,116497843338.72,0.0581,4.4335,0.2805,7.4039,5.0505,4.1469,1.6703,0.4015,2.7872,1.7998,1.4852,0.4192,0.1425,0.9999,0.5233,0.4361
2025-12-24,116286413496.0,0.0582,4.4254,0.2792,7.4051,5.0505,4.1469,1.6673,0.3978,2.7875,1.7999,1.4852,0.4185,0.1392,0.9999,0.5233,0.4361
2025-12-23,116497843338.72,0.0581,4.4335,0.2800,7.4051,5.0505,4.1469,1.6703,0.4011,2.7875,1.8000,1.4852,0.4192,0.1421,0.9999,0.5233,0.4361
2025-12-22,116497843338.72,0.0581,4.4335,0.2800,7.4051,5.0505,4.1469,1.6703,0.4011,2.7885,1.8001,1.4852,0.4192,0.1421,0.9999,0.5233,0.4361
2025-12-19,117343562709.6,0.0577,4.4656,0.2845,7.4151,5.0505,4.1469,1.6824,0.4079,2.7904,1.8002,1.4852,0.4223,0.1540,1.0016,0.5236,0.4361
2025-12-18,117554992552.32,0.0576,4.4737,0.2854,7.4151,5.0515,4.1469,1.6855,0.4093,2.7904,1.8003,1.4852,0.4230,0.1561,1.0016,0.5236,0.4366
2025-12-17,116497843338.72,0.0581,4.4335,0.2800,7.4186,5.0526,4.1469,1.6703,0.4011,2.7904,1.8003,1.4852,0.4192,0.1421,1.0016,0.5236,0.4367
2025-12-16,116497843338.72,0.0581,4.4335,0.2800,7.4206,5.0526,4.1469,1.6703,0.4011,2.7909,1.8003,1.4852,0.4192,0.1421,1.0016,0.5236,0.4367
2025-12-15,117132132866.88,0.0578,4.4576,0.2825,7.4206,5.0555,4.1469,1.6794,0.4060,2.7937,1.8003,1.4852,0.4215,0.1508,1.0026,0.5236,0.4367
2025-12-12,116709273181.44,0.0580,4.4415,0.2803,7.4290,5.0611,4.1469,1.6733,0.4017,2.7954,1.8003,1.4852,0.4200,0.1449,1.0030,0.5244,0.4367
2025-12-11,116920703024.16,0.0579,4.4495,0.2809,7.4290,5.0611,4.1469,1.6764,0.4027,2.7954,1.8015,1.4852,0.4207,0.1475,1.0030,0.5245,0.4369
2025-12-10,116920703024.16,0.0579,4.4495,0.2809,7.4375,5.0611,4.1469,1.6764,0.4027,2.7954,1.8026,1.4852,0.4207,0.1475,1.0040,0.5247,0.4371
2025-12-09,117977852237.76,0.0573,4.4898,0.2850,7.4375,5.0611,4.1469,1.6915,0.4097,2.7954,1.8026,1.4852,0.4245,0.1570,1.0040,0.5247,0.4371
2025-12-08,119035001451.36,0.0568,4.5300,0.2933,7.4400,5.0611,4.1469,1.7067,0.4151,2.7954,1.8030,1.4852,0.4283,0.1698,1.0043,0.5247,0.4371
2025-12-05,118189282080.48,0.0572,4.4978,0.2861,7.4400,5.0611,4.1469,1.6946,0.4108,2.7970,1.8034,1.4852,0.4253,0.1598,1.0071,0.5247,0.4371
2025-12-04,119246431294.08,0.0567,4.5381,0.2945,7.4400,5.0611,4.1469,1.7097,0.4159,2.7970,1.8034,1.4852,0.4291,0.1727,1.0071,0.5247,0.4371
2025-12-03,120303580507.68,0.0562,4.5783,0.3057,7.4400,5.0611,4.1469,1.7249,0.4271,2.7986,1.8046,1.4852,0.4329,0.1805,1.0084,0.5249,0.4373
2025-12-02,121149299878.56,0.0558,4.6105,0.3139,7.4400,5.0611,4.1469,1.7370,0.4374,2.7986,1.8057,1.4852,0.4360,0.1892,1.0084,0.5254,0.4375
2025-12-01,121360729721.28,0.0557,4.6185,0.3176,7.4408,5.0621,4.1469,1.7400,0.4416,2.7986,1.8057,1.4852,0.4367,0.1954,1.0111,0.5257,0.4377
2025-11-28,120092150664.96,0.0563,4.5702,0.3035,7.4408,5.0641,4.1469,1.7219,0.4249,2.7986,1.8057,1.4852,0.4322,0.1775,1.0121,0.5257,0.4377
2025-11-27,121149299878.56,0.0558,4.6105,0.3135,7.4408,5.0653,4.1469,1.7370,0.4370,2.7986,1.8057,1.4852,0.4360,0.1888,1.0121,0.5257,0.4381
2025-11-26,121149299878.56,0.0558,4.6105,0.3135,7.4408,5.0691,4.1469,1.7370,0.4370,2.7986,1.8057,1.4852,0.4360,0.1888,1.0122,0.5257,0.4381
2025-11-25,122206449092.16,0.0554,4.6507,0.3309,7.4408,5.0717,4.1469,1.7522,0.4511,2.7995,1.8059,1.4852,0.4398,0.2127,1.0132,0.5257,0.4381
2025-11-24,120092150664.96,0.0563,4.5702,0.3036,7.4408,5.0717,4.1469,1.7219,0.4250,2.8020,1.8064,1.4852,0.4322,0.1776,1.0149,0.5257,0.4381
2025-11-21,121360729721.28,0.0557,4.6185,0.3159,7.4408,5.0717,4.1469,1.7400,0.4397,2.8020,1.8088,1.4852,0.4367,0.1936,1.0166,0.5259,0.4381
2025-11-20,123052168463.04,0.0550,4.6829,0.3412,7.4408,5.0717,4.1469,1.7643,0.4618,2.8020,1.8088,1.4852,0.4428,0.2247,1.0166,0.5262,0.4381
2025-11-19,121360729721.28,0.0557,4.6185,0.3160,7.4408,5.0717,4.1469,1.7400,0.4399,2.8036,1.8092,1.4852,0.4367,0.1937,1.0168,0.5266,0.4381
2025-11-18,119669290979.52,0.0565,4.5541,0.3003,7.4408,5.0717,4.1469,1.7158,0.4192,2.8036,1.8096,1.4852,0.4306,0.1751,1.0176,0.5266,0.4381
2025-11-17,120726440193.12,0.0560,4.5944,0.3091,7.4408,5.0717,4.1469,1.7309,0.4310,2.8036,1.8096,1.4852,0.4344,0.1835,1.0176,0.5266,0.4381
2025-11-14,121149299878.56,0.0558,4.6105,0.3125,7.4408,5.0727,4.1469,1.7370,0.4361,2.8036,1.8101,1.4852,0.4360,0.1877,1.0176,0.5266,0.4381
2025-11-13,120726440193.12,0.0560,4.5944,0.3093,7.4408,5.0736,4.1469,1.7309,0.4313,2.8036,1.8105,1.4852,0.4344,0.1836,1.0176,0.5266,0.4381
2025-11-12,121149299878.56,0.0558,4.6105,0.3124,7.4408,5.0736,4.1408,1.7370,0.4361,2.8049,1.8112,1.4852,0.4360,0.1874,1.0190,0.5266,0.4381
2025-11-11,120937870035.84,0.0559,4.6024,0.3108,7.4408,5.0736,4.1408,1.7340,0.4338,2.8049,1.8119,1.4852,0.4352,0.1867,1.0190,0.5266,0.4381
2025-11-10,121149299878.56,0.0558,4.6105,0.3122,7.4408,5.0736,4.1408,1.7370,0.4360,2.8049,1.8119,1.4852,0.4360,0.1872,1.0190,0.5267,0.4381
2025-11-07,119880720822.24,0.0564,4.5622,0.3020,7.4408,5.0736,4.1408,1.7188,0.4234,2.8049,1.8119,1.4852,0.4314,0.1761,1.0190,0.5268,0.4381
2025-11-06,120303580507.68,0.0562,4.5783,0.3050,7.4408,5.0736,4.1408,1.7249,0.4269,2.8049,1.8119,1.4852,0.4329,0.1794,1.0190,0.5268,0.4381
2025-11-05,120726440193.12,0.0560,4.5944,0.3093,7.4408,5.0736,4.1389,1.7309,0.4316,2.8049,1.8119,1.4852,0.4344,0.1833,1.0191,0.5268,0.4381
2025-11-04,121572159564.0,0.0557,4.6266,0.3177,7.4408,5.0738,4.1389,1.7431,0.4384,2.8049,1.8129,1.4852,0.4375,0.1933,1.0191,0.5268,0.4384
2025-11-03,119669290979.52,0.0565,4.5541,0.3017,7.4408,5.0739,4.1389,1.7158,0.4212,2.8049,1.8139,1.4852,0.4306,0.1759,1.0191,0.5268,0.4384
2025-10-31,118189282080.48,0.0572,4.4978,0.2877,7.4408,5.0743,4.1389,1.6946,0.4130,2.8049,1.8144,1.4852,0.4253,0.1606,1.0191,0.5269,0.4387
