日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PE-TTM,PE-TTM 分位点,PE-TTM 80%分位点值,PE-TTM 50%分位点值,PE-TTM 20%分位点值
2026-05-29,=18.5100,=18.5100,=18.5100,=18.5100,=396008681357.76,=323200188678.0,=131436581273.76,,=16.3960,,,,
2026-05-28,=18.8000,=18.8000,=18.8000,=18.8000,=402213031308.8,=328263832909.0,=133495825388.8,,=16.6529,,,,
2026-05-27,=19.3200,=19.3200,=19.3200,=19.3200,=413338072600.32,=337343470840.0,=137188263112.32,,=17.1135,,,,
2026-05-26,=20.3900,=20.3900,=20.3900,=20.3900,=436229984488.64,=356026571969.0,=144786163812.64,,=18.0613,,,,
2026-05-25,=19.3400,=19.3400,=19.3400,=19.3400,=413765958803.84,=337692687684.0,=137330279947.84,,=17.1312,,,,
2026-05-22,=18.5300,=18.5300,=18.5300,=18.5300,=396436567561.28,=323549405521.0,=131578598109.28,,=16.4137,,,,
2026-05-21,=17.6400,=17.6400,=17.6400,=17.6400,=377395631504.64,=308009255985.0,=125258848928.64,,=15.6253,,,,
2026-05-20,=17.9600,=17.9600,=17.9600,=17.9600,=384241810760.96,=313596725481.0,=127531118296.96,,=15.9088,,,,
2026-05-19,=18.1800,=18.1800,=18.1800,=18.1800,=388948558999.68,=317438110760.0,=129093303487.68,,=16.1037,,,,
2026-05-18,=18.3100,=18.3100,=18.3100,=18.3100,=391729819322.56,=319708020243.0,=130016412918.56,,=16.2188,,,,
2026-05-15,=18.8800,=18.8800,=18.8800,=18.8800,=403924576122.88,=329660700283.0,=134063892730.88,,=16.7237,,,,
2026-05-14,=20.0500,=20.0500,=20.0500,=20.0500,=428955919028.8,=350089885629.0,=142371877608.8,,=17.7601,,,,
2026-05-13,=20.9900,=20.9900,=20.9900,=20.9900,=449066570594.24,=366503077274.0,=149046668878.24,,=18.5927,,,,
2026-05-12,=20.5800,=20.5800,=20.5800,=20.5800,=440294903422.08,=359344131982.0,=146135323750.08,,=18.2296,,,,
2026-05-11,=20.0100,=20.0100,=20.0100,=20.0100,=428100146621.76,=349391451942.0,=142087843937.76,,=17.7247,,,,
2026-05-08,=20.2000,=20.2000,=20.2000,=20.2000,=432165065555.2,=352709011955.0,=143437003875.2,,=17.8930,,,,
2026-05-07,=19.8600,=19.8600,=19.8600,=19.8600,=424891000095.36,=346772325615.0,=141022717671.36,,=17.5918,,,,
2026-05-06,=19.4800,=19.4800,=19.4800,=19.4800,=416761162228.48,=340137205588.0,=138324397796.48,,=17.2552,,,,
2026-04-30,=18.6200,=18.6200,=18.6200,=18.6200,=398362055477.12,=325120881317.0,=132217673869.12,,=16.4934,,,,
2026-04-29,=19.1900,=19.1900,=19.1900,=19.1900,=410556812277.44,=335073561357.0,=136265153681.44,,=16.9983,,,,
2026-04-28,=18.4800,=18.4800,=18.4800,=18.4800,=395366852052.48,=322676363412.0,=131223556020.48,,=16.3694,,,,
2026-04-27,=19.0000,=19.0000,=19.0000,=19.0000,=406491893344.0,=331756001344.0,=134915993744.0,,=16.8300,,,,
2026-04-24,=19.3700,=19.3700,=19.3700,=19.3700,=414407788109.12,=338216512949.0,=137543305201.12,,=20.3753,,,,
2026-04-23,=19.3600,=19.3600,=19.3600,=19.3600,=414193845007.36,=338041904527.0,=137472296783.36,,=20.3648,,,,
2026-04-22,=20.0900,=20.0900,=20.0900,=20.0900,=429811691435.84,=350788319316.0,=142655911279.84,,=21.1326,,,,
2026-04-21,=20.0800,=20.0800,=20.0800,=20.0800,=429597748334.08,=350613710894.0,=142584902862.08,,=21.1221,,,,
2026-04-20,=20.2400,=20.2400,=20.2400,=20.2400,=433020837962.24,=353407445642.0,=143721037546.24,,=21.2904,,,,
2026-04-17,=20.2300,=20.2300,=20.2300,=20.2300,=432806894860.48,=353232837220.0,=143650029128.48,,=21.2799,,,,
2026-04-16,=20.2900,=20.2900,=20.2900,=20.2900,=434090553471.04,=354280487751.0,=144076079635.04,,=21.3430,,,,
2026-04-15,=19.9700,=19.9700,=19.9700,=19.9700,=427244374214.72,=348693018255.0,=141803810266.72,,=21.0064,,,,
2026-04-14,=19.5600,=19.5600,=19.5600,=19.5600,=418472707042.56,=341534072963.0,=138892465138.56,,=20.5751,,,,
2026-04-13,=18.8600,=18.8600,=18.8600,=18.8600,=403496689919.36,=329311483439.0,=133921875895.36,,=19.8388,,,,
2026-04-10,=18.9600,=18.9600,=18.9600,=18.9600,=405636120936.96,=331057567657.0,=134631960072.96,,=19.9440,,,,
2026-04-09,=19.1200,=19.1200,=19.1200,=19.1200,=409059210565.12,=333851302405.0,=135768094757.12,,=20.1123,,,,
2026-04-08,=19.1400,=19.1400,=19.1400,=19.1400,=409487096768.64,=334200519249.0,=135910111592.64,,=20.1333,,,,
2026-04-07,=17.6000,=17.6000,=17.6000,=17.6000,=376539859097.6001,=307310822298.0,=124974815257.6,,=18.5134,,,,
2026-04-03,=17.5200,=17.5200,=17.5200,=17.5200,=374828314283.52,=305913954924.0,=124406747915.52,,=18.4293,,,,
2026-04-02,=17.7100,=17.7100,=17.7100,=17.7100,=378893233216.96,=309231514937.0,=125755907852.96,,=18.6291,,,,
2026-04-01,=18.2400,=18.2400,=18.2400,=18.2400,=390232217610.24,=318485761290.0,=129519353994.24,,=19.1866,,,,
2026-03-31,=17.1500,=17.1500,=17.1500,=17.1500,=366912419518.4,=299453443318.0,=121779436458.4,,=18.0401,,,,
2026-03-30,=17.4300,=17.4300,=17.4300,=17.4300,=372902826367.68,=304342479128.0,=123767672155.68,,=18.3346,,,,
2026-03-27,=17.5800,=17.5800,=17.5800,=17.5800,=376111972894.08,=306961605454.0,=124832798422.08,,=19.2495,,,,
2026-03-26,=17.4900,=17.4900,=17.4900,=17.4900,=374186484978.24,=305390129658.0,=124193722662.24,,=19.1510,,,,
2026-03-25,=17.8900,=17.8900,=17.8900,=17.8900,=382744209048.64,=312374466529.0,=127034059372.64,,=19.5890,,,,
2026-03-24,=17.3700,=17.3700,=17.3700,=17.3700,=371619167757.12,=303294828597.0,=123341621649.12,,=19.0196,,,,
2026-03-23,=16.4900,=16.4900,=16.4900,=16.4900,=352792174802.24,=287929287482.0,=117092880886.24,,=18.0560,,,,
2026-03-20,=17.5500,=17.5500,=17.5500,=17.5500,=375470143588.8,=306437780189.0,=124619773168.8,,=19.2167,,,,
2026-03-19,=17.8500,=17.8500,=17.8500,=17.8500,=381888436641.6001,=311676032842.0,=126750025701.6,,=19.5452,,,,
2026-03-18,=19.4100,=19.4100,=19.4100,=19.4100,=415263560516.16,=338914946636.0,=137827338872.16,,=21.2533,,,,
2026-03-17,=19.4200,=19.4200,=19.4200,=19.4200,=415477503617.9201,=339089555058.0,=137898347289.92,,=21.2643,,,,
2026-03-16,=19.3600,=19.3600,=19.3600,=19.3600,=414193845007.36,=338041904527.0,=137472296783.36,,=21.1986,,,,
2026-03-13,=19.7600,=19.7600,=19.7600,=19.7600,=422751569077.76,=345026241398.0,=140312633493.76,,=21.6365,,,,
2026-03-12,=20.6600,=20.6600,=20.6600,=20.6600,=442006448236.16,=360740999356.0,=146703391092.16,,=22.6220,,,,
2026-03-11,=21.4800,=21.4800,=21.4800,=21.4800,=459549782580.48,=375058889940.0,=152526081348.48,,=23.5199,,,,
2026-03-10,=21.7400,=21.7400,=21.7400,=21.7400,=465112303226.24,=379598708906.0,=154372300210.24,,=23.8046,,,,
2026-03-09,=21.2400,=21.2400,=21.2400,=21.2400,=454415148138.24,=370868287818.0,=150821879322.24,,=23.2571,,,,
2026-03-06,=22.0200,=22.0200,=22.0200,=22.0200,=471102710075.52,=384487744716.0,=156360535907.52,,=24.1112,,,,
2026-03-05,=22.6300,=22.6300,=22.6300,=22.6300,=484153239282.88,=395138858443.0,=160692049390.88,,=24.7791,,,,
2026-03-04,=22.9900,=22.9900,=22.9900,=22.9900,=491855190946.24,=401424761626.0,=163248352430.24,,=25.1733,,,,
2026-03-03,=23.4800,=23.4800,=23.4800,=23.4800,=502338402932.48,=409980574292.0,=166727764900.48,,=25.7098,,,,
2026-03-02,=24.8000,=24.8000,=24.8000,=24.8000,=530578892364.8,=433028885965.0,=176100876044.8,,=27.1552,,,,
2026-02-27,=23.9900,=23.9900,=23.9900,=23.9900,=513249501122.24,=418885603802.0,=170349194206.24,,=26.2683,,,,
2026-02-26,=23.0300,=23.0300,=23.0300,=23.0300,=492710963353.28,=402123195313.0,=163532386101.28,,=25.2171,,,,
2026-02-25,=23.4500,=23.4500,=23.4500,=23.4500,=501696573627.2,=409456749027.0,=166514739647.2,,=25.6770,,,,
2026-02-24,=22.8600,=22.8600,=22.8600,=22.8600,=489073930623.36,=399154852143.0,=162325242999.36,,=25.0309,,,,
2026-02-13,=21.9800,=21.9800,=21.9800,=21.9800,=470246937668.48,=383789311028.0,=156076502236.48,,=24.0674,,,,
2026-02-12,=23.1600,=23.1600,=23.1600,=23.1600,=495492223676.16,=404393104796.0,=164455495532.16,,=25.3594,,,,
2026-02-11,=23.2100,=23.2100,=23.2100,=23.2100,=496561939184.96,=405266146905.0,=164810537620.96,,=25.4142,,,,
2026-02-10,=22.5500,=22.5500,=22.5500,=22.5500,=482441694468.8,=393741991069.0,=160123982048.8,,=24.6915,,,,
2026-02-09,=22.4200,=22.4200,=22.4200,=22.4200,=479660434145.92,=391472081586.0,=159200872617.92,,=24.5492,,,,
2026-02-06,=21.9900,=21.9900,=21.9900,=21.9900,=470460880770.24,=383963919450.0,=156147510654.24,,=24.0783,,,,
2026-02-05,=22.1700,=22.1700,=22.1700,=22.1700,=474311856601.92,=387106871042.0,=157425662173.92,,=24.2754,,,,
2026-02-04,=23.6700,=23.6700,=23.6700,=23.6700,=506403321865.92,=413298134306.0,=168076924837.92,,=25.9179,,,,
2026-02-03,=23.1300,=23.1300,=23.1300,=23.1300,=494850394370.88,=403869279531.0,=164242470278.88,,=25.3266,,,,
2026-02-02,=22.0900,=22.0900,=22.0900,=22.0900,=472600311787.84,=385710003668.0,=156857594831.84,,=24.1878,,,,
2026-01-30,=24.3300,=24.3300,=24.3300,=24.3300,=520523566582.08,=424822290142.0,=172763480410.08,,=26.6405,,,,
2026-01-29,=27.0300,=27.0300,=27.0300,=27.0300,=578288204057.28,=471966564017.0,=191935753205.28,,=29.5970,,,,
2026-01-28,=26.8800,=26.8800,=26.8800,=26.8800,=575079057530.88,=469347437691.0,=190870626938.88,,=29.4327,,,,
2026-01-27,=24.4800,=24.4800,=24.4800,=24.4800,=523732713108.48,=427441416468.0,=173828606676.48,,=26.8048,,,,
2026-01-26,=24.6600,=24.6600,=24.6600,=24.6600,=527583688940.16,=430584368060.0,=175106758196.16,,=27.0019,,,,
2026-01-23,=22.7600,=22.7600,=22.7600,=22.7600,=486934499605.76,=397408767926.0,=161615158821.76,,=24.9214,,,,
2026-01-22,=22.7000,=22.7000,=22.7000,=22.7000,=485650840995.2,=396361117395.0,=161189108315.2,,=24.8557,,,,
2026-01-21,=23.2300,=23.2300,=23.2300,=23.2300,=496989825388.48,=405615363748.0,=164952554456.48,,=25.4361,,,,
2026-01-20,=23.0700,=23.0700,=23.0700,=23.0700,=493566735760.32,=402821629000.0,=163816419772.32,,=25.2609,,,,
2026-01-19,=23.3100,=23.3100,=23.3100,=23.3100,=498701370202.56,=407012231123.0,=165520621798.56,,=25.5237,,,,
2026-01-16,=24.2500,=24.2500,=24.2500,=24.2500,=518812021768.0,=423425422768.0,=172195413068.0,,=26.5529,,,,
2026-01-15,=24.0500,=24.0500,=24.0500,=24.0500,=514533159732.8,=419933254333.0,=170775244712.8,,=26.3340,,,,
2026-01-14,=23.3000,=23.3000,=23.3000,=23.3000,=498487427100.8,=406837622701.0,=165449613380.8,,=25.5127,,,,
2026-01-13,=22.8000,=22.8000,=22.8000,=22.8000,=487790272012.8,=398107201613.0,=161899192492.8,,=24.9652,,,,
2026-01-12,=22.6900,=22.6900,=22.6900,=22.6900,=485436897893.44,=396186508973.0,=161118099897.44,,=24.8448,,,,
2026-01-09,=22.7800,=22.7800,=22.7800,=22.7800,=487362385809.28,=397757984769.0,=161757175657.28,,=24.9433,,,,
2026-01-08,=21.6800,=21.6800,=21.6800,=21.6800,=463828644615.68,=378551058376.0,=153946249703.68,,=23.7389,,,,
2026-01-07,=21.9700,=21.9700,=21.9700,=21.9700,=470032994566.72,=383614702607.0,=156005493818.72,,=24.0564,,,,
2026-01-06,=21.6800,=21.6800,=21.6800,=21.6800,=463828644615.68,=378551058376.0,=153946249703.68,,=23.7389,,,,
2026-01-05,=20.4400,=20.4400,=20.4400,=20.4400,=437299699997.44,=356899614077.0,=145141205901.44,,=22.3811,,,,
2025-12-31,=20.0000,=20.0000,=20.0000,=20.0000,=427886203520.0,=349216843520.0,=142016835520.0,,=21.8993,,,,
2025-12-30,=19.5200,=19.5200,=19.5200,=19.5200,=417616934635.52,=340835639276.0,=138608431467.52,,=21.3738,,,,
2025-12-29,=18.8800,=18.8800,=18.8800,=18.8800,=403924576122.88,=329660700283.0,=134063892730.88,,=20.6730,,,,
2025-12-26,=19.7500,=19.7500,=19.7500,=19.7500,=422537625976.0,=344851632976.0,=140241625076.0,,=21.6256,,,,
2025-12-25,=18.7000,=18.7000,=18.7000,=18.7000,=400073600291.2,=326517748691.0,=132785741211.2,,=20.4759,,,,
2025-12-24,=18.6800,=18.6800,=18.6800,=18.6800,=399645714087.68,=326168531848.0,=132643724375.68,,=20.4540,,,,
2025-12-23,=18.5500,=18.5500,=18.5500,=18.5500,=396864453764.8,=323898622365.0,=131720614944.8,,=20.3116,,,,
2025-12-22,=18.6200,=18.6200,=18.6200,=18.6200,=398362055477.12,=325120881317.0,=132217673869.12,,=20.3883,,,,
2025-12-19,=18.3600,=18.3600,=18.3600,=18.3600,=392799534831.36,=320581062351.0,=130371455007.36,,=20.1036,,,,
2025-12-18,=17.8900,=17.8900,=17.8900,=17.8900,=382744209048.64,=312374466529.0,=127034059372.64,,=19.5890,,,,
2025-12-17,=18.0000,=18.0000,=18.0000,=18.0000,=385097583168.0,=314295159168.0,=127815151968.0,,=19.7094,,,,
2025-12-16,=17.5000,=17.5000,=17.5000,=17.5000,=374400428080.0,=305564738080.0,=124264731080.0,,=19.1619,,,,
2025-12-15,=17.9300,=17.9300,=17.9300,=17.9300,=383599981455.68,=313072900216.0,=127318093043.68,,=19.6328,,,,
2025-12-12,=17.5800,=17.5800,=17.5800,=17.5800,=376111972894.08,=306961605454.0,=124832798422.08,,=19.2495,,,,
2025-12-11,=17.4600,=17.4600,=17.4600,=17.4600,=373544655672.96,=304866304393.0,=123980697408.96,,=19.1181,,,,
2025-12-10,=17.6300,=17.6300,=17.6300,=17.6300,=377181688402.88,=307834647563.0,=125187840510.88,,=19.3043,,,,
2025-12-09,=17.5500,=17.5500,=17.5500,=17.5500,=375470143588.8,=306437780189.0,=124619773168.8,,=19.2167,,,,
2025-12-08,=18.6900,=18.6900,=18.6900,=18.6900,=399859657189.44,=326343140269.0,=132714732793.44,,=20.4649,,,,
2025-12-05,=18.4200,=18.4200,=18.4200,=18.4200,=394083193441.9201,=321628712882.0,=130797505513.92,,=20.1693,,,,
2025-12-04,=17.9000,=17.9000,=17.9000,=17.9000,=382958152150.4,=312549074950.0,=127105067790.4,,=19.5999,,,,
2025-12-03,=17.6200,=17.6200,=17.6200,=17.6200,=376967745301.12,=307660039141.0,=125116832093.12,,=19.2933,,,,
2025-12-02,=17.1900,=17.1900,=17.1900,=17.1900,=367768191925.44,=300151877005.0,=122063470129.44,,=18.8225,,,,
2025-12-01,=17.2900,=17.2900,=17.2900,=17.2900,=369907622943.04,=301897961223.0,=122773554307.04,,=18.9320,,,,
2025-11-28,=16.2300,=16.2300,=16.2300,=16.2300,=347229654156.48,=283389468516.0,=115246662024.48,,=17.7713,,,,
2025-11-27,=15.9500,=15.9500,=15.9500,=15.9500,=341239247307.2,=278500432707.0,=113258426327.2,,=17.4647,,,,
2025-11-26,=15.9800,=15.9800,=15.9800,=15.9800,=341881076612.48,=279024257972.0,=113471451580.48,,=17.4976,,,,
2025-11-25,=15.9700,=15.9700,=15.9700,=15.9700,=341667133510.7201,=278849649551.0,=113400443162.72,,=17.4866,,,,
2025-11-24,=15.3500,=15.3500,=15.3500,=15.3500,=328402661201.6,=268023927402.0,=108997921261.6,,=16.8077,,,,
2025-11-21,=15.1800,=15.1800,=15.1800,=15.1800,=324765628471.68,=265055584232.0,=107790778159.68,,=16.6216,,,,
2025-11-20,=15.7900,=15.7900,=15.7900,=15.7900,=337816157679.04,=275706697959.0,=112122291643.04,,=17.2895,,,,
2025-11-19,=15.8800,=15.8800,=15.8800,=15.8800,=339741645594.88,=277278173755.0,=112761367402.88,,=17.3881,,,,
2025-11-18,=15.5600,=15.5600,=15.5600,=15.5600,=332895466338.56,=271690704259.0,=110489098034.56,,=17.0377,,,,
2025-11-17,=16.0500,=16.0500,=16.0500,=16.0500,=343378678324.8,=280246516925.0,=113968510504.8,,=17.5742,,,,
2025-11-14,=16.7800,=16.7800,=16.7800,=16.7800,=358996524753.28,=292992931713.0,=119152125001.28,,=18.3735,,,,
2025-11-13,=16.8400,=16.8400,=16.8400,=16.8400,=360280183363.84,=294040582244.0,=119578175507.84,,=18.4392,,,,
2025-11-12,=16.0800,=16.0800,=16.0800,=16.0800,=344020507630.08,=280770342190.0,=114181535758.08,,=17.6071,,,,
2025-11-11,=16.1100,=16.1100,=16.1100,=16.1100,=344662336935.36,=281294167455.0,=114394561011.36,,=17.6399,,,,
2025-11-10,=16.3600,=16.3600,=16.3600,=16.3600,=350010914479.36,=285659377999.0,=116169771455.36,,=17.9137,,,,
2025-11-07,=16.5400,=16.5400,=16.5400,=16.5400,=353861890311.04,=288802329591.0,=117447922975.04,,=18.1108,,,,
2025-11-06,=16.5700,=16.5700,=16.5700,=16.5700,=354503719616.32,=289326154856.0,=117660948228.32,,=18.1436,,,,
2025-11-05,=15.8400,=15.8400,=15.8400,=15.8400,=338885873187.84,=276579740068.0,=112477333731.84,,=17.3443,,,,
2025-11-04,=15.7300,=15.7300,=15.7300,=15.7300,=336532499068.48,=274659047428.0,=111696241136.48,,=17.2238,,,,
2025-11-03,=16.3700,=16.3700,=16.3700,=16.3700,=350224857581.12,=285833986421.0,=116240779873.12,,=17.9246,,,,
2025-10-31,=17.0400,=17.0400,=17.0400,=17.0400,=364559045399.04,=297532750679.0,=120998343863.04,,=18.6582,,,,
2025-10-30,=17.6000,=17.6000,=17.6000,=17.6000,=376539859097.6001,=307310822298.0,=124974815257.6,,=19.2714,,,,
2025-10-29,=17.5500,=17.5500,=17.5500,=17.5500,=375470143588.8,=306437780189.0,=124619773168.8,,=19.2167,,,,
2025-10-28,=16.7500,=16.7500,=16.7500,=16.7500,=358354695448.0,=292469106448.0,=118939099748.0,,=18.3407,,,,
2025-10-27,=17.2900,=17.2900,=17.2900,=17.2900,=369907622943.04,=301897961223.0,=122773554307.04,,=18.9320,,,,
2025-10-24,=16.7800,=16.7800,=16.7800,=16.7800,=358996524753.28,=292992931713.0,=120912857834.82,,=21.3866,,,,
2025-10-23,=15.9000,=15.9000,=15.9000,=15.9000,=340169531798.4,=277627390598.0,=114571778282.1,,=20.2650,,,,
2025-10-22,=15.5400,=15.5400,=15.5400,=15.5400,=332467580135.04,=271341487415.0,=111977700283.26,,=19.8062,,,,
2025-10-21,=15.4500,=15.4500,=15.4500,=15.4500,=330542092219.2,=269770011619.0,=111329180783.55,,=19.6915,,,,
2025-10-20,=15.1100,=15.1100,=15.1100,=15.1100,=323268026759.36,=263833325279.0,=108879218229.09,,=19.2582,,,,
2025-10-17,=15.0400,=15.0400,=15.0400,=15.0400,=321770425047.04,=262611066327.0,=108374814173.76,,=19.1689,,,,
2025-10-16,=15.7000,=15.7000,=15.7000,=15.7000,=335890669763.2,=274135222163.0,=113130623838.3,,=20.0101,,,,
2025-10-15,=16.3100,=16.3100,=16.3100,=16.3100,=348941198970.56,=284786335891.0,=117526144891.89,,=20.7876,,,,
2025-10-14,=16.0100,=16.0100,=16.0100,=16.0100,=342522905917.76,=279548083238.0,=115364413226.19,,=20.4052,,,,
2025-10-13,=17.2400,=17.2400,=17.2400,=17.2400,=368837907434.24,=301024919114.0,=124227513055.56,,=21.9729,,,,
2025-10-10,=16.7200,=16.7200,=16.7200,=16.7200,=357712866142.72,=291945281183.0,=120480511501.68,,=21.3101,,,,
2025-10-09,=17.2700,=17.2700,=17.2700,=17.2700,=369479736739.52,=301548744380.0,=124443686222.13,,=22.0111,,,,
2025-09-30,=15.7000,=15.7000,=15.7000,=15.7000,=335890669763.2,=274135222163.0,=113130623838.3,,=20.0101,,,,
2025-09-29,=14.7400,=14.7400,=14.7400,=14.7400,=315352131994.24,=257372813674.0,=106213082508.06,,=18.7866,,,,
2025-09-26,=13.8000,=13.8000,=13.8000,=13.8000,=295241480428.8,=240959622029.0,=99439656622.2,,=17.5885,,,,
2025-09-25,=13.8700,=13.8700,=13.8700,=13.8700,=296739082141.12,=242181880981.0,=99944060677.53,,=17.6777,,,,
2025-09-24,=12.6200,=12.6200,=12.6200,=12.6200,=269996194421.12,=220355828261.0,=90936845403.78,,=16.0846,,,,
2025-09-23,=12.5200,=12.5200,=12.5200,=12.5200,=267856763403.52,=218609744044.0,=90216268181.88,,=15.9571,,,,
2025-09-22,=12.7100,=12.7100,=12.7100,=12.7100,=271921682336.96,=221927304057.0,=91585364903.49,,=16.1993,,,,
2025-09-19,=12.5100,=12.5100,=12.5100,=12.5100,=267642820301.76,=218435135622.0,=90144210459.69,,=15.9444,,,,
2025-09-18,=12.3800,=12.3800,=12.3800,=12.3800,=264861559978.88,=216165226139.0,=89207460071.22,,=15.7787,,,,
2025-09-17,=12.8000,=12.8000,=12.8000,=12.8000,=273847170252.8,=223498779853.0,=92233884403.2,,=16.3140,,,,
2025-09-16,=12.9900,=12.9900,=12.9900,=12.9900,=277912089186.24,=226816339866.0,=93602981124.81,,=16.5561,,,,
2025-09-15,=13.3500,=13.3500,=13.3500,=13.3500,=285614040849.6,=233102243050.0,=96197059123.65,,=17.0150,,,,
2025-09-12,=13.4200,=13.4200,=13.4200,=13.4200,=287111642561.92,=234324502002.0,=96701463178.98,,=17.1042,,,,
2025-09-11,=13.0000,=13.0000,=13.0000,=13.0000,=278126032288.0,=226990948288.0,=93675038847.0,,=16.5689,,,,
2025-09-10,=12.5100,=12.5100,=12.5100,=12.5100,=267642820301.76,=218435135622.0,=90144210459.69,,=15.9444,,,,
2025-09-09,=12.5800,=12.5800,=12.5800,=12.5800,=269140422014.08,=219657394574.0,=90648614515.02,,=16.0336,,,,
2025-09-08,=12.5500,=12.5500,=12.5500,=12.5500,=268498592708.8,=219133569309.0,=90432441348.45,,=15.9954,,,,
2025-09-05,=12.9000,=12.9000,=12.9000,=12.9000,=275986601270.4,=225244864070.0,=92954461625.1,,=16.4414,,,,
2025-09-04,=12.4400,=12.4400,=12.4400,=12.4400,=266145218589.44,=217212876669.0,=89639806404.36,,=15.8552,,,,
2025-09-03,=13.6500,=13.6500,=13.6500,=13.6500,=292032333902.4,=238340495702.0,=98358790789.35,,=17.3973,,,,
2025-09-02,=13.8200,=13.8200,=13.8200,=13.8200,=295669366632.32,=241308838872.0,=99583772066.58,,=17.6140,,,,
2025-09-01,=13.5300,=13.5300,=13.5300,=13.5300,=289465016681.28,=236245194641.0,=97494098123.07,,=17.2444,,,,
2025-08-29,=12.3600,=12.3600,=12.3600,=12.3600,=264433673775.36,=215816009295.0,=89063344626.84,,=15.7532,,,,
2025-08-28,=11.8600,=11.8600,=11.8600,=11.8600,=253736518687.36,=207085588207.0,=85460458517.34,,=15.1159,,,,
2025-08-27,=11.7100,=11.7100,=11.7100,=11.7100,=250527372160.96,=204466461881.0,=84379592684.49,,=14.9247,,,,
2025-08-26,=12.0500,=12.0500,=12.0500,=12.0500,=257801437620.8,=210403148221.0,=86829555238.95,,=15.3581,,,,
2025-08-25,=12.0800,=12.0800,=12.0800,=12.0800,=258443266926.08,=210926973486.0,=87045728405.52,,=15.3963,,,,
2025-08-22,=11.1100,=11.1100,=11.1100,=11.1100,=237690786055.36,=195155733797.0,=76689799353.09,,=15.4281,,,,
2025-08-21,=11.0600,=11.0600,=11.0600,=11.0600,=236621070546.56,=194277445166.0,=76344660742.14,,=15.3587,,,,
