date,metric,value
2026-03-31,经营活动产生的现金流量净额,188185000000
2026-03-31,营业收入,54649000000
2026-03-31,基本每股收益,0.36
2026-03-31,净利润率,0.3352
2026-03-31,经营活动产生的现金流量净额对净利润的比率,8.2175
2026-03-31,总资产收益率(ROA),0.0072
2026-03-31,净资产收益率(ROE),0.0853
2026-03-31,资产负债率,0.9154
2026-03-31,自由现金流量,554064000000
2026-03-31,归属于母公司普通股股东的净利润,20098000000
