date,市值(元),PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,股息率,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值
2026-05-25,596872415855.2399,6.7916,0.5945,7.4567,6.4178,5.5146,0.0439,0.5781,0.0468,0.8204,0.6872,0.6202,1.6464,0.7015,1.7252,1.5283,1.3933
2026-05-22,593269564250.48,6.7506,0.5859,7.4567,6.4178,5.5146,0.0442,0.5746,0.0442,0.8204,0.6872,0.6202,1.6365,0.6917,1.7252,1.5283,1.3933
2026-05-21,590867663180.6399,6.7233,0.5799,7.4567,6.4178,5.5146,0.0444,0.5723,0.0417,0.8204,0.6874,0.6203,1.6299,0.6844,1.7252,1.5283,1.3933
2026-05-20,589666712645.72,6.7096,0.5757,7.4567,6.4178,5.5146,0.0445,0.5711,0.0398,0.8204,0.6875,0.6203,1.6265,0.6816,1.7252,1.5283,1.3933
2026-05-19,595671465320.32,6.7779,0.5890,7.4627,6.4177,5.5121,0.0440,0.5770,0.0437,0.8204,0.6876,0.6203,1.6431,0.6975,1.7252,1.5279,1.3932
2026-05-18,596872415855.2399,6.7916,0.5938,7.4627,6.4177,5.5121,0.0439,0.5781,0.0443,0.8204,0.6876,0.6205,1.6464,0.7012,1.7252,1.5276,1.3932
2026-05-15,596872415855.2399,6.7916,0.5942,7.4627,6.4162,5.5121,0.0439,0.5781,0.0444,0.8204,0.6876,0.6205,1.6464,0.7016,1.7252,1.5276,1.3932
2026-05-14,604078119064.76,6.8736,0.6281,7.4627,6.4148,5.5121,0.0434,0.5851,0.0605,0.8204,0.6876,0.6206,1.6663,0.7323,1.7252,1.5276,1.3932
2026-05-13,600475267459.9999,6.8326,0.6072,7.4627,6.4148,5.5121,0.0437,0.5816,0.0509,0.8204,0.6880,0.6206,1.6564,0.7205,1.7252,1.5276,1.3932
2026-05-12,604078119064.76,6.8736,0.6282,7.4627,6.4148,5.5058,0.0434,0.5851,0.0599,0.8216,0.6883,0.6206,1.6663,0.7326,1.7258,1.5276,1.3932
2026-05-11,606480020134.5999,6.9009,0.6428,7.4627,6.4140,5.5058,0.0432,0.5874,0.0651,0.8216,0.6883,0.6206,1.6729,0.7395,1.7258,1.5273,1.3932
2026-05-08,604078119064.76,6.8736,0.6290,7.4627,6.4132,5.5058,0.0434,0.5851,0.0600,0.8216,0.6883,0.6206,1.6663,0.7335,1.7258,1.5271,1.3932
2026-05-07,605279069599.6799,6.8872,0.6378,7.4627,6.4132,5.5058,0.0433,0.5863,0.0626,0.8216,0.6884,0.6214,1.6696,0.7340,1.7258,1.5268,1.3932
2026-05-06,607680970669.5199,6.9146,0.6499,7.4627,6.4132,5.5058,0.0431,0.5886,0.0640,0.8216,0.6884,0.6214,1.6762,0.7416,1.7258,1.5266,1.3932
2026-04-30,608881921204.44,6.9282,0.6529,7.4650,6.4132,5.5033,0.0431,0.5898,0.0653,0.8216,0.6884,0.6214,1.6795,0.7447,1.7258,1.5262,1.3932
2026-04-29,618489525483.7999,7.0762,0.7238,7.4650,6.4132,5.5033,0.0424,0.6123,0.1546,0.8216,0.6884,0.6215,1.7387,0.8137,1.7258,1.5258,1.3932
2026-04-28,624494278158.3999,7.1449,0.7495,7.4650,6.4132,5.5033,0.0420,0.6182,0.1812,0.8216,0.6884,0.6215,1.7555,0.8401,1.7258,1.5258,1.3932
2026-04-27,618489525483.7999,7.0762,0.7247,7.4650,6.4132,5.5033,0.0424,0.6123,0.1548,0.8216,0.6884,0.6215,1.7387,0.8148,1.7252,1.5258,1.3932
2026-04-24,622092377088.5599,7.1174,0.7395,7.4650,6.4094,5.5033,0.0421,0.6158,0.1672,0.8216,0.6886,0.6215,1.7488,0.8341,1.7252,1.5255,1.3932
2026-04-23,623293327623.48,7.1312,0.7451,7.4655,6.4056,5.4968,0.0421,0.6170,0.1744,0.8216,0.6888,0.6215,1.7522,0.8379,1.7252,1.5253,1.3929
2026-04-22,619690476018.72,7.0900,0.7307,7.4655,6.4056,5.4968,0.0423,0.6135,0.1590,0.8216,0.6888,0.6215,1.7420,0.8261,1.7249,1.5252,1.3929
2026-04-21,625695228693.32,7.1587,0.7532,7.4655,6.4056,5.4968,0.0419,0.6194,0.1844,0.8216,0.6889,0.6216,1.7589,0.8442,1.7229,1.5251,1.3929
2026-04-20,622092377088.5599,7.1174,0.7407,7.4655,6.4032,5.4968,0.0421,0.6158,0.1670,0.8216,0.6889,0.6216,1.7488,0.8356,1.7224,1.5249,1.3929
2026-04-17,608881921204.44,6.9663,0.6756,7.4655,6.4009,5.4968,0.0431,0.6028,0.1079,0.8216,0.6889,0.6217,1.7117,0.7861,1.7204,1.5247,1.3929
2026-04-16,608881921204.44,6.9663,0.6760,7.4764,6.4002,5.4960,0.0431,0.6028,0.1080,0.8219,0.6894,0.6217,1.7117,0.7866,1.7224,1.5247,1.3926
2026-04-15,613685723344.12,7.0213,0.6999,7.4764,6.3994,5.4960,0.0427,0.6075,0.1250,0.8219,0.6900,0.6218,1.7252,0.8021,1.7224,1.5247,1.3926
2026-04-14,606480020134.5999,6.9388,0.6599,7.4764,6.3964,5.4960,0.0432,0.6004,0.0990,0.8219,0.6900,0.6221,1.7049,0.7792,1.7204,1.5247,1.3926
2026-04-13,599274316925.08,6.8564,0.6239,7.4764,6.3934,5.4960,0.0437,0.5933,0.0763,0.8219,0.6900,0.6221,1.6846,0.7562,1.7204,1.5247,1.3926
2026-04-10,600475267459.9999,6.8701,0.6334,7.4764,6.3923,5.4960,0.0437,0.5944,0.0776,0.8219,0.6901,0.6227,1.6880,0.7619,1.7204,1.5247,1.3926
2026-04-09,602877168529.8398,6.8976,0.6469,7.4764,6.3913,5.4919,0.0435,0.5968,0.0816,0.8226,0.6902,0.6227,1.6948,0.7715,1.7224,1.5247,1.3916
2026-04-08,606480020134.5999,6.9388,0.6597,7.4764,6.3891,5.4919,0.0432,0.6004,0.0973,0.8226,0.6905,0.6227,1.7049,0.7792,1.7224,1.5247,1.3916
2026-04-07,608881921204.44,6.9663,0.6758,7.4764,6.3870,5.4919,0.0431,0.6028,0.1052,0.8226,0.6907,0.6227,1.7117,0.7869,1.7224,1.5247,1.3916
2026-04-03,614886673879.0399,7.0350,0.7050,7.4764,6.3841,5.4919,0.0426,0.6087,0.1288,0.8226,0.6907,0.6227,1.7285,0.8064,1.7224,1.5247,1.3916
2026-04-02,622092377088.5599,7.1174,0.7395,7.4764,6.3812,5.4919,0.0421,0.6158,0.1616,0.8226,0.6907,0.6227,1.7488,0.8351,1.7204,1.5247,1.3916
2026-04-01,613685723344.12,7.0213,0.7001,7.4798,6.3771,5.4919,0.0427,0.6075,0.1218,0.8226,0.6907,0.6227,1.7252,0.8029,1.7204,1.5247,1.3916
2026-03-31,616087624413.96,7.0487,0.7104,7.4798,6.3731,5.4919,0.0426,0.6099,0.1350,0.8226,0.6907,0.6228,1.7319,0.8087,1.7200,1.5246,1.3916
2026-03-30,610082871739.36,6.9800,0.6839,7.4798,6.3706,5.4919,0.0430,0.6040,0.1082,0.8226,0.6907,0.6228,1.7150,0.7928,1.7200,1.5246,1.3916
2026-03-27,607680970669.5199,6.9670,0.6785,7.4798,6.3681,5.4919,0.0429,0.6084,0.1247,0.8226,0.6907,0.6228,1.7190,0.7966,1.7200,1.5246,1.3916
2026-03-26,613685723344.12,7.0358,0.7058,7.4798,6.3677,5.4919,0.0425,0.6144,0.1530,0.8226,0.6907,0.6228,1.7360,0.8122,1.7200,1.5244,1.3916
2026-03-25,610082871739.36,6.9945,0.6912,7.4798,6.3673,5.4919,0.0427,0.6108,0.1399,0.8226,0.6907,0.6228,1.7258,0.8042,1.7200,1.5242,1.3914
2026-03-24,602877168529.8398,6.9119,0.6588,7.4798,6.3673,5.4919,0.0432,0.6035,0.1059,0.8226,0.6910,0.6228,1.7054,0.7850,1.7198,1.5242,1.3914
2026-03-23,586063861040.96,6.7191,0.5908,7.4798,6.3673,5.4919,0.0445,0.5867,0.0645,0.8226,0.6912,0.6228,1.6579,0.7362,1.7198,1.5242,1.3914
2026-03-20,606480020134.5999,6.9532,0.6708,7.4798,6.3665,5.4919,0.0430,0.6072,0.1152,0.8226,0.6917,0.6230,1.7156,0.7946,1.7198,1.5242,1.3914
2026-03-19,612484772809.1998,7.0221,0.7003,7.4798,6.3656,5.4919,0.0426,0.6132,0.1462,0.8226,0.6921,0.6230,1.7326,0.8096,1.7198,1.5242,1.3914
2026-03-18,616087624413.96,7.0634,0.7172,7.4798,6.3624,5.4894,0.0423,0.6168,0.1595,0.8226,0.6922,0.6230,1.7428,0.8293,1.7198,1.5242,1.3903
2026-03-17,620891426553.6399,7.1184,0.7381,7.4798,6.3592,5.4894,0.0420,0.6216,0.1873,0.8226,0.6922,0.6230,1.7564,0.8391,1.7190,1.5242,1.3903
2026-03-16,613685723344.12,7.0358,0.7063,7.4798,6.3580,5.4894,0.0425,0.6144,0.1505,0.8226,0.6923,0.6230,1.7360,0.8132,1.7190,1.5242,1.3903
2026-03-13,610082871739.36,6.9945,0.6929,7.4798,6.3569,5.4894,0.0427,0.6108,0.1387,0.8226,0.6924,0.6234,1.7258,0.8065,1.7190,1.5242,1.3903
2026-03-12,607680970669.5199,6.9670,0.6814,7.4798,6.3569,5.4894,0.0429,0.6084,0.1236,0.8226,0.6924,0.6236,1.7190,0.8004,1.7186,1.5239,1.3903
2026-03-11,604078119064.76,6.9257,0.6634,7.4859,6.3569,5.4890,0.0432,0.6047,0.1085,0.8227,0.6924,0.6236,1.7088,0.7910,1.7186,1.5237,1.3902
2026-03-10,598073366390.16,6.8568,0.6334,7.4859,6.3569,5.4890,0.0436,0.5987,0.0900,0.8227,0.6926,0.6236,1.6918,0.7763,1.7186,1.5233,1.3902
2026-03-09,596872415855.2399,6.8431,0.6265,7.4859,6.3569,5.4890,0.0437,0.5975,0.0841,0.8227,0.6929,0.6239,1.6884,0.7728,1.7186,1.5229,1.3902
2026-03-06,600475267459.9999,6.8844,0.6461,7.4859,6.3563,5.4890,0.0434,0.6011,0.1014,0.8227,0.6930,0.6239,1.6986,0.7853,1.7186,1.5226,1.3902
2026-03-05,598073366390.16,6.8568,0.6340,7.4859,6.3558,5.4890,0.0436,0.5987,0.0895,0.8227,0.6931,0.6240,1.6918,0.7772,1.7186,1.5223,1.3902
2026-03-04,592068613715.5599,6.7880,0.6098,7.4902,6.3558,5.4890,0.0440,0.5927,0.0763,0.8227,0.6936,0.6240,1.6748,0.7598,1.7190,1.5221,1.3900
2026-03-03,605279069599.6799,6.9394,0.6653,7.4902,6.3558,5.4890,0.0431,0.6059,0.1082,0.8227,0.6942,0.6240,1.7122,0.7942,1.7190,1.5220,1.3900
2026-03-02,599274316925.08,6.8706,0.6419,7.4902,6.3549,5.4890,0.0435,0.5999,0.0924,0.8227,0.6945,0.6240,1.6952,0.7821,1.7190,1.5220,1.3900
2026-02-27,596872415855.2399,6.8431,0.6283,7.4902,6.3540,5.4890,0.0437,0.5975,0.0838,0.8227,0.6947,0.6243,1.6884,0.7753,1.7190,1.5220,1.3900
2026-02-26,598073366390.16,6.8568,0.6347,7.4902,6.3535,5.4890,0.0436,0.5987,0.0885,0.8227,0.6947,0.6243,1.6918,0.7784,1.7190,1.5219,1.3900
2026-02-25,601676217994.9199,6.8981,0.6538,7.4902,6.3529,5.4844,0.0433,0.6023,0.1005,0.8227,0.6947,0.6243,1.7020,0.7870,1.7190,1.5218,1.3900
2026-02-24,606480020134.5999,6.9532,0.6716,7.4902,6.3491,5.4844,0.0430,0.6072,0.1093,0.8227,0.6947,0.6246,1.7156,0.7968,1.7190,1.5218,1.3900
2026-02-13,608881921204.44,6.9807,0.6840,7.4902,6.3452,5.4844,0.0428,0.6096,0.1247,0.8227,0.6947,0.6246,1.7224,0.8033,1.7190,1.5218,1.3900
2026-02-12,613685723344.12,7.0358,0.7038,7.4902,6.3450,5.4844,0.0425,0.6144,0.1421,0.8227,0.6948,0.6250,1.7360,0.8119,1.7190,1.5218,1.3900
2026-02-11,623293327623.48,7.1460,0.7430,7.4902,6.3447,5.4844,0.0418,0.6240,0.1949,0.8227,0.6948,0.6252,1.7632,0.8445,1.7186,1.5218,1.3900
2026-02-10,624494278158.3999,7.1597,0.7468,7.4941,6.3388,5.4823,0.0417,0.6252,0.1997,0.8233,0.6950,0.6252,1.7666,0.8490,1.7186,1.5218,1.3900
2026-02-09,622092377088.5599,7.1322,0.7400,7.4941,6.3329,5.4823,0.0419,0.6228,0.1852,0.8233,0.6951,0.6253,1.7598,0.8422,1.7170,1.5218,1.3900
2026-02-06,622092377088.5599,7.1322,0.7405,7.4941,6.3327,5.4823,0.0419,0.6228,0.1853,0.8233,0.6951,0.6253,1.7598,0.8428,1.7156,1.5218,1.3900
2026-02-05,623293327623.48,7.1460,0.7436,7.4941,6.3325,5.4823,0.0418,0.6240,0.1941,0.8233,0.6951,0.6255,1.7632,0.8454,1.7140,1.5218,1.3900
2026-02-04,613685723344.12,7.0358,0.7066,7.4941,6.3325,5.4823,0.0425,0.6144,0.1427,0.8233,0.6953,0.6255,1.7360,0.8151,1.7140,1.5218,1.3900
2026-02-03,604078119064.76,6.9257,0.6662,7.5040,6.3325,5.4823,0.0432,0.6047,0.1039,0.8234,0.6955,0.6255,1.7088,0.7956,1.7140,1.5218,1.3900
2026-02-02,612484772809.1998,7.0221,0.7022,7.5040,6.3325,5.4823,0.0426,0.6132,0.1382,0.8234,0.6955,0.6262,1.7326,0.8135,1.7140,1.5217,1.3900
2026-01-30,607680970669.5199,6.9670,0.6832,7.5040,6.3325,5.4823,0.0429,0.6084,0.1168,0.8234,0.6955,0.6265,1.7190,0.8040,1.7137,1.5216,1.3900
2026-01-29,611283822274.2799,7.0083,0.6985,7.5040,6.3325,5.4823,0.0426,0.6120,0.1357,0.8234,0.6958,0.6268,1.7292,0.8120,1.7122,1.5215,1.3900
2026-01-28,605279069599.6799,6.9394,0.6700,7.5040,6.3325,5.4823,0.0431,0.6059,0.1062,0.8234,0.6960,0.6268,1.7122,0.8004,1.7111,1.5214,1.3900
2026-01-27,607680970669.5199,6.9670,0.6839,7.5040,6.3319,5.4805,0.0429,0.6084,0.1163,0.8234,0.6963,0.6268,1.7190,0.8050,1.7111,1.5214,1.3900
2026-01-26,610082871739.36,6.9945,0.6938,7.5040,6.3313,5.4805,0.0427,0.6108,0.1292,0.8234,0.6966,0.6268,1.7258,0.8096,1.7111,1.5214,1.3900
2026-01-23,606480020134.5999,6.9532,0.6774,7.5040,6.3290,5.4805,0.0430,0.6072,0.1091,0.8234,0.6967,0.6268,1.7156,0.8040,1.7106,1.5212,1.3900
2026-01-22,611283822274.2799,7.0083,0.6981,7.5040,6.3267,5.4805,0.0426,0.6120,0.1334,0.8234,0.6968,0.6275,1.7292,0.8120,1.7090,1.5211,1.3900
2026-01-21,610082871739.36,6.9945,0.6945,7.5040,6.3240,5.4805,0.0427,0.6108,0.1288,0.8234,0.6974,0.6275,1.7258,0.8105,1.7081,1.5205,1.3900
2026-01-20,623293327623.48,7.1460,0.7422,7.5040,6.3214,5.4779,0.0418,0.6240,0.1883,0.8234,0.6980,0.6275,1.7632,0.8448,1.7081,1.5199,1.3887
2026-01-19,617288574948.8799,7.0771,0.7238,7.5040,6.3212,5.4779,0.0422,0.6180,0.1492,0.8234,0.6981,0.6277,1.7462,0.8346,1.7079,1.5196,1.3887
2026-01-16,620891426553.6399,7.1184,0.7365,7.5040,6.3210,5.4779,0.0420,0.6216,0.1723,0.8234,0.6982,0.6278,1.7564,0.8399,1.7059,1.5194,1.3887
2026-01-15,622092377088.5599,7.1322,0.7397,7.5040,6.3207,5.4779,0.0419,0.6228,0.1785,0.8234,0.6982,0.6278,1.7598,0.8431,1.7051,1.5192,1.3887
2026-01-14,634101882437.76,7.2699,0.7639,7.5040,6.3203,5.4779,0.0411,0.6348,0.2395,0.8234,0.6982,0.6278,1.7938,0.8606,1.7027,1.5189,1.3887
2026-01-13,644910437252.0399,7.3938,0.7779,7.5040,6.3203,5.4779,0.0404,0.6456,0.3135,0.8234,0.6983,0.6278,1.8243,0.8781,1.7027,1.5189,1.3884
2026-01-12,641307585647.2799,7.3525,0.7751,7.5040,6.3203,5.4779,0.0406,0.6420,0.2967,0.8234,0.6984,0.6278,1.8141,0.8699,1.6995,1.5189,1.3884
2026-01-09,650915189926.6399,7.4627,0.7892,7.5040,6.3198,5.4779,0.0400,0.6421,0.2969,0.8234,0.6984,0.6278,1.8413,0.8895,1.6991,1.5189,1.3884
2026-01-08,649714239391.72,7.4489,0.7829,7.5040,6.3192,5.4779,0.0401,0.6410,0.2897,0.8234,0.6984,0.6278,1.8379,0.8874,1.6983,1.5189,1.3884
2026-01-07,652116140461.5599,7.4764,0.7916,7.5040,6.3192,5.4779,0.0400,0.6433,0.3001,0.8234,0.6984,0.6278,1.8447,0.8907,1.6964,1.5189,1.3884
2026-01-06,661723744740.9199,7.5866,0.8179,7.5084,6.3192,5.4691,0.0394,0.6528,0.3573,0.8249,0.6984,0.6278,1.8719,0.9069,1.6964,1.5189,1.3874
2026-01-05,654518041531.3999,7.5040,0.7981,7.5040,6.3169,5.4691,0.0398,0.6457,0.3120,0.8249,0.6984,0.6278,1.8515,0.8967,1.6964,1.5189,1.3874
2025-12-31,654518041531.3999,7.5040,0.7986,7.5040,6.3145,5.4691,0.0398,0.6457,0.3122,0.8249,0.6984,0.6278,1.8515,0.8973,1.6961,1.5189,1.3874
2025-12-30,655718992066.32,7.5177,0.8067,7.5040,6.3145,5.4691,0.0398,0.6469,0.3220,0.8249,0.6985,0.6278,1.8549,0.9020,1.6955,1.5189,1.3874
2025-12-29,653317090996.48,7.4902,0.7977,7.5040,6.3145,5.4691,0.0399,0.6445,0.3045,0.8249,0.6985,0.6278,1.8481,0.8944,1.6932,1.5189,1.3874
2025-12-26,648513288856.7999,7.4351,0.7846,7.5040,6.3122,5.4691,0.0402,0.6398,0.2829,0.8251,0.6985,0.6277,1.8345,0.8889,1.6932,1.5187,1.3874
2025-12-25,649714239391.72,7.4489,0.7865,7.5040,6.3099,5.4691,0.0401,0.6410,0.2906,0.8251,0.6985,0.6277,1.8379,0.8915,1.6932,1.5185,1.3874
2025-12-24,648513288856.7999,7.4351,0.7857,7.5040,6.3042,5.4691,0.0402,0.6398,0.2833,0.8251,0.6990,0.6277,1.8345,0.8901,1.6931,1.5185,1.3874
2025-12-23,654518041531.3999,7.5040,0.7992,7.5040,6.2985,5.4691,0.0398,0.6457,0.3108,0.8251,0.6995,0.6277,1.8515,0.8982,1.6931,1.5185,1.3874
2025-12-22,652116140461.5599,7.4764,0.7949,7.5040,6.2973,5.4691,0.0400,0.6433,0.3001,0.8251,0.6996,0.6277,1.8447,0.8947,1.6924,1.5184,1.3874
2025-12-19,650915189926.6399,7.4627,0.7934,7.5084,6.2961,5.4686,0.0400,0.6421,0.2969,0.8257,0.6996,0.6275,1.8413,0.8947,1.6924,1.5182,1.3874
2025-12-18,653317090996.48,7.4902,0.7981,7.5084,6.2960,5.4686,0.0399,0.6445,0.3025,0.8257,0.6996,0.6275,1.8481,0.8953,1.6901,1.5182,1.3874
2025-12-17,646111387786.96,7.4076,0.7863,7.5084,6.2960,5.4686,0.0403,0.6374,0.2596,0.8257,0.6996,0.6275,1.8277,0.8897,1.6901,1.5182,1.3874
2025-12-16,642508536182.1998,7.3663,0.7841,7.5084,6.2960,5.4686,0.0406,0.6338,0.2371,0.8257,0.6996,0.6275,1.8175,0.8821,1.6901,1.5173,1.3874
2025-12-15,648513288856.7999,7.4351,0.7881,7.5084,6.2960,5.4686,0.0402,0.6398,0.2833,0.8257,0.6996,0.6275,1.8345,0.8930,1.6900,1.5163,1.3874
2025-12-12,649714239391.72,7.4489,0.7886,7.5084,6.2953,5.4659,0.0401,0.6410,0.2896,0.8262,0.6999,0.6275,1.8379,0.8943,1.6900,1.5162,1.3871
2025-12-11,658120893136.1599,7.5453,0.8104,7.5084,6.2947,5.4659,0.0396,0.6492,0.3283,0.8262,0.7002,0.6275,1.8617,0.9052,1.6871,1.5162,1.3871
2025-12-10,654518041531.3999,7.5040,0.7993,7.5084,6.2909,5.4659,0.0398,0.6457,0.3079,0.8262,0.7002,0.6275,1.8515,0.8990,1.6871,1.5162,1.3871
2025-12-09,665326596345.6799,7.6279,0.8191,7.5084,6.2870,5.4659,0.0392,0.6564,0.3624,0.8262,0.7002,0.6275,1.8821,0.9113,1.6869,1.5162,1.3871
2025-12-08,668929447950.44,7.6692,0.8231,7.4941,6.2870,5.4659,0.0390,0.6599,0.3799,0.8262,0.7003,0.6275,1.8923,0.9160,1.6869,1.5161,1.3871
2025-12-05,667728497415.5199,7.6554,0.8216,7.4941,6.2870,5.4628,0.0390,0.6587,0.3747,0.8266,0.7003,0.6268,1.8889,0.9146,1.6869,1.5161,1.3871
2025-12-04,668929447950.44,7.6692,0.8236,7.4859,6.2870,5.4628,0.0390,0.6599,0.3797,0.8266,0.7006,0.6268,1.8923,0.9166,1.6862,1.5161,1.3871
2025-12-03,672532299555.1998,7.7105,0.8290,7.4798,6.2870,5.4628,0.0388,0.6635,0.3959,0.8266,0.7009,0.6268,1.9025,0.9228,1.6860,1.5161,1.3871
2025-12-02,680938953299.6399,7.8069,0.8364,7.4798,6.2870,5.4628,0.0383,0.6718,0.4251,0.8266,0.7009,0.6268,1.9262,0.9282,1.6860,1.5161,1.3871
2025-12-01,684541804904.3999,7.8482,0.8474,7.4798,6.2870,5.4628,0.0381,0.6753,0.4330,0.8266,0.7010,0.6268,1.9364,0.9365,1.6860,1.5161,1.3871
2025-11-28,682139903834.5599,7.8206,0.8383,7.4798,6.2870,5.4612,0.0382,0.6729,0.4271,0.8268,0.7012,0.6268,1.9296,0.9323,1.6860,1.5161,1.3871
2025-11-27,695350359718.6799,7.9721,0.8748,7.4655,6.2870,5.4612,0.0375,0.6860,0.4571,0.8268,0.7014,0.6268,1.9670,0.9550,1.6842,1.5161,1.3871
2025-11-26,695350359718.6799,7.9721,0.8754,7.4650,6.2857,5.4612,0.0375,0.6860,0.4574,0.8268,0.7017,0.6268,1.9670,0.9557,1.6841,1.5159,1.3871
2025-11-25,706158914532.9598,8.0960,0.9114,7.4567,6.2845,5.4612,0.0369,0.6966,0.4855,0.8268,0.7021,0.6268,1.9976,0.9668,1.6841,1.5157,1.3871
2025-11-24,695350359718.6799,7.9721,0.8766,7.4551,6.2841,5.4612,0.0375,0.6860,0.4581,0.8268,0.7023,0.6268,1.9670,0.9570,1.6837,1.5157,1.3871
2025-11-21,697752260788.5199,7.9996,0.8883,7.4551,6.2838,5.4598,0.0374,0.6883,0.4626,0.8272,0.7024,0.6268,1.9738,0.9584,1.6837,1.5157,1.3871
2025-11-20,709761766137.72,8.1373,0.9174,7.4551,6.2820,5.4598,0.0367,0.7002,0.4948,0.8272,0.7031,0.6268,2.0078,0.9674,1.6837,1.5157,1.3871
2025-11-19,688144656509.1599,7.8895,0.8590,7.4551,6.2802,5.4598,0.0379,0.6789,0.4396,0.8272,0.7039,0.6268,1.9466,0.9465,1.6830,1.5156,1.3871
2025-11-18,679738002764.72,7.7931,0.8409,7.4551,6.2779,5.4598,0.0383,0.6706,0.4232,0.8272,0.7042,0.6268,1.9228,0.9340,1.6799,1.5155,1.3871
2025-11-17,683340854369.48,7.8344,0.8449,7.4551,6.2757,5.4598,0.0381,0.6741,0.4325,0.8272,0.7046,0.6268,1.9330,0.9395,1.6799,1.5154,1.3871
2025-11-14,700154161858.3599,8.0272,0.8998,7.4551,6.2756,5.4598,0.0372,0.6907,0.4704,0.8282,0.7046,0.6268,1.9806,0.9617,1.6799,1.5151,1.3868
2025-11-13,697752260788.5199,7.9996,0.8900,7.4551,6.2755,5.4598,0.0374,0.6883,0.4624,0.8282,0.7046,0.6268,1.9738,0.9603,1.6784,1.5147,1.3868
2025-11-12,704957963998.0399,8.0822,0.9115,7.4127,6.2736,5.4598,0.0370,0.6955,0.4815,0.8282,0.7046,0.6268,1.9942,0.9672,1.6781,1.5144,1.3868
2025-11-11,700154161858.3599,8.0272,0.9010,7.4084,6.2716,5.4598,0.0372,0.6907,0.4707,0.8282,0.7046,0.6268,1.9806,0.9630,1.6781,1.5140,1.3868
2025-11-10,700154161858.3599,8.0272,0.9016,7.3844,6.2702,5.4598,0.0372,0.6907,0.4710,0.8282,0.7046,0.6268,1.9806,0.9637,1.6781,1.5140,1.3868
2025-11-07,696551310253.5999,7.9859,0.8827,7.3844,6.2687,5.4598,0.0374,0.6872,0.4609,0.8282,0.7046,0.6265,1.9704,0.9623,1.6781,1.5140,1.3860
2025-11-06,702556062928.1998,8.0547,0.9057,7.3778,6.2664,5.4598,0.0371,0.6931,0.4752,0.8282,0.7047,0.6265,1.9874,0.9658,1.6761,1.5137,1.3860
2025-11-05,709761766137.72,8.1373,0.9175,7.3690,6.2641,5.4598,0.0367,0.7002,0.4916,0.8282,0.7048,0.6265,2.0078,0.9678,1.6748,1.5133,1.3860
2025-11-04,710962716672.6399,8.1511,0.9195,7.3513,6.2637,5.4598,0.0367,0.7014,0.4941,0.8282,0.7053,0.6265,2.0112,0.9685,1.6721,1.5133,1.3860
2025-11-03,694149409183.7599,7.9583,0.8817,7.3397,6.2632,5.4598,0.0376,0.6848,0.4594,0.8282,0.7058,0.6265,1.9636,0.9622,1.6710,1.5133,1.3860
