日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PE-TTM(扣非),PE-TTM(扣非) 分位点,PE-TTM(扣非) 80%分位点值,PE-TTM(扣非) 50%分位点值,PE-TTM(扣非) 20%分位点值
2026-06-16,=3.0700,=3.0700,=3.0700,=3.0700,=36627278075.97,=29830993106.0,=19875563977.18,,=-0.4298,,,,
2026-06-15,=3.1300,=3.1300,=3.1300,=3.1300,=37343120644.23,=30414009257.0,=20264011481.62,,=-0.4382,,,,
2026-06-12,=3.1600,=3.1600,=3.1600,=3.1600,=37701041928.36,=30705517333.0,=20458235233.84,,=-0.4424,,,,
2026-06-11,=3.1200,=3.1200,=3.1200,=3.1200,=37223813549.52,=30316839899.0,=20199270230.88,,=-0.4368,,,,
2026-06-10,=3.1500,=3.1500,=3.1500,=3.1500,=37581734833.65,=30608347975.0,=20393493983.1,,=-0.4410,,,,
2026-06-09,=3.1200,=3.1200,=3.1200,=3.1200,=37223813549.52,=30316839899.0,=20199270230.88,,=-0.4368,,,,
2026-06-08,=3.1400,=3.1400,=3.1400,=3.1400,=37462427738.94,=30511178616.0,=20328752732.36,,=-0.4396,,,,
2026-06-05,=3.2500,=3.2500,=3.2500,=3.2500,=38774805780.75,=31580041561.0,=21040906490.5,,=-0.4550,,,,
2026-06-04,=3.2100,=3.2100,=3.2100,=3.2100,=38297577401.91,=31191364127.0,=20781941487.54,,=-0.4494,,,,
2026-06-03,=3.2800,=3.2800,=3.2800,=3.2800,=39132727064.88,=31871549637.0,=21235130242.72,,=-0.4592,,,,
2026-06-02,=3.3900,=3.3900,=3.3900,=3.3900,=40445105106.69,=32940412582.0,=21947284000.86,,=-0.4746,,,,
2026-06-01,=3.4700,=3.4700,=3.4700,=3.4700,=41399561864.37,=33717767452.0,=22465214006.78,,=-0.4858,,,,
2026-05-29,=3.5500,=3.5500,=3.5500,=3.5500,=42354018622.05,=34495122321.0,=22983144012.7,,=-0.4970,,,,
2026-05-28,=3.3100,=3.3100,=3.3100,=3.3100,=39490648349.01,=32163057713.0,=21429353994.94,,=-0.4634,,,,
2026-05-27,=3.3300,=3.3300,=3.3300,=3.3300,=39729262538.43,=32357396430.0,=21558836496.42,,=-0.4662,,,,
2026-05-26,=3.3900,=3.3900,=3.3900,=3.3900,=40445105106.69,=32940412582.0,=21947284000.86,,=-0.4746,,,,
2026-05-25,=3.4900,=3.4900,=3.4900,=3.4900,=41638176053.79,=33912106169.0,=22594696508.26,,=-0.4886,,,,
2026-05-22,=3.4600,=3.4600,=3.4600,=3.4600,=41280254769.66,=33620598093.0,=22400472756.04,,=-0.4844,,,,
2026-05-21,=3.4700,=3.4700,=3.4700,=3.4700,=41399561864.37,=33717767452.0,=22465214006.78,,=-0.4858,,,,
2026-05-20,=3.6000,=3.6000,=3.6000,=3.6000,=42950554095.6,=34980969114.0,=23306850266.4,,=-0.5040,,,,
2026-05-19,=3.7100,=3.7100,=3.7100,=3.7100,=44262932137.41,=36049832059.0,=24019004024.54,,=-0.5194,,,,
2026-05-18,=3.6800,=3.6800,=3.6800,=3.6800,=43905010853.28,=35758323983.0,=23824780272.32,,=-0.5152,,,,
2026-05-15,=3.7800,=3.7800,=3.7800,=3.7800,=45098081800.38,=36730017570.0,=24472192779.72,,=-0.5292,,,,
2026-05-14,=3.8700,=3.8700,=3.8700,=3.8700,=46171845652.77,=37604541798.0,=25054864036.38,,=-0.5418,,,,
2026-05-13,=3.9900,=3.9900,=3.9900,=3.9900,=47603530789.29,=38770574101.0,=25831759045.26,,=-0.5586,,,,
2026-05-12,=4.1000,=4.1000,=4.1000,=4.1000,=48915908831.1,=39839437047.0,=26543912803.4,,=-0.5740,,,,
2026-05-11,=4.0900,=4.0900,=4.0900,=4.0900,=48796601736.39,=39742267688.0,=26479171552.66,,=-0.5726,,,,
2026-05-08,=4.0000,=4.0000,=4.0000,=4.0000,=47722837884.0,=38867743460.0,=25896500296.0,,=-0.5600,,,,
2026-05-07,=3.9800,=3.9800,=3.9800,=3.9800,=47484223694.58,=38673404743.0,=25767017794.52,,=-0.5572,,,,
2026-05-06,=4.0100,=4.0100,=4.0100,=4.0100,=47842144978.71,=38964912819.0,=25961241546.74,,=-0.5614,,,,
2026-04-30,=3.9100,=3.9100,=3.9100,=3.9100,=46649074031.61,=37993219232.0,=25313829039.34,,=-0.5474,,,,
2026-04-29,=3.8700,=3.8700,=3.8700,=3.8700,=46171845652.77,=37604541798.0,=25054864036.38,,=-0.5374,,,,
2026-04-28,=3.7500,=3.7500,=3.7500,=3.7500,=44740160516.25,=36438509494.0,=24277969027.5,,=-0.5207,,,,
2026-04-27,=3.7300,=3.7300,=3.7300,=3.7300,=44501546326.83,=36244170776.0,=24148486526.02,,=-0.5180,,,,
2026-04-24,=3.7500,=3.7500,=3.7500,=3.7500,=44740160516.25,=36438509494.0,=24277969027.5,,=-0.5207,,,,
2026-04-23,=3.8100,=3.8100,=3.8100,=3.8100,=45456003084.51,=37021525646.0,=24666416531.94,,=-0.5291,,,,
2026-04-22,=3.8800,=3.8800,=3.8800,=3.8800,=46291152747.48,=37701711156.0,=25119605287.12,,=-0.5388,,,,
2026-04-21,=3.9000,=3.9000,=3.9000,=3.9000,=46529766936.9,=37896049874.0,=25249087788.6,,=-0.5416,,,,
2026-04-20,=3.9300,=3.9300,=3.9300,=3.9300,=46887688221.03,=38187557949.0,=25443311540.82,,=-0.5457,,,,
2026-04-17,=3.9600,=3.9600,=3.9600,=3.9600,=47245609505.16,=38479066025.0,=25637535293.04,,=-0.5499,,,,
2026-04-16,=3.9600,=3.9600,=3.9600,=3.9600,=47245609505.16,=38479066025.0,=25637535293.04,,=-0.5499,,,,
2026-04-15,=3.9700,=3.9700,=3.9700,=3.9700,=47364916599.87,=38576235384.0,=25702276543.78,,=-0.5513,,,,
2026-04-14,=4.0200,=4.0200,=4.0200,=4.0200,=47961452073.42,=39062082177.0,=26025982797.48,,=-0.5582,,,,
2026-04-13,=3.9100,=3.9100,=3.9100,=3.9100,=46649074031.61,=37993219232.0,=25313829039.34,,=-0.5430,,,,
2026-04-10,=3.8900,=3.8900,=3.8900,=3.8900,=46410459842.19,=37798880515.0,=25184346537.86,,=-0.5402,,,,
2026-04-09,=3.8700,=3.8700,=3.8700,=3.8700,=46171845652.77,=37604541798.0,=25054864036.38,,=-0.5374,,,,
2026-04-08,=3.9500,=3.9500,=3.9500,=3.9500,=47126302410.45,=38381896667.0,=25572794042.3,,=-0.5485,,,,
2026-04-07,=3.8100,=3.8100,=3.8100,=3.8100,=45456003084.51,=37021525646.0,=24666416531.94,,=-0.5291,,,,
2026-04-03,=3.8200,=3.8200,=3.8200,=3.8200,=45575310179.22,=37118695004.0,=24731157782.68,,=-0.5305,,,,
2026-04-02,=3.9200,=3.9200,=3.9200,=3.9200,=46768381126.32,=38090388591.0,=25378570290.08,,=-0.5443,,,,
2026-04-01,=4.0400,=4.0400,=4.0400,=4.0400,=48200066262.84,=39256420895.0,=26155465298.96,,=-0.5610,,,,
2026-03-31,=3.9900,=3.9900,=3.9900,=3.9900,=47603530789.29,=38768434520.0,=25829619463.62,,=-0.8292,,,,
2026-03-30,=4.0100,=4.0100,=4.0100,=4.0100,=47842144978.71,=38962762512.0,=25959091240.38,,=-0.8333,,,,
2026-03-27,=4.0600,=4.0600,=4.0600,=4.0600,=48438680452.26,=39448582494.0,=26282770682.28,,=-0.8437,,,,
2026-03-26,=4.0400,=4.0400,=4.0400,=4.0400,=48200066262.84,=39254254501.0,=26153298905.52,,=-0.8395,,,,
2026-03-25,=4.1200,=4.1200,=4.1200,=4.1200,=49154523020.52,=40031566471.0,=26671186012.56,,=-0.8562,,,,
2026-03-24,=4.0900,=4.0900,=4.0900,=4.0900,=48796601736.39,=39740074483.0,=26476978347.42,,=-0.8499,,,,
2026-03-23,=4.0200,=4.0200,=4.0200,=4.0200,=47961452073.42,=39059926509.0,=26023827128.76,,=-0.8354,,,,
2026-03-20,=4.3400,=4.3400,=4.3400,=4.3400,=51779279104.14,=42169174390.0,=28095375556.92,,=-0.9019,,,,
2026-03-19,=4.5000,=4.5000,=4.5000,=4.5000,=53688192619.5,=43723798331.0,=29131149771.0,,=-0.9351,,,,
2026-03-18,=4.6300,=4.6300,=4.6300,=4.6300,=55239184850.73,=44986930282.0,=29972716319.94,,=-0.9621,,,,
2026-03-17,=4.7000,=4.7000,=4.7000,=4.7000,=56074334513.7,=45667078256.0,=30425867538.6,,=-0.9767,,,,
2026-03-16,=4.6600,=4.6600,=4.6600,=4.6600,=55597106134.86,=45278422271.0,=30166923985.08,,=-0.9684,,,,
2026-03-13,=4.6600,=4.6600,=4.6600,=4.6600,=55597106134.86,=45278422271.0,=30166923985.08,,=-0.9684,,,,
2026-03-12,=4.6500,=4.6500,=4.6500,=4.6500,=55477799040.15,=45181258275.0,=30102188096.7,,=-0.9663,,,,
2026-03-11,=4.6700,=4.6700,=4.6700,=4.6700,=55716413229.57,=45375586267.0,=30231659873.46,,=-0.9705,,,,
2026-03-10,=4.6700,=4.6700,=4.6700,=4.6700,=55716413229.57,=45375586267.0,=30231659873.46,,=-0.9705,,,,
2026-03-09,=4.6500,=4.6500,=4.6500,=4.6500,=55477799040.15,=45181258275.0,=30102188096.7,,=-0.9663,,,,
2026-03-06,=4.7200,=4.7200,=4.7200,=4.7200,=56312948703.12,=45861406249.0,=30555339315.36,,=-0.9809,,,,
2026-03-05,=4.6900,=4.6900,=4.6900,=4.6900,=55955027418.99,=45569914260.0,=30361131650.22,,=-0.9746,,,,
2026-03-04,=4.6200,=4.6200,=4.6200,=4.6200,=55119877756.02,=44889766286.0,=29907980431.56,,=-0.9601,,,,
2026-03-03,=4.6700,=4.6700,=4.6700,=4.6700,=55716413229.57,=45375586267.0,=30231659873.46,,=-0.9705,,,,
2026-03-02,=4.7500,=4.7500,=4.7500,=4.7500,=56670869987.25,=46152898238.0,=30749546980.5,,=-0.9871,,,,
2026-02-27,=4.8400,=4.8400,=4.8400,=4.8400,=57744633839.64,=47027374204.0,=31332169975.92,,=-1.0058,,,,
2026-02-26,=4.8200,=4.8200,=4.8200,=4.8200,=57506019650.22,=46833046212.0,=31202698199.16,,=-1.0016,,,,
2026-02-25,=5.0000,=5.0000,=5.0000,=5.0000,=59653547355.0,=48581998145.0,=32367944190.0,,=-1.0390,,,,
2026-02-24,=4.9200,=4.9200,=4.9200,=4.9200,=58699090597.32,=47804686175.0,=31850057082.96,,=-1.0224,,,,
2026-02-13,=4.9700,=4.9700,=4.9700,=4.9700,=59295626070.87,=48290506156.0,=32173736524.86,,=-1.0328,,,,
2026-02-12,=4.9200,=4.9200,=4.9200,=4.9200,=58699090597.32,=47804686175.0,=31850057082.96,,=-1.0224,,,,
2026-02-11,=4.8900,=4.8900,=4.8900,=4.8900,=58341169313.19,=47513194186.0,=31655849417.82,,=-1.0162,,,,
2026-02-10,=4.8800,=4.8800,=4.8800,=4.8800,=58221862218.48,=47416030190.0,=31591113529.44,,=-1.0141,,,,
2026-02-09,=4.9600,=4.9600,=4.9600,=4.9600,=59176318976.16,=48193342160.0,=32109000636.48,,=-1.0307,,,,
2026-02-06,=4.8100,=4.8100,=4.8100,=4.8100,=57386712555.51,=46735882215.0,=31137962310.78,,=-0.9996,,,,
2026-02-05,=4.8800,=4.8800,=4.8800,=4.8800,=58221862218.48,=47416030190.0,=31591113529.44,,=-1.0141,,,,
2026-02-04,=4.9000,=4.9000,=4.9000,=4.9000,=58460476407.9,=47610358182.0,=31720585306.2,,=-1.0183,,,,
2026-02-03,=4.7000,=4.7000,=4.7000,=4.7000,=56074334513.7,=45667078256.0,=30425867538.6,,=-0.9767,,,,
2026-02-02,=4.6800,=4.6800,=4.6800,=4.6800,=55835720324.28,=45472750264.0,=30296395761.84,,=-0.9725,,,,
2026-01-30,=4.8800,=4.8800,=4.8800,=4.8800,=58221862218.48,=47416030190.0,=31591113529.44,,=-1.0141,,,,
2026-01-29,=5.1300,=5.1300,=5.1300,=5.1300,=61204539586.23,=49845130097.0,=33209510738.94,,=-1.0661,,,,
2026-01-28,=4.8600,=4.8600,=4.8600,=4.8600,=57983248029.06,=47221702197.0,=31461641752.68,,=-1.0099,,,,
2026-01-27,=4.7500,=4.7500,=4.7500,=4.7500,=56670869987.25,=46152898238.0,=30749546980.5,,=-0.9871,,,,
2026-01-26,=4.8200,=4.8200,=4.8200,=4.8200,=57506019650.22,=46833046212.0,=31202698199.16,,=-1.0016,,,,
2026-01-23,=4.9500,=4.9500,=4.9500,=4.9500,=59057011881.45,=48096178164.0,=32044264748.1,,=-1.0286,,,,
2026-01-22,=4.9500,=4.9500,=4.9500,=4.9500,=59057011881.45,=48096178164.0,=32044264748.1,,=-1.0286,,,,
2026-01-21,=5.0100,=5.0100,=5.0100,=5.0100,=59772854449.71,=48679162141.0,=32432680078.38,,=-1.0411,,,,
2026-01-20,=4.7900,=4.7900,=4.7900,=4.7900,=57148098366.09,=46541554223.0,=31008490534.02,,=-0.9954,,,,
2026-01-19,=4.7300,=4.7300,=4.7300,=4.7300,=56432255797.83,=45958570245.0,=30620075203.74,,=-0.9829,,,,
2026-01-16,=4.7300,=4.7300,=4.7300,=4.7300,=56432255797.83,=45958570245.0,=30620075203.74,,=-0.9829,,,,
2026-01-15,=4.8500,=4.8500,=4.8500,=4.8500,=57863940934.35,=47124538201.0,=31396905864.3,,=-1.0079,,,,
2026-01-14,=4.6900,=4.6900,=4.6900,=4.6900,=55955027418.99,=45569914260.0,=30361131650.22,,=-0.9746,,,,
2026-01-13,=4.8300,=4.8300,=4.8300,=4.8300,=57625326744.93,=46930210208.0,=31267434087.54,,=-1.0037,,,,
2026-01-12,=4.8800,=4.8800,=4.8800,=4.8800,=58221862218.48,=47416030190.0,=31591113529.44,,=-1.0141,,,,
2026-01-09,=4.9600,=4.9600,=4.9600,=4.9600,=59176318976.16,=48193342160.0,=32109000636.48,,=-1.0307,,,,
2026-01-08,=4.9000,=4.9000,=4.9000,=4.9000,=58460476407.9,=47610358182.0,=31720585306.2,,=-1.0183,,,,
2026-01-07,=4.7300,=4.7300,=4.7300,=4.7300,=56432255797.83,=45958570245.0,=30620075203.74,,=-0.9829,,,,
2026-01-06,=4.8300,=4.8300,=4.8300,=4.8300,=57625326744.93,=46930210208.0,=31267434087.54,,=-1.0037,,,,
2026-01-05,=4.7500,=4.7500,=4.7500,=4.7500,=56670869987.25,=46152898238.0,=30749546980.5,,=-0.9871,,,,
2025-12-31,=4.6500,=4.6500,=4.6500,=4.6500,=55477799040.15,=45181258275.0,=30102188096.7,,=-0.9663,,,,
2025-12-30,=4.6200,=4.6200,=4.6200,=4.6200,=55119877756.02,=44889766286.0,=29907980431.56,,=-0.9601,,,,
2025-12-29,=4.7400,=4.7400,=4.7400,=4.7400,=56551562892.54,=46055734241.0,=30684811092.12,,=-0.9850,,,,
2025-12-26,=4.7700,=4.7700,=4.7700,=4.7700,=56909484176.67,=46347226230.0,=30879018757.26,,=-0.9912,,,,
2025-12-25,=4.7900,=4.7900,=4.7900,=4.7900,=57148098366.09,=46541554223.0,=31008490534.02,,=-0.9954,,,,
2025-12-24,=4.7600,=4.7600,=4.7600,=4.7600,=56790177081.96,=46250062234.0,=30814282868.88,,=-0.9892,,,,
2025-12-23,=4.7900,=4.7900,=4.7900,=4.7900,=57148098366.09,=46541554223.0,=31008490534.02,,=-0.9954,,,,
2025-12-22,=4.9300,=4.9300,=4.9300,=4.9300,=58818397692.03,=47901850171.0,=31914792971.34,,=-1.0245,,,,
2025-12-19,=4.9000,=4.9000,=4.9000,=4.9000,=58460476407.9,=47610358182.0,=31720585306.2,,=-1.0183,,,,
2025-12-18,=4.8700,=4.8700,=4.8700,=4.8700,=58102555123.77,=47318866193.0,=31526377641.06,,=-1.0120,,,,
2025-12-17,=4.9600,=4.9600,=4.9600,=4.9600,=59176318976.16,=48193342160.0,=32109000636.48,,=-1.0307,,,,
2025-12-16,=4.9700,=4.9700,=4.9700,=4.9700,=59295626070.87,=48290506156.0,=32173736524.86,,=-1.0328,,,,
2025-12-15,=4.8700,=4.8700,=4.8700,=4.8700,=58102555123.77,=47318866193.0,=31526377641.06,,=-1.0120,,,,
2025-12-12,=5.0200,=5.0200,=5.0200,=5.0200,=59892161544.42,=48776326138.0,=32497415966.76,,=-1.0432,,,,
2025-12-11,=5.0700,=5.0700,=5.0700,=5.0700,=60488697017.97,=49262146119.0,=32821095408.66,,=-1.0536,,,,
2025-12-10,=5.2500,=5.2500,=5.2500,=5.2500,=62636224722.75,=51011098052.0,=33986341399.5,,=-1.0910,,,,
2025-12-09,=4.7700,=4.7700,=4.7700,=4.7700,=56909484176.67,=46347226230.0,=30879018757.26,,=-0.9912,,,,
2025-12-08,=4.9100,=4.9100,=4.9100,=4.9100,=58579783502.61,=47707522178.0,=31785321194.58,,=-1.0203,,,,
2025-12-05,=4.9500,=4.9500,=4.9500,=4.9500,=59057011881.45,=48096178164.0,=32044264748.1,,=-1.0286,,,,
2025-12-04,=4.9700,=4.9700,=4.9700,=4.9700,=59295626070.87,=48290506156.0,=32173736524.86,,=-1.0328,,,,
2025-12-03,=5.0100,=5.0100,=5.0100,=5.0100,=59772854449.71,=48679162141.0,=32432680078.38,,=-1.0411,,,,
2025-12-02,=5.2000,=5.2000,=5.2000,=5.2000,=62039689249.2,=50525278071.0,=33662661957.6,,=-1.0806,,,,
2025-12-01,=5.2000,=5.2000,=5.2000,=5.2000,=62039689249.2,=50525278071.0,=33662661957.6,,=-1.0806,,,,
2025-11-28,=5.3800,=5.3800,=5.3800,=5.3800,=64187216953.98,=52274230004.0,=34827907948.44,,=-1.1180,,,,
2025-11-27,=5.4700,=5.4700,=5.4700,=5.4700,=65260980806.37,=53148705971.0,=35410530943.86,,=-1.1367,,,,
2025-11-26,=5.8900,=5.8900,=5.8900,=5.8900,=70271878784.19,=57229593815.0,=38129438255.82,,=-1.2240,,,,
2025-11-25,=6.0400,=6.0400,=6.0400,=6.0400,=72061485204.84,=58687053759.0,=39100476581.52,,=-1.2552,,,,
2025-11-24,=6.0400,=6.0400,=6.0400,=6.0400,=72061485204.84,=58687053759.0,=39100476581.52,,=-1.2552,,,,
2025-11-21,=6.0600,=6.0600,=6.0600,=6.0600,=72300099394.26,=58881381752.0,=39229948358.28,,=-1.2593,,,,
2025-11-20,=6.2000,=6.2000,=6.2000,=6.2000,=73970398720.2,=60241677700.0,=40136250795.6,,=-1.2884,,,,
2025-11-19,=6.0600,=6.0600,=6.0600,=6.0600,=72300099394.26,=58881381752.0,=39229948358.28,,=-1.2593,,,,
2025-11-18,=6.1300,=6.1300,=6.1300,=6.1300,=73135249057.23,=59561529726.0,=39683099576.94,,=-1.2739,,,,
2025-11-17,=6.2600,=6.2600,=6.2600,=6.2600,=74686241288.46,=60824661678.0,=40524666125.88,,=-1.3009,,,,
2025-11-14,=6.2700,=6.2700,=6.2700,=6.2700,=74805548383.17,=60921825674.0,=40589402014.26,,=-1.3030,,,,
2025-11-13,=6.2800,=6.2800,=6.2800,=6.2800,=74924855477.88,=61018989670.0,=40654137902.64,,=-1.3050,,,,
2025-11-12,=6.2600,=6.2600,=6.2600,=6.2600,=74686241288.46,=60824661678.0,=40524666125.88,,=-1.3009,,,,
2025-11-11,=6.2800,=6.2800,=6.2800,=6.2800,=74924855477.88,=61018989670.0,=40654137902.64,,=-1.3050,,,,
2025-11-10,=6.2600,=6.2600,=6.2600,=6.2600,=74686241288.46,=60824661678.0,=40524666125.88,,=-1.3009,,,,
2025-11-07,=6.1800,=6.1800,=6.1800,=6.1800,=73731784530.78,=60047349707.0,=40006779018.84,,=-1.2843,,,,
2025-11-06,=6.1800,=6.1800,=6.1800,=6.1800,=73731784530.78,=60047349707.0,=40006779018.84,,=-1.2843,,,,
2025-11-05,=6.2200,=6.2200,=6.2200,=6.2200,=74209012909.62,=60436005692.0,=40265722572.36,,=-1.2926,,,,
2025-11-04,=6.2300,=6.2300,=6.2300,=6.2300,=74328320004.33,=60533169689.0,=40330458460.74,,=-1.2946,,,,
2025-11-03,=6.3000,=6.3000,=6.3000,=6.3000,=75163469667.3,=61213317663.0,=40783609679.4,,=-1.3092,,,,
2025-10-31,=6.2700,=6.2700,=6.2700,=6.2700,=74805548383.17,=60921825674.0,=40589402014.26,,=-1.3030,,,,
2025-10-30,=6.2700,=6.2700,=6.2700,=6.2700,=74805548383.17,=60921825674.0,=40589402014.26,,=-1.5152,,,,
2025-10-29,=6.3100,=6.3100,=6.3100,=6.3100,=75282776762.01,=61310481659.0,=40848345567.78,,=-1.5248,,,,
2025-10-28,=6.2700,=6.2700,=6.2700,=6.2700,=74805548383.17,=60921825674.0,=40589402014.26,,=-1.5152,,,,
2025-10-27,=6.3200,=6.3200,=6.3200,=6.3200,=75402083856.72,=61407645655.0,=40913081456.16,,=-1.5272,,,,
2025-10-24,=6.3600,=6.3600,=6.3600,=6.3600,=75879312235.56,=61796301640.0,=41172025009.68,,=-1.5369,,,,
2025-10-23,=6.3800,=6.3800,=6.3800,=6.3800,=76117926424.98,=61990629633.0,=41301496786.44,,=-1.5417,,,,
2025-10-22,=6.3800,=6.3800,=6.3800,=6.3800,=76117926424.98,=61990629633.0,=41301496786.44,,=-1.5417,,,,
2025-10-21,=6.4000,=6.4000,=6.4000,=6.4000,=76356540614.4,=62184957626.0,=41430968563.2,,=-1.5466,,,,
2025-10-20,=6.3400,=6.3400,=6.3400,=6.3400,=75640698046.14,=61601973648.0,=41042553232.92,,=-1.5321,,,,
2025-10-17,=6.3200,=6.3200,=6.3200,=6.3200,=75402083856.72,=61407645655.0,=40913081456.16,,=-1.5272,,,,
2025-10-16,=6.4000,=6.4000,=6.4000,=6.4000,=76356540614.4,=62184957626.0,=41430968563.2,,=-1.5466,,,,
2025-10-15,=6.4900,=6.4900,=6.4900,=6.4900,=77430304466.79,=63059433592.0,=42013591558.62,,=-1.5683,,,,
2025-10-14,=6.5300,=6.5300,=6.5300,=6.5300,=77907532845.63,=63448089577.0,=42272535112.14,,=-1.5780,,,,
2025-10-13,=6.5700,=6.5700,=6.5700,=6.5700,=78384761224.47,=63836745563.0,=42531478665.66,,=-1.5876,,,,
2025-10-10,=6.7500,=6.7500,=6.7500,=6.7500,=80532288929.25,=65585697496.0,=43696724656.5,,=-1.6311,,,,
2025-10-09,=6.7900,=6.7900,=6.7900,=6.7900,=81009517308.09,=65974353481.0,=43955668210.02,,=-1.6408,,,,
2025-09-30,=6.8900,=6.8900,=6.8900,=6.8900,=82202588255.19,=66945993444.0,=44603027093.82,,=-1.6650,,,,
2025-09-29,=6.8100,=6.8100,=6.8100,=6.8100,=81248131497.51,=66168681473.0,=44085139986.78,,=-1.6456,,,,
2025-09-26,=6.8000,=6.8000,=6.8000,=6.8000,=81128824402.8,=66071517477.0,=44020404098.4,,=-1.6432,,,,
2025-09-25,=6.8000,=6.8000,=6.8000,=6.8000,=81128824402.8,=66071517477.0,=44020404098.4,,=-1.6432,,,,
2025-09-24,=6.8400,=6.8400,=6.8400,=6.8400,=81606052781.64,=66460173462.0,=44279347651.92,,=-1.6529,,,,
2025-09-23,=6.7600,=6.7600,=6.7600,=6.7600,=80651596023.96,=65682861492.0,=43761460544.88,,=-1.6336,,,,
2025-09-22,=7.0000,=7.0000,=7.0000,=7.0000,=83514966297.0,=68014797403.0,=45315121866.0,,=-1.6916,,,,
2025-09-19,=6.9800,=6.9800,=6.9800,=6.9800,=83276352107.58,=67820469410.0,=45185650089.24,,=-1.6867,,,,
2025-09-18,=6.7700,=6.7700,=6.7700,=6.7700,=80770903118.67,=65780025488.0,=43826196433.26,,=-1.6360,,,,
2025-09-17,=7.0500,=7.0500,=7.0500,=7.0500,=84111501770.55,=68500617384.0,=45638801307.9,,=-1.7036,,,,
2025-09-16,=7.0400,=7.0400,=7.0400,=7.0400,=83992194675.84,=68403453388.0,=45574065419.52,,=-1.7012,,,,
2025-09-15,=6.9700,=6.9700,=6.9700,=6.9700,=83157045012.87,=67723305414.0,=45120914200.86,,=-1.6843,,,,
2025-09-12,=6.9400,=6.9400,=6.9400,=6.9400,=82799123728.74,=67431813425.0,=44926706535.72,,=-1.6771,,,,
2025-09-11,=6.8300,=6.8300,=6.8300,=6.8300,=81486745686.93,=66363009466.0,=44214611763.54,,=-1.6505,,,,
2025-09-10,=6.8600,=6.8600,=6.8600,=6.8600,=81844666971.06,=66654501455.0,=44408819428.68,,=-1.6577,,,,
2025-09-09,=6.8600,=6.8600,=6.8600,=6.8600,=81844666971.06,=66654501455.0,=44408819428.68,,=-1.6577,,,,
2025-09-08,=6.7600,=6.7600,=6.7600,=6.7600,=80651596023.96,=65682861492.0,=43761460544.88,,=-1.6336,,,,
2025-09-05,=6.5900,=6.5900,=6.5900,=6.5900,=78623375413.89,=64031073555.0,=42660950442.42,,=-1.5925,,,,
2025-09-04,=6.5300,=6.5300,=6.5300,=6.5300,=77907532845.63,=63448089577.0,=42272535112.14,,=-1.5780,,,,
2025-09-03,=6.5800,=6.5800,=6.5800,=6.5800,=78504068319.18,=63933909559.0,=42596214554.04,,=-1.5901,,,,
2025-09-02,=6.7200,=6.7200,=6.7200,=6.7200,=80174367645.12,=65294205507.0,=43502516991.36,,=-1.6239,,,,
2025-09-01,=6.8100,=6.8100,=6.8100,=6.8100,=81248131497.51,=66168681473.0,=44085139986.78,,=-1.6456,,,,
2025-08-29,=6.7900,=6.7900,=6.7900,=6.7900,=81009517308.09,=65974353481.0,=43955668210.02,,=-1.6408,,,,
2025-08-28,=6.7700,=6.7700,=6.7700,=6.7700,=80770903118.67,=65780025488.0,=43826196433.26,,=-1.6360,,,,
2025-08-27,=6.7400,=6.7400,=6.7400,=6.7400,=80412981834.54,=65488533499.0,=43631988768.12,,=-1.6287,,,,
