日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PB,PB 分位点,PB 80%分位点值,PB 50%分位点值,PB 20%分位点值
2026-03-05,=4.6900,=4.6900,=4.6900,=4.6900,=55955027418.99,=45569914260.0,=30361131650.22,,=0.3184,,,,
2026-03-04,=4.6200,=4.6200,=4.6200,=4.6200,=55119877756.02,=44889766286.0,=29907980431.56,,=0.3136,,,,
2026-03-03,=4.6700,=4.6700,=4.6700,=4.6700,=55716413229.57,=45375586267.0,=30231659873.46,,=0.3170,,,,
2026-03-02,=4.7500,=4.7500,=4.7500,=4.7500,=56670869987.25,=46152898238.0,=30749546980.5,,=0.3224,,,,
2026-02-27,=4.8400,=4.8400,=4.8400,=4.8400,=57744633839.64,=47027374204.0,=31332169975.92,,=0.3286,,,,
2026-02-26,=4.8200,=4.8200,=4.8200,=4.8200,=57506019650.22,=46833046212.0,=31202698199.16,,=0.3272,,,,
2026-02-25,=5.0000,=5.0000,=5.0000,=5.0000,=59653547355.0,=48581998145.0,=32367944190.0,,=0.3394,,,,
2026-02-24,=4.9200,=4.9200,=4.9200,=4.9200,=58699090597.32,=47804686175.0,=31850057082.96,,=0.3340,,,,
2026-02-13,=4.9700,=4.9700,=4.9700,=4.9700,=59295626070.87,=48290506156.0,=32173736524.86,,=0.3374,,,,
2026-02-12,=4.9200,=4.9200,=4.9200,=4.9200,=58699090597.32,=47804686175.0,=31850057082.96,,=0.3340,,,,
2026-02-11,=4.8900,=4.8900,=4.8900,=4.8900,=58341169313.19,=47513194186.0,=31655849417.82,,=0.3319,,,,
2026-02-10,=4.8800,=4.8800,=4.8800,=4.8800,=58221862218.48,=47416030190.0,=31591113529.44,,=0.3313,,,,
2026-02-09,=4.9600,=4.9600,=4.9600,=4.9600,=59176318976.16,=48193342160.0,=32109000636.48,,=0.3367,,,,
2026-02-06,=4.8100,=4.8100,=4.8100,=4.8100,=57386712555.51,=46735882215.0,=31137962310.78,,=0.3265,,,,
2026-02-05,=4.8800,=4.8800,=4.8800,=4.8800,=58221862218.48,=47416030190.0,=31591113529.44,,=0.3313,,,,
2026-02-04,=4.9000,=4.9000,=4.9000,=4.9000,=58460476407.9,=47610358182.0,=31720585306.2,,=0.3326,,,,
2026-02-03,=4.7000,=4.7000,=4.7000,=4.7000,=56074334513.7,=45667078256.0,=30425867538.6,,=0.3190,,,,
2026-02-02,=4.6800,=4.6800,=4.6800,=4.6800,=55835720324.28,=45472750264.0,=30296395761.84,,=0.3177,,,,
2026-01-30,=4.8800,=4.8800,=4.8800,=4.8800,=58221862218.48,=47416030190.0,=31591113529.44,,=0.3313,,,,
2026-01-29,=5.1300,=5.1300,=5.1300,=5.1300,=61204539586.23,=49845130097.0,=33209510738.94,,=0.3482,,,,
2026-01-28,=4.8600,=4.8600,=4.8600,=4.8600,=57983248029.06,=47221702197.0,=31461641752.68,,=0.3299,,,,
2026-01-27,=4.7500,=4.7500,=4.7500,=4.7500,=56670869987.25,=46152898238.0,=30749546980.5,,=0.3224,,,,
2026-01-26,=4.8200,=4.8200,=4.8200,=4.8200,=57506019650.22,=46833046212.0,=31202698199.16,,=0.3272,,,,
2026-01-23,=4.9500,=4.9500,=4.9500,=4.9500,=59057011881.45,=48096178164.0,=32044264748.1,,=0.3360,,,,
2026-01-22,=4.9500,=4.9500,=4.9500,=4.9500,=59057011881.45,=48096178164.0,=32044264748.1,,=0.3360,,,,
2026-01-21,=5.0100,=5.0100,=5.0100,=5.0100,=59772854449.71,=48679162141.0,=32432680078.38,,=0.3401,,,,
2026-01-20,=4.7900,=4.7900,=4.7900,=4.7900,=57148098366.09,=46541554223.0,=31008490534.02,,=0.3252,,,,
2026-01-19,=4.7300,=4.7300,=4.7300,=4.7300,=56432255797.83,=45958570245.0,=30620075203.74,,=0.3211,,,,
2026-01-16,=4.7300,=4.7300,=4.7300,=4.7300,=56432255797.83,=45958570245.0,=30620075203.74,,=0.3211,,,,
2026-01-15,=4.8500,=4.8500,=4.8500,=4.8500,=57863940934.35,=47124538201.0,=31396905864.3,,=0.3292,,,,
2026-01-14,=4.6900,=4.6900,=4.6900,=4.6900,=55955027418.99,=45569914260.0,=30361131650.22,,=0.3184,,,,
2026-01-13,=4.8300,=4.8300,=4.8300,=4.8300,=57625326744.93,=46930210208.0,=31267434087.54,,=0.3279,,,,
2026-01-12,=4.8800,=4.8800,=4.8800,=4.8800,=58221862218.48,=47416030190.0,=31591113529.44,,=0.3313,,,,
2026-01-09,=4.9600,=4.9600,=4.9600,=4.9600,=59176318976.16,=48193342160.0,=32109000636.48,,=0.3367,,,,
2026-01-08,=4.9000,=4.9000,=4.9000,=4.9000,=58460476407.9,=47610358182.0,=31720585306.2,,=0.3326,,,,
2026-01-07,=4.7300,=4.7300,=4.7300,=4.7300,=56432255797.83,=45958570245.0,=30620075203.74,,=0.3211,,,,
2026-01-06,=4.8300,=4.8300,=4.8300,=4.8300,=57625326744.93,=46930210208.0,=31267434087.54,,=0.3279,,,,
2026-01-05,=4.7500,=4.7500,=4.7500,=4.7500,=56670869987.25,=46152898238.0,=30749546980.5,,=0.3224,,,,
2025-12-31,=4.6500,=4.6500,=4.6500,=4.6500,=55477799040.15,=45181258275.0,=30102188096.7,,=0.3157,,,,
2025-12-30,=4.6200,=4.6200,=4.6200,=4.6200,=55119877756.02,=44889766286.0,=29907980431.56,,=0.3136,,,,
2025-12-29,=4.7400,=4.7400,=4.7400,=4.7400,=56551562892.54,=46055734241.0,=30684811092.12,,=0.3218,,,,
2025-12-26,=4.7700,=4.7700,=4.7700,=4.7700,=56909484176.67,=46347226230.0,=30879018757.26,,=0.3238,,,,
2025-12-25,=4.7900,=4.7900,=4.7900,=4.7900,=57148098366.09,=46541554223.0,=31008490534.02,,=0.3252,,,,
2025-12-24,=4.7600,=4.7600,=4.7600,=4.7600,=56790177081.96,=46250062234.0,=30814282868.88,,=0.3231,,,,
2025-12-23,=4.7900,=4.7900,=4.7900,=4.7900,=57148098366.09,=46541554223.0,=31008490534.02,,=0.3252,,,,
2025-12-22,=4.9300,=4.9300,=4.9300,=4.9300,=58818397692.03,=47901850171.0,=31914792971.34,,=0.3347,,,,
2025-12-19,=4.9000,=4.9000,=4.9000,=4.9000,=58460476407.9,=47610358182.0,=31720585306.2,,=0.3326,,,,
2025-12-18,=4.8700,=4.8700,=4.8700,=4.8700,=58102555123.77,=47318866193.0,=31526377641.06,,=0.3306,,,,
2025-12-17,=4.9600,=4.9600,=4.9600,=4.9600,=59176318976.16,=48193342160.0,=32109000636.48,,=0.3367,,,,
2025-12-16,=4.9700,=4.9700,=4.9700,=4.9700,=59295626070.87,=48290506156.0,=32173736524.86,,=0.3374,,,,
2025-12-15,=4.8700,=4.8700,=4.8700,=4.8700,=58102555123.77,=47318866193.0,=31526377641.06,,=0.3306,,,,
2025-12-12,=5.0200,=5.0200,=5.0200,=5.0200,=59892161544.42,=48776326138.0,=32497415966.76,,=0.3408,,,,
2025-12-11,=5.0700,=5.0700,=5.0700,=5.0700,=60488697017.97,=49262146119.0,=32821095408.66,,=0.3442,,,,
2025-12-10,=5.2500,=5.2500,=5.2500,=5.2500,=62636224722.75,=51011098052.0,=33986341399.5,,=0.3564,,,,
2025-12-09,=4.7700,=4.7700,=4.7700,=4.7700,=56909484176.67,=46347226230.0,=30879018757.26,,=0.3238,,,,
2025-12-08,=4.9100,=4.9100,=4.9100,=4.9100,=58579783502.61,=47707522178.0,=31785321194.58,,=0.3333,,,,
2025-12-05,=4.9500,=4.9500,=4.9500,=4.9500,=59057011881.45,=48096178164.0,=32044264748.1,,=0.3360,,,,
2025-12-04,=4.9700,=4.9700,=4.9700,=4.9700,=59295626070.87,=48290506156.0,=32173736524.86,,=0.3374,,,,
2025-12-03,=5.0100,=5.0100,=5.0100,=5.0100,=59772854449.71,=48679162141.0,=32432680078.38,,=0.3401,,,,
2025-12-02,=5.2000,=5.2000,=5.2000,=5.2000,=62039689249.2,=50525278071.0,=33662661957.6,,=0.3530,,,,
2025-12-01,=5.2000,=5.2000,=5.2000,=5.2000,=62039689249.2,=50525278071.0,=33662661957.6,,=0.3530,,,,
2025-11-28,=5.3800,=5.3800,=5.3800,=5.3800,=64187216953.98,=52274230004.0,=34827907948.44,,=0.3652,,,,
2025-11-27,=5.4700,=5.4700,=5.4700,=5.4700,=65260980806.37,=53148705971.0,=35410530943.86,,=0.3713,,,,
2025-11-26,=5.8900,=5.8900,=5.8900,=5.8900,=70271878784.19,=57229593815.0,=38129438255.82,,=0.3998,,,,
2025-11-25,=6.0400,=6.0400,=6.0400,=6.0400,=72061485204.84,=58687053759.0,=39100476581.52,,=0.4100,,,,
2025-11-24,=6.0400,=6.0400,=6.0400,=6.0400,=72061485204.84,=58687053759.0,=39100476581.52,,=0.4100,,,,
2025-11-21,=6.0600,=6.0600,=6.0600,=6.0600,=72300099394.26,=58881381752.0,=39229948358.28,,=0.4114,,,,
2025-11-20,=6.2000,=6.2000,=6.2000,=6.2000,=73970398720.2,=60241677700.0,=40136250795.6,,=0.4209,,,,
2025-11-19,=6.0600,=6.0600,=6.0600,=6.0600,=72300099394.26,=58881381752.0,=39229948358.28,,=0.4114,,,,
2025-11-18,=6.1300,=6.1300,=6.1300,=6.1300,=73135249057.23,=59561529726.0,=39683099576.94,,=0.4161,,,,
2025-11-17,=6.2600,=6.2600,=6.2600,=6.2600,=74686241288.46,=60824661678.0,=40524666125.88,,=0.4249,,,,
2025-11-14,=6.2700,=6.2700,=6.2700,=6.2700,=74805548383.17,=60921825674.0,=40589402014.26,,=0.4256,,,,
2025-11-13,=6.2800,=6.2800,=6.2800,=6.2800,=74924855477.88,=61018989670.0,=40654137902.64,,=0.4263,,,,
2025-11-12,=6.2600,=6.2600,=6.2600,=6.2600,=74686241288.46,=60824661678.0,=40524666125.88,,=0.4249,,,,
2025-11-11,=6.2800,=6.2800,=6.2800,=6.2800,=74924855477.88,=61018989670.0,=40654137902.64,,=0.4263,,,,
2025-11-10,=6.2600,=6.2600,=6.2600,=6.2600,=74686241288.46,=60824661678.0,=40524666125.88,,=0.4249,,,,
2025-11-07,=6.1800,=6.1800,=6.1800,=6.1800,=73731784530.78,=60047349707.0,=40006779018.84,,=0.4195,,,,
2025-11-06,=6.1800,=6.1800,=6.1800,=6.1800,=73731784530.78,=60047349707.0,=40006779018.84,,=0.4195,,,,
2025-11-05,=6.2200,=6.2200,=6.2200,=6.2200,=74209012909.62,=60436005692.0,=40265722572.36,,=0.4222,,,,
2025-11-04,=6.2300,=6.2300,=6.2300,=6.2300,=74328320004.33,=60533169689.0,=40330458460.74,,=0.4229,,,,
2025-11-03,=6.3000,=6.3000,=6.3000,=6.3000,=75163469667.3,=61213317663.0,=40783609679.4,,=0.4277,,,,
2025-10-31,=6.2700,=6.2700,=6.2700,=6.2700,=74805548383.17,=60921825674.0,=40589402014.26,,=0.4256,,,,
2025-10-30,=6.2700,=6.2700,=6.2700,=6.2700,=74805548383.17,=60921825674.0,=40589402014.26,,=0.3908,,,,
2025-10-29,=6.3100,=6.3100,=6.3100,=6.3100,=75282776762.01,=61310481659.0,=40848345567.78,,=0.3932,,,,
2025-10-28,=6.2700,=6.2700,=6.2700,=6.2700,=74805548383.17,=60921825674.0,=40589402014.26,,=0.3908,,,,
2025-10-27,=6.3200,=6.3200,=6.3200,=6.3200,=75402083856.72,=61407645655.0,=40913081456.16,,=0.3939,,,,
2025-10-24,=6.3600,=6.3600,=6.3600,=6.3600,=75879312235.56,=61796301640.0,=41172025009.68,,=0.3964,,,,
2025-10-23,=6.3800,=6.3800,=6.3800,=6.3800,=76117926424.98,=61990629633.0,=41301496786.44,,=0.3976,,,,
2025-10-22,=6.3800,=6.3800,=6.3800,=6.3800,=76117926424.98,=61990629633.0,=41301496786.44,,=0.3976,,,,
2025-10-21,=6.4000,=6.4000,=6.4000,=6.4000,=76356540614.4,=62184957626.0,=41430968563.2,,=0.3989,,,,
2025-10-20,=6.3400,=6.3400,=6.3400,=6.3400,=75640698046.14,=61601973648.0,=41042553232.92,,=0.3951,,,,
2025-10-17,=6.3200,=6.3200,=6.3200,=6.3200,=75402083856.72,=61407645655.0,=40913081456.16,,=0.3939,,,,
2025-10-16,=6.4000,=6.4000,=6.4000,=6.4000,=76356540614.4,=62184957626.0,=41430968563.2,,=0.3989,,,,
2025-10-15,=6.4900,=6.4900,=6.4900,=6.4900,=77430304466.79,=63059433592.0,=42013591558.62,,=0.4045,,,,
2025-10-14,=6.5300,=6.5300,=6.5300,=6.5300,=77907532845.63,=63448089577.0,=42272535112.14,,=0.4070,,,,
2025-10-13,=6.5700,=6.5700,=6.5700,=6.5700,=78384761224.47,=63836745563.0,=42531478665.66,,=0.4094,,,,
2025-10-10,=6.7500,=6.7500,=6.7500,=6.7500,=80532288929.25,=65585697496.0,=43696724656.5,,=0.4207,,,,
2025-10-09,=6.7900,=6.7900,=6.7900,=6.7900,=81009517308.09,=65974353481.0,=43955668210.02,,=0.4232,,,,
2025-09-30,=6.8900,=6.8900,=6.8900,=6.8900,=82202588255.19,=66945993444.0,=44603027093.82,,=0.4294,,,,
2025-09-29,=6.8100,=6.8100,=6.8100,=6.8100,=81248131497.51,=66168681473.0,=44085139986.78,,=0.4244,,,,
2025-09-26,=6.8000,=6.8000,=6.8000,=6.8000,=81128824402.8,=66071517477.0,=44020404098.4,,=0.4238,,,,
2025-09-25,=6.8000,=6.8000,=6.8000,=6.8000,=81128824402.8,=66071517477.0,=44020404098.4,,=0.4238,,,,
2025-09-24,=6.8400,=6.8400,=6.8400,=6.8400,=81606052781.64,=66460173462.0,=44279347651.92,,=0.4263,,,,
2025-09-23,=6.7600,=6.7600,=6.7600,=6.7600,=80651596023.96,=65682861492.0,=43761460544.88,,=0.4213,,,,
2025-09-22,=7.0000,=7.0000,=7.0000,=7.0000,=83514966297.0,=68014797403.0,=45315121866.0,,=0.4362,,,,
2025-09-19,=6.9800,=6.9800,=6.9800,=6.9800,=83276352107.58,=67820469410.0,=45185650089.24,,=0.4350,,,,
2025-09-18,=6.7700,=6.7700,=6.7700,=6.7700,=80770903118.67,=65780025488.0,=43826196433.26,,=0.4219,,,,
2025-09-17,=7.0500,=7.0500,=7.0500,=7.0500,=84111501770.55,=68500617384.0,=45638801307.9,,=0.4394,,,,
2025-09-16,=7.0400,=7.0400,=7.0400,=7.0400,=83992194675.84,=68403453388.0,=45574065419.52,,=0.4387,,,,
2025-09-15,=6.9700,=6.9700,=6.9700,=6.9700,=83157045012.87,=67723305414.0,=45120914200.86,,=0.4344,,,,
2025-09-12,=6.9400,=6.9400,=6.9400,=6.9400,=82799123728.74,=67431813425.0,=44926706535.72,,=0.4325,,,,
2025-09-11,=6.8300,=6.8300,=6.8300,=6.8300,=81486745686.93,=66363009466.0,=44214611763.54,,=0.4256,,,,
2025-09-10,=6.8600,=6.8600,=6.8600,=6.8600,=81844666971.06,=66654501455.0,=44408819428.68,,=0.4275,,,,
2025-09-09,=6.8600,=6.8600,=6.8600,=6.8600,=81844666971.06,=66654501455.0,=44408819428.68,,=0.4275,,,,
2025-09-08,=6.7600,=6.7600,=6.7600,=6.7600,=80651596023.96,=65682861492.0,=43761460544.88,,=0.4213,,,,
2025-09-05,=6.5900,=6.5900,=6.5900,=6.5900,=78623375413.89,=64031073555.0,=42660950442.42,,=0.4107,,,,
2025-09-04,=6.5300,=6.5300,=6.5300,=6.5300,=77907532845.63,=63448089577.0,=42272535112.14,,=0.4070,,,,
2025-09-03,=6.5800,=6.5800,=6.5800,=6.5800,=78504068319.18,=63933909559.0,=42596214554.04,,=0.4101,,,,
2025-09-02,=6.7200,=6.7200,=6.7200,=6.7200,=80174367645.12,=65294205507.0,=43502516991.36,,=0.4188,,,,
2025-09-01,=6.8100,=6.8100,=6.8100,=6.8100,=81248131497.51,=66168681473.0,=44085139986.78,,=0.4244,,,,
2025-08-29,=6.7900,=6.7900,=6.7900,=6.7900,=81009517308.09,=65974353481.0,=43955668210.02,,=0.4232,,,,
2025-08-28,=6.7700,=6.7700,=6.7700,=6.7700,=80770903118.67,=65780025488.0,=43826196433.26,,=0.4219,,,,
2025-08-27,=6.7400,=6.7400,=6.7400,=6.7400,=80412981834.54,=65488533499.0,=43631988768.12,,=0.4200,,,,
2025-08-26,=6.9900,=6.9900,=6.9900,=6.9900,=83395659202.29,=67917633407.0,=45250385977.62,,=0.4356,,,,
2025-08-25,=7.1600,=7.1600,=7.1600,=7.1600,=85423879812.36,=69569421344.0,=46350896080.08,,=0.4462,,,,
2025-08-22,=6.5600,=6.5600,=6.5600,=6.5600,=78265454129.76,=63743099274.0,=42470260485.44,,=0.3978,,,,
2025-08-21,=6.5600,=6.5600,=6.5600,=6.5600,=78265454129.76,=63743099274.0,=42470260485.44,,=0.3978,,,,
2025-08-20,=6.5500,=6.5500,=6.5500,=6.5500,=78146147035.05,=63645929916.0,=42405519234.7,,=0.3972,,,,
