日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PE-TTM(扣非),PE-TTM(扣非) 分位点,PE-TTM(扣非) 80%分位点值,PE-TTM(扣非) 50%分位点值,PE-TTM(扣非) 20%分位点值
2026-03-27,=10.0200,=10.0200,=10.0200,=10.0200,=333724499766.0,=333724499766.0,=148450222218.78,,=6.7905,,,,
2026-03-26,=10.0600,=10.0600,=10.0600,=10.0600,=335056733298.0,=335056733298.0,=149042837876.34,,=6.8176,,,,
2026-03-25,=10.1000,=10.1000,=10.1000,=10.1000,=336388966830.0,=336388966830.0,=149635453533.9,,=6.8447,,,,
2026-03-24,=10.0400,=10.0400,=10.0400,=10.0400,=334390616532.0,=334390616532.0,=148746530047.56,,=6.8040,,,,
2026-03-23,=9.8600,=9.8600,=9.8600,=9.8600,=328395565638.0,=328395565638.0,=146079759588.54,,=6.6820,,,,
2026-03-20,=10.2800,=10.2800,=10.2800,=10.2800,=342384017724.0,=342384017724.0,=152302223992.92,,=6.9667,,,,
2026-03-19,=10.3200,=10.3200,=10.3200,=10.3200,=343716251256.0,=343716251256.0,=152894839650.48,,=6.9938,,,,
2026-03-18,=10.3700,=10.3700,=10.3700,=10.3700,=345381543171.0,=345381543171.0,=153635609222.43,,=7.0277,,,,
2026-03-17,=10.3800,=10.3800,=10.3800,=10.3800,=345714601554.0,=345714601554.0,=153783763136.82,,=7.0344,,,,
2026-03-16,=10.2900,=10.2900,=10.2900,=10.2900,=342717076107.0,=342717076107.0,=152450377907.31,,=6.9734,,,,
2026-03-13,=10.2600,=10.2600,=10.2600,=10.2600,=341717900958.0,=341717900958.0,=152005916164.14,,=6.9531,,,,
2026-03-12,=10.1800,=10.1800,=10.1800,=10.1800,=339053433894.0,=339053433894.0,=150820684849.02,,=6.8989,,,,
2026-03-11,=10.0700,=10.0700,=10.0700,=10.0700,=335389791681.0,=335389791681.0,=149190991790.73,,=6.8244,,,,
2026-03-10,=9.9600,=9.9600,=9.9600,=9.9600,=331726149468.0,=331726149468.0,=147561298732.44,,=6.7498,,,,
2026-03-09,=9.8500,=9.8500,=9.8500,=9.8500,=328062507255.0,=328062507255.0,=145931605674.15,,=6.6753,,,,
2026-03-06,=9.8900,=9.8900,=9.8900,=9.8900,=329394740787.0,=329394740787.0,=146524221331.71,,=6.7024,,,,
2026-03-05,=9.7800,=9.7800,=9.7800,=9.7800,=325731098574.0,=325731098574.0,=144894528273.42,,=6.6278,,,,
2026-03-04,=9.6000,=9.6000,=9.6000,=9.6000,=319736047680.0,=319736047680.0,=142227757814.4,,=6.5058,,,,
2026-03-03,=9.7300,=9.7300,=9.7300,=9.7300,=324065806659.0,=324065806659.0,=144153758701.47,,=6.5939,,,,
2026-03-02,=9.6800,=9.6800,=9.6800,=9.6800,=322400514744.0,=322400514744.0,=143412989129.52,,=6.5601,,,,
2026-02-27,=9.7200,=9.7200,=9.7200,=9.7200,=323732748276.0,=323732748276.0,=144005604787.08,,=6.5872,,,,
2026-02-26,=9.7300,=9.7300,=9.7300,=9.7300,=324065806659.0,=324065806659.0,=144153758701.47,,=6.5939,,,,
2026-02-25,=9.7900,=9.7900,=9.7900,=9.7900,=326064156957.0,=326064156957.0,=145042682187.81,,=6.6346,,,,
2026-02-24,=9.9000,=9.9000,=9.9000,=9.9000,=329727799170.0,=329727799170.0,=146672375246.1,,=6.7091,,,,
2026-02-13,=9.8900,=9.8900,=9.8900,=9.8900,=329394740787.0,=329394740787.0,=146524221331.71,,=6.7024,,,,
2026-02-12,=9.9800,=9.9800,=9.9800,=9.9800,=332392266234.0,=332392266234.0,=147857606561.22,,=6.7634,,,,
2026-02-11,=10.1700,=10.1700,=10.1700,=10.1700,=338720375511.0,=338720375511.0,=150672530934.63,,=6.8921,,,,
2026-02-10,=10.1800,=10.1800,=10.1800,=10.1800,=339053433894.0,=339053433894.0,=150820684849.02,,=6.8989,,,,
2026-02-09,=10.1800,=10.1800,=10.1800,=10.1800,=339053433894.0,=339053433894.0,=150820684849.02,,=6.8989,,,,
2026-02-06,=10.1200,=10.1200,=10.1200,=10.1200,=337055083596.0,=337055083596.0,=149931761362.68,,=6.8582,,,,
2026-02-05,=10.2300,=10.2300,=10.2300,=10.2300,=340718725809.0,=340718725809.0,=151561454420.97,,=6.9328,,,,
2026-02-04,=10.1300,=10.1300,=10.1300,=10.1300,=337388141979.0,=337388141979.0,=150079915277.07,,=6.8650,,,,
2026-02-03,=10.0200,=10.0200,=10.0200,=10.0200,=333724499766.0,=333724499766.0,=148450222218.78,,=6.7905,,,,
2026-02-02,=10.0600,=10.0600,=10.0600,=10.0600,=335056733298.0,=335056733298.0,=149042837876.34,,=6.8176,,,,
2026-01-30,=10.0400,=10.0400,=10.0400,=10.0400,=334390616532.0,=334390616532.0,=148746530047.56,,=6.8040,,,,
2026-01-29,=10.1500,=10.1500,=10.1500,=10.1500,=338054258745.0,=338054258745.0,=150376223105.85,,=6.8786,,,,
2026-01-28,=10.0500,=10.0500,=10.0500,=10.0500,=334723674915.0,=334723674915.0,=148894683961.95,,=6.8108,,,,
2026-01-27,=10.2000,=10.2000,=10.2000,=10.2000,=339719550660.0,=339719550660.0,=151116992677.8,,=6.9125,,,,
2026-01-26,=10.3500,=10.3500,=10.3500,=10.3500,=344715426405.0,=344715426405.0,=153339301393.65,,=7.0141,,,,
2026-01-23,=10.5100,=10.5100,=10.5100,=10.5100,=350044360533.0,=350044360533.0,=155709764023.89,,=7.1225,,,,
2026-01-22,=10.6300,=10.6300,=10.6300,=10.6300,=354041061129.0,=354041061129.0,=157487610996.57,,=7.2039,,,,
2026-01-21,=10.7400,=10.7400,=10.7400,=10.7400,=357704703342.0,=357704703342.0,=159117304054.86,,=7.2784,,,,
2026-01-20,=11.0300,=11.0300,=11.0300,=11.0300,=367363396449.0,=367363396449.0,=163413767572.17,,=7.4749,,,,
2026-01-19,=11.1200,=11.1200,=11.1200,=11.1200,=370360921896.0,=370360921896.0,=164747152801.68,,=7.5359,,,,
2026-01-16,=11.0400,=11.0400,=11.0400,=11.0400,=367696454832.0,=367696454832.0,=163561921486.56,,=7.4817,,,,
2026-01-15,=11.1600,=11.1600,=11.1600,=11.1600,=371693155428.0,=371693155428.0,=165339768459.24,,=7.5630,,,,
2026-01-14,=11.2400,=11.2400,=11.2400,=11.2400,=374357622492.0,=374357622492.0,=166524999774.36,,=7.6173,,,,
2026-01-13,=11.5700,=11.5700,=11.5700,=11.5700,=385348549131.0,=385348549131.0,=171414078949.23,,=7.8409,,,,
2026-01-12,=11.6600,=11.6600,=11.6600,=11.6600,=388346074578.0,=388346074578.0,=172747464178.74,,=7.9019,,,,
2026-01-09,=11.5400,=11.5400,=11.5400,=11.5400,=384349373982.0,=384349373982.0,=170969617206.06,,=7.8206,,,,
2026-01-08,=11.5400,=11.5400,=11.5400,=11.5400,=384349373982.0,=384349373982.0,=170969617206.06,,=7.8206,,,,
2026-01-07,=11.7900,=11.7900,=11.7900,=11.7900,=392675833557.0,=392675833557.0,=174673465065.81,,=7.9900,,,,
2026-01-06,=12.0000,=12.0000,=12.0000,=12.0000,=399670059600.0,=399670059600.0,=177784697268.0,,=8.1323,,,,
2026-01-05,=11.8200,=11.8200,=11.8200,=11.8200,=393675008706.0,=393675008706.0,=175117926808.98,,=8.0103,,,,
2025-12-31,=12.4400,=12.4400,=12.4400,=12.4400,=414324628452.0,=414324628452.0,=184303469501.16,,=8.4305,,,,
2025-12-30,=12.3900,=12.3900,=12.3900,=12.3900,=412659336537.0,=412659336537.0,=183562699929.21,,=8.3966,,,,
2025-12-29,=12.1700,=12.1700,=12.1700,=12.1700,=405332052111.0,=405332052111.0,=180303313812.63,,=8.2475,,,,
2025-12-26,=11.7200,=11.7200,=11.7200,=11.7200,=390344424876.0,=390344424876.0,=173636387665.08,,=7.9425,,,,
2025-12-25,=11.7700,=11.7700,=11.7700,=11.7700,=392009716791.0,=392009716791.0,=174377157237.03,,=7.9764,,,,
2025-12-24,=11.8100,=11.8100,=11.8100,=11.8100,=393341950323.0,=393341950323.0,=174969772894.59,,=8.0035,,,,
2025-12-23,=11.8300,=11.8300,=11.8300,=11.8300,=394008067089.0,=394008067089.0,=175266080723.37,,=8.0171,,,,
2025-12-22,=11.6400,=11.6400,=11.6400,=11.6400,=387679957812.0,=387679957812.0,=172451156349.96,,=7.8883,,,,
2025-12-19,=11.6900,=11.6900,=11.6900,=11.6900,=389345249727.0,=389345249727.0,=173191925921.91,,=7.9222,,,,
2025-12-18,=11.7800,=11.7800,=11.7800,=11.7800,=392342775174.0,=392342775174.0,=174525311151.42,,=7.9832,,,,
2025-12-17,=11.5400,=11.5400,=11.5400,=11.5400,=384349373982.0,=384349373982.0,=170969617206.06,,=7.8206,,,,
2025-12-16,=11.5500,=11.5500,=11.5500,=11.5500,=384682432365.0,=384682432365.0,=171117771120.45,,=7.8273,,,,
2025-12-15,=11.6600,=11.6600,=11.6600,=11.6600,=388346074578.0,=388346074578.0,=172747464178.74,,=7.9019,,,,
2025-12-12,=11.6100,=11.6100,=11.6100,=11.6100,=386680782663.0,=386680782663.0,=172006694606.79,,=7.8680,,,,
2025-12-11,=11.4400,=11.4400,=11.4400,=11.4400,=381018790152.0,=381018790152.0,=169488078062.16,,=7.7528,,,,
2025-12-10,=11.2800,=11.2800,=11.2800,=11.2800,=375689856024.0,=375689856024.0,=167117615431.92,,=7.6444,,,,
2025-12-09,=11.3200,=11.3200,=11.3200,=11.3200,=377022089556.0,=377022089556.0,=167710231089.48,,=7.6715,,,,
2025-12-08,=11.3900,=11.3900,=11.3900,=11.3900,=379353498237.0,=379353498237.0,=168747308490.21,,=7.7189,,,,
2025-12-05,=11.2600,=11.2600,=11.2600,=11.2600,=375023739258.0,=375023739258.0,=166821307603.14,,=7.6308,,,,
2025-12-04,=11.2500,=11.2500,=11.2500,=11.2500,=374690680875.0,=374690680875.0,=166673153688.75,,=7.6240,,,,
2025-12-03,=11.3000,=11.3000,=11.3000,=11.3000,=376355972790.0,=376355972790.0,=167413923260.7,,=7.6579,,,,
2025-12-02,=11.4500,=11.4500,=11.4500,=11.4500,=381351848535.0,=381351848535.0,=169636231976.55,,=7.7596,,,,
2025-12-01,=11.5400,=11.5400,=11.5400,=11.5400,=384349373982.0,=384349373982.0,=170969617206.06,,=7.8206,,,,
2025-11-28,=11.4800,=11.4800,=11.4800,=11.4800,=382351023684.0,=382351023684.0,=170080693719.72,,=7.7799,,,,
2025-11-27,=11.6200,=11.6200,=11.6200,=11.6200,=387013841046.0,=387013841046.0,=172154848521.18,,=7.8748,,,,
2025-11-26,=11.4800,=11.4800,=11.4800,=11.4800,=382351023684.0,=382351023684.0,=170080693719.72,,=7.7799,,,,
2025-11-25,=11.6100,=11.6100,=11.6100,=11.6100,=386680782663.0,=386680782663.0,=172006694606.79,,=7.8680,,,,
2025-11-24,=11.5300,=11.5300,=11.5300,=11.5300,=384016315599.0,=384016315599.0,=170821463291.67,,=7.8138,,,,
2025-11-21,=11.5200,=11.5200,=11.5200,=11.5200,=383683257216.0,=383683257216.0,=170673309377.28,,=7.8070,,,,
2025-11-20,=11.7000,=11.7000,=11.7000,=11.7000,=389678308110.0,=389678308110.0,=173340079836.3,,=7.9290,,,,
2025-11-19,=11.5600,=11.5600,=11.5600,=11.5600,=385015490748.0,=385015490748.0,=171265925034.84,,=7.8341,,,,
2025-11-18,=11.4500,=11.4500,=11.4500,=11.4500,=381351848535.0,=381351848535.0,=169636231976.55,,=7.7596,,,,
2025-11-17,=11.3700,=11.3700,=11.3700,=11.3700,=378687381471.0,=378687381471.0,=168451000661.43,,=7.7054,,,,
2025-11-14,=11.6200,=11.6200,=11.6200,=11.6200,=387013841046.0,=387013841046.0,=172154848521.18,,=7.8748,,,,
2025-11-13,=11.6600,=11.6600,=11.6600,=11.6600,=388346074578.0,=388346074578.0,=172747464178.74,,=7.9019,,,,
2025-11-12,=11.6800,=11.6800,=11.6800,=11.6800,=389012191344.0,=389012191344.0,=173043772007.52,,=7.9154,,,,
2025-11-11,=11.6700,=11.6700,=11.6700,=11.6700,=388679132961.0,=388679132961.0,=172895618093.13,,=7.9087,,,,
2025-11-10,=11.6900,=11.6900,=11.6900,=11.6900,=389345249727.0,=389345249727.0,=173191925921.91,,=7.9222,,,,
2025-11-07,=11.7000,=11.7000,=11.7000,=11.7000,=389678308110.0,=389678308110.0,=173340079836.3,,=7.9290,,,,
2025-11-06,=11.6600,=11.6600,=11.6600,=11.6600,=388346074578.0,=388346074578.0,=172747464178.74,,=7.9019,,,,
2025-11-05,=11.8600,=11.8600,=11.8600,=11.8600,=395007242238.0,=395007242238.0,=175710542466.54,,=8.0374,,,,
2025-11-04,=11.6200,=11.6200,=11.6200,=11.6200,=387013841046.0,=387013841046.0,=172154848521.18,,=7.8748,,,,
2025-11-03,=11.4100,=11.4100,=11.4100,=11.4100,=380019615003.0,=380019615003.0,=169043616318.99,,=7.7325,,,,
2025-10-31,=11.4900,=11.4900,=11.4900,=11.4900,=382684082067.0,=382684082067.0,=170228847634.11,,=7.7867,,,,
2025-10-30,=11.6400,=11.6400,=11.6400,=11.6400,=387679957812.0,=387679957812.0,=163607347995.96,,=8.1815,,,,
2025-10-29,=11.8100,=11.8100,=11.8100,=11.8100,=393341950323.0,=393341950323.0,=165996802391.09,,=8.3010,,,,
2025-10-28,=12.3900,=12.3900,=12.3900,=12.3900,=412659336537.0,=412658487611.0,=174149058562.71,,=8.7086,,,,
2025-10-27,=12.9700,=12.9700,=12.9700,=12.9700,=431976722751.0,=431975834086.0,=182301314734.33,,=9.1163,,,,
2025-10-24,=12.9800,=12.9800,=12.9800,=12.9800,=432308891783.34,=424355411944.0,=182441870875.22,,=9.1233,,,,
2025-10-23,=12.9700,=12.9700,=12.9700,=12.9700,=430435737232.84,=424028481734.0,=182301314734.33,,=9.0838,,,,
2025-10-22,=13.0300,=13.0300,=13.0300,=13.0300,=425990062991.53,=425990062992.0,=183144651579.67,,=8.9900,,,,
2025-10-21,=12.9900,=12.9900,=12.9900,=12.9900,=424682342153.49,=424682342153.0,=182582427016.11,,=8.9624,,,,
2025-10-20,=12.9900,=12.9900,=12.9900,=12.9900,=424682342153.49,=424682342153.0,=182582427016.11,,=8.9624,,,,
2025-10-17,=13.3200,=13.3200,=13.3200,=13.3200,=435471039067.32,=431297318166.0,=187220779665.48,,=9.1901,,,,
2025-10-16,=13.3200,=13.3200,=13.3200,=13.3200,=432943198158.6001,=423960168487.0,=187220779665.48,,=9.1367,,,,
2025-10-15,=13.1700,=13.1700,=13.1700,=13.1700,=426440366384.97,=419185842265.0,=185112437552.13,,=8.9995,,,,
2025-10-14,=12.7700,=12.7700,=12.7700,=12.7700,=406454305674.06,=406454305674.0,=179490191916.53,,=8.5777,,,,
2025-10-13,=12.5100,=12.5100,=12.5100,=12.5100,=398178806889.78,=392247134220.0,=175835732253.39,,=8.4031,,,,
2025-10-10,=11.8400,=11.8400,=11.8400,=11.8400,=371523502362.24,=371239493938.0,=166418470813.76,,=7.8405,,,,
2025-10-09,=11.8000,=11.8000,=11.8000,=11.8000,=369985306458.4,=357158619032.0,=165856246250.2,,=7.8081,,,,
2025-09-30,=11.9000,=11.9000,=11.9000,=11.9000,=373120775157.2,=360185386990.0,=167261807659.1,,=7.8742,,,,
2025-09-29,=12.0600,=12.0600,=12.0600,=12.0600,=365028215722.74,=365028215723.0,=169510705913.34,,=7.7035,,,,
2025-09-26,=12.2500,=12.2500,=12.2500,=12.2500,=370779074842.75,=370779074843.0,=172181272590.25,,=7.8248,,,,
2025-09-25,=12.4300,=12.4300,=12.4300,=12.4300,=376227257166.97,=376227257167.0,=174711283126.27,,=7.9398,,,,
2025-09-24,=12.2200,=12.2200,=12.2200,=12.2200,=369871044455.38,=369871044455.0,=171759604167.58,,=7.8057,,,,
2025-09-23,=12.4500,=12.4500,=12.4500,=12.4500,=376832610758.5499,=376832610759.0,=174992395408.05,,=7.9526,,,,
2025-09-22,=12.5400,=12.5400,=12.5400,=12.5400,=379556701920.6599,=379556701921.0,=176257400676.06,,=8.0101,,,,
2025-09-19,=12.8100,=12.8100,=12.8100,=12.8100,=387728975406.99,=387728975407.0,=180052416480.09,,=8.1825,,,,
2025-09-18,=12.7500,=12.7500,=12.7500,=12.7500,=385912914632.25,=385912914632.0,=179209079634.75,,=8.1442,,,,
2025-09-17,=12.9600,=12.9600,=12.9600,=12.9600,=392269127343.84,=392269127344.0,=182160758593.44,,=8.2783,,,,
2025-09-16,=13.1600,=13.1600,=13.1600,=13.1600,=398322663259.64,=398322663260.0,=184971881411.24,,=8.4061,,,,
2025-09-15,=13.4300,=13.4300,=13.4300,=13.4300,=406494936745.9699,=406494936746.0,=188766897215.27,,=8.5786,,,,
2025-09-12,=13.6000,=13.6000,=13.6000,=13.6000,=411640442274.4,=411640442274.0,=191156351610.4,,=8.6871,,,,
2025-09-11,=14.1200,=14.1200,=14.1200,=14.1200,=427379635655.4799,=427379635655.0,=198465270936.68,,=9.0193,,,,
2025-09-10,=13.9700,=13.9700,=13.9700,=13.9700,=422839483718.63,=422839483719.0,=196356928823.33,,=8.9235,,,,
2025-09-09,=14.0200,=14.0200,=14.0200,=14.0200,=424352867697.58,=424352867698.0,=197059709527.78,,=8.9554,,,,
2025-09-08,=13.5800,=13.5800,=13.5800,=13.5800,=411035088682.82,=411035088683.0,=190875239328.62,,=8.6744,,,,
2025-09-05,=13.6900,=13.6900,=13.6900,=13.6900,=414364533436.51,=414364533437.0,=192421356878.41,,=8.7446,,,,
2025-09-04,=13.7700,=13.7700,=13.7700,=13.7700,=416785947802.83,=416785947803.0,=193545806005.53,,=8.7957,,,,
2025-09-03,=13.7800,=13.7800,=13.7800,=13.7800,=417088624598.62,=417088624599.0,=193686362146.42,,=8.8021,,,,
2025-09-02,=13.7300,=13.7300,=13.7300,=13.7300,=415575240619.67,=415575240620.0,=192983581441.97,,=8.7702,,,,
2025-09-01,=13.4900,=13.4900,=13.4900,=13.4900,=408310997520.71,=408310997521.0,=189610234060.61,,=8.6169,,,,
2025-08-29,=13.6300,=13.6300,=13.6300,=13.6300,=412548472661.77,=412548472662.0,=191578020033.07,,=8.7063,,,,
2025-08-28,=13.8600,=13.8600,=13.8600,=13.8600,=419510038964.94,=419510038965.0,=194810811273.54,,=8.8532,,,,
2025-08-27,=13.7500,=13.7500,=13.7500,=13.7500,=416180594211.25,=416136863766.0,=180720291152.5,,=9.3368,,,,
2025-08-26,=14.0300,=14.0300,=14.0300,=14.0300,=424655544493.37,=424610923537.0,=184400413445.06,,=9.5270,,,,
2025-08-25,=14.0300,=14.0300,=14.0300,=14.0300,=424655544493.37,=424610923537.0,=184400413445.06,,=9.5270,,,,
2025-08-22,=13.9400,=13.9400,=13.9400,=13.9400,=421931453331.26,=421887118611.0,=183217516993.88,,=9.4659,,,,
