date,市值(元),PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,股息率
2026-06-08,83671568293.95,4.2076,0.0540,6.7731,5.1586,4.3995,1.4001,0.1461,1.7553,1.5364,1.4238,15.9097,0.1469,20.8416,17.8764,16.1469,0.0600
2026-06-05,85785011633.88,4.3139,0.1149,6.7731,5.1617,4.3996,1.4354,0.2393,1.7553,1.5364,1.4239,16.3116,0.2310,20.8416,17.8736,16.1500,0.0586
2026-06-04,84295207312.29,4.2390,0.0660,6.7731,5.1618,4.4000,1.4105,0.1647,1.7553,1.5364,1.4239,16.0283,0.1755,20.8416,17.8763,16.1500,0.0596
2026-06-03,85334605676.19,4.2912,0.0951,6.7731,5.1629,4.4004,1.4279,0.2134,1.7553,1.5366,1.4239,16.2259,0.2130,20.8416,17.8764,16.1534,0.0589
2026-06-02,86374004040.09,4.3435,0.1386,6.7731,5.1651,4.4006,1.4453,0.2653,1.7553,1.5366,1.4239,16.4235,0.2478,20.8416,17.8764,16.1534,0.0582
2026-06-01,86720470161.39,4.3609,0.1586,6.7731,5.1651,4.4008,1.4511,0.2844,1.7553,1.5366,1.4239,16.4894,0.2594,20.8416,17.8764,16.1500,0.0579
2026-05-29,86685823549.26,4.3592,0.1564,6.7731,5.1629,4.4019,1.4505,0.2808,1.7553,1.5364,1.4239,16.4828,0.2601,20.8416,17.8736,16.1453,0.0580
2026-05-28,85646425185.36,4.3069,0.1091,6.7731,5.1641,4.4023,1.4331,0.2299,1.7553,1.5364,1.4239,16.2852,0.2278,20.8416,17.8763,16.1453,0.0587
2026-05-27,85507838736.84,4.2999,0.1009,6.7731,5.1651,4.4029,1.4308,0.2225,1.7553,1.5366,1.4239,16.2588,0.2242,20.8416,17.8764,16.1453,0.0588
2026-05-26,84953492942.76,4.2721,0.0863,6.7731,5.1651,4.4029,1.4215,0.1926,1.7553,1.5366,1.4239,16.1534,0.2022,20.8416,17.8764,16.1401,0.0591
2026-05-25,89422905907.53,4.4968,0.2723,6.7731,5.1651,4.4031,1.4963,0.4031,1.7553,1.5366,1.4241,17.0033,0.3391,20.8416,17.8764,16.1320,0.0562
2026-05-22,89145733010.49,4.4829,0.2625,6.7731,5.1629,4.4031,1.4917,0.3911,1.7553,1.5364,1.4241,16.9506,0.3331,20.8416,17.8736,16.1267,0.0564
2026-05-21,89665432192.44,4.5090,0.2763,6.7731,5.1641,4.4031,1.5004,0.4108,1.7553,1.5364,1.4241,17.0494,0.3477,20.8416,17.8763,16.1267,0.0560
2026-05-20,91051296677.64,4.5787,0.3192,6.7731,5.1651,4.4031,1.5235,0.4674,1.7553,1.5366,1.4241,17.3129,0.3919,20.8416,17.8764,16.1267,0.0552
2026-05-19,91051296677.64,4.5787,0.3192,6.7731,5.1651,4.4031,1.5235,0.4678,1.7553,1.5366,1.4241,17.3129,0.3923,20.8416,17.8764,16.1263,0.0552
2026-05-18,91189883126.16,4.5857,0.3246,6.7731,5.1651,4.4031,1.5259,0.4720,1.7553,1.5366,1.4241,17.3393,0.4006,20.8416,17.8764,16.1257,0.0551
2026-05-15,92090695041.54,4.6310,0.3447,6.7731,5.1651,4.4031,1.5409,0.5085,1.7553,1.5364,1.4241,17.5105,0.4318,20.8416,17.8736,16.1251,0.0546
2026-05-14,92887567120.53,4.6711,0.3631,6.7731,5.1661,4.4031,1.5543,0.5386,1.7553,1.5364,1.4241,17.6621,0.4577,20.8416,17.8763,16.1251,0.0541
2026-05-13,92090695041.54,4.6310,0.3450,6.7731,5.1663,4.4031,1.5409,0.5089,1.7553,1.5364,1.4241,17.5105,0.4321,20.8416,17.8764,16.1251,0.0546
2026-05-12,93026153569.05,4.6780,0.3649,6.7731,5.1663,4.4031,1.5566,0.5455,1.7553,1.5364,1.4241,17.6884,0.4645,20.8416,17.8764,16.1195,0.0540
2026-05-11,94065551932.95,4.7303,0.3873,6.7731,5.1663,4.4031,1.5740,0.5861,1.7553,1.5363,1.4241,17.8861,0.5035,20.8416,17.8764,16.1195,0.0534
2026-05-08,93164740017.57,4.6850,0.3687,6.7731,5.1651,4.4031,1.5589,0.5508,1.7553,1.5362,1.4239,17.7148,0.4720,20.8416,17.8709,16.1186,0.0539
2026-05-07,94308078217.86,4.7425,0.3905,6.7731,5.1661,4.4031,1.5780,0.5946,1.7553,1.5362,1.4239,17.9322,0.5124,20.8416,17.8709,16.1186,0.0533
2026-05-06,96005762212.23,4.8279,0.4060,6.7731,5.1663,4.4031,1.6064,0.6434,1.7553,1.5361,1.4239,18.2550,0.5583,20.8416,17.8709,16.1186,0.0523
2026-04-30,96075055436.49,4.8313,0.4055,6.7731,5.1661,4.4031,1.6076,0.6455,1.7553,1.5358,1.4239,18.2681,0.5626,20.8416,17.8646,16.1098,0.0523
2026-04-29,95693942703.06,4.8122,0.4032,6.7731,5.1663,4.4031,1.6012,0.6358,1.7553,1.5357,1.4239,18.1957,0.5533,20.8416,17.8641,16.1098,0.0525
2026-04-28,100821641298.3,4.7196,0.3828,6.7731,5.1663,4.4031,1.6956,0.7594,1.7553,1.5354,1.4239,19.7511,0.7225,20.8416,17.8626,16.1067,0.0498
2026-04-27,99747596322.27,4.6693,0.3613,6.7731,5.1669,4.4031,1.6776,0.7416,1.7553,1.5350,1.4239,19.5407,0.7047,20.8416,17.8605,16.1067,0.0504
2026-04-24,101168107419.6,4.7358,0.3883,6.7720,5.1663,4.4029,1.7015,0.7634,1.7543,1.5354,1.4239,19.8190,0.7290,20.8351,17.8553,16.1067,0.0497
2026-04-23,100544468401.26,4.7066,0.3798,6.7731,5.1665,4.4029,1.6910,0.7566,1.7553,1.5352,1.4239,19.6968,0.7177,20.8416,17.8543,16.1067,0.0500
2026-04-22,100232648892.09,4.6920,0.3725,6.7731,5.1669,4.4029,1.6857,0.7516,1.7553,1.5350,1.4239,19.6357,0.7126,20.8416,17.8533,16.1067,0.0501
2026-04-21,100267295504.22,4.6936,0.3733,6.7731,5.1669,4.4023,1.6863,0.7520,1.7553,1.5350,1.4239,19.6425,0.7142,20.8416,17.8509,16.1067,0.0501
2026-04-20,98119205552.16,4.5931,0.3302,6.7731,5.1669,4.4019,1.6502,0.7080,1.7553,1.5347,1.4239,19.2217,0.6698,20.8416,17.8492,16.1004,0.0512
2026-04-17,98396378449.2,4.6060,0.3365,6.7720,5.1663,4.4006,1.6548,0.7136,1.7543,1.5347,1.4239,19.2760,0.6747,20.8351,17.8478,16.0967,0.0511
2026-04-16,99470423425.23,4.6563,0.3553,6.7731,5.1665,4.4004,1.6729,0.7371,1.7553,1.5347,1.4239,19.4864,0.7011,20.8416,17.8469,16.0967,0.0505
2026-04-15,99678303098.01,4.6660,0.3604,6.7731,5.1669,4.4004,1.6764,0.7416,1.7553,1.5344,1.4239,19.5271,0.7063,20.8416,17.8460,16.0967,0.0504
2026-04-14,98431025061.33,4.6076,0.3384,6.7731,5.1669,4.4000,1.6554,0.7159,1.7553,1.5341,1.4239,19.2828,0.6761,20.8416,17.8437,16.0966,0.0510
2026-04-13,98777491182.63,4.6239,0.3447,6.7731,5.1669,4.3996,1.6613,0.7238,1.7553,1.5341,1.4239,19.3506,0.6869,20.8416,17.8409,16.0941,0.0509
2026-04-10,96802634291.22,4.5314,0.2967,6.7720,5.1663,4.3991,1.6280,0.6772,1.7543,1.5336,1.4239,18.9638,0.6419,20.8351,17.8331,16.0940,0.0519
2026-04-09,96005762212.23,4.4941,0.2740,6.7731,5.1665,4.3989,1.6146,0.6584,1.7553,1.5335,1.4239,18.8077,0.6269,20.8416,17.8310,16.0917,0.0523
2026-04-08,96213641885.01,4.5039,0.2787,6.7731,5.1669,4.3989,1.6181,0.6624,1.7553,1.5335,1.4239,18.8484,0.6317,20.8416,17.8309,16.0917,0.0522
2026-04-07,95347476581.76,4.4633,0.2538,6.7731,5.1669,4.3984,1.6036,0.6450,1.7553,1.5333,1.4239,18.6787,0.6176,20.8416,17.8297,16.0892,0.0527
2026-04-03,96698694454.83,4.5266,0.2955,6.7720,5.1663,4.3976,1.6263,0.6734,1.7543,1.5333,1.4239,18.9434,0.6403,20.8351,17.8280,16.0892,0.0520
2026-04-02,99262543752.45,4.6466,0.3520,6.7731,5.1665,4.3976,1.6694,0.7322,1.7553,1.5332,1.4239,19.4457,0.6973,20.8416,17.8280,16.0891,0.0506
2026-04-01,97356980085.3,4.5574,0.3111,6.7731,5.1669,4.3976,1.6374,0.6931,1.7553,1.5328,1.4239,19.0724,0.6553,20.8416,17.8261,16.0891,0.0516
2026-03-31,98396378449.2,4.6060,0.3384,6.7731,5.1669,4.3974,1.6548,0.7159,1.7553,1.5328,1.4239,19.2760,0.6769,20.8416,17.8240,16.0891,0.0511
2026-03-30,98465671673.46,4.6093,0.3405,6.7731,5.1669,4.3961,1.6560,0.7180,1.7553,1.5328,1.4239,19.2896,0.6781,20.8416,17.8212,16.0891,0.0510
2026-03-27,96802634291.22,4.5314,0.2988,6.7720,5.1663,4.3958,1.6280,0.6792,1.7543,1.5328,1.4239,18.9638,0.6440,20.8351,17.8166,16.0892,0.0519
2026-03-26,95451416418.15,4.4682,0.2616,6.7731,5.1665,4.3956,1.6053,0.6497,1.7553,1.5324,1.4239,18.6991,0.6219,20.8416,17.8166,16.0891,0.0526
2026-03-25,94481311278.51,4.4228,0.2294,6.7731,5.1669,4.3956,1.5890,0.6255,1.7553,1.5323,1.4239,18.5090,0.6039,20.8416,17.8154,16.0891,0.0532
2026-03-24,95693942703.06,4.7312,0.3870,6.7731,5.1669,4.3955,1.5881,0.6246,1.7553,1.5323,1.4239,18.6056,0.6130,20.8416,17.8132,16.0891,0.0507
2026-03-23,94377371442.12,4.6661,0.3613,6.7731,5.1669,4.3945,1.5663,0.5769,1.7553,1.5323,1.4239,18.3496,0.5865,20.8416,17.8104,16.0891,0.0514
2026-03-20,98049912327.9,4.8477,0.4082,6.7720,5.1663,4.3941,1.6272,0.6784,1.7543,1.5320,1.4239,19.0637,0.6548,20.8351,17.8066,16.0892,0.0495
2026-03-19,98500318285.59,4.8700,0.4150,6.7731,5.1665,4.3927,1.6347,0.6915,1.7553,1.5319,1.4239,19.1513,0.6679,20.8416,17.8066,16.0891,0.0492
2026-03-18,98777491182.63,4.8837,0.4193,6.7731,5.1669,4.3927,1.6393,0.6968,1.7553,1.5319,1.4239,19.2052,0.6719,20.8416,17.8066,16.0891,0.0491
2026-03-17,98465671673.46,4.8683,0.4144,6.7731,5.1669,4.3923,1.6341,0.6910,1.7553,1.5315,1.4239,19.1445,0.6669,20.8416,17.8060,16.0891,0.0493
2026-03-16,98742844570.5,4.8820,0.4189,6.7731,5.1669,4.3917,1.6387,0.6960,1.7553,1.5312,1.4239,19.1984,0.6715,20.8416,17.8015,16.0891,0.0491
2026-03-13,96767987679.09,4.7843,0.4007,6.7720,5.1663,4.3904,1.6060,0.6531,1.7543,1.5310,1.4239,18.8145,0.6341,20.8351,17.7943,16.0892,0.0501
2026-03-12,96248288497.14,4.7586,0.3968,6.7731,5.1665,4.3904,1.5973,0.6430,1.7553,1.5310,1.4239,18.7134,0.6252,20.8416,17.7924,16.0891,0.0504
2026-03-11,95312829969.63,4.7124,0.3849,6.7731,5.1669,4.3904,1.5818,0.6159,1.7553,1.5308,1.4239,18.5315,0.6101,20.8416,17.7914,16.0891,0.0509
2026-03-10,94446664666.38,4.6696,0.3671,6.7731,5.1669,4.3902,1.5674,0.5815,1.7553,1.5306,1.4239,18.3631,0.5923,20.8416,17.7889,16.0891,0.0514
2026-03-09,94654544339.16,4.6798,0.3716,6.7731,5.1669,4.3901,1.5709,0.5915,1.7553,1.5306,1.4239,18.4035,0.5968,20.8416,17.7870,16.0891,0.0512
2026-03-06,94342724829.99,4.6644,0.3651,6.7720,5.1663,4.3899,1.5657,0.5789,1.7543,1.5306,1.4237,18.3429,0.5897,20.8351,17.7838,16.0853,0.0514
2026-03-05,91952108593.02,4.5462,0.3126,6.7731,5.1665,4.3893,1.5260,0.4867,1.7553,1.5305,1.4235,17.8781,0.5191,20.8416,17.7838,16.0818,0.0528
2026-03-04,92159988265.8,4.5565,0.3169,6.7731,5.1669,4.3893,1.5295,0.4981,1.7553,1.5306,1.4235,17.9185,0.5268,20.8416,17.7825,16.0818,0.0526
2026-03-03,92748980672.01,4.5856,0.3351,6.7731,5.1669,4.3892,1.5393,0.5201,1.7553,1.5306,1.4235,18.0330,0.5487,20.8416,17.7785,16.0816,0.0523
2026-03-02,91467056023.2,4.5223,0.3003,6.7731,5.1669,4.3891,1.5180,0.4687,1.7553,1.5304,1.4235,17.7838,0.5010,20.8416,17.7749,16.0816,0.0530
2026-02-27,91051296677.64,4.5017,0.2884,6.7720,5.1663,4.3886,1.5111,0.4530,1.7543,1.5300,1.4228,17.7030,0.4882,20.8351,17.7706,16.0800,0.0533
2026-02-26,91016650065.51,4.5000,0.2877,6.7731,5.1665,4.3885,1.5105,0.4523,1.7553,1.5303,1.4227,17.6962,0.4867,20.8416,17.7709,16.0800,0.0533
2026-02-25,90739477168.47,4.4863,0.2799,6.7731,5.1665,4.3875,1.5059,0.4424,1.7553,1.5303,1.4227,17.6423,0.4743,20.8416,17.7709,16.0784,0.0535
2026-02-24,91397762798.94,4.5188,0.2981,6.7731,5.1665,4.3870,1.5168,0.4672,1.7553,1.5303,1.4224,17.7703,0.4996,20.8416,17.7709,16.0755,0.0531
2026-02-13,91501702635.33,4.5240,0.3047,6.7708,5.1617,4.3853,1.5186,0.4713,1.7530,1.5294,1.4216,17.7905,0.5043,20.8197,17.7614,16.0640,0.0530
2026-02-12,91882815368.76,4.5428,0.3143,6.7708,5.1618,4.3853,1.5249,0.4868,1.7530,1.5295,1.4216,17.8646,0.5186,20.8197,17.7590,16.0640,0.0528
2026-02-11,92471807774.97,4.5719,0.3269,6.7720,5.1629,4.3850,1.5347,0.5110,1.7543,1.5295,1.4212,17.9792,0.5399,20.8351,17.7582,16.0625,0.0525
2026-02-10,92541100999.23,4.5754,0.3299,6.7720,5.1641,4.3850,1.5358,0.5132,1.7543,1.5295,1.4212,17.9926,0.5422,20.8351,17.7574,16.0625,0.0524
2026-02-09,92229281490.06,4.5599,0.3213,6.7720,5.1651,4.3850,1.5306,0.5027,1.7543,1.5294,1.4212,17.9320,0.5304,20.8351,17.7570,16.0625,0.0526
2026-02-06,91952108593.02,4.5462,0.3157,6.7720,5.1661,4.3850,1.5260,0.4896,1.7543,1.5294,1.4212,17.8781,0.5220,20.8351,17.7567,16.0625,0.0528
2026-02-05,92471807774.97,4.5719,0.3266,6.7720,5.1663,4.3850,1.5347,0.5110,1.7543,1.5294,1.4212,17.9792,0.5400,20.8351,17.7533,16.0625,0.0525
2026-02-04,91155236514.03,4.5068,0.2930,6.7720,5.1663,4.3844,1.5128,0.4604,1.7543,1.5294,1.4212,17.7232,0.4965,20.8351,17.7462,16.0593,0.0532
2026-02-03,89734725416.7,4.4366,0.2503,6.7720,5.1663,4.3841,1.4892,0.4007,1.7543,1.5294,1.4209,17.4470,0.4455,20.8351,17.7462,16.0562,0.0541
2026-02-02,88556740604.28,4.3784,0.1931,6.7720,5.1663,4.3835,1.4697,0.3411,1.7543,1.5294,1.4208,17.2180,0.4012,20.8351,17.7462,16.0562,0.0548
2026-01-30,88972499949.84,4.3989,0.2171,6.7720,5.1661,4.3833,1.4766,0.3654,1.7543,1.5294,1.4206,17.2988,0.4147,20.8351,17.7424,16.0517,0.0545
2026-01-29,89907958477.35,4.4452,0.2586,6.7720,5.1663,4.3833,1.4921,0.4107,1.7543,1.5294,1.4206,17.4807,0.4505,20.8351,17.7462,16.0517,0.0539
2026-01-28,88591387216.41,4.3801,0.1969,6.7720,5.1663,4.3824,1.4703,0.3431,1.7543,1.5294,1.4206,17.2247,0.4045,20.8351,17.7462,16.0498,0.0548
2026-01-27,88729973664.93,4.3869,0.2043,6.7720,5.1663,4.3824,1.4726,0.3543,1.7543,1.5294,1.4204,17.2516,0.4090,20.8351,17.7462,16.0479,0.0547
2026-01-26,89076439786.23,4.4041,0.2225,6.7720,5.1663,4.3824,1.4783,0.3697,1.7543,1.5294,1.4203,17.3190,0.4219,20.8351,17.7462,16.0440,0.0545
2026-01-23,88418154155.76,4.3715,0.1910,6.7720,5.1661,4.3817,1.4674,0.3351,1.7543,1.5294,1.4203,17.1910,0.4010,20.8351,17.7424,16.0385,0.0549
2026-01-22,89145733010.49,4.4075,0.2254,6.7720,5.1663,4.3817,1.4795,0.3751,1.7543,1.5294,1.4203,17.3325,0.4264,20.8351,17.7462,16.0385,0.0544
2026-01-21,89007146561.97,4.4006,0.2205,6.7720,5.1663,4.3817,1.4772,0.3684,1.7543,1.5294,1.4199,17.3055,0.4186,20.8351,17.7462,16.0381,0.0545
2026-01-20,89700078804.57,4.4349,0.2507,6.7720,5.1663,4.3817,1.4887,0.4012,1.7543,1.5294,1.4199,17.4402,0.4459,20.8351,17.7462,16.0372,0.0541
2026-01-19,88556740604.28,4.3784,0.1969,6.7720,5.1663,4.3807,1.4697,0.3448,1.7543,1.5294,1.4198,17.2180,0.4049,20.8351,17.7462,16.0312,0.0548
2026-01-16,88764620277.06,4.3886,0.2084,6.7720,5.1661,4.3807,1.4731,0.3587,1.7543,1.5294,1.4194,17.2584,0.4122,20.8351,17.7424,16.0308,0.0546
2026-01-15,89041793174.1,4.4023,0.2221,6.7720,5.1663,4.3807,1.4777,0.3697,1.7543,1.5294,1.4194,17.3123,0.4215,20.8351,17.7462,16.0308,0.0545
2026-01-14,88903206725.58,4.3955,0.2159,6.7720,5.1663,4.3804,1.4754,0.3651,1.7543,1.5294,1.4194,17.2853,0.4165,20.8351,17.7462,16.0294,0.0546
2026-01-13,89076439786.23,4.4041,0.2238,6.7720,5.1663,4.3797,1.4783,0.3709,1.7543,1.5294,1.4189,17.3190,0.4231,20.8351,17.7462,16.0251,0.0545
2026-01-12,89422905907.53,4.4212,0.2416,6.7720,5.1663,4.3797,1.4841,0.3871,1.7543,1.5294,1.4189,17.3864,0.4364,20.8351,17.7462,16.0219,0.0542
2026-01-09,89734725416.7,4.4366,0.2514,6.7720,5.1661,4.3790,1.4892,0.4018,1.7543,1.5294,1.4183,17.4470,0.4466,20.8351,17.7424,16.0157,0.0541
2026-01-08,89665432192.44,4.4332,0.2507,6.7720,5.1663,4.3790,1.4881,0.4016,1.7543,1.5294,1.4183,17.4335,0.4455,20.8351,17.7462,16.0157,0.0541
2026-01-07,90046544925.87,4.4520,0.2615,6.7720,5.1663,4.3790,1.4944,0.4169,1.7543,1.5294,1.4183,17.5076,0.4571,20.8351,17.7462,16.0157,0.0539
2026-01-06,91467056023.2,4.5223,0.3042,6.7720,5.1663,4.3780,1.5180,0.4724,1.7543,1.5294,1.4181,17.7838,0.5048,20.8351,17.7462,16.0147,0.0530
2026-01-05,92056048429.41,4.5514,0.3183,6.7720,5.1663,4.3771,1.5278,0.4948,1.7543,1.5294,1.4181,17.8983,0.5251,20.8351,17.7424,16.0147,0.0527
2025-12-31,91709582308.11,4.5342,0.3099,6.7720,5.1661,4.3762,1.5220,0.4822,1.7543,1.5294,1.4181,17.8310,0.5145,20.8351,17.7424,16.0138,0.0529
2025-12-30,92610394223.49,4.5788,0.3314,6.7720,5.1661,4.3756,1.5370,0.5174,1.7543,1.5294,1.4181,18.0061,0.5447,20.8351,17.7390,16.0138,0.0524
2025-12-29,92090695041.54,4.5531,0.3198,6.7720,5.1661,4.3734,1.5283,0.4967,1.7543,1.5292,1.4181,17.9051,0.5273,20.8351,17.7346,16.0138,0.0527
2025-12-26,92229281490.06,4.5599,0.3226,6.7720,5.1651,4.3729,1.5306,0.5039,1.7543,1.5291,1.4181,17.9320,0.5317,20.8351,17.7319,16.0138,0.0526
2025-12-25,92922213732.66,4.5942,0.3405,6.7720,5.1661,4.3729,1.5421,0.5290,1.7543,1.5290,1.4181,18.0667,0.5539,20.8351,17.7302,16.0138,0.0522
2025-12-24,92575747611.36,4.5771,0.3314,6.7720,5.1661,4.3729,1.5364,0.5162,1.7543,1.5290,1.4181,17.9994,0.5443,20.8351,17.7293,16.0138,0.0524
2025-12-23,93164740017.57,4.6062,0.3455,6.7720,5.1661,4.3729,1.5462,0.5373,1.7543,1.5290,1.4181,18.1139,0.5609,20.8351,17.7232,16.0138,0.0521
2025-12-22,92783627284.14,4.5873,0.3384,6.7720,5.1661,4.3729,1.5398,0.5224,1.7543,1.5290,1.4181,18.0398,0.5505,20.8351,17.7232,16.0138,0.0523
2025-12-19,93996258708.69,4.6473,0.3590,6.7720,5.1651,4.3729,1.5600,0.5660,1.7543,1.5291,1.4181,18.2755,0.5805,20.8351,17.7206,16.0138,0.0516
2025-12-18,93753732423.78,4.6353,0.3563,6.7720,5.1661,4.3729,1.5559,0.5576,1.7543,1.5290,1.4181,18.2284,0.5729,20.8351,17.7180,16.0138,0.0517
2025-12-17,94238784993.6,4.6593,0.3629,6.7720,5.1661,4.3722,1.5640,0.5750,1.7543,1.5288,1.4181,18.3227,0.5870,20.8351,17.7175,16.0130,0.0515
2025-12-16,93026153569.05,4.5993,0.3451,6.7720,5.1661,4.3717,1.5439,0.5323,1.7543,1.5288,1.4181,18.0869,0.5588,20.8351,17.7157,16.0093,0.0521
2025-12-15,92679687447.75,4.5822,0.3368,6.7720,5.1661,4.3717,1.5381,0.5199,1.7543,1.5288,1.4175,18.0196,0.5501,20.8351,17.7126,16.0078,0.0523
2025-12-12,91986755205.15,4.5479,0.3213,6.7720,5.1651,4.3712,1.5266,0.4952,1.7543,1.5287,1.4174,17.8848,0.5292,20.8351,17.7121,16.0055,0.0527
2025-12-11,92021401817.28,4.5497,0.3223,6.7720,5.1661,4.3712,1.5272,0.4971,1.7543,1.5287,1.4174,17.8916,0.5298,20.8351,17.7116,16.0055,0.0527
2025-12-10,92333221326.45,4.5651,0.3285,6.7720,5.1661,4.3709,1.5324,0.5108,1.7543,1.5287,1.4172,17.9522,0.5406,20.8351,17.7113,16.0046,0.0525
2025-12-09,91674935695.98,4.5325,0.3148,6.7720,5.1661,4.3705,1.5214,0.4851,1.7543,1.5287,1.4171,17.8242,0.5191,20.8351,17.7090,16.0029,0.0529
2025-12-08,92229281490.06,4.5599,0.3268,6.7720,5.1661,4.3705,1.5306,0.5062,1.7543,1.5287,1.4171,17.9320,0.5360,20.8351,17.7067,16.0015,0.0526
2025-12-05,92887567120.53,4.5925,0.3424,6.7720,5.1651,4.3705,1.5416,0.5280,1.7543,1.5284,1.4171,18.0600,0.5553,20.8351,17.7039,16.0009,0.0522
2025-12-04,92679687447.75,4.5822,0.3376,6.7720,5.1661,4.3705,1.5381,0.5207,1.7543,1.5281,1.4171,18.0196,0.5510,20.8351,17.7022,16.0009,0.0523
2025-12-03,94585251114.9,4.6764,0.3699,6.7720,5.1661,4.3699,1.5697,0.5862,1.7543,1.5280,1.4171,18.3901,0.5957,20.8351,17.6996,16.0009,0.0513
2025-12-02,95555356254.54,4.7244,0.3894,6.7720,5.1661,4.3694,1.5858,0.6226,1.7543,1.5272,1.4171,18.5787,0.6143,20.8351,17.6973,16.0009,0.0508
2025-12-01,94342724829.99,4.6644,0.3666,6.7720,5.1661,4.3687,1.5657,0.5795,1.7543,1.5272,1.4171,18.3429,0.5911,20.8351,17.6924,16.0009,0.0514
2025-11-28,93511206138.87,4.6233,0.3540,6.7720,5.1651,4.3676,1.5519,0.5511,1.7543,1.5271,1.4171,18.1812,0.5698,20.8351,17.6907,15.9994,0.0519
2025-11-27,93892318872.3,4.6422,0.3592,6.7720,5.1661,4.3676,1.5582,0.5638,1.7543,1.5271,1.4171,18.2553,0.5775,20.8351,17.6899,15.9994,0.0517
2025-11-26,93303326466.09,4.6130,0.3517,6.7720,5.1661,4.3670,1.5485,0.5435,1.7543,1.5269,1.4168,18.1408,0.5667,20.8351,17.6824,15.9994,0.0520
2025-11-25,94238784993.6,4.6593,0.3645,6.7720,5.1661,4.3661,1.5640,0.5766,1.7543,1.5268,1.4168,18.3227,0.5886,20.8351,17.6793,15.9994,0.0515
2025-11-24,94169491769.34,4.6559,0.3633,6.7720,5.1661,4.3659,1.5628,0.5737,1.7543,1.5266,1.4168,18.3092,0.5874,20.8351,17.6782,15.9994,0.0515
2025-11-21,94342724829.99,4.6644,0.3673,6.7720,5.1651,4.3641,1.5657,0.5801,1.7543,1.5263,1.4168,18.3429,0.5917,20.8351,17.6762,15.9994,0.0514
2025-11-20,94585251114.9,4.6764,0.3708,6.7720,5.1661,4.3641,1.5697,0.5870,1.7543,1.5262,1.4168,18.3901,0.5965,20.8351,17.6750,15.9994,0.0513
2025-11-19,94931717236.2,4.6935,0.3782,6.7720,5.1661,4.3641,1.5755,0.6023,1.7543,1.5257,1.4168,18.4574,0.6023,20.8351,17.6749,15.9994,0.0511
2025-11-18,94065551932.95,4.6507,0.3641,6.7720,5.1661,4.3635,1.5611,0.5733,1.7543,1.5255,1.4168,18.2890,0.5866,20.8351,17.6710,15.9994,0.0516
2025-11-17,93719085811.65,4.6336,0.3600,6.7720,5.1661,4.3630,1.5554,0.5605,1.7543,1.5254,1.4168,18.2217,0.5775,20.8351,17.6710,15.9994,0.0518
2025-11-14,93164740017.57,4.6062,0.3528,6.7720,5.1651,4.3624,1.5462,0.5433,1.7543,1.5251,1.4168,18.1139,0.5681,20.8351,17.6692,15.9994,0.0521
2025-11-13,93268679853.96,4.6113,0.3542,6.7720,5.1661,4.3624,1.5479,0.5452,1.7543,1.5250,1.4168,18.1341,0.5688,20.8351,17.6692,15.9994,0.0520
2025-11-12,92852920508.4,4.5908,0.3484,6.7720,5.1661,4.3624,1.5410,0.5319,1.7543,1.5249,1.4168,18.0533,0.5609,20.8351,17.6690,15.9994,0.0522
2025-11-11,92991506956.92,4.5976,0.3505,6.7720,5.1661,4.3612,1.5433,0.5377,1.7543,1.5244,1.4168,18.0802,0.5642,20.8351,17.6643,15.9994,0.0522
2025-11-10,92922213732.66,4.5942,0.3496,6.7720,5.1661,4.3606,1.5421,0.5365,1.7543,1.5237,1.4168,18.0667,0.5630,20.8351,17.6643,15.9994,0.0522
2025-11-07,90739477168.47,4.4863,0.3006,6.7720,5.1651,4.3596,1.5059,0.4605,1.7543,1.5234,1.4168,17.6423,0.4948,20.8351,17.6641,15.9994,0.0535
2025-11-06,90427657659.3,4.4709,0.2929,6.7720,5.1661,4.3596,1.5007,0.4457,1.7543,1.5235,1.4168,17.5817,0.4851,20.8351,17.6643,15.9994,0.0536
2025-11-05,89630785580.31,4.4315,0.2664,6.7720,5.1661,4.3595,1.4875,0.4118,1.7543,1.5235,1.4168,17.4268,0.4611,20.8351,17.6643,15.9994,0.0541
2025-11-04,90496950883.56,4.4743,0.2945,6.7720,5.1661,4.3591,1.5019,0.4503,1.7543,1.5235,1.4168,17.5952,0.4876,20.8351,17.6643,15.9994,0.0536
2025-11-03,90150484762.26,4.4572,0.2804,6.7720,5.1661,4.3577,1.4961,0.4362,1.7543,1.5235,1.4168,17.5278,0.4772,20.8351,17.6643,15.9994,0.0538
2025-10-31,89180379622.62,4.4092,0.2480,6.7720,5.1651,4.3571,1.4800,0.3917,1.7543,1.5234,1.4166,17.3392,0.4476,20.8351,17.6641,15.9994,0.0544
2025-10-30,88175627870.85,4.3595,0.2017,6.7720,5.1661,4.3571,1.4634,0.3426,1.7543,1.5235,1.4166,17.1439,0.4163,20.8351,17.6643,15.9994,0.0550
2025-10-29,88037041422.33,4.3527,0.1964,6.7720,5.1661,4.3567,1.4611,0.3380,1.7543,1.5235,1.4166,17.1169,0.4118,20.8351,17.6643,15.9992,0.0551
