日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PB(不含商誉),PB(不含商誉) 分位点,PB(不含商誉) 80%分位点值,PB(不含商誉) 50%分位点值,PB(不含商誉) 20%分位点值
2026-04-30,=20.3500,=20.3500,=20.3500,=20.3500,=187118340292.95,=172453837253.0,=121984041223.0,,=2.0668,,,,
2026-04-29,=20.5000,=20.5000,=20.5000,=20.5000,=188497590958.5,=173724995759.0,=122883186490.0,,=2.1350,,,,
2026-04-28,=20.1400,=20.1400,=20.1400,=20.1400,=185187389361.18,=170674215345.0,=120725237849.2,,=2.0975,,,,
2026-04-27,=19.5000,=19.5000,=19.5000,=19.5000,=179302586521.5,=165250605722.0,=116888884710.0,,=2.0308,,,,
2026-04-24,=19.5200,=19.5200,=19.5200,=19.5200,=179486486610.24,=165420093522.0,=117008770745.6,,=2.0329,,,,
2026-04-23,=19.6000,=19.6000,=19.6000,=19.6000,=180222086965.2,=166098044725.0,=117488314888.0,,=2.0412,,,,
2026-04-22,=19.7800,=19.7800,=19.7800,=19.7800,=181877187763.86,=167623434932.0,=118567289208.4,,=2.0600,,,,
2026-04-21,=19.9300,=19.9300,=19.9300,=19.9300,=183256438429.41,=168894593437.0,=119466434475.4,,=2.0756,,,,
2026-04-20,=19.9200,=19.9200,=19.9200,=19.9200,=183164488385.04,=168809849537.0,=119406491457.6,,=2.0746,,,,
2026-04-17,=20.1600,=20.1600,=20.1600,=20.1600,=185371289449.92,=170843703146.0,=120845123884.8,,=2.0996,,,,
2026-04-16,=20.3900,=20.3900,=20.3900,=20.3900,=187486140470.43,=172792812854.0,=122223813294.2,,=2.1235,,,,
2026-04-15,=20.6600,=20.6600,=20.6600,=20.6600,=189968791668.42,=175080898164.0,=123842274774.8,,=2.1516,,,,
2026-04-14,=20.8600,=20.8600,=20.8600,=20.8600,=191807792555.82,=176775776172.0,=125041135130.8,,=2.1725,,,,
2026-04-13,=20.3600,=20.3600,=20.3600,=20.3600,=187210290337.32,=172538581153.0,=122043984240.8,,=2.1204,,,,
2026-04-10,=20.6600,=20.6600,=20.6600,=20.6600,=189968791668.42,=175080898164.0,=123842274774.8,,=2.1516,,,,
2026-04-09,=20.6600,=20.6600,=20.6600,=20.6600,=189968791668.42,=175080898164.0,=123842274774.8,,=2.1516,,,,
2026-04-08,=20.8600,=20.8600,=20.8600,=20.8600,=191807792555.82,=176775776172.0,=125041135130.8,,=2.1725,,,,
2026-04-07,=19.5200,=19.5200,=19.5200,=19.5200,=179486486610.24,=165420093522.0,=117008770745.6,,=2.0329,,,,
2026-04-03,=19.8800,=19.8800,=19.8800,=19.8800,=182796688207.56,=168470873936.0,=119166719386.4,,=2.0704,,,,
2026-04-02,=20.0700,=20.0700,=20.0700,=20.0700,=184543739050.59,=170081008043.0,=120305636724.6,,=2.0902,,,,
2026-04-01,=20.3000,=20.3000,=20.3000,=20.3000,=186658590071.1,=172030117751.0,=121684326134.0,,=2.1141,,,,
2026-03-31,=19.2200,=19.2200,=19.2200,=19.2200,=176727985279.14,=162877776511.0,=115210480211.6,,=2.0017,,,,
2026-03-30,=18.8700,=18.8700,=18.8700,=18.8700,=173509733726.19,=159911739998.0,=113112474588.6,,=2.3651,,,,
2026-03-27,=19.1600,=19.1600,=19.1600,=19.1600,=176176285012.92,=162369313109.0,=114850822104.8,,=2.4015,,,,
2026-03-26,=19.2600,=19.2600,=19.2600,=19.2600,=177095785456.62,=163216752113.0,=115450252282.8,,=2.4140,,,,
2026-03-25,=19.7300,=19.7300,=19.7300,=19.7300,=181417437542.01,=167199715430.0,=118267574119.4,,=2.4729,,,,
2026-03-24,=19.1300,=19.1300,=19.1300,=19.1300,=175900434879.81,=162115081408.0,=114670993051.4,,=2.3977,,,,
2026-03-23,=18.6500,=18.6500,=18.6500,=18.6500,=171486832750.05,=158047374190.0,=111793728197.0,,=2.3376,,,,
2026-03-20,=19.4300,=19.4300,=19.4300,=19.4300,=178658936210.91,=164657398419.0,=116469283585.4,,=2.4353,,,,
2026-03-19,=19.7600,=19.7600,=19.7600,=19.7600,=181693287675.12,=167453947131.0,=118447403172.8,,=2.4767,,,,
2026-03-18,=20.7000,=20.7000,=20.7000,=20.7000,=190336591845.9,=175419873766.0,=124082046846.0,,=2.5945,,,,
2026-03-17,=20.7600,=20.7600,=20.7600,=20.7600,=190888292112.12,=175928337168.0,=124441704952.8,,=2.6020,,,,
2026-03-16,=20.8500,=20.8500,=20.8500,=20.8500,=191715842511.45,=176691032271.0,=124981192113.0,,=2.6133,,,,
2026-03-13,=21.2900,=21.2900,=21.2900,=21.2900,=195761644463.73,=180419763888.0,=127618684896.2,,=2.6685,,,,
2026-03-12,=21.5100,=21.5100,=21.5100,=21.5100,=197784545439.87,=182284129696.0,=128937431287.8,,=2.6960,,,,
2026-03-11,=22.2500,=22.2500,=22.2500,=22.2500,=204588848723.25,=188555178323.0,=133373214605.0,,=2.7888,,,,
2026-03-10,=22.0600,=22.0600,=22.0600,=22.0600,=202841797880.22,=186945044216.0,=132234297266.8,,=2.7650,,,,
2026-03-09,=21.2700,=21.2700,=21.2700,=21.2700,=195577744374.99,=180250276087.0,=127498798860.6,,=2.6660,,,,
2026-03-06,=22.0300,=22.0300,=22.0300,=22.0300,=202565947747.11,=186690812515.0,=132054468213.4,,=2.7612,,,,
2026-03-05,=22.0800,=22.0800,=22.0800,=22.0800,=203025697968.96,=187114532017.0,=132354183302.4,,=2.7675,,,,
2026-03-04,=22.0100,=22.0100,=22.0100,=22.0100,=202382047658.37,=186521324714.0,=131934582177.8,,=2.7587,,,,
2026-03-03,=22.1900,=22.1900,=22.1900,=22.1900,=204037148457.03,=188046714921.0,=133013556498.2,,=2.7813,,,,
2026-03-02,=22.9700,=22.9700,=22.9700,=22.9700,=211209251917.89,=194656739150.0,=137689111886.6,,=2.8790,,,,
2026-02-27,=23.1500,=23.1500,=23.1500,=23.1500,=212864352716.55,=196182129357.0,=138768086207.0,,=2.9016,,,,
2026-02-26,=23.3500,=23.3500,=23.3500,=23.3500,=214703353603.95,=197877007364.0,=139966946563.0,,=2.9267,,,,
2026-02-25,=23.9800,=23.9800,=23.9800,=23.9800,=220496206399.26,=203215873087.0,=143743356684.4,,=3.0056,,,,
2026-02-24,=23.9500,=23.9500,=23.9500,=23.9500,=220220356266.15,=202961641386.0,=143563527631.0,,=3.0019,,,,
