date,市值(元),PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,股息率,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值
2026-05-14,189509041446.57,2.0450,0.6734,2.2292,1.8616,1.6308,0.0225,2.0923,0.2392,3.2321,2.4690,2.0514,22.5135,0.4136,38.1142,24.2731,14.2043
2026-05-13,196681144907.43,2.1224,0.7356,2.2292,1.8613,1.6308,0.0217,2.1715,0.3094,3.2321,2.4690,2.0514,23.3656,0.4517,38.1142,24.2842,14.2043
2026-05-12,196405294774.32,2.1194,0.7335,2.2292,1.8612,1.6308,0.0217,2.1684,0.3045,3.2321,2.4690,2.0503,23.3328,0.4476,38.4842,24.2892,14.2043
2026-05-11,200818896904.08,2.1670,0.7607,2.2292,1.8604,1.6308,0.0213,2.2171,0.3445,3.2321,2.4690,2.0494,23.8571,0.4823,38.5596,24.2897,14.2043
2026-05-08,188773441091.61,2.0371,0.6682,2.2292,1.8592,1.6308,0.0226,2.0842,0.2337,3.2321,2.4690,2.0478,22.4261,0.4097,38.9889,24.3021,14.2043
2026-05-07,192911193088.26,2.0817,0.7064,2.2292,1.8592,1.6308,0.0221,2.1298,0.2742,3.2321,2.4690,2.0478,22.9177,0.4260,38.9889,24.3021,14.2043
2026-05-06,192267542777.67,2.0748,0.7009,2.2292,1.8591,1.6308,0.0222,2.1227,0.2682,3.2321,2.4690,2.0478,22.8412,0.4249,38.9889,24.3021,14.2043
2026-04-30,187118340292.95,2.0192,0.6551,2.2292,1.8592,1.6308,0.0228,2.0659,0.2143,3.2321,2.4686,2.0464,22.2295,0.4038,39.2713,24.3272,14.2043
2026-04-29,188497590958.5,2.1014,0.7218,2.2292,1.8591,1.6308,0.0226,2.1340,0.2799,3.2321,2.4690,2.0464,22.4187,0.4089,39.2713,24.3375,14.2043
2026-04-28,185187389361.18,2.0645,0.6941,2.2292,1.8591,1.6308,0.0231,2.0965,0.2444,3.2321,2.4690,2.0462,22.0250,0.3965,39.4936,24.3391,14.2043
2026-04-27,179302586521.5,1.9989,0.6443,2.2292,1.8591,1.6308,0.0238,2.0299,0.1859,3.2321,2.4690,2.0461,21.3251,0.3833,39.5225,24.3476,14.2043
2026-04-24,179486486610.24,2.0010,0.6458,2.2276,1.8591,1.6310,0.0238,2.0320,0.1886,3.2321,2.4682,2.0453,21.3470,0.3834,39.6481,24.3579,14.2049
2026-04-23,180222086965.2,2.0092,0.6502,2.2292,1.8591,1.6308,0.0237,2.0403,0.1957,3.2321,2.4686,2.0453,21.4345,0.3848,39.6900,24.3683,14.2043
2026-04-22,181877187763.86,2.0276,0.6624,2.2292,1.8591,1.6308,0.0235,2.0590,0.2102,3.2321,2.4690,2.0461,21.6313,0.3875,39.6900,24.3787,14.2043
2026-04-21,183256438429.41,2.0430,0.6748,2.2292,1.8591,1.6308,0.0233,2.0747,0.2267,3.2321,2.4690,2.0453,21.7953,0.3899,39.6900,24.3842,14.2043
2026-04-20,183164488385.04,2.0420,0.6739,2.2292,1.8591,1.6308,0.0233,2.0736,0.2255,3.2321,2.4690,2.0449,21.7844,0.3895,39.9142,24.3842,14.2043
2026-04-17,185371289449.92,2.0666,0.6965,2.2276,1.8591,1.6310,0.0230,2.0986,0.2479,3.2321,2.4682,2.0442,22.0469,0.3942,40.1505,24.4047,14.2049
2026-04-16,187486140470.43,2.0902,0.7120,2.2292,1.8591,1.6308,0.0228,2.1225,0.2691,3.2321,2.4686,2.0440,22.2984,0.4021,40.1924,24.4057,14.2043
2026-04-15,189968791668.42,2.1178,0.7321,2.2292,1.8591,1.6308,0.0225,2.1506,0.2935,3.2321,2.4690,2.0440,22.5937,0.4106,40.1924,24.4067,14.2043
2026-04-14,191807792555.82,2.1383,0.7428,2.2292,1.8591,1.6308,0.0223,2.1715,0.3100,3.2321,2.4690,2.0438,22.8124,0.4176,40.5041,24.4114,14.2043
2026-04-13,187210290337.32,2.0871,0.7106,2.2292,1.8591,1.6308,0.0228,2.1194,0.2671,3.2321,2.4690,2.0428,22.2656,0.4011,40.6111,24.4131,14.2043
2026-04-10,189968791668.42,2.1178,0.7331,2.2276,1.8591,1.6310,0.0225,2.1506,0.2949,3.2321,2.4682,2.0418,22.5937,0.4098,40.8204,24.4456,14.2049
2026-04-09,189968791668.42,2.1178,0.7334,2.2292,1.8591,1.6308,0.0225,2.1506,0.2950,3.2321,2.4686,2.0406,22.5937,0.4100,41.1700,24.4461,14.2043
2026-04-08,191807792555.82,2.1383,0.7432,2.2292,1.8591,1.6308,0.0223,2.1715,0.3104,3.2321,2.4690,2.0406,22.8124,0.4163,41.1700,24.4466,14.2043
2026-04-07,179486486610.24,2.0010,0.6488,2.2292,1.8591,1.6308,0.0238,2.0320,0.1929,3.2321,2.4690,2.0404,21.3470,0.3838,41.2191,24.4514,14.2043
2026-04-03,182796688207.56,2.0379,0.6738,2.2276,1.8591,1.6310,0.0234,2.0694,0.2232,3.2321,2.4682,2.0402,21.7407,0.3884,41.4715,24.4681,14.2049
2026-04-02,184543739050.59,2.0574,0.6906,2.2292,1.8591,1.6308,0.0231,2.0892,0.2431,3.2321,2.4686,2.0402,21.9484,0.3906,41.4750,24.4775,14.2043
2026-04-01,186658590071.1,2.0809,0.7094,2.2292,1.8591,1.6308,0.0229,2.1132,0.2634,3.2321,2.4690,2.0402,22.2000,0.3982,41.4750,24.4868,14.2043
2026-03-31,176727985279.14,1.9702,0.6232,2.2292,1.8591,1.6308,0.0242,2.0007,0.1723,3.2321,2.4690,2.0400,21.0189,0.3809,41.6968,24.4924,14.2043
2026-03-30,173509733726.19,2.0146,0.6583,2.2292,1.8591,1.6308,0.0325,2.3635,0.4431,3.2321,2.4690,2.0400,21.0491,0.3809,41.7245,24.5228,14.2043
2026-03-27,176176285012.92,2.0455,0.6808,2.2276,1.8591,1.6310,0.0320,2.3998,0.4617,3.2321,2.4682,2.0393,21.3726,0.3826,42.1681,24.5518,14.2049
2026-03-26,177095785456.62,2.0562,0.6897,2.2292,1.8591,1.6308,0.0319,2.4123,0.4677,3.2321,2.4686,2.0389,21.4842,0.3832,42.3344,24.5629,14.2043
2026-03-25,181417437542.01,2.1064,0.7284,2.2292,1.8591,1.6308,0.0311,2.4712,0.5029,3.2321,2.4690,2.0389,22.0085,0.3908,42.3344,24.5741,14.2043
2026-03-24,175900434879.81,2.0423,0.6789,2.2292,1.8591,1.6308,0.0321,2.3960,0.4604,3.2321,2.4682,2.0380,21.3392,0.3825,42.5008,24.5766,14.2043
2026-03-23,171486832750.05,1.9911,0.6455,2.2292,1.8591,1.6308,0.0329,2.3359,0.4295,3.2321,2.4682,2.0377,20.8037,0.3776,42.5839,24.5859,14.2043
2026-03-20,178658936210.91,2.0744,0.7047,2.2276,1.8591,1.6310,0.0316,2.4336,0.4778,3.2321,2.4671,2.0365,21.6738,0.3851,42.8612,24.5949,14.2049
2026-03-19,181693287675.12,2.1096,0.7309,2.2292,1.8591,1.6308,0.0311,2.4749,0.5043,3.2321,2.4677,2.0363,22.0419,0.3894,42.8889,24.5966,14.2043
2026-03-18,190336591845.9,2.2100,0.7881,2.2292,1.8591,1.6308,0.0297,2.5927,0.5874,3.2321,2.4671,2.0363,23.0905,0.4204,42.8889,24.5983,14.2043
2026-03-17,190888292112.12,2.2164,0.7931,2.2292,1.8591,1.6308,0.0296,2.6002,0.5911,3.2321,2.4660,2.0362,23.1574,0.4250,42.9166,24.6075,14.2043
2026-03-16,191715842511.45,2.2260,0.7988,2.2292,1.8591,1.6308,0.0294,2.6115,0.5977,3.2321,2.4659,2.0349,23.2578,0.4287,43.1939,24.6106,14.2043
2026-03-13,195761644463.73,2.2729,0.8262,2.2276,1.8591,1.6310,0.0288,2.6666,0.6306,3.2321,2.4659,2.0341,23.7486,0.4609,43.5265,24.6126,14.2049
2026-03-12,197784545439.87,2.2964,0.8381,2.2276,1.8591,1.6308,0.0285,2.6941,0.6473,3.2321,2.4659,2.0332,23.9940,0.4726,43.5543,24.6182,14.2043
2026-03-11,204588848723.25,2.3754,0.8697,2.2267,1.8591,1.6308,0.0276,2.7868,0.6884,3.2321,2.4659,2.0332,24.8195,0.5140,43.5543,24.6239,14.2043
2026-03-10,202841797880.22,2.3552,0.8603,2.2259,1.8591,1.6308,0.0278,2.7630,0.6789,3.2321,2.4658,2.0312,24.6075,0.4984,43.6929,24.6239,14.2043
2026-03-09,195577744374.99,2.2708,0.8256,2.2251,1.8586,1.6308,0.0289,2.6641,0.6298,3.2321,2.4653,2.0306,23.7263,0.4600,43.8038,24.6239,14.2043
2026-03-06,202565947747.11,2.3520,0.8600,2.2238,1.8591,1.6310,0.0279,2.7593,0.6787,3.2321,2.4643,2.0306,24.5741,0.4951,43.8038,24.6289,14.2049
2026-03-05,203025697968.96,2.3573,0.8611,2.2238,1.8588,1.6308,0.0278,2.7655,0.6815,3.2321,2.4643,2.0298,24.6298,0.5002,43.9147,24.6294,14.2043
2026-03-04,202382047658.37,2.3498,0.8603,2.2231,1.8586,1.6308,0.0279,2.7567,0.6785,3.2321,2.4643,2.0298,24.5518,0.4951,43.9147,24.6289,14.2043
2026-03-03,204037148457.03,2.3690,0.8664,2.2216,1.8586,1.6308,0.0277,2.7793,0.6863,3.2321,2.4639,2.0298,24.7525,0.5091,43.9701,24.6368,14.2043
2026-03-02,211209251917.89,2.4523,0.8953,2.2206,1.8581,1.6308,0.0267,2.8770,0.7156,3.2321,2.4638,2.0293,25.6226,0.5503,44.0810,24.6368,14.2043
2026-02-27,212864352716.55,2.4715,0.9016,2.2188,1.8575,1.6310,0.0265,2.8995,0.7228,3.2321,2.4631,2.0286,25.8234,0.5585,44.1087,24.6477,14.2049
2026-02-26,214703353603.95,2.4929,0.9069,2.2188,1.8573,1.6308,0.0263,2.9246,0.7301,3.2321,2.4631,2.0274,26.0465,0.5682,44.1365,24.6422,14.2043
2026-02-25,220496206399.26,2.5601,0.9209,2.2188,1.8572,1.6308,0.0256,3.0035,0.7487,3.2321,2.4626,2.0273,26.7492,0.5847,44.3305,24.6422,14.2043
2026-02-24,220220356266.15,2.5569,0.9197,2.2187,1.8570,1.6308,0.0256,2.9997,0.7466,3.2321,2.4620,2.0270,26.7158,0.5822,44.4691,24.6422,14.2043
2026-02-13,212588502583.44,2.4683,0.9026,2.2152,1.8565,1.6310,0.0265,2.8958,0.7231,3.2296,2.4594,2.0239,25.7899,0.5555,44.8850,24.6561,14.2134
2026-02-12,220312306310.52,2.5580,0.9203,2.2147,1.8564,1.6310,0.0256,3.0010,0.7485,3.2296,2.4588,2.0239,26.7269,0.5816,44.8850,24.6541,14.2134
2026-02-11,219944506133.04,2.5537,0.9202,2.2147,1.8563,1.6308,0.0257,2.9960,0.7475,3.2321,2.4583,2.0238,26.6823,0.5802,44.9405,24.6521,14.2049
2026-02-10,218657205511.86,2.5388,0.9186,2.2142,1.8561,1.6308,0.0258,2.9784,0.7433,3.2321,2.4581,2.0238,26.5262,0.5771,44.9405,24.6503,14.2049
2026-02-09,216818204624.46,2.5174,0.9152,2.2140,1.8559,1.6308,0.0260,2.9534,0.7379,3.2321,2.4579,2.0238,26.3031,0.5745,44.9405,24.6485,14.2049
2026-02-06,211301201962.26,2.4534,0.8995,2.2140,1.8556,1.6308,0.0267,2.8782,0.7205,3.2321,2.4575,2.0238,25.6338,0.5500,44.9405,24.6481,14.2049
2026-02-05,213967753248.99,2.4843,0.9090,2.2126,1.8553,1.6308,0.0264,2.9146,0.7306,3.2321,2.4571,2.0238,25.9573,0.5618,44.9405,24.6477,14.2049
2026-02-04,213875803204.62,2.4833,0.9082,2.2121,1.8543,1.6308,0.0264,2.9133,0.7302,3.2321,2.4563,2.0235,25.9461,0.5614,44.9405,24.6477,14.2049
2026-02-03,212220702405.96,2.4641,0.9036,2.2117,1.8543,1.6308,0.0266,2.8908,0.7241,3.2321,2.4563,2.0233,25.7453,0.5552,45.0236,24.6477,14.2049
2026-02-02,196589194863.06,2.2826,0.8402,2.2111,1.8542,1.6308,0.0287,2.6778,0.6454,3.2321,2.4548,2.0210,23.8490,0.4654,45.2454,24.6477,14.2049
2026-01-30,201554497259.04,2.3402,0.8654,2.2108,1.8539,1.6297,0.0280,2.7455,0.6801,3.2321,2.4543,2.0209,24.4514,0.4911,45.4395,24.6503,14.2049
2026-01-29,203393498146.44,2.3616,0.8715,2.2104,1.8537,1.6297,0.0277,2.7705,0.6903,3.2321,2.4540,2.0209,24.6745,0.5021,45.4395,24.6521,14.2049
2026-01-28,204588848723.25,2.3754,0.8760,2.2096,1.8537,1.6297,0.0276,2.7868,0.6948,3.2321,2.4532,2.0201,24.8195,0.5099,45.5699,24.6521,14.2049
2026-01-27,209921951296.71,2.4374,0.8983,2.2087,1.8533,1.6295,0.0269,2.8595,0.7187,3.2321,2.4522,2.0201,25.4664,0.5408,45.6514,24.6521,14.2049
2026-01-26,211944852272.85,2.4608,0.9028,2.2085,1.8531,1.6295,0.0266,2.8870,0.7236,3.2321,2.4493,2.0197,25.7119,0.5511,45.6530,24.6521,14.2049
2026-01-23,211301201962.26,2.4534,0.9016,2.2078,1.8527,1.6295,0.0267,2.8782,0.7225,3.2321,2.4486,2.0184,25.6338,0.5480,45.7639,24.6541,14.2049
2026-01-22,207899050320.57,2.4139,0.8925,2.2076,1.8522,1.6295,0.0271,2.8319,0.7138,3.2321,2.4483,2.0184,25.2210,0.5268,45.7639,24.6521,14.2049
2026-01-21,207623200187.46,2.4107,0.8913,2.2068,1.8522,1.6295,0.0272,2.8281,0.7129,3.2321,2.4481,2.0175,25.1876,0.5264,45.7916,24.6521,14.2049
2026-01-20,207347350054.35,2.4075,0.8896,2.2067,1.8522,1.6295,0.0272,2.8244,0.7121,3.2321,2.4477,2.0174,25.1541,0.5239,45.8385,24.6521,14.2049
2026-01-19,203209598057.7,2.3594,0.8727,2.2065,1.8522,1.6295,0.0278,2.7680,0.6915,3.2321,2.4465,2.0162,24.6521,0.5000,45.8831,24.6521,14.2049
2026-01-16,203301548102.07,2.3605,0.8732,2.2057,1.8527,1.6295,0.0278,2.7693,0.6929,3.2321,2.4460,2.0150,24.6633,0.5002,46.0771,24.6597,14.2049
2026-01-15,204588848723.25,2.3754,0.8789,2.2055,1.8522,1.6295,0.0276,2.7868,0.6977,3.2321,2.4460,2.0150,24.8195,0.5091,46.0771,24.6561,14.2049
2026-01-14,204496898678.88,2.3744,0.8785,2.2055,1.8522,1.6295,0.0276,2.7856,0.6977,3.2321,2.4421,2.0143,24.8083,0.5086,46.0963,24.6561,14.2049
2026-01-13,207991000364.94,2.4149,0.8937,2.2052,1.8522,1.6295,0.0271,2.8331,0.7142,3.2321,2.4420,2.0135,25.2322,0.5255,46.1517,24.6561,14.2049
2026-01-12,207439300098.72,2.4085,0.8913,2.2043,1.8522,1.6295,0.0272,2.8256,0.7129,3.2321,2.4417,2.0129,25.1653,0.5227,46.3267,24.6561,14.2049
2026-01-09,204864698856.36,2.3786,0.8814,2.2016,1.8527,1.6295,0.0275,2.7906,0.6999,3.2321,2.4412,2.0102,24.8529,0.5093,46.4375,24.6620,14.2049
2026-01-08,197048945084.91,2.2879,0.8488,2.2010,1.8522,1.6295,0.0286,2.6841,0.6577,3.2321,2.4408,2.0102,23.9048,0.4675,46.4375,24.6561,14.2049
2026-01-07,199807446416.01,2.3199,0.8649,2.2009,1.8522,1.6295,0.0282,2.7217,0.6742,3.2321,2.4404,2.0102,24.2394,0.4782,46.4564,24.6678,14.2049
2026-01-06,201186697081.56,2.3359,0.8699,2.2006,1.8522,1.6295,0.0281,2.7405,0.6808,3.2321,2.4402,2.0099,24.4067,0.4881,46.5207,24.6741,14.2049
2026-01-05,195485794330.62,2.2697,0.8398,2.2004,1.8522,1.6295,0.0289,2.6628,0.6458,3.2321,2.4390,2.0099,23.7151,0.4592,46.5245,24.6793,14.2049
2025-12-31,194290443753.81,2.2559,0.8329,2.2001,1.8527,1.6295,0.0290,2.6465,0.6377,3.2321,2.4381,2.0099,23.5701,0.4463,46.6492,24.6840,14.2049
2025-12-30,193462893354.48,2.2463,0.8267,2.2001,1.8527,1.6295,0.0292,2.6353,0.6303,3.2321,2.4376,2.0099,23.4697,0.4397,46.7980,24.6873,14.2049
2025-12-29,190520491934.64,2.2121,0.8094,2.2001,1.8527,1.6295,0.0296,2.5952,0.6093,3.2321,2.4375,2.0099,23.1128,0.4216,46.8811,24.6962,14.2049
2025-12-26,194658243931.29,2.2601,0.8329,2.2004,1.8531,1.6295,0.0290,2.6515,0.6403,3.2321,2.4356,2.0099,23.6147,0.4506,46.9920,24.7066,14.2049
2025-12-25,190060741712.79,2.2068,0.8053,2.2001,1.8527,1.6295,0.0297,2.5889,0.6064,3.2321,2.4346,2.0099,23.0570,0.4183,46.9920,24.7071,14.2049
2025-12-24,191256092289.6,2.2206,0.8143,2.2001,1.8527,1.6295,0.0295,2.6052,0.6142,3.2321,2.4327,2.0099,23.2020,0.4245,47.0659,24.7140,14.2049
2025-12-23,190152691757.16,2.2078,0.8057,2.2001,1.8527,1.6295,0.0297,2.5902,0.6077,3.2321,2.4318,2.0099,23.0682,0.4183,47.0858,24.7204,14.2049
2025-12-22,192083642688.93,2.2302,0.8180,2.2001,1.8527,1.6295,0.0294,2.6165,0.6204,3.2321,2.4311,2.0099,23.3024,0.4282,47.1861,24.7210,14.2049
2025-12-19,195301894241.88,2.2676,0.8379,2.2004,1.8531,1.6295,0.0289,2.6603,0.6449,3.2321,2.4302,2.0099,23.6928,0.4543,47.3429,24.7383,14.2049
2025-12-18,193095093177.0,2.2420,0.8242,2.2001,1.8527,1.6295,0.0292,2.6302,0.6303,3.2321,2.4300,2.0099,23.4251,0.4352,47.3429,24.7432,14.2049
2025-12-17,193738743487.59,2.2495,0.8254,2.2001,1.8527,1.6295,0.0291,2.6390,0.6340,3.2321,2.4286,2.0099,23.5032,0.4393,47.3983,24.7489,14.2049
2025-12-16,190888292112.12,2.2164,0.8110,2.2001,1.8527,1.6295,0.0296,2.6002,0.6138,3.2321,2.4275,2.0099,23.1574,0.4232,47.4079,24.7655,14.2049
2025-12-15,193738743487.59,2.2495,0.8254,2.2001,1.8527,1.6295,0.0291,2.6390,0.6344,3.2321,2.4263,2.0099,23.5032,0.4389,47.4633,24.7850,14.2049
2025-12-12,196037494596.84,2.2762,0.8432,2.2004,1.8531,1.6295,0.0288,2.6703,0.6510,3.2321,2.4242,2.0099,23.7821,0.4560,47.6297,24.7922,14.2049
2025-12-11,193922643576.33,2.2516,0.8283,2.2001,1.8527,1.6295,0.0291,2.6415,0.6369,3.2321,2.4229,2.0099,23.5255,0.4401,47.6297,24.7940,14.2049
2025-12-10,197416745262.39,2.2922,0.8501,2.2001,1.8527,1.6295,0.0286,2.6891,0.6599,3.2321,2.4213,2.0099,23.9494,0.4619,47.6753,24.7961,14.2049
2025-12-09,194750193975.66,2.2612,0.8329,2.2001,1.8527,1.6295,0.0290,2.6528,0.6418,3.2321,2.4204,2.0099,23.6259,0.4479,47.7030,24.8199,14.2049
2025-12-08,195209944197.51,2.2665,0.8378,2.2001,1.8527,1.6295,0.0289,2.6591,0.6455,3.2321,2.4193,2.0099,23.6817,0.4504,47.7095,24.8447,14.2049
2025-12-05,195853594508.1,2.2740,0.8424,2.2004,1.8531,1.6295,0.0288,2.6678,0.6490,3.2321,2.4185,2.0099,23.7598,0.4531,47.7683,24.9007,14.2049
2025-12-04,192819243043.89,2.2388,0.8226,2.2001,1.8527,1.6295,0.0293,2.6265,0.6311,3.2321,2.4184,2.0099,23.3917,0.4335,47.7683,24.9094,14.2049
2025-12-03,187578090514.8,2.1779,0.7904,2.2001,1.8527,1.6295,0.0301,2.5551,0.5912,3.2321,2.4171,2.0099,22.7558,0.4084,47.8515,24.9248,14.2049
2025-12-02,185371289449.92,2.1523,0.7723,2.2004,1.8527,1.6295,0.0304,2.5250,0.5714,3.2321,2.4159,2.0099,22.4881,0.4014,47.8792,24.9337,14.2049
2025-12-01,185003489272.44,2.1480,0.7703,2.2006,1.8527,1.6295,0.0305,2.5200,0.5657,3.2321,2.4153,2.0099,22.4435,0.3993,47.9246,24.9399,14.2049
2025-11-28,186842490159.84,2.1694,0.7827,2.2010,1.8531,1.6295,0.0302,2.5451,0.5848,3.2321,2.4143,2.0099,22.6666,0.4053,48.0213,24.9545,14.2049
2025-11-27,185095439316.81,2.1491,0.7703,2.2010,1.8527,1.6295,0.0305,2.5213,0.5685,3.2321,2.4137,2.0099,22.4546,0.3998,48.0213,24.9648,14.2049
2025-11-26,191991692644.56,2.2292,0.8168,2.2016,1.8527,1.6295,0.0294,2.6152,0.6245,3.2321,2.4128,2.0099,23.2913,0.4249,48.1185,24.9831,14.2049
2025-11-25,186126411828.28,2.1611,0.7760,2.2016,1.8527,1.6295,0.0303,2.5353,0.5772,3.2321,2.4126,2.0099,22.5797,0.4022,48.1460,24.9994,14.2049
2025-11-24,186763831046.87,2.1685,0.7810,2.2043,1.8527,1.6295,0.0302,2.5440,0.5842,3.2321,2.4118,2.0099,22.6570,0.4043,48.1462,25.0114,14.2049
2025-11-21,184487333837.62,2.1420,0.7667,2.2055,1.8531,1.6295,0.0306,2.5130,0.5634,3.2321,2.4110,2.0099,22.3809,0.3975,48.3124,25.0261,14.2049
2025-11-20,189950927139.82,2.2055,0.7999,2.2055,1.8527,1.6295,0.0297,2.5874,0.6122,3.2321,2.4102,2.0099,23.0437,0.4142,48.3124,25.0323,14.2049
2025-11-19,189131388144.49,2.1960,0.7954,2.2055,1.8527,1.6295,0.0298,2.5763,0.6048,3.2321,2.4087,2.0099,22.9443,0.4100,48.3331,25.0412,14.2049
2025-11-18,189950927139.82,2.2055,0.7995,2.2057,1.8527,1.6295,0.0297,2.5874,0.6126,3.2321,2.4079,2.0099,23.0437,0.4138,48.3331,25.0491,14.2049
2025-11-17,187310190377.09,2.1748,0.7851,2.2065,1.8527,1.6295,0.0301,2.5514,0.5916,3.2321,2.4063,2.0099,22.7233,0.4047,48.3955,25.0569,14.2049
2025-11-14,188129729372.42,2.1843,0.7905,2.2076,1.8531,1.6295,0.0300,2.5626,0.5967,3.2321,2.4032,2.0099,22.8227,0.4070,48.3956,25.0617,14.2049
2025-11-13,190224106804.93,2.2087,0.8016,2.2076,1.8527,1.6295,0.0297,2.5911,0.6138,3.2321,2.4032,2.0099,23.0768,0.4129,48.3956,25.0617,14.2049
2025-11-12,188038669484.05,2.1833,0.7904,2.2076,1.8527,1.6295,0.0300,2.5614,0.5957,3.2321,2.4030,2.0099,22.8117,0.4063,48.4579,25.0617,14.2049
2025-11-11,190406226581.67,2.2108,0.8020,2.2079,1.8527,1.6295,0.0296,2.5936,0.6151,3.2321,2.4029,2.0099,23.0989,0.4142,48.5202,25.0617,14.2049
2025-11-10,192409544125.81,2.2340,0.8152,2.2079,1.8527,1.6295,0.0293,2.6209,0.6282,3.2321,2.4029,2.0099,23.3419,0.4245,48.5202,25.0628,14.2049
2025-11-07,201515532962.81,2.3398,0.8650,2.2079,1.8531,1.6295,0.0280,2.7449,0.6848,3.2321,2.4029,2.0099,24.4466,0.4733,48.5826,25.0761,14.2049
2025-11-06,200240694525.63,2.3250,0.8613,2.2079,1.8527,1.6295,0.0282,2.7276,0.6764,3.2321,2.4029,2.0099,24.2920,0.4656,48.5826,25.0869,14.2049
2025-11-05,198692676423.34,2.3070,0.8522,2.2079,1.8527,1.6295,0.0284,2.7065,0.6694,3.2321,2.4028,2.0099,24.1042,0.4582,48.5826,25.0976,14.2049
2025-11-04,197691017651.27,2.2954,0.8456,2.2079,1.8527,1.6295,0.0285,2.6928,0.6636,3.2321,2.4020,2.0099,23.9827,0.4537,48.6172,25.0976,14.2049
2025-11-03,199239035753.56,2.3133,0.8538,2.2079,1.8527,1.6295,0.0283,2.7139,0.6723,3.2321,2.4012,2.0099,24.1705,0.4594,48.6449,25.1050,14.2049
2025-10-31,201606592851.18,2.3408,0.8642,2.2079,1.8531,1.6295,0.0280,2.7462,0.6881,3.2321,2.4006,2.0099,24.4577,0.4716,48.6449,25.1123,14.2049
2025-10-30,204975808720.87,2.4372,0.8963,2.2079,1.8527,1.6295,0.0275,2.8922,0.7246,3.2321,2.3996,2.0099,26.9032,0.5587,48.6449,25.1145,14.2049
2025-10-29,201424473074.44,2.3950,0.8827,2.2076,1.8527,1.6295,0.0280,2.8421,0.7168,3.2321,2.3986,2.0099,26.4371,0.5476,48.7073,25.1145,14.2049
2025-10-28,199876454972.15,2.3766,0.8753,2.2067,1.8527,1.6295,0.0282,2.8203,0.7118,3.2321,2.3982,2.0099,26.2339,0.5443,48.7073,25.1145,14.2049
2025-10-27,190928007533.61,2.2702,0.8345,2.2065,1.8527,1.6295,0.0296,2.6940,0.6665,3.2321,2.3977,2.0099,25.0594,0.4953,48.7697,25.1145,14.2049
