date,市值(元),PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,股息率,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值
2026-04-21,137662775613.68,0.6740,0.1517,0.9839,0.7753,0.6908,0.4417,0.3980,0.6097,0.4659,0.3922,0.0343,14.5841,0.7241,15.8902,12.0738,7.4288
2026-04-20,136138029681.25,0.6665,0.1354,0.9839,0.7753,0.6908,0.4368,0.3753,0.6097,0.4664,0.3922,0.0346,14.4226,0.7185,15.8950,12.0738,7.4288
2026-04-17,137227133918.7,0.6719,0.1460,0.9839,0.7753,0.6910,0.4403,0.3900,0.6097,0.4665,0.3922,0.0344,14.5380,0.7209,15.9163,12.0822,7.4288
2026-04-16,138534059003.64,0.6783,0.1623,0.9839,0.7753,0.6911,0.4445,0.4124,0.6097,0.4666,0.3922,0.0340,14.6764,0.7251,15.9163,12.0780,7.4288
2026-04-15,138534059003.64,0.6783,0.1624,0.9839,0.7753,0.6913,0.4445,0.4126,0.6097,0.4666,0.3922,0.0340,14.6764,0.7254,15.9163,12.0738,7.4288
2026-04-14,140712267478.54,0.6889,0.1945,0.9839,0.7753,0.6913,0.4514,0.4499,0.6097,0.4666,0.3922,0.0335,14.9072,0.7369,15.9231,12.0738,7.4288
2026-04-13,140276625783.56,0.6868,0.1868,0.9839,0.7754,0.6913,0.4500,0.4434,0.6097,0.4666,0.3922,0.0336,14.8610,0.7344,15.9302,12.0738,7.4288
2026-04-10,139840984088.58,0.6847,0.1785,0.9839,0.7754,0.6918,0.4486,0.4358,0.6097,0.4667,0.3922,0.0337,14.8149,0.7320,15.9627,12.0822,7.4288
2026-04-09,139405342393.6,0.6825,0.1700,0.9839,0.7754,0.6919,0.4472,0.4291,0.6097,0.4669,0.3922,0.0338,14.7687,0.7289,15.9627,12.0780,7.4288
2026-04-08,141365730021.01,0.6921,0.2009,0.9839,0.7754,0.6919,0.4535,0.4554,0.6097,0.4670,0.3922,0.0334,14.9764,0.7369,15.9627,12.0738,7.4288
2026-04-07,138969700698.62,0.6804,0.1662,0.9839,0.7755,0.6919,0.4458,0.4212,0.6097,0.4671,0.3922,0.0339,14.7226,0.7279,15.9677,12.0738,7.4288
2026-04-03,139405342393.6,0.6825,0.1695,0.9839,0.7757,0.6919,0.4472,0.4285,0.6097,0.4672,0.3922,0.0338,14.7687,0.7282,15.9859,12.0822,7.4288
2026-04-02,140276625783.56,0.6868,0.1850,0.9839,0.7758,0.6921,0.4500,0.4415,0.6097,0.4675,0.3922,0.0336,14.8610,0.7323,15.9859,12.0780,7.4288
2026-04-01,141147909173.52,0.6911,0.1962,0.9839,0.7759,0.6923,0.4528,0.4520,0.6097,0.4677,0.3922,0.0334,14.9533,0.7352,15.9859,12.0738,7.4288
2026-03-31,139623163241.09,0.6836,0.1722,0.9839,0.7761,0.6926,0.4479,0.4310,0.6097,0.4677,0.3922,0.0338,14.7918,0.7292,15.9859,12.0738,7.4288
2026-03-30,141365730021.01,0.6921,0.1988,0.9839,0.7761,0.6926,0.4535,0.4533,0.6097,0.4677,0.3922,0.0334,14.9764,0.7348,15.9878,12.0738,7.4288
2026-03-27,140058804936.07,0.6857,0.1811,0.9839,0.7759,0.6926,0.4493,0.4379,0.6097,0.4686,0.3922,0.0337,14.8379,0.7312,16.0269,12.0822,7.4288
2026-03-26,137444954766.19,0.6729,0.1486,0.9839,0.7760,0.6929,0.4410,0.3940,0.6097,0.4687,0.3922,0.0343,14.5610,0.7221,16.0269,12.0780,7.4288
2026-03-25,139840984088.58,0.6847,0.1765,0.9839,0.7761,0.6930,0.4486,0.4340,0.6097,0.4688,0.3922,0.0337,14.8149,0.7305,16.0269,12.0738,7.4288
2026-03-24,139187521546.11,0.6815,0.1675,0.9839,0.7761,0.6930,0.4465,0.4246,0.6097,0.4688,0.3922,0.0339,14.7456,0.7279,16.0323,12.0738,7.4288
2026-03-23,136138029681.25,0.6665,0.1354,0.9839,0.7761,0.6931,0.4368,0.3753,0.6097,0.4688,0.3922,0.0346,14.4226,0.7185,16.0323,12.0738,7.4288
2026-03-20,143108296800.93,0.7007,0.2093,0.9839,0.7761,0.6941,0.4591,0.4675,0.6097,0.4693,0.3922,0.0330,15.1610,0.7389,16.0555,12.0822,7.4288
2026-03-19,143543938495.91,0.7028,0.2150,0.9839,0.7761,0.6941,0.4605,0.4741,0.6097,0.4694,0.3922,0.0329,15.2072,0.7418,16.0555,12.0780,7.4288
2026-03-18,146375609513.28,0.7166,0.2455,0.9839,0.7762,0.6941,0.4696,0.5009,0.6097,0.4696,0.3922,0.0322,15.5072,0.7635,16.0555,12.0738,7.4288
2026-03-17,148989459683.16,0.7294,0.2901,0.9839,0.7762,0.6941,0.4780,0.5120,0.6097,0.4696,0.3922,0.0317,15.7841,0.7845,16.0555,12.0738,7.4288
2026-03-16,149860743073.12,0.7337,0.3115,0.9839,0.7762,0.6941,0.4808,0.5184,0.6097,0.4696,0.3922,0.0315,15.8764,0.7888,16.0653,12.0738,7.4288
2026-03-13,154870622565.39,0.7582,0.4255,0.9839,0.7761,0.6941,0.4969,0.5706,0.6097,0.4696,0.3922,0.0304,16.4071,0.8185,16.0849,12.0822,7.4288
2026-03-12,154434980870.41,0.7561,0.4158,0.9839,0.7761,0.6941,0.4955,0.5632,0.6097,0.4696,0.3922,0.0305,16.3610,0.8141,16.0689,12.0780,7.4288
2026-03-11,153345876632.96,0.7508,0.3903,0.9839,0.7762,0.6941,0.4920,0.5518,0.6097,0.4696,0.3922,0.0308,16.2456,0.8093,16.0653,12.0738,7.4288
2026-03-10,152474593243.0,0.7465,0.3685,0.9839,0.7762,0.6941,0.4892,0.5433,0.6097,0.4696,0.3922,0.0309,16.1533,0.8029,16.0653,12.0738,7.4288
2026-03-09,153563697480.45,0.7518,0.3955,0.9839,0.7762,0.6941,0.4927,0.5523,0.6097,0.4696,0.3922,0.0307,16.2687,0.8089,16.0653,12.0738,7.4288
2026-03-06,154652801717.9,0.7572,0.4199,0.9839,0.7763,0.6941,0.4962,0.5638,0.6097,0.4696,0.3922,0.0305,16.3840,0.8142,16.0849,12.0822,7.4288
2026-03-05,155088443412.88,0.7593,0.4266,0.9839,0.7764,0.6941,0.4976,0.5696,0.6097,0.4696,0.3922,0.0304,16.4302,0.8171,16.0689,12.0780,7.4288
2026-03-04,154652801717.9,0.7572,0.4203,0.9839,0.7764,0.6941,0.4962,0.5643,0.6097,0.4696,0.3922,0.0305,16.3840,0.8149,16.0653,12.0738,7.4288
2026-03-03,156395368497.82,0.7657,0.4520,0.9839,0.7764,0.6941,0.5018,0.5801,0.6097,0.4696,0.3922,0.0302,16.5687,0.8231,16.0653,12.0738,7.4288
2026-03-02,159227039515.19,0.7796,0.5159,0.9839,0.7764,0.6941,0.5108,0.6101,0.6097,0.4696,0.3922,0.0296,16.8686,0.8410,16.0653,12.0738,7.4288
2026-02-27,156831010192.8,0.7678,0.4658,0.9839,0.7763,0.6941,0.5032,0.5873,0.6097,0.4696,0.3922,0.0301,16.6148,0.8271,16.0849,12.0822,7.4288
2026-02-26,153781518327.94,0.7529,0.4026,0.9839,0.7764,0.6941,0.4934,0.5546,0.6097,0.4696,0.3922,0.0307,16.2917,0.8099,16.0689,12.0780,7.4288
2026-02-25,152910234937.98,0.7486,0.3790,0.9839,0.7764,0.6941,0.4906,0.5469,0.6097,0.4696,0.3922,0.0308,16.1994,0.8047,16.0689,12.0780,7.4288
2026-02-24,152692414090.49,0.7476,0.3743,0.9839,0.7764,0.6941,0.4899,0.5452,0.6097,0.4696,0.3922,0.0309,16.1764,0.8030,16.0689,12.0780,7.4288
2026-02-13,150732026463.08,0.7380,0.3292,0.9835,0.7759,0.6941,0.4836,0.5243,0.6097,0.4703,0.3923,0.0313,15.9687,0.7908,16.1533,12.0830,7.4319
2026-02-12,155088443412.88,0.7593,0.4272,0.9835,0.7760,0.6941,0.4976,0.5669,0.6097,0.4702,0.3923,0.0304,16.4302,0.8129,16.1533,12.0829,7.4319
2026-02-11,156395368497.82,0.7657,0.4526,0.9835,0.7761,0.6941,0.5018,0.5782,0.6097,0.4700,0.3923,0.0302,16.5687,0.8188,16.1434,12.0828,7.4319
2026-02-10,153781518327.94,0.7529,0.4036,0.9835,0.7761,0.6941,0.4934,0.5528,0.6097,0.4700,0.3923,0.0307,16.2917,0.8072,16.1251,12.0826,7.4319
2026-02-09,155088443412.88,0.7593,0.4273,0.9835,0.7762,0.6941,0.4976,0.5672,0.6097,0.4700,0.3923,0.0304,16.4302,0.8135,16.1251,12.0824,7.4319
2026-02-06,154652801717.9,0.7572,0.4215,0.9839,0.7763,0.6931,0.4962,0.5623,0.6097,0.4698,0.3922,0.0305,16.3840,0.8117,16.1251,12.0823,7.4288
2026-02-05,155088443412.88,0.7593,0.4272,0.9839,0.7763,0.6931,0.4976,0.5672,0.6097,0.4696,0.3922,0.0304,16.4302,0.8138,16.1239,12.0822,7.4288
2026-02-04,157266651887.78,0.7700,0.4735,0.9839,0.7763,0.6931,0.5046,0.5890,0.6097,0.4696,0.3922,0.0300,16.6610,0.8245,16.1239,12.0822,7.4288
2026-02-03,152910234937.98,0.7486,0.3814,0.9839,0.7763,0.6931,0.4906,0.5471,0.6097,0.4696,0.3922,0.0308,16.1994,0.8035,16.1239,12.0822,7.4288
2026-02-02,151385489005.55,0.7412,0.3467,0.9839,0.7763,0.6930,0.4857,0.5317,0.6097,0.4696,0.3922,0.0312,16.0379,0.7967,16.1239,12.0822,7.4288
2026-01-30,159009218667.7,0.7785,0.5096,0.9839,0.7763,0.6930,0.5101,0.6063,0.6097,0.4698,0.3922,0.0297,16.8456,0.8323,16.1251,12.0823,7.4288
2026-01-29,160533964600.13,0.7860,0.5415,0.9839,0.7762,0.6930,0.5150,0.6177,0.6097,0.4696,0.3922,0.0294,17.0071,0.8395,16.1251,12.0822,7.4288
2026-01-28,159009218667.7,0.7785,0.5103,0.9839,0.7761,0.6930,0.5101,0.6066,0.6097,0.4696,0.3922,0.0297,16.8456,0.8326,16.1251,12.0822,7.4288
2026-01-27,155959726802.84,0.7636,0.4439,0.9839,0.7759,0.6930,0.5004,0.5745,0.6097,0.4696,0.3922,0.0302,16.5225,0.8159,16.1251,12.0822,7.4288
2026-01-26,159009218667.7,0.7785,0.5103,0.9839,0.7761,0.6930,0.5101,0.6062,0.6097,0.4696,0.3922,0.0297,16.8456,0.8322,16.1251,12.0822,7.4288
2026-01-23,157702293582.76,0.7721,0.4827,0.9839,0.7760,0.6930,0.5059,0.5918,0.6097,0.4698,0.3922,0.0299,16.7071,0.8241,16.1251,12.0823,7.4288
2026-01-22,158355756125.23,0.7753,0.4944,0.9839,0.7761,0.6930,0.5080,0.5976,0.6097,0.4696,0.3922,0.0298,16.7763,0.8266,16.1251,12.0822,7.4288
2026-01-21,157048831040.29,0.7689,0.4709,0.9839,0.7762,0.6930,0.5039,0.5882,0.6097,0.4696,0.3922,0.0300,16.6379,0.8219,16.1251,12.0822,7.4288
2026-01-20,158137935277.74,0.7742,0.4906,0.9839,0.7762,0.6930,0.5073,0.5946,0.6097,0.4696,0.3922,0.0298,16.7533,0.8253,16.1251,12.0822,7.4288
2026-01-19,155524085107.86,0.7614,0.4349,0.9839,0.7763,0.6930,0.4990,0.5715,0.6097,0.4696,0.3922,0.0303,16.4763,0.8142,16.1251,12.0822,7.4288
2026-01-16,152474593243.0,0.7465,0.3744,0.9839,0.7764,0.6930,0.4892,0.5439,0.6097,0.4698,0.3922,0.0309,16.1533,0.8010,16.1251,12.0823,7.4288
2026-01-15,154652801717.9,0.7572,0.4238,0.9839,0.7764,0.6930,0.4962,0.5634,0.6097,0.4696,0.3922,0.0305,16.3840,0.8108,16.1251,12.0822,7.4288
2026-01-14,156395368497.82,0.7657,0.4525,0.9839,0.7766,0.6930,0.5018,0.5771,0.6097,0.4696,0.3922,0.0302,16.5687,0.8159,16.1251,12.0822,7.4288
2026-01-13,158355756125.23,0.7753,0.4923,0.9839,0.7767,0.6930,0.5080,0.5950,0.6097,0.4696,0.3922,0.0298,16.7763,0.8241,16.1251,12.0822,7.4288
2026-01-12,159662681210.17,0.7817,0.5205,0.9839,0.7768,0.6930,0.5122,0.6057,0.6097,0.4696,0.3922,0.0295,16.9148,0.8301,16.1251,12.0822,7.4288
2026-01-09,158573576972.72,0.7764,0.4981,0.9839,0.7770,0.6930,0.5087,0.5978,0.6097,0.4698,0.3922,0.0297,16.7994,0.8258,16.1251,12.0823,7.4288
2026-01-08,159662681210.17,0.7817,0.5201,0.9839,0.7772,0.6930,0.5122,0.6053,0.6097,0.4696,0.3922,0.0295,16.9148,0.8296,16.1251,12.0822,7.4288
2026-01-07,158137935277.74,0.7742,0.4889,0.9839,0.7772,0.6930,0.5073,0.5929,0.6097,0.4696,0.3922,0.0298,16.7533,0.8236,16.1251,12.0822,7.4288
2026-01-06,160098322905.15,0.7838,0.5278,0.9839,0.7772,0.6930,0.5136,0.6083,0.6097,0.4696,0.3922,0.0295,16.9609,0.8309,16.1251,12.0822,7.4288
2026-01-05,158573576972.72,0.7764,0.4983,0.9839,0.7772,0.6930,0.5087,0.5976,0.6097,0.4696,0.3922,0.0297,16.7994,0.8258,16.1251,12.0822,7.4288
2025-12-31,162276531380.05,0.7945,0.5601,0.9839,0.7772,0.6930,0.5206,0.6217,0.6097,0.4698,0.3922,0.0291,17.1917,0.8361,16.1251,12.0823,7.4288
2025-12-30,161405247990.09,0.7902,0.5511,0.9839,0.7772,0.6930,0.5178,0.6170,0.6097,0.4698,0.3922,0.0292,17.0994,0.8344,16.1251,12.0823,7.4288
2025-12-29,162058710532.56,0.7934,0.5576,0.9839,0.7772,0.6930,0.5199,0.6205,0.6097,0.4698,0.3922,0.0291,17.1686,0.8353,16.1251,12.0823,7.4288
2025-12-26,160098322905.15,0.7838,0.5278,0.9835,0.7772,0.6931,0.5136,0.6074,0.6097,0.4700,0.3923,0.0295,16.9609,0.8298,16.1251,12.0824,7.4319
2025-12-25,156395368497.82,0.7657,0.4527,0.9839,0.7772,0.6930,0.5018,0.5768,0.6097,0.4698,0.3922,0.0302,16.5687,0.8156,16.1251,12.0823,7.4288
2025-12-24,156613189345.31,0.7668,0.4574,0.9839,0.7772,0.6930,0.5025,0.5798,0.6097,0.4698,0.3922,0.0301,16.5917,0.8164,16.1251,12.0823,7.4288
2025-12-23,155959726802.84,0.7636,0.4433,0.9839,0.7772,0.6930,0.5004,0.5730,0.6097,0.4698,0.3922,0.0302,16.5225,0.8143,16.1251,12.0823,7.4288
2025-12-22,157266651887.78,0.7700,0.4720,0.9839,0.7772,0.6930,0.5046,0.5858,0.6097,0.4698,0.3922,0.0300,16.6610,0.8194,16.1251,12.0823,7.4288
2025-12-19,157048831040.29,0.7689,0.4679,0.9835,0.7774,0.6931,0.5039,0.5847,0.6097,0.4700,0.3923,0.0300,16.6379,0.8182,16.1251,12.0824,7.4319
2025-12-18,156613189345.31,0.7668,0.4570,0.9839,0.7774,0.6930,0.5025,0.5794,0.6097,0.4698,0.3922,0.0301,16.5917,0.8160,16.1251,12.0823,7.4288
2025-12-17,154870622565.39,0.7582,0.4270,0.9839,0.7774,0.6930,0.4969,0.5665,0.6097,0.4698,0.3922,0.0304,16.4071,0.8113,16.1251,12.0823,7.4288
2025-12-16,153781518327.94,0.7529,0.4065,0.9839,0.7774,0.6930,0.4934,0.5541,0.6097,0.4698,0.3922,0.0307,16.2917,0.8066,16.1251,12.0823,7.4288
2025-12-15,153563697480.45,0.7518,0.4001,0.9839,0.7774,0.6930,0.4927,0.5516,0.6097,0.4698,0.3922,0.0307,16.2687,0.8053,16.1251,12.0823,7.4288
2025-12-12,156613189345.31,0.7668,0.4555,0.9835,0.7776,0.6931,0.5025,0.5778,0.6097,0.4700,0.3923,0.0301,16.5917,0.8144,16.1251,12.0824,7.4319
2025-12-11,154217160022.92,0.7550,0.4125,0.9839,0.7776,0.6930,0.4948,0.5567,0.6097,0.4698,0.3922,0.0306,16.3379,0.8074,16.1251,12.0823,7.4288
2025-12-10,155741905955.35,0.7625,0.4373,0.9839,0.7776,0.6930,0.4997,0.5700,0.6097,0.4698,0.3922,0.0303,16.4994,0.8122,16.1251,12.0823,7.4288
2025-12-09,154434980870.41,0.7561,0.4181,0.9839,0.7776,0.6930,0.4955,0.5597,0.6097,0.4698,0.3922,0.0305,16.3610,0.8074,16.1251,12.0823,7.4288
2025-12-08,156395368497.82,0.7657,0.4497,0.9839,0.7776,0.6930,0.5018,0.5738,0.6097,0.4698,0.3922,0.0302,16.5687,0.8126,16.1251,12.0823,7.4288
2025-12-05,159662681210.17,0.7817,0.5167,0.9835,0.7776,0.6931,0.5122,0.5979,0.6097,0.4700,0.3923,0.0295,16.9148,0.8221,16.1251,12.0824,7.4319
2025-12-04,158355756125.23,0.7753,0.4878,0.9839,0.7776,0.6930,0.5080,0.5884,0.6097,0.4698,0.3922,0.0298,16.7763,0.8173,16.1251,12.0823,7.4288
2025-12-03,160316143752.64,0.7849,0.5285,0.9839,0.7778,0.6930,0.5143,0.6021,0.6097,0.4698,0.3922,0.0294,16.9840,0.8233,16.1251,12.0823,7.4288
2025-12-02,158791397820.21,0.7774,0.4989,0.9839,0.7778,0.6930,0.5094,0.5935,0.6097,0.4698,0.3922,0.0297,16.8225,0.8199,16.1251,12.0823,7.4288
2025-12-01,157702293582.76,0.7721,0.4758,0.9839,0.7779,0.6930,0.5059,0.5837,0.6097,0.4698,0.3922,0.0299,16.7071,0.8160,16.1251,12.0823,7.4288
2025-11-28,157920114430.25,0.7732,0.4803,0.9835,0.7781,0.6931,0.5066,0.5838,0.6097,0.4700,0.3923,0.0299,16.7302,0.8161,16.1251,12.0824,7.4319
2025-11-27,156613189345.31,0.7668,0.4540,0.9839,0.7782,0.6930,0.5025,0.5764,0.6097,0.4698,0.3922,0.0301,16.5917,0.8130,16.1251,12.0823,7.4288
2025-11-26,156613189345.31,0.7668,0.4540,0.9839,0.7784,0.6930,0.5025,0.5764,0.6097,0.4698,0.3922,0.0301,16.5917,0.8130,16.1251,12.0823,7.4288
2025-11-25,155959726802.84,0.7636,0.4407,0.9839,0.7784,0.6930,0.5004,0.5704,0.6097,0.4698,0.3922,0.0302,16.5225,0.8117,16.1251,12.0823,7.4288
2025-11-24,156177547650.33,0.7646,0.4454,0.9839,0.7785,0.6930,0.5011,0.5717,0.6097,0.4698,0.3922,0.0302,16.5456,0.8117,16.1251,12.0823,7.4288
2025-11-21,158355756125.23,0.7753,0.4850,0.9835,0.7786,0.6931,0.5080,0.5855,0.6097,0.4700,0.3923,0.0298,16.7763,0.8144,16.1251,12.0824,7.4319
2025-11-20,162712173075.03,0.7966,0.5593,0.9839,0.7786,0.6930,0.5220,0.6119,0.6097,0.4698,0.3922,0.0290,17.2379,0.8250,16.1251,12.0823,7.4288
2025-11-19,162712173075.03,0.7966,0.5593,0.9839,0.7786,0.6930,0.5220,0.6119,0.6097,0.4698,0.3922,0.0290,17.2379,0.8250,16.1251,12.0823,7.4288
2025-11-18,163801277312.48,0.8020,0.5700,0.9839,0.7786,0.6930,0.5255,0.6179,0.6097,0.4698,0.3922,0.0288,17.3532,0.8276,16.1251,12.0823,7.4288
2025-11-17,166850769177.34,0.8169,0.5926,0.9839,0.7786,0.6930,0.5353,0.6397,0.6097,0.4698,0.3922,0.0283,17.6763,0.8331,16.1251,12.0823,7.4288
2025-11-14,167068590024.83,0.8180,0.5928,0.9835,0.7786,0.6931,0.5360,0.6399,0.6097,0.4700,0.3923,0.0282,17.6994,0.8328,16.1251,12.0824,7.4319
2025-11-13,169028977652.24,0.8276,0.6093,0.9839,0.7786,0.6930,0.5423,0.6538,0.6097,0.4698,0.3922,0.0279,17.9071,0.8348,16.1251,12.0823,7.4288
2025-11-12,168375515109.77,0.8244,0.6033,0.9839,0.7786,0.6930,0.5402,0.6508,0.6097,0.4698,0.3922,0.0280,17.8378,0.8340,16.1251,12.0823,7.4288
2025-11-11,166415127482.36,0.8148,0.5901,0.9839,0.7786,0.6930,0.5339,0.6363,0.6097,0.4698,0.3922,0.0283,17.6302,0.8323,16.1251,12.0823,7.4288
2025-11-10,165761664939.89,0.8116,0.5849,0.9839,0.7786,0.6930,0.5318,0.6316,0.6097,0.4698,0.3922,0.0284,17.5609,0.8314,16.1251,12.0823,7.4288
2025-11-07,166632948329.85,0.8158,0.5898,0.9835,0.7786,0.6931,0.5346,0.6377,0.6097,0.4700,0.3923,0.0283,17.6532,0.8315,16.1251,12.0824,7.4319
2025-11-06,168593335957.26,0.8254,0.6042,0.9839,0.7786,0.6930,0.5409,0.6496,0.6097,0.4698,0.3922,0.0280,17.8609,0.8327,16.1251,12.0823,7.4288
2025-11-05,162929993922.52,0.7977,0.5614,0.9839,0.7786,0.6930,0.5227,0.6136,0.6097,0.4698,0.3922,0.0289,17.2609,0.8250,16.1251,12.0823,7.4288
2025-11-04,163583456464.99,0.8009,0.5670,0.9839,0.7786,0.6930,0.5248,0.6166,0.6097,0.4698,0.3922,0.0288,17.3302,0.8263,16.1251,12.0823,7.4288
2025-11-03,164890381549.93,0.8073,0.5768,0.9839,0.7786,0.6930,0.5290,0.6256,0.6097,0.4698,0.3922,0.0286,17.4686,0.8293,16.1251,12.0823,7.4288
2025-10-31,160533964600.13,0.7860,0.5291,0.9835,0.7786,0.6931,0.5150,0.5992,0.6097,0.4700,0.3923,0.0294,17.0071,0.8199,16.1251,12.0824,7.4319
