date,市值(元),PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,股息率,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值
2026-04-15,169636025069.1,4.5143,0.0816,14.2396,7.4601,5.6688,4.3743,0.0539,19.0995,9.5829,5.9668,0.0259,13.7944,0.0008,54.2253,37.9279,22.9958
2026-04-14,169648224711.32,4.5146,0.0820,14.2396,7.4601,5.6688,4.3746,0.0543,19.0995,9.5829,5.9668,0.0259,13.7954,0.0008,54.2253,37.9338,23.0223
2026-04-13,165610143136.5,4.4071,0.0688,14.2396,7.4601,5.6688,4.2705,0.0389,19.0995,9.5829,5.9668,0.0265,13.4671,0.0000,54.2253,37.9506,23.0430
2026-04-10,169428631151.36,4.5087,0.0820,14.2396,7.4515,5.6648,4.3690,0.0546,19.0995,9.5811,5.9464,0.0259,13.7776,0.0000,54.2253,38.0149,23.1106
2026-04-09,169953215766.82,4.5227,0.0836,14.2396,7.4558,5.6672,4.3825,0.0571,19.0995,9.5820,5.9664,0.0258,13.8202,0.0000,54.2253,38.0225,23.2149
2026-04-08,175601650114.68,4.6730,0.0990,14.2396,7.4601,5.6688,4.5282,0.0675,19.0995,9.5829,5.9668,0.0250,14.2796,0.0012,54.2253,38.0301,23.3071
2026-04-07,172393144210.82,4.5876,0.0907,14.2396,7.4601,5.6688,4.4454,0.0634,19.0995,9.5829,5.9668,0.0255,14.0186,0.0000,54.2253,38.0666,23.3137
2026-04-03,172868930257.4,4.6003,0.0940,14.2396,7.4515,5.6648,4.4577,0.0650,19.0995,9.5811,5.9464,0.0254,14.0573,0.0000,54.2253,38.1255,23.3445
2026-04-02,175748045821.32,4.6769,0.0998,14.2396,7.4558,5.6672,4.5319,0.0692,19.0995,9.5820,5.9664,0.0250,14.2915,0.0004,54.2253,38.1295,23.3939
2026-04-01,176138434372.36,4.6873,0.1015,14.2396,7.4601,5.6688,4.5420,0.0700,19.0995,9.5829,5.9668,0.0249,14.3232,0.0004,54.2253,38.1334,23.3971
2026-03-31,174528081599.32,4.6444,0.0986,14.2396,7.4601,5.6688,4.5005,0.0671,19.0995,9.5829,5.9668,0.0252,14.1923,0.0000,54.2253,38.1343,23.4001
2026-03-30,178944352082.96,4.7620,0.1069,14.2396,7.4601,5.6688,4.6144,0.0717,19.0995,9.5829,5.9668,0.0245,14.5514,0.0000,54.2253,38.1556,23.4314
2026-03-27,181115888398.12,4.8198,0.1155,14.2396,7.4515,5.6648,4.6704,0.0774,19.0995,9.5811,5.9464,0.0242,14.7280,0.0008,54.2253,38.1817,23.4515
2026-03-26,180310712011.6,4.7983,0.1126,14.2396,7.4558,5.6672,4.6496,0.0741,19.0995,9.5820,5.9664,0.0244,14.6625,0.0000,54.2253,38.1890,23.4619
2026-03-25,182030861564.62,4.8441,0.1189,14.2396,7.4601,5.6688,4.6940,0.0808,19.0995,9.5829,5.9668,0.0241,14.8024,0.0008,54.2253,38.1963,23.4619
2026-03-24,181103688755.9,4.8194,0.1147,14.2396,7.4601,5.6688,4.6700,0.0771,19.0995,9.5829,5.9668,0.0243,14.7270,0.0000,54.2253,38.2060,23.5028
2026-03-23,181677071940.24,4.8347,0.1185,14.2396,7.4601,5.6688,4.6848,0.0795,19.0995,9.5829,5.9668,0.0242,14.7736,0.0000,54.2253,38.2113,23.5113
2026-03-20,187703695196.92,4.9951,0.1345,14.2396,7.4515,5.6648,4.8402,0.0935,19.0995,9.5811,5.9464,0.0234,15.2637,0.0008,54.2253,38.2447,23.5421
2026-03-19,190485213623.08,5.0691,0.1424,14.2396,7.4558,5.6672,4.9120,0.1019,19.0995,9.5820,5.9664,0.0231,15.4899,0.0021,54.2253,38.2725,23.5483
2026-03-18,192986140278.18,5.1356,0.1512,14.2396,7.4601,5.6688,4.9765,0.1060,19.0995,9.5829,5.9668,0.0228,15.6932,0.0046,54.2253,38.3003,23.5483
2026-03-17,196133647970.94,5.2194,0.1578,14.2396,7.4601,5.6688,5.0576,0.1110,19.0995,9.5829,5.9668,0.0224,15.9492,0.0062,54.2253,38.3114,23.5485
2026-03-16,196133647970.94,5.2194,0.1582,14.2396,7.4601,5.6688,5.0576,0.1114,19.0995,9.5829,5.9668,0.0224,15.9492,0.0062,54.2253,38.4021,23.5661
2026-03-13,194303701637.94,5.1707,0.1569,14.2396,7.4515,5.6648,5.0104,0.1093,19.0995,9.5811,5.9464,0.0226,15.8004,0.0054,54.2253,38.4307,23.5915
2026-03-12,192449356020.5,5.1214,0.1511,14.2396,7.4558,5.6672,4.9626,0.1068,19.0995,9.5820,5.9664,0.0228,15.6496,0.0041,54.2253,38.4331,23.5977
2026-03-11,191412386431.8,5.0938,0.1475,14.2396,7.4601,5.6688,4.9359,0.1052,19.0995,9.5829,5.9668,0.0229,15.5652,0.0021,54.2253,38.4355,23.6718
2026-03-10,192376158167.18,5.1194,0.1508,14.2396,7.4601,5.6688,4.9607,0.1065,19.0995,9.5829,5.9668,0.0228,15.6436,0.0033,54.2253,38.4444,23.6797
2026-03-09,194169505573.52,5.1671,0.1562,14.2396,7.4601,5.6688,5.0070,0.1085,19.0995,9.5829,5.9668,0.0226,15.7895,0.0037,54.2253,38.4659,23.7212
2026-03-06,196060450117.62,5.2175,0.1589,14.2396,7.4515,5.6648,5.0557,0.1122,19.0995,9.5811,5.9464,0.0224,15.9432,0.0037,54.2253,38.4878,23.7335
2026-03-05,190229021136.46,5.0623,0.1445,14.2396,7.4558,5.6672,4.9054,0.1043,19.0995,9.5820,5.9664,0.0231,15.4690,0.0012,54.2253,38.4886,23.7945
2026-03-04,190314418632.0,5.0645,0.1450,14.2396,7.4601,5.6688,4.9076,0.1048,19.0995,9.5829,5.9668,0.0231,15.4760,0.0012,54.2253,38.4895,23.8017
2026-03-03,197243815412.96,5.2489,0.1649,14.2396,7.4601,5.6688,5.0862,0.1168,19.0995,9.5829,5.9668,0.0223,16.0394,0.0046,54.2253,38.5166,23.8694
2026-03-02,193388728471.44,5.1464,0.1553,14.2396,7.4601,5.6688,4.9868,0.1089,19.0995,9.5829,5.9668,0.0227,15.7260,0.0025,54.2253,38.5228,23.8740
2026-02-27,196597234375.3,5.2317,0.1614,14.2396,7.4515,5.6648,5.0696,0.1159,19.0995,9.5811,5.9464,0.0223,15.9869,0.0025,54.2253,38.6007,23.8834
2026-02-26,196877826146.36,5.2392,0.1640,14.2396,7.4558,5.6672,5.0768,0.1172,19.0995,9.5820,5.9664,0.0223,16.0097,0.0033,54.2253,38.6073,23.9209
2026-02-25,199976535270.24,5.3217,0.1714,14.2396,7.4558,5.6672,5.1567,0.1226,19.0995,9.5820,5.9664,0.0220,16.2617,0.0050,54.2253,38.6235,23.9249
2026-02-24,199561747434.76,5.3106,0.1706,14.2396,7.4558,5.6672,5.1460,0.1222,19.0995,9.5820,5.9664,0.0220,16.2279,0.0046,54.2253,38.6609,23.9267
2026-02-13,202318866576.48,5.3840,0.1788,14.2340,7.4460,5.6480,5.2171,0.1280,19.0860,9.5573,5.9262,0.0365,16.4521,0.0054,54.0545,38.8567,23.9536
2026-02-12,202892249760.82,5.3993,0.1797,14.2340,7.4462,5.6486,5.2319,0.1285,19.0860,9.5598,5.9264,0.0364,16.4988,0.0054,54.0545,38.8767,24.0602
2026-02-11,206979129904.52,5.5080,0.1855,14.2340,7.4463,5.6574,5.3373,0.1331,19.0860,9.5624,5.9344,0.0357,16.8311,0.0107,54.0545,38.8967,24.0978
2026-02-10,207735507722.16,5.5281,0.1864,14.2340,7.4488,5.6580,5.3568,0.1339,19.0860,9.5658,5.9382,0.0356,16.8926,0.0120,54.0545,38.8989,24.1097
2026-02-09,213127749583.4,5.6716,0.2018,14.2340,7.4512,5.6603,5.4958,0.1431,19.0860,9.5692,5.9426,0.0347,17.3311,0.0318,54.0545,38.9012,24.2789
2026-02-06,213615735272.2,5.6846,0.2027,14.2396,7.4514,5.6580,5.5084,0.1448,19.0995,9.5751,5.9426,0.0346,17.3708,0.0327,54.2253,38.9215,24.2789
2026-02-05,219849752446.62,5.8505,0.2467,14.2396,7.4515,5.6580,5.6692,0.1714,19.0995,9.5811,5.9464,0.0336,17.8777,0.0526,54.2253,38.9419,24.2839
2026-02-04,220301139208.76,5.8625,0.2500,14.2396,7.4515,5.6574,5.6808,0.1734,19.0995,9.5811,5.9464,0.0336,17.9144,0.0530,54.2253,38.9939,24.3448
2026-02-03,212700762105.7,5.6603,0.2012,14.2396,7.4515,5.6486,5.4848,0.1424,19.0995,9.5811,5.9464,0.0348,17.2964,0.0302,54.2253,39.0031,24.3787
2026-02-02,211663792517.0,5.6327,0.1983,14.2396,7.4515,5.6480,5.4581,0.1395,19.0995,9.5811,5.9464,0.0349,17.2120,0.0265,54.2253,39.0031,24.3787
2026-01-30,208626081604.22,5.5518,0.1903,14.2396,7.4514,5.6460,5.3798,0.1374,19.0995,9.5751,5.9426,0.0354,16.9650,0.0145,54.2253,39.0918,24.5238
2026-01-29,216446052267.24,5.7599,0.2181,14.2396,7.4515,5.6480,5.5814,0.1565,19.0995,9.5811,5.9464,0.0342,17.6009,0.0397,54.2253,39.1015,24.5285
2026-01-28,196768029366.38,5.2363,0.1693,14.2396,7.4515,5.6460,5.0740,0.1233,19.0995,9.5811,5.9464,0.0376,16.0008,0.0029,54.2253,39.1015,24.5309
2026-01-27,196731430439.72,5.2353,0.1693,14.2396,7.4515,5.6460,5.0730,0.1233,19.0995,9.5811,5.9464,0.0376,15.9978,0.0025,54.2253,39.1097,24.5834
2026-01-26,200537718812.36,5.3366,0.1784,14.2396,7.4515,5.6460,5.1712,0.1283,19.0995,9.5811,5.9464,0.0369,16.3073,0.0037,54.2253,39.1295,24.5969
2026-01-23,201001305216.72,5.3489,0.1808,14.2396,7.4514,5.6429,5.1831,0.1291,19.0995,9.5751,5.9426,0.0368,16.3450,0.0037,54.2253,39.1696,24.5974
2026-01-22,203282638311.86,5.4096,0.1825,14.2396,7.4515,5.6460,5.2420,0.1316,19.0995,9.5811,5.9464,0.0364,16.5305,0.0041,54.2253,39.1739,24.6596
2026-01-21,203721825431.78,5.4213,0.1829,14.2396,7.4515,5.6460,5.2533,0.1325,19.0995,9.5811,5.9464,0.0363,16.5662,0.0046,54.2253,39.1754,24.6843
2026-01-20,208601682319.78,5.5512,0.1904,14.2396,7.4515,5.6460,5.3791,0.1374,19.0995,9.5811,5.9464,0.0354,16.9630,0.0116,54.2253,39.1793,24.6843
2026-01-19,206613140637.92,5.4983,0.1879,14.2396,7.4515,5.6460,5.3278,0.1341,19.0995,9.5811,5.9464,0.0358,16.8013,0.0075,54.2253,39.1805,24.6984
2026-01-16,210285232946.14,5.5960,0.1953,14.2396,7.4514,5.6429,5.4225,0.1390,19.0995,9.5751,5.9426,0.0352,17.0999,0.0170,54.2253,39.2565,24.7077
2026-01-15,212615364610.16,5.6580,0.2016,14.2396,7.4515,5.6460,5.4826,0.1428,19.0995,9.5811,5.9464,0.0348,17.2894,0.0248,54.2253,39.2565,24.7616
2026-01-14,214079321676.56,5.6970,0.2070,14.2396,7.4515,5.6429,5.5204,0.1482,19.0995,9.5811,5.9464,0.0345,17.4085,0.0273,54.2253,39.3018,24.7802
2026-01-13,215909268009.56,5.7457,0.2161,14.2396,7.4515,5.6385,5.5676,0.1544,19.0995,9.5811,5.9464,0.0342,17.5573,0.0323,54.2253,39.3024,24.8305
2026-01-12,219386166042.26,5.8382,0.2438,14.2396,7.4515,5.6273,5.6572,0.1693,19.0995,9.5811,5.9464,0.0337,17.8400,0.0439,54.2253,39.3072,24.8936
2026-01-09,215384683394.1,5.7317,0.2147,14.2396,7.4514,5.6181,5.5540,0.1535,19.0995,9.5751,5.9426,0.0343,17.5146,0.0310,54.2253,39.3588,24.9014
2026-01-08,215323685183.0,5.7301,0.2140,14.2396,7.4515,5.6181,5.5525,0.1527,19.0995,9.5811,5.9464,0.0343,17.5097,0.0302,54.2253,39.3629,24.9267
2026-01-07,216531449762.78,5.7622,0.2198,14.2396,7.4515,5.6151,5.5836,0.1577,19.0995,9.5811,5.9464,0.0341,17.6079,0.0344,54.2253,39.3796,24.9525
2026-01-06,218483392517.98,5.8142,0.2363,14.2396,7.4515,5.6138,5.6339,0.1656,19.0995,9.5811,5.9464,0.0338,17.7666,0.0393,54.2253,39.3796,24.9609
2026-01-05,215921467651.78,5.7460,0.2177,14.2396,7.4515,5.6119,5.5679,0.1560,19.0995,9.5811,5.9464,0.0342,17.5583,0.0315,54.2253,39.3805,24.9657
2025-12-31,209467856917.4,5.5742,0.1974,14.2396,7.4514,5.6094,5.4015,0.1427,19.0995,9.5751,5.9426,0.0353,17.0335,0.0145,54.2253,39.3988,25.0005
2025-12-30,211114808617.1,5.6181,0.2019,14.2396,7.4514,5.6094,5.4439,0.1440,19.0995,9.5751,5.9426,0.0350,17.1674,0.0190,54.2253,39.4374,25.0020
2025-12-29,213493738850.0,5.6814,0.2073,14.2396,7.4514,5.5980,5.5053,0.1485,19.0995,9.5751,5.9426,0.0346,17.3609,0.0261,54.2253,39.4610,25.0441
2025-12-26,216787642249.4,5.7690,0.2229,14.2340,7.4512,5.5894,5.5902,0.1613,19.0860,9.5692,5.9426,0.0341,17.6287,0.0331,54.0545,39.4687,25.1247
2025-12-25,217971007544.74,5.8005,0.2317,14.2396,7.4514,5.5820,5.6207,0.1651,19.0995,9.5751,5.9426,0.0339,17.7249,0.0364,54.2253,39.4754,25.1247
2025-12-24,214225717383.2,5.7009,0.2118,14.2396,7.4514,5.5759,5.5242,0.1527,19.0995,9.5751,5.9426,0.0345,17.4204,0.0273,54.2253,39.4830,25.1315
2025-12-23,216299656560.6,5.7560,0.2201,14.2396,7.4514,5.5759,5.5776,0.1580,19.0995,9.5751,5.9426,0.0342,17.5890,0.0310,54.2253,39.5152,25.1339
2025-12-22,217336626149.3,5.7836,0.2276,14.2396,7.4514,5.5669,5.6044,0.1626,19.0995,9.5751,5.9426,0.0340,17.6734,0.0335,54.2253,39.5603,25.1950
2025-12-19,217885610049.2,5.7983,0.2316,14.2340,7.4512,5.5669,5.6185,0.1650,19.0860,9.5692,5.9426,0.0339,17.7180,0.0343,54.0545,39.5870,25.2059
2025-12-18,216067863358.42,5.7499,0.2205,14.2396,7.4514,5.5606,5.5717,0.1589,19.0995,9.5751,5.9426,0.0342,17.5702,0.0298,54.2253,39.6057,25.2059
2025-12-17,216751043322.74,5.7681,0.2238,14.2396,7.4514,5.5582,5.5893,0.1618,19.0995,9.5751,5.9426,0.0341,17.6257,0.0314,54.2253,39.6482,25.2686
2025-12-16,216873039744.94,5.7713,0.2251,14.2396,7.4514,5.5525,5.5924,0.1626,19.0995,9.5751,5.9426,0.0341,17.6357,0.0319,54.2253,39.6869,25.2804
2025-12-15,219056775702.32,5.8294,0.2412,14.2396,7.4514,5.5476,5.6487,0.1684,19.0995,9.5751,5.9426,0.0337,17.8132,0.0360,54.2253,39.7101,25.3154
2025-12-12,219715556382.2,5.8469,0.2469,14.2340,7.4512,5.5352,5.6657,0.1720,19.0860,9.5692,5.9426,0.0336,17.8668,0.0372,54.0545,39.7586,25.4324
2025-12-11,218532191086.86,5.8155,0.2379,14.2396,7.4514,5.5327,5.6352,0.1671,19.0995,9.5751,5.9426,0.0338,17.7706,0.0339,54.2253,39.7652,25.4324
2025-12-10,219361766757.82,5.8375,0.2445,14.2396,7.4514,5.5113,5.6566,0.1700,19.0995,9.5751,5.9426,0.0337,17.8380,0.0356,54.2253,39.7735,25.4564
2025-12-09,218715185720.16,5.8203,0.2404,14.2396,7.4514,5.5081,5.6399,0.1684,19.0995,9.5751,5.9426,0.0338,17.7855,0.0339,54.2253,39.8259,25.4609
2025-12-08,219776554593.3,5.8486,0.2474,14.2396,7.4514,5.4993,5.6673,0.1721,19.0995,9.5751,5.9426,0.0336,17.8718,0.0360,54.2253,39.8810,25.4677
2025-12-05,222094486615.1,5.9103,0.2601,14.2340,7.4512,5.4869,5.7271,0.1803,19.0860,9.5692,5.9426,0.0333,18.0603,0.0393,54.0545,39.8945,25.5578
2025-12-04,221033117741.96,5.8820,0.2553,14.2396,7.4514,5.4750,5.6997,0.1767,19.0995,9.5751,5.9426,0.0334,17.9739,0.0368,54.2253,39.8948,25.5578
2025-12-03,228865288047.2,6.0904,0.2938,14.2396,7.4514,5.4726,5.9017,0.1953,19.0995,9.5751,5.9426,0.0323,18.6108,0.0530,54.2253,39.8966,25.6082
2025-12-02,234428324899.52,6.2385,0.3194,14.2396,7.4514,5.4701,6.0451,0.2056,19.0995,9.5751,5.9426,0.0315,19.0632,0.0691,54.2253,39.9003,25.7134
2025-12-01,236404666939.16,6.2911,0.3322,14.2396,7.4514,5.4698,6.0961,0.2102,19.0995,9.5751,5.9382,0.0313,19.2239,0.0753,54.2253,39.9169,25.7278
2025-11-28,237039048334.6,6.3080,0.3383,14.2340,7.4512,5.4612,6.1124,0.2122,19.0860,9.5692,5.9344,0.0312,19.2755,0.0773,54.0545,39.9312,25.7885
2025-11-27,238503005401.0,6.3469,0.3430,14.2396,7.4514,5.4558,6.1502,0.2147,19.0995,9.5751,5.9264,0.0310,19.3946,0.0807,54.2253,39.9381,25.7885
2025-11-26,235819084112.6,6.2755,0.3285,14.2396,7.4514,5.4489,6.0810,0.2094,19.0995,9.5751,5.9262,0.0314,19.1763,0.0732,54.2253,39.9565,25.8857
2025-11-25,235440895203.78,6.2654,0.3269,14.2396,7.4514,5.4292,6.0712,0.2085,19.0995,9.5751,5.9257,0.0314,19.1456,0.0712,54.2253,39.9687,25.8891
2025-11-24,234721116312.8,6.2463,0.3231,14.2396,7.4514,5.4216,6.0527,0.2085,19.0995,9.5751,5.9156,0.0315,19.0870,0.0699,54.2253,39.9847,25.9045
2025-11-21,235453094846.0,6.2657,0.3275,14.2340,7.4512,5.3960,6.0715,0.2093,19.0860,9.5692,5.9139,0.0314,19.1465,0.0707,54.0545,40.0028,25.9630
2025-11-20,235941080534.8,6.2787,0.3297,14.2396,7.4514,5.3862,6.0841,0.2102,19.0995,9.5751,5.9099,0.0313,19.1862,0.0728,54.2253,40.0129,25.9630
2025-11-19,238246812914.38,6.3401,0.3430,14.2396,7.4514,5.3710,6.1436,0.2143,19.0995,9.5751,5.9081,0.0310,19.3737,0.0774,54.2253,40.0553,25.9700
2025-11-18,240223154954.02,6.3927,0.3508,14.2396,7.4514,5.3541,6.1945,0.2176,19.0995,9.5751,5.9024,0.0308,19.5344,0.0832,54.2253,40.0898,25.9946
2025-11-17,242760680535.78,6.4602,0.3624,14.2396,7.4514,5.3478,6.2600,0.2218,19.0995,9.5751,5.8859,0.0305,19.7408,0.0902,54.2253,40.1033,25.9996
2025-11-14,239820566760.76,6.3820,0.3499,14.2340,7.4512,5.3478,6.1842,0.2179,19.0860,9.5692,5.8723,0.0308,19.5017,0.0811,54.0545,40.1148,26.0250
2025-11-13,245212808622.0,6.5255,0.3761,14.2396,7.4514,5.3467,6.3232,0.2288,19.0995,9.5751,5.8719,0.0301,19.9402,0.1010,54.2253,40.1554,26.0250
2025-11-12,242187297351.44,6.4450,0.3595,14.2396,7.4514,5.3406,6.2452,0.2197,19.0995,9.5751,5.8592,0.0305,19.6942,0.0877,54.2253,40.1974,26.0789
2025-11-11,243456060142.32,6.4787,0.3666,14.2396,7.4514,5.3287,6.2779,0.2247,19.0995,9.5751,5.8586,0.0304,19.7973,0.0931,54.2253,40.2004,26.1316
2025-11-10,242760680535.78,6.4602,0.3637,14.2396,7.4514,5.3253,6.2600,0.2230,19.0995,9.5751,5.8573,0.0305,19.7408,0.0894,54.2253,40.2066,26.2329
2025-11-07,228255305936.2,6.0742,0.2974,14.2340,7.4512,5.3233,5.8859,0.2026,19.0860,9.5692,5.8573,0.0324,18.5612,0.0500,54.0545,40.2199,26.2554
2025-11-06,229341074093.78,6.1031,0.3029,14.2396,7.4514,5.3207,5.9139,0.2040,19.0995,9.5751,5.8562,0.0322,18.6495,0.0542,54.2253,40.2224,26.2554
2025-11-05,229816860140.36,6.1158,0.3058,14.2396,7.4514,5.3152,5.9262,0.2052,19.0995,9.5751,5.8554,0.0322,18.6882,0.0550,54.2253,40.2307,26.2645
2025-11-04,230451241535.8,6.1326,0.3086,14.2396,7.4514,5.3029,5.9426,0.2069,19.0995,9.5751,5.8470,0.0321,18.7398,0.0575,54.2253,40.2445,26.3201
2025-11-03,235575091268.2,6.2690,0.3314,14.2396,7.4514,5.2994,6.0747,0.2131,19.0995,9.5751,5.8310,0.0314,19.1565,0.0691,54.2253,40.2540,26.3248
2025-10-31,232403184291.0,6.1846,0.3193,14.2340,7.4512,5.2844,5.9929,0.2113,19.0860,9.5692,5.8306,0.0318,18.8985,0.0608,54.0545,40.2650,26.3693
2025-10-30,229365473378.22,6.1610,0.3136,14.2396,7.4514,5.2823,6.3946,0.2338,19.0995,9.5751,5.8291,0.0322,18.5901,0.0509,54.2253,40.2676,26.3693
2025-10-29,227608724898.54,6.1138,0.3074,14.2396,7.4514,5.2758,6.3456,0.2296,19.0995,9.5751,5.8289,0.0325,18.4477,0.0476,54.2253,40.2717,26.4044
2025-10-28,228487099138.38,6.1374,0.3107,14.2396,7.4514,5.2731,6.3701,0.2321,19.0995,9.5751,5.8288,0.0324,18.5189,0.0480,54.2253,40.2973,26.4161
2025-10-27,225510386436.7,6.0574,0.2971,14.2396,7.4514,5.2593,6.2871,0.2267,19.0995,9.5751,5.8235,0.0328,18.2776,0.0439,54.2253,40.3214,26.4343
