日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PE-TTM,PE-TTM 分位点,PE-TTM 80%分位点值,PE-TTM 50%分位点值,PE-TTM 20%分位点值
2026-01-22,=7.2700,=7.2700,=7.2700,=7.2700,=2591073489037.03,=1960080785159.0,=251707355575.67,,=7.0650,,,,
2026-01-21,=7.3500,=7.3500,=7.3500,=7.3500,=2619585989604.15,=1981649762162.0,=254477175169.35,,=7.1428,,,,
2026-01-20,=7.5400,=7.5400,=7.5400,=7.5400,=2687303178451.06,=2032876082544.0,=261055496704.34,,=7.3274,,,,
2026-01-19,=7.5300,=7.5300,=7.5300,=7.5300,=2683739115880.17,=2030179960419.0,=260709269255.13,,=7.3177,,,,
2026-01-16,=7.6100,=7.6100,=7.6100,=7.6100,=2712251616447.29,=2051748937422.0,=263479088848.81,,=7.3954,,,,
2026-01-15,=7.6800,=7.6800,=7.6800,=7.6800,=2737200054443.52,=2070621792300.0,=265902680993.28,,=7.4635,,,,
2026-01-14,=7.6900,=7.6900,=7.6900,=7.6900,=2740764117014.41,=2073317914425.0,=266248908442.49,,=7.4732,,,,
2026-01-13,=7.8100,=7.8100,=7.8100,=7.8100,=2783532867865.09,=2105671379930.0,=270403637833.01,,=7.5898,,,,
2026-01-12,=7.7400,=7.7400,=7.7400,=7.7400,=2758584429868.86,=2086798525052.0,=267980045688.54,,=7.5218,,,,
2026-01-09,=7.7100,=7.7100,=7.7100,=7.7100,=2747892242156.19,=2078710158676.0,=266941363340.91,,=7.4926,,,,
2026-01-08,=7.6900,=7.6900,=7.6900,=7.6900,=2740764117014.41,=2073317914425.0,=266248908442.49,,=7.4732,,,,
2026-01-07,=7.7500,=7.7500,=7.7500,=7.7500,=2762148492439.75,=2089494647177.0,=268326273137.75,,=7.5315,,,,
2026-01-06,=7.8000,=7.8000,=7.8000,=7.8000,=2779968805294.1997,=2102975257804.0,=270057410383.8,,=7.5801,,,,
2026-01-05,=7.8200,=7.8200,=7.8200,=7.8200,=2787096930435.98,=2108367502055.0,=270749865282.22,,=7.5995,,,,
2025-12-31,=7.9300,=7.9300,=7.9300,=7.9300,=2826301618715.77,=2138024845434.0,=274558367223.53,,=7.7064,,,,
2025-12-30,=7.8500,=7.8500,=7.8500,=7.8500,=2797789118148.65,=2116455868431.0,=271788547629.85,,=7.6287,,,,
2025-12-29,=7.8700,=7.8700,=7.8700,=7.8700,=2804917243290.43,=2121848112682.0,=272481002528.27,,=7.6481,,,,
2025-12-26,=7.8100,=7.8100,=7.8100,=7.8100,=2783532867865.09,=2105671379930.0,=270403637833.01,,=7.5898,,,,
2025-12-25,=7.8600,=7.8600,=7.8600,=7.8600,=2801353180719.54,=2119151990557.0,=272134775079.06,,=7.6384,,,,
2025-12-24,=7.9100,=7.9100,=7.9100,=7.9100,=2819173493573.99,=2132632601183.0,=273865912325.11,,=7.6870,,,,
2025-12-23,=7.9200,=7.9200,=7.9200,=7.9200,=2822737556144.88,=2135328723309.0,=274212139774.32,,=7.6967,,,,
2025-12-22,=7.8900,=7.8900,=7.8900,=7.8900,=2812045368432.21,=2127240356933.0,=273173457426.69,,=7.6676,,,,
2025-12-19,=7.8800,=7.8800,=7.8800,=7.8800,=2808481305861.32,=2124544234807.0,=272827229977.48,,=7.6578,,,,
2025-12-18,=7.9900,=7.9900,=7.9900,=7.9900,=2847685994141.11,=2154201578187.0,=276635731918.79,,=7.7647,,,,
2025-12-17,=7.8100,=7.8100,=7.8100,=7.8100,=2783532867865.09,=2105671379930.0,=270403637833.01,,=7.5898,,,,
2025-12-16,=7.7900,=7.7900,=7.7900,=7.7900,=2776404742723.31,=2100279135679.0,=269711182934.59,,=7.5704,,,,
2025-12-15,=7.8100,=7.8100,=7.8100,=7.8100,=2783532867865.09,=2105671379930.0,=270403637833.01,,=7.5898,,,,
2025-12-12,=7.9700,=7.9700,=7.9700,=7.9700,=2840557868999.33,=2148809333936.0,=275943277020.37,,=7.7453,,,,
2025-12-11,=8.0000,=8.0000,=8.0000,=8.0000,=2851250056712.0,=2156897700312.0,=276981959368.0,,=7.7745,,,,
2025-12-10,=7.9400,=7.9400,=7.9400,=7.9400,=2829865681286.66,=2140720967560.0,=274904594672.74,,=7.7161,,,,
2025-12-09,=8.1000,=8.1000,=8.1000,=8.1000,=2886890682420.9,=2183858921566.0,=280444233860.1,,=7.8716,,,,
2025-12-08,=7.9900,=7.9900,=7.9900,=7.9900,=2847685994141.11,=2154201578187.0,=276635731918.79,,=7.7647,,,,
2025-12-05,=7.9900,=7.9900,=7.9900,=7.9900,=2847685994141.11,=2154201578187.0,=276635731918.79,,=7.7647,,,,
2025-12-04,=8.0500,=8.0500,=8.0500,=8.0500,=2869070369566.45,=2170378310939.0,=278713096614.0501,,=7.8230,,,,
2025-12-03,=8.0500,=8.0500,=8.0500,=8.0500,=2869070369566.45,=2170378310939.0,=278713096614.0501,,=7.8230,,,,
2025-12-02,=8.0900,=8.0900,=8.0900,=8.0900,=2883326619850.01,=2181162799441.0,=280098006410.89,,=7.8619,,,,
2025-12-01,=8.0900,=8.0900,=8.0900,=8.0900,=2883326619850.01,=2181162799441.0,=280098006410.89,,=7.8619,,,,
2025-11-28,=8.1100,=8.1100,=8.1100,=8.1100,=2890454744991.79,=2186555043691.0,=280790461309.31,,=7.8814,,,,
2025-11-27,=8.1600,=8.1600,=8.1600,=8.1600,=2908275057846.24,=2200035654318.0,=282521598555.36,,=7.9299,,,,
2025-11-26,=8.1600,=8.1600,=8.1600,=8.1600,=2908275057846.24,=2200035654318.0,=282521598555.36,,=7.9299,,,,
2025-11-25,=8.3100,=8.3100,=8.3100,=8.3100,=2961735996409.5903,=2240477486199.0,=287715010293.51,,=8.0757,,,,
2025-11-24,=8.2000,=8.2000,=8.2000,=8.2000,=2922531308129.8,=2210820142820.0,=283906508352.2,,=7.9688,,,,
2025-11-21,=8.2500,=8.2500,=8.2500,=8.2500,=2940351620984.25,=2224300753447.0,=285637645598.25,,=8.0174,,,,
2025-11-20,=8.2700,=8.2700,=8.2700,=8.2700,=2947479746126.03,=2229692997698.0,=286330100496.67,,=8.0368,,,,
2025-11-19,=8.2300,=8.2300,=8.2300,=8.2300,=2933223495842.47,=2218908509196.0,=284945190699.83,,=7.9980,,,,
2025-11-18,=8.2000,=8.2000,=8.2000,=8.2000,=2922531308129.8,=2210820142820.0,=283906508352.2,,=7.9688,,,,
2025-11-17,=8.1700,=8.1700,=8.1700,=8.1700,=2911839120417.13,=2202731776444.0,=282867826004.57,,=7.9397,,,,
2025-11-14,=8.2500,=8.2500,=8.2500,=8.2500,=2940351620984.25,=2224300753447.0,=285637645598.25,,=8.0174,,,,
2025-11-13,=8.2100,=8.2100,=8.2100,=8.2100,=2926095370700.6904,=2213516264945.0,=284252735801.4101,,=7.9785,,,,
2025-11-12,=8.1900,=8.1900,=8.1900,=8.1900,=2918967245558.9097,=2208124020694.0,=283560280902.99,,=7.9591,,,,
2025-11-11,=8.1600,=8.1600,=8.1600,=8.1600,=2908275057846.24,=2200035654318.0,=282521598555.36,,=7.9299,,,,
2025-11-10,=8.1200,=8.1200,=8.1200,=8.1200,=2894018807562.6797,=2189251165817.0,=281136688758.52,,=7.8911,,,,
2025-11-07,=8.0500,=8.0500,=8.0500,=8.0500,=2869070369566.45,=2170378310939.0,=278713096614.0501,,=7.8230,,,,
2025-11-06,=8.0900,=8.0900,=8.0900,=8.0900,=2883326619850.01,=2181162799441.0,=280098006410.89,,=7.8619,,,,
2025-11-05,=8.1400,=8.1400,=8.1400,=8.1400,=2901146932704.46,=2194643410067.0,=281829143656.94,,=7.9105,,,,
2025-11-04,=8.1300,=8.1300,=8.1300,=8.1300,=2897582870133.5703,=2191947287942.0,=281482916207.7301,,=7.9008,,,,
2025-11-03,=7.9000,=7.9000,=7.9000,=7.9000,=2815609431003.1,=2129936479058.0,=273519684875.9,,=7.6773,,,,
2025-10-31,=7.7800,=7.7800,=7.7800,=7.7800,=2772840680152.42,=2097583013553.0,=269364955485.38,,=7.5607,,,,
2025-10-30,=7.8400,=7.8400,=7.8400,=7.8400,=2794225055577.76,=2113759746306.0,=271442320180.64,,=7.6870,,,,
2025-10-29,=7.8300,=7.8300,=7.8300,=7.8300,=2790660993006.87,=2111063624180.0,=271096092731.43,,=7.6772,,,,
2025-10-28,=7.9900,=7.9900,=7.9900,=7.9900,=2847685994141.11,=2154201578187.0,=276635731918.79,,=7.8341,,,,
2025-10-27,=7.9100,=7.9100,=7.9100,=7.9100,=2819173493573.99,=2132632601183.0,=273865912325.11,,=7.7557,,,,
2025-10-24,=7.8400,=7.8400,=7.8400,=7.8400,=2794225055577.76,=2113759746306.0,=271442320180.64,,=7.6870,,,,
2025-10-23,=7.8400,=7.8400,=7.8400,=7.8400,=2794225055577.76,=2113759746306.0,=271442320180.64,,=7.6870,,,,
2025-10-22,=7.7600,=7.7600,=7.7600,=7.7600,=2765712555010.64,=2092190769303.0,=268672500586.96,,=7.6086,,,,
2025-10-21,=7.6400,=7.6400,=7.6400,=7.6400,=2722943804159.96,=2059837303798.0,=264517771196.44,,=7.4909,,,,
2025-10-20,=7.6100,=7.6100,=7.6100,=7.6100,=2712251616447.29,=2051748937422.0,=263479088848.81,,=7.4615,,,,
2025-10-17,=7.6200,=7.6200,=7.6200,=7.6200,=2715815679018.18,=2054445059547.0,=263825316298.02,,=7.4713,,,,
2025-10-16,=7.6300,=7.6300,=7.6300,=7.6300,=2719379741589.07,=2057141181673.0,=264171543747.23,,=7.4811,,,,
2025-10-15,=7.4600,=7.4600,=7.4600,=7.4600,=2658790677883.94,=2011307105541.0,=258285677110.66,,=7.3144,,,,
2025-10-14,=7.5000,=7.5000,=7.5000,=7.5000,=2673046928167.5,=2022091594043.0,=259670586907.5,,=7.3537,,,,
2025-10-13,=7.2700,=7.2700,=7.2700,=7.2700,=2591073489037.03,=1960080785159.0,=251707355575.67,,=7.1281,,,,
2025-10-10,=7.3100,=7.3100,=7.3100,=7.3100,=2605329739320.59,=1970865273660.0,=253092265372.51,,=7.1674,,,,
2025-10-09,=7.3100,=7.3100,=7.3100,=7.3100,=2605329739320.59,=1970865273660.0,=253092265372.51,,=7.1674,,,,
2025-09-30,=7.3000,=7.3000,=7.3000,=7.3000,=2601765676749.6997,=1968169151535.0,=252746037923.3,,=7.1576,,,,
2025-09-29,=7.3300,=7.3300,=7.3300,=7.3300,=2612457864462.37,=1976257517911.0,=253784720270.93,,=7.1870,,,,
2025-09-26,=7.4100,=7.4100,=7.4100,=7.4100,=2640970365029.49,=1997826494914.0,=256554539864.61,,=7.2654,,,,
2025-09-25,=7.3800,=7.3800,=7.3800,=7.3800,=2630278177316.82,=1989738128538.0,=255515857516.98,,=7.2360,,,,
2025-09-24,=7.4700,=7.4700,=7.4700,=7.4700,=2662354740454.83,=2014003227666.0,=258631904559.87,,=7.3242,,,,
2025-09-23,=7.4000,=7.4000,=7.4000,=7.4000,=2637406302458.6,=1995130372789.0,=256208312415.4,,=7.2556,,,,
2025-09-22,=7.1800,=7.1800,=7.1800,=7.1800,=2558996925899.02,=1935815686030.0,=248591308532.78,,=7.0399,,,,
2025-09-19,=7.2000,=7.2000,=7.2000,=7.2000,=2566125051040.8003,=1941207930281.0,=249283763431.2,,=7.0595,,,,
2025-09-18,=7.2900,=7.2900,=7.2900,=7.2900,=2598201614178.81,=1965473029409.0,=252399810474.09,,=7.1478,,,,
2025-09-17,=7.4600,=7.4600,=7.4600,=7.4600,=2658790677883.94,=2011307105541.0,=258285677110.66,,=7.3144,,,,
2025-09-16,=7.4500,=7.4500,=7.4500,=7.4500,=2655226615313.0503,=2008610983416.0,=257939449661.45,,=7.3046,,,,
2025-09-15,=7.4300,=7.4300,=7.4300,=7.4300,=2648098490171.27,=2003218739165.0,=257246994763.03,,=7.2850,,,,
2025-09-12,=7.4800,=7.4800,=7.4800,=7.4800,=2665918803025.72,=2016699349792.0,=258978132009.08,,=7.3340,,,,
2025-09-11,=7.5100,=7.5100,=7.5100,=7.5100,=2676610990738.39,=2024787716168.0,=260016814356.71,,=7.3635,,,,
2025-09-10,=7.4700,=7.4700,=7.4700,=7.4700,=2662354740454.83,=2014003227666.0,=258631904559.87,,=7.3242,,,,
2025-09-09,=7.4300,=7.4300,=7.4300,=7.4300,=2648098490171.27,=2003218739165.0,=257246994763.03,,=7.2850,,,,
2025-09-08,=7.4000,=7.4000,=7.4000,=7.4000,=2637406302458.6,=1995130372789.0,=256208312415.4,,=7.2556,,,,
2025-09-05,=7.4400,=7.4400,=7.4400,=7.4400,=2651662552742.16,=2005914861290.0,=257593222212.24,,=7.2948,,,,
2025-09-04,=7.5400,=7.5400,=7.5400,=7.5400,=2687303178451.06,=2032876082544.0,=261055496704.34,,=7.3929,,,,
2025-09-03,=7.4400,=7.4400,=7.4400,=7.4400,=2651662552742.16,=2005914861290.0,=257593222212.24,,=7.2948,,,,
2025-09-02,=7.5700,=7.5700,=7.5700,=7.5700,=2697995366163.73,=2040964448920.0,=262094179051.97,,=7.4223,,,,
2025-09-01,=7.3800,=7.3800,=7.3800,=7.3800,=2630278177316.82,=1989738128538.0,=255515857516.98,,=7.2360,,,,
2025-08-29,=7.4300,=7.4300,=7.4300,=7.4300,=2648098490171.27,=2003218739165.0,=257246994763.03,,=7.3078,,,,
