日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PE-TTM(扣非),PE-TTM(扣非) 分位点,PE-TTM(扣非) 80%分位点值,PE-TTM(扣非) 50%分位点值,PE-TTM(扣非) 20%分位点值
2026-06-09,=71.7100,=71.7100,=71.7100,=71.7100,=124917750517.06,=111667055240.0,=61980313768.96,,=25.7830,,,,
2026-06-08,=72.9000,=72.9000,=72.9000,=72.9000,=126990712769.4,=113520127277.0,=63008853350.4,,=26.2108,,,,
2026-06-05,=75.0100,=75.0100,=75.0100,=75.0100,=130666301300.86,=116805826434.0,=64832566389.76,,=26.9695,,,,
2026-06-04,=76.3700,=76.3700,=76.3700,=76.3700,=133035401017.82,=118923623047.0,=66008040197.12,,=27.4585,,,,
2026-06-03,=79.1000,=79.1000,=79.1000,=79.1000,=137791020302.6,=123174788307.0,=68367631001.6,,=28.4400,,,,
2026-06-02,=82.0100,=82.0100,=82.0100,=82.0100,=142860196902.86,=127706250178.0,=70882799221.76,,=29.4863,,,,
2026-06-01,=80.0900,=80.0900,=80.0900,=80.0900,=139515585537.74,=124716419665.0,=69223306787.84,,=28.7960,,,,
2026-05-29,=81.4600,=81.4600,=81.4600,=81.4600,=141902105105.56,=126849788312.0,=70407423784.96,,=29.2885,,,,
2026-05-28,=82.9800,=82.9800,=82.9800,=82.9800,=144549922436.28,=129216737468.0,=71721188628.48,,=29.8350,,,,
2026-05-27,=84.6200,=84.6200,=84.6200,=84.6200,=147406777977.32,=131770551031.0,=73138671749.12,,=30.4247,,,,
2026-05-26,=86.4100,=86.4100,=86.4100,=86.4100,=150524931281.26,=134557945103.0,=74685802716.16,,=31.0683,,,,
2026-05-25,=82.0800,=82.0800,=82.0800,=82.0800,=142982135858.88,=127815254415.0,=70943301550.08,,=29.5115,,,,
2026-05-22,=82.0300,=82.0300,=82.0300,=82.0300,=142895036604.58,=127737394246.0,=70900085601.28,,=29.4935,,,,
2026-05-21,=83.3800,=83.3800,=83.3800,=83.3800,=145246716470.68,=129839618825.0,=72066916218.88,,=29.9789,,,,
2026-05-20,=78.5600,=78.5600,=78.5600,=78.5600,=136850348356.16,=122333898476.0,=67900898754.56,,=28.2459,,,,
2026-05-19,=80.0800,=80.0800,=80.0800,=80.0800,=139498165686.88,=124700847631.0,=69214663598.08,,=28.7924,,,,
2026-05-18,=81.8000,=81.8000,=81.8000,=81.8000,=142494380034.8,=127379237466.0,=70701292236.8,,=29.4108,,,,
2026-05-15,=83.2600,=83.2600,=83.2600,=83.2600,=145037678260.36,=129652754418.0,=71963197941.76,,=29.9357,,,,
2026-05-14,=85.0500,=85.0500,=85.0500,=85.0500,=148155831564.3,=132440148490.0,=73510328908.8,,=30.5793,,,,
2026-05-13,=87.4600,=87.4600,=87.4600,=87.4600,=152354015621.56,=136193008664.0,=75593337640.96,,=31.4458,,,,
2026-05-12,=86.7500,=86.7500,=86.7500,=86.7500,=151117206210.5,=135087394256.0,=74979671168.0,,=31.1905,,,,
2026-05-11,=89.1900,=89.1900,=89.1900,=89.1900,=155367649820.34,=138886970532.0,=77088609469.44,,=32.0678,,,,
2026-05-08,=90.3000,=90.3000,=90.3000,=90.3000,=157301253265.8,=140615466298.0,=78048003532.8,,=32.4669,,,,
2026-05-07,=89.1900,=89.1900,=89.1900,=89.1900,=155367649820.34,=138886970532.0,=77088609469.44,,=32.0678,,,,
2026-05-06,=88.0700,=88.0700,=88.0700,=88.0700,=153416626524.02,=137142902733.0,=76120572216.32,,=31.6651,,,,
2026-04-30,=88.7500,=88.7500,=88.7500,=88.7500,=154601176382.5,=138201801040.0,=76708309120.0,,=31.9096,,,,
2026-04-29,=90.4500,=90.4500,=90.4500,=90.4500,=157562551028.7,=140849046806.0,=78177651379.2,,=30.6785,,,,
2026-04-28,=88.9500,=88.9500,=88.9500,=88.9500,=154949573399.7,=138513241718.0,=76881172915.2,,=30.1697,,,,
2026-04-27,=90.6800,=90.6800,=90.6800,=90.6800,=157963207598.48,=141207203587.0,=78376444743.68,,=30.7565,,,,
2026-04-24,=90.8500,=90.8500,=90.8500,=90.8500,=158259345063.1,=141471928163.0,=78523378969.6,,=30.8142,,,,
2026-04-23,=92.4800,=92.4800,=92.4800,=92.4800,=161098780753.28,=144010169692.0,=79932218900.48,,=31.3670,,,,
2026-04-22,=90.4700,=90.4700,=90.4700,=90.4700,=157597390730.42,=140880190874.0,=78194937758.72,,=30.6853,,,,
2026-04-21,=89.9500,=89.9500,=89.9500,=89.9500,=156691558485.7,=140070445110.0,=77745491891.2,,=30.5089,,,,
2026-04-20,=90.0700,=90.0700,=90.0700,=90.0700,=156900596696.02,=140257309517.0,=77849210168.32,,=30.5496,,,,
2026-04-17,=89.4700,=89.4700,=89.4700,=89.4700,=155855405644.42,=139322987482.0,=77330618782.72,,=30.3461,,,,
2026-04-16,=89.9100,=89.9100,=89.9100,=89.9100,=156621879082.26,=140008156975.0,=77710919132.16,,=30.4954,,,,
2026-04-15,=88.3200,=88.3200,=88.3200,=88.3200,=153852122795.52,=137532203581.0,=76336651960.32,,=29.9561,,,,
2026-04-14,=89.8900,=89.8900,=89.8900,=89.8900,=156587039380.54,=139977012907.0,=77693632752.64,,=30.4886,,,,
2026-04-13,=90.1100,=90.1100,=90.1100,=90.1100,=156970276099.46,=140319597653.0,=77883782927.36,,=30.5632,,,,
2026-04-10,=90.0700,=90.0700,=90.0700,=90.0700,=156900596696.02,=140257309517.0,=77849210168.32,,=30.5496,,,,
2026-04-09,=88.5800,=88.5800,=88.5800,=88.5800,=154305038917.88,=137937076463.0,=76561374894.08,,=30.0442,,,,
2026-04-08,=90.0000,=90.0000,=90.0000,=90.0000,=156778657740.0,=140148305280.0,=77788707840.0,,=30.5259,,,,
2026-04-07,=86.6300,=86.6300,=86.6300,=86.6300,=150908168000.18,=134900529849.0,=70767854421.51,,=29.3829,,,,
2026-04-03,=86.4000,=86.4000,=86.4000,=86.4000,=150507511430.4,=134542373069.0,=70579967932.8,,=29.3048,,,,
2026-04-02,=89.0800,=89.0800,=89.0800,=89.0800,=155176031460.88,=138715678159.0,=72769253975.16,,=30.2138,,,,
2026-04-01,=91.7600,=91.7600,=91.7600,=91.7600,=159844551491.36,=142888983250.0,=74958540017.52,,=31.1228,,,,
2026-03-31,=90.8300,=90.8300,=90.8300,=90.8300,=158224505361.38,=141440784095.0,=74198825084.91,,=30.8074,,,,
2026-03-30,=94.2400,=94.2400,=94.2400,=94.2400,=164164674504.64,=142281873868.0,=73686046504.48,,=24.9572,,,,
2026-03-27,=95.4200,=95.4200,=95.4200,=95.4200,=166220216906.12,=144063416856.0,=74608685881.34,,=25.2697,,,,
2026-03-26,=94.0000,=94.0000,=94.0000,=94.0000,=163746598084.0,=141919526142.0,=73498391038.0,,=24.8936,,,,
2026-03-25,=96.5500,=96.5500,=96.5500,=96.5500,=168188660053.3,=145769470734.0,=75492230369.35,,=25.5689,,,,
2026-03-24,=97.0700,=97.0700,=97.0700,=97.0700,=169094492298.02,=146554557475.0,=75898817213.39,,=25.7066,,,,
2026-03-23,=99.2700,=99.2700,=99.2700,=99.2700,=172926859487.22,=149876078299.0,=77618992322.79,,=26.2892,,,,
2026-03-20,=99.7600,=99.7600,=99.7600,=99.7600,=173780432179.36,=150615871574.0,=78002122233.52,,=26.4190,,,,
2026-03-19,=100.9000,=100.9000,=100.9000,=100.9000,=175766295177.4,=152337023274.0,=78893485699.3,,=26.7209,,,,
2026-03-18,=101.4700,=101.4700,=101.4700,=101.4700,=176759226676.42,=153197599124.0,=79339167432.19,,=26.8718,,,,
2026-03-17,=102.9000,=102.9000,=102.9000,=102.9000,=179250265349.4,=155356587660.0,=80457281253.3,,=27.2505,,,,
2026-03-16,=103.2400,=103.2400,=103.2400,=103.2400,=179842540278.64,=155869913605.0,=80723126497.48,,=27.3406,,,,
2026-03-13,=100.2300,=100.2300,=100.2300,=100.2300,=174599165169.78,=151325469204.0,=78369614188.71,,=26.5435,,,,
2026-03-12,=99.8800,=99.8800,=99.8800,=99.8800,=173989470389.68,=150797045437.0,=78095949966.76,,=26.4508,,,,
2026-03-11,=101.5200,=101.5200,=101.5200,=101.5200,=176846325930.72,=153273088233.0,=79378262321.04,,=26.8851,,,,
2026-03-10,=99.5100,=99.5100,=99.5100,=99.5100,=173344935907.86,=150238426025.0,=77806647789.27,,=26.3528,,,,
2026-03-09,=97.8000,=97.8000,=97.8000,=97.8000,=170366141410.8,=147656698475.0,=76469602590.6,,=25.8999,,,,
2026-03-06,=100.2500,=100.2500,=100.2500,=100.2500,=174634004871.5,=151355664848.0,=78385252144.25,,=26.5488,,,,
2026-03-05,=101.0000,=101.0000,=101.0000,=101.0000,=175940493686.0,=152488001493.0,=78971675477.0,,=26.7474,,,,
2026-03-04,=101.5100,=101.5100,=101.5100,=101.5100,=176828906079.86,=153257990411.0,=79370443343.27,,=26.8824,,,,
2026-03-03,=102.4000,=102.4000,=102.4000,=102.4000,=178379272806.4,=154601696563.0,=80066332364.8,,=27.1181,,,,
2026-03-02,=106.1900,=106.1900,=106.1900,=106.1900,=184981396282.34,=160323771075.0,=83029724939.63,,=28.1218,,,,
2026-02-27,=107.3200,=107.3200,=107.3200,=107.3200,=186949839429.52,=162029824953.0,=83913269427.64,,=28.4211,,,,
2026-02-26,=106.0800,=106.0800,=106.0800,=106.0800,=184789777922.88,=160157695033.0,=82943716184.16,,=28.0927,,,,
2026-02-25,=109.1400,=109.1400,=109.1400,=109.1400,=190120252286.04,=164777628544.0,=85336323381.78,,=28.9031,,,,
2026-02-24,=108.0400,=108.0400,=108.0400,=108.0400,=188204068691.44,=163116868132.0,=84476235827.08,,=28.6117,,,,
2026-02-13,=109.2200,=109.2200,=109.2200,=109.2200,=190259611092.92,=164898411119.0,=85398875203.94,,=28.9242,,,,
2026-02-12,=108.8800,=108.8800,=108.8800,=108.8800,=189667336163.68,=164385085174.0,=85133029959.76,,=28.8342,,,,
2026-02-11,=110.4500,=110.4500,=110.4500,=110.4500,=192402252748.7,=166755443217.0,=86360609469.65,,=29.2500,,,,
2026-02-10,=110.3600,=110.3600,=110.3600,=110.3600,=192245474090.96,=166619562819.0,=86290238669.72,,=29.2261,,,,
2026-02-09,=110.9800,=110.9800,=110.9800,=110.9800,=193325504844.28,=167555627779.0,=86775015291.46,,=29.3903,,,,
2026-02-06,=109.0800,=109.0800,=109.0800,=109.0800,=190015733180.88,=164687041612.0,=85289409515.16,,=28.8872,,,,
2026-02-05,=109.3000,=109.3000,=109.3000,=109.3000,=190398969899.8,=165019193695.0,=85461427026.1,,=28.9454,,,,
2026-02-04,=110.2900,=110.2900,=110.2900,=110.2900,=192123535134.94,=166513878066.0,=86235505825.33,,=29.2076,,,,
2026-02-03,=107.4000,=107.4000,=107.4000,=107.4000,=187089198236.4,=162150607528.0,=83975821249.8,,=28.4423,,,,
2026-02-02,=104.4500,=104.4500,=104.4500,=104.4500,=181950342232.7,=157696750059.0,=81669222807.65,,=27.6610,,,,
2026-01-30,=104.0900,=104.0900,=104.0900,=104.0900,=181323227601.74,=157153228469.0,=81387739607.93,,=27.5657,,,,
2026-01-29,=108.9500,=108.9500,=108.9500,=108.9500,=189789275119.7,=164490769927.0,=85187762804.15,,=28.8527,,,,
2026-01-28,=108.3600,=108.3600,=108.3600,=108.3600,=188761503918.96,=163599998433.0,=84726443115.72,,=28.6965,,,,
2026-01-27,=112.5800,=112.5800,=112.5800,=112.5800,=196112680981.88,=169971279288.0,=88026051734.66,,=29.8141,,,,
2026-01-26,=114.6000,=114.6000,=114.6000,=114.6000,=199631490855.6,=173021039318.0,=89605485244.2,,=30.3490,,,,
2026-01-23,=118.0000,=118.0000,=118.0000,=118.0000,=205554240148.0,=178154298774.0,=92263937686.0,,=31.2494,,,,
2026-01-22,=115.1200,=115.1200,=115.1200,=115.1200,=200537323100.32,=173806126058.0,=90012072088.24,,=30.4867,,,,
2026-01-21,=118.2700,=118.2700,=118.2700,=118.2700,=206024576121.22,=178561939966.0,=92475050085.79,,=31.3209,,,,
2026-01-20,=119.1800,=119.1800,=119.1800,=119.1800,=207609782549.48,=179935841762.0,=93186577062.86,,=31.5619,,,,
2026-01-19,=121.1500,=121.1500,=121.1500,=121.1500,=211041493168.9,=182910112682.0,=94726915683.55,,=32.0836,,,,
2026-01-16,=120.9200,=120.9200,=120.9200,=120.9200,=210640836599.12,=182562862778.0,=94547079194.84,,=32.0227,,,,
2026-01-15,=121.3200,=121.3200,=121.3200,=121.3200,=211337630633.52,=183166775655.0,=94859838305.64,,=32.1286,,,,
2026-01-14,=121.7000,=121.7000,=121.7000,=121.7000,=211999584966.2,=183740492888.0,=95156959460.9,,=32.2293,,,,
2026-01-13,=122.7000,=122.7000,=122.7000,=122.7000,=213741570052.2,=185250275081.0,=95938857237.9,,=32.4941,,,,
2026-01-12,=124.0300,=124.0300,=124.0300,=124.0300,=216058410216.58,=187258285398.0,=96978781281.31,,=32.8463,,,,
2026-01-09,=124.7200,=124.7200,=124.7200,=124.7200,=217260379925.92,=188300035111.0,=97518290747.44,,=33.0290,,,,
2026-01-08,=125.3000,=125.3000,=125.3000,=125.3000,=218270731275.8,=189175708783.0,=97971791458.1,,=33.1826,,,,
2026-01-07,=128.3500,=128.3500,=128.3500,=128.3500,=223583785788.1,=193780544472.0,=100356579677.95,,=33.9904,,,,
2026-01-06,=125.3200,=125.3200,=125.3200,=125.3200,=218305570977.52,=189205904427.0,=97987429413.64,,=33.1879,,,,
2026-01-05,=121.3100,=121.3100,=121.3100,=121.3100,=211320210782.66,=183151677833.0,=94852019327.87,,=32.1260,,,,
2025-12-31,=120.9600,=120.9600,=120.9600,=120.9600,=210710516002.56,=182623254065.0,=94578355105.92,,=32.0333,,,,
2025-12-30,=121.3400,=121.3400,=121.3400,=121.3400,=211372470335.24,=183196971299.0,=94875476261.18,,=32.1339,,,,
2025-12-29,=120.3600,=120.3600,=120.3600,=120.3600,=209665324950.96,=181717384749.0,=94109216439.72,,=31.8744,,,,
2025-12-26,=120.6700,=120.6700,=120.6700,=120.6700,=210205340327.62,=182185417229.0,=94351604750.59,,=31.9565,,,,
2025-12-25,=119.1100,=119.1100,=119.1100,=119.1100,=207487843593.46,=179830157008.0,=93131844218.47,,=31.5434,,,,
2025-12-24,=119.7000,=119.7000,=119.7000,=119.7000,=208515614794.2,=180720928502.0,=93593163906.9,,=31.6996,,,,
2025-12-23,=119.6400,=119.6400,=119.6400,=119.6400,=208411095689.04,=180630341571.0,=93546250040.28,,=31.6837,,,,
2025-12-22,=121.4200,=121.4200,=121.4200,=121.4200,=211511829142.12,=183317753874.0,=94938028083.34,,=32.1551,,,,
2025-12-19,=120.6000,=120.6000,=120.6000,=120.6000,=210083401371.6,=182079732476.0,=94296871906.2,,=31.9380,,,,
2025-12-18,=119.5000,=119.5000,=119.5000,=119.5000,=208167217777.0,=180418972064.0,=93436784351.5,,=31.6466,,,,
2025-12-17,=121.5500,=121.5500,=121.5500,=121.5500,=211738287203.3,=183514025559.0,=95039674794.35,,=32.1895,,,,
2025-12-16,=123.3100,=123.3100,=123.3100,=123.3100,=214804180954.66,=186171242219.0,=96415814881.87,,=32.6556,,,,
2025-12-15,=119.5000,=119.5000,=119.5000,=119.5000,=208167217777.0,=180418972064.0,=93436784351.5,,=31.6466,,,,
2025-12-12,=122.3700,=122.3700,=122.3700,=122.3700,=213166714973.82,=184752046957.0,=95680830971.49,,=32.4067,,,,
2025-12-11,=122.3000,=122.3000,=122.3000,=122.3000,=213044776017.8,=184646362204.0,=95626098127.1,,=32.3882,,,,
2025-12-10,=124.4400,=124.4400,=124.4400,=124.4400,=216772624101.84,=187877296097.0,=97299359369.88,,=32.9549,,,,
2025-12-09,=124.0000,=124.0000,=124.0000,=124.0000,=216006150664.0,=187212991932.0,=96955324348.0,,=32.8384,,,,
2025-12-08,=125.5800,=125.5800,=125.5800,=125.5800,=218758487099.88,=189598447797.0,=98190722835.66,,=33.2568,,,,
2025-12-05,=126.1100,=126.1100,=126.1100,=126.1100,=219681739195.46,=190398632359.0,=98605128657.47,,=33.3971,,,,
2025-12-04,=125.9900,=125.9900,=125.9900,=125.9900,=219472700985.14,=190217458496.0,=98511300924.23,,=33.3654,,,,
2025-12-03,=126.8700,=126.8700,=126.8700,=126.8700,=221005647860.82,=191546066826.0,=99199370967.99,,=33.5984,,,,
2025-12-02,=128.9000,=128.9000,=128.9000,=128.9000,=224541877585.4,=194610924678.0,=100786623455.3,,=34.1360,,,,
2025-12-01,=131.2200,=131.2200,=131.2200,=131.2200,=228583282984.92,=198113619365.0,=102600626297.94,,=34.7504,,,,
2025-11-28,=126.1900,=126.1900,=126.1900,=126.1900,=219821098002.34,=190519414935.0,=98667680479.63,,=33.4183,,,,
2025-11-27,=125.5700,=125.5700,=125.5700,=125.5700,=218741067249.02,=189583349975.0,=98182903857.89,,=33.2541,,,,
2025-11-26,=125.1000,=125.1000,=125.1000,=125.1000,=217922334258.6,=188873752344.0,=97815411902.7,,=33.1297,,,,
2025-11-25,=124.8500,=124.8500,=124.8500,=124.8500,=217486837987.1,=188496306796.0,=97619937458.45,,=33.0635,,,,
2025-11-24,=124.5000,=124.5000,=124.5000,=124.5000,=216877143207.0,=187967883029.0,=97346273236.5,,=32.9708,,,,
2025-11-21,=123.4000,=123.4000,=123.4000,=123.4000,=214960959612.4,=186307122616.0,=96486185681.8,,=32.6795,,,,
2025-11-20,=126.6700,=126.6700,=126.6700,=126.6700,=220657250843.62,=191244110387.0,=99042991412.59,,=33.5454,,,,
2025-11-19,=129.9300,=129.9300,=129.9300,=129.9300,=226336122223.98,=196166000336.0,=101591978165.61,,=34.4088,,,,
2025-11-18,=131.3700,=131.3700,=131.3700,=131.3700,=228844580747.82,=198340086694.0,=102717910964.49,,=34.7901,,,,
2025-11-17,=133.6200,=133.6200,=133.6200,=133.6200,=232764047191.32,=201737096629.0,=104477180962.74,,=35.3860,,,,
2025-11-14,=135.2000,=135.2000,=135.2000,=135.2000,=235516383627.2,=204122552494.0,=105712579450.4,,=35.8044,,,,
2025-11-13,=136.3500,=136.3500,=136.3500,=136.3500,=237519666476.1,=205858802016.0,=106611761893.95,,=36.1090,,,,
2025-11-12,=135.6900,=135.6900,=135.6900,=135.6900,=236369956319.34,=204862345768.0,=106095709361.13,,=35.9342,,,,
2025-11-11,=133.8400,=133.8400,=133.8400,=133.8400,=233147283910.24,=202069248711.0,=104649198473.68,,=35.4442,,,,
2025-11-10,=138.6500,=138.6500,=138.6500,=138.6500,=241526232173.9,=209331301059.0,=108410126781.05,,=36.7181,,,,
2025-11-07,=138.5700,=138.5700,=138.5700,=138.5700,=241386873367.02,=209210518484.0,=108347574958.89,,=36.6969,,,,
2025-11-06,=142.1300,=142.1300,=142.1300,=142.1300,=247588340273.18,=214585343091.0,=111131131045.01,,=37.6396,,,,
2025-11-05,=146.0300,=146.0300,=146.0300,=146.0300,=254382082108.58,=220473493644.0,=114180532375.31,,=38.6725,,,,
2025-11-04,=154.6300,=154.6300,=154.6300,=154.6300,=252567397878.18,=233457620504.0,=120904853257.51,,=38.3966,,,,
2025-11-03,=152.8100,=152.8100,=152.8100,=152.8100,=249594671601.66,=230709816912.0,=119481799303.37,,=37.9447,,,,
2025-10-31,=155.1900,=155.1900,=155.1900,=155.1900,=253482082886.34,=234303098532.0,=121342716012.63,,=38.5356,,,,
2025-10-30,=162.9400,=162.9400,=162.9400,=162.9400,=266140670052.84,=246003910527.0,=127402423784.38,,=40.2624,,,,
2025-10-29,=163.9900,=163.9900,=163.9900,=163.9900,=267855704443.14,=247589181830.0,=128223416450.23,,=40.5219,,,,
2025-10-28,=159.0000,=159.0000,=159.0000,=159.0000,=259705207674.0,=240055368687.0,=124321746543.0,,=39.2888,,,,
2025-10-27,=159.0300,=159.0300,=159.0300,=159.0300,=259754208656.58,=240100662153.0,=124345203476.31,,=39.2962,,,,
2025-10-24,=160.0100,=160.0100,=160.0100,=160.0100,=261354907420.86,=241580248702.0,=125111463297.77,,=39.5384,,,,
2025-10-23,=158.4700,=158.4700,=158.4700,=158.4700,=258839523648.42,=239255184125.0,=123907340721.19,,=39.1579,,,,
2025-10-22,=157.1400,=157.1400,=157.1400,=157.1400,=256667146754.04,=237247173808.0,=122867416677.78,,=38.8292,,,,
2025-10-21,=158.0400,=158.0400,=158.0400,=158.0400,=258137176231.44,=238605977782.0,=123571124677.08,,=39.0516,,,,
2025-10-20,=155.7000,=155.7000,=155.7000,=155.7000,=254315099590.2,=235073087450.0,=121741483878.9,,=38.4734,,,,
2025-10-17,=155.0800,=155.0800,=155.0800,=155.0800,=253302412616.8801,=234137022490.0,=121256707257.16,,=38.3202,,,,
2025-10-16,=160.5500,=160.5500,=160.5500,=160.5500,=262236925107.3,=242395531086.0,=125533688097.35,,=39.6718,,,,
2025-10-15,=160.5500,=160.5500,=160.5500,=160.5500,=262236925107.3,=242395531086.0,=125533688097.35,,=39.6718,,,,
2025-10-14,=159.5300,=159.5300,=159.5300,=159.5300,=260570891699.58,=240855553249.0,=124736152364.81,,=39.4198,,,,
2025-10-13,=161.5000,=161.5000,=161.5000,=161.5000,=263788622889.0,=243829824170.0,=126276490985.5,,=39.9066,,,,
2025-10-10,=167.6700,=167.6700,=167.6700,=167.6700,=273866491639.62,=253145180300.0,=131100800269.59,,=41.4312,,,,
2025-10-09,=160.0000,=160.0000,=160.0000,=160.0000,=261338573760.0,=241565150880.0,=125103644320.0,,=39.5359,,,,
2025-09-30,=171.5700,=171.5700,=171.5700,=171.5700,=280236619375.02,=259033330853.0,=134150201599.89,,=42.3949,,,,
2025-09-29,=159.1900,=159.1900,=159.1900,=159.1900,=260015547230.34,=240342227304.0,=124470307120.63,,=39.3358,,,,
2025-09-26,=157.2200,=157.2200,=157.2200,=157.2200,=256797816040.92,=237367956383.0,=122929968499.94,,=38.8490,,,,
2025-09-25,=148.6500,=148.6500,=148.6500,=148.6500,=242799868683.9,=224429122989.0,=116229104551.05,,=36.7314,,,,
2025-09-24,=143.3500,=143.3500,=143.3500,=143.3500,=234143028428.1,=216427277367.0,=112085046332.95,,=35.4217,,,,
2025-09-23,=142.0000,=142.0000,=142.0000,=142.0000,=231937984212.0,=214389071406.0,=111029484334.0,,=35.0881,,,,
2025-09-22,=144.7000,=144.7000,=144.7000,=144.7000,=236348072644.2,=218465483327.0,=113140608331.9,,=35.7553,,,,
2025-09-19,=143.6000,=143.6000,=143.6000,=143.6000,=234551369949.6,=216804722915.0,=112280520777.2,,=35.4835,,,,
2025-09-18,=143.1000,=143.1000,=143.1000,=143.1000,=233734686906.6,=216049831818.0,=111889571888.7,,=35.3599,,,,
2025-09-17,=141.0800,=141.0800,=141.0800,=141.0800,=230435287412.8801,=213000071788.0,=110310138379.16,,=34.8608,,,,
2025-09-16,=140.7900,=140.7900,=140.7900,=140.7900,=229961611247.94,=212562234952.0,=110083388023.83,,=34.7891,,,,
2025-09-15,=142.5000,=142.5000,=142.5000,=142.5000,=232754667255.0,=215143962503.0,=111420433222.5,,=35.2117,,,,
2025-09-12,=138.3000,=138.3000,=138.3000,=138.3000,=225894529693.8,=208802877292.0,=108136462559.1,,=34.1739,,,,
2025-09-11,=139.3900,=139.3900,=139.3900,=139.3900,=227674898727.54,=210448539882.0,=108988731136.03,,=34.4432,,,,
2025-09-10,=138.5700,=138.5700,=138.5700,=138.5700,=226335538537.02,=209210518484.0,=108347574958.89,,=34.2406,,,,
2025-09-09,=139.9800,=139.9800,=139.9800,=139.9800,=228638584718.28,=211339311376.0,=109450050824.46,,=34.5890,,,,
2025-09-08,=143.1500,=143.1500,=143.1500,=143.1500,=233816355210.9,=216125320928.0,=111928666777.55,,=35.3723,,,,
2025-09-05,=146.5000,=146.5000,=146.5000,=146.5000,=239288131599.0,=221183091275.0,=114548024330.5,,=36.2001,,,,
2025-09-04,=148.3000,=148.3000,=148.3000,=148.3000,=242228190553.8,=223900699222.0,=115955440329.1,,=36.6449,,,,
2025-09-03,=147.6600,=147.6600,=147.6600,=147.6600,=241182836258.76,=222934438618.0,=115455025751.82,,=36.4867,,,,
2025-09-02,=146.9400,=146.9400,=146.9400,=146.9400,=240006812676.84,=221847395439.0,=114892059352.38,,=36.3088,,,,
2025-09-01,=143.8900,=143.8900,=143.8900,=143.8900,=235025046114.54,=217242559751.0,=112507271132.53,,=35.5552,,,,
2025-08-29,=136.9100,=136.9100,=136.9100,=136.9100,=223624150834.26,=206704280044.0,=107049624649.07,,=38.2093,,,,
2025-08-28,=131.3800,=131.3800,=131.3800,=131.3800,=214591636378.68,=198355184516.0,=102725729942.26,,=36.6660,,,,
2025-08-27,=131.8200,=131.8200,=131.8200,=131.8200,=215310317456.52,=199019488681.0,=103069764964.14,,=36.7888,,,,
2025-08-26,=134.5700,=134.5700,=134.5700,=134.5700,=219802074193.02,=203171389712.0,=105219983850.89,,=37.5563,,,,
2025-08-25,=135.8700,=135.8700,=135.8700,=135.8700,=221925450104.82,=205134106563.0,=106236450960.99,,=37.9191,,,,
2025-08-22,=133.9600,=133.9600,=133.9600,=133.9600,=218805720880.56,=202250422574.0,=104743026206.92,,=37.3860,,,,
