date,市值(元),PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,股息率,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值
2025-01-16,116701938430.0,1.8742,0.0343,8.1051,4.2749,2.9825,-15.6712,0.9963,49.7748,28.8558,19.0419,0.0110,1.2416,0.0876,5.7198,3.6013,2.2885
2025-01-15,115641011717.0,1.8571,0.0331,8.1051,4.2768,2.9825,-15.5288,0.9967,49.7748,28.8558,19.0419,0.0111,1.2304,0.0843,5.7198,3.6041,2.2909
2025-01-14,114504304524.5,1.8389,0.0310,8.1051,4.2780,2.9844,-15.3761,0.9979,49.7748,28.8558,19.0419,0.0112,1.2183,0.0806,5.7198,3.6049,2.2962
2025-01-13,110866841508.5,1.7805,0.0289,8.1051,4.2799,2.9844,-14.8877,0.9996,49.7748,28.8558,19.0419,0.0116,1.1796,0.0612,5.7198,3.6050,2.2987
2025-01-10,109578573357.0,1.7598,0.0285,8.1051,4.2789,2.9848,-14.7147,1.0000,49.7994,28.8602,19.0419,0.0117,1.1659,0.0562,5.7198,3.6067,2.3013
2025-01-09,113519158291.0,1.8231,0.0285,8.1051,4.2799,2.9854,-15.2438,1.0000,49.7748,28.8558,19.0419,0.0113,1.2078,0.0761,5.7198,3.6070,2.3030
2025-01-08,114352743565.5,1.8364,0.0294,8.1051,4.2799,2.9854,-15.3558,0.9996,49.7748,28.8558,19.0419,0.0113,1.2166,0.0785,5.7198,3.6078,2.3038
2025-01-07,115489450758.0,1.8547,0.0306,8.1051,4.2799,2.9854,-15.5084,0.9992,49.7748,28.8558,19.0419,0.0111,1.2287,0.0819,5.7198,3.6091,2.3072
2025-01-06,114958987401.5,1.8462,0.0294,8.1051,4.2799,2.9868,-15.4372,0.9996,49.7748,28.8558,19.0419,0.0112,1.2231,0.0802,5.7198,3.6100,2.3114
2025-01-03,113670719250.0,1.8255,0.0285,8.1051,4.2789,2.9880,-15.2642,1.0000,49.7994,28.8602,19.0419,0.0113,1.2094,0.0764,5.7198,3.6101,2.3121
2025-01-02,116929279868.5,1.8778,0.0322,8.1051,4.2799,2.9896,-15.7018,1.0000,49.7748,28.8558,19.0419,0.0110,1.2441,0.0852,5.7198,3.6120,2.3131
2024-12-31,119051133294.5,1.9119,0.0331,8.1051,4.2810,2.9901,-15.9867,1.0000,49.7606,28.8513,19.0419,0.0108,1.2666,0.0877,5.7198,3.6140,2.3140
2024-12-30,123067453382.16,1.9764,0.0376,8.1051,4.2810,2.9901,-16.5260,0.9988,49.7606,28.8513,19.0419,0.0105,1.3094,0.0959,5.7198,3.6140,2.3148
2024-12-27,122385429317.85,1.9654,0.0360,8.1051,4.2799,2.9930,-16.4344,1.0000,49.7606,28.8558,19.0419,0.0105,1.3021,0.0922,5.7198,3.6144,2.3148
2024-12-26,122688551124.21,1.9703,0.0364,8.1051,4.2810,2.9958,-16.4751,1.0000,49.6910,28.8513,19.0419,0.0105,1.3053,0.0935,5.7198,3.6147,2.3154
2024-12-25,123976818801.24,1.9910,0.0393,8.1051,4.2810,2.9965,-16.6481,0.9992,49.6847,28.8513,19.0419,0.0104,1.3190,0.0968,5.7198,3.6147,2.3157
2024-12-24,124204160156.01,1.9946,0.0393,8.1051,4.2810,2.9979,-16.6787,0.9992,49.6765,28.8513,19.0419,0.0104,1.3215,0.0972,5.7198,3.6147,2.3184
2024-12-23,123067453382.16,1.9764,0.0368,8.1051,4.2810,2.9990,-16.5260,1.0000,49.6641,28.8513,19.0419,0.0105,1.3094,0.0951,5.7198,3.6147,2.3267
2024-12-20,123825257898.06,1.9886,0.0384,8.1051,4.2799,2.9979,-16.6278,1.0000,49.5996,28.8558,19.0419,0.0104,1.3174,0.0959,5.7198,3.6144,2.3317
2024-12-19,125947110542.58,2.0226,0.0405,8.1051,4.2810,2.9990,-16.9127,1.0000,49.5671,28.8513,19.0419,0.0102,1.3400,0.0980,5.7198,3.6147,2.3337
2024-12-18,126022890994.17,2.0239,0.0405,8.1051,4.2810,2.9999,-16.9229,1.0000,49.5612,28.8513,19.0419,0.0102,1.3408,0.0980,5.7198,3.6147,2.3395
2024-12-17,126401793252.12,2.0299,0.0409,8.1051,4.2810,3.0018,-16.9738,1.0000,49.5553,28.8513,19.0419,0.0102,1.3448,0.0988,5.7198,3.6147,2.3395
2024-12-16,127765841380.74,2.0518,0.0430,8.1051,4.2810,3.0018,-17.1569,1.0000,49.5445,28.8513,19.0419,0.0101,1.3594,0.1013,5.7198,3.6147,2.3399
2024-12-13,128978328606.18,2.0713,0.0442,8.1051,4.2799,3.0028,-17.3198,1.0000,49.5107,28.8558,19.0419,0.0100,1.3723,0.1025,5.7198,3.6144,2.3422
2024-12-12,134737642927.02,2.1638,0.0629,8.1051,4.2810,3.0041,-18.0931,0.9983,49.5082,28.8513,19.0419,0.0096,1.4335,0.1150,5.7198,3.6147,2.3429
2024-12-11,134055618862.71,2.1529,0.0600,8.1051,4.2810,3.0041,-18.0016,0.9992,49.5061,28.8513,19.0419,0.0096,1.4263,0.1133,5.7198,3.6147,2.3429
2024-12-10,133525155701.58,2.1443,0.0583,8.1051,4.2810,3.0050,-17.9303,1.0000,49.4691,28.8513,19.0419,0.0096,1.4206,0.1121,5.7198,3.6147,2.3446
2024-12-09,133600936153.17,2.1456,0.0587,8.1051,4.2810,3.0056,-17.9405,1.0000,49.3877,28.8513,19.0419,0.0096,1.4214,0.1125,5.7198,3.6147,2.3479
2024-12-06,135268106088.15,2.1723,0.0632,8.1051,4.2799,3.0050,-18.1644,0.9992,49.3872,28.8558,19.0419,0.0095,1.4392,0.1149,5.7198,3.6144,2.3497
2024-12-05,135950130152.46,2.1833,0.0653,8.1051,4.2810,3.0056,-18.2560,0.9988,49.3872,28.8513,19.0419,0.0095,1.4464,0.1162,5.7198,3.6147,2.3497
2024-12-04,135874349700.87,2.1821,0.0649,8.1051,4.2810,3.0056,-18.2458,0.9992,49.3405,28.8513,19.0419,0.0095,1.4456,0.1154,5.7198,3.6147,2.3548
2024-12-03,140042274538.32,2.2490,0.0749,8.1051,4.2810,3.0056,-18.8055,0.9971,49.3139,28.8513,19.0419,0.0092,1.4900,0.1212,5.7198,3.6147,2.3548
2024-12-02,139663372280.37,2.2429,0.0736,8.1051,4.2810,3.0056,-18.7546,0.9975,49.3057,28.8513,19.0419,0.0092,1.4859,0.1203,5.7198,3.6147,2.3557
2024-11-29,140193835441.5,2.2514,0.0744,8.1051,4.2799,3.0050,-18.8258,0.9975,49.2903,28.8558,19.0419,0.0092,1.4916,0.1207,5.7198,3.6144,2.3582
2024-11-28,138450885054.93,2.2234,0.0711,8.1051,4.2810,3.0056,-18.5918,0.9983,49.2401,28.8513,19.0419,0.0093,1.4730,0.1183,5.7198,3.6147,2.3599
2024-11-27,139057128667.65,2.2332,0.0720,8.1051,4.2810,3.0062,-18.6732,0.9983,49.1346,28.8513,19.0419,0.0093,1.4795,0.1191,5.7198,3.6147,2.3599
2024-11-26,136404812862.0,2.1906,0.0649,8.1051,4.2810,3.0071,-18.3170,0.9992,49.1274,28.8513,19.0419,0.0094,1.4513,0.1162,5.7198,3.6147,2.3616
2024-11-25,134964984281.79,2.1675,0.0624,8.1051,4.2810,3.0072,-18.1237,0.9996,49.1129,28.8513,19.0419,0.0095,1.4359,0.1146,5.7198,3.6147,2.3642
2024-11-22,134510301572.25,2.1602,0.0612,8.1051,4.2799,3.0079,-18.0626,1.0000,49.0433,28.8558,19.0419,0.0096,1.4311,0.1129,5.7198,3.6144,2.3650
2024-11-21,141027420408.99,2.2648,0.0749,8.1051,4.2810,3.0091,-18.9378,0.9988,48.9040,28.8513,19.0419,0.0091,1.5004,0.1212,5.7198,3.6147,2.3667
2024-11-20,140951639957.4,2.2636,0.0740,8.1051,4.2810,3.0108,-18.9276,0.9992,48.8548,28.8513,19.0419,0.0091,1.4996,0.1203,5.7198,3.6147,2.3675
2024-11-19,141254761763.76,2.2685,0.0757,8.1051,4.2810,3.0113,-18.9683,0.9992,48.8418,28.8513,19.0419,0.0091,1.5029,0.1208,5.7198,3.6147,2.3684
2024-11-18,137996202345.39,2.2161,0.0678,8.1051,4.2810,3.0146,-18.5307,1.0000,48.8131,28.8513,19.0419,0.0093,1.4682,0.1158,5.7198,3.6147,2.3684
2024-11-15,140345396344.68,2.2539,0.0728,8.1051,4.2799,3.0165,-18.8462,1.0000,48.7959,28.8558,19.0419,0.0092,1.4932,0.1186,5.7198,3.6144,2.3701
2024-11-14,145422686601.21,2.3354,0.0844,8.1051,4.2810,3.0172,-19.5280,0.9992,48.7901,28.8513,19.0419,0.0089,1.5472,0.1261,5.7198,3.6147,2.3717
2024-11-13,152167146792.72,2.4437,0.0980,8.1051,4.2810,3.0191,-20.4336,0.9967,48.7794,28.8513,19.0419,0.0085,1.6190,0.1402,5.7198,3.6147,2.3717
2024-11-12,152318707695.9,2.4462,0.0984,8.1051,4.2810,3.0198,-20.4540,0.9967,48.7485,28.8513,19.0419,0.0085,1.6206,0.1406,5.7198,3.6147,2.3735
2024-11-11,151712464083.18,2.4364,0.0964,8.1051,4.2810,3.0211,-20.3726,0.9971,48.6837,28.8513,19.0419,0.0085,1.6141,0.1394,5.7198,3.6147,2.3750
2024-11-08,145725808407.57,2.3403,0.0856,8.1051,4.2799,3.0219,-19.5687,0.9988,48.6698,28.8558,19.0419,0.0088,1.5504,0.1269,5.7198,3.6144,2.3751
2024-11-07,145346906149.62,2.3342,0.0835,8.1051,4.2810,3.0219,-19.5178,0.9996,48.6193,28.8513,19.0419,0.0089,1.5464,0.1257,5.7198,3.6147,2.3786
2024-11-06,145574247504.39,2.3378,0.0848,8.1051,4.2810,3.0229,-19.5483,0.9996,48.6122,28.8513,19.0419,0.0088,1.5488,0.1257,5.7198,3.6147,2.3820
2024-11-05,148757026471.17,2.3890,0.0910,8.1051,4.2810,3.0245,-19.9757,0.9992,48.5777,28.8513,19.0419,0.0087,1.5827,0.1311,5.7198,3.6147,2.3841
2024-11-04,145953149762.34,2.3439,0.0848,8.1051,4.2810,3.0249,-19.5992,0.9996,48.5742,28.8513,19.0419,0.0088,1.5529,0.1270,5.7198,3.6147,2.3850
2024-11-01,144058638472.59,2.3135,0.0814,8.1051,4.2799,3.0263,-19.3448,1.0000,48.5365,28.8558,19.0419,0.0089,1.5327,0.1240,5.7198,3.6144,2.3867
2024-10-31,149590611438.66,2.4023,0.0910,8.1051,4.2810,3.0269,-20.0877,1.0000,48.5254,28.8513,19.0419,0.0086,1.5916,0.1311,5.7198,3.6147,2.3887
2024-10-30,145877369310.75,2.2847,0.0765,8.1051,4.2810,3.0270,-39.7454,0.9872,48.5206,28.8513,19.0419,0.0088,1.4112,0.1096,5.7198,3.6147,2.3952
2024-10-29,145801588859.16,2.2836,0.0761,8.1051,4.2810,3.0280,-39.7247,0.9876,48.4866,28.8513,19.0419,0.0088,1.4104,0.1088,5.7198,3.6147,2.3953
2024-10-28,152167146792.72,2.3833,0.0885,8.1051,4.2810,3.0297,-41.4591,0.9868,48.4777,28.8513,19.0419,0.0085,1.4720,0.1154,5.7198,3.6147,2.3970
2024-10-25,155046803953.14,2.4284,0.0905,8.1051,4.2799,3.0311,-42.2437,0.9868,48.4866,28.8558,19.0419,0.0083,1.4999,0.1182,5.7198,3.6175,2.4000
2024-10-24,140951639957.4,2.2076,0.0670,8.1051,4.2810,3.0311,-38.4033,0.9880,48.4777,28.8513,19.0419,0.0091,1.3635,0.1017,5.7198,3.6201,2.4007
2024-10-23,148378124213.22,2.3239,0.0806,8.1051,4.2810,3.0311,-40.4267,0.9876,48.4777,28.8513,19.0419,0.0087,1.4354,0.1125,5.7198,3.6201,2.4013
2024-10-22,139284470022.42,2.1815,0.0637,8.1051,4.2810,3.0346,-37.9491,0.9884,48.4777,28.8513,19.0419,0.0092,1.3474,0.0988,5.7198,3.6212,2.4024
2024-10-21,132691570734.09,2.0782,0.0472,8.1145,4.2833,3.0346,-36.1528,0.9892,48.4777,28.8381,19.0419,0.0097,1.2836,0.0906,5.7276,3.6225,2.4024
2024-10-18,124658842865.55,1.9524,0.0356,8.1051,4.2810,3.0367,-33.9642,0.9909,48.4777,28.8513,19.0419,0.0103,1.2059,0.0744,5.7198,3.6300,2.4063
2024-10-17,118293284931.99,1.8527,0.0294,8.1145,4.2833,3.0367,-32.2299,0.9930,48.4777,28.8381,19.0419,0.0109,1.1443,0.0496,5.7276,3.6325,2.4063
2024-10-16,120718259382.87,1.8907,0.0319,8.1145,4.2833,3.0376,-32.8906,0.9930,48.4777,28.8381,19.0419,0.0107,1.1678,0.0563,5.7276,3.6325,2.4068
2024-10-15,123522136091.7,1.9346,0.0331,8.1145,4.2833,3.0376,-33.6545,0.9921,48.4777,28.8381,19.0419,0.0104,1.1949,0.0687,5.7276,3.6369,2.4068
2024-10-14,126932256413.25,1.9880,0.0364,8.1145,4.2833,3.0390,-34.5836,0.9921,48.4777,28.8381,19.0419,0.0101,1.2279,0.0786,5.7276,3.6390,2.4072
2024-10-11,122764331575.8,1.9227,0.0323,8.1051,4.2810,3.0407,-33.4481,0.9926,48.4777,28.8513,19.0419,0.0105,1.1876,0.0666,5.7198,3.6400,2.4109
2024-10-10,128447865445.05,2.0118,0.0372,8.1145,4.2833,3.0407,-34.9966,0.9926,48.4777,28.8381,19.0419,0.0100,1.2426,0.0819,5.7276,3.6419,2.4109
2024-10-09,131479083508.65,2.0592,0.0405,8.1145,4.2833,3.0415,-35.8225,0.9926,48.4777,28.8381,19.0419,0.0098,1.2719,0.0861,5.7276,3.6438,2.4110
2024-10-08,146104710665.52,2.2883,0.0724,8.1145,4.2833,3.0452,-39.8073,0.9921,48.4777,28.8381,19.0419,0.0088,1.4134,0.1051,5.7276,3.6458,2.4131
2024-09-30,133070472992.04,2.0842,0.0451,8.1145,4.2833,3.0457,-36.2561,0.9926,48.4777,28.8381,19.0419,0.0097,1.2873,0.0873,5.7276,3.6487,2.4133
2024-09-27,120945594497.28,1.8943,0.0318,8.1051,4.2810,3.0539,-32.9525,0.9930,48.4777,28.8513,19.0419,0.0106,1.1700,0.0571,5.7198,3.6514,2.4187
2024-09-26,110336331822.08,1.7281,0.0273,8.1145,4.2833,3.0539,-30.0620,0.9934,48.4777,28.8381,19.0419,0.0117,1.0674,0.0372,5.7276,3.6515,2.4187
2024-09-25,104122335112.32,1.6308,0.0236,8.1145,4.2833,3.0548,-28.3689,0.9942,48.4777,28.8381,19.0419,0.0124,1.0072,0.0273,5.7276,3.6535,2.4187
2024-09-24,102985628397.12,1.6130,0.0207,8.1145,4.2833,3.0560,-28.0592,0.9950,48.4777,28.8381,19.0419,0.0125,0.9962,0.0265,5.7276,3.6570,2.4221
2024-09-23,96468509896.64,1.5109,0.0033,8.1145,4.2833,3.0576,-26.2836,1.0000,48.4777,28.8381,19.0419,0.0133,0.9332,0.0199,5.7276,3.6586,2.4234
2024-09-20,96998973030.4,1.5192,0.0041,8.1051,4.2810,3.0599,-26.4281,1.0000,48.4777,28.8513,19.0419,0.0133,0.9383,0.0203,5.7198,3.6610,2.4286
2024-09-19,100939556309.76,1.5809,0.0120,8.1145,4.2833,3.0599,-27.5017,0.9979,48.4777,28.8381,19.0419,0.0128,0.9765,0.0228,5.7276,3.6620,2.4286
2024-09-18,98211460193.28,1.5382,0.0050,8.1145,4.2833,3.0622,-26.7585,1.0000,48.4777,28.8381,19.0419,0.0131,0.9501,0.0203,5.7276,3.6633,2.4303
2024-09-13,99575508251.52,1.5596,0.0070,8.1051,4.2789,3.0680,-27.1301,0.9996,48.5206,28.8602,19.0419,0.0129,0.9633,0.0211,5.7198,3.6674,2.4354
2024-09-12,101773141234.24,1.5940,0.0132,8.1051,4.2799,3.0694,-27.7289,0.9983,48.4866,28.8558,19.0419,0.0126,0.9845,0.0223,5.7198,3.6682,2.4375
2024-09-11,101242678100.48,1.5857,0.0112,8.1051,4.2799,3.0707,-27.5843,0.9988,48.4866,28.8558,19.0419,0.0127,0.9794,0.0219,5.7198,3.6719,2.4375
2024-09-10,99499727803.84,1.5584,0.0066,8.1051,4.2799,3.0718,-27.1095,1.0000,48.4866,28.8558,19.0419,0.0129,0.9625,0.0207,5.7198,3.6764,2.4379
2024-09-09,100863775862.08,1.5797,0.0099,8.1051,4.2799,3.0718,-27.4811,0.9996,48.4866,28.8558,19.0419,0.0128,0.9757,0.0211,5.7198,3.6792,2.4401
2024-09-06,102530945711.04,1.6059,0.0145,8.1051,4.2799,3.0741,-27.9353,0.9992,48.4866,28.8558,19.0419,0.0126,0.9918,0.0219,5.7198,3.6810,2.4422
2024-09-05,104273896007.68,1.6331,0.0190,8.1051,4.2810,3.0751,-28.4102,0.9988,48.4777,28.8513,19.0419,0.0123,1.0087,0.0227,5.7198,3.6817,2.4440
2024-09-04,103591871978.56,1.6225,0.0178,8.1051,4.2810,3.0751,-28.2244,0.9992,48.4777,28.8513,19.0419,0.0124,1.0021,0.0223,5.7198,3.6853,2.4457
2024-09-03,102379384815.68,1.6035,0.0141,8.1051,4.2810,3.0781,-27.8940,0.9996,48.4777,28.8513,19.0419,0.0126,0.9904,0.0215,5.7198,3.6877,2.4469
2024-09-02,99954410489.92,1.5655,0.0070,8.1051,4.2810,3.0830,-27.2333,1.0000,48.4777,28.8513,19.0419,0.0129,0.9669,0.0207,5.7198,3.6912,2.4483
2024-08-30,104652798246.08,1.5782,0.0083,8.1051,4.2799,3.0832,21.9686,0.3212,48.4866,28.8558,19.0419,0.0123,0.8805,0.0066,5.7198,3.6913,2.4508
2024-08-29,102758287054.08,1.5496,0.0058,8.1051,4.2810,3.0850,21.5709,0.3052,48.4866,28.8602,19.0419,0.0125,0.8646,0.0050,5.7198,3.6915,2.4515
2024-08-28,99575508251.52,1.5016,0.0021,8.1051,4.2810,3.0858,20.9028,0.2771,48.5206,28.8837,19.0419,0.0129,0.8378,0.0017,5.7198,3.6937,2.4525
2024-08-27,100257532280.64,1.5119,0.0029,8.1051,4.2810,3.0875,21.0459,0.2812,48.5254,28.9030,19.0419,0.0128,0.8435,0.0025,5.7198,3.6953,2.4525
2024-08-26,98438801536.32,1.4845,0.0017,8.1051,4.2810,3.0883,20.6642,0.2626,48.5365,28.9433,19.0419,0.0131,0.8282,0.0008,5.7198,3.6984,2.4525
2024-08-23,97756777507.2,1.4742,0.0008,8.1051,4.2799,3.0884,20.5210,0.2547,48.5777,28.9502,19.0419,0.0132,0.8225,0.0004,5.7198,3.7007,2.4554
2024-08-22,97605216611.84,1.4719,0.0004,8.1051,4.2810,3.0895,20.4892,0.2539,48.5777,28.9521,19.0419,0.0132,0.8212,0.0000,5.7198,3.7010,2.4554
2024-08-21,100181751832.96,1.5108,0.0012,8.1051,4.2810,3.0924,21.0300,0.2792,48.6122,28.9559,19.0419,0.0128,0.8429,0.0008,5.7198,3.7010,2.4559
2024-08-20,100787995414.4,1.5199,0.0017,8.1051,4.2810,3.0944,21.1573,0.2841,48.6193,28.9929,19.0419,0.0128,0.8480,0.0008,5.7198,3.7022,2.4559
2024-08-19,102152043472.64,1.5405,0.0021,8.1051,4.2810,3.0975,21.4436,0.2965,48.6698,29.0282,19.0419,0.0126,0.8595,0.0012,5.7198,3.7022,2.4577
2024-08-16,103970774216.96,1.5679,0.0033,8.1051,4.2799,3.1002,21.8254,0.3113,48.7485,29.0547,19.0419,0.0124,0.8748,0.0025,5.7198,3.7045,2.4581
2024-08-15,106623089885.76,1.6079,0.0091,8.1051,4.2810,3.1020,22.3822,0.3317,48.7485,29.0591,19.0419,0.0121,0.8971,0.0079,5.7198,3.7056,2.4593
2024-08-14,104728578693.76,1.5794,0.0045,8.1051,4.2810,3.1048,21.9845,0.3193,48.7794,29.0793,19.0419,0.0123,0.8812,0.0033,5.7198,3.7107,2.4593
2024-08-13,106168407199.68,1.6011,0.0079,8.1051,4.2810,3.1068,22.2867,0.3280,48.7901,29.0799,19.0419,0.0121,0.8933,0.0058,5.7198,3.7130,2.4593
2024-08-12,105562163618.24,1.5919,0.0062,8.1051,4.2810,3.1079,22.1595,0.3234,48.7959,29.0817,19.0419,0.0122,0.8882,0.0050,5.7198,3.7164,2.4594
2024-08-09,104652798246.08,1.5782,0.0041,8.1051,4.2799,3.1091,21.9686,0.3171,48.8418,29.0877,19.0419,0.0123,0.8805,0.0025,5.7198,3.7199,2.4598
2024-08-08,107229333467.2,1.6171,0.0095,8.1051,4.2810,3.1096,22.5095,0.3337,48.8418,29.0877,19.0419,0.0120,0.9022,0.0083,5.7198,3.7229,2.4619
2024-08-07,107835577048.64,1.6262,0.0103,8.1051,4.2810,3.1107,22.6367,0.3358,48.8548,29.0894,19.0419,0.0119,0.9073,0.0095,5.7198,3.7229,2.4628
2024-08-06,109502746897.6,1.6514,0.0120,8.1051,4.2810,3.1147,22.9867,0.3420,48.9040,29.0999,19.0419,0.0118,0.9213,0.0116,5.7198,3.7244,2.4648
2024-08-05,106774650781.12,1.6102,0.0079,8.1051,4.2810,3.1147,22.4140,0.3313,49.0433,29.1048,19.0419,0.0121,0.8984,0.0066,5.7198,3.7244,2.4664
2024-08-02,107759796600.96,1.6251,0.0095,8.1051,4.2799,3.1147,22.6208,0.3344,49.1274,29.1204,19.0419,0.0119,0.9067,0.0083,5.7198,3.7236,2.4668
2024-08-01,108896503316.16,1.6422,0.0095,8.1051,4.2810,3.1147,22.8594,0.3379,49.1274,29.1297,19.0419,0.0118,0.9162,0.0091,5.7198,3.7244,2.4679
2024-07-31,109881649136.0,1.6571,0.0108,8.1051,4.2810,3.1147,23.0662,0.3416,49.1346,29.1821,19.0419,0.0117,0.9245,0.0103,5.7198,3.7244,2.4696
2024-07-30,105183261379.84,1.5862,0.0045,8.1051,4.2810,3.1147,22.0799,0.3205,49.2401,29.1908,19.0419,0.0122,0.8850,0.0037,5.7198,3.7244,2.4713
2024-07-29,104804359141.44,1.5805,0.0041,8.1051,4.2810,3.1147,22.0004,0.3189,49.2903,29.2367,19.0419,0.0123,0.8818,0.0029,5.7198,3.7244,2.4714
2024-07-26,107153553019.52,1.6159,0.0079,8.1051,4.2799,3.1147,22.4935,0.3311,49.3139,29.2454,19.0419,0.0120,0.9016,0.0066,5.7198,3.7236,2.4747
2024-07-25,105941065856.64,1.5976,0.0054,8.1051,4.2810,3.1147,22.2390,0.3246,49.3139,29.2541,19.0419,0.0122,0.8914,0.0037,5.7198,3.7244,2.4747
2024-07-24,103440311083.2,1.5599,0.0029,8.1051,4.2810,3.1147,21.7141,0.3077,49.3405,29.2651,19.0419,0.0124,0.8703,0.0021,5.7198,3.7244,2.4765
2024-07-23,106244187647.36,1.6022,0.0054,8.1051,4.2810,3.1147,22.3027,0.3263,49.3872,29.2968,19.0419,0.0121,0.8939,0.0037,5.7198,3.7244,2.4782
2024-07-22,108972283763.84,1.6434,0.0070,8.1051,4.2810,3.1147,22.8753,0.3358,49.3872,29.3060,19.0419,0.0118,0.9169,0.0066,5.7198,3.7244,2.4801
2024-07-19,109048064211.52,1.6445,0.0074,8.1051,4.2799,3.1147,22.8912,0.3361,49.4691,29.3124,19.0419,0.0118,0.9175,0.0066,5.7198,3.7236,2.4811
2024-07-18,106926211676.48,1.6125,0.0062,8.1051,4.2810,3.1147,22.4458,0.3296,49.4691,29.3181,19.0419,0.0120,0.8997,0.0050,5.7198,3.7244,2.4815
2024-07-17,106850431228.8,1.6114,0.0058,8.1051,4.2810,3.1147,22.4299,0.3292,49.5061,29.3786,19.0419,0.0120,0.8990,0.0045,5.7198,3.7244,2.4850
2024-07-16,106623089885.76,1.6079,0.0054,8.1051,4.2810,3.1147,22.3822,0.3280,49.5082,29.3885,19.0419,0.0121,0.8971,0.0041,5.7198,3.7244,2.4927
2024-07-15,105259041827.52,1.5874,0.0037,8.1051,4.2810,3.1147,22.0959,0.3201,49.5107,29.4134,19.0419,0.0122,0.8856,0.0029,5.7198,3.7244,2.4936
2024-07-12,107456674810.24,1.5896,0.0037,8.1051,4.2799,3.1147,22.5572,0.3295,49.5553,29.4373,19.0419,0.0120,0.9041,0.0037,5.7198,3.7236,2.4960
2024-07-11,107759796600.96,1.5941,0.0037,8.1051,4.2810,3.1147,22.6208,0.3300,49.5553,29.4452,19.0419,0.0119,0.9067,0.0037,5.7198,3.7244,2.4961
2024-07-10,102758287054.08,1.5201,0.0017,8.1051,4.2810,3.1147,21.5709,0.3019,49.5612,29.4452,19.0419,0.0125,0.8646,0.0017,5.7198,3.7244,2.4970
2024-07-09,99727069146.88,1.4753,0.0004,8.1051,4.2810,3.1147,20.9346,0.2758,49.5671,29.4611,19.0419,0.0129,0.8391,0.0004,5.7198,3.7244,2.4970
2024-07-08,99196605568.06,1.4674,0.0000,8.1051,4.2810,3.1147,20.8232,0.2684,49.5996,29.4752,19.0419,0.0130,0.8346,0.0000,5.7198,3.7244,2.4970
2024-07-05,102379384356.34,1.5145,0.0004,8.1051,4.2799,3.1147,21.4914,0.2976,49.6765,29.4850,19.0419,0.0126,0.8614,0.0004,5.7198,3.7236,2.5026
2024-07-04,102000482119.64,1.5089,0.0000,8.1051,4.2810,3.1147,21.4118,0.2945,49.6765,29.4930,19.0419,0.0126,0.8582,0.0000,5.7198,3.7244,2.5054
2024-07-03,104955919565.9,1.5526,0.0004,8.1051,4.2810,3.1147,22.0322,0.3164,49.6847,29.4939,19.0419,0.0123,0.8831,0.0004,5.7198,3.7244,2.5093
2024-07-02,104728578223.88,1.5493,0.0000,8.1051,4.2810,3.1147,21.9845,0.3160,49.6910,29.5182,19.0419,0.0123,0.8812,0.0000,5.7198,3.7244,2.5093
2024-07-01,106471528512.7,1.5750,0.0004,8.1051,4.2810,3.1147,22.3504,0.3242,49.7606,29.5655,19.0419,0.0121,0.8958,0.0004,5.7198,3.7244,2.5110
2024-06-28,106244185263.96,1.5717,0.0000,8.1051,4.2810,3.1147,22.3027,0.3226,49.7748,29.5725,19.0419,0.0121,0.8939,0.0000,5.7198,3.7244,2.5133
2024-06-27,108062915967.48,1.5986,0.0000,8.1145,4.2833,3.1147,22.6844,0.3269,49.7994,29.5797,19.0419,0.0119,0.9092,0.0000,5.7276,3.7259,2.5133
2024-06-26,111094133806.68,1.6434,0.0004,8.1145,4.2856,3.1156,23.3207,0.3365,49.7994,29.5869,19.0419,0.0116,0.9347,0.0004,5.7276,3.7274,2.5143
2024-06-25,109426963995.12,1.6188,0.0000,8.1145,4.2865,3.1160,22.9708,0.3308,49.7994,29.6036,19.0419,0.0118,0.9207,0.0000,5.7276,3.7276,2.5158
2024-06-24,113898010307.94,1.6849,0.0000,8.1145,4.2874,3.1173,23.9093,0.3459,49.7994,29.6202,19.0419,0.0113,0.9583,0.0000,5.7276,3.7277,2.5159
2024-06-21,117156569485.08,1.7331,0.0000,8.1145,4.2876,3.1173,24.5934,0.3651,49.7994,29.6202,19.0419,0.0110,0.9857,0.0000,5.7276,3.7279,2.5175
2024-06-20,118065934836.84,1.7466,0.0000,8.1178,4.2878,3.1173,24.7843,0.3715,49.8021,29.6202,19.0022,0.0109,0.9934,0.0000,5.7284,3.7281,2.5175
2024-06-19,123976809623.28,1.8340,0.0000,8.1178,4.2894,3.1187,26.0251,0.4052,49.8021,29.6262,19.0022,0.0104,1.0431,0.0037,5.7284,3.7283,2.5188
2024-06-18,126856466570.52,1.8766,0.0021,8.1178,4.2910,3.1188,26.6296,0.4203,49.8021,29.6322,19.0022,0.0101,1.0673,0.0079,5.7284,3.7285,2.5216
2024-06-17,126704905678.56,1.8744,0.0012,8.1178,4.2910,3.1188,26.5977,0.4178,49.8649,29.6361,19.0022,0.0102,1.0661,0.0071,5.7284,3.7285,2.5221
