日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PE-TTM(扣非),PE-TTM(扣非) 分位点,PE-TTM(扣非) 80%分位点值,PE-TTM(扣非) 50%分位点值,PE-TTM(扣非) 20%分位点值
2026-06-09,=20.0700,=20.0700,=20.0700,=20.0700,=188209027075.5,=125498280209.0,=78709177757.61,,=10.6448,,,,
2026-06-08,=20.1700,=20.1700,=20.1700,=20.1700,=189146790040.5,=126123583050.0,=79101351039.91,,=10.6978,,,,
2026-06-05,=20.3100,=20.3100,=20.3100,=20.3100,=190459658191.5,=126999007027.0,=79650393635.13,,=10.7720,,,,
2026-06-04,=20.3600,=20.3600,=20.3600,=20.3600,=190928539674.0,=127311658448.0,=79846480276.28,,=10.7986,,,,
2026-06-03,=20.7000,=20.7000,=20.7000,=20.7000,=194116933755.0,=129437688108.0,=81179869436.1,,=10.9789,,,,
2026-06-02,=21.1300,=21.1300,=21.1300,=21.1300,=198149314504.5,=132126490324.0,=82866214549.99,,=11.2070,,,,
2026-06-01,=21.0800,=21.0800,=21.0800,=21.0800,=197680433022.0,=131813838904.0,=82670127908.84,,=11.1804,,,,
2026-05-29,=20.8800,=20.8800,=20.8800,=20.8800,=195804907092.0,=130563233222.0,=81885781344.24,,=11.0744,,,,
2026-05-28,=20.1100,=20.1100,=20.1100,=20.1100,=188584132261.5,=125748401345.0,=78866047070.53,,=10.6660,,,,
2026-05-27,=20.1600,=20.1600,=20.1600,=20.1600,=189053013744.0,=126061052766.0,=79062133711.68,,=10.6925,,,,
2026-05-26,=20.2200,=20.2200,=20.2200,=20.2200,=189615671523.0,=126436234470.0,=79297437681.06,,=10.7243,,,,
2026-05-25,=20.3100,=20.3100,=20.3100,=20.3100,=190459658191.5,=126999007027.0,=79650393635.13,,=10.7720,,,,
2026-05-22,=20.3800,=20.3800,=20.3800,=20.3800,=191116092267.0,=127436719016.0,=79924914932.74,,=10.8092,,,,
2026-05-21,=20.4400,=20.4400,=20.4400,=20.4400,=191678750046.0,=127811900721.0,=80160218902.12,,=10.8410,,,,
2026-05-20,=20.8800,=20.8800,=20.8800,=20.8800,=195804907092.0,=130563233222.0,=81885781344.24,,=11.0744,,,,
2026-05-19,=20.9800,=20.9800,=20.9800,=20.9800,=196742670057.0,=131188536063.0,=82277954626.54,,=11.1274,,,,
2026-05-18,=21.0900,=21.0900,=21.0900,=21.0900,=197774209318.5,=131876369188.0,=82709345237.07,,=11.1857,,,,
2026-05-15,=21.4000,=21.4000,=21.4000,=21.4000,=200681274510.0,=133814807995.0,=83925082412.2,,=11.3502,,,,
2026-05-14,=21.2800,=21.2800,=21.2800,=21.2800,=199555958952.0,=133064444586.0,=83454474473.44,,=11.2865,,,,
2026-05-13,=21.0800,=21.0800,=21.0800,=21.0800,=197680433022.0,=131813838904.0,=82670127908.84,,=11.1804,,,,
2026-05-12,=21.2200,=21.2200,=21.2200,=21.2200,=198993301173.0,=132689262881.0,=83219170504.06,,=11.2547,,,,
2026-05-11,=21.4900,=21.4900,=21.4900,=21.4900,=201525261178.5,=134377580552.0,=84278038366.27,,=11.3979,,,,
2026-05-08,=21.3900,=21.3900,=21.3900,=21.3900,=200587498213.5,=133752277711.0,=83885865083.97,,=11.3449,,,,
2026-05-07,=21.4400,=21.4400,=21.4400,=21.4400,=201056379696.0,=134064929132.0,=84081951725.12,,=11.3714,,,,
2026-05-06,=21.5800,=21.5800,=21.5800,=21.5800,=202369247847.0,=134940353109.0,=84630994320.34,,=11.4456,,,,
2026-04-30,=21.5300,=21.5300,=21.5300,=21.5300,=201900366364.5,=134627701689.0,=84434907679.19,,=11.4191,,,,
2026-04-29,=21.6400,=21.6400,=21.6400,=21.6400,=202931905626.0,=135315534814.0,=84866298289.72,,=11.4775,,,,
2026-04-28,=21.3400,=21.3400,=21.3400,=21.3400,=200118616731.0,=133439626291.0,=83689778442.82,,=11.3183,,,,
2026-04-27,=20.5200,=20.5200,=20.5200,=20.5200,=192428960418.0,=128312142994.0,=80473957527.96,,=10.3436,,,,
2026-04-24,=20.4800,=20.4800,=20.4800,=20.4800,=192053855232.0,=128062021857.0,=80317088215.04,,=10.3235,,,,
2026-04-23,=20.5300,=20.5300,=20.5300,=20.5300,=192522736714.5,=128374673278.0,=80513174856.19,,=10.3487,,,,
2026-04-22,=20.6800,=20.6800,=20.6800,=20.6800,=193929381162.0,=129312627539.0,=81101434779.64,,=10.4243,,,,
2026-04-21,=20.8300,=20.8300,=20.8300,=20.8300,=195336025609.5,=130250581801.0,=81689694703.09,,=10.4999,,,,
2026-04-20,=20.7700,=20.7700,=20.7700,=20.7700,=194773367830.5,=129875400096.0,=81454390733.71,,=10.4696,,,,
2026-04-17,=20.8500,=20.8500,=20.8500,=20.8500,=195523578202.5,=130375642369.0,=81768129359.55,,=10.5100,,,,
2026-04-16,=21.0600,=21.0600,=21.0600,=21.0600,=197492880429.0,=131688778336.0,=82591693252.38,,=10.6158,,,,
2026-04-15,=21.0500,=21.0500,=21.0500,=21.0500,=197399104132.5,=131626248052.0,=82552475924.15,,=10.6108,,,,
2026-04-14,=20.9400,=20.9400,=20.9400,=20.9400,=196367564871.0,=130938414926.0,=82121085313.62,,=10.5553,,,,
2026-04-13,=20.7400,=20.7400,=20.7400,=20.7400,=194492038941.0,=129687809244.0,=81336738749.02,,=10.4545,,,,
2026-04-10,=20.8800,=20.8800,=20.8800,=20.8800,=195804907092.0,=130563233222.0,=81885781344.24,,=10.5251,,,,
2026-04-09,=20.7500,=20.7500,=20.7500,=20.7500,=194585815237.5,=129750339528.0,=81375956077.25,,=10.4596,,,,
2026-04-08,=21.1700,=21.1700,=21.1700,=21.1700,=198524419690.5,=132376611461.0,=83023083862.91,,=10.6713,,,,
2026-04-07,=20.6700,=20.6700,=20.6700,=20.6700,=193835604865.5,=129250097255.0,=81062217451.41,,=10.4192,,,,
2026-04-03,=21.1500,=21.1500,=21.1500,=21.1500,=198336867097.5,=132251550893.0,=82944649206.45,,=10.6612,,,,
2026-04-02,=21.3800,=21.3800,=21.3800,=21.3800,=200493721917.0,=133689747427.0,=83846647755.74,,=10.7771,,,,
2026-04-01,=21.7900,=21.7900,=21.7900,=21.7900,=204338550073.5,=136253489076.0,=85454558213.17,,=10.9838,,,,
2026-03-31,=21.3800,=21.3800,=21.3800,=21.3800,=200493721917.0,=133689747427.0,=83846647755.74,,=10.7771,,,,
2026-03-30,=21.5900,=21.5900,=21.5900,=21.5900,=202463024143.5,=135002883393.0,=84670211648.57,,=10.8830,,,,
2026-03-27,=22.2300,=22.2300,=22.2300,=22.2300,=208464707119.5,=139004821577.0,=87180120655.29,,=11.2056,,,,
2026-03-26,=23.1100,=23.1100,=23.1100,=23.1100,=216717021211.5,=144507486578.0,=90665279266.77,,=10.8294,,,,
2026-03-25,=23.5900,=23.5900,=23.5900,=23.5900,=221218283443.5,=147508940215.0,=92548417910.13,,=11.0543,,,,
2026-03-24,=23.3500,=23.3500,=23.3500,=23.3500,=218967652327.5,=146008213397.0,=91606848588.45,,=10.9419,,,,
2026-03-23,=23.4400,=23.4400,=23.4400,=23.4400,=219811638996.0,=146570985954.0,=91959937084.08,,=10.9840,,,,
2026-03-20,=24.5100,=24.5100,=24.5100,=24.5100,=229845702721.5,=153261726354.0,=96157766976.57,,=11.4854,,,,
2026-03-19,=24.5500,=24.5500,=24.5500,=24.5500,=230220807907.5,=153511847490.0,=96314695196.85,,=11.5042,,,,
2026-03-18,=24.9400,=24.9400,=24.9400,=24.9400,=233878083471.0,=155950528570.0,=97844745344.58,,=11.6869,,,,
2026-03-17,=25.0800,=25.0800,=25.0800,=25.0800,=235190951622.0,=156825952548.0,=98393994115.56,,=11.7526,,,,
2026-03-16,=24.9300,=24.9300,=24.9300,=24.9300,=233784307174.5,=155887998286.0,=97805513289.51,,=11.6823,,,,
2026-03-13,=25.0800,=25.0800,=25.0800,=25.0800,=235190951622.0,=156825952548.0,=98393994115.56,,=11.7526,,,,
2026-03-12,=25.2400,=25.2400,=25.2400,=25.2400,=236691372366.0,=157826437094.0,=99021706996.68,,=11.8275,,,,
2026-03-11,=25.1900,=25.1900,=25.1900,=25.1900,=236222490883.5,=157513785673.0,=98825546721.33,,=11.8041,,,,
2026-03-10,=24.8700,=24.8700,=24.8700,=24.8700,=233221649395.5,=155512816582.0,=97570120959.09,,=11.6541,,,,
2026-03-09,=24.4000,=24.4000,=24.4000,=24.4000,=228814163460.0,=152573893228.0,=95726214370.8,,=11.4339,,,,
2026-03-06,=24.8600,=24.8600,=24.8600,=24.8600,=233127873099.0,=155450286297.0,=97530888904.02,,=11.6495,,,,
2026-03-05,=24.6200,=24.6200,=24.6200,=24.6200,=230877241983.0,=153949559479.0,=96589319582.34,,=11.5370,,,,
2026-03-04,=24.5400,=24.5400,=24.5400,=24.5400,=230127031611.0,=153449317206.0,=96275463141.78,,=11.4995,,,,
2026-03-03,=25.0800,=25.0800,=25.0800,=25.0800,=235190951622.0,=156825952548.0,=98393994115.56,,=11.7526,,,,
2026-03-02,=25.3200,=25.3200,=25.3200,=25.3200,=237441582738.0,=158326679367.0,=99335563437.24,,=11.8650,,,,
2026-02-27,=25.7000,=25.7000,=25.7000,=25.7000,=241005082005.0,=160702830163.0,=100826381529.9,,=12.0431,,,,
2026-02-26,=25.9600,=25.9600,=25.9600,=25.9600,=243443265714.0,=162328617550.0,=101846414961.72,,=12.1649,,,,
2026-02-25,=26.1100,=26.1100,=26.1100,=26.1100,=244849910161.5,=163266571811.0,=102434895787.77,,=12.2352,,,,
2026-02-24,=26.0200,=26.0200,=26.0200,=26.0200,=244005923493.0,=162703799254.0,=102081807292.14,,=12.1930,,,,
2026-02-13,=25.7000,=25.7000,=25.7000,=25.7000,=241005082005.0,=160702830163.0,=100826381529.9,,=12.0431,,,,
2026-02-12,=25.8900,=25.8900,=25.8900,=25.8900,=242786831638.5,=161890905561.0,=101571790576.23,,=12.1321,,,,
2026-02-11,=26.0300,=26.0300,=26.0300,=26.0300,=244099699789.5,=162766329538.0,=102121039347.21,,=12.1977,,,,
2026-02-10,=26.1500,=26.1500,=26.1500,=26.1500,=245225015347.5,=163516692948.0,=102591824008.05,,=12.2540,,,,
2026-02-09,=25.9600,=25.9600,=25.9600,=25.9600,=243443265714.0,=162328617550.0,=101846414961.72,,=12.1649,,,,
2026-02-06,=26.0700,=26.0700,=26.0700,=26.0700,=244474804975.5,=163016450675.0,=102277967567.49,,=12.2165,,,,
2026-02-05,=26.3300,=26.3300,=26.3300,=26.3300,=246912988684.5,=164642238062.0,=103298000999.31,,=12.3383,,,,
2026-02-04,=26.0400,=26.0400,=26.0400,=26.0400,=244193476086.0,=162828859822.0,=102160271402.28,,=12.2024,,,,
2026-02-03,=25.2000,=25.2000,=25.2000,=25.2000,=236316267180.0,=157576315957.0,=98864778776.4,,=11.8088,,,,
2026-02-02,=25.0000,=25.0000,=25.0000,=25.0000,=234440741250.0,=156325710275.0,=98080137675.0,,=11.7151,,,,
2026-01-30,=25.1100,=25.1100,=25.1100,=25.1100,=235472280511.5,=157013543400.0,=98511690280.77,,=11.7666,,,,
2026-01-29,=25.4600,=25.4600,=25.4600,=25.4600,=238754450889.0,=159202103344.0,=99884812208.22,,=11.9306,,,,
2026-01-28,=25.1300,=25.1300,=25.1300,=25.1300,=235659833104.5,=157138603968.0,=98590154390.91,,=11.7760,,,,
2026-01-27,=25.5000,=25.5000,=25.5000,=25.5000,=239129556075.0,=159452224481.0,=100041740428.5,,=11.9494,,,,
2026-01-26,=25.6000,=25.6000,=25.6000,=25.6000,=240067319040.0,=160077527322.0,=100434060979.2,,=11.9962,,,,
2026-01-23,=25.6800,=25.6800,=25.6800,=25.6800,=240817529412.0,=160577769594.0,=100747917419.76,,=12.0337,,,,
2026-01-22,=25.8900,=25.8900,=25.8900,=25.8900,=242786831638.5,=161890905561.0,=101571790576.23,,=12.1321,,,,
2026-01-21,=25.8900,=25.8900,=25.8900,=25.8900,=242786831638.5,=161890905561.0,=101571790576.23,,=12.1321,,,,
2026-01-20,=26.3800,=26.3800,=26.3800,=26.3800,=247381870167.0,=164954889482.0,=103494161274.66,,=12.3617,,,,
2026-01-19,=25.9400,=25.9400,=25.9400,=25.9400,=243255713121.0,=162203556981.0,=101767950851.58,,=12.1556,,,,
2026-01-16,=25.7000,=25.7000,=25.7000,=25.7000,=241005082005.0,=160702830163.0,=100826381529.9,,=12.0431,,,,
2026-01-15,=25.8200,=25.8200,=25.8200,=25.8200,=242130397563.0,=161453193572.0,=101297166190.74,,=12.0993,,,,
2026-01-14,=25.9300,=25.9300,=25.9300,=25.9300,=243161936824.5,=162141026697.0,=101728718796.51,,=12.1509,,,,
2026-01-13,=25.9000,=25.9000,=25.9000,=25.9000,=242880607935.0,=161953435845.0,=101611022631.3,,=12.1368,,,,
2026-01-12,=26.2000,=26.2000,=26.2000,=26.2000,=245693896830.0,=163829344368.0,=102787984283.4,,=12.2774,,,,
2026-01-09,=26.0500,=26.0500,=26.0500,=26.0500,=244287252382.5,=162891390107.0,=102199503457.35,,=12.2071,,,,
2026-01-08,=26.1200,=26.1200,=26.1200,=26.1200,=244943686458.0,=163329102095.0,=102474127842.84,,=12.2399,,,,
2026-01-07,=26.3000,=26.3000,=26.3000,=26.3000,=246631659795.0,=164454647209.0,=103180304834.1,,=12.3242,,,,
2026-01-06,=26.4000,=26.4000,=26.4000,=26.4000,=247569422760.0,=165079950050.0,=103572625384.8,,=12.3711,,,,
2026-01-05,=26.3200,=26.3200,=26.3200,=26.3200,=246819212388.0,=164579707778.0,=103258768944.24,,=12.3336,,,,
2025-12-31,=26.0900,=26.0900,=26.0900,=26.0900,=244662357568.5,=163141511243.0,=102356431677.63,,=12.2258,,,,
2025-12-30,=26.5400,=26.5400,=26.5400,=26.5400,=248882290911.0,=165955374028.0,=104121874155.78,,=12.4367,,,,
2025-12-29,=26.5800,=26.5800,=26.5800,=26.5800,=249257396097.0,=166205495164.0,=104278802376.06,,=12.4555,,,,
2025-12-26,=26.7400,=26.7400,=26.7400,=26.7400,=250757816841.0,=167205979710.0,=104906515257.18,,=12.5304,,,,
2025-12-25,=26.8800,=26.8800,=26.8800,=26.8800,=252070684992.0,=168081403688.0,=105455764028.16,,=12.5960,,,,
2025-12-24,=26.8400,=26.8400,=26.8400,=26.8400,=251695579806.0,=167831282551.0,=105298835807.88,,=12.5773,,,,
2025-12-23,=27.2100,=27.2100,=27.2100,=27.2100,=255165302776.5,=170144903063.0,=106750421845.47,,=12.7507,,,,
2025-12-22,=27.3300,=27.3300,=27.3300,=27.3300,=256290618334.5,=170895266473.0,=107221206506.31,,=12.8069,,,,
2025-12-19,=27.5100,=27.5100,=27.5100,=27.5100,=257978591671.5,=172020811587.0,=107927383497.57,,=12.8913,,,,
2025-12-18,=27.4100,=27.4100,=27.4100,=27.4100,=257040828706.5,=171395508746.0,=107535062946.87,,=12.8444,,,,
2025-12-17,=27.4900,=27.4900,=27.4900,=27.4900,=257791039078.5,=171895751018.0,=107848919387.43,,=12.8819,,,,
2025-12-16,=27.1900,=27.1900,=27.1900,=27.1900,=254977750183.5,=170019842495.0,=106671957735.33,,=12.7413,,,,
2025-12-15,=27.3500,=27.3500,=27.3500,=27.3500,=256515394277.5,=171020327041.0,=107299670616.45,,=12.8181,,,,
2025-12-12,=26.9400,=26.9400,=26.9400,=26.9400,=252670008111.0,=168456585392.0,=105691156358.58,,=12.6260,,,,
2025-12-11,=26.5500,=26.5500,=26.5500,=26.5500,=249012201757.5,=166017904312.0,=104161106210.85,,=12.4432,,,,
2025-12-10,=26.7000,=26.7000,=26.7000,=26.7000,=250419050355.0,=166955858574.0,=104749587036.9,,=12.5135,,,,
2025-12-09,=26.7100,=26.7100,=26.7100,=26.7100,=250512840261.5,=167018388858.0,=104788819091.97,,=12.5182,,,,
2025-12-08,=27.1700,=27.1700,=27.1700,=27.1700,=254827175960.5001,=169894781927.0,=106593493625.19,,=12.7338,,,,
2025-12-05,=27.5400,=27.5400,=27.5400,=27.5400,=258297402501.0,=172208402439.0,=108045079662.78,,=12.9072,,,,
2025-12-04,=27.6000,=27.6000,=27.6000,=27.6000,=258900788018.4,=172624230222.0,=108280471993.2,,=12.9373,,,,
2025-12-03,=27.9300,=27.9300,=27.9300,=27.9300,=261996340918.62,=174688215583.0,=109575129810.51,,=13.0920,,,,
2025-12-02,=27.7600,=27.7600,=27.7600,=27.7600,=260401662151.8401,=173624950397.0,=108908184874.32,,=13.0123,,,,
2025-12-01,=27.4700,=27.4700,=27.4700,=27.4700,=257681327784.98,=171811145080.0,=107770455277.29,,=12.8764,,,,
2025-11-28,=27.5800,=27.5800,=27.5800,=27.5800,=258713178751.72,=172499140200.0,=108202007883.06,,=12.9280,,,,
2025-11-27,=27.5900,=27.5900,=27.5900,=27.5900,=258806983385.06,=172561685211.0,=108241239938.13,,=12.9327,,,,
2025-11-26,=27.4000,=27.4000,=27.4000,=27.4000,=257024695351.6,=171373330003.0,=107495830891.8,,=12.8436,,,,
2025-11-25,=26.9300,=26.9300,=26.9300,=26.9300,=252615877584.62,=168433714488.0,=105651924303.51,,=12.6233,,,,
2025-11-24,=26.9200,=26.9200,=26.9200,=26.9200,=252522072951.2801,=168371169477.0,=105612692248.44,,=12.6186,,,,
2025-11-21,=27.0200,=27.0200,=27.0200,=27.0200,=253460119284.68,=168996619587.0,=106005012799.14,,=12.6655,,,,
2025-11-20,=26.7900,=26.7900,=26.7900,=26.7900,=251302612717.86,=167558084335.0,=105102675532.53,,=12.5577,,,,
2025-11-19,=26.5200,=26.5200,=26.5200,=26.5200,=248769887617.68,=165869369039.0,=104043410045.64,,=12.4311,,,,
2025-11-18,=26.3400,=26.3400,=26.3400,=26.3400,=247081404217.56,=164743558842.0,=103337233054.38,,=12.3467,,,,
2025-11-17,=26.5700,=26.5700,=26.5700,=26.5700,=249238910784.38,=166182094094.0,=104239570320.99,,=12.4545,,,,
2025-11-14,=26.9300,=26.9300,=26.9300,=26.9300,=252615877584.62,=168433714488.0,=105651924303.51,,=12.6233,,,,
2025-11-13,=27.3400,=27.3400,=27.3400,=27.3400,=256461867551.56,=170998059937.0,=107260438561.38,,=12.8155,,,,
2025-11-12,=27.2000,=27.2000,=27.2000,=27.2000,=255148602684.8,=170122429784.0,=106711189790.4,,=12.7498,,,,
2025-11-11,=26.8800,=26.8800,=26.8800,=26.8800,=252146854417.92,=168120989434.0,=105455764028.16,,=12.5998,,,,
2025-11-10,=27.1000,=27.1000,=27.1000,=27.1000,=254210556351.4,=169496979675.0,=106318869239.7,,=12.7030,,,,
2025-11-07,=26.6000,=26.6000,=26.6000,=26.6000,=249520324684.4,=166369729127.0,=104357266486.2,,=12.4686,,,,
2025-11-06,=26.9600,=26.9600,=26.9600,=26.9600,=252897291484.64,=168621349521.0,=105769620468.72,,=12.6373,,,,
2025-11-05,=26.7000,=26.7000,=26.7000,=26.7000,=250458371017.8,=166995179237.0,=104749587036.9,,=12.5155,,,,
2025-11-04,=26.6500,=26.6500,=26.6500,=26.6500,=249989347851.1,=166682454182.0,=104553426761.55,,=12.4920,,,,
2025-11-03,=26.7200,=26.7200,=26.7200,=26.7200,=250645980284.48,=167120269258.0,=104828051147.04,,=12.5248,,,,
2025-10-31,=26.8100,=26.8100,=26.8100,=26.8100,=251490221984.54,=167683174357.0,=105181139642.67,,=12.5670,,,,
2025-10-30,=25.8100,=25.8100,=25.8100,=25.8100,=242109758650.54,=161428673262.0,=101257934135.67,,=12.5143,,,,
2025-10-29,=25.6000,=25.6000,=25.6000,=25.6000,=240139861350.4,=160115228032.0,=100434060979.2,,=12.4125,,,,
2025-10-28,=25.5500,=25.5500,=25.5500,=25.5500,=239670838183.7,=159802502977.0,=100237900703.85,,=12.3882,,,,
2025-10-27,=25.9000,=25.9000,=25.9000,=25.9000,=242954000350.6,=161991578361.0,=101611022631.3,,=12.5579,,,,
2025-10-24,=25.6300,=25.6300,=25.6300,=25.6300,=240421275250.42,=160302863065.0,=100551757144.41,,=12.4270,,,,
2025-10-23,=25.7600,=25.7600,=25.7600,=25.7600,=241640735483.8401,=161115948207.0,=101061773860.32,,=12.4901,,,,
2025-10-22,=25.6100,=25.6100,=25.6100,=25.6100,=240233665983.74,=160177773043.0,=100473293034.27,,=12.4173,,,,
2025-10-21,=25.3500,=25.3500,=25.3500,=25.3500,=237794745516.9,=158551602758.0,=99453259602.45,,=12.2913,,,,
2025-10-20,=25.0900,=25.0900,=25.0900,=25.0900,=235355825050.06,=156925432474.0,=98433226170.63,,=12.1652,,,,
2025-10-17,=25.0200,=25.0200,=25.0200,=25.0200,=234699192616.68,=156487617397.0,=98158601785.14,,=12.1313,,,,
2025-10-16,=25.2500,=25.2500,=25.2500,=25.2500,=236856699183.5,=157926152649.0,=99060939051.75,,=12.2428,,,,
2025-10-15,=25.4100,=25.4100,=25.4100,=25.4100,=238357573316.94,=158926872824.0,=99688651932.87,,=12.3204,,,,
2025-10-14,=25.4200,=25.4200,=25.4200,=25.4200,=238451377950.2801,=158989417835.0,=99727883987.94,,=12.3252,,,,
2025-10-13,=25.1200,=25.1200,=25.1200,=25.1200,=235637238950.08,=157113067506.0,=98550922335.84,,=12.1798,,,,
2025-10-10,=25.6600,=25.6600,=25.6600,=25.6600,=240702689150.44,=160490498098.0,=100669453309.62,,=12.4416,,,,
2025-10-09,=25.4400,=25.4400,=25.4400,=25.4400,=238638987216.96,=159114507857.0,=99806348098.08,,=12.3349,,,,
2025-09-30,=25.3300,=25.3300,=25.3300,=25.3300,=237669194750.22,=158426512736.0,=99374795492.31,,=12.2848,,,,
2025-09-29,=25.5500,=25.5500,=25.5500,=25.5500,=239733435683.7,=159802502977.0,=100237900703.85,,=12.3915,,,,
2025-09-26,=25.7200,=25.7200,=25.7200,=25.7200,=241328530950.48,=160865768163.0,=100904845640.04,,=12.4739,,,,
2025-09-25,=25.3500,=25.3500,=25.3500,=25.3500,=237856853016.9,=158551602758.0,=99453259602.45,,=12.2945,,,,
2025-09-24,=25.8600,=25.8600,=25.8600,=25.8600,=242642138817.24,=161741398317.0,=101454094411.02,,=12.5418,,,,
2025-09-23,=25.5800,=25.5800,=25.5800,=25.5800,=240014923083.72,=159990138010.0,=100355596869.06,,=12.4060,,,,
2025-09-22,=25.7000,=25.7000,=25.7000,=25.7000,=241140872683.8,=160740678142.0,=100826381529.9,,=12.4642,,,,
2025-09-19,=26.3200,=26.3200,=26.3200,=26.3200,=246958278950.88,=164618468820.0,=103258768944.24,,=12.7649,,,,
2025-09-18,=26.0500,=26.0500,=26.0500,=26.0500,=244424892350.7,=162929753525.0,=102199503457.35,,=12.6340,,,,
2025-09-17,=26.7800,=26.7800,=26.7800,=26.7800,=251274419084.52,=167495539324.0,=105063443477.46,,=12.9880,,,,
2025-09-16,=25.9200,=25.9200,=25.9200,=25.9200,=243205113617.2801,=162116668382.0,=101689486741.44,,=12.5709,,,,
2025-09-15,=26.0000,=26.0000,=26.0000,=26.0000,=243955746684.0,=162617028470.0,=102003343182.0,,=12.6097,,,,
2025-09-12,=26.1900,=26.1900,=26.1900,=26.1900,=245738500217.46,=163805383678.0,=102748752228.33,,=12.7019,,,,
2025-09-11,=26.6200,=26.6200,=26.6200,=26.6200,=249773152951.08,=166494819149.0,=104435730596.34,,=12.9104,,,,
2025-09-10,=26.5800,=26.5800,=26.5800,=26.5800,=249397836417.72,=166244639105.0,=104278802376.06,,=12.8910,,,,
2025-09-09,=26.9300,=26.9300,=26.9300,=26.9300,=252681856084.62,=168433714488.0,=105651924303.51,,=13.0608,,,,
2025-09-08,=26.4400,=26.4400,=26.4400,=26.4400,=248084228550.96,=165369008952.0,=103729553605.08,,=12.8231,,,,
2025-09-05,=26.4600,=26.4600,=26.4600,=26.4600,=248271886817.64,=165494098974.0,=103808017715.22,,=12.8328,,,,
2025-09-04,=25.6900,=25.6900,=25.6900,=25.6900,=241047043550.46,=160678133131.0,=100787149474.83,,=12.4594,,,,
2025-09-03,=26.1900,=26.1900,=26.1900,=26.1900,=245738500217.46,=163805383678.0,=102748752228.33,,=12.7019,,,,
2025-09-02,=26.3000,=26.3000,=26.3000,=26.3000,=246770620684.2,=164493378799.0,=103180304834.1,,=12.7552,,,,
2025-09-01,=25.9500,=25.9500,=25.9500,=25.9500,=243486601017.3,=162304303415.0,=101807182906.65,,=12.5855,,,,
2025-08-29,=26.2600,=26.2600,=26.2600,=26.2600,=246395304150.8401,=164243198755.0,=103023376613.82,,=12.7358,,,,
2025-08-28,=26.0000,=26.0000,=26.0000,=26.0000,=243955746684.0,=162617028470.0,=102003343182.0,,=13.1662,,,,
2025-08-27,=25.7800,=25.7800,=25.7800,=25.7800,=241891505750.52,=161241038229.0,=101140237970.46,,=13.0548,,,,
2025-08-26,=26.2600,=26.2600,=26.2600,=26.2600,=246395304150.8401,=164243198755.0,=103023376613.82,,=13.2979,,,,
2025-08-25,=26.1900,=26.1900,=26.1900,=26.1900,=245738500217.46,=163805383678.0,=102748752228.33,,=13.2624,,,,
2025-08-22,=25.7800,=25.7800,=25.7800,=25.7800,=241891505750.52,=161241038229.0,=101140237970.46,,=13.0548,,,,
