date,市值(元),股息率,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值
2026-05-19,180100088495.55,0.0109,40.2457,0.7166,-175.4082,25.5649,17.0610,1.3251,0.5684,1.5387,1.2623,0.9230,2.3485,0.3684,4.2977,2.7939,2.0831
2026-05-18,179430393611.37,0.0110,40.0960,0.7141,-175.4082,25.5224,17.0472,1.3202,0.5608,1.5387,1.2622,0.9224,2.3398,0.3659,4.2977,2.7939,2.0826
2026-05-15,175603565701.77,0.0112,39.2409,0.7068,-175.4082,25.3979,17.0432,1.2920,0.5334,1.5387,1.2610,0.9216,2.2899,0.3488,4.2977,2.7927,2.0818
2026-05-14,179669570355.72,0.0109,40.1495,0.7151,-175.4082,25.3920,17.0432,1.3219,0.5640,1.5387,1.2606,0.9216,2.3429,0.3674,4.2977,2.7930,2.0818
2026-05-13,185744659662.21,0.0106,41.5070,0.7259,-175.4082,25.3771,17.0432,1.3666,0.6227,1.5387,1.2604,0.9216,2.4221,0.3882,4.2977,2.7939,2.0818
2026-05-12,182204843845.83,0.0108,40.7160,0.7208,-175.4082,25.3242,17.0432,1.3406,0.5874,1.5387,1.2598,0.9214,2.3759,0.3764,4.2977,2.7939,2.0817
2026-05-11,187084049430.57,0.0105,41.8063,0.7293,-175.4082,25.2470,17.0432,1.3765,0.6345,1.5387,1.2592,0.9210,2.4396,0.3933,4.2977,2.7939,2.0809
2026-05-08,185027129429.16,0.0106,41.3467,0.7265,-175.4082,25.1825,17.0432,1.3613,0.6167,1.5387,1.2584,0.9199,2.4128,0.3866,4.2977,2.7927,2.0788
2026-05-07,186079507104.3,0.0106,41.5819,0.7281,-175.4082,25.1753,17.0432,1.3691,0.6250,1.5387,1.2579,0.9199,2.4265,0.3897,4.2977,2.7930,2.0788
2026-05-06,182970209427.75,0.0107,40.8870,0.7238,-175.4082,25.1361,17.0432,1.3462,0.5979,1.5387,1.2577,0.9199,2.3859,0.3815,4.2977,2.7939,2.0788
2026-04-30,175555730352.9,0.0112,39.2302,0.7098,-175.5264,25.0498,17.0472,1.2917,0.5366,1.5381,1.2573,0.9184,2.2892,0.3516,4.2908,2.7923,2.0775
2026-04-29,174216340584.54,0.0113,38.9309,0.7055,-175.4082,25.0444,17.0432,1.2818,0.5284,1.5387,1.2569,0.9180,2.2718,0.3399,4.2977,2.7927,2.0769
2026-04-28,172255091280.87,0.0114,38.4926,0.7026,-175.4082,25.0295,17.0432,1.2674,0.5116,1.5387,1.2562,0.9178,2.2462,0.3252,4.2977,2.7927,2.0767
2026-04-27,178234509889.62,0.0110,39.8288,0.7148,-175.4082,25.0060,17.0432,1.3114,0.5574,1.5387,1.2556,0.9178,2.3242,0.3639,4.2977,2.7927,2.0761
2026-04-24,174024999189.06,0.0113,30.9777,0.5977,-175.5264,24.8485,17.0472,1.2997,0.5448,1.5381,1.2544,0.9168,2.3111,0.3611,4.2908,2.7906,2.0761
2026-04-23,176273260585.95,0.0112,31.3779,0.6064,-175.5264,24.8103,17.0472,1.3165,0.5618,1.5381,1.2543,0.9168,2.3410,0.3701,4.2908,2.7923,2.0761
2026-04-22,178617192680.58,0.0110,31.7952,0.6163,-175.4082,24.8067,17.0432,1.3340,0.5814,1.5387,1.2535,0.9168,2.3721,0.3778,4.2977,2.7927,2.0759
2026-04-21,168380428022.4,0.0117,29.9730,0.5700,-175.4082,24.8004,17.0432,1.2576,0.5036,1.5387,1.2527,0.9164,2.2362,0.3210,4.2977,2.7927,2.0755
2026-04-20,171394055001.21,0.0115,30.5094,0.5856,-175.4082,24.7968,17.0432,1.2801,0.5284,1.5387,1.2526,0.9157,2.2762,0.3450,4.2977,2.7927,2.0753
2026-04-17,169002287557.71,0.0116,30.0837,0.5742,-175.5264,24.7597,17.0472,1.2622,0.5078,1.5381,1.2523,0.9155,2.2444,0.3270,4.2908,2.7906,2.0737
2026-04-16,169337134999.8,0.0116,30.1433,0.5761,-175.5264,24.7351,17.0472,1.2647,0.5114,1.5381,1.2523,0.9155,2.2489,0.3297,4.2908,2.7923,2.0737
2026-04-15,168428263371.27,0.0117,29.9815,0.5717,-175.4082,24.7214,17.0432,1.2579,0.5053,1.5387,1.2520,0.9155,2.2368,0.3227,4.2977,2.7927,2.0736
2026-04-14,171394055001.21,0.0115,30.5094,0.5860,-175.4082,24.6910,17.0432,1.2801,0.5288,1.5387,1.2515,0.9150,2.2762,0.3454,4.2977,2.7927,2.0733
2026-04-13,170867866163.64,0.0115,30.4157,0.5835,-175.4082,24.6577,17.0432,1.2761,0.5233,1.5387,1.2512,0.9149,2.2692,0.3416,4.2977,2.7927,2.0733
2026-04-10,171202713605.73,0.0115,30.4753,0.5851,-175.5264,24.4905,17.0472,1.2786,0.5275,1.5381,1.2501,0.9148,2.2736,0.3443,4.2908,2.7906,2.0720
2026-04-09,170102500581.72,0.0116,30.2795,0.5795,-175.5264,24.4810,17.0472,1.2704,0.5189,1.5381,1.2499,0.9148,2.2590,0.3360,4.2908,2.7923,2.0720
2026-04-08,162831527553.48,0.0121,28.9852,0.5578,-175.4082,24.4787,17.0432,1.2161,0.4636,1.5387,1.2499,0.9143,2.1625,0.2768,4.2977,2.7927,2.0718
2026-04-07,154699518245.58,0.0127,27.5377,0.5347,-175.4082,24.4715,17.0432,1.1554,0.4249,1.5387,1.2499,0.9139,2.0545,0.1813,4.2977,2.7927,2.0715
2026-04-03,153455799174.96,0.0128,27.3163,0.5309,-175.4082,24.4393,17.0432,1.1461,0.4220,1.5387,1.2499,0.9136,2.0380,0.1628,4.2977,2.7927,2.0718
2026-04-02,153312293128.35,0.0128,27.2907,0.5299,-175.4082,24.4119,17.0432,1.1450,0.4213,1.5387,1.2499,0.9136,2.0361,0.1595,4.2977,2.7930,2.0720
2026-04-01,157808815922.13,0.0125,28.0911,0.5469,-175.4082,24.3926,17.0432,1.1786,0.4387,1.5387,1.2501,0.9136,2.0958,0.2215,4.2977,2.7939,2.0725
2026-03-31,155177871734.28,0.0127,27.6228,0.5362,-175.4082,24.3734,17.0432,1.1589,0.4271,1.5387,1.2503,0.9136,2.0608,0.1874,4.2977,2.7947,2.0725
2026-03-30,155895401967.33,0.0126,27.7505,0.5377,-175.4082,24.3568,17.0432,1.1643,0.4298,1.5387,1.2507,0.9136,2.0704,0.1960,4.2977,2.7953,2.0733
2026-03-27,156325920107.16,0.0126,27.8272,0.5396,-174.9147,24.3403,17.0294,1.1675,0.4313,1.5406,1.2512,0.9132,2.0761,0.2028,4.3073,2.7958,2.0733
2026-03-26,156325920107.16,0.0126,27.8272,0.5399,-174.9147,24.3391,17.0294,1.1675,0.4315,1.5406,1.2512,0.9132,2.0761,0.2029,4.3073,2.7963,2.0733
2026-03-25,160009241970.15,0.0123,28.4828,0.5502,-174.9147,24.3379,17.0294,1.1950,0.4481,1.5406,1.2513,0.9132,2.1250,0.2447,4.3073,2.7967,2.0733
2026-03-24,157473968480.04,0.0125,28.0315,0.5445,-174.9147,24.3303,17.0294,1.1761,0.4365,1.5406,1.2515,0.9132,2.0913,0.2174,4.3073,2.7969,2.0733
2026-03-23,153312293128.35,0.0128,27.2907,0.5317,-174.9147,24.3227,17.0294,1.1450,0.4227,1.5406,1.2517,0.9132,2.0361,0.1601,4.3073,2.7972,2.0733
2026-03-20,163931740577.49,0.0120,29.1811,0.5610,-173.9749,24.3187,17.0268,1.2243,0.4702,1.5414,1.2520,0.9128,2.1771,0.2839,4.3082,2.7976,2.0733
2026-03-19,169097958255.45,0.0116,30.1007,0.5757,-173.9749,24.3147,17.0268,1.2629,0.5085,1.5414,1.2523,0.9128,2.2457,0.3263,4.3082,2.7979,2.0733
2026-03-18,173403139653.75,0.0113,30.8670,0.5937,-173.9749,24.3132,17.0268,1.2951,0.5387,1.5414,1.2520,0.9128,2.3029,0.3548,4.3082,2.7981,2.0733
2026-03-17,171394055001.21,0.0115,30.5094,0.5846,-173.9749,24.3116,17.0268,1.2801,0.5271,1.5414,1.2517,0.9128,2.2762,0.3426,4.3082,2.7983,2.0733
2026-03-16,174599023375.5,0.0113,31.0799,0.5992,-173.9749,24.3048,17.0268,1.3040,0.5468,1.5414,1.2515,0.9128,2.3188,0.3606,4.3082,2.7996,2.0733
2026-03-13,174407681980.02,0.0113,31.0459,0.5986,-173.1526,24.2979,17.0264,1.3026,0.5461,1.5419,1.2513,0.9124,2.3162,0.3599,4.3093,2.8009,2.0725
2026-03-12,177564815005.44,0.0111,31.6078,0.6095,-173.1526,24.2928,17.0264,1.3261,0.5709,1.5419,1.2512,0.9124,2.3581,0.3689,4.3093,2.8012,2.0725
2026-03-11,177564815005.44,0.0111,31.6078,0.6097,-173.1526,24.2878,17.0264,1.3261,0.5712,1.5419,1.2512,0.9124,2.3581,0.3691,4.3093,2.8016,2.0725
2026-03-10,176368931283.69,0.0111,31.3950,0.6053,-173.1526,24.2878,17.0264,1.3172,0.5608,1.5419,1.2507,0.9124,2.3423,0.3667,4.3093,2.8016,2.0725
2026-03-09,170772195465.9,0.0115,30.3987,0.5827,-173.1526,24.2878,17.0264,1.2754,0.5229,1.5419,1.2503,0.9124,2.2679,0.3384,4.3093,2.8017,2.0725
2026-03-06,178904204773.8,0.0165,30.6323,0.5893,-172.7496,24.2710,16.9780,1.3577,0.6101,1.5419,1.2501,0.9117,2.3865,0.3772,4.3183,2.8021,2.0720
2026-03-05,181200301519.56,0.0163,31.0255,0.5985,-172.7496,24.2543,16.9780,1.3751,0.6290,1.5419,1.2499,0.9117,2.4171,0.3837,4.3183,2.8025,2.0720
2026-03-04,176847284772.39,0.0167,30.2801,0.5800,-172.7496,24.2527,16.9780,1.3421,0.5902,1.5419,1.2499,0.9117,2.3591,0.3699,4.3183,2.8041,2.0720
2026-03-03,175794907097.25,0.0168,30.0999,0.5783,-172.7496,24.2372,16.9780,1.3341,0.5792,1.5419,1.2499,0.9113,2.3450,0.3677,4.3183,2.8041,2.0720
2026-03-02,181008960124.08,0.0163,30.9927,0.5979,-172.7496,24.2102,16.9780,1.3736,0.6285,1.5419,1.2499,0.9109,2.4146,0.3826,4.3183,2.8041,2.0720
2026-02-27,184883623382.55,0.0160,31.6561,0.6105,-172.7496,24.1911,16.9721,1.4030,0.6538,1.5419,1.2492,0.9105,2.4663,0.3975,4.3183,2.8021,2.0720
2026-02-26,184500940591.59,0.0160,31.5906,0.6091,-172.7496,24.1875,16.9721,1.4001,0.6494,1.5419,1.2488,0.9105,2.4612,0.3964,4.3183,2.8025,2.0720
2026-02-25,181582984310.52,0.0163,31.0910,0.6006,-172.7496,24.1827,16.9721,1.3780,0.6346,1.5419,1.2483,0.9103,2.4223,0.3854,4.3183,2.8025,2.0720
2026-02-24,180674112681.99,0.0163,30.9354,0.5976,-172.7496,24.1374,16.9721,1.3711,0.6273,1.5419,1.2478,0.9097,2.4101,0.3833,4.3183,2.8025,2.0720
2026-02-13,177756156400.92,0.0166,30.4357,0.5878,-173.9749,23.9811,17.0264,1.3489,0.6026,1.5414,1.2460,0.9081,2.3712,0.3758,4.3082,2.7996,2.0733
2026-02-12,179526064309.11,0.0164,30.7388,0.5957,-173.1526,23.9800,16.9780,1.3624,0.6185,1.5419,1.2459,0.9071,2.3948,0.3827,4.3093,2.8009,2.0725
2026-02-11,178665028029.45,0.0165,30.5914,0.5917,-173.1526,23.9560,16.9780,1.3558,0.6099,1.5419,1.2456,0.9071,2.3833,0.3795,4.3093,2.8012,2.0725
2026-02-10,179765241053.46,0.0164,30.7797,0.5962,-173.1526,23.9320,16.9780,1.3642,0.6212,1.5419,1.2453,0.9071,2.3980,0.3826,4.3093,2.8016,2.0725
2026-02-09,178282345238.49,0.0166,30.5258,0.5909,-173.1526,23.8961,16.9780,1.3529,0.6079,1.5419,1.2450,0.9071,2.3782,0.3781,4.3093,2.8016,2.0725
2026-02-06,173690151746.97,0.0170,29.7396,0.5763,-173.1526,23.8602,16.9780,1.3181,0.5670,1.5419,1.2447,0.9071,2.3170,0.3626,4.3093,2.8017,2.0725
2026-02-05,174933870817.59,0.0169,29.9525,0.5796,-172.7496,23.8545,16.9721,1.3275,0.5787,1.5419,1.2444,0.9068,2.3336,0.3678,4.3183,2.8021,2.0720
2026-02-04,177564815005.44,0.0166,30.4030,0.5880,-172.7496,23.8366,16.9721,1.3475,0.6012,1.5419,1.2440,0.9055,2.3687,0.3755,4.3183,2.8021,2.0720
2026-02-03,178234509889.62,0.0166,30.5177,0.5906,-172.7496,23.8142,16.9721,1.3526,0.6076,1.5419,1.2437,0.9053,2.3776,0.3776,4.3183,2.8021,2.0720
2026-02-02,177373473609.96,0.0166,30.3702,0.5876,-172.7496,23.7989,16.9721,1.3460,0.6003,1.5419,1.2433,0.9041,2.3661,0.3755,4.3183,2.8021,2.0720
2026-01-30,184118257800.63,0.0160,31.5251,0.6081,-173.1526,23.7867,16.9780,1.3972,0.6493,1.5419,1.2431,0.9040,2.4561,0.3957,4.3093,2.8017,2.0725
2026-01-29,188997463385.37,0.0156,32.3605,0.6249,-172.7496,23.7759,16.9721,1.4343,0.6894,1.5419,1.2431,0.9036,2.5212,0.4115,4.3183,2.8021,2.0720
2026-01-28,189667158269.55,0.0156,32.4752,0.6275,-172.7496,23.7596,16.9721,1.4393,0.6962,1.5419,1.2428,0.9029,2.5301,0.4137,4.3183,2.8021,2.0720
2026-01-27,192298102457.4,0.0153,32.9256,0.6356,-172.7496,23.7459,16.9652,1.4593,0.7183,1.5419,1.2420,0.9026,2.5652,0.4243,4.3183,2.8021,2.0720
2026-01-26,188949628036.5,0.0156,32.3523,0.6258,-172.7496,23.7345,16.9652,1.4339,0.6903,1.5419,1.2413,0.9026,2.5205,0.4124,4.3183,2.8021,2.0720
2026-01-23,191867584317.57,0.0154,32.8519,0.6349,-173.1526,23.7296,16.9721,1.4560,0.7142,1.5419,1.2410,0.9026,2.5594,0.4245,4.3093,2.8017,2.0725
2026-01-22,190336853153.73,0.0155,32.5898,0.6313,-172.7496,23.7295,16.9652,1.4444,0.7034,1.5419,1.2409,0.9024,2.5390,0.4179,4.3183,2.8021,2.0720
2026-01-21,189045298734.24,0.0156,32.3687,0.6271,-172.7496,23.7173,16.9652,1.4346,0.6920,1.5419,1.2408,0.9012,2.5218,0.4137,4.3183,2.8021,2.0720
2026-01-20,184596611289.33,0.0160,31.6070,0.6126,-172.7496,23.7011,16.9652,1.4009,0.6542,1.5419,1.2407,0.9012,2.4625,0.4005,4.3183,2.8021,2.0720
2026-01-19,189188804780.85,0.0156,32.3933,0.6283,-172.7496,23.6915,16.9652,1.4357,0.6937,1.5419,1.2400,0.9011,2.5237,0.4141,4.3183,2.8021,2.0720
2026-01-16,191437066177.74,0.0154,32.7782,0.6344,-173.1526,23.5911,16.9721,1.4528,0.7120,1.5419,1.2391,0.9008,2.5537,0.4237,4.3093,2.8017,2.0725
2026-01-15,190576029898.08,0.0155,32.6308,0.6330,-172.7496,23.5354,16.9652,1.4462,0.7051,1.5419,1.2391,0.9007,2.5422,0.4192,4.3183,2.8021,2.0720
2026-01-14,193206974085.93,0.0153,33.0813,0.6394,-172.7496,23.4753,16.9652,1.4662,0.7289,1.5419,1.2389,0.9007,2.5773,0.4285,4.3183,2.8021,2.0720
2026-01-13,192680785248.36,0.0153,32.9912,0.6377,-172.7496,23.4332,16.9652,1.4622,0.7251,1.5419,1.2388,0.9006,2.5703,0.4260,4.3183,2.8021,2.0720
2026-01-12,203013220604.28,0.0145,34.7603,0.6521,-172.7496,23.3835,16.9652,1.5406,0.7989,1.5419,1.2388,0.9002,2.7081,0.4735,4.3183,2.8021,2.0720
2026-01-09,192441608504.01,0.0153,32.9502,0.6374,-173.1526,23.3197,16.9721,1.4604,0.7226,1.5419,1.2380,0.8980,2.5671,0.4262,4.3093,2.8017,2.0725
2026-01-08,191293560131.13,0.0154,32.7536,0.6360,-172.7496,23.3092,16.9652,1.4517,0.7128,1.5419,1.2380,0.8976,2.5518,0.4243,4.3183,2.8021,2.0720
2026-01-07,186175177802.04,0.0159,31.8773,0.6211,-172.7496,23.2941,16.9652,1.4128,0.6712,1.5419,1.2378,0.8961,2.4835,0.4077,4.3183,2.8021,2.0720
2026-01-06,187849415012.49,0.0157,32.1639,0.6275,-172.7496,23.2651,16.9652,1.4255,0.6856,1.5419,1.2374,0.8948,2.5058,0.4141,4.3183,2.8021,2.0720
2026-01-05,182970209427.75,0.0161,31.3285,0.6131,-172.7496,23.2081,16.9652,1.3885,0.6508,1.5419,1.2372,0.8941,2.4408,0.3958,4.3183,2.8021,2.0720
2025-12-31,181008960124.08,0.0163,30.9927,0.6086,-173.1526,23.1189,16.9721,1.3736,0.6391,1.5419,1.2366,0.8938,2.4146,0.3885,4.3093,2.8017,2.0725
2025-12-30,178282345238.49,0.0166,30.5258,0.6001,-173.1526,23.0859,16.9721,1.3529,0.6170,1.5419,1.2366,0.8934,2.3782,0.3813,4.3093,2.8025,2.0725
2025-12-29,179286887564.76,0.0165,30.6978,0.6035,-173.1526,23.0859,16.9721,1.3606,0.6255,1.5419,1.2363,0.8931,2.3916,0.3842,4.3093,2.8057,2.0725
2025-12-26,181295972217.3,0.0163,31.0418,0.6092,-173.1526,22.9591,16.9721,1.3758,0.6401,1.5419,1.2359,0.8926,2.4184,0.3883,4.3093,2.8060,2.0725
2025-12-25,182300514543.57,0.0162,31.2138,0.6111,-173.1526,22.9546,16.9721,1.3834,0.6484,1.5419,1.2358,0.8926,2.4318,0.3919,4.3093,2.8061,2.0725
2025-12-24,183065880125.49,0.0161,31.3449,0.6137,-173.1526,22.9546,16.9721,1.3892,0.6522,1.5419,1.2354,0.8920,2.4420,0.3936,4.3093,2.8086,2.0725
2025-12-23,177899662447.53,0.0166,30.4603,0.6005,-173.1526,22.9546,16.9721,1.3500,0.6166,1.5419,1.2352,0.8915,2.3731,0.3800,4.3093,2.8105,2.0725
2025-12-22,178760698727.19,0.0165,30.6077,0.6031,-173.1526,22.9393,16.9721,1.3566,0.6217,1.5419,1.2352,0.8893,2.3846,0.3817,4.3093,2.8105,2.0725
2025-12-19,177134296865.61,0.0167,30.3293,0.5994,-173.1526,22.9470,16.9721,1.3442,0.6109,1.5419,1.2342,0.8869,2.3629,0.3777,4.3093,2.8109,2.0725
2025-12-18,174694694073.24,0.0169,29.9116,0.5929,-173.1526,22.9393,16.9721,1.3257,0.5903,1.5419,1.2336,0.8869,2.3304,0.3702,4.3093,2.8113,2.0725
2025-12-17,176799449423.52,0.0167,30.2719,0.5984,-173.1526,22.9310,16.9721,1.3417,0.6081,1.5419,1.2334,0.8864,2.3584,0.3762,4.3093,2.8125,2.0725
2025-12-16,171107042907.99,0.0172,29.2973,0.5861,-173.1526,22.8489,16.9721,1.2985,0.5636,1.5419,1.2333,0.8846,2.2825,0.3516,4.3093,2.8126,2.0725
2025-12-15,176225425237.08,0.0167,30.1737,0.5975,-173.1526,22.8246,16.9721,1.3373,0.6039,1.5419,1.2320,0.8826,2.3508,0.3745,4.3093,2.8131,2.0725
2025-12-12,180578441984.25,0.0163,30.9190,0.6083,-173.1526,22.7148,16.9721,1.3704,0.6367,1.5419,1.2305,0.8818,2.4089,0.3828,4.3093,2.8142,2.0725
2025-12-11,180913289426.34,0.0163,30.9763,0.6094,-173.1526,22.7023,16.9721,1.3729,0.6391,1.5419,1.2304,0.8818,2.4133,0.3838,4.3093,2.8153,2.0725
2025-12-10,201004135951.74,0.0147,34.4163,0.6484,-173.1526,22.6752,16.9721,1.5254,0.7867,1.5419,1.2291,0.8811,2.6813,0.4567,4.3093,2.8153,2.0725
2025-12-09,202678373162.19,0.0146,34.7030,0.6522,-173.1526,22.6423,16.9721,1.5381,0.7986,1.5419,1.2288,0.8811,2.7037,0.4644,4.3093,2.8153,2.0725
2025-12-08,202008678278.01,0.0146,34.5883,0.6510,-173.1526,22.5631,16.9721,1.5330,0.7935,1.5419,1.2288,0.8800,2.6947,0.4606,4.3093,2.8153,2.0725
2025-12-05,200669288509.65,0.0147,34.3590,0.6494,-173.1526,22.5395,16.9721,1.5228,0.7859,1.5419,1.2278,0.8796,2.6769,0.4536,4.3093,2.8142,2.0725
2025-12-04,205309317350.04,0.0144,35.1535,0.6616,-173.1526,22.5215,16.9721,1.5580,0.8151,1.5419,1.2276,0.8796,2.7388,0.4758,4.3093,2.8153,2.0725
2025-12-03,207127060607.1,0.0142,35.4647,0.6718,-173.1526,22.4373,16.9721,1.5718,0.8244,1.5414,1.2272,0.8769,2.7630,0.4835,4.3093,2.8153,2.0725
2025-12-02,217650837358.5,0.0136,37.2666,0.6887,-173.1526,22.3979,16.9721,1.6517,0.8800,1.5387,1.2272,0.8768,2.9034,0.5301,4.3093,2.8165,2.0725
2025-12-01,221477665268.1,0.0133,37.9218,0.6938,-173.1526,22.3923,16.9721,1.6807,0.8969,1.5378,1.2271,0.8765,2.9544,0.5466,4.3093,2.8165,2.0725
2025-11-28,201338983393.83,0.0147,34.4736,0.6515,-173.1526,22.3406,16.9721,1.5279,0.7910,1.5375,1.2264,0.8729,2.6858,0.4570,4.3093,2.8142,2.0725
2025-11-27,202343525720.1,0.0146,34.6456,0.6535,-173.1526,22.3106,16.9721,1.5355,0.7986,1.5375,1.2264,0.8729,2.6992,0.4610,4.3093,2.8153,2.0725
2025-11-26,195981424320.39,0.0151,33.5563,0.6472,-173.1526,22.3020,16.9721,1.4873,0.7561,1.5375,1.2261,0.8722,2.6143,0.4309,4.3093,2.8153,2.0725
2025-11-25,190671700595.82,0.0155,32.6472,0.6404,-173.1526,22.3020,16.9721,1.4470,0.7125,1.5375,1.2259,0.8721,2.5435,0.4148,4.3093,2.8165,2.0725
2025-11-24,184883623382.55,0.0160,31.6561,0.6234,-173.1526,22.3020,16.9721,1.4030,0.6667,1.5375,1.2241,0.8715,2.4663,0.3974,4.3093,2.8175,2.0725
2025-11-21,182109173148.09,0.0162,31.1811,0.6172,-173.1526,22.3063,16.9721,1.3820,0.6541,1.5375,1.2234,0.8706,2.4293,0.3858,4.3093,2.8183,2.0725
2025-11-20,187466732221.53,0.0157,32.0984,0.6319,-173.1526,22.3020,16.9721,1.4226,0.6853,1.5375,1.2229,0.8706,2.5007,0.4050,4.3093,2.8186,2.0725
2025-11-19,187945085710.23,0.0157,32.1803,0.6336,-173.1526,22.3020,16.9721,1.4263,0.6925,1.5375,1.2229,0.8706,2.5071,0.4063,4.3093,2.8207,2.0725
2025-11-18,188710451292.15,0.0156,32.3114,0.6357,-173.1526,22.3020,16.9721,1.4321,0.6972,1.5375,1.2225,0.8678,2.5173,0.4071,4.3093,2.8233,2.0725
2025-11-17,187514567570.4,0.0157,32.1066,0.6332,-173.1526,22.2830,16.9721,1.4230,0.6870,1.5375,1.2223,0.8675,2.5014,0.4050,4.3093,2.8236,2.0725
2025-11-14,190193347107.12,0.0155,32.5653,0.6397,-173.1526,22.2925,16.9721,1.4433,0.7096,1.5375,1.2209,0.8665,2.5371,0.4099,4.3093,2.8253,2.0725
2025-11-13,193015632690.45,0.0153,33.0485,0.6438,-173.1526,22.2830,16.9721,1.4647,0.7328,1.5375,1.2209,0.8665,2.5748,0.4182,4.3093,2.8265,2.0725
2025-11-12,190049841060.51,0.0155,32.5407,0.6399,-173.1526,22.2830,16.9721,1.4422,0.7087,1.5375,1.2198,0.8655,2.5352,0.4088,4.3093,2.8284,2.0725
2025-11-11,195646576878.3,0.0151,33.4990,0.6472,-173.1526,22.2830,16.9721,1.4847,0.7557,1.5375,1.2195,0.8652,2.6099,0.4249,4.3093,2.8300,2.0725
2025-11-10,201434654091.57,0.0147,34.4900,0.6522,-173.1526,22.2830,16.9721,1.5286,0.7918,1.5375,1.2195,0.8652,2.6871,0.4521,4.3093,2.8311,2.0725
2025-11-07,199569075485.64,0.0148,34.1706,0.6507,-173.1526,22.2925,16.9721,1.5145,0.7847,1.5375,1.2189,0.8652,2.6622,0.4417,4.3093,2.8322,2.0725
2025-11-06,203778586186.2,0.0145,34.8914,0.6582,-173.1526,22.2830,16.9721,1.5464,0.8070,1.5375,1.2186,0.8652,2.7183,0.4610,4.3093,2.8329,2.0725
2025-11-05,196603283855.7,0.0150,33.6628,0.6493,-173.1526,22.2830,16.9721,1.4920,0.7646,1.5370,1.2186,0.8652,2.6226,0.4283,4.3093,2.8364,2.0725
2025-11-04,199616910834.51,0.0148,34.1788,0.6518,-173.1526,22.2830,16.9721,1.5148,0.7858,1.5370,1.2182,0.8652,2.6628,0.4419,4.3093,2.8369,2.0725
2025-11-03,204687457814.73,0.0144,35.0470,0.6603,-173.1526,22.2217,16.9721,1.5533,0.8134,1.5370,1.2175,0.8651,2.7305,0.4661,4.3093,2.8369,2.0725
2025-10-31,207892426189.02,0.0142,35.5957,0.6736,-173.1526,22.1248,16.9721,1.5776,0.8287,1.5359,1.2171,0.8639,2.7732,0.4777,4.3093,2.8367,2.0725
2025-10-30,214445868984.21,0.0138,36.7178,0.6853,-173.1526,22.1120,16.9721,1.6274,0.8584,1.5350,1.2171,0.8639,2.8606,0.5072,4.3093,2.8369,2.0725
2025-10-29,220999311779.4,0.0134,37.8399,0.6938,-173.1526,22.1105,16.9721,1.6771,0.8953,1.5345,1.2167,0.8626,2.9481,0.5437,4.3093,2.8364,2.0725
