date,市值(元),PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,股息率,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值
2026-05-11,92190194241.6,1.1942,0.2186,2.0919,1.6948,1.1533,0.5672,0.1015,1.1220,0.8847,0.7025,0.0177,29.9996,0.7401,37.4678,17.2851,7.4882
2026-05-08,92091065000.48,1.1929,0.2181,2.0919,1.6959,1.1533,0.5666,0.1010,1.1220,0.8847,0.7025,0.0178,29.9674,0.7395,37.4678,17.2837,7.4832
2026-05-07,92784969688.32,1.2019,0.2206,2.0919,1.6960,1.1533,0.5708,0.1023,1.1220,0.8848,0.7029,0.0176,30.1932,0.7431,37.4678,17.2817,7.4832
2026-05-06,93677132858.4,1.2134,0.2248,2.0919,1.6961,1.1533,0.5763,0.1052,1.1220,0.8849,0.7029,0.0175,30.4835,0.7471,37.4678,17.2797,7.4832
2026-04-30,94470166787.36,1.2237,0.2254,2.0919,1.6974,1.1533,0.5812,0.1088,1.1220,0.8853,0.7030,0.0173,30.7416,0.7511,37.4678,17.2432,7.4541
2026-04-29,96056234645.28,1.2442,0.2403,2.0919,1.6974,1.1533,0.5909,0.1146,1.1220,0.8853,0.7037,0.0170,31.2577,0.7564,37.4678,17.2413,7.4541
2026-04-28,96452751609.76,1.2494,0.2432,2.0930,1.6989,1.1533,0.5934,0.1171,1.1220,0.8859,0.7037,0.0170,31.3867,0.7576,37.4678,17.2267,7.4541
2026-04-27,97444044020.96,1.2600,0.2481,2.0952,1.7002,1.1533,0.5942,0.1171,1.1220,0.8864,0.7037,0.0168,23.9113,0.6241,37.4678,17.2138,7.4508
2026-04-24,98237077949.92,1.2703,0.2508,2.0957,1.7014,1.1541,0.5990,0.1231,1.1219,0.8878,0.7049,0.0167,24.1059,0.6293,37.4283,17.2121,7.4196
2026-04-23,99228370361.12,1.2831,0.2542,2.0957,1.7019,1.1533,0.6051,0.1319,1.1220,0.8880,0.7049,0.0165,24.3492,0.6337,37.4678,17.2064,7.4070
2026-04-22,99129241120.0,1.2818,0.2539,2.0957,1.7024,1.1533,0.6044,0.1315,1.1220,0.8882,0.7050,0.0165,24.3249,0.6327,37.4678,17.2006,7.4070
2026-04-21,98732724155.52,1.2767,0.2523,2.0960,1.7027,1.1533,0.6020,0.1261,1.1220,0.8884,0.7052,0.0166,24.2276,0.6319,37.4678,17.1975,7.4024
2026-04-20,99525758084.48,1.2869,0.2535,2.0960,1.7031,1.1533,0.6069,0.1340,1.1220,0.8884,0.7056,0.0164,24.4222,0.6373,37.4678,17.1975,7.3962
2026-04-17,99724016566.72,1.2895,0.2545,2.0977,1.7040,1.1541,0.6081,0.1359,1.1224,0.8890,0.7067,0.0164,24.4708,0.6396,37.4283,17.1874,7.3962
2026-04-16,100616179736.8,1.3010,0.2625,2.1008,1.7046,1.1533,0.6135,0.1401,1.1231,0.8892,0.7067,0.0163,24.6897,0.6457,37.4678,17.1774,7.3930
2026-04-15,99525758084.48,1.2869,0.2535,2.1008,1.7053,1.1533,0.6069,0.1340,1.1231,0.8893,0.7068,0.0164,24.4222,0.6385,37.4678,17.1675,7.3930
2026-04-14,100219662772.32,1.2959,0.2597,2.1009,1.7066,1.1533,0.6111,0.1377,1.1240,0.8893,0.7079,0.0163,24.5924,0.6434,37.4678,17.1610,7.3930
2026-04-13,100120533531.2,1.2946,0.2580,2.1012,1.7066,1.1533,0.6105,0.1360,1.1247,0.8893,0.7079,0.0163,24.5681,0.6430,37.4678,17.1538,7.3930
2026-04-10,100318792013.44,1.3090,0.2636,2.1024,1.7072,1.1541,0.6128,0.1384,1.1258,0.8894,0.7091,0.0341,14.7599,0.3629,37.4283,17.1392,7.3962
2026-04-09,99327499602.24,1.2968,0.2592,2.1046,1.7076,1.1533,0.6068,0.1335,1.1258,0.8894,0.7091,0.0376,14.6140,0.3581,37.4678,17.1440,7.3930
2026-04-08,100616179736.8,1.3136,0.2655,2.1046,1.7079,1.1533,0.6146,0.1389,1.1258,0.8895,0.7091,0.0371,14.8036,0.3636,37.4678,17.1487,7.3930
2026-04-07,98930982637.76,1.2916,0.2547,2.1051,1.7081,1.1533,0.6043,0.1298,1.1270,0.8897,0.7092,0.0377,14.5557,0.3549,37.4678,17.1487,7.3930
2026-04-03,99426628843.36,1.2981,0.2586,2.1065,1.7081,1.1541,0.6074,0.1330,1.1282,0.8901,0.7094,0.0375,14.6286,0.3600,37.4283,17.1392,7.3962
2026-04-02,98930982637.76,1.2916,0.2546,2.1072,1.7087,1.1533,0.6043,0.1298,1.1298,0.8902,0.7094,0.0377,14.5557,0.3560,37.4678,17.1440,7.3930
2026-04-01,99426628843.36,1.2981,0.2585,2.1072,1.7093,1.1533,0.6074,0.1327,1.1298,0.8903,0.7097,0.0375,14.6286,0.3599,37.4678,17.1487,7.3930
2026-03-31,99129241120.0,1.2942,0.2560,2.1087,1.7093,1.1533,0.6056,0.1307,1.1298,0.8903,0.7098,0.0376,14.5848,0.3574,37.4678,17.1487,7.3930
2026-03-30,98633594914.4,1.2878,0.2535,2.1093,1.7095,1.1533,0.6025,0.1278,1.1299,0.8907,0.7098,0.0378,14.5119,0.3557,37.4678,17.1487,7.3930
2026-03-27,99228370361.12,1.2955,0.2565,2.1093,1.7095,1.1533,0.6062,0.1307,1.1299,0.8908,0.7103,0.0376,14.5994,0.3584,37.4678,17.1513,7.3930
2026-03-26,99129241120.0,1.2942,0.2558,2.1093,1.7095,1.1533,0.6056,0.1304,1.1299,0.8910,0.7109,0.0376,14.5848,0.3577,37.4678,17.1538,7.3930
2026-03-25,100517050495.68,1.3124,0.2612,2.1093,1.7097,1.1533,0.6140,0.1350,1.1299,0.8910,0.7116,0.0371,14.7890,0.3624,37.4678,17.1574,7.3930
2026-03-24,100517050495.68,1.3115,0.2614,2.1104,1.7100,1.1497,0.6140,0.1350,1.1309,0.8910,0.7116,0.0340,14.7890,0.3625,37.7285,17.1610,7.3916
2026-03-23,99525758084.48,1.2986,0.2577,2.1104,1.7100,1.1497,0.6080,0.1318,1.1309,0.8910,0.7116,0.0344,14.6432,0.3602,37.7285,17.1642,7.3916
2026-03-20,102995281523.68,1.3439,0.2678,2.1104,1.7101,1.1497,0.6292,0.1430,1.1309,0.8910,0.7122,0.0332,15.1536,0.3719,37.7285,17.1675,7.3916
2026-03-19,105275254069.44,1.3736,0.2815,2.1104,1.7112,1.1497,0.6431,0.1509,1.1309,0.8912,0.7122,0.0325,15.4891,0.3861,37.7285,17.1774,7.3916
2026-03-18,106762192686.24,1.3930,0.2883,2.1104,1.7124,1.1497,0.6522,0.1559,1.1309,0.8913,0.7123,0.0320,15.7079,0.3987,37.7285,17.1874,7.3916
2026-03-17,107456097374.08,1.4021,0.2938,2.1104,1.7126,1.1497,0.6564,0.1597,1.1310,0.8913,0.7123,0.0318,15.8100,0.4055,37.8301,17.1925,7.3859
2026-03-16,107555226615.2,1.4034,0.2947,2.1104,1.7128,1.1497,0.6570,0.1606,1.1310,0.8913,0.7130,0.0318,15.8245,0.4065,37.8301,17.1975,7.3859
2026-03-13,107257838891.84,1.3995,0.2907,2.1104,1.7135,1.1497,0.6552,0.1578,1.1310,0.8914,0.7139,0.0319,15.7808,0.4025,37.8301,17.1975,7.3859
2026-03-12,107456097374.08,1.4021,0.2937,2.1104,1.7141,1.1497,0.6564,0.1595,1.1310,0.8915,0.7140,0.0318,15.8100,0.4056,37.8301,17.1975,7.3859
2026-03-11,107951743579.68,1.4085,0.2971,2.1104,1.7147,1.1497,0.6594,0.1620,1.1310,0.8915,0.7140,0.0317,15.8829,0.4094,37.8301,17.1975,7.3859
2026-03-10,107158709650.72,1.3982,0.2902,2.1108,1.7152,1.1479,0.6546,0.1571,1.1316,0.8915,0.7140,0.0319,15.7662,0.4022,37.8652,17.1975,7.3794
2026-03-09,106861321927.36,1.3943,0.2891,2.1108,1.7153,1.1479,0.6528,0.1568,1.1316,0.8917,0.7140,0.0320,15.7225,0.3998,37.8652,17.1991,7.3794
2026-03-06,107753485097.44,1.4060,0.2942,2.1108,1.7153,1.1479,0.6582,0.1593,1.1316,0.8920,0.7146,0.0317,15.8537,0.4071,37.8652,17.2006,7.3794
2026-03-05,107456097374.08,1.4021,0.2935,2.1108,1.7154,1.1479,0.6564,0.1590,1.1316,0.8920,0.7152,0.0318,15.8100,0.4056,37.8652,17.2064,7.3794
2026-03-04,107356968132.96,1.4008,0.2924,2.1108,1.7155,1.1479,0.6558,0.1582,1.1316,0.8920,0.7157,0.0319,15.7954,0.4049,37.8652,17.2121,7.3794
2026-03-03,108843906749.76,1.4202,0.3004,2.1122,1.7160,1.1475,0.6649,0.1624,1.1316,0.8921,0.7157,0.0314,16.0142,0.4138,37.9952,17.2130,7.3778
2026-03-02,107852614338.56,1.4073,0.2943,2.1122,1.7165,1.1475,0.6588,0.1588,1.1316,0.8922,0.7158,0.0317,15.8683,0.4073,37.9952,17.2138,7.3778
2026-02-27,109636940678.72,1.4305,0.3052,2.1122,1.7173,1.1479,0.6697,0.1645,1.1316,0.8923,0.7162,0.0312,16.1308,0.4186,37.8652,17.2121,7.3778
2026-02-26,109537811437.6,1.4292,0.3049,2.1122,1.7178,1.1475,0.6691,0.1633,1.1316,0.8926,0.7162,0.0312,16.1162,0.4171,37.9952,17.2130,7.3743
2026-02-25,109736069919.84,1.4318,0.3054,2.1122,1.7189,1.1475,0.6703,0.1645,1.1316,0.8931,0.7162,0.0312,16.1454,0.4196,37.9952,17.2130,7.3743
2026-02-24,110826491572.16,1.4461,0.3108,2.1122,1.7196,1.1475,0.6770,0.1695,1.1316,0.8936,0.7165,0.0309,16.3058,0.4287,37.9952,17.2130,7.3743
2026-02-13,109438682196.48,1.4279,0.3024,2.1155,1.7210,1.1497,0.6685,0.1624,1.1310,0.8948,0.7169,0.0313,16.1017,0.4196,37.8301,17.1975,7.3794
2026-02-12,110231716125.44,1.4383,0.3054,2.1155,1.7224,1.1497,0.6734,0.1649,1.1310,0.8948,0.7177,0.0310,16.2183,0.4248,37.8301,17.1975,7.3794
2026-02-11,110826491572.16,1.4461,0.3093,2.1159,1.7238,1.1479,0.6770,0.1683,1.1316,0.8948,0.7177,0.0309,16.3058,0.4303,37.8652,17.1975,7.3778
2026-02-10,111223008536.64,1.4512,0.3102,2.1159,1.7241,1.1479,0.6794,0.1692,1.1316,0.8950,0.7177,0.0308,16.3642,0.4355,37.8652,17.1991,7.3778
2026-02-09,111223008536.64,1.4512,0.3104,2.1159,1.7243,1.1479,0.6794,0.1693,1.1316,0.8952,0.7183,0.0308,16.3642,0.4357,37.8652,17.2006,7.3778
2026-02-06,110925620813.28,1.4473,0.3097,2.1159,1.7248,1.1479,0.6776,0.1685,1.1316,0.8952,0.7183,0.0308,16.3204,0.4321,37.8652,17.2064,7.3778
2026-02-05,111718654742.24,1.4577,0.3123,2.1159,1.7252,1.1479,0.6825,0.1690,1.1316,0.8952,0.7187,0.0306,16.4371,0.4410,37.8652,17.2121,7.3778
2026-02-04,110330845366.56,1.4396,0.3069,2.1163,1.7252,1.1479,0.6740,0.1661,1.1316,0.8953,0.7189,0.0310,16.2329,0.4273,37.8652,17.2121,7.3778
2026-02-03,109736069919.84,1.4318,0.3048,2.1206,1.7252,1.1479,0.6703,0.1640,1.1316,0.8953,0.7193,0.0312,16.1454,0.4236,37.8652,17.2121,7.3778
2026-02-02,109141294473.12,1.4241,0.3011,2.1211,1.7263,1.1479,0.6667,0.1624,1.1316,0.8958,0.7194,0.0313,16.0579,0.4207,37.8652,17.2121,7.3778
2026-01-30,110231716125.44,1.4383,0.3051,2.1217,1.7265,1.1479,0.6734,0.1644,1.1316,0.8962,0.7195,0.0310,16.2183,0.4267,37.8652,17.2064,7.3778
2026-01-29,112809076394.56,1.4719,0.3198,2.1217,1.7266,1.1479,0.6891,0.1682,1.1316,0.8965,0.7201,0.0303,16.5975,0.4522,37.8652,17.2121,7.3778
2026-01-28,111916913224.48,1.4603,0.3131,2.1225,1.7267,1.1479,0.6837,0.1674,1.1316,0.8965,0.7207,0.0306,16.4663,0.4452,37.8652,17.2121,7.3778
2026-01-27,113701239564.64,1.4836,0.3235,2.1229,1.7271,1.1479,0.6946,0.1690,1.1316,0.8970,0.7207,0.0301,16.7288,0.4605,37.8652,17.2121,7.3778
2026-01-26,114692531975.84,1.4965,0.3293,2.1229,1.7273,1.1479,0.7006,0.1719,1.1316,0.8976,0.7207,0.0298,16.8747,0.4726,37.8652,17.2121,7.3743
2026-01-23,115981212110.4,1.5133,0.3379,2.1233,1.7278,1.1479,0.7085,0.1814,1.1316,0.8992,0.7213,0.0295,17.0643,0.4898,37.8652,17.2064,7.3736
2026-01-22,115089048940.32,1.5017,0.3306,2.1233,1.7278,1.1479,0.7030,0.1757,1.1316,0.8993,0.7225,0.0297,16.9330,0.4776,37.8652,17.2121,7.3736
2026-01-21,115188178181.44,1.5030,0.3310,2.1242,1.7281,1.1479,0.7037,0.1757,1.1316,0.8997,0.7225,0.0297,16.9476,0.4801,37.8652,17.2121,7.3736
2026-01-20,115683824387.04,1.5094,0.3347,2.1249,1.7292,1.1479,0.7067,0.1790,1.1316,0.9000,0.7225,0.0296,17.0205,0.4846,37.8652,17.2121,7.3736
2026-01-19,115882082869.28,1.5120,0.3355,2.1250,1.7292,1.1479,0.7079,0.1794,1.1316,0.9000,0.7231,0.0295,17.0497,0.4884,37.8652,17.2121,7.3736
2026-01-16,115882082869.28,1.5120,0.3354,2.1259,1.7329,1.1479,0.7079,0.1793,1.1316,0.9005,0.7231,0.0295,17.0497,0.4890,37.8652,17.2064,7.3736
2026-01-15,116179470592.64,1.5159,0.3380,2.1259,1.7338,1.1479,0.7097,0.1815,1.1316,0.9008,0.7237,0.0294,17.0934,0.4921,37.8652,17.2121,7.3736
2026-01-14,116490511205.0,1.5200,0.3418,2.1259,1.7346,1.1479,0.7116,0.1831,1.1316,0.9008,0.7243,0.0294,17.1392,0.4954,37.8652,17.2121,7.3736
2026-01-13,117184497229.2,1.5290,0.3493,2.1259,1.7347,1.1479,0.7158,0.1885,1.1316,0.9009,0.7249,0.0292,17.2413,0.5017,37.8652,17.2121,7.3736
2026-01-12,118473328417.0,1.5458,0.3642,2.1265,1.7354,1.1479,0.7237,0.1989,1.1316,0.9013,0.7253,0.0289,17.4309,0.5154,37.8652,17.2006,7.3736
2026-01-09,117481919811.0,1.5329,0.3516,2.1281,1.7355,1.1479,0.7177,0.1910,1.1316,0.9015,0.7256,0.0291,17.2851,0.5044,37.8652,17.1975,7.3736
2026-01-08,117581060671.6,1.5342,0.3530,2.1281,1.7357,1.1479,0.7183,0.1914,1.1316,0.9015,0.7261,0.0291,17.2996,0.5054,37.8652,17.1975,7.3736
2026-01-07,117481919811.0,1.5329,0.3517,2.1286,1.7360,1.1479,0.7177,0.1910,1.1316,0.9017,0.7261,0.0291,17.2851,0.5050,37.8652,17.1975,7.3736
2026-01-06,118671610138.2,1.5484,0.3642,2.1305,1.7367,1.1479,0.7249,0.1981,1.1316,0.9020,0.7261,0.0288,17.4601,0.5166,37.8652,17.1874,7.3736
2026-01-05,117283638089.8,1.5303,0.3505,2.1308,1.7367,1.1479,0.7165,0.1894,1.1316,0.9023,0.7263,0.0292,17.2559,0.5046,37.8652,17.1675,7.3736
2025-12-31,117581060671.6,1.5342,0.3520,2.1317,1.7374,1.1479,0.7183,0.1905,1.1316,0.9025,0.7270,0.0291,17.2996,0.5064,37.8652,17.1574,7.3736
2025-12-30,117977624114.0,1.5394,0.3566,2.1320,1.7381,1.1479,0.7207,0.1930,1.1316,0.9027,0.7271,0.0290,17.3580,0.5089,37.8652,17.1513,7.3736
2025-12-29,117977624114.0,1.5394,0.3566,2.1323,1.7385,1.1479,0.7207,0.1930,1.1331,0.9030,0.7292,0.0290,17.3580,0.5093,37.8652,17.1440,7.3736
2025-12-26,118869891859.4,1.5510,0.3631,2.1345,1.7401,1.1479,0.7261,0.1979,1.1337,0.9038,0.7298,0.0288,17.4893,0.5187,37.8652,17.1214,7.3736
2025-12-25,117977624114.0,1.5394,0.3566,2.1345,1.7405,1.1479,0.7207,0.1930,1.1337,0.9039,0.7298,0.0290,17.3580,0.5102,37.8652,17.1214,7.3736
2025-12-24,118275046695.8,1.5432,0.3591,2.1352,1.7410,1.1479,0.7225,0.1939,1.1338,0.9043,0.7304,0.0289,17.4017,0.5135,37.8652,17.1158,7.3736
2025-12-23,117680201532.2,1.5355,0.3533,2.1368,1.7416,1.1479,0.7189,0.1910,1.1348,0.9048,0.7304,0.0291,17.3142,0.5093,37.8652,17.1092,7.3736
2025-12-22,119464737023.0,1.5588,0.3645,2.1368,1.7423,1.1479,0.7298,0.1984,1.1354,0.9050,0.7304,0.0286,17.5768,0.5210,37.8652,17.1056,7.3736
2025-12-19,116490511205.0,1.5200,0.3415,2.1399,1.7425,1.1479,0.7116,0.1830,1.1362,0.9051,0.7305,0.0294,17.1392,0.5025,37.8652,17.0954,7.3736
2025-12-18,115697384320.2,1.5096,0.3350,2.1399,1.7427,1.1479,0.7068,0.1789,1.1362,0.9052,0.7310,0.0296,17.0225,0.4936,37.8652,17.0954,7.3736
2025-12-17,116887074647.4,1.5251,0.3429,2.1420,1.7435,1.1479,0.7140,0.1847,1.1362,0.9055,0.7316,0.0293,17.1975,0.5048,37.8652,17.0954,7.3736
2025-12-16,119563877883.6,1.5601,0.3636,2.1440,1.7447,1.1479,0.7304,0.1984,1.1364,0.9062,0.7322,0.0286,17.5914,0.5222,37.8652,17.0887,7.3736
2025-12-15,114507693993.0,1.4941,0.3275,2.1441,1.7453,1.1479,0.6995,0.1710,1.1365,0.9066,0.7322,0.0299,16.8475,0.4824,37.8652,17.0819,7.3736
2025-12-12,115399961738.4,1.5057,0.3315,2.1466,1.7453,1.1479,0.7049,0.1763,1.1366,0.9068,0.7325,0.0296,16.9787,0.4929,37.8652,17.0819,7.3736
2025-12-11,115003398296.0,1.5006,0.3296,2.1466,1.7454,1.1479,0.7025,0.1739,1.1366,0.9073,0.7333,0.0297,16.9204,0.4886,37.8652,17.0819,7.3736
2025-12-10,116193088623.2,1.5161,0.3362,2.1488,1.7460,1.1479,0.7098,0.1797,1.1369,0.9079,0.7340,0.0294,17.0954,0.5006,37.8652,17.0819,7.3736
2025-12-09,116093947762.6,1.5148,0.3342,2.1491,1.7472,1.1479,0.7092,0.1785,1.1370,0.9085,0.7348,0.0295,17.0808,0.4994,37.8652,17.0814,7.3736
2025-12-08,117085356368.6,1.5277,0.3437,2.1503,1.7484,1.1479,0.7152,0.1839,1.1377,0.9092,0.7349,0.0292,17.2267,0.5081,37.8652,17.0814,7.3736
2025-12-05,116887074647.4,1.5251,0.3407,2.1505,1.7492,1.1479,0.7140,0.1826,1.1406,0.9096,0.7353,0.0293,17.1975,0.5062,37.8652,17.0769,7.3736
2025-12-04,116193088623.2,1.5161,0.3358,2.1505,1.7494,1.1479,0.7098,0.1793,1.1406,0.9098,0.7358,0.0294,17.0954,0.5019,37.8652,17.0662,7.3736
2025-12-03,116589652065.6,1.5213,0.3387,2.1506,1.7500,1.1479,0.7122,0.1802,1.1406,0.9101,0.7369,0.0293,17.1538,0.5048,37.8652,17.0555,7.3736
2025-12-02,117779342392.8,1.5368,0.3483,2.1519,1.7508,1.1479,0.7195,0.1868,1.1411,0.9102,0.7389,0.0290,17.3288,0.5110,37.8652,17.0489,7.3736
2025-12-01,118275046695.8,1.5432,0.3533,2.1531,1.7517,1.1479,0.7225,0.1880,1.1414,0.9107,0.7395,0.0289,17.4017,0.5147,37.8652,17.0396,7.3736
2025-11-28,118374187556.4,1.5445,0.3531,2.1538,1.7525,1.1479,0.7231,0.1884,1.1414,0.9118,0.7396,0.0289,17.4163,0.5166,37.8652,17.0350,7.3736
2025-11-27,116093947762.6,1.5051,0.3308,2.1538,1.7531,1.1479,0.7092,0.1785,1.1414,0.9120,0.7398,0.0295,17.0808,0.5027,37.8652,17.0320,7.3736
2025-11-26,116986215508.0,1.5166,0.3354,2.1539,1.7551,1.1479,0.7146,0.1818,1.1414,0.9122,0.7405,0.0292,17.2121,0.5085,37.8652,17.0291,7.3736
2025-11-25,118076764974.6,1.5308,0.3445,2.1559,1.7564,1.1479,0.7213,0.1864,1.1414,0.9122,0.7407,0.0290,17.3726,0.5135,37.8652,17.0291,7.3736
2025-11-24,117878483253.4,1.5282,0.3416,2.1559,1.7565,1.1479,0.7201,0.1860,1.1414,0.9122,0.7407,0.0290,17.3434,0.5127,37.8652,17.0264,7.3736
2025-11-21,116887074647.4,1.5153,0.3349,2.1562,1.7568,1.1479,0.7140,0.1813,1.1414,0.9123,0.7418,0.0293,17.1975,0.5091,37.8652,17.0125,7.3736
2025-11-20,119365596162.4,1.5475,0.3524,2.1562,1.7573,1.1479,0.7292,0.1897,1.1414,0.9124,0.7420,0.0287,17.5622,0.5214,37.8652,17.0034,7.3736
2025-11-19,119762159604.8,1.5526,0.3533,2.1563,1.7579,1.1479,0.7316,0.1918,1.1414,0.9127,0.7425,0.0286,17.6205,0.5235,37.8652,16.9920,7.3736
2025-11-18,120158723047.2,1.5577,0.3549,2.1563,1.7580,1.1479,0.7340,0.1934,1.1414,0.9130,0.7427,0.0285,17.6789,0.5259,37.8652,16.9867,7.3736
2025-11-17,120951849932.0,1.5680,0.3611,2.1570,1.7580,1.1479,0.7389,0.1955,1.1414,0.9134,0.7430,0.0283,17.7956,0.5305,37.8652,16.9801,7.3736
2025-11-14,121249272513.8,1.5719,0.3643,2.1577,1.7586,1.1479,0.7407,0.1971,1.1420,0.9135,0.7437,0.0282,17.8393,0.5328,37.8652,16.9632,7.3736
2025-11-13,121744976816.8,1.5783,0.3699,2.1577,1.7595,1.1479,0.7437,0.1997,1.1420,0.9137,0.7437,0.0281,17.9123,0.5380,37.8652,16.9620,7.3736
2025-11-12,121249272513.8,1.5719,0.3645,2.1581,1.7604,1.1479,0.7407,0.1972,1.1423,0.9140,0.7437,0.0282,17.8393,0.5334,37.8652,16.9583,7.3736
2025-11-11,121744976816.8,1.5783,0.3694,2.1586,1.7605,1.1479,0.7437,0.1993,1.1430,0.9140,0.7442,0.0281,17.9123,0.5384,37.8652,16.9529,7.3736
2025-11-10,122339821980.4,1.5860,0.3782,2.1592,1.7606,1.1479,0.7473,0.2026,1.1430,0.9146,0.7443,0.0280,17.9998,0.5430,37.8652,16.9472,7.3736
2025-11-07,121546695095.6,1.5757,0.3672,2.1601,1.7616,1.1479,0.7425,0.1979,1.1432,0.9151,0.7443,0.0281,17.8831,0.5365,37.8652,16.9368,7.3736
2025-11-06,122042399398.6,1.5822,0.3732,2.1601,1.7618,1.1479,0.7455,0.2005,1.1432,0.9151,0.7452,0.0280,17.9560,0.5413,37.8652,16.9368,7.3736
2025-11-05,121744976816.8,1.5783,0.3690,2.1602,1.7619,1.1479,0.7437,0.1988,1.1438,0.9154,0.7452,0.0281,17.9123,0.5396,37.8652,16.9368,7.3736
2025-11-04,121844117677.4,1.5796,0.3707,2.1602,1.7620,1.1479,0.7443,0.1993,1.1438,0.9161,0.7459,0.0281,17.9269,0.5405,37.8652,16.9368,7.3736
2025-11-03,123132948865.2,1.5963,0.3861,2.1602,1.7626,1.1479,0.7522,0.2063,1.1438,0.9165,0.7459,0.0278,18.1165,0.5504,37.8652,16.9270,7.3736
2025-10-31,122835526283.4,1.5924,0.3822,2.1615,1.7631,1.1479,0.7504,0.2041,1.1438,0.9167,0.7459,0.0278,18.0727,0.5481,37.8652,16.9173,7.3736
2025-10-30,122736385422.8,1.5912,0.3802,2.1615,1.7632,1.1479,0.7498,0.2034,1.1438,0.9173,0.7459,0.0279,18.0581,0.5467,37.8652,16.9138,7.3736
2025-10-29,123826934889.4,1.6053,0.3948,2.1646,1.7633,1.1479,0.7564,0.2105,1.1441,0.9183,0.7459,0.0276,18.2186,0.5579,37.8652,16.9038,7.3736
2025-10-28,124025216610.6,1.6079,0.3960,2.1650,1.7633,1.1479,0.7576,0.2109,1.1447,0.9189,0.7459,0.0276,18.2478,0.5596,37.8652,16.8916,7.3736
2025-10-27,125016625216.6,1.6207,0.4101,2.1682,1.7637,1.1479,0.7637,0.2179,1.1449,0.9195,0.7459,0.0274,18.3936,0.5679,37.8652,16.8850,7.3736
