日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PB,PB 分位点,PB 80%分位点值,PB 50%分位点值,PB 20%分位点值
2026-01-27,=158.1900,=158.1900,=158.1900,=158.1900,=327961315162.56,=251476137737.0,=226505403305.31,,=7.2937,,,,
2026-01-26,=159.6700,=159.6700,=159.6700,=159.6700,=331029668070.08,=253828907722.0,=228624551145.83,,=7.3619,,,,
2026-01-23,=163.0400,=163.0400,=163.0400,=163.0400,=338016390568.96,=259186228565.0,=233449908052.96,,=7.5173,,,,
2026-01-22,=160.3800,=160.3800,=160.3800,=160.3800,=332501648181.12,=254957601431.0,=229641169366.62,,=7.3947,,,,
2026-01-21,=162.0800,=162.0800,=162.0800,=162.0800,=336026107601.9201,=257660107494.0,=232075325669.92,,=7.4730,,,,
2026-01-20,=163.0100,=163.0100,=163.0100,=163.0100,=337954194226.24,=259138537281.0,=233406952353.49,,=7.5159,,,,
2026-01-19,=172.6800,=172.6800,=172.6800,=172.6800,=358002148696.32,=274511027653.0,=247253006149.32,,=7.9618,,,,
2026-01-16,=170.9900,=170.9900,=170.9900,=170.9900,=354498421389.76,=271824418685.0,=244833168412.51,,=7.8839,,,,
2026-01-15,=165.4600,=165.4600,=165.4600,=165.4600,=343033562215.0401,=263033325432.0,=236915001143.54,,=7.6289,,,,
2026-01-14,=165.6700,=165.6700,=165.6700,=165.6700,=343468936614.08,=263367164416.0,=237215691039.83,,=7.6386,,,,
2026-01-13,=160.4800,=160.4800,=160.4800,=160.4800,=332708969323.52,=255116572376.0,=229784355031.52,,=7.3993,,,,
2026-01-12,=163.4500,=163.4500,=163.4500,=163.4500,=338866407252.8,=259838009439.0,=234036969279.05,,=7.5362,,,,
2026-01-09,=169.0500,=169.0500,=169.0500,=169.0500,=350476391227.2,=268740382353.0,=242055366513.45,,=7.7944,,,,
2026-01-08,=170.9500,=170.9500,=170.9500,=170.9500,=354415492932.8,=271760830307.0,=244775894146.55,,=7.8820,,,,
2026-01-07,=173.4600,=173.4600,=173.4600,=173.4600,=359619253607.0401,=275751001024.0,=248369854335.54,,=7.9977,,,,
2026-01-06,=172.1200,=172.1200,=172.1200,=172.1200,=356841150298.88,=273620790362.0,=246451166425.88,,=7.9360,,,,
2026-01-05,=171.8300,=171.8300,=171.8300,=171.8300,=356239918985.9201,=273159774622.0,=246035927997.67,,=7.9226,,,,
2025-12-31,=171.0400,=171.0400,=171.0400,=171.0400,=354602081960.96,=271903904157.0,=244904761244.96,,=7.8862,,,,
2025-12-30,=179.0700,=179.0700,=179.0700,=179.0700,=371249969695.68,=284669271032.0,=256402570136.43,,=8.2564,,,,
2025-12-29,=175.7200,=175.7200,=175.7200,=175.7200,=364304711425.28,=279343744378.0,=251605850362.28,,=8.1019,,,,
2025-12-26,=181.0800,=181.0800,=181.0800,=181.0800,=375417124657.9201,=287864587025.0,=259280602000.92,,=8.3491,,,,
2025-12-25,=167.8800,=167.8800,=167.8800,=167.8800,=348050733861.12,=266880422298.0,=240380094234.12,,=7.7405,,,,
2025-12-24,=165.8800,=165.8800,=165.8800,=165.8800,=343904311013.12,=263701003400.0,=237516380936.12,,=7.6483,,,,
2025-12-23,=167.9900,=167.9900,=167.9900,=167.9900,=348278787117.76,=267055290338.0,=240537598465.51,,=7.7455,,,,
2025-12-22,=167.5600,=167.5600,=167.5600,=167.5600,=347387306205.44,=266371715274.0,=239921900106.44,,=7.7257,,,,
2025-12-19,=164.0500,=164.0500,=164.0500,=164.0500,=340110334107.2,=260791835108.0,=234896083268.45,,=7.5639,,,,
2025-12-18,=161.3100,=161.3100,=161.3100,=161.3100,=334429734805.44,=256436031218.0,=230972796050.19,,=7.4375,,,,
2025-12-17,=169.5000,=169.5000,=169.5000,=169.5000,=351409336368.0,=269455751606.0,=242699702005.5,,=7.8152,,,,
2025-12-16,=163.9700,=163.9700,=163.9700,=163.9700,=339944477193.28,=260664658353.0,=234781534736.53,,=7.5602,,,,
2025-12-15,=170.2000,=170.2000,=170.2000,=170.2000,=352860584364.8,=270568548220.0,=243702001659.8,,=7.8474,,,,
2025-12-12,=174.9800,=174.9800,=174.9800,=174.9800,=362770534971.52,=278167359386.0,=250546276442.02,,=8.0678,,,,
2025-12-11,=174.0500,=174.0500,=174.0500,=174.0500,=360842448347.2,=276688929598.0,=249214649758.45,,=8.0249,,,,
2025-12-10,=178.0900,=178.0900,=178.0900,=178.0900,=369218222500.1601,=283111355772.0,=254999350620.41,,=8.2112,,,,
2025-12-09,=186.0000,=186.0000,=186.0000,=186.0000,=385617324864.0,=295685957514.0,=266325336714.0,,=8.5759,,,,
2025-12-08,=184.2800,=184.2800,=184.2800,=184.2800,=382051401214.7201,=292951657262.0,=263862543277.72,,=8.4966,,,,
2025-12-05,=182.0000,=182.0000,=182.0000,=182.0000,=377324479168.0,=289327119718.0,=260597910118.0,,=8.3915,,,,
2025-12-04,=177.5500,=177.5500,=177.5500,=177.5500,=368098688331.2,=282252912670.0,=254226148029.95,,=8.1863,,,,
2025-12-03,=177.1300,=177.1300,=177.1300,=177.1300,=367227939533.12,=281585234701.0,=253624768237.37,,=8.1670,,,,
2025-12-02,=178.7000,=178.7000,=178.7000,=178.7000,=370482881468.8,=284081078536.0,=255872783176.3,,=8.2393,,,,
2025-12-01,=179.5600,=179.5600,=179.5600,=179.5600,=372265843293.44,=285448228662.0,=257104179894.44,,=8.2790,,,,
2025-11-28,=182.9000,=182.9000,=182.9000,=182.9000,=379190369449.6001,=290757858222.0,=261886581102.1,,=8.4330,,,,
2025-11-27,=180.9300,=180.9300,=180.9300,=180.9300,=375106142944.32,=287626130608.0,=259065823503.57,,=8.3422,,,,
2025-11-26,=182.5300,=182.5300,=182.5300,=182.5300,=378423281222.7201,=290169665726.0,=261356794141.97,,=8.4159,,,,
2025-11-25,=175.7100,=175.7100,=175.7100,=175.7100,=364283979311.0401,=279327847284.0,=251591531795.79,,=8.1015,,,,
2025-11-24,=167.4200,=167.4200,=167.4200,=167.4200,=347097056606.08,=266149155952.0,=239721440175.58,,=7.7193,,,,
2025-11-21,=167.8900,=167.8900,=167.8900,=167.8900,=348071465975.36,=266896319393.0,=240394412800.61,,=7.7409,,,,
2025-11-20,=177.3600,=177.3600,=177.3600,=177.3600,=367704778160.64,=281950867875.0,=253954095266.64,,=8.1776,,,,
2025-11-19,=176.5000,=176.5000,=176.5000,=176.5000,=365921816336.0,=280583717749.0,=252722698548.5,,=8.1379,,,,
2025-11-18,=175.0200,=175.0200,=175.0200,=175.0200,=362853463428.4801,=278230947764.0,=250603550707.98,,=8.0697,,,,
2025-11-17,=183.7900,=183.7900,=183.7900,=183.7900,=381035527616.96,=292172699632.0,=263160933519.71,,=8.4740,,,,
2025-11-14,=185.0000,=185.0000,=185.0000,=185.0000,=383544113440.0,=294096248065.0,=264893480065.0,,=8.5298,,,,
2025-11-13,=190.5100,=190.5100,=190.5100,=190.5100,=394967508386.24,=302855547129.0,=272783010200.99,,=8.7839,,,,
2025-11-12,=187.6300,=187.6300,=187.6300,=187.6300,=388996659485.12,=298277183916.0,=268659263051.87,,=8.6511,,,,
2025-11-11,=193.0000,=193.0000,=193.0000,=193.0000,=400129804832.0,=306813923657.0,=276348333257.0,,=8.8987,,,,
2025-11-10,=194.0000,=194.0000,=194.0000,=194.0000,=402203016256.0,=308403633106.0,=277780189906.0,,=8.9448,,,,
2025-11-07,=201.0000,=201.0000,=201.0000,=201.0000,=416715496224.0,=319531599249.0,=287803186449.0,,=9.2675,,,,
2025-11-06,=205.4000,=205.4000,=205.4000,=205.4000,=425837626489.6001,=326526320825.0,=294103355704.6001,,=9.4704,,,,
2025-11-05,=200.5000,=200.5000,=200.5000,=200.5000,=415678890512.0,=318736744525.0,=287087258124.5,,=9.2445,,,,
2025-11-04,=187.1900,=187.1900,=187.1900,=187.1900,=388084446458.56,=297577711758.0,=268029246126.31,,=8.6308,,,,
2025-11-03,=199.4700,=199.4700,=199.4700,=199.4700,=413543482745.28,=317099343792.0,=285612445776.03,,=9.1970,,,,
2025-10-31,=189.8000,=189.8000,=189.8000,=189.8000,=393495528275.2,=301726853420.0,=271766391980.2,,=8.7511,,,,
2025-10-30,=194.6800,=194.6800,=194.6800,=194.6800,=403612800024.32,=309484635531.0,=278753852427.32,,=8.9761,,,,
2025-10-29,=191.4900,=191.4900,=191.4900,=191.4900,=396999255581.76,=304413462389.0,=274186229717.01,,=8.8291,,,,
2025-10-28,=165.8800,=165.8800,=165.8800,=165.8800,=343904311013.12,=263701003400.0,=237516380936.12,,=8.4734,,,,
2025-10-27,=166.9500,=166.9500,=166.9500,=166.9500,=346122647236.8,=265401992511.0,=239048467550.55,,=8.5281,,,,
2025-10-24,=165.0000,=165.0000,=165.0000,=165.0000,=342079884960.0,=262302059085.0,=236256347085.0,,=8.4285,,,,
2025-10-23,=153.5200,=153.5200,=153.5200,=153.5200,=318279417812.4801,=244052194610.0,=219818632754.48,,=7.8421,,,,
2025-10-22,=149.3200,=149.3200,=149.3200,=149.3200,=309571929831.68,=237375414925.0,=213804834828.68,,=7.6275,,,,
2025-10-21,=152.7900,=152.7900,=152.7900,=152.7900,=316765973472.96,=242891706713.0,=218773377400.71,,=7.8048,,,,
2025-10-20,=148.6300,=148.6300,=148.6300,=148.6300,=308141413949.12,=236278515405.0,=212816853740.87,,=7.5923,,,,
2025-10-17,=145.2100,=145.2100,=145.2100,=145.2100,=301051030879.0401,=230841709089.0,=207919904001.29,,=7.0775,,,,
2025-10-16,=163.0000,=163.0000,=163.0000,=163.0000,=337933462112.0,=259122640187.0,=233392633787.0,,=7.9446,,,,
2025-10-15,=151.4000,=151.4000,=151.4000,=151.4000,=313884209593.6001,=240682010579.0,=216783096658.6,,=7.3792,,,,
2025-10-14,=139.7900,=139.7900,=139.7900,=139.7900,=289814224960.96,=222225483876.0,=200159240963.71,,=6.8133,,,,
2025-10-13,=141.2200,=141.2200,=141.2200,=141.2200,=292778917297.28,=224498768388.0,=202206795971.78,,=6.8830,,,,
2025-10-10,=146.5200,=146.5200,=146.5200,=146.5200,=303766937844.4801,=232924228467.0,=209795636211.48,,=7.1413,,,,
2025-10-09,=158.8900,=158.8900,=158.8900,=158.8900,=329412563159.36,=252588934352.0,=227507702959.61,,=7.7443,,,,
2025-09-30,=161.9800,=161.9800,=161.9800,=161.9800,=335818786459.52,=257501136549.0,=231932140005.02,,=7.8949,,,,
2025-09-29,=165.0000,=165.0000,=165.0000,=165.0000,=342079884960.0,=262302059085.0,=236256347085.0,,=8.0421,,,,
2025-09-26,=157.5000,=157.5000,=157.5000,=157.5000,=326530799280.0,=250379238218.0,=225517422217.5,,=7.6765,,,,
2025-09-25,=159.8400,=159.8400,=159.8400,=159.8400,=331382114012.1601,=254099158328.0,=228867966776.16,,=7.7906,,,,
2025-09-24,=154.2000,=154.2000,=154.2000,=154.2000,=319689201580.8,=245133197036.0,=220792295275.8,,=7.5157,,,,
2025-09-23,=143.5400,=143.5400,=143.5400,=143.5400,=297588767800.96,=228186894309.0,=205528703397.46,,=6.9961,,,,
2025-09-22,=137.2300,=137.2300,=137.2300,=137.2300,=284506803715.52,=218155827686.0,=196493687942.27,,=6.6886,,,,
2025-09-19,=137.2000,=137.2000,=137.2000,=137.2000,=284444607372.8,=218108136403.0,=196450732242.8,,=6.6871,,,,
2025-09-18,=142.5500,=142.5500,=142.5500,=142.5500,=295536288491.2,=226613081955.0,=204111165314.95,,=6.9478,,,,
2025-09-17,=140.9900,=140.9900,=140.9900,=140.9900,=292302078669.76,=224133135215.0,=201877468942.51,,=6.8718,,,,
2025-09-16,=140.3100,=140.3100,=140.3100,=140.3100,=290892294901.44,=223052132789.0,=200903806421.19,,=6.8387,,,,
2025-09-15,=136.6700,=136.6700,=136.6700,=136.6700,=283345805318.08,=217265590395.0,=195691848218.83,,=6.6613,,,,
2025-09-12,=133.9200,=133.9200,=133.9200,=133.9200,=277644473902.08,=212893889410.0,=191754242434.08,,=6.5272,,,,
2025-09-11,=137.3400,=137.3400,=137.3400,=137.3400,=284734856972.1601,=218330695726.0,=196651192173.66,,=6.6939,,,,
2025-09-10,=128.3000,=128.3000,=128.3000,=128.3000,=265993025699.2,=203959722307.0,=183707208066.7,,=6.2533,,,,
2025-09-09,=129.8800,=129.8800,=129.8800,=129.8800,=269268699749.12,=206471463236.0,=185969541572.12,,=6.3303,,,,
2025-09-08,=136.9800,=136.9800,=136.9800,=136.9800,=283988500859.52,=217758400324.0,=196135723780.02,,=6.6764,,,,
2025-09-05,=135.3400,=135.3400,=135.3400,=135.3400,=280588434124.1601,=215151276828.0,=193787478875.66,,=6.5964,,,,
2025-09-04,=116.0000,=116.0000,=116.0000,=116.0000,=240492525184.0,=184406296084.0,=166095371284.0,,=5.6538,,,,
2025-09-03,=114.9000,=114.9000,=114.9000,=114.9000,=238211992617.6,=182657615690.0,=164520328970.1,,=5.6002,,,,
2025-09-02,=99.6500,=99.6500,=99.6500,=99.6500,=206595518401.6,=158414546593.0,=142684515072.85,,=4.8569,,,,
2025-09-01,=99.2000,=99.2000,=99.2000,=99.2000,=205662573260.8,=157699177341.0,=142040179580.8,,=4.8350,,,,
2025-08-29,=99.8700,=99.8700,=99.8700,=99.8700,=207051624914.88,=158764282672.0,=142999523535.63,,=4.8676,,,,
2025-08-28,=99.5600,=99.5600,=99.5600,=99.5600,=206408929373.44,=158271472742.0,=142555647974.44,,=4.8525,,,,
2025-08-27,=95.1100,=95.1100,=95.1100,=95.1100,=197183138536.64,=151197265694.0,=136183885886.39,,=4.6356,,,,
2025-08-26,=97.0100,=97.0100,=97.0100,=97.0100,=201122240242.24,=154217713647.0,=138904413519.49,,=4.7282,,,,
2025-08-25,=102.6000,=102.6000,=102.6000,=102.6000,=212711492102.4,=163104189467.0,=146939318357.4,,=5.5157,,,,
2025-08-22,=97.8600,=97.8600,=97.8600,=97.8600,=202884469952.64,=155568966679.0,=140150893708.14,,=5.2609,,,,
2025-08-21,=92.4900,=92.4900,=92.4900,=92.4900,=191751324605.76,=147032226938.0,=132460210086.51,,=4.9722,,,,
