date,市值(元),股息率,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值
2026-04-29,552703117741.96,0.0450,17.4516,0.4475,19.8479,17.7659,15.0860,1.0612,0.4660,1.2154,1.0682,0.9051,1.1802,0.4281,1.3820,1.2093,0.9125
2026-04-28,547212689420.02,0.0455,17.2782,0.4249,19.8747,17.7659,15.0860,1.0507,0.4346,1.2155,1.0682,0.9029,1.1684,0.4117,1.3820,1.2103,0.9106
2026-04-27,548127760807.01,0.0454,17.3071,0.4279,19.8747,17.7680,15.0860,1.0525,0.4377,1.2155,1.0684,0.9029,1.1704,0.4129,1.3820,1.2103,0.9106
2026-04-24,540807189711.09,0.0460,17.0760,0.4080,19.8747,17.7700,15.0860,1.0384,0.4106,1.2155,1.0685,0.9029,1.1548,0.3965,1.3820,1.2103,0.9106
2026-04-23,545382546646.04,0.0456,16.4347,0.3738,19.8747,17.7739,15.0860,1.0410,0.4163,1.2155,1.0687,0.9029,1.1835,0.4322,1.3820,1.2103,0.9106
2026-04-22,542637332485.07,0.0459,16.3520,0.3688,19.8747,17.7778,15.0860,1.0357,0.4078,1.2155,1.0689,0.9029,1.1775,0.4229,1.3820,1.2103,0.9106
2026-04-21,549042832194.0,0.0453,16.5450,0.3762,19.8747,17.7778,15.0713,1.0479,0.4295,1.2176,1.0690,0.9029,1.1914,0.4508,1.3821,1.2103,0.9103
2026-04-20,534401690002.16,0.0466,16.1038,0.3508,19.8747,17.7778,15.0713,1.0200,0.3881,1.2176,1.0691,0.9029,1.1597,0.4041,1.3821,1.2103,0.9103
2026-04-17,537146904163.13,0.0463,16.1866,0.3591,19.8747,17.7813,15.0713,1.0252,0.3938,1.2176,1.0692,0.9029,1.1656,0.4089,1.3821,1.2103,0.9103
2026-04-16,535316761389.15,0.0465,16.1314,0.3541,19.8747,17.7849,15.0713,1.0217,0.3906,1.2176,1.0693,0.9029,1.1616,0.4057,1.3821,1.2103,0.9103
2026-04-15,533486618615.17,0.0467,16.0763,0.3500,19.8747,17.7853,15.0713,1.0183,0.3856,1.2176,1.0694,0.9029,1.1577,0.4025,1.3821,1.2106,0.9103
2026-04-14,529826333067.21,0.0470,15.9660,0.3405,19.8747,17.7858,15.0556,1.0113,0.3752,1.2190,1.0694,0.9024,1.1497,0.3922,1.3831,1.2109,0.9103
2026-04-13,530741404454.2,0.0469,15.9935,0.3426,19.8747,17.7906,15.0556,1.0130,0.3791,1.2190,1.0697,0.9024,1.1517,0.3961,1.3831,1.2109,0.9103
2026-04-10,529826333067.21,0.0470,15.9660,0.3411,19.8747,17.7954,15.0556,1.0113,0.3759,1.2190,1.0701,0.9024,1.1497,0.3929,1.3831,1.2109,0.9103
2026-04-09,525250976132.26,0.0474,15.8281,0.3199,19.8747,17.7954,15.0556,1.0025,0.3655,1.2190,1.0702,0.9024,1.1398,0.3861,1.3831,1.2109,0.9103
2026-04-08,529826333067.21,0.0470,15.9660,0.3408,19.8747,17.7954,15.0556,1.0113,0.3757,1.2190,1.0703,0.9024,1.1497,0.3927,1.3831,1.2109,0.9103
2026-04-07,526166047519.25,0.0473,15.8557,0.3241,19.8816,17.8031,15.0501,1.0043,0.3662,1.2195,1.0705,0.9008,1.1418,0.3868,1.3831,1.2116,0.9085
2026-04-03,521590690584.3,0.0477,15.7178,0.3002,19.8816,17.8108,15.0501,0.9955,0.3495,1.2195,1.0708,0.9008,1.1319,0.3817,1.3831,1.2123,0.9085
2026-04-02,519760547810.32,0.0479,15.6626,0.2960,19.8816,17.8108,15.0501,0.9921,0.3435,1.2195,1.0708,0.9008,1.1279,0.3767,1.3831,1.2123,0.9085
2026-04-01,520675619197.3101,0.0478,15.6902,0.2962,19.8816,17.8108,15.0501,0.9938,0.3456,1.2195,1.0708,0.9008,1.1299,0.3797,1.3831,1.2124,0.9085
2026-03-31,518845476423.33,0.0480,15.6351,0.2902,19.8816,17.8125,15.0501,0.9903,0.3414,1.2195,1.0709,0.9008,1.1259,0.3756,1.3831,1.2124,0.9085
2026-03-30,517930405036.34,0.0481,15.6075,0.2860,19.8816,17.8143,15.0501,0.9886,0.3354,1.2216,1.0711,0.9008,1.1239,0.3741,1.3851,1.2124,0.9082
2026-03-27,521590690584.3,0.0477,15.7178,0.2979,19.8816,17.8147,15.0501,0.9955,0.3474,1.2216,1.0713,0.9008,1.1319,0.3798,1.3851,1.2127,0.9082
2026-03-26,524335904745.27,0.0475,15.8005,0.3135,19.8816,17.8152,15.0501,1.0008,0.3595,1.2216,1.0714,0.9008,1.1378,0.3829,1.3851,1.2130,0.9082
2026-03-25,533486618615.17,0.0467,16.0763,0.3427,19.8816,17.8152,15.0501,1.0183,0.3787,1.2216,1.0714,0.9008,1.1577,0.3959,1.3851,1.2130,0.9082
2026-03-24,535316761389.15,0.0468,15.5224,0.2744,19.8816,17.8152,15.0501,1.0180,0.3782,1.2216,1.0714,0.9008,1.1685,0.4034,1.3851,1.2130,0.9082
2026-03-23,529826333067.21,0.0473,15.3632,0.2385,19.8816,17.8152,15.0501,1.0075,0.3659,1.2216,1.0718,0.9008,1.1565,0.3939,1.3855,1.2137,0.9064
2026-03-20,543552403872.0601,0.0461,15.7612,0.3056,19.8816,17.8152,15.0501,1.0336,0.3915,1.2216,1.0721,0.9008,1.1865,0.4268,1.3855,1.2144,0.9064
2026-03-19,559108617450.89,0.0448,16.2123,0.3511,19.8816,17.8192,15.0501,1.0632,0.4597,1.2216,1.0721,0.9008,1.2204,0.5231,1.3855,1.2144,0.9064
2026-03-18,555448331902.93,0.0451,16.1061,0.3415,19.8816,17.8231,15.0501,1.0562,0.4348,1.2216,1.0721,0.9008,1.2124,0.4973,1.3855,1.2144,0.9064
2026-03-17,558193546063.9,0.0449,16.1858,0.3463,19.8816,17.8240,15.0501,1.0615,0.4533,1.2216,1.0724,0.9008,1.2184,0.5131,1.3855,1.2144,0.9064
2026-03-16,559108617450.89,0.0448,16.2123,0.3503,19.8816,17.8249,15.0448,1.0632,0.4592,1.2234,1.0726,0.8986,1.2204,0.5227,1.3859,1.2144,0.9064
2026-03-13,565514117159.82,0.0443,16.3980,0.3579,19.8816,17.8266,15.0448,1.0754,0.5150,1.2234,1.0726,0.8986,1.2344,0.5613,1.3859,1.2137,0.9064
2026-03-12,549042832194.0,0.0456,15.9204,0.3273,19.8816,17.8283,15.0448,1.0441,0.4136,1.2234,1.0726,0.8986,1.1985,0.4627,1.3859,1.2130,0.9064
2026-03-11,549042832194.0,0.0456,15.9204,0.3276,19.8816,17.8283,15.0448,1.0441,0.4140,1.2234,1.0726,0.8986,1.1985,0.4631,1.3859,1.2137,0.9064
2026-03-10,544467475259.05,0.0460,15.7877,0.3124,19.8816,17.8283,15.0448,1.0354,0.3971,1.2234,1.0727,0.8986,1.1885,0.4344,1.3859,1.2144,0.9064
2026-03-09,549957903580.99,0.0456,15.9469,0.3309,19.8816,17.8303,15.0183,1.0458,0.4166,1.2243,1.0728,0.8986,1.2005,0.4658,1.3862,1.2144,0.9062
2026-03-06,546297618033.03,0.0459,15.8408,0.3184,19.8816,17.8322,15.0183,1.0388,0.4024,1.2243,1.0729,0.8986,1.1925,0.4462,1.3862,1.2144,0.9062
2026-03-05,543552403872.0601,0.0461,15.7612,0.3087,19.8816,17.8322,15.0183,1.0336,0.3954,1.2243,1.0729,0.8986,1.1865,0.4311,1.3862,1.2144,0.9062
2026-03-04,537146904163.13,0.0467,15.5755,0.2843,19.8816,17.8322,15.0183,1.0214,0.3839,1.2243,1.0729,0.8986,1.1725,0.4086,1.3862,1.2144,0.9062
2026-03-03,538061975550.12,0.0466,15.6020,0.2873,19.8816,17.8349,15.0183,1.0232,0.3870,1.2243,1.0733,0.8986,1.1745,0.4117,1.3862,1.2145,0.9062
2026-03-02,537146904163.13,0.0467,15.5755,0.2848,19.9125,17.8376,15.0142,1.0214,0.3846,1.2254,1.0738,0.8943,1.1725,0.4093,1.3880,1.2146,0.9060
2026-02-27,529826333067.21,0.0473,15.3632,0.2420,19.9125,17.8416,15.0142,1.0075,0.3712,1.2254,1.0738,0.8943,1.1565,0.3996,1.3880,1.2146,0.9060
2026-02-26,519760547810.32,0.0482,15.0713,0.2064,19.9125,17.8456,15.0142,0.9884,0.3413,1.2254,1.0738,0.8943,1.1345,0.3881,1.3880,1.2146,0.9060
2026-02-25,524335904745.27,0.0478,15.2040,0.2241,19.9125,17.8494,15.0142,0.9971,0.3545,1.2254,1.0738,0.8943,1.1445,0.3893,1.3880,1.2148,0.9060
2026-02-24,524335904745.27,0.0478,15.2040,0.2243,19.9125,17.8532,15.0142,0.9971,0.3548,1.2254,1.0738,0.8943,1.1445,0.3897,1.3880,1.2151,0.9060
2026-02-13,518845476423.33,0.0483,15.0448,0.2024,19.9254,17.8538,15.0142,0.9866,0.3413,1.2261,1.0738,0.8943,1.1325,0.3882,1.3880,1.2151,0.9060
2026-02-12,520675619197.3101,0.0481,15.0979,0.2081,19.9254,17.8543,15.0142,0.9901,0.3462,1.2261,1.0738,0.8943,1.1365,0.3886,1.3880,1.2151,0.9060
2026-02-11,524335904745.27,0.0478,15.2040,0.2230,19.9254,17.8651,15.0142,0.9971,0.3539,1.2261,1.0738,0.8943,1.1445,0.3889,1.3880,1.2157,0.9060
2026-02-10,526166047519.25,0.0476,15.2571,0.2251,19.9254,17.8759,15.0142,1.0006,0.3607,1.2261,1.0739,0.8943,1.1485,0.3902,1.3880,1.2163,0.9060
2026-02-09,527081118906.24,0.0476,15.2836,0.2271,19.9254,17.8796,15.0142,1.0023,0.3629,1.2261,1.0742,0.8943,1.1505,0.3915,1.3880,1.2163,0.9060
2026-02-06,528911261680.22,0.0474,15.3367,0.2301,19.9307,17.8832,14.9546,1.0058,0.3651,1.2291,1.0744,0.8922,1.1545,0.3937,1.3900,1.2164,0.9060
2026-02-05,532571547228.18,0.0471,15.4428,0.2516,19.9307,17.8832,14.9546,1.0127,0.3719,1.2291,1.0744,0.8922,1.1625,0.3978,1.3900,1.2164,0.9060
2026-02-04,526166047519.25,0.0476,15.2571,0.2259,19.9307,17.8832,14.9546,1.0006,0.3620,1.2291,1.0744,0.8922,1.1485,0.3917,1.3900,1.2165,0.9060
2026-02-03,517930405036.34,0.0484,15.0183,0.2030,19.9307,17.8836,14.9546,0.9849,0.3401,1.2291,1.0744,0.8922,1.1305,0.3902,1.3900,1.2166,0.9060
2026-02-02,525250976132.26,0.0477,15.2305,0.2245,19.9307,17.8839,14.9546,0.9988,0.3562,1.2291,1.0744,0.8922,1.1465,0.3905,1.3900,1.2167,0.9060
2026-01-30,549042832194.0,0.0456,15.9204,0.3157,19.9447,17.8839,14.9423,1.0441,0.4039,1.2296,1.0744,0.8900,1.1985,0.4540,1.3902,1.2169,0.9060
2026-01-29,543552403872.0601,0.0461,15.7612,0.2983,19.9447,17.8839,14.9423,1.0336,0.3866,1.2296,1.0744,0.8900,1.1865,0.4229,1.3902,1.2171,0.9060
2026-01-28,542637332485.07,0.0462,15.7347,0.2940,19.9447,17.8842,14.9423,1.0319,0.3851,1.2296,1.0746,0.8900,1.1845,0.4195,1.3902,1.2175,0.9060
2026-01-27,527081118906.24,0.0476,15.2836,0.2263,19.9447,17.8844,14.9423,1.0023,0.3631,1.2296,1.0747,0.8900,1.1505,0.3920,1.3902,1.2179,0.9060
2026-01-26,529826333067.21,0.0473,15.3632,0.2339,19.9447,17.8877,14.9423,1.0075,0.3653,1.2296,1.0747,0.8900,1.1565,0.3942,1.3902,1.2179,0.9060
2026-01-23,531656475841.1899,0.0471,15.4163,0.2472,19.9447,17.8910,14.9423,1.0110,0.3685,1.2314,1.0747,0.8879,1.1605,0.3955,1.3914,1.2179,0.9060
2026-01-22,533486618615.17,0.0470,15.4693,0.2530,19.9447,17.8910,14.9423,1.0145,0.3707,1.2314,1.0747,0.8879,1.1645,0.3968,1.3914,1.2180,0.9060
2026-01-21,530741404454.2,0.0472,15.3897,0.2421,19.9447,17.8910,14.9423,1.0093,0.3673,1.2314,1.0747,0.8879,1.1585,0.3953,1.3914,1.2181,0.9060
2026-01-20,544467475259.05,0.0460,15.7877,0.2975,19.9447,17.8927,14.9423,1.0354,0.3845,1.2314,1.0747,0.8879,1.1885,0.4228,1.3914,1.2182,0.9060
2026-01-19,543552403872.0601,0.0461,15.7612,0.2949,19.9447,17.8943,14.9423,1.0336,0.3839,1.2314,1.0748,0.8879,1.1865,0.4204,1.3914,1.2184,0.9060
2026-01-16,546297618033.03,0.0459,15.8408,0.3018,19.9447,17.8943,14.9209,1.0388,0.3880,1.2314,1.0752,0.8879,1.1925,0.4330,1.3916,1.2185,0.9039
2026-01-15,558193546063.9,0.0449,16.1858,0.3265,19.9447,17.8943,14.9209,1.0615,0.4371,1.2314,1.0756,0.8879,1.2184,0.4991,1.3916,1.2186,0.9039
2026-01-14,572834688255.74,0.0438,16.6103,0.3418,19.9447,17.9024,14.9209,1.0893,0.5465,1.2314,1.0760,0.8879,1.2504,0.5878,1.3916,1.2186,0.9039
2026-01-13,578325116577.68,0.0433,16.7695,0.3496,19.9447,17.9105,14.9209,1.0997,0.5818,1.2314,1.0756,0.8879,1.2624,0.6071,1.3916,1.2186,0.9039
2026-01-12,582900473512.63,0.0430,16.9022,0.3594,19.9447,17.9105,14.9209,1.1084,0.6077,1.2314,1.0752,0.8879,1.2724,0.6246,1.3916,1.2183,0.9039
2026-01-09,578325116577.68,0.0433,16.7695,0.3503,19.9644,17.9105,14.9064,1.0997,0.5829,1.2314,1.0748,0.8857,1.2624,0.6083,1.3920,1.2181,0.9039
2026-01-08,574664831029.72,0.0436,16.6634,0.3440,19.9644,17.9114,14.9064,1.0928,0.5551,1.2314,1.0747,0.8857,1.2544,0.5975,1.3920,1.2180,0.9039
2026-01-07,572834688255.74,0.0438,16.6103,0.3434,19.9644,17.9124,14.9064,1.0893,0.5491,1.2314,1.0747,0.8857,1.2504,0.5906,1.3920,1.2179,0.9039
2026-01-06,581070330738.65,0.0431,16.8491,0.3532,19.9644,17.9128,14.9064,1.1050,0.5958,1.2314,1.0747,0.8857,1.2684,0.6138,1.3920,1.2179,0.9039
2026-01-05,580155259351.66,0.0432,16.8226,0.3507,19.9644,17.9133,14.9064,1.1032,0.5898,1.2314,1.0747,0.8857,1.2664,0.6115,1.3920,1.2179,0.9039
2025-12-31,576494973803.7,0.0435,16.7164,0.3453,19.9692,17.9133,14.8705,1.0963,0.5695,1.2329,1.0747,0.8847,1.2584,0.6036,1.3924,1.2175,0.9039
2025-12-30,571004545481.76,0.0439,16.5572,0.3438,19.9692,17.9133,14.8705,1.0858,0.5388,1.2329,1.0747,0.8847,1.2464,0.5786,1.3924,1.2171,0.9039
2025-12-29,574664831029.72,0.0436,16.6634,0.3441,19.9692,17.9193,14.8705,1.0928,0.5564,1.2329,1.0746,0.8847,1.2544,0.5991,1.3924,1.2169,0.9039
2025-12-26,587475830447.58,0.0427,17.0348,0.3643,19.9692,17.9254,14.8705,1.1171,0.6205,1.2329,1.0744,0.8847,1.2824,0.6357,1.3924,1.2167,0.9039
2025-12-25,592051187382.53,0.0423,17.1675,0.3742,19.9692,17.9312,14.8705,1.1258,0.6372,1.2329,1.0744,0.8847,1.2923,0.6467,1.3924,1.2166,0.9039
2025-12-24,593881330156.51,0.0422,17.2206,0.3774,19.9692,17.9370,14.8535,1.1293,0.6426,1.2346,1.0744,0.8788,1.2963,0.6511,1.3937,1.2165,0.9039
2025-12-23,600286829865.44,0.0418,17.4063,0.3977,19.9692,17.9370,14.8535,1.1415,0.6651,1.2346,1.0744,0.8788,1.3103,0.6689,1.3937,1.2164,0.9039
2025-12-22,607607400961.36,0.0412,17.6186,0.4295,19.9692,17.9370,14.8535,1.1554,0.6857,1.2346,1.0744,0.8788,1.3263,0.6867,1.3937,1.2164,0.9039
2025-12-19,620418400379.22,0.0404,17.9901,0.5138,19.9692,17.9399,14.8535,1.1798,0.7264,1.2346,1.0744,0.8788,1.3543,0.7264,1.3937,1.2163,0.9039
2025-12-18,610352615122.33,0.0411,17.6982,0.4447,19.9692,17.9370,14.8535,1.1607,0.6956,1.2346,1.0744,0.8788,1.3323,0.6966,1.3937,1.2163,0.9039
2025-12-17,611267686509.32,0.0410,17.7247,0.4460,19.9770,17.9399,14.8346,1.1624,0.6991,1.2349,1.0742,0.8750,1.3343,0.7011,1.3978,1.2157,0.9039
2025-12-16,613097829283.3,0.0409,17.7778,0.4618,19.9770,17.9427,14.8346,1.1659,0.7046,1.2349,1.0739,0.8750,1.3383,0.7027,1.3978,1.2151,0.9039
2025-12-15,605777258187.38,0.0414,17.5655,0.4239,19.9770,17.9427,14.8346,1.1520,0.6842,1.2349,1.0738,0.8750,1.3223,0.6871,1.3978,1.2151,0.9039
2025-12-12,613097829283.3,0.0409,17.7778,0.4617,19.9770,17.9427,14.8346,1.1659,0.7050,1.2349,1.0738,0.8750,1.3383,0.7031,1.3978,1.2151,0.9039
2025-12-11,621333471766.21,0.0403,18.0166,0.5168,19.9770,17.9497,14.8346,1.1815,0.7287,1.2349,1.0738,0.8750,1.3563,0.7277,1.3978,1.2148,0.9039
2025-12-10,622248543153.2,0.0403,18.0431,0.5230,19.9868,17.9427,14.8346,1.1833,0.7361,1.2349,1.0738,0.8729,1.3583,0.7303,1.3992,1.2146,0.9039
2025-12-09,624078685927.18,0.0402,18.0962,0.5331,19.9868,17.9427,14.8346,1.1868,0.7416,1.2349,1.0738,0.8729,1.3623,0.7368,1.3992,1.2146,0.9039
2025-12-08,624078685927.18,0.0402,18.0962,0.5337,19.9868,17.9427,14.8346,1.1868,0.7423,1.2349,1.0738,0.8729,1.3623,0.7375,1.3992,1.2146,0.9039
2025-12-05,628654042862.13,0.0399,18.2289,0.5775,19.9868,17.9399,14.8346,1.1955,0.7594,1.2349,1.0738,0.8729,1.3722,0.7584,1.3992,1.2145,0.9039
2025-12-04,631399257023.1,0.0397,18.3085,0.6079,19.9868,17.9370,14.8346,1.2007,0.7678,1.2349,1.0738,0.8729,1.3782,0.7736,1.3992,1.2144,0.9039
2025-12-03,635059542571.06,0.0395,18.4146,0.6258,20.0037,17.9370,14.8198,1.2076,0.7743,1.2367,1.0733,0.8709,1.3862,0.7888,1.4018,1.2144,0.9039
2025-12-02,636889685345.04,0.0394,18.4677,0.6361,20.0037,17.9370,14.8198,1.2111,0.7780,1.2367,1.0729,0.8709,1.3902,0.7925,1.4018,1.2144,0.9039
2025-12-01,629569114249.12,0.0398,18.2554,0.5845,20.0037,17.9312,14.8198,1.1972,0.7633,1.2367,1.0729,0.8709,1.3742,0.7652,1.4018,1.2144,0.9039
2025-11-28,627738971475.14,0.0399,18.2023,0.5725,20.0037,17.9254,14.8198,1.1937,0.7602,1.2367,1.0729,0.8709,1.3702,0.7573,1.4018,1.2144,0.9039
2025-11-27,619503328992.23,0.0405,17.9635,0.5063,20.0037,17.9193,14.8198,1.1781,0.7299,1.2367,1.0728,0.8709,1.3523,0.7260,1.4018,1.2137,0.9039
2025-11-26,624993757314.17,0.0401,18.1227,0.5446,20.0568,17.9133,14.8198,1.1885,0.7500,1.2367,1.0727,0.8685,1.3642,0.7442,1.4020,1.2130,0.9039
2025-11-25,624993757314.17,0.0401,18.1227,0.5451,20.0568,17.9133,14.8198,1.1885,0.7507,1.2367,1.0726,0.8685,1.3642,0.7449,1.4020,1.2130,0.9039
2025-11-24,626823900088.15,0.0400,18.1758,0.5641,20.0568,17.9133,14.8198,1.1920,0.7573,1.2367,1.0726,0.8685,1.3682,0.7553,1.4020,1.2130,0.9039
2025-11-21,621333471766.21,0.0403,18.0166,0.5228,20.0568,17.9128,14.8198,1.1815,0.7376,1.2367,1.0724,0.8685,1.3563,0.7366,1.4020,1.2127,0.9039
2025-11-20,625908828701.16,0.0400,18.1493,0.5535,20.0568,17.9124,14.8198,1.1902,0.7529,1.2367,1.0721,0.8685,1.3662,0.7481,1.4020,1.2124,0.9039
2025-11-19,622248543153.2,0.0403,18.0431,0.5287,20.0709,17.9114,14.7987,1.1833,0.7449,1.2369,1.0721,0.8670,1.3583,0.7390,1.4039,1.2123,0.9039
2025-11-18,617673186218.25,0.0406,17.9105,0.4990,20.0709,17.9105,14.7987,1.1746,0.7281,1.2369,1.0721,0.8670,1.3483,0.7251,1.4039,1.2123,0.9039
2025-11-17,618588257605.24,0.0405,17.9370,0.5044,20.0709,17.9114,14.7987,1.1763,0.7317,1.2369,1.0718,0.8670,1.3503,0.7278,1.4039,1.2116,0.9039
2025-11-14,624078685927.18,0.0402,18.0962,0.5371,20.0709,17.9105,14.7987,1.1868,0.7490,1.2369,1.0714,0.8670,1.3623,0.7441,1.4039,1.2109,0.9039
2025-11-13,625908828701.16,0.0400,18.1493,0.5523,20.0709,17.9024,14.7987,1.1902,0.7527,1.2369,1.0714,0.8670,1.3662,0.7478,1.4039,1.2109,0.9039
2025-11-12,631399257023.1,0.0397,18.3085,0.6047,20.0726,17.8943,14.7862,1.2007,0.7671,1.2380,1.0714,0.8650,1.3782,0.7730,1.4039,1.2109,0.9021
2025-11-11,629569114249.12,0.0398,18.2554,0.5808,20.0726,17.8943,14.7862,1.1972,0.7620,1.2380,1.0713,0.8650,1.3742,0.7640,1.4039,1.2109,0.9021
2025-11-10,630484185636.11,0.0398,18.2819,0.5922,20.0726,17.8943,14.7862,1.1989,0.7647,1.2380,1.0711,0.8650,1.3762,0.7686,1.4039,1.2109,0.9021
2025-11-07,627738971475.14,0.0399,18.2023,0.5702,20.0726,17.8927,14.7862,1.1937,0.7605,1.2380,1.0709,0.8650,1.3702,0.7576,1.4039,1.2106,0.9021
2025-11-06,618588257605.24,0.0405,17.9370,0.5079,20.0726,17.8910,14.7862,1.1763,0.7367,1.2380,1.0708,0.8650,1.3503,0.7328,1.4039,1.2103,0.9021
2025-11-05,616758114831.26,0.0406,17.8839,0.4966,20.0726,17.8910,14.7862,1.1728,0.7296,1.2437,1.0708,0.8650,1.3463,0.7296,1.4041,1.2103,0.9017
2025-11-04,617673186218.25,0.0406,17.9105,0.5030,20.0726,17.8910,14.7862,1.1746,0.7343,1.2437,1.0708,0.8650,1.3483,0.7313,1.4041,1.2103,0.9017
2025-11-03,616758114831.26,0.0406,17.8839,0.4975,20.0726,17.8910,14.7862,1.1728,0.7310,1.2437,1.0705,0.8650,1.3463,0.7310,1.4041,1.2103,0.9017
2025-10-31,612182757896.31,0.0409,17.7513,0.4645,20.0726,17.8910,14.7862,1.1641,0.7249,1.2437,1.0703,0.8650,1.3363,0.7229,1.4041,1.2103,0.9017
