date,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,股息率,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值
2026-04-30,25.5412,0.3147,108.6467,39.2764,22.8397,0.0180,4.3090,0.4365,10.7641,4.5658,2.9050,6.1969,0.5787,10.8132,5.7185,4.6549
2026-04-29,25.7167,0.3217,108.8614,39.2829,22.8145,0.0179,4.3386,0.4446,10.7662,4.5671,2.9028,6.2395,0.5832,10.8607,5.7182,4.6542
2026-04-28,24.7152,0.2789,108.8614,39.3077,22.8145,0.0186,4.1696,0.4103,10.7662,4.5672,2.9028,5.9965,0.5510,10.8607,5.7101,4.6542
2026-04-27,25.1319,0.2963,108.8614,39.3325,22.8145,0.0183,4.2399,0.4225,10.7662,4.5673,2.9028,6.0976,0.5649,10.8607,5.7021,4.6542
2026-04-24,25.7110,0.3201,108.8614,39.3544,22.8145,0.0179,4.3376,0.4437,10.7662,4.5677,2.9028,6.2381,0.5825,10.8607,5.7021,4.6542
2026-04-23,25.3642,0.3066,108.8614,39.3764,22.8145,0.0181,4.2791,0.4324,10.7662,4.5681,2.9028,6.1540,0.5734,10.8607,5.7021,4.6542
2026-04-22,25.2168,0.2989,109.0963,39.3842,22.7809,0.0182,4.2543,0.4253,10.8376,4.5698,2.8860,6.1182,0.5700,10.9136,5.7006,4.6484
2026-04-21,25.8670,0.3227,109.0963,39.3921,22.7809,0.0178,4.3639,0.4491,10.8376,4.5716,2.8860,5.7182,0.5016,10.9136,5.6992,4.6484
2026-04-20,24.9944,0.2882,109.0963,39.3975,22.7809,0.0184,4.2167,0.4199,10.8376,4.5722,2.8860,5.5252,0.4614,10.9136,5.6980,4.6484
2026-04-17,25.6705,0.3178,109.0963,39.4030,22.7809,0.0179,4.3308,0.4417,10.8376,4.5728,2.8860,5.6747,0.4979,10.9136,5.6992,4.6484
2026-04-16,26.2357,0.3326,109.0963,39.4221,22.7809,0.0175,4.4261,0.4666,10.8376,4.5774,2.8860,5.7997,0.5202,10.9136,5.7006,4.6484
2026-04-15,27.2449,0.3554,109.3675,39.4412,22.7737,0.0185,4.6427,0.5131,10.9286,4.5819,2.8842,5.8353,0.5252,10.9643,5.6992,4.6476
2026-04-14,27.2315,0.3551,109.3675,39.4412,22.7737,0.0185,4.6404,0.5129,10.9286,4.5774,2.8842,5.8324,0.5250,10.9643,5.6980,4.6476
2026-04-13,27.0002,0.3505,109.3675,39.4412,22.7737,0.0186,4.6010,0.5042,10.9286,4.5728,2.8842,5.7829,0.5174,10.9643,5.6969,4.6476
2026-04-10,26.2966,0.3339,109.3675,39.4609,22.7737,0.0191,4.4811,0.4818,10.9286,4.5722,2.8842,5.6322,0.4908,10.9643,5.6929,4.6476
2026-04-09,24.6525,0.2787,109.3675,39.4806,22.7737,0.0204,4.2009,0.4173,10.9286,4.5728,2.8842,5.2800,0.3957,10.9643,5.6969,4.6476
2026-04-08,24.7353,0.2810,109.4467,39.4819,22.7664,0.0204,4.2150,0.4207,10.9400,4.5774,2.8841,5.2978,0.3991,10.9907,5.6980,4.6453
2026-04-07,24.3111,0.2669,109.4467,39.4832,22.7664,0.0207,4.1428,0.4103,10.9400,4.5819,2.8841,5.2069,0.3718,10.9907,5.6992,4.6453
2026-04-03,24.4293,0.2707,109.4467,39.4860,22.7664,0.0206,4.1629,0.4116,10.9400,4.5844,2.8841,5.2322,0.3778,10.9907,5.7006,4.6453
2026-04-02,25.3592,0.3052,109.4467,39.4889,22.7664,0.0198,4.3214,0.4393,10.9400,4.5868,2.8841,5.4314,0.4419,10.9907,5.7021,4.6453
2026-04-01,25.6462,0.3154,109.4467,39.5114,22.7664,0.0196,4.3703,0.4517,10.9400,4.5907,2.8841,5.4929,0.4538,10.9907,5.7021,4.6453
2026-03-31,25.3927,0.3081,109.6930,39.5340,22.7560,0.0198,4.3271,0.4403,10.9463,4.5945,2.8841,5.4386,0.4434,10.9973,5.7021,4.6445
2026-03-30,26.1059,0.3273,109.6930,39.5507,22.7560,0.0193,4.4486,0.4712,10.9463,4.5949,2.8841,5.5913,0.4781,10.9973,5.7105,4.6445
2026-03-27,26.3069,0.3312,109.6930,39.5674,22.7560,0.0191,4.4828,0.4799,10.9463,4.5954,2.8841,5.6344,0.4894,10.9973,5.7188,4.6445
2026-03-26,25.4422,0.3118,109.6930,39.5921,22.7560,0.0198,4.3355,0.4426,10.9463,4.5966,2.8841,5.4492,0.4473,10.9973,5.7193,4.6445
2026-03-25,25.1457,0.2971,109.6930,39.6168,22.7560,0.0200,4.2850,0.4349,10.9463,4.5978,2.8841,5.3857,0.4253,10.9973,5.7197,4.6445
2026-03-24,25.0939,0.2957,109.8627,39.6310,22.7482,0.0200,4.2761,0.4319,10.9873,4.5982,2.8784,5.3746,0.4224,11.0099,5.7203,4.6443
2026-03-23,25.4099,0.3091,109.8627,39.6453,22.7482,0.0197,4.3300,0.4406,10.9873,4.5985,2.8784,5.4423,0.4443,11.0099,5.7208,4.6443
2026-03-20,26.1059,0.3263,109.8627,39.6661,22.7482,0.0192,4.4486,0.4706,10.9873,4.5991,2.8784,5.5913,0.4775,11.0099,5.7212,4.6443
2026-03-19,25.3157,0.3020,109.8627,39.6869,22.7482,0.0198,4.3140,0.4379,10.9873,4.5997,2.8784,5.4221,0.4411,11.0099,5.7215,4.6443
2026-03-18,25.4118,0.3091,109.8627,39.7163,22.7482,0.0197,4.3303,0.4408,10.9873,4.6018,2.8784,5.4427,0.4445,11.0099,5.7263,4.6443
2026-03-17,25.6002,0.3124,110.0518,39.7457,22.7447,0.0196,4.3624,0.4463,10.9883,4.6040,2.8645,5.4830,0.4506,11.0273,5.7310,4.6412
2026-03-16,25.8151,0.3179,110.0518,39.7490,22.7447,0.0194,4.3990,0.4556,10.9883,4.6086,2.8645,5.5290,0.4604,11.0273,5.7322,4.6412
2026-03-13,25.0945,0.2968,110.0518,39.7524,22.7447,0.0200,4.2763,0.4335,10.9883,4.6132,2.8645,5.3747,0.4239,11.0273,5.7333,4.6412
2026-03-12,24.9997,0.2900,110.0518,39.7879,22.7447,0.0200,4.2601,0.4300,10.9883,4.6162,2.8645,5.3544,0.4162,11.0273,5.7364,4.6412
2026-03-11,25.0819,0.2950,110.0518,39.8234,22.7447,0.0200,4.2741,0.4318,10.9883,4.6193,2.8645,5.3720,0.4228,11.0273,5.7394,4.6412
2026-03-10,23.7861,0.2419,110.2631,39.8291,22.6759,0.0211,4.0533,0.3980,11.0240,4.6212,2.8633,5.0945,0.3426,11.0375,5.7401,4.6411
2026-03-09,25.5823,0.3108,110.2631,39.8348,22.6759,0.0149,4.2265,0.4254,11.0240,4.6231,2.8633,5.1912,0.3705,11.0375,5.7408,4.6411
2026-03-06,25.3870,0.3061,110.2631,39.8375,22.6759,0.0151,4.1942,0.4197,11.0240,4.6233,2.8633,5.1516,0.3621,11.0375,5.7409,4.6411
2026-03-05,25.0635,0.2946,110.2631,39.8402,22.6759,0.0153,4.1408,0.4141,11.0240,4.6236,2.8633,5.0860,0.3420,11.0375,5.7410,4.6411
2026-03-04,24.2513,0.2659,110.2631,39.8418,22.6759,0.0158,4.0066,0.3930,11.0240,4.6260,2.8633,4.9212,0.2915,11.0375,5.7457,4.6411
2026-03-03,24.6213,0.2794,110.4010,39.8433,22.6679,0.0155,4.0677,0.3990,11.0319,4.6284,2.8626,4.9962,0.3189,11.0691,5.7503,4.6348
2026-03-02,24.3458,0.2715,110.4010,39.8467,22.6679,0.0157,4.0222,0.3950,11.0319,4.6297,2.8626,4.9403,0.2977,11.0691,5.7508,4.6348
2026-02-27,24.4738,0.2738,110.4010,39.8500,22.6679,0.0156,4.0433,0.3968,11.0319,4.6309,2.8626,4.9663,0.3080,11.0691,5.7513,4.6348
2026-02-26,24.7594,0.2825,110.4010,39.8500,22.6679,0.0154,4.0905,0.4024,11.0319,4.6313,2.8626,5.0242,0.3253,11.0691,5.7517,4.6348
2026-02-25,25.9172,0.3164,110.4010,39.8500,22.6679,0.0148,4.2818,0.4320,11.0319,4.6317,2.8626,5.2592,0.3865,11.0691,5.7520,4.6348
2026-02-24,25.9007,0.3160,110.5908,39.8669,22.6466,0.0148,4.2791,0.4312,11.0981,4.6320,2.8597,5.2559,0.3851,11.1333,5.7522,4.6346
2026-02-13,26.1433,0.3210,110.5908,39.8839,22.6466,0.0146,4.3191,0.4362,11.0981,4.6323,2.8597,5.3051,0.4014,11.1333,5.7523,4.6346
2026-02-12,26.8968,0.3367,110.5908,39.8839,22.6466,0.0142,4.4436,0.4633,11.0981,4.6341,2.8597,5.4580,0.4429,11.1333,5.7544,4.6346
2026-02-11,26.3337,0.3230,110.5908,39.8839,22.6466,0.0177,4.3506,0.4410,11.0981,4.6358,2.8597,5.3437,0.4099,11.1333,5.7564,4.6346
2026-02-10,26.1168,0.3205,110.5908,39.9221,22.6466,0.0179,4.3148,0.4353,11.0981,4.6358,2.8597,5.2997,0.3999,11.1333,5.7565,4.6346
2026-02-09,26.3923,0.3228,110.6065,39.9603,22.6391,0.0177,4.3603,0.4415,11.1349,4.6358,2.8478,5.3556,0.4125,11.1603,5.7566,4.6336
2026-02-06,26.4130,0.3229,110.6065,39.9903,22.6391,0.0177,4.3637,0.4417,11.1349,4.6361,2.8478,5.3598,0.4127,11.1603,5.7569,4.6336
2026-02-05,25.9715,0.3177,110.6065,40.0203,22.6391,0.0180,4.2908,0.4333,11.1349,4.6364,2.8478,5.2702,0.3925,11.1603,5.7571,4.6336
2026-02-04,26.1211,0.3206,110.6065,40.0313,22.6391,0.0179,4.3155,0.4357,11.1349,4.6372,2.8478,5.3006,0.4002,11.1603,5.7575,4.6336
2026-02-03,24.8960,0.2874,110.6065,40.0422,22.6391,0.0188,4.1131,0.4085,11.1349,4.6381,2.8478,5.0520,0.3332,11.1603,5.7579,4.6336
2026-02-02,24.9726,0.2892,110.7417,40.0695,22.6317,0.0187,4.1257,0.4103,11.2525,4.6390,2.8425,5.0675,0.3366,11.2082,5.7598,4.6336
2026-01-30,25.0453,0.2931,110.7417,40.0968,22.6317,0.0186,4.1377,0.4133,11.2525,4.6400,2.8425,5.0823,0.3400,11.2082,5.7617,4.6336
2026-01-29,24.4650,0.2755,110.7417,40.1049,22.6317,0.0191,4.0419,0.3995,11.2525,4.6400,2.8425,4.9645,0.3094,11.2082,5.7617,4.6336
2026-01-28,24.3290,0.2729,110.7417,40.1131,22.6317,0.0192,4.0194,0.3981,11.2525,4.6401,2.8425,4.9369,0.2994,11.2082,5.7617,4.6336
2026-01-27,24.2868,0.2704,110.7417,40.1393,22.6317,0.0192,4.0124,0.3972,11.2525,4.6401,2.8425,4.9283,0.2963,11.2082,5.7619,4.6336
2026-01-26,24.4764,0.2748,110.8780,40.1656,22.6150,0.0191,4.0438,0.3990,11.4030,4.6401,2.8394,4.9668,0.3099,11.2263,5.7620,4.6322
2026-01-23,24.8306,0.2847,110.8780,40.1883,22.6150,0.0188,4.1023,0.4068,11.4030,4.6440,2.8394,5.0387,0.3296,11.2263,5.7623,4.6322
2026-01-22,24.7447,0.2827,110.8780,40.2109,22.6150,0.0189,4.0881,0.4038,11.4030,4.6480,2.8394,5.0213,0.3243,11.2263,5.7627,4.6322
2026-01-21,25.0317,0.2888,110.8780,40.2262,22.6150,0.0187,4.1355,0.4110,11.4030,4.6531,2.8394,5.0795,0.3375,11.2263,5.7633,4.6322
2026-01-20,25.0167,0.2884,110.8780,40.2414,22.6150,0.0187,4.1330,0.4102,11.4030,4.6582,2.8394,5.0765,0.3366,11.2263,5.7639,4.6322
2026-01-19,24.9666,0.2870,111.2490,40.2862,22.6121,0.0187,4.1247,0.4088,11.4066,4.6592,2.8392,5.0663,0.3341,11.2740,5.7647,4.6317
2026-01-16,25.2113,0.2925,111.2490,40.3310,22.6121,0.0185,4.1652,0.4122,11.4066,4.6603,2.8392,5.1160,0.3445,11.2740,5.7656,4.6317
2026-01-15,25.3136,0.2949,111.2490,40.3312,22.6121,0.0184,4.1821,0.4146,11.4066,4.6616,2.8392,5.1367,0.3528,11.2740,5.7698,4.6317
2026-01-14,25.3301,0.2966,111.2490,40.3314,22.6121,0.0184,4.1848,0.4154,11.4066,4.6629,2.8392,5.1401,0.3536,11.2740,5.7741,4.6317
2026-01-13,25.6893,0.3060,111.2490,40.3913,22.6121,0.0182,4.2441,0.4227,11.4066,4.6640,2.8392,5.2130,0.3711,11.2740,5.7744,4.6317
2026-01-12,25.8811,0.3100,111.8309,40.4511,22.5874,0.0180,4.2758,0.4273,11.5050,4.6652,2.8357,5.2519,0.3784,11.2810,5.7748,4.6291
2026-01-09,26.4213,0.3172,111.8309,40.4650,22.5874,0.0177,4.3651,0.4373,11.5050,4.6693,2.8357,5.3615,0.4085,11.2810,5.7754,4.6291
2026-01-08,26.4199,0.3168,111.8309,40.4788,22.5874,0.0177,4.3648,0.4370,11.5050,4.6734,2.8357,5.3612,0.4082,11.2810,5.7761,4.6291
2026-01-07,26.5487,0.3187,111.8309,40.5146,22.5874,0.0176,4.3861,0.4410,11.5050,4.6809,2.8357,5.3873,0.4144,11.2810,5.7763,4.6291
2026-01-06,26.7620,0.3243,111.8309,40.5504,22.5874,0.0174,4.4213,0.4521,11.5050,4.6884,2.8357,5.4306,0.4309,11.2810,5.7764,4.6291
2026-01-05,27.0131,0.3288,111.8390,40.5635,22.5796,0.0173,4.4628,0.4594,11.5191,4.6886,2.8243,5.4816,0.4377,11.2898,5.7787,4.6283
2025-12-31,26.2804,0.3164,111.8390,40.5767,22.5796,0.0178,4.3418,0.4336,11.5191,4.6888,2.8243,5.3329,0.4009,11.2898,5.7810,4.6283
2025-12-30,26.4181,0.3166,111.8390,40.6531,22.5796,0.0177,4.3645,0.4371,11.5191,4.6892,2.8243,5.3608,0.4082,11.2898,5.7814,4.6283
2025-12-29,26.4259,0.3168,111.8390,40.7295,22.5796,0.0177,4.3658,0.4373,11.5191,4.6896,2.8243,5.3624,0.4089,11.2898,5.7817,4.6283
2025-12-26,26.7923,0.3241,111.8390,40.8305,22.5796,0.0174,4.4264,0.4517,11.5191,4.6965,2.8243,5.4368,0.4304,11.2898,5.7824,4.6283
2025-12-25,26.6907,0.3215,111.9964,40.9315,22.5555,0.0175,4.4096,0.4471,11.6089,4.7033,2.8182,5.4162,0.4269,11.3426,5.7831,4.6278
2025-12-24,26.8760,0.3244,111.9964,40.9371,22.5555,0.0174,4.4402,0.4533,11.6089,4.7037,2.8182,5.4538,0.4331,11.3426,5.7833,4.6278
2025-12-23,27.0549,0.3273,111.9964,40.9427,22.5555,0.0173,4.4697,0.4601,11.6089,4.7041,2.8182,5.4901,0.4372,11.3426,5.7834,4.6278
2025-12-22,26.6070,0.3193,111.9964,41.0136,22.5555,0.0176,4.3957,0.4429,11.6089,4.7059,2.8182,5.3992,0.4183,11.3426,5.7858,4.6278
2025-12-19,26.7615,0.3228,111.9964,41.0846,22.5555,0.0175,4.4213,0.4513,11.6089,4.7076,2.8182,5.4305,0.4300,11.3426,5.7881,4.6278
2025-12-18,26.6184,0.3196,112.0125,41.0847,22.5243,0.0175,4.3976,0.4439,11.6291,4.7178,2.8127,5.4015,0.4198,11.3463,5.7920,4.6272
2025-12-17,27.4356,0.3308,112.0125,41.0849,22.5243,0.0170,4.5326,0.4721,11.6291,4.7279,2.8127,5.5673,0.4545,11.3463,5.7960,4.6272
2025-12-16,27.0771,0.3271,112.0125,41.1257,22.5243,0.0172,4.4734,0.4608,11.6291,4.7282,2.8127,5.4946,0.4373,11.3463,5.7962,4.6272
2025-12-15,27.5844,0.3317,112.0125,41.1664,22.5243,0.0169,4.5572,0.4748,11.6291,4.7286,2.8127,5.5975,0.4627,11.3463,5.7965,4.6272
2025-12-12,28.0352,0.3412,112.0125,41.2128,22.5243,0.0167,4.6317,0.4877,11.6291,4.7314,2.8127,5.6890,0.4789,11.3463,5.7978,4.6272
2025-12-11,27.8341,0.3381,113.5546,41.2592,22.5212,0.0168,4.5985,0.4830,11.7101,4.7342,2.8061,5.6482,0.4731,11.3859,5.7990,4.6224
2025-12-10,27.3612,0.3295,113.5546,41.2628,22.5212,0.0171,4.5203,0.4712,11.7101,4.7345,2.8061,5.5522,0.4503,11.3859,5.8021,4.6224
2025-12-09,27.7340,0.3363,113.5546,41.2664,22.5212,0.0168,4.5819,0.4802,11.7101,4.7347,2.8061,5.6279,0.4698,11.3859,5.8052,4.6224
2025-12-08,28.0853,0.3403,113.5546,41.2846,22.5212,0.0166,4.6400,0.4898,11.7101,4.7373,2.8061,5.6992,0.4788,11.3859,5.8057,4.6224
2025-12-05,27.8413,0.3377,113.5546,41.3029,22.5212,0.0168,4.5997,0.4829,11.7101,4.7398,2.8061,5.6496,0.4730,11.3859,5.8062,4.6224
2025-12-04,27.4306,0.3308,113.7438,41.3137,22.5165,0.0170,4.5318,0.4728,11.7151,4.7398,2.8002,5.5663,0.4551,11.3888,5.8071,4.6224
2025-12-03,26.9104,0.3265,113.7438,41.3246,22.5165,0.0174,4.4459,0.4559,11.7151,4.7398,2.8002,5.4607,0.4356,11.3888,5.8080,4.6224
2025-12-02,27.1966,0.3295,113.7438,41.3465,22.5165,0.0172,4.4932,0.4672,11.7151,4.7447,2.8002,5.5188,0.4446,11.3888,5.8114,4.6224
2025-12-01,27.4034,0.3297,113.7438,41.3684,22.5165,0.0170,4.5273,0.4719,11.7151,4.7495,2.8002,5.5608,0.4537,11.3888,5.8149,4.6224
2025-11-28,26.7041,0.3238,113.7438,41.3684,22.5165,0.0175,4.4118,0.4506,11.7151,4.7510,2.8002,5.4189,0.4313,11.3888,5.8180,4.6224
2025-11-27,26.5610,0.3217,113.7672,41.3684,22.5034,0.0176,4.3881,0.4459,11.7860,4.7526,2.7947,5.3898,0.4194,11.3899,5.8211,4.6171
2025-11-26,26.6769,0.3230,113.7672,41.3711,22.5034,0.0175,4.4073,0.4500,11.7860,4.7541,2.7947,5.4134,0.4285,11.3899,5.8212,4.6171
2025-11-25,26.6440,0.3221,113.7672,41.3738,22.5034,0.0175,4.4019,0.4481,11.7860,4.7557,2.7947,5.4067,0.4265,11.3899,5.8213,4.6171
2025-11-24,26.5145,0.3217,113.7672,41.3901,22.5034,0.0176,4.3805,0.4461,11.7860,4.7567,2.7947,5.3804,0.4179,11.3899,5.8257,4.6171
2025-11-21,26.4751,0.3213,113.7672,41.4064,22.5034,0.0176,4.3740,0.4452,11.7860,4.7577,2.7947,5.3724,0.4170,11.3899,5.8300,4.6171
2025-11-20,27.1470,0.3271,114.4657,41.4065,22.4710,0.0172,4.4850,0.4632,11.8103,4.7673,2.7844,5.5088,0.4422,11.3983,5.8304,4.6165
2025-11-19,27.9828,0.3344,114.4657,41.4066,22.4710,0.0167,4.6231,0.4817,11.8103,4.7770,2.7844,5.6792,0.4745,11.3983,5.8308,4.6165
2025-11-18,27.5464,0.3280,114.4657,41.4420,22.4710,0.0170,4.5509,0.4726,11.8103,4.7834,2.7844,5.5906,0.4582,11.3983,5.8377,4.6165
2025-11-17,27.9599,0.3337,114.4657,41.4775,22.4710,0.0167,4.6193,0.4812,11.8103,4.7899,2.7844,5.6746,0.4739,11.3983,5.8446,4.6165
2025-11-14,28.9144,0.3411,114.4657,41.5090,22.4710,0.0162,4.7770,0.4992,11.8103,4.8008,2.7844,5.8683,0.5042,11.3983,5.8460,4.6165
2025-11-13,29.7358,0.3446,114.6572,41.5404,22.4644,0.0157,4.9127,0.5039,11.8171,4.8118,2.7796,6.0350,0.5327,11.4527,5.8446,4.6165
2025-11-12,27.6442,0.3309,114.6572,41.5404,22.4644,0.0169,4.5671,0.4758,11.8171,4.8008,2.7796,5.6105,0.4647,11.4527,5.8377,4.6165
2025-11-11,27.5884,0.3289,114.6572,41.5404,22.4644,0.0169,4.5579,0.4739,11.8171,4.8118,2.7796,5.5992,0.4617,11.4527,5.8446,4.6165
2025-11-10,27.5104,0.3285,114.6572,41.5636,22.4644,0.0170,4.5450,0.4730,11.8171,4.8284,2.7796,5.5833,0.4580,11.4527,5.8460,4.6165
2025-11-07,28.2874,0.3348,114.6572,41.5867,22.4644,0.0165,4.6734,0.4894,11.8171,4.8450,2.7796,5.7410,0.4800,11.4527,5.8475,4.6165
2025-11-06,28.2380,0.3344,114.8862,41.6201,22.4603,0.0165,4.6652,0.4891,11.9377,4.8533,2.7780,5.7310,0.4780,11.4550,5.8475,4.6150
2025-11-05,27.8102,0.3324,114.8862,41.6535,22.4603,0.0168,4.5945,0.4788,11.9377,4.8616,2.7780,5.6442,0.4694,11.4550,5.8476,4.6150
2025-11-04,27.1126,0.3287,114.8862,41.6752,22.4603,0.0172,4.4793,0.4652,11.9377,4.8704,2.7780,5.5026,0.4423,11.4550,5.8488,4.6150
2025-11-03,27.6785,0.3311,114.8862,41.6970,22.4603,0.0169,4.5728,0.4777,11.9377,4.8792,2.7780,5.6175,0.4654,11.4550,5.8501,4.6150
2025-10-31,27.8152,0.3318,114.8862,41.7247,22.4603,0.0168,4.5954,0.4785,11.9377,4.8799,2.7780,5.6452,0.4690,11.4550,5.8508,4.6150
2025-10-30,28.4949,0.3337,115.1566,41.7525,22.4338,0.0164,4.7076,0.4911,11.9749,4.8805,2.7763,5.7831,0.4900,11.4612,5.8516,4.6149
2025-10-29,28.6172,0.3339,115.1566,41.7951,22.4338,0.0163,4.7279,0.4913,11.9749,4.8916,2.7763,5.8080,0.4941,11.4612,5.8528,4.6149
2025-10-28,27.6500,0.3313,115.1566,41.8377,22.4338,0.0169,4.5681,0.4777,11.9749,4.9027,2.7763,5.6117,0.4659,11.4612,5.8540,4.6149
2025-10-27,27.6285,0.3309,115.1566,41.8431,22.4338,0.0169,4.5645,0.4768,11.9749,4.9064,2.7763,5.6073,0.4656,11.4612,5.8581,4.6149
2025-10-24,27.5992,0.3300,115.1566,41.8484,22.4338,0.0169,4.5597,0.4760,11.9749,4.9102,2.7763,5.6013,0.4642,11.4612,5.8623,4.6149
2025-10-23,26.9324,0.3285,115.2973,41.8485,22.4278,0.0173,4.4495,0.4611,11.9799,4.9546,2.7706,5.4660,0.4393,11.4612,5.8651,4.6118
2025-10-22,26.6756,0.3253,115.2973,41.8486,22.4278,0.0175,4.4071,0.4541,11.9799,4.9990,2.7706,5.4139,0.4328,11.4612,5.8679,4.6118
2025-10-21,26.8930,0.3272,115.2973,41.9264,22.4278,0.0174,4.4430,0.4594,11.9799,5.0103,2.7706,5.4580,0.4387,11.4612,5.8718,4.6118
2025-10-20,28.6523,0.3318,115.2973,42.0042,22.4278,0.0178,4.4698,0.4647,11.9799,5.0217,2.7706,5.7520,0.4787,11.4612,5.8757,4.6118
2025-10-17,27.9987,0.3309,115.2973,42.0713,22.4278,0.0182,4.3678,0.4504,11.9799,5.0401,2.7706,5.6208,0.4655,11.4612,5.8766,4.6118
2025-10-16,28.8086,0.3333,115.3427,42.1383,22.4088,0.0177,4.4942,0.4691,12.0487,5.0585,2.7692,5.7834,0.4882,11.5384,5.8776,4.6105
2025-10-15,28.8712,0.3335,115.3427,42.1855,22.4088,0.0177,4.5039,0.4700,12.0487,5.0626,2.7692,5.7960,0.4891,11.5384,5.8789,4.6105
2025-10-14,27.9878,0.3309,115.3427,42.2326,22.4088,0.0182,4.3661,0.4506,12.0487,5.0667,2.7692,5.6186,0.4657,11.5384,5.8802,4.6105
2025-10-13,29.2777,0.3339,115.3427,42.2487,22.4088,0.0174,4.5673,0.4744,12.0487,5.0689,2.7692,5.8776,0.4992,11.5384,5.8819,4.6105
2025-10-10,29.8601,0.3363,115.3427,42.2648,22.4088,0.0171,4.6582,0.4837,12.0487,5.0711,2.7692,5.9945,0.5202,11.5384,5.8835,4.6105
2025-10-09,32.0444,0.3517,115.6361,42.2971,22.4020,0.0159,4.9990,0.4975,12.1784,5.0731,2.7683,6.4330,0.5729,11.5586,5.8819,4.6098
2025-09-30,31.4276,0.3457,115.6361,42.3293,22.4020,0.0162,4.9027,0.4966,12.1784,5.0750,2.7683,6.3092,0.5602,11.5586,5.8802,4.6098
2025-09-29,31.0575,0.3425,115.6361,42.3359,22.4020,0.0164,4.8450,0.4946,12.1784,5.0789,2.7683,6.2349,0.5515,11.5586,5.8780,4.6098
2025-09-26,29.7311,0.3365,115.6361,42.3426,22.4020,0.0172,4.6381,0.4825,12.1784,5.0829,2.7683,5.9686,0.5158,11.5586,5.8757,4.6098
2025-09-25,30.7042,0.3384,115.6361,42.3504,22.4020,0.0166,4.7899,0.4935,12.1784,5.0829,2.7683,6.1639,0.5437,11.5586,5.8718,4.6098
2025-09-24,29.6944,0.3363,115.6874,42.3583,22.3602,0.0172,4.6323,0.4808,12.2021,5.0830,2.7537,5.9612,0.5152,11.5797,5.8679,4.6081
2025-09-23,28.7737,0.3337,115.6874,42.3713,22.3602,0.0177,4.4887,0.4698,12.2021,5.0909,2.7537,5.7764,0.4890,11.5797,5.8651,4.6081
2025-09-22,28.9222,0.3345,115.6874,42.3843,22.3602,0.0176,4.5119,0.4723,12.2021,5.0989,2.7537,5.8062,0.4927,11.5797,5.8679,4.6081
2025-09-19,28.8003,0.3341,115.6874,42.4111,22.3602,0.0177,4.4929,0.4703,12.2021,5.1019,2.7537,5.7817,0.4901,11.5797,5.8718,4.6081
2025-09-18,28.6752,0.3337,115.6874,42.4380,22.3602,0.0178,4.4734,0.4678,12.2021,5.1049,2.7537,5.7566,0.4830,11.5797,5.8757,4.6081
2025-09-17,29.4732,0.3345,115.7862,42.4533,22.3350,0.0173,4.5978,0.4765,12.2452,5.1083,2.7525,5.9168,0.5054,11.6262,5.8780,4.6081
2025-09-16,27.6224,0.3324,115.7862,42.4686,22.3350,0.0185,4.3091,0.4485,12.2452,5.1116,2.7525,5.5453,0.4541,11.6262,5.8757,4.6081
2025-09-15,27.7116,0.3326,115.7862,42.4876,22.3350,0.0184,4.3230,0.4493,12.2452,5.1218,2.7525,5.5674,0.4601,11.6262,5.8780,4.6081
2025-09-12,25.3912,0.3135,115.7862,42.5065,22.3350,0.0201,3.9610,0.4138,12.2452,5.1320,2.7525,5.1012,0.3549,11.6262,5.8802,4.6081
2025-09-11,25.1998,0.3057,115.7862,42.5112,22.3350,0.0203,3.9312,0.4101,12.2452,5.1399,2.7525,5.0627,0.3494,11.6262,5.8819,4.6081
2025-09-10,24.6912,0.2946,116.2450,42.5160,22.3013,0.0207,3.8518,0.3950,12.3146,5.1479,2.7511,4.9606,0.3212,11.6773,5.8835,4.6055
2025-09-09,25.0000,0.3004,116.2450,42.5874,22.3013,0.0204,3.9000,0.4066,12.3146,5.1522,2.7511,5.0226,0.3413,11.6773,5.8857,4.6055
2025-09-08,25.4196,0.3142,116.2450,42.6587,22.3013,0.0201,3.9655,0.4142,12.3146,5.1566,2.7511,5.1069,0.3557,11.6773,5.8879,4.6055
2025-09-05,25.3993,0.3132,116.2450,42.6821,22.3013,0.0201,3.9623,0.4133,12.3146,5.1652,2.7511,5.1028,0.3547,11.6773,5.8892,4.6055
2025-09-04,23.7524,0.2554,116.2450,42.7055,22.3013,0.0215,3.7054,0.3754,12.3146,5.1738,2.7511,4.7719,0.2600,11.6773,5.8905,4.6055
2025-09-03,24.1401,0.2772,117.2877,42.7269,22.2946,0.0211,3.7659,0.3825,12.3171,5.2121,2.7507,4.8498,0.2874,11.6860,5.8926,4.6055
2025-09-02,23.6594,0.2523,117.2877,42.7482,22.2946,0.0216,3.6909,0.3724,12.3171,5.2503,2.7507,4.7533,0.2523,11.6860,5.8948,4.6055
2025-09-01,23.7477,0.2541,117.2877,42.7729,22.2946,0.0215,3.7047,0.3749,12.3171,5.2545,2.7507,4.7710,0.2593,11.6860,5.8961,4.6055
