date,市值(元),PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,股息率,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值
2026-04-27,1845112813658.88,2.2985,0.9640,1.9174,1.5997,1.4216,4.6334,0.9753,3.2793,2.9200,2.1638,0.0297,15.1137,0.9743,10.8790,9.0454,6.6735
2026-04-24,1824199633905.92,2.2724,0.9598,1.9162,1.5994,1.4216,4.5809,0.9732,3.2746,2.9200,2.1638,0.0300,14.9424,0.9732,10.8790,9.0454,6.6735
2026-04-23,1808039449551.36,2.2523,0.9546,1.9146,1.5991,1.4216,4.5403,0.9701,3.2738,2.9200,2.1638,0.0303,14.8100,0.9701,10.8598,9.0454,6.6735
2026-04-22,1762885993266.56,2.1961,0.9443,1.9119,1.5991,1.4216,4.4269,0.9649,3.2727,2.9176,2.1638,0.0310,14.4402,0.9649,10.8593,9.0442,6.6735
2026-04-21,1779521477160.96,2.2168,0.9504,1.9116,1.5990,1.4216,4.4687,0.9690,3.2716,2.9152,2.1638,0.0308,14.5764,0.9690,10.8559,9.0431,6.6735
2026-04-20,1766213090045.44,2.2002,0.9462,1.9116,1.5987,1.4216,4.4353,0.9669,3.2716,2.9151,2.1627,0.0310,14.4674,0.9669,10.8559,9.0381,6.6663
2026-04-17,1774768481762.56,2.2109,0.9493,1.9107,1.5984,1.4216,4.4568,0.9679,3.2705,2.9151,2.1627,0.0308,14.5375,0.9679,10.8520,9.0331,6.6663
2026-04-16,1756707099248.64,2.1884,0.9472,1.9096,1.5975,1.4216,4.4114,0.9679,3.2700,2.9147,2.1627,0.0312,14.3896,0.9679,10.8511,9.0269,6.6663
2026-04-15,1753380002469.76,2.1842,0.9461,1.9096,1.5965,1.4216,4.4030,0.9678,3.2677,2.9143,2.1627,0.0312,14.3623,0.9678,10.8482,9.0207,6.6663
2026-04-14,1791879265196.8,2.2322,0.9533,1.9081,1.5963,1.4216,4.4997,0.9699,3.2667,2.9133,2.1627,0.0305,14.6777,0.9699,10.8451,9.0203,6.6663
2026-04-13,1811366546330.24,2.2565,0.9563,1.9081,1.5961,1.4209,4.5487,0.9719,3.2667,2.9123,2.1616,0.0302,14.8373,0.9719,10.8451,9.0198,6.6634
2026-04-10,1810891246790.4,2.2559,0.9563,1.9079,1.5958,1.4209,4.5475,0.9719,3.2655,2.9121,2.1616,0.0302,14.8334,0.9719,10.8451,9.0185,6.6634
2026-04-09,1820872537127.04,2.2683,0.9594,1.9063,1.5955,1.4209,4.5725,0.9729,3.2557,2.9119,2.1616,0.0317,14.9152,0.9729,10.8405,9.0172,6.6634
2026-04-08,1776194380382.0798,2.2126,0.9541,1.9063,1.5955,1.4209,4.4603,0.9729,3.2556,2.9115,2.1616,0.0325,14.5492,0.9729,10.8405,9.0137,6.6634
2026-04-07,1889790970403.84,2.3541,0.9729,1.9061,1.5955,1.4209,4.7456,0.9823,3.2550,2.9112,2.1616,0.0306,15.4797,0.9791,10.8289,9.0102,6.6634
2026-04-03,1862223597093.12,2.3198,0.9676,1.9061,1.5954,1.4206,4.6764,0.9781,3.2550,2.9110,2.1615,0.0310,15.2539,0.9770,10.8289,9.0100,6.6355
2026-04-02,1869353090190.72,2.3287,0.9686,1.9051,1.5953,1.4206,4.6943,0.9791,3.2542,2.9108,2.1615,0.0309,15.3123,0.9780,10.8270,9.0098,6.6355
2026-04-01,1836557421941.76,2.2878,0.9654,1.9027,1.5951,1.4206,4.6119,0.9780,3.2478,2.9097,2.1615,0.0315,15.0436,0.9770,10.8121,9.0048,6.6355
2026-03-31,1901198159360.0,2.3684,0.9759,1.9010,1.5949,1.4206,4.7742,0.9832,3.2473,2.9086,2.1615,0.0304,15.5731,0.9801,10.8006,8.9998,6.6355
2026-03-30,1953481108742.4,2.4335,0.9822,1.9003,1.5949,1.4206,4.9055,0.9937,3.2473,2.9084,2.1615,0.0296,16.0014,0.9885,10.7984,8.9998,6.6355
2026-03-27,1952055210122.88,2.4317,0.9821,1.9003,1.5948,1.4198,4.9020,0.9926,3.2473,2.9083,2.1604,0.0296,15.9897,0.9884,10.7984,8.9998,6.6261
2026-03-26,1945401016565.12,2.4764,0.9863,1.9000,1.5946,1.4198,4.7800,0.9863,3.2455,2.9054,2.1604,0.0340,15.7844,0.9863,10.7981,8.9998,6.6261
2026-03-25,1928765532670.72,2.4553,0.9863,1.8998,1.5944,1.4198,4.7392,0.9863,3.2455,2.9026,2.1604,0.0343,15.6495,0.9863,10.7903,8.9998,6.6261
2026-03-24,1993881569628.8,2.5382,0.9926,1.8990,1.5943,1.4198,4.8992,0.9926,3.2455,2.8991,2.1604,0.0303,16.1778,0.9926,10.7763,8.9981,6.6261
2026-03-23,2001011062726.4,2.5472,0.9947,1.8987,1.5943,1.4198,4.9167,0.9947,3.2441,2.8955,2.1604,0.0302,16.2356,0.9947,10.7737,8.9965,6.6261
2026-03-20,1991980371469.44,2.5357,0.9937,1.8987,1.5942,1.4194,4.8945,0.9937,3.2441,2.8952,2.1597,0.0303,16.1624,0.9937,10.7737,8.9965,6.6122
2026-03-19,2007665256284.16,2.5557,0.9958,1.8949,1.5942,1.4194,4.9330,0.9958,3.2380,2.8948,2.1597,0.0301,16.2896,0.9958,10.7248,8.9965,6.6122
2026-03-18,1896445163961.6,2.4141,0.9884,1.8944,1.5942,1.4194,4.6597,0.9884,3.2362,2.8941,2.1597,0.0319,15.3872,0.9884,10.7238,8.9948,6.6122
2026-03-17,1923061938192.64,2.4480,0.9894,1.8910,1.5942,1.4194,4.7251,0.9894,3.2348,2.8934,2.1597,0.0314,15.6032,0.9894,10.7184,8.9932,6.6122
2026-03-16,1958709403680.64,2.4934,0.9926,1.8897,1.5927,1.4194,4.8127,0.9926,3.2342,2.8934,2.1597,0.0308,15.8924,0.9926,10.7171,8.9932,6.6122
2026-03-13,1996258067328.0,2.5412,0.9958,1.8897,1.5912,1.4194,4.9050,0.9958,3.2342,2.8934,2.1558,0.0303,16.1971,0.9958,10.7171,8.9932,6.5906
2026-03-12,2043788021312.0,2.6017,0.9979,1.8847,1.5910,1.4194,5.0218,0.9979,3.2329,2.8928,2.1558,0.0296,16.5827,0.9979,10.7171,8.9928,6.5906
2026-03-11,1984850878371.84,2.5267,0.9968,1.8811,1.5908,1.4194,4.8770,0.9968,3.2303,2.8923,2.1558,0.0304,16.1045,0.9968,10.7171,8.9925,6.5906
2026-03-10,1947777514264.32,2.4795,0.9957,1.8785,1.5907,1.4194,4.7859,0.9957,3.2296,2.8917,2.1558,0.0310,15.8037,0.9957,10.7148,8.9895,6.5906
2026-03-09,2060898804746.24,2.6235,0.9989,1.8749,1.5906,1.4194,5.0638,0.9989,3.2291,2.8912,2.1558,0.0293,16.7216,0.9989,10.7112,8.9865,6.5906
2026-03-06,1924487836812.16,2.4498,0.9968,1.8749,1.5906,1.4192,4.7286,0.9968,3.2291,2.8906,2.1529,0.0314,15.6148,0.9968,10.7112,8.9848,6.5821
2026-03-05,1977246085734.4,2.5170,0.9979,1.8717,1.5905,1.4192,4.8583,0.9979,3.2218,2.8901,2.1529,0.0306,16.0428,0.9979,10.7075,8.9832,6.5821
2026-03-04,2036658528214.4,2.5926,0.9989,1.8704,1.5900,1.4192,5.0043,0.9989,3.2207,2.8900,2.1529,0.0297,16.5249,0.9989,10.6983,8.9832,6.5821
2026-03-03,2063275302445.44,2.6265,1.0000,1.8682,1.5894,1.4192,5.0697,1.0000,3.2184,2.8899,2.1529,0.0293,16.7408,1.0000,10.6969,8.9832,6.5821
2026-03-02,1875531984208.64,2.3875,1.0000,1.8679,1.5885,1.4192,4.6084,1.0000,3.2173,2.8878,2.1529,0.0322,15.2175,1.0000,10.6900,8.9826,6.5821
2026-02-27,1704899449406.0798,2.1703,0.9764,1.8679,1.5876,1.4186,4.1891,0.9968,3.2173,2.8857,2.1495,0.0354,13.8331,0.9968,10.6900,8.9820,6.5738
2026-02-26,1685887467812.48,2.1461,0.9656,1.8600,1.5876,1.4186,4.1424,0.9936,3.2170,2.8852,2.1495,0.0358,13.6788,0.9914,10.6631,8.9735,6.5738
2026-02-25,1729615025477.76,2.2018,0.9796,1.8578,1.5876,1.4186,4.2498,0.9978,3.2165,2.8846,2.1495,0.0349,14.0336,0.9978,10.6569,8.9650,6.5738
2026-02-24,1769064887284.48,2.2520,0.9839,1.8497,1.5876,1.4186,4.3468,1.0000,3.2153,2.8846,2.1495,0.0342,14.3537,1.0000,10.6493,8.9591,6.5738
2026-02-13,1634555117509.76,2.0807,0.9450,1.8490,1.5875,1.4186,4.0163,0.9946,3.2141,2.8846,2.1495,0.0370,13.2623,0.9903,10.6493,8.9532,6.5738
2026-02-12,1689214564591.36,2.1503,0.9698,1.8490,1.5869,1.4181,4.1506,0.9978,3.2141,2.8846,2.1431,0.0358,13.7058,0.9957,10.6493,8.9516,6.5738
2026-02-11,1655468297262.72,2.1074,0.9557,1.8478,1.5863,1.4181,4.0676,0.9968,3.2130,2.8846,2.1431,0.0365,13.4320,0.9946,10.6315,8.9499,6.5738
2026-02-10,1631228020730.88,2.0765,0.9427,1.8475,1.5861,1.4181,4.0081,0.9968,3.2129,2.8840,2.1431,0.0370,13.2353,0.9924,10.6315,8.9493,6.5738
2026-02-09,1620296131314.56,2.0626,0.9361,1.8352,1.5858,1.4181,3.9812,0.9957,3.2119,2.8834,2.1431,0.0373,13.1466,0.9892,10.6293,8.9487,6.5738
2026-02-06,1630277421651.2,2.0753,0.9415,1.8352,1.5858,1.4181,4.0057,0.9967,3.2118,2.8825,2.1431,0.0371,13.2276,0.9924,10.6152,8.9484,6.5738
2026-02-05,1600808850181.12,2.0378,0.9241,1.8352,1.5857,1.4180,3.9333,0.9935,3.2118,2.8816,2.1399,0.0377,12.9885,0.9859,10.6152,8.9480,6.5701
2026-02-04,1616493734995.8398,2.0578,0.9316,1.8342,1.5851,1.4180,3.9719,0.9967,3.2108,2.8809,2.1399,0.0374,13.1158,0.9891,10.5954,8.9474,6.5701
2026-02-03,1605561845579.52,2.0438,0.9272,1.8329,1.5846,1.4180,3.9450,0.9957,3.2106,2.8803,2.1399,0.0376,13.0271,0.9880,10.5845,8.9467,6.5701
2026-02-02,1593679357083.52,2.0287,0.9206,1.8322,1.5845,1.4180,3.9158,0.9946,3.2086,2.8803,2.1399,0.0379,12.9307,0.9880,10.5737,8.9460,6.5701
2026-01-30,1688263965511.6802,2.1491,0.9695,1.8316,1.5845,1.4180,4.1482,0.9978,3.2042,2.8803,2.1399,0.0358,13.6981,0.9956,10.5554,8.9453,6.5701
2026-01-29,1731040924097.28,2.2036,0.9815,1.8316,1.5845,1.4178,4.2533,1.0000,3.2042,2.8802,2.1364,0.0349,14.0452,1.0000,10.5554,8.9409,6.5565
2026-01-28,1690640463210.88,2.1521,0.9716,1.8260,1.5844,1.4178,4.1541,1.0000,3.2041,2.8802,2.1364,0.0357,13.7174,0.9978,10.5484,8.9366,6.5565
2026-01-27,1580370969968.0,2.0118,0.9148,1.8249,1.5842,1.4178,3.8831,0.9956,3.2026,2.8800,2.1364,0.0382,12.8227,0.9891,10.5447,8.9346,6.5565
2026-01-26,1591778158924.1602,2.0263,0.9223,1.8249,1.5839,1.4178,3.9111,0.9978,3.1997,2.8797,2.1364,0.0380,12.9152,0.9912,10.5353,8.9326,6.5565
2026-01-23,1492440555097.6,1.8998,0.8324,1.8223,1.5836,1.4178,3.6671,0.9759,3.1987,2.8794,2.1364,0.0405,12.1092,0.9693,10.5353,8.9251,6.5565
2026-01-22,1512403135770.88,1.9253,0.8575,1.8223,1.5833,1.4176,3.7161,0.9792,3.1987,2.8792,2.1360,0.0399,12.2712,0.9759,10.5353,8.9176,6.5394
2026-01-21,1452515393751.04,1.8490,0.8145,1.8194,1.5825,1.4176,3.5690,0.9682,3.1986,2.8792,2.1360,0.0416,11.7853,0.9638,10.5194,8.9107,6.5394
2026-01-20,1408787836085.76,1.7934,0.7835,1.8190,1.5817,1.4176,3.4615,0.9505,3.1975,2.8792,2.1360,0.0429,11.4305,0.9374,10.5158,8.9038,6.5394
2026-01-19,1398806545749.12,1.7806,0.7646,1.8190,1.5814,1.4176,3.4370,0.9439,3.1964,2.8792,2.1360,0.0432,11.3495,0.9252,10.5122,8.9006,6.5394
2026-01-16,1394053550350.72,1.7746,0.7599,1.8190,1.5811,1.4176,3.4253,0.9438,3.1950,2.8792,2.1360,0.0433,11.3110,0.9240,10.5049,8.8973,6.5394
2026-01-15,1427799817679.36,1.8176,0.7960,1.8194,1.5810,1.4176,3.5082,0.9592,3.1950,2.8777,2.1348,0.0423,11.5848,0.9515,10.5049,8.8953,6.5326
2026-01-14,1405460739306.88,1.7891,0.7781,1.8194,1.5810,1.4176,3.4533,0.9470,3.1927,2.8763,2.1348,0.0430,11.4035,0.9327,10.4935,8.8933,6.5326
2026-01-13,1408312536545.92,1.7927,0.7834,1.8194,1.5810,1.4176,3.4604,0.9514,3.1854,2.8761,2.1348,0.0429,11.4267,0.9370,10.4905,8.8900,6.5326
2026-01-12,1359831983482.24,1.7310,0.7113,1.8194,1.5810,1.4176,3.3412,0.9104,3.1832,2.8759,2.1348,0.0444,11.0333,0.8960,10.4895,8.8867,6.5326
2026-01-09,1366010877500.16,1.7389,0.7198,1.8194,1.5809,1.4176,3.3564,0.9158,3.1798,2.8759,2.1348,0.0442,11.0834,0.9003,10.4760,8.8850,6.5326
2026-01-08,1349375393605.76,1.7177,0.6929,1.8223,1.5809,1.4169,3.3155,0.8902,3.1798,2.8758,2.1339,0.0448,10.9485,0.8780,10.4760,8.8834,6.5292
2026-01-07,1358881384402.56,1.7298,0.7103,1.8223,1.5806,1.4169,3.3389,0.9101,3.1773,2.8756,2.1339,0.0445,11.0256,0.8968,10.4724,8.8784,6.5292
2026-01-06,1415917329183.36,1.8024,0.7889,1.8223,1.5804,1.4169,3.4790,0.9533,3.1758,2.8754,2.1339,0.0427,11.4884,0.9433,10.4687,8.8734,6.5292
2026-01-05,1380269863695.36,1.7570,0.7497,1.8223,1.5803,1.4169,3.3915,0.9333,3.1750,2.8731,2.1339,0.0438,11.1991,0.9188,10.4651,8.8730,6.5292
2025-12-31,1434454011237.12,1.8260,0.8029,1.8223,1.5802,1.4169,3.5246,0.9610,3.1747,2.8708,2.1339,0.0421,11.6388,0.9555,10.4549,8.8726,6.5292
2025-12-30,1419244425962.24,1.8067,0.7904,1.8223,1.5800,1.4154,3.4872,0.9588,3.1747,2.8691,2.1330,0.0426,11.5154,0.9465,10.4549,8.8693,6.5122
2025-12-29,1375516868296.96,1.7510,0.7388,1.8223,1.5797,1.4154,3.3798,0.9308,3.1725,2.8674,2.1330,0.0439,11.1606,0.9141,10.4548,8.8660,6.5122
2025-12-26,1345572997287.04,1.7129,0.6950,1.8223,1.5794,1.4154,3.3062,0.8872,3.1722,2.8674,2.1330,0.0449,10.9176,0.8771,10.4461,8.8623,6.5122
2025-12-25,1337017605569.92,1.7020,0.6790,1.8223,1.5792,1.4154,3.2852,0.8747,3.1703,2.8674,2.1330,0.0452,10.8482,0.8624,10.4289,8.8585,6.5122
2025-12-24,1336067006490.24,1.7008,0.6730,1.8223,1.5791,1.4154,3.2828,0.8723,3.1688,2.8673,2.1330,0.0452,10.8405,0.8589,10.4217,8.8537,6.5122
2025-12-23,1336067006490.24,1.7008,0.6738,1.8249,1.5790,1.4154,3.2828,0.8733,3.1688,2.8672,2.1320,0.0452,10.8405,0.8599,10.4217,8.8488,6.5022
2025-12-22,1314203227657.6,1.6729,0.6386,1.8249,1.5788,1.4154,3.2291,0.8418,3.1671,2.8666,2.1320,0.0460,10.6631,0.8361,10.4148,8.8484,6.5022
2025-12-19,1320857421215.36,1.6814,0.6416,1.8249,1.5786,1.4154,3.2455,0.8517,3.1668,2.8661,2.1320,0.0457,10.7171,0.8438,10.4009,8.8479,6.5022
2025-12-18,1357930785322.88,1.7286,0.7098,1.8249,1.5783,1.4154,3.3366,0.9111,3.1661,2.8649,2.1320,0.0445,11.0179,0.8999,10.3875,8.8479,6.5022
2025-12-17,1342721200048.0,1.7093,0.6903,1.8249,1.5781,1.4154,3.2992,0.8863,3.1647,2.8638,2.1320,0.0450,10.8945,0.8750,10.3747,8.8479,6.5022
2025-12-16,1329888112472.32,1.6929,0.6618,1.8249,1.5780,1.4140,3.2677,0.8670,3.1647,2.8621,2.1316,0.0454,10.7903,0.8546,10.3747,8.8407,6.5019
2025-12-15,1346048296826.88,1.7135,0.6941,1.8249,1.5779,1.4140,3.3074,0.8894,3.1600,2.8604,2.1316,0.0449,10.9215,0.8792,10.3529,8.8335,6.5019
2025-12-12,1349850693145.6,1.7183,0.6960,1.8249,1.5774,1.4140,3.3167,0.8983,3.1584,2.8599,2.1316,0.0448,10.9523,0.8847,10.3383,8.8301,6.5019
2025-12-11,1340820001888.64,1.7068,0.6855,1.8249,1.5769,1.4140,3.2945,0.8835,3.1567,2.8594,2.1316,0.0451,10.8790,0.8722,10.3349,8.8268,6.5019
2025-12-10,1340820001888.64,1.7068,0.6863,1.8249,1.5764,1.4140,3.2945,0.8845,3.1544,2.8594,2.1316,0.0451,10.8790,0.8732,10.3309,8.8268,6.5019
2025-12-09,1341295301428.48,1.7074,0.6882,1.8316,1.5760,1.4135,3.2957,0.8855,3.1544,2.8594,2.1316,0.0450,10.8829,0.8741,10.3309,8.8268,6.4985
2025-12-08,1356504886703.36,1.7268,0.7060,1.8316,1.5751,1.4135,3.3331,0.9081,3.1529,2.8590,2.1316,0.0445,11.0063,0.8967,10.3277,8.8251,6.4985
2025-12-05,1375516868296.96,1.7510,0.7352,1.8316,1.5743,1.4135,3.3798,0.9307,3.1502,2.8585,2.1316,0.0439,11.1606,0.9136,10.3180,8.8235,6.4985
2025-12-04,1382171061854.72,1.7595,0.7497,1.8316,1.5739,1.4135,3.3961,0.9374,3.1496,2.8585,2.1316,0.0437,11.2146,0.9215,10.2987,8.8234,6.4985
2025-12-03,1365060278420.48,1.7377,0.7187,1.8316,1.5736,1.4135,3.3541,0.9214,3.1496,2.8585,2.1316,0.0443,11.0757,0.9043,10.2951,8.8233,6.4985
2025-12-02,1366961476579.84,1.7401,0.7218,1.8322,1.5733,1.4126,3.3588,0.9225,3.1496,2.8574,2.1314,0.0442,11.0911,0.9065,10.2951,8.8233,6.4985
2025-12-01,1353653089464.32,1.7232,0.7066,1.8322,1.5731,1.4126,3.3261,0.9087,3.1456,2.8563,2.1314,0.0446,10.9832,0.8973,10.2879,8.8233,6.4985
2025-11-28,1320857421215.36,1.6814,0.6526,1.8322,1.5730,1.4126,3.2455,0.8663,3.1445,2.8561,2.1314,0.0457,10.7171,0.8583,10.2843,8.8217,6.4985
2025-11-27,1334641107870.72,1.6990,0.6808,1.8322,1.5730,1.4126,3.2793,0.8856,3.1442,2.8560,2.1314,0.0453,10.8289,0.8719,10.2632,8.8201,6.4985
2025-11-26,1321808020295.04,1.6826,0.6552,1.8322,1.5724,1.4126,3.2478,0.8717,3.1442,2.8556,2.1314,0.0457,10.7248,0.8637,10.2564,8.8185,6.4985
2025-11-25,1338443504189.44,1.7038,0.6892,1.8329,1.5718,1.4126,3.2887,0.8888,3.1442,2.8552,2.1292,0.0451,10.8598,0.8796,10.2564,8.8168,6.4985
2025-11-24,1330838711552.0,1.6941,0.6728,1.8329,1.5714,1.4126,3.2700,0.8806,3.1423,2.8550,2.1292,0.0454,10.7981,0.8680,10.2552,8.8147,6.4985
2025-11-21,1374090969677.44,1.7492,0.7322,1.8329,1.5711,1.4126,3.3763,0.9299,3.1412,2.8548,2.1292,0.0440,11.1490,0.9138,10.2545,8.8127,6.4985
2025-11-20,1387874656332.8,1.7667,0.7514,1.8329,1.5710,1.4126,3.4101,0.9436,3.1407,2.8534,2.1292,0.0435,11.2608,0.9264,10.2531,8.8109,6.4985
2025-11-19,1403084241607.68,1.7861,0.7650,1.8329,1.5708,1.4126,3.4475,0.9493,3.1396,2.8519,2.1292,0.0431,11.3842,0.9320,10.2444,8.8092,6.4985
2025-11-18,1358406084862.72,1.7292,0.7128,1.8342,1.5706,1.4124,3.3377,0.9204,3.1396,2.8519,2.1277,0.0445,11.0217,0.9066,10.2444,8.8063,6.4951
2025-11-17,1376467467376.64,1.7522,0.7367,1.8342,1.5705,1.4124,3.3821,0.9342,3.1383,2.8519,2.1277,0.0439,11.1683,0.9169,10.2293,8.8035,6.4951
2025-11-14,1379319264615.68,1.7558,0.7445,1.8342,1.5694,1.4124,3.3891,0.9364,3.1383,2.8503,2.1277,0.0438,11.1914,0.9202,10.2287,8.8018,6.4951
2025-11-13,1376942766916.48,1.7528,0.7384,1.8342,1.5683,1.4124,3.3833,0.9363,3.1376,2.8486,2.1277,0.0439,11.1721,0.9190,10.2264,8.8002,6.4951
2025-11-12,1406411338386.56,1.7903,0.7740,1.8342,1.5682,1.4124,3.4557,0.9502,3.1371,2.8482,2.1277,0.0430,11.4112,0.9351,10.2263,8.8002,6.4951
2025-11-11,1371714471978.24,1.7462,0.7320,1.8352,1.5681,1.4112,3.3704,0.9350,3.1371,2.8478,2.1264,0.0440,11.1297,0.9176,10.2263,8.8002,6.4951
2025-11-10,1380269863695.36,1.7570,0.7468,1.8352,1.5679,1.4112,3.3915,0.9384,3.1357,2.8472,2.1264,0.0438,11.1991,0.9233,10.2254,8.7935,6.4951
2025-11-07,1352227190844.8,1.7214,0.7116,1.8352,1.5678,1.4112,3.3225,0.9174,3.1355,2.8465,2.1264,0.0447,10.9716,0.9035,10.2228,8.7869,6.4951
2025-11-06,1345097697747.2,1.7123,0.7055,1.8352,1.5677,1.4112,3.3050,0.9057,3.1348,2.8461,2.1264,0.0449,10.9137,0.8952,10.2224,8.7869,6.4951
2025-11-05,1320857421215.36,1.6814,0.6655,1.8352,1.5677,1.4112,3.2455,0.8834,3.1344,2.8457,2.1264,0.0457,10.7171,0.8753,10.2195,8.7869,6.4951
2025-11-04,1337492905109.76,1.7026,0.6966,1.8352,1.5669,1.4104,3.2863,0.9008,3.1344,2.8451,2.1242,0.0452,10.8520,0.8891,10.2195,8.7852,6.4917
