日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PE-TTM(扣非),PE-TTM(扣非) 分位点,PE-TTM(扣非) 80%分位点值,PE-TTM(扣非) 50%分位点值,PE-TTM(扣非) 20%分位点值
2026-05-22,=6.4600,=6.4600,=6.4600,=6.4600,=2260890398819.58,=2062317601619.0,=204906339424.94,,=7.6838,,,,
2026-05-21,=6.5100,=6.5100,=6.5100,=6.5100,=2278389550513.23,=2078279812158.0,=206492301804.39,,=7.7433,,,,
2026-05-20,=6.4600,=6.4600,=6.4600,=6.4600,=2260890398819.58,=2062317601619.0,=204906339424.94,,=7.6838,,,,
2026-05-19,=6.6200,=6.6200,=6.6200,=6.6200,=2316887684239.2603,=2113396675344.0,=209981419039.18,,=7.8741,,,,
2026-05-18,=6.6000,=6.6000,=6.6000,=6.6000,=2309888023561.8,=2107011791128.0,=209347034087.4,,=7.8503,,,,
2026-05-15,=6.6700,=6.6700,=6.6700,=6.6700,=2334386835932.91,=2129358885883.0,=211567381418.63,,=7.9336,,,,
2026-05-14,=6.7600,=6.7600,=6.7600,=6.7600,=2365885308981.48,=2158090864853.0,=214422113701.64,,=8.0406,,,,
2026-05-13,=6.6600,=6.6600,=6.6600,=6.6600,=2330887005594.18,=2126166443775.0,=211250188942.74,,=7.9217,,,,
2026-05-12,=6.7800,=6.7800,=6.7800,=6.7800,=2372884969658.94,=2164475749068.0,=215056498653.42,,=8.0644,,,,
2026-05-11,=6.8100,=6.8100,=6.8100,=6.8100,=2383384460675.13,=2174053075391.0,=216008076081.09,,=8.1001,,,,
2026-05-08,=6.9000,=6.9000,=6.9000,=6.9000,=2414882933723.7,=2202785054361.0,=218862808364.1,,=8.2071,,,,
2026-05-07,=6.8700,=6.8700,=6.8700,=6.8700,=2404383442707.5103,=2193207728038.0,=217911230936.43,,=8.1714,,,,
2026-05-06,=6.8600,=6.8600,=6.8600,=6.8600,=2400883612368.7803,=2190015285930.0,=217594038460.54,,=8.1596,,,,
2026-04-30,=6.9200,=6.9200,=6.9200,=6.9200,=2421882594401.16,=2209169938577.0,=219497193315.88,,=8.2309,,,,
2026-04-29,=6.9400,=6.9400,=6.9400,=6.9400,=2428882255078.62,=2215554822792.0,=220131578267.66,,=8.3362,,,,
2026-04-28,=6.9800,=6.9800,=6.9800,=6.9800,=2442881576433.54,=2228324591223.0,=221400348171.22,,=8.3842,,,,
2026-04-27,=6.9200,=6.9200,=6.9200,=6.9200,=2421882594401.16,=2209169938577.0,=219497193315.88,,=8.3122,,,,
2026-04-24,=7.0400,=7.0400,=7.0400,=7.0400,=2463880558465.92,=2247479243870.0,=223303503026.56,,=8.4563,,,,
2026-04-23,=7.0300,=7.0300,=7.0300,=7.0300,=2460380728127.19,=2244286801762.0,=222986310550.67,,=8.4443,,,,
2026-04-22,=7.0700,=7.0700,=7.0700,=7.0700,=2474380049482.11,=2257056570193.0,=224255080454.23,,=8.4923,,,,
2026-04-21,=7.1800,=7.1800,=7.1800,=7.1800,=2512878183208.14,=2292173433379.0,=227744197689.02,,=8.6245,,,,
2026-04-20,=7.1900,=7.1900,=7.1900,=7.1900,=2516378013546.87,=2295365875487.0,=228061390164.91,,=8.6365,,,,
2026-04-17,=7.0600,=7.0600,=7.0600,=7.0600,=2470880219143.38,=2253864128086.0,=223937887978.34,,=8.4803,,,,
2026-04-16,=7.0000,=7.0000,=7.0000,=7.0000,=2449881237111.0,=2234709475439.0,=222034733123.0,,=8.4083,,,,
2026-04-15,=6.9500,=6.9500,=6.9500,=6.9500,=2432382085417.35,=2218747264900.0,=220448770743.55,,=8.3482,,,,
2026-04-14,=6.7600,=6.7600,=6.7600,=6.7600,=2365885308981.48,=2158090864853.0,=214422113701.64,,=8.1200,,,,
2026-04-13,=6.6400,=6.6400,=6.6400,=6.6400,=2323887344916.7197,=2119781559559.0,=210615803990.96,,=7.9758,,,,
2026-04-10,=6.5900,=6.5900,=6.5900,=6.5900,=2306388193223.07,=2103819349020.0,=209029841611.51,,=7.9158,,,,
2026-04-09,=6.6000,=6.6000,=6.6000,=6.6000,=2309888023561.8,=2107011791128.0,=209347034087.4,,=7.9278,,,,
2026-04-08,=6.6300,=6.6300,=6.6300,=6.6300,=2320387514577.9897,=2116589117452.0,=210298611515.07,,=7.9638,,,,
2026-04-07,=6.6900,=6.6900,=6.6900,=6.6900,=2341386496610.37,=2135743770098.0,=212201766370.41,,=8.0359,,,,
2026-04-03,=6.8400,=6.8400,=6.8400,=6.8400,=2393883951691.32,=2183630401715.0,=216959653508.76,,=8.2161,,,,
2026-04-02,=6.9200,=6.9200,=6.9200,=6.9200,=2421882594401.16,=2209169938577.0,=219497193315.88,,=8.3122,,,,
2026-04-01,=6.6900,=6.6900,=6.6900,=6.6900,=2341386496610.37,=2135743770098.0,=212201766370.41,,=8.0359,,,,
2026-03-31,=6.7000,=6.7000,=6.7000,=6.7000,=2344886326949.1,=2138936212206.0,=212518958846.3,,=8.0479,,,,
2026-03-30,=6.4900,=6.4900,=6.4900,=6.4900,=2271389889835.77,=2071894927943.0,=205857916852.61,,=7.8715,,,,
2026-03-27,=6.4800,=6.4800,=6.4800,=6.4800,=2267890059497.04,=2068702485835.0,=205540724376.72,,=7.8594,,,,
2026-03-26,=6.5100,=6.5100,=6.5100,=6.5100,=2278389550513.23,=2078279812158.0,=206492301804.39,,=7.8958,,,,
2026-03-25,=6.5500,=6.5500,=6.5500,=6.5500,=2292388871868.15,=2091049580589.0,=207761071707.95,,=7.9443,,,,
2026-03-24,=6.5000,=6.5000,=6.5000,=6.5000,=2274889720174.5,=2075087370051.0,=206175109328.5,,=7.8836,,,,
2026-03-23,=6.4700,=6.4700,=6.4700,=6.4700,=2264390229158.31,=2065510043727.0,=205223531900.83,,=7.8473,,,,
2026-03-20,=6.7600,=6.7600,=6.7600,=6.7600,=2365885308981.48,=2158090864853.0,=214422113701.64,,=8.1990,,,,
2026-03-19,=6.8300,=6.8300,=6.8300,=6.8300,=2390384121352.59,=2180437959607.0,=216642461032.87,,=8.2839,,,,
2026-03-18,=6.7400,=6.7400,=6.7400,=6.7400,=2358885648304.02,=2151705980637.0,=213787728749.86,,=8.1747,,,,
2026-03-17,=6.7600,=6.7600,=6.7600,=6.7600,=2365885308981.48,=2158090864853.0,=214422113701.64,,=8.1990,,,,
2026-03-16,=6.6500,=6.6500,=6.6500,=6.6500,=2327387175255.45,=2122974001667.0,=210932996466.85,,=8.0656,,,,
2026-03-13,=6.6200,=6.6200,=6.6200,=6.6200,=2316887684239.2603,=2113396675344.0,=209981419039.18,,=8.0292,,,,
2026-03-12,=6.6400,=6.6400,=6.6400,=6.6400,=2323887344916.7197,=2119781559559.0,=210615803990.96,,=8.0534,,,,
2026-03-11,=6.6300,=6.6300,=6.6300,=6.6300,=2320387514577.9897,=2116589117452.0,=210298611515.07,,=8.0413,,,,
2026-03-10,=6.5800,=6.5800,=6.5800,=6.5800,=2302888362884.34,=2100626906913.0,=208712649135.62,,=7.9807,,,,
2026-03-09,=6.6600,=6.6600,=6.6600,=6.6600,=2330887005594.18,=2126166443775.0,=211250188942.74,,=8.0777,,,,
2026-03-06,=6.7000,=6.7000,=6.7000,=6.7000,=2344886326949.1,=2138936212206.0,=212518958846.3,,=8.1262,,,,
2026-03-05,=6.7400,=6.7400,=6.7400,=6.7400,=2358885648304.02,=2151705980637.0,=213787728749.86,,=8.1747,,,,
2026-03-04,=6.6800,=6.6800,=6.6800,=6.6800,=2337886666271.64,=2132551327990.0,=211884573894.52,,=8.1020,,,,
2026-03-03,=6.7300,=6.7300,=6.7300,=6.7300,=2355385817965.29,=2148513538529.0,=213470536273.97,,=8.1626,,,,
2026-03-02,=6.4800,=6.4800,=6.4800,=6.4800,=2267890059497.04,=2068702485835.0,=205540724376.72,,=7.8594,,,,
2026-02-27,=6.4000,=6.4000,=6.4000,=6.4000,=2239891416787.2,=2043162948973.0,=203003184569.6,,=7.7624,,,,
2026-02-26,=6.4200,=6.4200,=6.4200,=6.4200,=2246891077464.66,=2049547833188.0,=203637569521.38,,=7.7866,,,,
2026-02-25,=6.5100,=6.5100,=6.5100,=6.5100,=2278389550513.23,=2078279812158.0,=206492301804.39,,=7.8958,,,,
2026-02-24,=6.4800,=6.4800,=6.4800,=6.4800,=2267890059497.04,=2068702485835.0,=205540724376.72,,=7.8594,,,,
2026-02-13,=6.5100,=6.5100,=6.5100,=6.5100,=2278389550513.23,=2078279812158.0,=206492301804.39,,=7.8958,,,,
2026-02-12,=6.6100,=6.6100,=6.6100,=6.6100,=2313387853900.5303,=2110204233236.0,=209664226563.29,,=8.0171,,,,
2026-02-11,=6.7900,=6.7900,=6.7900,=6.7900,=2376384799997.67,=2167668191176.0,=215373691129.31,,=8.2354,,,,
2026-02-10,=6.7300,=6.7300,=6.7300,=6.7300,=2355385817965.29,=2148513538529.0,=213470536273.97,,=8.1626,,,,
2026-02-09,=6.7100,=6.7100,=6.7100,=6.7100,=2348386157287.83,=2142128654314.0,=212836151322.19,,=8.1384,,,,
2026-02-06,=6.6700,=6.6700,=6.6700,=6.6700,=2334386835932.91,=2129358885883.0,=211567381418.63,,=8.0898,,,,
2026-02-05,=6.7000,=6.7000,=6.7000,=6.7000,=2344886326949.1,=2138936212206.0,=212518958846.3,,=8.1262,,,,
2026-02-04,=6.6700,=6.6700,=6.6700,=6.6700,=2334386835932.91,=2129358885883.0,=211567381418.63,,=8.0898,,,,
2026-02-03,=6.6600,=6.6600,=6.6600,=6.6600,=2330887005594.18,=2126166443775.0,=211250188942.74,,=8.0777,,,,
2026-02-02,=6.7800,=6.7800,=6.7800,=6.7800,=2372884969658.94,=2164475749068.0,=215056498653.42,,=8.2233,,,,
2026-01-30,=6.7200,=6.7200,=6.7200,=6.7200,=2351885987626.56,=2145321096421.0,=213153343798.08,,=8.1505,,,,
2026-01-29,=6.7800,=6.7800,=6.7800,=6.7800,=2372884969658.94,=2164475749068.0,=215056498653.42,,=8.2233,,,,
2026-01-28,=6.8000,=6.8000,=6.8000,=6.8000,=2379884630336.4,=2170860633284.0,=215690883605.2,,=8.2475,,,,
2026-01-27,=6.8900,=6.8900,=6.8900,=6.8900,=2411383103384.9697,=2199592612254.0,=218545615888.21,,=8.3567,,,,
2026-01-26,=6.8400,=6.8400,=6.8400,=6.8400,=2393883951691.32,=2183630401715.0,=216959653508.76,,=8.2960,,,,
2026-01-23,=6.7500,=6.7500,=6.7500,=6.7500,=2362385478642.75,=2154898422745.0,=214104921225.75,,=8.1869,,,,
2026-01-22,=6.8100,=6.8100,=6.8100,=6.8100,=2383384460675.13,=2174053075391.0,=216008076081.09,,=8.2596,,,,
2026-01-21,=6.9600,=6.9600,=6.9600,=6.9600,=2435881915756.08,=2221939707008.0,=220765963219.44,,=8.4416,,,,
2026-01-20,=7.1700,=7.1700,=7.1700,=7.1700,=2509378352869.41,=2288980991271.0,=227427005213.13,,=8.6963,,,,
2026-01-19,=7.1000,=7.1000,=7.1000,=7.1000,=2484879540498.3,=2266633896517.0,=225206657881.9,,=8.6114,,,,
2026-01-16,=7.2100,=7.2100,=7.2100,=7.2100,=2523377674224.33,=2301750759702.0,=228695775116.69,,=8.7448,,,,
2026-01-15,=7.3300,=7.3300,=7.3300,=7.3300,=2565375638289.09,=2340060064995.0,=232502084827.37,,=8.8903,,,,
2026-01-14,=7.4800,=7.4800,=7.4800,=7.4800,=2617873093370.04,=2387946696612.0,=237259971965.72,,=9.0723,,,,
2026-01-13,=7.6100,=7.6100,=7.6100,=7.6100,=2663370887773.5303,=2429448444013.0,=241383474152.29,,=9.2299,,,,
2026-01-12,=7.5200,=7.5200,=7.5200,=7.5200,=2631872414724.96,=2400716465043.0,=238528741869.28,,=9.1208,,,,
2026-01-09,=7.4100,=7.4100,=7.4100,=7.4100,=2593374280998.93,=2365599601858.0,=235039624634.49,,=8.9874,,,,
2026-01-08,=7.4400,=7.4400,=7.4400,=7.4400,=2603873772015.12,=2375176928181.0,=235991202062.16,,=9.0237,,,,
2026-01-07,=7.4900,=7.4900,=7.4900,=7.4900,=2621372923708.77,=2391139138720.0,=237577164441.61,,=9.0844,,,,
2026-01-06,=7.5600,=7.5600,=7.5600,=7.5600,=2645871736079.88,=2413486233474.0,=239797511772.84,,=9.1693,,,,
2026-01-05,=7.5700,=7.5700,=7.5700,=7.5700,=2649371566418.61,=2416678675582.0,=240114704248.73,,=9.1814,,,,
2025-12-31,=7.6800,=7.6800,=7.6800,=7.6800,=2687869700144.64,=2451795538767.0,=243603821483.52,,=9.3148,,,,
2025-12-30,=7.6100,=7.6100,=7.6100,=7.6100,=2663370887773.5303,=2429448444013.0,=241383474152.29,,=9.2299,,,,
2025-12-29,=7.6400,=7.6400,=7.6400,=7.6400,=2673870378789.7197,=2439025770336.0,=242335051579.96,,=9.2663,,,,
2025-12-26,=7.5100,=7.5100,=7.5100,=7.5100,=2628372584386.23,=2397524022935.0,=238211549393.39,,=9.1086,,,,
2025-12-25,=7.5800,=7.5800,=7.5800,=7.5800,=2652871396757.34,=2419871117690.0,=240431896724.62,,=9.1935,,,,
2025-12-24,=7.6400,=7.6400,=7.6400,=7.6400,=2673870378789.7197,=2439025770336.0,=242335051579.96,,=9.2663,,,,
2025-12-23,=7.6600,=7.6600,=7.6600,=7.6600,=2680870039467.18,=2445410654552.0,=242969436531.74,,=9.2906,,,,
2025-12-22,=7.5900,=7.5900,=7.5900,=7.5900,=2656371227096.07,=2423063559797.0,=240749089200.51,,=9.2057,,,,
2025-12-19,=7.5500,=7.5500,=7.5500,=7.5500,=2642371905741.15,=2410293791366.0,=239480319296.95,,=9.1572,,,,
2025-12-18,=7.6000,=7.6000,=7.6000,=7.6000,=2659871057434.8,=2426256001905.0,=241066281676.4,,=9.2178,,,,
2025-12-17,=7.4500,=7.4500,=7.4500,=7.4500,=2607373602353.85,=2378369370289.0,=236308394538.05,,=9.0359,,,,
2025-12-16,=7.3700,=7.3700,=7.3700,=7.3700,=2579374959644.0103,=2352829833426.0,=233770854730.93,,=8.9388,,,,
2025-12-15,=7.4900,=7.4900,=7.4900,=7.4900,=2621372923708.77,=2391139138720.0,=237577164441.61,,=9.0844,,,,
2025-12-12,=7.7200,=7.7200,=7.7200,=7.7200,=2701869021499.56,=2464565307198.0,=244872591387.08,,=9.3633,,,,
2025-12-11,=7.9300,=7.9300,=7.9300,=7.9300,=2775365458612.89,=2531606591462.0,=251533633380.77,,=9.6181,,,,
2025-12-10,=7.8200,=7.8200,=7.8200,=7.8200,=2736867324886.86,=2496489728276.0,=248044516145.98,,=9.4846,,,,
2025-12-09,=8.0400,=8.0400,=8.0400,=8.0400,=2813863592338.92,=2566723454647.0,=255022750615.56,,=9.7515,,,,
2025-12-08,=7.8400,=7.8400,=7.8400,=7.8400,=2743866985564.32,=2502874612492.0,=248678901097.76,,=9.5089,,,,
2025-12-05,=7.8200,=7.8200,=7.8200,=7.8200,=2736867324886.86,=2496489728276.0,=248044516145.98,,=9.4846,,,,
2025-12-04,=7.9000,=7.9000,=7.9000,=7.9000,=2764865967596.7,=2522029265138.0,=250582055953.1,,=9.5817,,,,
2025-12-03,=7.9800,=7.9800,=7.9800,=7.9800,=2792864610306.54,=2547568802000.0,=253119595760.22,,=9.6787,,,,
2025-12-02,=8.0200,=8.0200,=8.0200,=8.0200,=2806863931661.46,=2560338570432.0,=254388365663.78,,=9.7272,,,,
2025-12-01,=7.9900,=7.9900,=7.9900,=7.9900,=2796364440645.27,=2550761244108.0,=253436788236.11,,=9.6908,,,,
2025-11-28,=8.0400,=8.0400,=8.0400,=8.0400,=2813863592338.92,=2566723454647.0,=255022750615.56,,=9.7515,,,,
2025-11-27,=8.1000,=8.1000,=8.1000,=8.1000,=2834862574371.3,=2585878107294.0,=256925905470.9,,=9.8242,,,,
2025-11-26,=7.9400,=7.9400,=7.9400,=7.9400,=2778865288951.62,=2534799033569.0,=251850825856.66,,=9.6302,,,,
2025-11-25,=8.0700,=8.0700,=8.0700,=8.0700,=2824363083355.11,=2576300780970.0,=255974328043.23,,=9.7879,,,,
2025-11-24,=8.0200,=8.0200,=8.0200,=8.0200,=2806863931661.46,=2560338570432.0,=254388365663.78,,=9.7272,,,,
2025-11-21,=8.0500,=8.0500,=8.0500,=8.0500,=2817363422677.6504,=2569915896755.0,=255339943091.45,,=9.7636,,,,
2025-11-20,=8.1600,=8.1600,=8.1600,=8.1600,=2855861556403.68,=2605032759940.0,=258829060326.24,,=9.8970,,,,
2025-11-19,=8.2200,=8.2200,=8.2200,=8.2200,=2876860538436.06,=2624187412587.0,=260732215181.58,,=9.9698,,,,
2025-11-18,=8.1900,=8.1900,=8.1900,=8.1900,=2866361047419.8696,=2614610086264.0,=259780637753.91,,=9.9334,,,,
2025-11-17,=8.3200,=8.3200,=8.3200,=8.3200,=2911858841823.36,=2656111833665.0,=263904139940.48,,=10.0911,,,,
2025-11-14,=8.5000,=8.5000,=8.5000,=8.5000,=2974855787920.5,=2713575791605.0,=269613604506.5,,=10.3094,,,,
2025-11-13,=8.5600,=8.5600,=8.5600,=8.5600,=2995854769952.8804,=2732730444251.0,=271516759361.8401,,=10.3822,,,,
2025-11-12,=8.5900,=8.5900,=8.5900,=8.5900,=3006354260969.07,=2742307770574.0,=272468336789.51,,=10.4185,,,,
2025-11-11,=8.3000,=8.3000,=8.3000,=8.3000,=2904859181145.9004,=2649726949449.0,=263269754988.7,,=10.0668,,,,
2025-11-10,=8.1200,=8.1200,=8.1200,=8.1200,=2841862235048.76,=2592262991509.0,=257560290422.68,,=9.8485,,,,
2025-11-07,=8.0800,=8.0800,=8.0800,=8.0800,=2827862913693.84,=2579493223078.0,=256291520519.12,,=9.8000,,,,
2025-11-06,=8.1600,=8.1600,=8.1600,=8.1600,=2855861556403.68,=2605032759940.0,=258829060326.24,,=9.8970,,,,
2025-11-05,=8.1800,=8.1800,=8.1800,=8.1800,=2862861217081.14,=2611417644156.0,=259463445278.02,,=9.9213,,,,
2025-11-04,=8.1500,=8.1500,=8.1500,=8.1500,=2852361726064.95,=2601840317833.0,=258511867850.35,,=9.8849,,,,
2025-11-03,=8.0100,=8.0100,=8.0100,=8.0100,=2803364101322.73,=2557146128324.0,=254071173187.89,,=9.7151,,,,
2025-10-31,=7.9600,=7.9600,=7.9600,=7.9600,=2785864949629.08,=2541183917785.0,=252485210808.44,,=9.6544,,,,
2025-10-30,=8.0600,=8.0600,=8.0600,=8.0600,=2820863253016.3804,=2573108338863.0,=255657135567.3401,,=9.8819,,,,
2025-10-29,=8.1500,=8.1500,=8.1500,=8.1500,=2852361726064.95,=2601840317833.0,=258511867850.35,,=9.9922,,,,
2025-10-28,=8.3100,=8.3100,=8.3100,=8.3100,=2908359011484.6304,=2652919391557.0,=263586947464.5901,,=10.1884,,,,
2025-10-27,=8.1800,=8.1800,=8.1800,=8.1800,=2862861217081.14,=2611417644156.0,=259463445278.02,,=10.0290,,,,
2025-10-24,=7.9900,=7.9900,=7.9900,=7.9900,=2796364440645.27,=2550761244108.0,=253436788236.11,,=9.7960,,,,
2025-10-23,=7.9900,=7.9900,=7.9900,=7.9900,=2796364440645.27,=2550761244108.0,=253436788236.11,,=9.7960,,,,
2025-10-22,=8.0900,=8.0900,=8.0900,=8.0900,=2831362744032.57,=2582685665186.0,=256608712995.01,,=9.9186,,,,
2025-10-21,=7.8800,=7.8800,=7.8800,=7.8800,=2757866306919.2397,=2515644380923.0,=249947671001.32,,=9.6612,,,,
2025-10-20,=7.7500,=7.7500,=7.7500,=7.7500,=2712368512515.75,=2474142633522.0,=245824168814.75,,=9.5018,,,,
2025-10-17,=7.6200,=7.6200,=7.6200,=7.6200,=2666870718112.2603,=2432640886121.0,=241700666628.18,,=9.3424,,,,
2025-10-16,=7.4900,=7.4900,=7.4900,=7.4900,=2621372923708.77,=2391139138720.0,=237577164441.61,,=9.1830,,,,
2025-10-15,=7.2700,=7.2700,=7.2700,=7.2700,=2544376656256.71,=2320905412349.0,=230598929972.03,,=8.9133,,,,
2025-10-14,=7.1300,=7.1300,=7.1300,=7.1300,=2495379031514.4897,=2276211222840.0,=226158235309.57,,=8.7416,,,,
2025-10-13,=6.9100,=6.9100,=6.9100,=6.9100,=2418382764062.43,=2205977496469.0,=219180000839.99,,=8.4719,,,,
2025-10-10,=6.8300,=6.8300,=6.8300,=6.8300,=2390384121352.59,=2180437959607.0,=216642461032.87,,=8.3738,,,,
2025-10-09,=6.7000,=6.7000,=6.7000,=6.7000,=2344886326949.1,=2138936212206.0,=212518958846.3,,=8.2144,,,,
2025-09-30,=6.6700,=6.6700,=6.6700,=6.6700,=2334386835932.91,=2129358885883.0,=211567381418.63,,=8.1777,,,,
2025-09-29,=6.6200,=6.6200,=6.6200,=6.6200,=2316887684239.2603,=2113396675344.0,=209981419039.18,,=8.1164,,,,
2025-09-26,=6.6200,=6.6200,=6.6200,=6.6200,=2316887684239.2603,=2113396675344.0,=209981419039.18,,=8.1164,,,,
2025-09-25,=6.6100,=6.6100,=6.6100,=6.6100,=2313387853900.5303,=2110204233236.0,=209664226563.29,,=8.1041,,,,
2025-09-24,=6.5700,=6.5700,=6.5700,=6.5700,=2299388532545.61,=2097434464805.0,=208395456659.73,,=8.0551,,,,
2025-09-23,=6.6500,=6.6500,=6.6500,=6.6500,=2327387175255.45,=2122974001667.0,=210932996466.85,,=8.1531,,,,
2025-09-22,=6.4900,=6.4900,=6.4900,=6.4900,=2271389889835.77,=2071894927943.0,=205857916852.61,,=7.9570,,,,
2025-09-19,=6.6500,=6.6500,=6.6500,=6.6500,=2327387175255.45,=2122974001667.0,=210932996466.85,,=8.1531,,,,
2025-09-18,=6.7700,=6.7700,=6.7700,=6.7700,=2369385139320.21,=2161283306960.0,=214739306177.53,,=8.3003,,,,
2025-09-17,=6.9600,=6.9600,=6.9600,=6.9600,=2435881915756.08,=2221939707008.0,=220765963219.44,,=8.5332,,,,
2025-09-16,=7.0400,=7.0400,=7.0400,=7.0400,=2463880558465.92,=2247479243870.0,=223303503026.56,,=8.6313,,,,
2025-09-15,=7.1600,=7.1600,=7.1600,=7.1600,=2505878522530.68,=2285788549163.0,=227109812737.24,,=8.7784,,,,
2025-09-12,=7.2400,=7.2400,=7.2400,=7.2400,=2533877165240.52,=2311328086025.0,=229647352544.36,,=8.8765,,,,
2025-09-11,=7.2800,=7.2800,=7.2800,=7.2800,=2547876486595.44,=2324097854457.0,=230916122447.92,,=8.9255,,,,
2025-09-10,=7.2900,=7.2900,=7.2900,=7.2900,=2551376316934.17,=2327290296564.0,=231233314923.81,,=8.9378,,,,
2025-09-09,=7.3100,=7.3100,=7.3100,=7.3100,=2558375977611.63,=2333675180780.0,=231867699875.59,,=8.9623,,,,
2025-09-08,=7.2600,=7.2600,=7.2600,=7.2600,=2540876825917.98,=2317712970241.0,=230281737496.14,,=8.9010,,,,
2025-09-05,=7.3000,=7.3000,=7.3000,=7.3000,=2554876147272.9,=2330482738672.0,=231550507399.7,,=8.9501,,,,
2025-09-04,=7.5200,=7.5200,=7.5200,=7.5200,=2631872414724.96,=2400716465043.0,=238528741869.28,,=9.2198,,,,
2025-09-03,=7.1500,=7.1500,=7.1500,=7.1500,=2502378692191.95,=2282596107056.0,=226792620261.35,,=8.7662,,,,
2025-09-02,=7.1900,=7.1900,=7.1900,=7.1900,=2516378013546.87,=2295365875487.0,=228061390164.91,,=8.8152,,,,
2025-09-01,=7.0500,=7.0500,=7.0500,=7.0500,=2467380388804.65,=2250671685978.0,=223620695502.45,,=8.6436,,,,
