日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PB,PB 分位点,PB 80%分位点值,PB 50%分位点值,PB 20%分位点值
2026-06-12,=54.0100,=54.0100,=54.0100,=54.0100,=977993744149.95,=575750115133.0,=523753656433.8101,,=0.9913,,,,
2026-06-11,=52.6400,=52.6400,=52.6400,=52.6400,=953186274616.8,=561145825969.0,=510468292439.8401,,=0.9661,,,,
2026-06-10,=53.2200,=53.2200,=53.2200,=53.2200,=963688706973.9,=567328663717.0,=516092753108.8201,,=0.9768,,,,
2026-06-09,=53.9300,=53.9300,=53.9300,=53.9300,=976545132790.35,=574897309926.0,=522977868755.3301,,=0.9590,,,,
2026-06-08,=53.3800,=53.3800,=53.3800,=53.3800,=966585929693.1,=569034274131.0,=517644328465.7802,,=0.9492,,,,
2026-06-05,=53.4800,=53.4800,=53.4800,=53.4800,=968396693892.6,=570100280639.0,=518614063063.8801,,=0.9510,,,,
2026-06-04,=53.2300,=53.2300,=53.2300,=53.2300,=963869783393.85,=567435264368.0,=516189726568.6301,,=0.9465,,,,
2026-06-03,=53.7000,=53.7000,=53.7000,=53.7000,=972380375131.5,=572445494957.0,=520747479179.7001,,=0.9549,,,,
2026-06-02,=54.0800,=54.0800,=54.0800,=54.0800,=979261279089.6,=576496319689.0,=524432470652.4801,,=0.9617,,,,
2026-06-01,=53.8500,=53.8500,=53.8500,=53.8500,=975096521430.75,=574044504720.0,=522202081076.8501,,=0.9576,,,,
2026-05-29,=53.5000,=53.5000,=53.5000,=53.5000,=968758846732.5,=570313481941.0,=518808009983.5001,,=0.9513,,,,
2026-05-28,=52.4700,=52.4700,=52.4700,=52.4700,=950107975477.65,=559333614905.0,=508819743623.0701,,=0.9330,,,,
2026-05-27,=53.2700,=53.2700,=53.2700,=53.2700,=964594089073.65,=567861666971.0,=516577620407.8701,,=0.9472,,,,
2026-05-26,=54.2700,=54.2700,=54.2700,=54.2700,=982701731068.65,=578521732054.0,=526274966388.8701,,=0.9650,,,,
2026-05-25,=54.2200,=54.2200,=54.2200,=54.2200,=981796348968.9,=577988728800.0,=525790099089.8201,,=0.9641,,,,
2026-05-22,=53.6800,=53.6800,=53.6800,=53.6800,=972018222291.6,=572232293655.0,=520553532260.0801,,=0.9545,,,,
2026-05-21,=53.7600,=53.7600,=53.7600,=53.7600,=973466833651.2,=573085098862.0,=521329319938.5601,,=0.9560,,,,
2026-05-20,=54.1100,=54.1100,=54.1100,=54.1100,=979804508349.45,=576816121641.0,=524723391031.9101,,=0.9622,,,,
2026-05-19,=54.4800,=54.4800,=54.4800,=54.4800,=986504335887.6,=580760345722.0,=528311409044.8801,,=0.9688,,,,
2026-05-18,=54.8900,=54.8900,=54.8900,=54.8900,=993928469105.55,=585130972406.0,=532287320897.0901,,=0.9761,,,,
2026-05-15,=55.5000,=55.5000,=55.5000,=55.5000,=1004974130722.5,=591633612107.0,=538202701945.5001,,=0.9869,,,,
2026-05-14,=56.9000,=56.9000,=56.9000,=56.9000,=1030324829515.5,=606557703223.0,=551778986318.9001,,=1.0118,,,,
2026-05-13,=58.0400,=58.0400,=58.0400,=58.0400,=1050967541389.8,=618710177417.0,=562833960737.2401,,=1.0321,,,,
2026-05-12,=59.4000,=59.4000,=59.4000,=59.4000,=1075593934503.0,=633207865930.0,=576022351271.4001,,=1.0563,,,,
2026-05-11,=60.1000,=60.1000,=60.1000,=60.1000,=1088269283899.5,=640669911488.0,=582810493458.1001,,=1.0687,,,,
2026-05-08,=60.0600,=60.0600,=60.0600,=60.0600,=1087544978219.7,=640243508885.0,=582422599618.8601,,=1.0680,,,,
2026-05-07,=60.0400,=60.0400,=60.0400,=60.0400,=1087182825379.8,=640030307583.0,=582228652699.2401,,=1.0676,,,,
2026-05-06,=59.3600,=59.3600,=59.3600,=59.3600,=1074869628823.2,=632781463327.0,=575634457432.1602,,=1.0555,,,,
2026-04-30,=59.3700,=59.3700,=59.3700,=59.3700,=1075050705243.15,=632888063978.0,=575731430891.9701,,=1.0557,,,,
2026-04-29,=59.4300,=59.4300,=59.4300,=59.4300,=1076137163762.85,=633527667883.0,=576313271650.8301,,=1.0568,,,,
2026-04-28,=57.6300,=57.6300,=57.6300,=57.6300,=1043543408171.85,=614339550733.0,=558858048885.0302,,=1.0431,,,,
2026-04-27,=57.5500,=57.5500,=57.5500,=57.5500,=1042094796812.25,=613486745527.0,=558082261206.55,,=1.0417,,,,
2026-04-24,=57.7800,=57.7800,=57.7800,=57.7800,=1046259554471.1,=615938560496.0,=560312650782.1802,,=1.0458,,,,
2026-04-23,=57.8800,=57.8800,=57.8800,=57.8800,=1048070318670.6,=617004567004.0,=561282385380.2802,,=1.0476,,,,
2026-04-22,=58.0300,=58.0300,=58.0300,=58.0300,=1050786464969.85,=618603576766.0,=562736987277.4302,,=1.0503,,,,
2026-04-21,=58.0300,=58.0300,=58.0300,=58.0300,=1050786464969.85,=618603576766.0,=562736987277.4302,,=1.0503,,,,
2026-04-20,=58.5400,=58.5400,=58.5400,=58.5400,=1060021362387.3,=624040209959.0,=567682633727.7401,,=1.0596,,,,
2026-04-17,=57.9200,=57.9200,=57.9200,=57.9200,=1048794624350.4,=617430969607.0,=561670279219.5201,,=1.0484,,,,
2026-04-16,=58.5200,=58.5200,=58.5200,=58.5200,=1059659209547.4,=623827008657.0,=567488686808.1201,,=1.0592,,,,
2026-04-15,=58.7000,=58.7000,=58.7000,=58.7000,=1062918585106.5,=625745820372.0,=569234209084.7002,,=1.0625,,,,
2026-04-14,=58.9700,=58.9700,=58.9700,=58.9700,=1067807648445.15,=628624037945.0,=571852492499.5701,,=1.0674,,,,
2026-04-13,=57.7500,=57.7500,=57.7500,=57.7500,=1045716325211.25,=615618758543.0,=560021730402.7501,,=1.0453,,,,
2026-04-10,=58.8200,=58.8200,=58.8200,=58.8200,=1065091502145.9,=627025028182.0,=570397890602.4202,,=1.0646,,,,
2026-04-09,=58.7400,=58.7400,=58.7400,=58.7400,=1063642890786.3,=626172222975.0,=569622102923.9402,,=1.0632,,,,
2026-04-08,=59.4500,=59.4500,=59.4500,=59.4500,=1076499316602.75,=633740869184.0,=576507218570.4502,,=1.0760,,,,
2026-04-07,=56.6900,=56.6900,=56.6900,=56.6900,=1026522224696.55,=604319089555.0,=549742543662.8901,,=1.0261,,,,
2026-04-03,=57.2500,=57.2500,=57.2500,=57.2500,=1036662504213.75,=610288726002.0,=555173057412.2501,,=1.0362,,,,
2026-04-02,=57.2600,=57.2600,=57.2600,=57.2600,=1036843580633.7,=610395326653.0,=555270030872.06,,=1.0364,,,,
2026-04-01,=58.1800,=58.1800,=58.1800,=58.1800,=1053502611269.1,=620202586529.0,=564191589174.5801,,=1.0531,,,,
2026-03-31,=56.7800,=56.7800,=56.7800,=56.7800,=1028151912476.1,=605278495413.0,=550615304801.1802,,=1.0277,,,,
2026-03-30,=56.3300,=56.3300,=56.3300,=56.3300,=1020003473578.35,=600481466125.0,=546251499109.7301,,=1.0196,,,,
2026-03-27,=56.9500,=56.9500,=56.9500,=56.9500,=1031230211615.25,=607090706477.0,=552263853617.9502,,=1.0308,,,,
2026-03-26,=56.8000,=56.8000,=56.8000,=56.8000,=1028514065316.0,=605491696714.0,=550809251720.8,,=1.0612,,,,
2026-03-25,=58.7900,=58.7900,=58.7900,=58.7900,=1064548272886.05,=626705226230.0,=570106970222.9901,,=1.0984,,,,
2026-03-24,=58.1200,=58.1200,=58.1200,=58.1200,=1052416152749.4,=619562982624.0,=563609748415.7201,,=1.0859,,,,
2026-03-23,=57.4700,=57.4700,=57.4700,=57.4700,=1040646185452.65,=612633940320.0,=557306473528.0701,,=1.0737,,,,
2026-03-20,=59.7400,=59.7400,=59.7400,=59.7400,=1081750532781.3,=636832288058.0,=579319448904.9402,,=1.1161,,,,
2026-03-19,=60.6200,=60.6200,=60.6200,=60.6200,=1097685257736.9,=646213145331.0,=587853113368.2201,,=1.1326,,,,
2026-03-18,=61.8900,=61.8900,=61.8900,=61.8900,=1120681963070.55,=659751427987.0,=600168742764.0901,,=1.1563,,,,
2026-03-17,=61.8400,=61.8400,=61.8400,=61.8400,=1119776580970.8,=659218424733.0,=599683875465.0402,,=1.1554,,,,
2026-03-16,=60.4800,=60.4800,=60.4800,=60.4800,=1095150187857.6,=644720736220.0,=586495484930.8801,,=1.1299,,,,
2026-03-13,=61.2000,=61.2000,=61.2000,=61.2000,=1108187690094.0,=652395983080.0,=593477574037.2002,,=1.1434,,,,
2026-03-12,=61.6000,=61.6000,=61.6000,=61.6000,=1115430746892.0,=656660009113.0,=597356512429.6001,,=1.1509,,,,
2026-03-11,=62.5500,=62.5500,=62.5500,=62.5500,=1132633006787.25,=666787070942.0,=606568991111.55,,=1.1686,,,,
2026-03-10,=62.0900,=62.0900,=62.0900,=62.0900,=1124303491469.55,=661883441003.0,=602108211960.2902,,=1.1600,,,,
2026-03-09,=61.4000,=61.4000,=61.4000,=61.4000,=1111809218493.0,=654527996096.0,=595417043233.4001,,=1.1471,,,,
2026-03-06,=62.6700,=62.6700,=62.6700,=62.6700,=1134805923826.65,=668066278752.0,=607732672629.2701,,=1.1709,,,,
2026-03-05,=62.0800,=62.0800,=62.0800,=62.0800,=1124122415049.6,=661776840353.0,=602011238500.4801,,=1.1598,,,,
2026-03-04,=61.7900,=61.7900,=61.7900,=61.7900,=1118871198871.05,=658685421479.0,=599199008165.9901,,=1.1544,,,,
2026-03-03,=62.5700,=62.5700,=62.5700,=62.5700,=1132995159627.15,=667000272243.0,=606762938031.1702,,=1.1690,,,,
2026-03-02,=62.3500,=62.3500,=62.3500,=62.3500,=1129011478388.25,=664655057925.0,=604629521915.3501,,=1.1649,,,,
2026-02-27,=63.0900,=63.0900,=63.0900,=63.0900,=1142411133464.55,=672543506086.0,=611805557941.2902,,=1.1787,,,,
2026-02-26,=63.5000,=63.5000,=63.5000,=63.5000,=1149835266682.5,=676914132771.0,=615781469793.5001,,=1.1864,,,,
2026-02-25,=65.0500,=65.0500,=65.0500,=65.0500,=1177902111774.75,=693437233649.0,=630812356064.05,,=1.2153,,,,
2026-02-24,=64.5000,=64.5000,=64.5000,=64.5000,=1167942908677.5,=687574197854.0,=625478815774.5001,,=1.2051,,,,
2026-02-13,=65.2900,=65.2900,=65.2900,=65.2900,=1182247945853.55,=695995649269.0,=633139719099.4902,,=1.2198,,,,
2026-02-12,=66.5400,=66.5400,=66.5400,=66.5400,=1204882498347.3,=709320730623.0,=645261401575.7402,,=1.2432,,,,
2026-02-11,=67.5000,=67.5000,=67.5000,=67.5000,=1222265834662.5,=719554393103.0,=654570853717.5001,,=1.2611,,,,
2026-02-10,=68.1900,=68.1900,=68.1900,=68.1900,=1234760107639.05,=726909838010.0,=661262022444.3901,,=1.2740,,,,
2026-02-09,=68.7000,=68.7000,=68.7000,=68.7000,=1243995005056.5,=732346471202.0,=666207668894.7002,,=1.2835,,,,
2026-02-06,=66.9000,=66.9000,=66.9000,=66.9000,=1211401249465.5,=713158354053.0,=648752446128.9001,,=1.2499,,,,
2026-02-05,=67.3500,=67.3500,=67.3500,=67.3500,=1219549688363.25,=717955383340.0,=653116251820.3501,,=1.2583,,,,
2026-02-04,=67.4000,=67.4000,=67.4000,=67.4000,=1220455070463.0,=718488386594.0,=653601119119.4001,,=1.2592,,,,
2026-02-03,=66.5800,=66.5800,=66.5800,=66.5800,=1205606804027.1,=709747133226.0,=645649295414.9801,,=1.2439,,,,
2026-02-02,=66.0200,=66.0200,=66.0200,=66.0200,=1195466524509.9,=703777496780.0,=640218781665.6201,,=1.2335,,,,
2026-01-30,=66.7500,=66.7500,=66.7500,=66.7500,=1208685103166.25,=711559344290.0,=647297844231.7501,,=1.2471,,,,
2026-01-29,=68.0000,=68.0000,=68.0000,=68.0000,=1231319655660.0,=724884425644.0,=659419526708.0001,,=1.2704,,,,
2026-01-28,=64.7500,=64.7500,=64.7500,=64.7500,=1172469819176.25,=690239214124.0,=627903152269.7501,,=1.2097,,,,
2026-01-27,=65.3100,=65.3100,=65.3100,=65.3100,=1182610098693.45,=696208850571.0,=633333666019.1101,,=1.2202,,,,
2026-01-26,=64.1400,=64.1400,=64.1400,=64.1400,=1161424157559.3,=683736574424.0,=621987771221.3401,,=1.1983,,,,
2026-01-23,=63.9000,=63.9000,=63.9000,=63.9000,=1157078323480.5,=681178158804.0,=619660408185.9001,,=1.1938,,,,
2026-01-22,=64.8000,=64.8000,=64.8000,=64.8000,=1173375201276.0,=690772217378.0,=628388019568.8,,=1.2107,,,,
2026-01-21,=65.8500,=65.8500,=65.8500,=65.8500,=1192388225370.75,=701965285716.0,=638570232848.8501,,=1.2303,,,,
2026-01-20,=66.6000,=66.6000,=66.6000,=66.6000,=1205968956867.0,=709960334528.0,=645843242334.6001,,=1.2443,,,,
2026-01-19,=66.3000,=66.3000,=66.3000,=66.3000,=1200536664268.5,=706762315003.0,=642934038540.3,,=1.2387,,,,
2026-01-16,=66.3300,=66.3300,=66.3300,=66.3300,=1201079893528.35,=707082116955.0,=643224958919.7301,,=1.2392,,,,
2026-01-15,=67.4100,=67.4100,=67.4100,=67.4100,=1220636146882.95,=718594987245.0,=653698092579.2101,,=1.2594,,,,
2026-01-14,=67.0000,=67.0000,=67.0000,=67.0000,=1213212013665.0,=714224360561.0,=649722180727.0001,,=1.2518,,,,
2026-01-13,=68.2000,=68.2000,=68.2000,=68.2000,=1234941184059.0,=727016438661.0,=661358995904.2002,,=1.2742,,,,
2026-01-12,=67.5500,=67.5500,=67.5500,=67.5500,=1223171216762.25,=720087396357.0,=655055721016.55,,=1.2620,,,,
2026-01-09,=69.0000,=69.0000,=69.0000,=69.0000,=1249427297655.0,=735544490727.0,=669116872689.0001,,=1.2891,,,,
2026-01-08,=70.3800,=70.3800,=70.3800,=70.3800,=1274415843608.1,=750255380542.0,=682499210142.78,,=1.3149,,,,
2026-01-07,=73.4500,=73.4500,=73.4500,=73.4500,=1330006304532.75,=782981780346.0,=712270062304.4502,,=1.3723,,,,
2026-01-06,=74.3200,=74.3200,=74.3200,=74.3200,=1345759953068.4,=792256036969.0,=720706753307.92,,=1.3885,,,,
2026-01-05,=72.3600,=72.3600,=72.3600,=72.3600,=1310268974758.2,=771362309406.0,=701699955185.1602,,=1.3519,,,,
2025-12-31,=68.4000,=68.4000,=68.4000,=68.4000,=1238562712458.0,=729148451677.0,=663298465100.4001,,=1.2779,,,,
2025-12-30,=68.8000,=68.8000,=68.8000,=68.8000,=1245805769256.0,=733412477710.0,=667177403492.8,,=1.2854,,,,
2025-12-29,=69.8800,=69.8800,=69.8800,=69.8800,=1265362022610.6,=744925348000.0,=677650537152.28,,=1.3056,,,,
2025-12-26,=71.1600,=71.1600,=71.1600,=71.1600,=1288539804364.2,=758570231306.0,=690063140007.9601,,=1.3295,,,,
2025-12-25,=70.8000,=70.8000,=70.8000,=70.8000,=1282021053246.0,=754732607876.0,=686572095454.8,,=1.3228,,,,
2025-12-24,=69.0300,=69.0300,=69.0300,=69.0300,=1249970526914.85,=735864292679.0,=669407793068.4302,,=1.2897,,,,
2025-12-23,=69.4900,=69.4900,=69.4900,=69.4900,=1258300042232.5498,=740767922618.0,=673868572219.6901,,=1.2983,,,,
2025-12-22,=68.5400,=68.5400,=68.5400,=68.5400,=1241097782337.3,=730640860789.0,=664656093537.7402,,=1.2805,,,,
2025-12-19,=68.7500,=68.7500,=68.7500,=68.7500,=1244900387156.25,=732879474456.0,=666692536193.7501,,=1.2845,,,,
2025-12-18,=68.5000,=68.5000,=68.5000,=68.5000,=1240373476657.5,=730214458186.0,=664268199698.5001,,=1.2798,,,,
2025-12-17,=68.0500,=68.0500,=68.0500,=68.0500,=1232225037759.75,=725417428898.0,=659904394007.05,,=1.2714,,,,
2025-12-16,=67.0000,=67.0000,=67.0000,=67.0000,=1213212013665.0,=714224360561.0,=649722180727.0001,,=1.2518,,,,
2025-12-15,=67.0800,=67.0800,=67.0800,=67.0800,=1214660625024.6,=715077165768.0,=650497968405.4801,,=1.2533,,,,
2025-12-12,=63.9100,=63.9100,=63.9100,=63.9100,=1157259399900.45,=681284759455.0,=619757381645.7101,,=1.1940,,,,
2025-12-11,=62.5300,=62.5300,=62.5300,=62.5300,=1132270853947.35,=666573869640.0,=606375044191.9302,,=1.1682,,,,
2025-12-10,=62.5500,=62.5500,=62.5500,=62.5500,=1132633006787.25,=666787070942.0,=606568991111.55,,=1.1686,,,,
2025-12-09,=62.4500,=62.4500,=62.4500,=62.4500,=1130822242587.75,=665721064433.0,=605599256513.4502,,=1.1668,,,,
2025-12-08,=63.4000,=63.4000,=63.4000,=63.4000,=1148024502483.0,=675848126262.0,=614811735195.4001,,=1.1845,,,,
2025-12-05,=61.9900,=61.9900,=61.9900,=61.9900,=1122492727270.05,=660817434495.0,=601138477362.1902,,=1.1582,,,,
2025-12-04,=58.5500,=58.5500,=58.5500,=58.5500,=1060202438807.25,=624146810610.0,=567779607187.55,,=1.0939,,,,
2025-12-03,=58.3500,=58.3500,=58.3500,=58.3500,=1056580910408.25,=622014797593.0,=565840137991.3501,,=1.0902,,,,
2025-12-02,=58.8000,=58.8000,=58.8000,=58.8000,=1064729349306.0,=626811826880.0,=570203943682.8,,=1.0986,,,,
2025-12-01,=58.6300,=58.6300,=58.6300,=58.6300,=1061651050166.85,=624999615816.0,=568555394866.0302,,=1.0954,,,,
2025-11-28,=58.9900,=58.9900,=58.9900,=58.9900,=1068169801285.05,=628837239246.0,=572046439419.1902,,=1.1021,,,,
2025-11-27,=59.3400,=59.3400,=59.3400,=59.3400,=1074507475983.3,=632568262025.0,=575440510512.5402,,=1.1086,,,,
2025-11-26,=59.7800,=59.7800,=59.7800,=59.7800,=1082474838461.1,=637258690662.0,=579707342744.1802,,=1.1169,,,,
2025-11-25,=59.4700,=59.4700,=59.4700,=59.4700,=1076861469442.65,=633954070486.0,=576701165490.0701,,=1.1111,,,,
2025-11-24,=58.4000,=58.4000,=58.4000,=58.4000,=1057486292508.0,=622547800847.0,=566325005290.4001,,=1.0911,,,,
2025-11-21,=58.9100,=58.9100,=58.9100,=58.9100,=1066721189925.45,=627984434040.0,=571270651740.7101,,=1.1006,,,,
2025-11-20,=60.2000,=60.2000,=60.2000,=60.2000,=1090080048099.0,=641735917997.0,=583780228056.2002,,=1.1247,,,,
2025-11-19,=60.3700,=60.3700,=60.3700,=60.3700,=1093158347238.15,=643548129061.0,=585428776872.9701,,=1.1279,,,,
2025-11-18,=59.6200,=59.6200,=59.6200,=59.6200,=1079577615741.9,=635553080248.0,=578155767387.2201,,=1.1139,,,,
2025-11-17,=59.8300,=59.8300,=59.8300,=59.8300,=1083380220560.85,=637791693916.0,=580192210043.2301,,=1.1178,,,,
2025-11-14,=60.6500,=60.6500,=60.6500,=60.6500,=1098228486996.75,=646532947284.0,=588144033747.6501,,=1.1331,,,,
2025-11-13,=60.8800,=60.8800,=60.8800,=60.8800,=1102393244655.6,=648984762253.0,=590374423323.2802,,=1.1374,,,,
2025-11-12,=60.0300,=60.0300,=60.0300,=60.0300,=1087001748959.85,=639923706932.0,=582131679239.4302,,=1.1215,,,,
2025-11-11,=59.2000,=59.2000,=59.2000,=59.2000,=1071972406104.0,=631075852914.0,=574082882075.2002,,=1.1060,,,,
2025-11-10,=59.3000,=59.3000,=59.3000,=59.3000,=1073783170303.5,=632141859422.0,=575052616673.3,,=1.1079,,,,
2025-11-07,=58.8900,=58.8900,=58.8900,=58.8900,=1066359037085.55,=627771232738.0,=571076704821.0901,,=1.1002,,,,
2025-11-06,=58.9000,=58.9000,=58.9000,=58.9000,=1066540113505.5,=627877833389.0,=571173678280.9001,,=1.1004,,,,
2025-11-05,=58.3200,=58.3200,=58.3200,=58.3200,=1056037681148.4,=621694995641.0,=565549217611.9202,,=1.0896,,,,
2025-11-04,=58.9400,=58.9400,=58.9400,=58.9400,=1067264419185.3,=628304235992.0,=571561572120.1401,,=1.1012,,,,
2025-11-03,=58.3100,=58.3100,=58.3100,=58.3100,=1055856604728.45,=621588394990.0,=565452244152.1101,,=1.0894,,,,
2025-10-31,=57.8300,=57.8300,=57.8300,=57.8300,=1047164936570.85,=616471563750.0,=560797518081.2301,,=1.0804,,,,
2025-10-30,=58.6500,=58.6500,=58.6500,=58.6500,=1062013203006.75,=625212817118.0,=568749341785.6501,,=1.0958,,,,
2025-10-29,=58.9500,=58.9500,=58.9500,=58.9500,=1067445495605.25,=628410836643.0,=571658545579.9502,,=1.1014,,,,
2025-10-28,=57.7600,=57.7600,=57.7600,=57.7600,=1045897401631.2,=615725359194.0,=566044453131.6799,,=1.1286,,,,
2025-10-27,=57.7500,=57.7500,=57.7500,=57.7500,=1045716325211.25,=615618758543.0,=565946453745.75,,=1.1284,,,,
2025-10-24,=57.8800,=57.8800,=57.8800,=57.8800,=1048070318670.6,=617004567004.0,=567220445762.84,,=1.1309,,,,
2025-10-23,=58.7500,=58.7500,=58.7500,=58.7500,=1063823967206.25,=626278823626.0,=575746392338.75,,=1.1270,,,,
2025-10-22,=58.2100,=58.2100,=58.2100,=58.2100,=1054045840528.95,=620522388481.0,=570454425498.53,,=1.1166,,,,
2025-10-21,=58.0800,=58.0800,=58.0800,=58.0800,=1051691847069.6,=619136580021.0,=569180433481.44,,=1.1141,,,,
2025-10-20,=57.9000,=57.9000,=57.9000,=57.9000,=1048432471510.5,=617217768306.0,=567416444534.7,,=1.1107,,,,
2025-10-17,=57.2800,=57.2800,=57.2800,=57.2800,=1037205733473.6,=610608527954.0,=561340482607.04,,=1.0988,,,,
2025-10-16,=58.0200,=58.0200,=58.0200,=58.0200,=1050605388549.9,=618496976116.0,=568592437165.86,,=1.1130,,,,
2025-10-15,=57.8100,=57.8100,=57.8100,=57.8100,=1046802783730.95,=616258362448.0,=566534450061.3301,,=1.1090,,,,
2025-10-14,=56.4800,=56.4800,=56.4800,=56.4800,=1022719619877.6,=602080475888.0,=553500531732.64,,=1.0834,,,,
2025-10-13,=55.1000,=55.1000,=55.1000,=55.1000,=997731073924.5,=587369586073.0,=539976616474.3,,=1.0570,,,,
2025-10-10,=55.5400,=55.5400,=55.5400,=55.5400,=1005698436402.3,=592060014710.0,=544288589455.22,,=1.0654,,,,
2025-10-09,=55.0400,=55.0400,=55.0400,=55.0400,=996644615404.8,=586729982168.0,=539388620158.72,,=1.0558,,,,
2025-09-30,=55.1100,=55.1100,=55.1100,=55.1100,=997912150344.45,=587476186724.0,=540074615860.23,,=1.0572,,,,
2025-09-29,=56.0100,=56.0100,=56.0100,=56.0100,=1014209028139.95,=597070245299.0,=548894560593.93,,=1.0744,,,,
2025-09-26,=55.2200,=55.2200,=55.2200,=55.2200,=999903990963.9,=588648793883.0,=541152609105.46,,=1.0593,,,,
2025-09-25,=55.0900,=55.0900,=55.0900,=55.0900,=997549997504.55,=587262985422.0,=539878617088.3701,,=1.0568,,,,
2025-09-24,=55.2900,=55.2900,=55.2900,=55.2900,=1001171525903.55,=589394998439.0,=541838604806.97,,=1.0606,,,,
2025-09-23,=55.0200,=55.0200,=55.0200,=55.0200,=996282462564.9,=586516780867.0,=539192621386.86,,=1.0554,,,,
2025-09-22,=55.1500,=55.1500,=55.1500,=55.1500,=998636456024.25,=587902589327.0,=540466613403.95,,=1.0579,,,,
2025-09-19,=55.1000,=55.1000,=55.1000,=55.1000,=997731073924.5,=587369586073.0,=539976616474.3,,=1.0570,,,,
2025-09-18,=55.2800,=55.2800,=55.2800,=55.2800,=1000990449483.6,=589288397788.0,=541740605421.04,,=1.0604,,,,
2025-09-17,=56.5700,=56.5700,=56.5700,=56.5700,=1024349307657.15,=603039881745.0,=554382526206.01,,=1.0852,,,,
2025-09-16,=56.6200,=56.6200,=56.6200,=56.6200,=1025254689756.9,=603572884999.0,=554872523135.66,,=1.0861,,,,
2025-09-15,=57.3300,=57.3300,=57.3300,=57.3300,=1038111115573.35,=611141531208.0,=561830479536.69,,=1.0997,,,,
2025-09-12,=57.6800,=57.6800,=57.6800,=57.6800,=1044448790271.6,=614872553987.0,=565260458044.24,,=1.1065,,,,
2025-09-11,=58.6900,=58.6900,=58.6900,=58.6900,=1062737508686.55,=625639219721.0,=575158396023.1699,,=1.1258,,,,
2025-09-10,=57.8700,=57.8700,=57.8700,=57.8700,=1047889242250.65,=616897966353.0,=567122446376.91,,=1.1101,,,,
2025-09-09,=58.0000,=58.0000,=58.0000,=58.0000,=1050243235710.0,=618283774814.0,=568396438394.0,,=1.1126,,,,
2025-09-08,=57.7000,=57.7000,=57.7000,=57.7000,=1044810943111.5,=615085755289.0,=565456456816.1,,=1.1068,,,,
2025-09-05,=57.9000,=57.9000,=57.9000,=57.9000,=1048432471510.5,=617217768306.0,=567416444534.7,,=1.1107,,,,
2025-09-04,=57.5000,=57.5000,=57.5000,=57.5000,=1041189414712.5,=612953742273.0,=563496469097.5,,=1.1030,,,,
2025-09-03,=57.7800,=57.7800,=57.7800,=57.7800,=1046259554471.1,=615938560496.0,=566240451903.54,,=1.1084,,,,
2025-09-02,=58.6600,=58.6600,=58.6600,=58.6600,=1068212362046.62,=631337500389.0,=574864397865.38,,=1.1316,,,,
2025-09-01,=58.5100,=58.5100,=58.5100,=58.5100,=1065480826855.57,=629723101734.0,=573394407076.4299,,=1.1287,,,,
2025-08-29,=59.8800,=59.8800,=59.8800,=59.8800,=1090428848267.16,=644467942777.0,=586820322948.84,,=1.1552,,,,
2025-08-28,=58.8400,=58.8400,=58.8400,=58.8400,=1071490204275.88,=633274778774.0,=576628386812.12,,=1.1351,,,,
2025-08-27,=58.6900,=58.6900,=58.6900,=58.6900,=1068758669084.83,=631660380120.0,=575158396023.1699,,=1.1322,,,,
