date,metric,value
2025-09-30,资产负债率,0.6055
2025-09-30,净利润率,0.0681
2025-09-30,营业收入,90340548118
2025-09-30,基本每股收益,1.65
2025-09-30,归属于母公司普通股股东的净利润,10426102617
2025-09-30,速动比率,0.6381
2025-09-30,经营活动产生的现金流量净额,9399863343
2025-09-30,有息负债率,0.3548
2025-09-30,经营活动产生的现金流量净额对净利润的比率,2.1623
2025-09-30,净资产收益率(ROE),0.1329
2025-09-30,总资产收益率(ROA),0.0527
2025-09-30,自由现金流量,14168279416
2025-09-30,毛利率(GM),0.3429
2025-09-30,流动比率,0.7515
