date,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,股息率,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值
2026-04-30,14.3719,0.0408,28.3232,23.7154,19.1654,0.0503,1.4753,0.1806,2.3297,1.9290,1.4918,2.9149,0.0104,7.4550,5.2997,3.3720
2026-04-29,20.9806,0.3181,28.3303,23.7239,19.1654,0.0640,1.4327,0.1332,2.3303,1.9299,1.4918,3.1547,0.0683,7.4552,5.3001,3.3720
2026-04-28,20.1278,0.2498,28.3303,23.7239,19.1654,0.0667,1.3745,0.0799,2.3303,1.9299,1.4924,3.0265,0.0200,7.4552,5.3001,3.3720
2026-04-27,19.9383,0.2336,28.3303,23.7239,19.1654,0.0673,1.3616,0.0687,2.3303,1.9299,1.4924,2.9980,0.0142,7.4552,5.3001,3.3732
2026-04-24,19.9383,0.2346,28.3232,23.7068,19.1529,0.0673,1.3616,0.0686,2.3297,1.9280,1.4918,2.9980,0.0141,7.4550,5.2994,3.3739
2026-04-23,19.9541,0.2364,28.3232,23.7154,19.1529,0.0673,1.3626,0.0687,2.3297,1.9290,1.4924,3.0003,0.0141,7.4550,5.2997,3.3744
2026-04-22,19.9699,0.2381,28.3303,23.7239,19.1516,0.0672,1.3637,0.0687,2.3303,1.9299,1.4924,3.0027,0.0146,7.4552,5.3001,3.3744
2026-04-21,20.1831,0.2552,28.3303,23.7239,19.1405,0.0665,1.3783,0.0820,2.3303,1.9299,1.4924,3.0348,0.0200,7.4552,5.3001,3.3757
2026-04-20,20.1436,0.2527,28.3303,23.7239,19.1387,0.0666,1.3756,0.0799,2.3303,1.9299,1.4924,3.0288,0.0192,7.4552,5.3001,3.3758
2026-04-17,20.0488,0.2450,28.3232,23.7068,19.1157,0.0670,1.3691,0.0732,2.3297,1.9280,1.4918,3.0146,0.0162,7.4550,5.2994,3.3784
2026-04-16,20.2147,0.2580,28.3232,23.7154,19.1157,0.0664,1.3804,0.0820,2.3297,1.9290,1.4924,3.0395,0.0191,7.4550,5.2997,3.3793
2026-04-15,20.2857,0.2677,28.3303,23.7239,19.1157,0.0662,1.3853,0.0858,2.3303,1.9299,1.4924,3.0502,0.0221,7.4552,5.3001,3.3793
2026-04-14,20.5226,0.2877,28.3303,23.7239,19.1119,0.0654,1.4015,0.0966,2.3303,1.9299,1.4924,3.0858,0.0316,7.4552,5.3001,3.3799
2026-04-13,20.4989,0.2864,28.3303,23.7239,19.1119,0.0655,1.3998,0.0958,2.3303,1.9299,1.4924,3.0823,0.0304,7.4552,5.3001,3.3805
2026-04-10,20.6411,0.2970,28.3232,23.7068,19.0908,0.0650,1.4095,0.1032,2.3297,1.9280,1.4918,3.1036,0.0387,7.4550,5.2994,3.3841
2026-04-09,20.6253,0.2946,28.3232,23.7154,19.0908,0.0651,1.4085,0.1020,2.3297,1.9290,1.4924,3.1013,0.0362,7.4550,5.2997,3.3848
2026-04-08,20.8780,0.3135,28.3303,23.7239,19.0849,0.0643,1.4257,0.1220,2.3303,1.9299,1.4924,3.1393,0.0541,7.4552,5.3001,3.3848
2026-04-07,20.7911,0.3052,28.3303,23.7239,19.0849,0.0646,1.4198,0.1128,2.3303,1.9299,1.4924,3.1262,0.0475,7.4552,5.3001,3.3886
2026-04-03,20.7753,0.3057,28.3232,23.7068,19.0849,0.0646,1.4187,0.1115,2.3297,1.9280,1.4918,3.1238,0.0466,7.4550,5.2994,3.3905
2026-04-02,20.8701,0.3134,28.3232,23.7154,19.0849,0.0643,1.4252,0.1203,2.3297,1.9290,1.4924,3.1381,0.0529,7.4550,5.2997,3.3927
2026-04-01,20.7911,0.3060,28.3303,23.7239,19.0660,0.0646,1.4198,0.1124,2.3303,1.9299,1.4924,3.1262,0.0470,7.4552,5.3001,3.3927
2026-03-31,20.8069,0.3072,28.3303,23.7239,19.0660,0.0645,1.4209,0.1137,2.3303,1.9299,1.4924,3.1286,0.0483,7.4552,5.3001,3.3931
2026-03-30,20.8464,0.3102,28.3303,23.7239,19.0660,0.0644,1.4236,0.1178,2.3303,1.9299,1.4924,3.1345,0.0504,7.4552,5.3001,3.3939
2026-03-27,20.6569,0.3020,28.3232,23.7068,19.0660,0.0650,1.4106,0.1032,2.3297,1.9280,1.4918,3.1060,0.0399,7.4550,5.2994,3.3969
2026-03-26,20.4910,0.2905,28.3232,23.7154,19.0660,0.0655,1.3993,0.0953,2.3297,1.9290,1.4924,3.0811,0.0295,7.4550,5.2997,3.3976
2026-03-25,20.4358,0.2856,28.3303,23.7239,19.0660,0.0657,1.3955,0.0937,2.3303,1.9299,1.4924,3.0728,0.0275,7.4552,5.3001,3.3976
2026-03-24,20.2936,0.2731,28.3303,23.7239,19.0660,0.0661,1.3858,0.0862,2.3303,1.9299,1.4924,3.0514,0.0225,7.4552,5.3001,3.3977
2026-03-23,20.1278,0.2565,28.3303,23.7239,19.0660,0.0667,1.3745,0.0779,2.3303,1.9299,1.4924,3.0265,0.0179,7.4552,5.3001,3.3977
2026-03-20,20.8385,0.3099,28.3232,23.7068,19.0660,0.0644,1.4230,0.1144,2.3297,1.9280,1.4933,3.1333,0.0478,7.4550,5.2994,3.3984
2026-03-19,20.8780,0.3138,28.3232,23.7154,19.0660,0.0643,1.4257,0.1169,2.3297,1.9290,1.4935,3.1393,0.0491,7.4550,5.2997,3.3989
2026-03-18,21.0675,0.3231,28.3303,23.7239,19.0660,0.0637,1.4387,0.1278,2.3303,1.9299,1.4935,3.1678,0.0604,7.4552,5.3001,3.3989
2026-03-17,21.2175,0.3364,28.3303,23.7239,19.0660,0.0633,1.4489,0.1386,2.3303,1.9299,1.4935,3.1903,0.0749,7.4552,5.3001,3.3989
2026-03-16,21.1938,0.3351,28.3303,23.7239,19.0660,0.0633,1.4473,0.1366,2.3303,1.9299,1.4935,3.1868,0.0712,7.4552,5.3001,3.4001
2026-03-13,21.0912,0.3265,28.3232,23.7068,19.0660,0.0636,1.4403,0.1306,2.3297,1.9280,1.4933,3.1713,0.0620,7.4550,5.2994,3.4056
2026-03-12,21.0912,0.3267,28.3232,23.7154,19.0660,0.0636,1.4403,0.1307,2.3297,1.9290,1.4935,3.1713,0.0620,7.4550,5.2997,3.4064
2026-03-11,20.8780,0.3160,28.3303,23.7239,19.0660,0.0643,1.4257,0.1174,2.3303,1.9299,1.4935,3.1393,0.0491,7.4552,5.3001,3.4064
2026-03-10,20.8464,0.3127,28.3303,23.7239,19.0660,0.0644,1.4236,0.1162,2.3303,1.9299,1.4935,3.1345,0.0479,7.4552,5.3001,3.4074
2026-03-09,20.7516,0.3093,28.3303,23.7239,19.0660,0.0647,1.4171,0.1099,2.3303,1.9299,1.4935,3.1203,0.0425,7.4552,5.3001,3.4078
2026-03-06,20.6963,0.3078,28.3232,23.7068,19.0660,0.0649,1.4133,0.1048,2.3297,1.9280,1.4933,3.1120,0.0395,7.4550,5.2994,3.4086
2026-03-05,20.2699,0.2722,28.3232,23.7154,19.0660,0.0662,1.3842,0.0845,2.3297,1.9290,1.4935,3.0478,0.0208,7.4550,5.2997,3.4093
2026-03-04,20.2305,0.2669,28.3303,23.7239,19.0660,0.0664,1.3815,0.0824,2.3303,1.9299,1.4935,3.0419,0.0204,7.4552,5.3001,3.4093
2026-03-03,20.4752,0.2923,28.3303,23.7239,19.0660,0.0656,1.3982,0.0933,2.3303,1.9299,1.4942,3.0787,0.0262,7.4552,5.3001,3.4110
2026-03-02,20.5305,0.2948,28.3303,23.7239,19.0660,0.0654,1.4020,0.0949,2.3303,1.9299,1.4942,3.0870,0.0287,7.4552,5.3001,3.4113
2026-02-27,20.5937,0.2987,28.3232,23.7068,19.0652,0.0652,1.4063,0.0973,2.3297,1.9280,1.4935,3.0965,0.0300,7.4550,5.2994,3.4135
2026-02-26,20.6253,0.3017,28.3232,23.7154,19.0652,0.0651,1.4085,0.0999,2.3297,1.9290,1.4942,3.1013,0.0325,7.4550,5.2997,3.4169
2026-02-25,20.7674,0.3100,28.3232,23.7154,19.0646,0.0646,1.4182,0.1086,2.3297,1.9290,1.4942,3.1226,0.0400,7.4550,5.2997,3.4170
2026-02-24,20.8227,0.3121,28.3232,23.7154,19.0514,0.0645,1.4219,0.1128,2.3297,1.9290,1.4942,3.1310,0.0429,7.4550,5.2997,3.4184
2026-02-13,20.9095,0.3199,28.3154,23.6897,19.0514,0.0642,1.4279,0.1212,2.3293,1.9235,1.4908,3.1440,0.0461,7.4538,5.2953,3.4196
2026-02-12,21.0122,0.3234,28.3154,23.6949,19.0514,0.0639,1.4349,0.1262,2.3293,1.9237,1.4918,3.1594,0.0531,7.4538,5.2963,3.4201
2026-02-11,21.2175,0.3385,28.3154,23.7001,19.0514,0.0633,1.4489,0.1387,2.3293,1.9240,1.4924,3.1903,0.0677,7.4538,5.2974,3.4214
2026-02-10,21.1227,0.3315,28.3232,23.7016,19.0451,0.0636,1.4424,0.1325,2.3297,1.9259,1.4924,3.1761,0.0577,7.4550,5.2978,3.4214
2026-02-09,21.3833,0.3508,28.3232,23.7031,19.0451,0.0628,1.4602,0.1538,2.3297,1.9278,1.4926,3.2153,0.0790,7.4550,5.2983,3.4220
2026-02-06,21.3833,0.3509,28.3232,23.7050,19.0451,0.0628,1.4602,0.1538,2.3297,1.9279,1.4933,3.2153,0.0790,7.4550,5.2988,3.4222
2026-02-05,21.4860,0.3565,28.3232,23.7068,19.0451,0.0625,1.4672,0.1647,2.3297,1.9280,1.4935,3.2307,0.0894,7.4550,5.2994,3.4226
2026-02-04,21.3281,0.3465,28.3232,23.7068,19.0451,0.0629,1.4565,0.1498,2.3297,1.9280,1.4935,3.2069,0.0745,7.4550,5.2994,3.4248
2026-02-03,21.0043,0.3245,28.3232,23.7068,19.0451,0.0639,1.4343,0.1269,2.3297,1.9280,1.4935,3.1583,0.0524,7.4550,5.2994,3.4251
2026-02-02,20.8859,0.3207,28.3232,23.7068,19.0451,0.0643,1.4263,0.1206,2.3297,1.9280,1.4935,3.1405,0.0445,7.4550,5.2994,3.4254
2026-01-30,20.7990,0.3160,28.3232,23.7050,19.0329,0.0645,1.4203,0.1143,2.3297,1.9279,1.4933,3.1274,0.0416,7.4550,5.2988,3.4260
2026-01-29,21.1859,0.3378,28.3232,23.7068,19.0329,0.0634,1.4468,0.1373,2.3297,1.9280,1.4935,3.1856,0.0616,7.4550,5.2994,3.4278
2026-01-28,20.6411,0.3099,28.3232,23.7068,19.0329,0.0650,1.4095,0.1044,2.3297,1.9280,1.4935,3.1036,0.0341,7.4550,5.2994,3.4278
2026-01-27,20.8227,0.3174,28.3232,23.7068,19.0318,0.0645,1.4219,0.1165,2.3297,1.9280,1.4935,3.1310,0.0420,7.4550,5.2994,3.4286
2026-01-26,21.0675,0.3286,28.3232,23.7068,19.0123,0.0637,1.4387,0.1294,2.3297,1.9280,1.4935,3.1678,0.0524,7.4550,5.2994,3.4290
2026-01-23,21.1780,0.3368,28.3232,23.7050,19.0039,0.0634,1.4462,0.1364,2.3297,1.9279,1.4933,3.1844,0.0590,7.4550,5.2988,3.4306
2026-01-22,21.1701,0.3357,28.3232,23.7068,19.0039,0.0634,1.4457,0.1352,2.3297,1.9280,1.4935,3.1832,0.0578,7.4550,5.2994,3.4312
2026-01-21,21.1938,0.3382,28.3232,23.7068,19.0039,0.0633,1.4473,0.1369,2.3297,1.9280,1.4935,3.1868,0.0603,7.4550,5.2994,3.4314
2026-01-20,21.4623,0.3552,28.3232,23.7068,19.0039,0.0625,1.4656,0.1618,2.3297,1.9280,1.4935,3.2271,0.0815,7.4550,5.2994,3.4326
2026-01-19,21.3912,0.3523,28.3232,23.7068,19.0039,0.0628,1.4608,0.1552,2.3297,1.9280,1.4935,3.2164,0.0757,7.4550,5.2994,3.4338
2026-01-16,21.2965,0.3447,28.3232,23.7050,19.0039,0.0630,1.4543,0.1464,2.3297,1.9279,1.4935,3.2022,0.0686,7.4550,5.2988,3.4339
2026-01-15,21.4939,0.3569,28.3232,23.7068,19.0039,0.0625,1.4678,0.1639,2.3297,1.9280,1.4942,3.2319,0.0840,7.4550,5.2994,3.4339
2026-01-14,21.6360,0.3661,28.3232,23.7068,19.0039,0.0620,1.4775,0.1772,2.3297,1.9280,1.4942,3.2532,0.0978,7.4550,5.2994,3.4349
2026-01-13,21.7387,0.3723,28.3232,23.7068,19.0039,0.0618,1.4845,0.1859,2.3297,1.9280,1.4942,3.2687,0.1073,7.4550,5.2994,3.4351
2026-01-12,21.9045,0.3798,28.3232,23.7068,19.0039,0.0613,1.4958,0.2034,2.3297,1.9280,1.4945,3.2936,0.1219,7.4550,5.2994,3.4351
2026-01-09,21.8571,0.3780,28.3232,23.7050,19.0039,0.0614,1.4926,0.1979,2.3297,1.9279,1.4945,3.2865,0.1177,7.4550,5.2988,3.4351
2026-01-08,21.5255,0.3615,28.3232,23.7068,19.0039,0.0624,1.4699,0.1676,2.3297,1.9280,1.4951,3.2366,0.0865,7.4550,5.2994,3.4376
2026-01-07,22.4414,0.4139,28.3232,23.7068,19.0039,0.0598,1.5325,0.2562,2.3297,1.9280,1.4951,3.3744,0.1714,7.4550,5.2994,3.4379
2026-01-06,22.5994,0.4272,28.3232,23.7068,19.0039,0.0594,1.5433,0.2720,2.3297,1.9280,1.4951,3.3981,0.1801,7.4550,5.2994,3.4379
2026-01-05,22.5915,0.4268,28.3232,23.7068,19.0039,0.0594,1.5427,0.2716,2.3297,1.9280,1.4951,3.3969,0.1785,7.4550,5.2994,3.4379
2025-12-31,22.5836,0.4266,28.3232,23.7050,19.0039,0.0594,1.5422,0.2711,2.3297,1.9279,1.4951,3.3957,0.1780,7.4550,5.2988,3.4389
2025-12-30,22.6546,0.4312,28.3232,23.7050,19.0039,0.0593,1.5470,0.2748,2.3297,1.9279,1.4951,3.4064,0.1817,7.4550,5.2988,3.4389
2025-12-29,22.7968,0.4412,28.3232,23.7154,19.0039,0.0589,1.5568,0.2836,2.3297,1.9279,1.4951,3.4278,0.1917,7.4550,5.2988,3.4391
2025-12-26,22.9784,0.4526,28.3232,23.7239,19.0039,0.0584,1.5692,0.3005,2.3297,1.9278,1.4951,3.4551,0.2066,7.4550,5.2983,3.4397
2025-12-25,23.0574,0.4582,28.3232,23.7239,19.0039,0.0582,1.5745,0.3052,2.3297,1.9279,1.4951,3.4670,0.2150,7.4550,5.2988,3.4397
2025-12-24,22.8047,0.4416,28.3232,23.7239,19.0039,0.0589,1.5573,0.2844,2.3297,1.9279,1.4951,3.4290,0.1921,7.4550,5.2997,3.4397
2025-12-23,22.8442,0.4437,28.3232,23.7302,19.0039,0.0588,1.5600,0.2898,2.3297,1.9279,1.4951,3.4349,0.1950,7.4550,5.3018,3.4403
2025-12-22,22.9784,0.4520,28.3232,23.7372,19.0039,0.0584,1.5692,0.2998,2.3297,1.9279,1.4951,3.4551,0.2058,7.4550,5.3063,3.4416
2025-12-19,23.0416,0.4551,28.3232,23.7413,19.0039,0.0583,1.5735,0.3026,2.3297,1.9278,1.4951,3.4646,0.2128,7.4550,5.3102,3.4416
2025-12-18,22.8757,0.4462,28.3232,23.7460,19.0039,0.0587,1.5621,0.2923,2.3297,1.9279,1.4951,3.4397,0.1992,7.4550,5.3119,3.4416
2025-12-17,22.7810,0.4395,28.3232,23.7460,19.0039,0.0589,1.5557,0.2827,2.3297,1.9279,1.4951,3.4254,0.1904,7.4550,5.3119,3.4426
2025-12-16,22.8599,0.4445,28.3232,23.7460,19.0039,0.0587,1.5611,0.2911,2.3297,1.9279,1.4951,3.2519,0.0952,7.4550,5.3119,3.4428
2025-12-15,22.7652,0.4387,28.3232,23.7460,19.0039,0.0590,1.5546,0.2819,2.3297,1.9279,1.4951,3.2385,0.0877,7.4550,5.3119,3.4451
2025-12-12,22.6625,0.4331,28.3232,23.7413,19.0039,0.0592,1.5476,0.2760,2.3297,1.9278,1.4951,3.2239,0.0790,7.4550,5.3102,3.4451
2025-12-11,22.4178,0.4154,28.3232,23.7460,19.0039,0.0599,1.5309,0.2557,2.3297,1.9279,1.4951,3.1890,0.0624,7.4550,5.3119,3.4451
2025-12-10,22.5520,0.4254,28.3232,23.7460,19.0039,0.0595,1.5400,0.2669,2.3297,1.9279,1.4951,3.2081,0.0703,7.4550,5.3119,3.4451
2025-12-09,22.7099,0.4353,28.3232,23.7460,19.0039,0.0591,1.5508,0.2773,2.3297,1.9279,1.4951,3.2306,0.0819,7.4550,5.3119,3.4452
2025-12-08,22.7731,0.4395,28.3232,23.7460,19.0039,0.0589,1.5551,0.2819,2.3297,1.9279,1.4951,3.2396,0.0861,7.4550,5.3119,3.4479
2025-12-05,22.8363,0.4435,28.3232,23.7413,19.0039,0.0588,1.5595,0.2868,2.3297,1.9278,1.4951,3.2486,0.0914,7.4550,5.3102,3.4500
2025-12-04,22.8915,0.4466,28.3232,23.7460,19.0039,0.0586,1.5632,0.2923,2.3297,1.9279,1.4951,3.2564,0.0948,7.4550,5.3119,3.4505
2025-12-03,23.1126,0.4590,28.3232,23.7460,19.0039,0.0581,1.5783,0.3056,2.3297,1.9279,1.4951,3.2879,0.1152,7.4550,5.3119,3.4526
2025-12-02,23.1758,0.4624,28.3232,23.7460,19.0039,0.0579,1.5826,0.3085,2.3297,1.9279,1.4951,3.2969,0.1198,7.4550,5.3119,3.4539
2025-12-01,23.2390,0.4678,28.3232,23.7460,19.0039,0.0578,1.5870,0.3119,2.3297,1.9279,1.4951,3.3059,0.1256,7.4550,5.3119,3.4550
2025-11-28,23.1995,0.4634,28.3232,23.7413,19.0039,0.0579,1.5843,0.3113,2.3297,1.9278,1.4951,3.3002,0.1209,7.4550,5.3102,3.4562
2025-11-27,22.9389,0.4507,28.3232,23.7460,19.0039,0.0585,1.5665,0.2965,2.3297,1.9279,1.4951,3.2632,0.0977,7.4550,5.3119,3.4564
2025-11-26,23.0416,0.4565,28.3232,23.7460,19.0039,0.0583,1.5735,0.3027,2.3297,1.9279,1.4951,3.2778,0.1073,7.4550,5.3119,3.4575
2025-11-25,23.0258,0.4557,28.3232,23.7460,19.0039,0.0583,1.5724,0.3010,2.3297,1.9279,1.4951,3.2755,0.1069,7.4550,5.3119,3.4576
2025-11-24,22.8284,0.4466,28.3232,23.7460,19.0039,0.0588,1.5589,0.2869,2.3297,1.9279,1.4951,3.2475,0.0902,7.4550,5.3119,3.4576
2025-11-21,22.9784,0.4543,28.3232,23.7413,19.0039,0.0584,1.5692,0.2984,2.3297,1.9278,1.4951,3.2688,0.1022,7.4550,5.3102,3.4582
2025-11-20,23.2153,0.4657,28.3232,23.7460,19.0039,0.0578,1.5853,0.3098,2.3297,1.9279,1.4951,3.3025,0.1206,7.4550,5.3119,3.4582
2025-11-19,23.3574,0.4719,28.3232,23.7460,19.0039,0.0575,1.5950,0.3119,2.3297,1.9279,1.4951,3.3227,0.1331,7.4550,5.3119,3.4587
2025-11-18,23.3100,0.4703,28.3232,23.7460,19.0039,0.0576,1.5918,0.3110,2.3297,1.9279,1.4951,3.3160,0.1277,7.4550,5.3119,3.4601
2025-11-17,22.5599,0.4328,28.3232,23.7460,19.0039,0.0595,1.5406,0.2682,2.3297,1.9279,1.4951,3.2093,0.0703,7.4550,5.3119,3.4601
2025-11-14,22.3862,0.4181,28.3232,23.7413,19.0039,0.0600,1.5287,0.2523,2.3297,1.9278,1.4951,3.1845,0.0586,7.4550,5.3102,3.4601
2025-11-13,22.5678,0.4333,28.3232,23.7460,19.0039,0.0595,1.5411,0.2686,2.3297,1.9279,1.4951,3.2104,0.0703,7.4550,5.3119,3.4601
2025-11-12,22.4888,0.4295,28.3232,23.7460,19.0039,0.0597,1.5357,0.2615,2.3297,1.9279,1.4951,3.1992,0.0661,7.4550,5.3119,3.4611
2025-11-11,22.3862,0.4183,28.3232,23.7460,19.0039,0.0600,1.5287,0.2524,2.3297,1.9279,1.4951,3.1845,0.0586,7.4550,5.3119,3.4611
2025-11-10,22.3230,0.4129,28.3232,23.7460,19.0039,0.0601,1.5244,0.2445,2.3297,1.9279,1.4951,3.1756,0.0549,7.4550,5.3119,3.4621
2025-11-07,21.5492,0.3666,28.3232,23.7413,19.0039,0.0623,1.4716,0.1696,2.3297,1.9278,1.4951,3.0655,0.0233,7.4550,5.3102,3.4626
2025-11-06,21.4939,0.3638,28.3232,23.7460,19.0039,0.0625,1.4678,0.1638,2.3297,1.9279,1.4956,3.0576,0.0216,7.4550,5.3119,3.4636
2025-11-05,21.5176,0.3647,28.3232,23.7460,19.0039,0.0624,1.4694,0.1659,2.3297,1.9279,1.4956,3.0610,0.0220,7.4550,5.3119,3.4651
2025-11-04,21.3754,0.3568,28.3232,23.7460,19.0039,0.0628,1.4597,0.1526,2.3297,1.9279,1.4957,3.0408,0.0195,7.4550,5.3119,3.4672
2025-11-03,21.6755,0.3734,28.3232,23.7460,19.0039,0.0619,1.4802,0.1788,2.3297,1.9279,1.4957,3.0835,0.0262,7.4550,5.3119,3.4676
2025-10-31,21.6439,0.3703,28.3232,23.7413,19.0039,0.0620,1.4780,0.1750,2.3297,1.9278,1.4957,3.0790,0.0249,7.4550,5.3102,3.4701
2025-10-30,21.3073,0.3501,28.3232,23.7460,19.0039,0.0446,1.4691,0.1651,2.3297,1.9279,1.4962,3.2469,0.0848,7.4550,5.3119,3.4701
2025-10-29,21.1671,0.3405,28.3232,23.7460,19.0039,0.0449,1.4595,0.1522,2.3297,1.9279,1.4962,3.2256,0.0736,7.4550,5.3119,3.4709
2025-10-28,21.2372,0.3451,28.3232,23.7460,19.0039,0.0447,1.4643,0.1580,2.3297,1.9279,1.4962,3.2363,0.0790,7.4550,5.3119,3.4718
2025-10-27,21.3462,0.3530,28.3232,23.7460,19.0039,0.0445,1.4718,0.1672,2.3297,1.9279,1.4962,3.2529,0.0861,7.4550,5.3119,3.4730
2025-10-24,21.2450,0.3462,28.3232,23.7413,19.0039,0.0447,1.4649,0.1584,2.3297,1.9278,1.4972,3.2374,0.0790,7.4550,5.3102,3.4751
2025-10-23,21.3150,0.3509,28.3232,23.7460,19.0039,0.0446,1.4697,0.1638,2.3297,1.9279,1.4978,3.2481,0.0840,7.4550,5.3119,3.4751
2025-10-22,21.2216,0.3447,28.3232,23.7460,19.0039,0.0448,1.4632,0.1568,2.3297,1.9279,1.4978,3.2339,0.0773,7.4550,5.3119,3.4776
2025-10-21,21.3462,0.3530,28.3232,23.7460,19.0039,0.0445,1.4718,0.1659,2.3297,1.9279,1.4983,3.2529,0.0848,7.4550,5.3119,3.4793
2025-10-20,21.3929,0.3568,28.3232,23.7460,19.0039,0.0444,1.4751,0.1692,2.3297,1.9279,1.4987,3.2600,0.0873,7.4550,5.3119,3.4819
2025-10-17,21.2995,0.3504,28.3232,23.7413,19.0039,0.0446,1.4686,0.1629,2.3297,1.9278,1.4989,3.2457,0.0815,7.4550,5.3137,3.4819
2025-10-16,21.6577,0.3713,28.3232,23.7460,19.0039,0.0439,1.4933,0.1909,2.3297,1.9279,1.4994,3.3003,0.1102,7.4550,5.3151,3.4839
2025-10-15,21.5331,0.3638,28.3232,23.7460,19.0039,0.0441,1.4847,0.1796,2.3297,1.9279,1.4994,3.2813,0.0990,7.4550,5.3151,3.4839
2025-10-14,21.5643,0.3651,28.3232,23.7460,19.0039,0.0441,1.4869,0.1825,2.3297,1.9279,1.4994,3.2861,0.1010,7.4550,5.3151,3.4840
2025-10-13,21.4552,0.3597,28.3232,23.7460,19.0039,0.0443,1.4793,0.1721,2.3297,1.9279,1.5000,3.2695,0.0931,7.4550,5.3151,3.4880
2025-10-10,21.6110,0.3662,28.3232,23.7413,19.0039,0.0440,1.4901,0.1866,2.3297,1.9278,1.5005,3.2932,0.1039,7.4550,5.3137,3.4889
2025-10-09,21.5175,0.3622,28.3232,23.7460,19.0039,0.0442,1.4836,0.1775,2.3297,1.9279,1.5005,3.2790,0.0969,7.4550,5.3151,3.4889
2025-09-30,21.2450,0.3466,28.3232,23.7413,19.0039,0.0447,1.4649,0.1579,2.3297,1.9278,1.5005,3.2374,0.0786,7.4550,5.3137,3.4889
2025-09-29,21.1749,0.3429,28.3232,23.7413,19.0039,0.0449,1.4600,0.1525,2.3297,1.9278,1.5005,3.2268,0.0736,7.4550,5.3137,3.4904
2025-09-26,21.2294,0.3465,28.3232,23.7396,19.0039,0.0448,1.4638,0.1562,2.3297,1.9259,1.5005,3.2351,0.0773,7.4550,5.3119,3.4925
2025-09-25,21.0035,0.3317,28.3232,23.7413,19.0039,0.0452,1.4482,0.1372,2.3297,1.9278,1.5013,3.2006,0.0628,7.4550,5.3137,3.4989
2025-09-24,21.3462,0.3529,28.3232,23.7413,19.0039,0.0445,1.4718,0.1638,2.3297,1.9278,1.5015,3.2529,0.0827,7.4550,5.3137,3.4989
2025-09-23,21.3228,0.3516,28.3232,23.7413,19.0039,0.0446,1.4702,0.1621,2.3297,1.9278,1.5016,3.2493,0.0815,7.4550,5.3137,3.5002
2025-09-22,21.4552,0.3595,28.3232,23.7413,19.0039,0.0443,1.4793,0.1696,2.3297,1.9278,1.5021,3.2695,0.0906,7.4550,5.3137,3.5014
2025-09-19,21.5720,0.3648,28.3232,23.7396,19.0039,0.0440,1.4874,0.1791,2.3297,1.9259,1.5037,3.2873,0.0980,7.4550,5.3119,3.5039
2025-09-18,21.6188,0.3658,28.3232,23.7413,19.0039,0.0439,1.4906,0.1833,2.3297,1.9278,1.5037,3.2944,0.1010,7.4550,5.3137,3.5051
2025-09-17,21.8680,0.3795,28.3232,23.7413,19.0039,0.0434,1.5078,0.2070,2.3297,1.9278,1.5039,3.3324,0.1226,7.4550,5.3137,3.5063
2025-09-16,21.8680,0.3799,28.3232,23.7413,19.0039,0.0434,1.5078,0.2070,2.3297,1.9278,1.5039,3.3324,0.1226,7.4550,5.3137,3.5064
2025-09-15,21.9848,0.3861,28.3232,23.7413,19.0039,0.0432,1.5159,0.2186,2.3297,1.9278,1.5039,3.3502,0.1313,7.4550,5.3137,3.5076
2025-09-12,22.0004,0.3872,28.3232,23.7396,19.0039,0.0432,1.5169,0.2189,2.3297,1.9259,1.5039,3.3526,0.1338,7.4550,5.3119,3.5076
2025-09-11,22.3664,0.4131,28.3232,23.7413,19.0039,0.0425,1.5422,0.2548,2.3297,1.9278,1.5039,3.4083,0.1567,7.4550,5.3137,3.5099
2025-09-10,22.1405,0.3957,28.3232,23.7413,19.0039,0.0429,1.5266,0.2332,2.3297,1.9278,1.5039,3.3739,0.1451,7.4550,5.3137,3.5099
2025-09-09,22.2418,0.4052,28.3232,23.7413,19.0039,0.0427,1.5336,0.2411,2.3297,1.9278,1.5039,3.3893,0.1496,7.4550,5.3137,3.5111
2025-09-08,21.9692,0.3874,28.3232,23.7413,19.0039,0.0432,1.5148,0.2174,2.3297,1.9278,1.5039,3.3478,0.1297,7.4550,5.3137,3.5114
2025-09-05,21.9459,0.3855,28.3232,23.7396,19.0039,0.0433,1.5132,0.2148,2.3297,1.9259,1.5039,3.3442,0.1284,7.4550,5.3119,3.5201
2025-09-04,21.9303,0.3849,28.3232,23.7413,19.0039,0.0433,1.5121,0.2136,2.3297,1.9278,1.5039,3.3419,0.1255,7.4550,5.3137,3.5210
2025-09-03,21.7356,0.3767,28.3232,23.7460,19.0039,0.0437,1.4987,0.1929,2.3297,1.9279,1.5039,3.3122,0.1102,7.4550,5.3151,3.5226
2025-09-02,22.0082,0.3881,28.3232,23.7507,19.0039,0.0432,1.5175,0.2192,2.3297,1.9280,1.5042,3.3537,0.1331,7.4550,5.3164,3.5229
2025-09-01,22.0159,0.3889,28.3232,23.7507,19.0039,0.0432,1.5180,0.2196,2.3297,1.9280,1.5042,3.3549,0.1331,7.4550,5.3164,3.5246
