date,市值(元),PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,股息率,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值
2024-08-12,98452617332.64,15.3144,0.2814,39.6089,21.7797,13.1720,0.0217,0.5433,0.4850,1.0823,0.5753,0.3639,1.9843,0.9354,1.5963,1.2178,0.9434
2024-08-09,97739192569.36,15.2034,0.2762,39.4571,21.7673,13.1400,0.0219,0.5393,0.4810,1.0823,0.5758,0.3639,1.9700,0.9345,1.5937,1.2176,0.9442
2024-08-08,97917548760.18,15.2312,0.2763,39.6089,21.7797,13.1393,0.0219,0.5403,0.4812,1.0823,0.5758,0.3639,1.9736,0.9349,1.5937,1.2173,0.9434
2024-08-07,98452617332.64,15.3144,0.2818,39.6089,21.7797,13.1393,0.0217,0.5433,0.4842,1.0823,0.5764,0.3639,1.9843,0.9358,1.5928,1.2165,0.9434
2024-08-06,97917548760.18,15.2312,0.2771,39.6089,21.7797,13.1393,0.0219,0.5403,0.4812,1.0823,0.5770,0.3639,1.9736,0.9358,1.5914,1.2159,0.9434
2024-08-05,97204123996.9,15.1202,0.2725,39.6089,21.7797,13.1390,0.0220,0.5364,0.4791,1.0823,0.5770,0.3639,1.9592,0.9341,1.5906,1.2159,0.9434
2024-08-02,99166042095.92,15.4254,0.2893,39.4571,21.7673,13.1384,0.0216,0.5472,0.4861,1.0823,0.5777,0.3639,1.9987,0.9375,1.5899,1.2159,0.9442
2024-08-01,98809329714.28,15.3699,0.2847,39.6089,21.7797,13.1364,0.0217,0.5452,0.4846,1.0823,0.5782,0.3639,1.9915,0.9366,1.5899,1.2152,0.9434
2024-07-31,99166042095.92,15.4254,0.2894,39.6089,21.7797,13.1345,0.0216,0.5472,0.4858,1.0823,0.5802,0.3639,1.9987,0.9379,1.5899,1.2143,0.9434
2024-07-30,101306316385.76,15.7583,0.3063,39.6089,21.7797,13.1099,0.0211,0.5590,0.4871,1.0823,0.5818,0.3639,2.0419,0.9438,1.5888,1.2140,0.9434
2024-07-29,103268234484.78,16.0635,0.3164,39.6089,21.7797,13.1099,0.0207,0.5698,0.4909,1.0823,0.5828,0.3639,2.0814,0.9535,1.5888,1.2140,0.9434
2024-07-26,101127960194.94,15.7305,0.3066,39.4571,21.7673,13.1086,0.0212,0.5580,0.4865,1.0823,0.5846,0.3639,2.0383,0.9438,1.5869,1.2140,0.9442
2024-07-25,102019741149.04,15.8693,0.3118,39.6089,21.7797,13.0956,0.0210,0.5630,0.4884,1.0823,0.5856,0.3639,2.0562,0.9501,1.5869,1.2140,0.9434
2024-07-24,103446590675.6,16.0912,0.3181,39.6089,21.7797,13.0956,0.0207,0.5708,0.4909,1.0823,0.5866,0.3639,2.0850,0.9552,1.5869,1.2140,0.9434
2024-07-23,101663028767.4,15.8138,0.3093,39.6089,21.7797,13.0908,0.0211,0.5610,0.4867,1.0823,0.5871,0.3639,2.0491,0.9485,1.5861,1.2140,0.9434
2024-07-22,101663028767.4,15.8138,0.3097,39.6089,21.7797,13.0908,0.0211,0.5610,0.4867,1.0823,0.5876,0.3639,2.0491,0.9489,1.5861,1.2137,0.9434
2024-07-19,103446590675.6,16.0912,0.3188,39.4571,21.7673,13.0908,0.0207,0.5708,0.4899,1.0823,0.5876,0.3639,2.0850,0.9557,1.5822,1.2126,0.9442
2024-07-18,103268234484.78,16.0635,0.3177,39.6089,21.7797,13.0908,0.0207,0.5698,0.4892,1.0823,0.5876,0.3639,2.0814,0.9548,1.5822,1.2123,0.9434
2024-07-17,101663028767.4,15.8138,0.3109,39.6089,21.7797,13.0908,0.0211,0.5610,0.4867,1.0823,0.5876,0.3639,2.0491,0.9501,1.5810,1.2120,0.9434
2024-07-16,105765221156.26,16.4519,0.3291,39.6089,21.7797,13.0908,0.0202,0.5836,0.4977,1.0823,0.5876,0.3639,2.1317,0.9654,1.5796,1.2120,0.9434
2024-07-15,105408508774.62,16.3964,0.3283,39.6089,21.7797,13.0908,0.0203,0.5817,0.4956,1.0823,0.5877,0.3639,2.1245,0.9632,1.5796,1.2115,0.9434
2024-07-12,104338371629.7,16.2299,0.3247,39.4571,21.7673,13.0799,0.0205,0.5758,0.4928,1.0823,0.5876,0.3639,2.1030,0.9607,1.5784,1.2104,0.9442
2024-07-11,106478645919.54,16.5629,0.3321,39.6089,21.7797,13.0799,0.0201,0.5876,0.4994,1.0823,0.5877,0.3639,2.1461,0.9675,1.5784,1.2103,0.9434
2024-07-10,103268234484.78,16.0635,0.3198,39.6089,21.7797,13.0737,0.0207,0.5698,0.4892,1.0823,0.5877,0.3639,2.0814,0.9569,1.5768,1.2101,0.9434
2024-07-09,108083851636.92,16.8125,0.3392,39.6089,21.7797,13.0737,0.0198,0.5964,0.5099,1.0823,0.5877,0.3639,2.1785,0.9704,1.5760,1.2100,0.9434
2024-07-08,107905495446.1,16.7848,0.3380,39.6089,21.7797,13.0737,0.0198,0.5954,0.5074,1.0823,0.5871,0.3639,2.1749,0.9704,1.5756,1.2096,0.9434
2024-07-05,105943577347.08,16.4796,0.3311,39.4571,21.7673,13.0528,0.0202,0.5846,0.4992,1.0823,0.5866,0.3639,2.1353,0.9675,1.5756,1.2092,0.9442
2024-07-04,107192070682.82,16.6738,0.3363,39.6089,21.7797,13.0528,0.0200,0.5915,0.5036,1.0823,0.5866,0.3639,2.1075,0.9628,1.5756,1.2089,0.9434
2024-07-03,108262207827.74,16.8403,0.3405,39.6089,21.7797,13.0498,0.0198,0.5974,0.5108,1.0823,0.5859,0.3639,2.1285,0.9670,1.5728,1.2073,0.9434
2024-07-02,107905495446.1,16.7848,0.3388,39.6089,21.7797,13.0498,0.0198,0.5954,0.5082,1.0823,0.5840,0.3639,2.1215,0.9649,1.5688,1.2060,0.9434
2024-07-01,107548783064.46,16.7293,0.3380,39.6089,21.7797,13.0477,0.0199,0.5935,0.5082,1.0823,0.5827,0.3639,2.1145,0.9645,1.5679,1.2060,0.9434
2024-06-28,106835358301.18,16.6183,0.3366,39.4571,21.7673,13.0470,0.0200,0.5895,0.5038,1.0823,0.5827,0.3639,2.1005,0.9641,1.5650,1.2060,0.9442
2024-06-27,103981659248.06,16.1744,0.3249,39.6089,21.7797,13.0470,0.0206,0.5738,0.4947,1.0823,0.5824,0.3639,2.0443,0.9540,1.5650,1.2060,0.9434
2024-06-26,103803303057.24,16.1467,0.3249,39.6089,21.7797,13.0470,0.0206,0.5728,0.4947,1.0823,0.5824,0.3639,2.0408,0.9531,1.5650,1.2055,0.9434
2024-06-25,104873440202.16,16.3132,0.3304,39.6089,21.7797,13.0470,0.0204,0.5787,0.4994,1.0823,0.5824,0.3639,2.0619,0.9590,1.5650,1.2050,0.9434
2024-06-24,104160015438.88,16.2022,0.3270,39.6089,21.7797,13.0470,0.0205,0.5748,0.4968,1.0823,0.5824,0.3639,2.0479,0.9561,1.5650,1.2045,0.9434
2024-06-21,104338371629.7,16.2299,0.3294,39.4571,21.7673,13.0410,0.0205,0.5758,0.4975,1.0823,0.5820,0.3639,2.0514,0.9569,1.5648,1.2023,0.9442
2024-06-20,103981659248.06,16.1744,0.3266,39.6089,21.7797,13.0410,0.0206,0.5738,0.4964,1.0823,0.5824,0.3639,2.0443,0.9556,1.5648,1.2022,0.9434
2024-06-19,102733165912.32,15.9802,0.3245,39.6089,21.7797,13.0410,0.0208,0.5669,0.4939,1.0823,0.5824,0.3639,2.0198,0.9523,1.5640,1.2020,0.9434
2024-06-18,103089878293.96,16.0357,0.3257,39.6089,21.7797,13.0410,0.0208,0.5689,0.4947,1.0823,0.5824,0.3639,2.0268,0.9544,1.5631,1.2020,0.9434
2024-06-17,102733165912.32,15.9802,0.3253,39.6089,21.7797,13.0197,0.0208,0.5669,0.4947,1.0823,0.5824,0.3639,2.0198,0.9531,1.5608,1.2020,0.9434
2024-06-14,103981659248.06,16.1744,0.3273,39.4571,21.7673,13.0173,0.0206,0.5738,0.4970,1.0823,0.5820,0.3639,2.0443,0.9561,1.5602,1.2020,0.9442
2024-06-13,106478645919.54,16.5629,0.3354,39.6089,21.7797,13.0100,0.0201,0.5876,0.5027,1.0823,0.5824,0.3639,2.0934,0.9628,1.5602,1.2020,0.9434
2024-06-12,106300289728.72,16.5351,0.3350,39.6089,21.7797,13.0100,0.0201,0.5866,0.5023,1.0823,0.5799,0.3639,2.0899,0.9624,1.5593,1.2020,0.9434
2024-06-11,104338371629.7,16.2299,0.3304,39.6089,21.7797,13.0100,0.0205,0.5758,0.4981,1.0823,0.5799,0.3639,2.0514,0.9582,1.5568,1.2020,0.9434
2024-06-07,106300289728.72,16.5351,0.3360,39.4571,21.7616,13.0032,0.0201,0.5866,0.5015,1.0823,0.5827,0.3639,2.0899,0.9629,1.5568,1.2016,0.9442
2024-06-06,104695084011.34,16.2854,0.3319,39.4571,21.7673,13.0032,0.0204,0.5777,0.4992,1.0823,0.5827,0.3639,2.0584,0.9599,1.5563,1.2015,0.9442
2024-06-05,101841384958.22,15.8415,0.3247,39.4571,21.7673,13.0032,0.0210,0.5620,0.4937,1.0823,0.5827,0.3639,2.0023,0.9544,1.5563,1.2009,0.9442
2024-06-04,99344398286.74,15.4531,0.3083,39.4571,21.7673,13.0032,0.0215,0.5482,0.4873,1.0823,0.5827,0.3639,1.9532,0.9519,1.5563,1.2001,0.9442
2024-06-03,97382480187.72,15.1479,0.2931,39.4571,21.7673,13.0032,0.0220,0.5374,0.4793,1.0823,0.5853,0.3639,1.9146,0.9497,1.5555,1.1980,0.9442
2024-05-31,95777274470.34,14.8982,0.2829,39.4571,21.7673,13.0032,0.0223,0.5285,0.4759,1.0823,0.5853,0.3639,1.8830,0.9421,1.5555,1.1980,0.9442
2024-05-30,95420562088.7,14.8428,0.2818,39.6089,21.7797,13.0032,0.0224,0.5265,0.4740,1.0823,0.5866,0.3639,1.8760,0.9392,1.5555,1.1975,0.9434
2024-05-29,97025767806.08,15.0924,0.2877,39.6089,21.7797,12.9896,0.0221,0.5354,0.4770,1.0823,0.5879,0.3639,1.9076,0.9485,1.5555,1.1968,0.9434
2024-05-28,97204123996.9,15.1202,0.2915,39.6089,21.7797,12.9758,0.0220,0.5364,0.4778,1.0823,0.5879,0.3639,1.9111,0.9497,1.5525,1.1964,0.9434
2024-05-27,97025767806.08,15.0924,0.2886,39.6089,21.7797,12.9758,0.0221,0.5354,0.4770,1.0823,0.5879,0.3639,1.9076,0.9493,1.5523,1.1951,0.9434
2024-05-24,95598918279.52,14.8705,0.2842,39.4571,21.7673,12.9754,0.0224,0.5275,0.4751,1.0823,0.5879,0.3639,1.8795,0.9426,1.5496,1.1942,0.9442
2024-05-23,91318369699.84,14.2047,0.2653,39.6089,21.7797,12.9672,0.0234,0.5039,0.4584,1.0823,0.5879,0.3639,1.7954,0.9134,1.5496,1.1941,0.9434
2024-05-22,92388506844.76,14.3711,0.2721,39.6089,21.7797,12.9672,0.0232,0.5098,0.4601,1.0823,0.5879,0.3639,1.8164,0.9202,1.5488,1.1931,0.9434
2024-05-21,92745219226.4,14.4266,0.2763,39.6089,21.7797,12.9672,0.0231,0.5118,0.4613,1.0823,0.5879,0.3639,1.8234,0.9248,1.5488,1.1922,0.9434
2024-05-20,93280287798.86,14.5098,0.2771,39.6089,21.7797,12.9672,0.0229,0.5147,0.4656,1.0823,0.5879,0.3639,1.8339,0.9303,1.5486,1.1919,0.9434
2024-05-17,92210150653.94,14.3434,0.2728,39.4571,21.7673,12.9672,0.0232,0.5088,0.4595,1.0823,0.5879,0.3639,1.8129,0.9202,1.5476,1.1900,0.9442
2024-05-16,92566863035.58,14.3989,0.2763,39.6089,21.7797,12.9672,0.0231,0.5108,0.4601,1.0823,0.5879,0.3639,1.8199,0.9227,1.5476,1.1899,0.9434
2024-05-15,94528781134.6,14.7040,0.2788,39.6089,21.7797,12.9672,0.0226,0.5216,0.4685,1.0823,0.5879,0.3639,1.8585,0.9396,1.5467,1.1898,0.9434
2024-05-14,96133986851.98,14.9537,0.2856,39.6089,21.7797,12.9596,0.0223,0.5305,0.4728,1.0823,0.5879,0.3639,1.8901,0.9451,1.5467,1.1898,0.9434
2024-05-13,95955630661.16,14.9260,0.2856,39.6089,21.7797,12.9594,0.0223,0.5295,0.4723,1.0823,0.5879,0.3639,1.8865,0.9442,1.5447,1.1898,0.9434
2024-05-10,94707137325.42,14.7318,0.2813,39.4571,21.7673,12.9594,0.0226,0.5226,0.4683,1.0823,0.5879,0.3639,1.8620,0.9409,1.5430,1.1898,0.9442
2024-05-09,91853438272.3,14.2879,0.2721,39.6089,21.7797,12.9594,0.0233,0.5069,0.4588,1.0823,0.5879,0.3639,1.8059,0.9206,1.5430,1.1898,0.9434
2024-05-08,92388506844.76,14.3711,0.2755,39.6089,21.7797,12.9594,0.0232,0.5098,0.4592,1.0823,0.5879,0.3639,1.8164,0.9235,1.5430,1.1894,0.9434
2024-05-07,92566863035.58,14.3989,0.2784,39.6089,21.7797,12.9594,0.0231,0.5108,0.4592,1.0823,0.5879,0.3639,1.8199,0.9248,1.5409,1.1890,0.9434
2024-05-06,93815356371.32,14.5931,0.2801,39.6089,21.7797,12.9427,0.0228,0.5177,0.4651,1.0823,0.5879,0.3639,1.8445,0.9366,1.5397,1.1890,0.9434
2024-04-30,91496725890.66,14.2324,0.2724,39.4571,21.7673,12.9427,0.0234,0.5049,0.4582,1.0823,0.5879,0.3639,1.7989,0.9206,1.5370,1.1882,0.9442
2024-04-29,88821383028.36,13.8163,0.2576,39.4571,21.7673,12.9427,0.0241,0.4901,0.4519,1.0823,0.5879,0.3639,1.7463,0.9046,1.5364,1.1882,0.9442
2024-04-26,88821383028.36,15.8367,0.3242,39.4571,21.7616,12.9295,0.0241,0.4907,0.4517,1.0823,0.5879,0.3639,1.8215,0.9261,1.5364,1.1871,0.9442
2024-04-25,88821383028.36,15.8367,0.3243,39.4571,21.7673,12.9295,0.0241,0.4907,0.4519,1.0823,0.5879,0.3639,1.8215,0.9265,1.5361,1.1860,0.9442
2024-04-24,90248232554.92,16.0911,0.3290,39.4571,21.7673,12.9295,0.0237,0.4986,0.4548,1.0823,0.5879,0.3639,1.8508,0.9388,1.5358,1.1860,0.9442
2024-04-23,87751245883.44,15.6459,0.3197,39.4571,21.7673,12.9244,0.0244,0.4848,0.4485,1.0823,0.5879,0.3639,1.7996,0.9223,1.5357,1.1860,0.9442
2024-04-22,89534807791.64,15.9639,0.3285,39.4571,21.7673,12.9244,0.0239,0.4947,0.4535,1.0823,0.5879,0.3639,1.8361,0.9337,1.5357,1.1860,0.9442
2024-04-19,88821383028.36,15.8367,0.3259,39.4571,21.7616,12.9156,0.0241,0.4907,0.4512,1.0823,0.5904,0.3639,1.8215,0.9278,1.5357,1.1844,0.9442
2024-04-18,89356451600.82,15.9321,0.3277,39.4571,21.7673,12.9156,0.0240,0.4937,0.4527,1.0823,0.5904,0.3639,1.8325,0.9329,1.5357,1.1842,0.9442
2024-04-17,93101931608.04,16.5999,0.3361,39.4571,21.7673,12.9156,0.0230,0.5144,0.4590,1.0823,0.5904,0.3639,1.9093,0.9497,1.5357,1.1842,0.9442
2024-04-16,92031794463.12,16.4091,0.3345,39.4571,21.7673,12.9061,0.0233,0.5085,0.4548,1.0823,0.5904,0.3639,1.8874,0.9451,1.5357,1.1842,0.9442
2024-04-15,95242205897.88,28.2129,0.7475,39.4571,21.7673,12.9058,0.0281,0.5173,0.4595,1.0823,0.5904,0.3639,1.9526,0.9519,1.5357,1.1841,0.9442
2024-04-12,94350424943.78,27.9488,0.7472,39.4571,21.7559,12.8893,0.0284,0.5125,0.4559,1.0823,0.5912,0.3639,1.9343,0.9510,1.5328,1.1841,0.9442
2024-04-11,94350424943.78,27.9488,0.7475,39.4571,21.7559,12.8893,0.0284,0.5125,0.4561,1.0823,0.5920,0.3639,1.9343,0.9514,1.5328,1.1841,0.9442
2024-04-10,92566863035.58,27.4204,0.7458,39.4571,21.7479,12.8816,0.0289,0.5028,0.4540,1.0823,0.5920,0.3639,1.8977,0.9489,1.5325,1.1820,0.9442
2024-04-09,92388506844.76,27.3676,0.7449,39.4571,21.7479,12.8816,0.0290,0.5018,0.4535,1.0823,0.5930,0.3639,1.8941,0.9476,1.5325,1.1820,0.9442
2024-04-08,92745219226.4,27.4733,0.7462,39.4571,21.7247,12.8816,0.0288,0.5037,0.4535,1.0823,0.5930,0.3639,1.9014,0.9502,1.5325,1.1820,0.9442
2024-04-03,88821383028.36,26.3109,0.7142,39.4571,21.7229,12.8771,0.0301,0.4824,0.4466,1.0823,0.5930,0.3639,1.8209,0.9316,1.5325,1.1803,0.9442
2024-04-02,88999739219.18,26.3638,0.7155,39.4571,21.7211,12.8771,0.0301,0.4834,0.4466,1.0823,0.5930,0.3639,1.8246,0.9325,1.5321,1.1801,0.9442
2024-04-01,88286314455.9,26.1524,0.7087,39.4571,21.7211,12.8719,0.0303,0.4795,0.4445,1.0823,0.5930,0.3639,1.8100,0.9299,1.5321,1.1790,0.9442
2024-03-29,90069876364.1,26.6808,0.7312,39.4571,21.7201,12.8719,0.0297,0.4892,0.4494,1.0823,0.5930,0.3639,1.8465,0.9418,1.5318,1.1779,0.9442
2024-03-28,89356451600.82,26.4694,0.7227,39.4571,21.7068,12.8719,0.0299,0.4853,0.4470,1.0823,0.5930,0.3639,1.8319,0.9358,1.5318,1.1779,0.9442
2024-03-27,88999739219.18,26.3638,0.7168,39.4571,21.6914,12.8719,0.0301,0.4834,0.4462,1.0823,0.5930,0.3639,1.8246,0.9337,1.5318,1.1779,0.9442
2024-03-26,89891520173.28,26.6279,0.7311,39.4571,21.6892,12.8719,0.0298,0.4882,0.4483,1.0823,0.5943,0.3639,1.8429,0.9409,1.5314,1.1779,0.9442
2024-03-25,89178095410.0,26.4166,0.7193,39.4571,21.6798,12.8694,0.0300,0.4844,0.4462,1.0823,0.5956,0.3639,1.8283,0.9350,1.5293,1.1775,0.9442
2024-03-22,89356451600.82,26.4694,0.7236,39.4571,21.6356,12.8481,0.0299,0.4853,0.4460,1.0823,0.5956,0.3639,1.8319,0.9367,1.5288,1.1763,0.9442
2024-03-21,88643026837.54,26.2581,0.7146,39.4571,21.6334,12.8481,0.0302,0.4815,0.4453,1.0823,0.5956,0.3639,1.8173,0.9341,1.5288,1.1763,0.9442
2024-03-20,89713163982.46,26.5751,0.7260,39.4571,21.6200,12.8393,0.0298,0.4873,0.4466,1.0823,0.5956,0.3639,1.8392,0.9388,1.5287,1.1763,0.9442
2024-03-19,89534807791.64,26.5223,0.7252,39.4571,21.6044,12.8388,0.0299,0.4863,0.4462,1.0823,0.5963,0.3639,1.8356,0.9384,1.5284,1.1763,0.9442
2024-03-18,91675082081.48,27.1563,0.7426,39.4571,21.6000,12.8388,0.0292,0.4979,0.4473,1.0823,0.5982,0.3639,1.8794,0.9464,1.5284,1.1762,0.9442
2024-03-15,90604944936.56,26.8393,0.7371,39.4571,21.5909,12.8388,0.0295,0.4921,0.4464,1.0823,0.5982,0.3639,1.8575,0.9443,1.5272,1.1762,0.9442
2024-03-14,88643026837.54,26.2581,0.7169,39.4571,21.5909,12.8388,0.0302,0.4815,0.4451,1.0823,0.5995,0.3639,1.8173,0.9363,1.5249,1.1742,0.9442
2024-03-13,88464670646.72,26.2053,0.7160,39.4571,21.5886,12.8388,0.0302,0.4805,0.4443,1.0823,0.5995,0.3639,1.8136,0.9359,1.5249,1.1742,0.9442
2024-03-12,86146040166.06,25.5184,0.6987,39.4571,21.5886,12.8388,0.0311,0.4679,0.4418,1.0823,0.6007,0.3639,1.7661,0.9253,1.5249,1.1731,0.9442
2024-03-11,90604944936.56,26.8393,0.7376,39.4571,21.5590,12.8388,0.0295,0.4921,0.4451,1.0823,0.6007,0.3639,1.8575,0.9447,1.5248,1.1731,0.9442
2024-03-08,90426588745.74,26.7864,0.7342,39.4571,21.5511,12.8281,0.0296,0.4911,0.4447,1.0823,0.6007,0.3639,1.8539,0.9447,1.5224,1.1724,0.9442
2024-03-07,89356451600.82,26.4694,0.7266,39.4571,21.5511,12.8281,0.0299,0.4853,0.4443,1.0823,0.6029,0.3639,1.8319,0.9397,1.5211,1.1724,0.9442
2024-03-06,88464670646.72,26.2053,0.7177,39.4571,21.5511,12.8281,0.0302,0.4805,0.4439,1.0823,0.6029,0.3639,1.8136,0.9376,1.5211,1.1719,0.9442
2024-03-05,87572889692.62,25.9411,0.7089,39.4571,21.5377,12.8281,0.0305,0.4756,0.4426,1.0823,0.6029,0.3639,1.7953,0.9342,1.5211,1.1718,0.9442
2024-03-04,85254259211.96,25.2543,0.6882,39.4571,21.5124,12.8281,0.0314,0.4631,0.4405,1.0823,0.6033,0.3639,1.7478,0.9215,1.5207,1.1703,0.9442
2024-03-01,82578916349.66,24.4618,0.6451,39.4571,21.5124,12.8281,0.0324,0.4485,0.4329,1.0823,0.6033,0.3639,1.6930,0.8979,1.5207,1.1703,0.9442
2024-02-29,83470697303.76,24.7259,0.6608,39.4571,21.5068,12.8281,0.0321,0.4534,0.4371,1.0823,0.6045,0.3639,1.7112,0.9063,1.5175,1.1703,0.9442
2024-02-28,84184122067.04,24.9373,0.6699,39.4571,21.5068,12.8281,0.0318,0.4572,0.4382,1.0823,0.6050,0.3639,1.7259,0.9135,1.5175,1.1700,0.9442
2024-02-27,82935628731.3,24.5674,0.6530,39.4571,21.5068,12.8281,0.0323,0.4505,0.4348,1.0823,0.6055,0.3639,1.7003,0.9021,1.5175,1.1698,0.9442
2024-02-26,82757272540.48,24.5146,0.6509,39.4571,21.5068,12.8281,0.0323,0.4495,0.4331,1.0823,0.6057,0.3639,1.6966,0.9004,1.5173,1.1695,0.9442
2024-02-23,85610971593.6,25.3599,0.6954,39.4571,21.5068,12.8092,0.0312,0.4650,0.4384,1.0823,0.6081,0.3639,1.7551,0.9228,1.5173,1.1691,0.9442
2024-02-22,84719190639.5,25.0958,0.6767,39.4571,21.5050,12.8092,0.0316,0.4601,0.4377,1.0823,0.6081,0.3639,1.7368,0.9168,1.5173,1.1691,0.9442
2024-02-21,82400560158.84,24.4089,0.6458,39.4571,21.4906,12.8069,0.0325,0.4476,0.4301,1.0823,0.6081,0.3639,1.6893,0.8987,1.5173,1.1691,0.9442
2024-02-20,83113984922.12,24.6203,0.6577,39.4571,21.4780,12.7960,0.0322,0.4514,0.4348,1.0823,0.6088,0.3639,1.7039,0.9054,1.5144,1.1688,0.9442
2024-02-19,82935628731.3,24.5674,0.6547,39.4571,21.4780,12.7960,0.0323,0.4505,0.4339,1.0823,0.6101,0.3639,1.7003,0.9038,1.5138,1.1684,0.9442
2024-02-08,78833436342.44,23.3523,0.6114,39.4571,21.4666,12.7532,0.0339,0.4282,0.4046,1.0822,0.6126,0.3641,1.6162,0.8632,1.5134,1.1651,0.9449
2024-02-07,78833436342.44,23.3523,0.6118,39.4571,21.4666,12.7491,0.0339,0.4282,0.4046,1.0822,0.6132,0.3641,1.6162,0.8636,1.5134,1.1651,0.9449
2024-02-06,79725217296.54,23.6165,0.6238,39.4571,21.4666,12.7491,0.0336,0.4330,0.4094,1.0822,0.6132,0.3641,1.6345,0.8766,1.5134,1.1651,0.9449
2024-02-05,79725217296.54,23.6165,0.6241,39.4571,21.4666,12.7491,0.0336,0.4330,0.4096,1.0822,0.6139,0.3641,1.6345,0.8769,1.5134,1.1651,0.9449
2024-02-02,79725217296.54,23.6165,0.6244,39.4571,21.4666,12.7405,0.0336,0.4330,0.4098,1.0823,0.6145,0.3639,1.6345,0.8773,1.5134,1.1651,0.9442
2024-02-01,78476723960.8,23.2466,0.6086,39.4571,21.4666,12.7405,0.0341,0.4262,0.4032,1.0823,0.6145,0.3639,1.6089,0.8608,1.5127,1.1651,0.9442
2024-01-31,79725217296.54,23.6165,0.6245,39.4571,21.4666,12.7405,0.0336,0.4330,0.4097,1.0823,0.6145,0.3639,1.6345,0.8776,1.5127,1.1651,0.9442
2024-01-30,78120011579.16,23.1410,0.5996,39.4571,21.4518,12.7405,0.0342,0.4243,0.4000,1.0823,0.6158,0.3639,1.6016,0.8578,1.5104,1.1651,0.9442
2024-01-29,78298367769.98,23.1938,0.6038,39.4571,21.4518,12.7405,0.0342,0.4253,0.4017,1.0823,0.6158,0.3639,1.6052,0.8595,1.5104,1.1651,0.9442
2024-01-26,77406586815.88,22.9296,0.5900,39.4571,21.4472,12.7405,0.0346,0.4204,0.3952,1.0823,0.6160,0.3639,1.5869,0.8494,1.5104,1.1651,0.9442
2024-01-25,76336449670.96,22.6126,0.5730,39.4571,21.4442,12.7405,0.0350,0.4146,0.3907,1.0823,0.6163,0.3639,1.5650,0.8401,1.5104,1.1651,0.9442
2024-01-24,74196175381.12,21.9786,0.5342,39.4571,21.4442,12.7405,0.0361,0.4030,0.3612,1.0823,0.6163,0.3639,1.5211,0.8101,1.5101,1.1644,0.9442
2024-01-23,72412613472.92,21.4503,0.5013,39.4571,21.4339,12.7190,0.0369,0.3933,0.3308,1.0823,0.6163,0.3639,1.4845,0.7785,1.5100,1.1644,0.9442
2024-01-22,70629051564.72,20.9220,0.4679,39.4571,21.4251,12.7104,0.0379,0.3836,0.2895,1.0823,0.6163,0.3639,1.4480,0.7523,1.5100,1.1644,0.9442
2024-01-19,72590969663.74,21.5031,0.5070,39.4571,21.4251,12.6967,0.0369,0.3943,0.3328,1.0823,0.6170,0.3639,1.4882,0.7803,1.5100,1.1637,0.9442
2024-01-18,74017819190.3,21.9258,0.5321,39.4571,21.4251,12.6967,0.0361,0.4020,0.3553,1.0823,0.6170,0.3639,1.5175,0.8080,1.5100,1.1632,0.9442
2024-01-17,74552887762.76,22.0843,0.5392,39.4571,21.4251,12.6967,0.0359,0.4049,0.3646,1.0823,0.6184,0.3639,1.5284,0.8135,1.5096,1.1612,0.9442
2024-01-16,75266312526.04,22.2956,0.5549,39.4571,21.4130,12.6967,0.0355,0.4088,0.3768,1.0823,0.6184,0.3639,1.5430,0.8274,1.5096,1.1612,0.9442
2024-01-15,75444668716.86,22.3485,0.5586,39.4571,21.3821,12.6967,0.0355,0.4098,0.3797,1.0823,0.6188,0.3639,1.5467,0.8291,1.5096,1.1612,0.9442
2024-01-12,75444668716.86,22.3485,0.5593,39.4571,21.3553,12.6967,0.0355,0.4098,0.3796,1.0823,0.6188,0.3639,1.5467,0.8296,1.5096,1.1608,0.9442
2024-01-11,74909600144.4,22.1900,0.5456,39.4571,21.3553,12.6967,0.0357,0.4069,0.3692,1.0823,0.6188,0.3639,1.5357,0.8224,1.5096,1.1605,0.9442
2024-01-10,76336449670.96,22.6126,0.5734,39.4571,21.3466,12.6890,0.0350,0.4146,0.3865,1.0823,0.6188,0.3639,1.5650,0.8405,1.5087,1.1572,0.9442
2024-01-09,76336449670.96,22.6126,0.5738,39.4571,21.3466,12.6676,0.0350,0.4146,0.3865,1.0823,0.6210,0.3639,1.5650,0.8409,1.5087,1.1572,0.9442
2024-01-08,76336449670.96,22.6126,0.5743,39.4571,21.3433,12.6676,0.0350,0.4146,0.3865,1.0823,0.6210,0.3639,1.5650,0.8414,1.5087,1.1572,0.9442
2024-01-05,77406586815.88,22.9296,0.5905,39.4571,21.3175,12.6589,0.0346,0.4204,0.3893,1.0823,0.6212,0.3639,1.5869,0.8499,1.5085,1.1572,0.9442
2024-01-04,77584943006.7,22.9825,0.5920,39.4571,21.2918,12.6589,0.0345,0.4214,0.3903,1.0823,0.6213,0.3639,1.5906,0.8527,1.5064,1.1572,0.9442
2024-01-03,77941655388.34,23.0881,0.5970,39.4571,21.2768,12.6589,0.0343,0.4233,0.3916,1.0823,0.6213,0.3639,1.5979,0.8561,1.5064,1.1570,0.9442
