日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PB(不含商誉),PB(不含商誉) 分位点,PB(不含商誉) 80%分位点值,PB(不含商誉) 50%分位点值,PB(不含商誉) 20%分位点值
2026-04-13,=55.2000,=55.2000,=55.2000,=55.2000,=366373433044.8001,=352120925525.0,=214621231221.6,,=5.9795,,,,
2026-04-10,=57.0600,=57.0600,=57.0600,=57.0600,=378718624810.44,=363985869754.0,=221853033577.98,,=6.1809,,,,
2026-04-09,=56.9600,=56.9600,=56.9600,=56.9600,=378054904823.04,=363347969527.0,=221464226999.68,,=6.1701,,,,
2026-04-08,=57.4500,=57.4500,=57.4500,=57.4500,=381307132761.3001,=366473680641.0,=223369379233.35,,=6.2232,,,,
2026-04-07,=56.1200,=56.1200,=56.1200,=56.1200,=372479656928.88,=357989607617.0,=218198251741.96,,=6.0791,,,,
2026-04-03,=56.3800,=56.3800,=56.3800,=56.3800,=374205328896.12,=359648148208.0,=219209148845.54,,=6.1073,,,,
2026-04-02,=57.3700,=57.3700,=57.3700,=57.3700,=380776156771.38,=365963360459.0,=223058333970.71,,=6.2145,,,,
2026-04-01,=57.7300,=57.7300,=57.7300,=57.7300,=383165548726.02,=368259801278.0,=224458037652.59,,=6.2535,,,,
2026-03-31,=55.2200,=55.2200,=55.2200,=55.2200,=366506177042.28,=352248505570.0,=214698992537.26,,=5.9816,,,,
2026-03-30,=55.7600,=55.7600,=55.7600,=55.7600,=370090264974.24,=355693166798.0,=216798548060.08,,=6.0401,,,,
2026-03-27,=55.1800,=55.1800,=55.1800,=55.1800,=366240689047.32,=351993345479.0,=214543469905.94,,=5.9773,,,,
2026-03-26,=51.6300,=51.6300,=51.6300,=51.6300,=342678629494.62,=329347887407.0,=200740836376.29,,=5.5927,,,,
2026-03-25,=54.1000,=54.1000,=54.1000,=54.1000,=359072513183.4,=345104023023.0,=210344358860.3,,=6.0344,,,,
2026-03-24,=53.6400,=53.6400,=53.6400,=53.6400,=356019401241.36,=342169681977.0,=208555848600.12,,=5.9831,,,,
2026-03-23,=52.7800,=52.7800,=52.7800,=52.7800,=350311409349.7201,=336683740022.0,=205212112026.74,,=5.8872,,,,
2026-03-20,=55.1400,=55.1400,=55.1400,=55.1400,=365975201052.36,=351738185388.0,=214387947274.62,,=6.1504,,,,
2026-03-19,=56.0200,=56.0200,=56.0200,=56.0200,=371815936941.4801,=357351707389.0,=217809445163.66,,=6.2486,,,,
2026-03-18,=56.8800,=56.8800,=56.8800,=56.8800,=377523928833.12,=362837649345.0,=221153181737.04,,=6.3445,,,,
2026-03-17,=56.3000,=56.3000,=56.3000,=56.3000,=373674352906.2,=359137828026.0,=218898103582.9,,=6.2798,,,,
2026-03-16,=55.5900,=55.5900,=55.5900,=55.5900,=368961940995.6601,=354608736412.0,=216137576876.97,,=6.2006,,,,
2026-03-13,=55.1100,=55.1100,=55.1100,=55.1100,=365776085056.14,=351546815320.0,=214271305301.13,,=6.1471,,,,
2026-03-12,=55.3000,=55.3000,=55.3000,=55.3000,=367037153032.2,=352758825752.0,=215010037799.9,,=6.1683,,,,
2026-03-11,=55.8300,=55.8300,=55.8300,=55.8300,=370554868965.42,=356139696957.0,=217070712664.89,,=6.2274,,,,
2026-03-10,=56.5500,=56.5500,=56.5500,=56.5500,=375333652874.7,=360732578595.0,=219870120028.65,,=6.3077,,,,
2026-03-09,=54.9400,=54.9400,=54.9400,=54.9400,=364647761077.56,=350462384934.0,=213610334118.02,,=6.1281,,,,
2026-03-06,=55.5600,=55.5600,=55.5600,=55.5600,=368762824999.44,=354417366343.0,=216020934903.48,,=6.1973,,,,
2026-03-05,=53.7200,=53.7200,=53.7200,=53.7200,=356550377231.28,=342680002159.0,=208866893862.76,,=5.9920,,,,
2026-03-04,=52.9800,=52.9800,=52.9800,=52.9800,=351638849324.52,=337959540477.0,=205989725183.34,,=5.9095,,,,
2026-03-03,=53.6100,=53.6100,=53.6100,=53.6100,=355820285245.14,=341978311909.0,=208439206626.63,,=5.9797,,,,
2026-03-02,=54.5400,=54.5400,=54.5400,=54.5400,=361992881127.96,=347910784024.0,=212055107804.82,,=6.0835,,,,
2026-02-27,=56.5600,=56.5600,=56.5600,=56.5600,=375400024873.44,=360796368617.0,=219909000686.48,,=6.3088,,,,
2026-02-26,=56.7200,=56.7200,=56.7200,=56.7200,=376461976853.28,=361817008981.0,=220531091211.76,,=6.3266,,,,
2026-02-25,=57.8600,=57.8600,=57.8600,=57.8600,=384028384709.64,=369089071574.0,=224963486204.38,,=6.4538,,,,
2026-02-24,=58.0100,=58.0100,=58.0100,=58.0100,=385023964690.74,=370045921915.0,=225546696071.83,,=6.4705,,,,
2026-02-13,=58.2300,=58.2300,=58.2300,=58.2300,=386484148663.02,=371449302415.0,=226402070544.09,,=6.4951,,,,
2026-02-12,=58.7400,=58.7400,=58.7400,=58.7400,=389869120598.76,=374702593575.0,=228384984093.42,,=6.5520,,,,
2026-02-11,=58.9000,=58.9000,=58.9000,=58.9000,=390931072578.6,=375723233939.0,=229007074618.7,,=6.5698,,,,
2026-02-10,=58.4000,=58.4000,=58.4000,=58.4000,=387612472641.6,=372533732802.0,=227063041727.2,,=6.5140,,,,
2026-02-09,=57.4500,=57.4500,=57.4500,=57.4500,=381307132761.3001,=366473680641.0,=223369379233.35,,=6.4081,,,,
2026-02-06,=57.3100,=57.3100,=57.3100,=57.3100,=380377924778.94,=365580620323.0,=222825050023.73,,=6.3924,,,,
2026-02-05,=58.1600,=58.1600,=58.1600,=58.1600,=386019544671.84,=371002772256.0,=226129905939.28,,=6.4873,,,,
2026-02-04,=57.6000,=57.6000,=57.6000,=57.6000,=382302712742.4,=367430530982.0,=223952589100.8,,=6.4248,,,,
2026-02-03,=57.4700,=57.4700,=57.4700,=57.4700,=381439876758.78,=366601260687.0,=223447140549.01,,=6.4103,,,,
2026-02-02,=56.4900,=56.4900,=56.4900,=56.4900,=374935420882.26,=360349838458.0,=219636836081.67,,=6.3010,,,,
2026-01-30,=58.1600,=58.1600,=58.1600,=58.1600,=386019544671.84,=371002772256.0,=226129905939.28,,=6.4873,,,,
2026-01-29,=58.1100,=58.1100,=58.1100,=58.1100,=385687684678.14,=370683822142.0,=225935502650.13,,=6.4817,,,,
2026-01-28,=56.5500,=56.5500,=56.5500,=56.5500,=375333652874.7,=360732578595.0,=219870120028.65,,=6.3077,,,,
2026-01-27,=57.2000,=57.2000,=57.2000,=57.2000,=379647832792.8001,=364878930073.0,=222397362787.6,,=6.3802,,,,
2026-01-26,=58.1600,=58.1600,=58.1600,=58.1600,=386019544671.84,=371002772256.0,=226129905939.28,,=6.4873,,,,
2026-01-23,=58.9900,=58.9900,=58.9900,=58.9900,=391528420567.26,=376297344143.0,=229357000539.17,,=6.5798,,,,
2026-01-22,=59.4400,=59.4400,=59.4400,=59.4400,=394515160510.56,=379167895167.0,=231106630141.52,,=6.6300,,,,
2026-01-21,=60.1000,=60.1000,=60.1000,=60.1000,=398895712427.4,=383378036667.0,=233672753558.3,,=6.7037,,,,
2026-01-20,=60.5000,=60.5000,=60.5000,=60.5000,=401550592377.0,=385929637577.0,=235227979871.5,,=6.7483,,,,
2026-01-19,=61.1200,=61.1200,=61.1200,=61.1200,=405665656298.88,=389884618987.0,=237638580656.96,,=6.8174,,,,
2026-01-16,=61.9400,=61.9400,=61.9400,=61.9400,=411108160195.56,=395115400852.0,=240826794599.02,,=6.9089,,,,
2026-01-15,=63.1700,=63.1700,=63.1700,=63.1700,=419271916040.58,=402961573649.0,=245609115512.11,,=7.0461,,,,
2026-01-14,=63.6100,=63.6100,=63.6100,=63.6100,=422192283985.14,=405768334649.0,=247319864456.63,,=7.0952,,,,
2026-01-13,=64.5200,=64.5200,=64.5200,=64.5200,=428232135870.48,=411573226718.0,=250858004319.16,,=7.1967,,,,
2026-01-12,=63.8500,=63.8500,=63.8500,=63.8500,=423785211954.9,=407299295195.0,=248253000244.55,,=7.1219,,,,
2026-01-09,=63.7800,=63.7800,=63.7800,=63.7800,=423320607963.7201,=406852765036.0,=247980835639.74,,=7.1141,,,,
2026-01-08,=63.6000,=63.6000,=63.6000,=63.6000,=422125911986.4,=405704544626.0,=247280983798.8,,=7.0940,,,,
2026-01-07,=63.8500,=63.8500,=63.8500,=63.8500,=423785211954.9,=407299295195.0,=248253000244.55,,=7.1219,,,,
2026-01-06,=63.0600,=63.0600,=63.0600,=63.0600,=418541824054.44,=402259883398.0,=245181428275.98,,=7.0338,,,,
2026-01-05,=63.0800,=63.0800,=63.0800,=63.0800,=418674568051.92,=402387463444.0,=245259189591.64,,=7.0360,,,,
2025-12-31,=59.5700,=59.5700,=59.5700,=59.5700,=395377996494.18,=379997165462.0,=231612078693.31,,=6.6445,,,,
2025-12-30,=60.1800,=60.1800,=60.1800,=60.1800,=399426688417.32,=383888356849.0,=233983798820.94,,=6.7126,,,,
2025-12-29,=60.5100,=60.5100,=60.5100,=60.5100,=401616964375.74,=385993427600.0,=235266860529.33,,=6.7494,,,,
2025-12-26,=61.0600,=61.0600,=61.0600,=61.0600,=405267424306.44,=389501878850.0,=237405296709.98,,=6.8107,,,,
2025-12-25,=61.4000,=61.4000,=61.4000,=61.4000,=407524072263.6,=391670739624.0,=238727239076.2,,=6.8487,,,,
2025-12-24,=61.2300,=61.2300,=61.2300,=61.2300,=406395748285.02,=390586309237.0,=238066267893.09,,=6.8297,,,,
2025-12-23,=61.8000,=61.8000,=61.8000,=61.8000,=410178952213.2,=394222340533.0,=240282465389.4,,=6.8933,,,,
2025-12-22,=60.9300,=60.9300,=60.9300,=60.9300,=404404588322.82,=388672608555.0,=236899848158.19,,=6.7962,,,,
2025-12-19,=60.8500,=60.8500,=60.8500,=60.8500,=403873612332.9,=388162288373.0,=236588802895.55,,=6.7873,,,,
2025-12-18,=60.0000,=60.0000,=60.0000,=60.0000,=398231992440.0,=382740136440.0,=233283946980.0,,=6.6925,,,,
2025-12-17,=60.3000,=60.3000,=60.3000,=60.3000,=400223152402.2,=384653837122.0,=234450366714.9,,=6.7260,,,,
2025-12-16,=59.1500,=59.1500,=59.1500,=59.1500,=392590372547.1,=377317984507.0,=229979091064.45,,=6.5977,,,,
2025-12-15,=61.3800,=61.3800,=61.3800,=61.3800,=407391328266.12,=391543159578.0,=238649477760.54,,=6.8464,,,,
2025-12-12,=63.2800,=63.2800,=63.2800,=63.2800,=420002008026.7201,=403663263899.0,=246036802748.24,,=7.0584,,,,
2025-12-11,=63.4000,=63.4000,=63.4000,=63.4000,=420798472011.6,=404428744172.0,=246503370642.2,,=7.0717,,,,
2025-12-10,=63.3800,=63.3800,=63.3800,=63.3800,=420665728014.12,=404301164126.0,=246425609326.54,,=7.0695,,,,
2025-12-09,=63.0800,=63.0800,=63.0800,=63.0800,=418674568051.92,=402387463444.0,=245259189591.64,,=7.0360,,,,
2025-12-08,=62.4600,=62.4600,=62.4600,=62.4600,=414559504130.04,=398432482034.0,=242848588806.18,,=6.9669,,,,
2025-12-05,=61.6200,=61.6200,=61.6200,=61.6200,=408984256235.88,=393074120124.0,=239582613548.46,,=6.8732,,,,
2025-12-04,=61.2500,=61.2500,=61.2500,=61.2500,=406528492282.5,=390713889283.0,=238144029208.75,,=6.8319,,,,
2025-12-03,=60.9700,=60.9700,=60.9700,=60.9700,=404670076317.78,=388927768646.0,=237055370789.51,,=6.8007,,,,
2025-12-02,=61.1200,=61.1200,=61.1200,=61.1200,=405665656298.88,=389884618987.0,=237638580656.96,,=6.8174,,,,
2025-12-01,=61.9400,=61.9400,=61.9400,=61.9400,=411108160195.56,=395115400852.0,=240826794599.02,,=6.9089,,,,
2025-11-28,=62.0800,=62.0800,=62.0800,=62.0800,=412037368177.92,=396008461170.0,=241371123808.64,,=6.9245,,,,
2025-11-27,=62.0900,=62.0900,=62.0900,=62.0900,=412103740176.6601,=396072251193.0,=241410004466.47,,=6.9256,,,,
2025-11-26,=62.3600,=62.3600,=62.3600,=62.3600,=413895784142.64,=397794581807.0,=242459782227.88,,=6.9557,,,,
2025-11-25,=60.8800,=60.8800,=60.8800,=60.8800,=404072728329.12,=388353658441.0,=236705444869.04,,=6.7907,,,,
2025-11-24,=60.6600,=60.6600,=60.6600,=60.6600,=402612544356.84,=386950277941.0,=235850070396.78,,=6.7661,,,,
2025-11-21,=59.5000,=59.5000,=59.5000,=59.5000,=394913392503.0,=379550635303.0,=231339914088.5,,=6.6367,,,,
2025-11-20,=60.6300,=60.6300,=60.6300,=60.6300,=402413428360.62,=386758907873.0,=235733428423.29,,=6.7628,,,,
2025-11-19,=61.1100,=61.1100,=61.1100,=61.1100,=405599284300.14,=389820828964.0,=237599699999.13,,=6.8163,,,,
2025-11-18,=61.7800,=61.7800,=61.7800,=61.7800,=410046208215.7201,=394094760488.0,=240204704073.74,,=6.8910,,,,
2025-11-17,=61.8000,=61.8000,=61.8000,=61.8000,=410178952213.2,=394222340533.0,=240282465389.4,,=6.8933,,,,
2025-11-14,=62.9000,=62.9000,=62.9000,=62.9000,=417479872074.6,=401239243035.0,=244559337750.7,,=7.0160,,,,
2025-11-13,=63.5600,=63.5600,=63.5600,=63.5600,=421860423991.44,=405449384535.0,=247125461167.48,,=7.0896,,,,
2025-11-12,=62.1000,=62.1000,=62.1000,=62.1000,=412170112175.4,=396136041215.0,=241448885124.3,,=6.9267,,,,
2025-11-11,=61.0600,=61.0600,=61.0600,=61.0600,=405267424306.44,=389501878850.0,=237405296709.98,,=6.8107,,,,
2025-11-10,=61.8300,=61.8300,=61.8300,=61.8300,=410378068209.42,=394413710601.0,=240399107362.89,,=6.8966,,,,
2025-11-07,=61.5800,=61.5800,=61.5800,=61.5800,=408718768240.92,=392818960033.0,=239427090917.14,,=6.8687,,,,
2025-11-06,=62.4200,=62.4200,=62.4200,=62.4200,=414294016135.08,=398177321943.0,=242693066174.86,,=6.9624,,,,
2025-11-05,=61.9600,=61.9600,=61.9600,=61.9600,=411240904193.04,=395242980897.0,=240904555914.68,,=6.9111,,,,
2025-11-04,=61.9200,=61.9200,=61.9200,=61.9200,=410975416198.08,=394987820806.0,=240749033283.36,,=6.9067,,,,
2025-11-03,=63.4000,=63.4000,=63.4000,=63.4000,=420798472011.6,=404428744172.0,=246503370642.2,,=7.0717,,,,
2025-10-31,=64.1500,=64.1500,=64.1500,=64.1500,=425776371917.1001,=409212995877.0,=249419419979.45,,=7.1554,,,,
2025-10-30,=62.8800,=62.8800,=62.8800,=62.8800,=417347128077.12,=401111662989.0,=244481576435.04,,=7.0137,,,,
2025-10-29,=64.0200,=64.0200,=64.0200,=64.0200,=424913535933.48,=408383725581.0,=248913971427.66,,=7.1409,,,,
2025-10-28,=63.6200,=63.6200,=63.6200,=63.6200,=422258655983.88,=405832124672.0,=247358745114.46,,=7.0963,,,,
2025-10-27,=67.0100,=67.0100,=67.0100,=67.0100,=444758763556.7401,=427456942381.0,=260539288118.83,,=7.6073,,,,
2025-10-24,=65.5000,=65.5000,=65.5000,=65.5000,=434736591747.0,=417824648947.0,=254668308786.5,,=7.4359,,,,
2025-10-23,=65.1400,=65.1400,=65.1400,=65.1400,=432347199792.36,=415528208128.0,=253268605104.62,,=7.3950,,,,
2025-10-22,=65.2600,=65.2600,=65.2600,=65.2600,=433143663777.2401,=416293688401.0,=253735172998.58,,=7.4086,,,,
2025-10-21,=66.0000,=66.0000,=66.0000,=66.0000,=438055191684.0,=421014150084.0,=256612341678.0,,=7.4926,,,,
2025-10-20,=65.1300,=65.1300,=65.1300,=65.1300,=432280827793.62,=415464418106.0,=253229724446.79,,=7.3939,,,,
2025-10-17,=65.1000,=65.1000,=65.1000,=65.1000,=432081711797.4,=415273048037.0,=253113082473.3,,=7.3905,,,,
2025-10-16,=66.8400,=66.8400,=66.8400,=66.8400,=443630439578.1601,=426372511994.0,=259878316935.72,,=7.5880,,,,
2025-10-15,=66.4000,=66.4000,=66.4000,=66.4000,=440710071633.6001,=423565750994.0,=258167567991.2,,=7.5380,,,,
2025-10-14,=64.2700,=64.2700,=64.2700,=64.2700,=426572835901.98,=409978476150.0,=249885987873.41,,=7.2962,,,,
2025-10-13,=66.9800,=66.9800,=66.9800,=66.9800,=444559647560.52,=427265572313.0,=260422646145.3401,,=7.6039,,,,
2025-10-10,=68.2000,=68.2000,=68.2000,=68.2000,=452657031406.8,=435047955087.0,=265166086400.6,,=7.7424,,,,
2025-10-09,=71.1500,=71.1500,=71.1500,=71.1500,=472236771035.1,=453866011795.0,=276635880460.45,,=8.0773,,,,
2025-09-30,=71.5500,=71.5500,=71.5500,=71.5500,=474891650984.7,=456417612705.0,=278191106773.65,,=8.1227,,,,
2025-09-29,=69.2000,=69.2000,=69.2000,=69.2000,=459294231280.8,=441426957361.0,=269054152183.6,,=7.8559,,,,
2025-09-26,=70.0800,=70.0800,=70.0800,=70.0800,=465134967169.92,=447040479362.0,=272475650072.64,,=7.9558,,,,
2025-09-25,=72.2700,=72.2700,=72.2700,=72.2700,=479670434893.98,=461010494342.0,=280990514137.41,,=8.2044,,,,
2025-09-24,=70.1100,=70.1100,=70.1100,=70.1100,=465334083166.14,=447231849430.0,=272592292046.13,,=7.9592,,,,
2025-09-23,=69.7000,=69.7000,=69.7000,=69.7000,=462612831217.8,=444616458498.0,=270998185075.1,,=7.9127,,,,
2025-09-22,=71.0500,=71.0500,=71.0500,=71.0500,=471573051047.7,=453228111568.0,=276247073882.15,,=8.0659,,,,
2025-09-19,=69.6500,=69.6500,=69.6500,=69.6500,=462280971224.1,=444297508384.0,=270803781785.95,,=7.9070,,,,
2025-09-18,=71.0900,=71.0900,=71.0900,=71.0900,=471838539042.66,=453483271659.0,=276402596513.4701,,=8.0705,,,,
2025-09-17,=70.1300,=70.1300,=70.1300,=70.1300,=465466827163.62,=447359429476.0,=272670053361.79,,=7.9615,,,,
2025-09-16,=69.1500,=69.1500,=69.1500,=69.1500,=458962371287.1,=441108007247.0,=268859748894.45,,=7.8502,,,,
2025-09-15,=69.1000,=69.1000,=69.1000,=69.1000,=458630511293.4,=440789057133.0,=268665345605.3,,=7.8446,,,,
2025-09-12,=69.0100,=69.0100,=69.0100,=69.0100,=458033163304.74,=440214946929.0,=268315419684.83,,=7.8343,,,,
2025-09-11,=68.2900,=68.2900,=68.2900,=68.2900,=453254379395.46,=435622065291.0,=265516012321.0701,,=7.7526,,,,
2025-09-10,=70.3200,=70.3200,=70.3200,=70.3200,=466727895139.6799,=448571439908.0,=273408785860.56,,=7.9831,,,,
2025-09-09,=71.0900,=71.0900,=71.0900,=71.0900,=471838539042.66,=453483271659.0,=276402596513.4701,,=8.0705,,,,
2025-09-08,=72.3100,=72.3100,=72.3100,=72.3100,=479935922888.94,=461265654433.0,=281146036768.73,,=8.2090,,,,
2025-09-05,=72.4700,=72.4700,=72.4700,=72.4700,=480997874868.78,=462286294797.0,=281768127294.01,,=8.2271,,,,
2025-09-04,=68.6500,=68.6500,=68.6500,=68.6500,=455643771350.1,=437918506110.0,=266915716002.95,,=7.7935,,,,
2025-09-03,=71.9800,=71.9800,=71.9800,=71.9800,=477745646930.52,=459160583683.0,=279862975060.34,,=8.1715,,,,
2025-09-02,=68.8700,=68.8700,=68.8700,=68.8700,=457103955322.38,=439321886610.0,=267771090475.21,,=7.8184,,,,
2025-09-01,=68.3500,=68.3500,=68.3500,=68.3500,=453652611387.9,=436004805428.0,=265749296268.05,,=7.7594,,,,
2025-08-29,=66.2300,=66.2300,=66.2300,=66.2300,=439581747655.02,=422481320607.0,=257506596808.0901,,=7.5187,,,,
2025-08-28,=63.0300,=63.0300,=63.0300,=63.0300,=418342708058.2201,=402068513330.0,=245064786302.49,,=7.1555,,,,
2025-08-27,=63.0500,=63.0500,=63.0500,=63.0500,=418475452055.7,=402196093376.0,=245142547618.15,,=7.1577,,,,
2025-08-26,=65.3000,=65.3000,=65.3000,=65.3000,=433409151772.2,=416548848492.0,=253890695629.9,,=7.4132,,,,
2025-08-25,=66.2600,=66.2600,=66.2600,=66.2600,=439780863651.2401,=422672690675.0,=257623238781.58,,=7.5221,,,,
2025-08-22,=64.9800,=64.9800,=64.9800,=64.9800,=431285247812.52,=414507567765.0,=252646514579.3401,,=7.3768,,,,
