date,市值(元),PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,股息率,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值
2026-05-19,139498165686.88,0.8127,0.2719,3.3397,1.5162,0.7245,3.3768,0.2123,10.4970,5.7499,3.3240,0.0136,23.3922,0.0495,-30.1443,-94.5127,31.1659
2026-05-18,142494380034.8,0.8301,0.2771,3.3416,1.5164,0.7238,3.4494,0.2191,10.5129,5.7555,3.3220,0.0133,23.8946,0.0542,-30.1380,-94.3926,31.1659
2026-05-15,145037678260.36,0.8450,0.2810,3.3416,1.5170,0.7238,3.5109,0.2323,10.5129,5.7583,3.3220,0.0131,24.3211,0.0592,-30.1380,-94.2751,31.2611
2026-05-14,148155831564.3,0.8631,0.2840,3.3416,1.5176,0.7238,3.5864,0.2492,10.5129,5.7611,3.3220,0.0128,24.8439,0.0639,-30.1380,-94.1575,31.3426
2026-05-13,152354015621.56,0.8876,0.3001,3.3416,1.5179,0.7238,3.6881,0.2783,10.5129,5.7710,3.3220,0.0125,25.5479,0.0815,-30.1380,-93.9458,31.3469
2026-05-12,151117206210.5,0.8804,0.2948,3.3416,1.5182,0.7238,3.6581,0.2708,10.5129,5.7808,3.3220,0.0126,25.3405,0.0774,-30.1380,-93.7342,31.3503
2026-05-11,155367649820.34,0.9051,0.3164,3.3490,1.5183,0.7234,3.7610,0.2869,10.5284,5.7812,3.3180,0.0122,26.0533,0.0934,-30.1327,-93.7053,31.3503
2026-05-08,157301253265.8,0.9164,0.3249,3.3490,1.5184,0.7234,3.8078,0.2946,10.5284,5.7816,3.3180,0.0121,26.3775,0.1077,-30.1327,-93.6764,31.4830
2026-05-07,155367649820.34,0.9051,0.3166,3.3490,1.5185,0.7234,3.7610,0.2872,10.5284,5.7889,3.3180,0.0122,26.0533,0.0935,-30.1327,-93.5170,31.5369
2026-05-06,153416626524.02,0.8938,0.3075,3.3490,1.5186,0.7234,3.7138,0.2822,10.5284,5.7961,3.3180,0.0124,25.7261,0.0859,-30.1327,-93.3576,31.6581
2026-04-30,154601176382.5,0.9007,0.3135,3.3490,1.5190,0.7234,3.7424,0.2849,10.5284,5.7979,3.3180,0.0123,25.9248,0.0902,-30.1327,-93.1450,31.6652
2026-04-29,157562551028.7,0.9546,0.3427,3.3533,1.5193,0.7232,3.8507,0.3027,10.5404,5.7997,3.3180,0.0121,26.4509,0.1075,-30.0870,-92.9325,31.6652
2026-04-28,154949573399.7,0.9388,0.3345,3.3533,1.5193,0.7232,3.7868,0.2910,10.5404,5.8036,3.3180,0.0123,26.0123,0.0915,-30.0870,-92.8528,31.6714
2026-04-27,157963207598.48,0.9570,0.3443,3.3533,1.5194,0.7232,3.8605,0.3051,10.5404,5.8075,3.3180,0.0120,26.5182,0.1089,-30.0870,-92.7731,31.6943
2026-04-24,158259345063.1,0.9588,0.3461,3.3533,1.5195,0.7232,3.8677,0.3069,10.5404,5.8198,3.3180,0.0120,26.5679,0.1106,-30.0870,-92.6959,31.7304
2026-04-23,161098780753.28,0.9760,0.3497,3.3533,1.5195,0.7232,3.9371,0.3133,10.5404,5.8321,3.3180,0.0118,27.0446,0.1258,-30.0870,-92.6187,31.8209
2026-04-22,157597390730.42,0.9548,0.3431,3.3572,1.5207,0.7232,3.8515,0.3029,10.5687,5.8395,3.3170,0.0121,26.4568,0.1073,-30.0867,-92.4302,31.8209
2026-04-21,156691558485.7,0.9493,0.3407,3.3572,1.5219,0.7232,3.8294,0.2980,10.5687,5.8469,3.3170,0.0121,26.3047,0.1010,-30.0867,-92.2418,31.8807
2026-04-20,156900596696.02,0.9506,0.3412,3.3572,1.5224,0.7232,3.8345,0.2985,10.5687,5.8614,3.3170,0.0121,26.3398,0.1036,-30.0867,-92.1339,31.9374
2026-04-17,155855405644.42,0.9443,0.3367,3.3572,1.5229,0.7232,3.8090,0.2944,10.5687,5.8760,3.3170,0.0122,26.1643,0.0964,-30.0867,-92.0260,31.9650
2026-04-16,156621879082.26,0.9489,0.3402,3.3572,1.5229,0.7232,3.8277,0.2975,10.5687,5.8810,3.3170,0.0121,26.2930,0.1003,-30.0867,-91.5680,32.0180
2026-04-15,153852122795.52,0.9321,0.3328,3.3584,1.5230,0.7232,3.7600,0.2870,10.5723,5.8860,3.3160,0.0123,25.8280,0.0876,-30.0641,-91.1101,32.0180
2026-04-14,156587039380.54,0.9487,0.3397,3.3584,1.5233,0.7232,3.8268,0.2969,10.5723,5.8939,3.3160,0.0121,26.2872,0.0995,-30.0641,-90.7195,32.0498
2026-04-13,156970276099.46,0.9510,0.3411,3.3584,1.5235,0.7232,3.8362,0.2983,10.5723,5.9018,3.3160,0.0121,26.3515,0.1030,-30.0641,-90.3289,32.0600
2026-04-10,156900596696.02,0.9506,0.3404,3.3584,1.5241,0.7232,3.8345,0.2976,10.5723,5.9021,3.3160,0.0121,26.3398,0.1022,-30.0641,-90.2758,32.0750
2026-04-09,154305038917.88,0.9349,0.3350,3.3584,1.5247,0.7232,3.7711,0.2884,10.5723,5.9024,3.3160,0.0123,25.9041,0.0891,-30.0641,-90.2226,32.1542
2026-04-08,156778657740.0,0.9499,0.3398,3.3655,1.5248,0.7231,3.8315,0.2970,10.5815,5.9148,3.3121,0.0121,26.3193,0.0997,-30.0315,-90.0101,32.1542
2026-04-07,150908168000.18,0.9143,0.3243,3.3655,1.5248,0.7231,3.6881,0.2806,10.5815,5.9272,3.3121,0.0126,25.3338,0.0777,-30.0315,-89.7976,32.1848
2026-04-03,150507511430.4,0.9119,0.3223,3.3655,1.5252,0.7231,3.6783,0.2790,10.5815,5.9275,3.3121,0.0126,25.2666,0.0760,-30.0315,-89.6871,32.1960
2026-04-02,155176031460.88,0.9402,0.3352,3.3655,1.5257,0.7231,3.7924,0.2918,10.5815,5.9278,3.3121,0.0122,26.0503,0.0909,-30.0315,-89.5766,32.2072
2026-04-01,159844551491.36,0.9684,0.3442,3.3655,1.5258,0.7231,3.9064,0.3068,10.5815,5.9287,3.3121,0.0119,26.8340,0.1160,-30.0315,-89.5082,32.2324
2026-03-31,158224505361.38,0.9586,0.3423,3.3681,1.5259,0.7231,3.8669,0.3027,10.5873,5.9296,3.3101,0.0120,26.5621,0.1050,-30.0315,-89.4398,32.2324
2026-03-30,164164674504.64,1.1012,0.3739,3.3681,1.5260,0.7231,6.0142,0.5032,10.5873,5.9415,3.3101,0.0127,22.7363,0.0387,-30.0315,-89.3590,32.2371
2026-03-27,166220216906.12,1.1149,0.3749,3.3681,1.5260,0.7231,6.0895,0.5085,10.5873,5.9296,3.3101,0.0126,23.0210,0.0430,-30.0315,-89.2782,32.2410
2026-03-26,163746598084.0,1.0984,0.3738,3.3681,1.5263,0.7231,5.9989,0.5023,10.5873,5.9287,3.3101,0.0128,22.6784,0.0370,-30.0315,-89.2243,32.2544
2026-03-25,168188660053.3,1.1281,0.3765,3.3681,1.5266,0.7231,6.1616,0.5115,10.5873,5.9278,3.3101,0.0124,23.2936,0.0468,-30.0315,-89.1704,32.2602
2026-03-24,169094492298.02,1.1342,0.3779,3.3716,1.5266,0.7231,6.1948,0.5121,10.5897,5.9275,3.3068,0.0124,23.4191,0.0486,-30.0204,-88.7667,32.2602
2026-03-23,172926859487.22,1.1599,0.3815,3.3716,1.5266,0.7231,6.3352,0.5200,10.5897,5.9272,3.3068,0.0121,23.9499,0.0529,-30.0204,-88.3629,32.2902
2026-03-20,173780432179.36,1.1657,0.3834,3.3716,1.5274,0.7231,6.3665,0.5232,10.5897,5.9148,3.3068,0.0120,24.0681,0.0537,-30.0204,-87.8739,32.2930
2026-03-19,175766295177.4,1.1790,0.3869,3.3716,1.5281,0.7231,6.4392,0.5307,10.5897,5.9024,3.3068,0.0119,24.3431,0.0572,-30.0204,-87.3849,32.2972
2026-03-18,176759226676.42,1.1856,0.3880,3.3716,1.5281,0.7231,6.4756,0.5361,10.5897,5.9021,3.3068,0.0118,24.4806,0.0576,-30.0204,-87.1168,32.3308
2026-03-17,179250265349.4,1.2023,0.3903,3.3721,1.5282,0.7230,6.5669,0.5431,10.5911,5.9018,3.3048,0.0117,24.8256,0.0598,-29.9910,-86.8487,32.3308
2026-03-16,179842540278.64,1.2063,0.3909,3.3721,1.5282,0.7230,6.5886,0.5442,10.5911,5.8939,3.3048,0.0116,24.9077,0.0628,-29.9910,-86.8354,32.3624
2026-03-13,174599165169.78,1.1711,0.3850,3.3721,1.5283,0.7230,6.3965,0.5278,10.5911,5.8860,3.3048,0.0120,24.1815,0.0560,-29.9910,-86.8220,32.3838
2026-03-12,173989470389.68,1.1671,0.3844,3.3721,1.5284,0.7230,6.3741,0.5250,10.5911,5.8810,3.3048,0.0120,24.0970,0.0539,-29.9910,-86.5298,32.4065
2026-03-11,176846325930.72,1.1862,0.3884,3.3721,1.5285,0.7230,6.4788,0.5368,10.5911,5.8760,3.3048,0.0118,24.4927,0.0573,-29.9910,-86.2375,32.4191
2026-03-10,173344935907.86,1.1627,0.3830,3.3812,1.5293,0.7230,6.3505,0.5233,10.5926,5.8614,3.3041,0.0121,24.0078,0.0531,-29.9889,-86.1313,32.4191
2026-03-09,170366141410.8,1.1428,0.3806,3.3812,1.5301,0.7230,6.2414,0.5171,10.5926,5.8469,3.3041,0.0123,23.5952,0.0509,-29.9889,-86.0250,32.4444
2026-03-06,174634004871.5,1.1714,0.3846,3.3812,1.5302,0.7230,6.3977,0.5276,10.5926,5.8395,3.3041,0.0120,24.1863,0.0548,-29.9889,-86.0230,32.4645
2026-03-05,175940493686.0,1.1801,0.3865,3.3812,1.5303,0.7230,6.4456,0.5308,10.5926,5.8321,3.3041,0.0119,24.3672,0.0553,-29.9889,-86.0210,32.4696
2026-03-04,176828906079.86,1.1861,0.3871,3.3812,1.5304,0.7230,6.4781,0.5358,10.5926,5.8198,3.3041,0.0118,24.4903,0.0553,-29.9889,-85.9964,32.4847
2026-03-03,178379272806.4,1.1965,0.3877,3.3829,1.5304,0.7228,6.5349,0.5386,10.6041,5.8075,3.3041,0.0117,24.7050,0.0557,-29.9800,-85.9719,32.4847
2026-03-02,184981396282.34,1.2408,0.3977,3.3829,1.5305,0.7228,6.7768,0.5508,10.6041,5.8036,3.3041,0.0113,25.6194,0.0751,-29.9800,-85.9548,32.5150
2026-02-27,186949839429.52,1.2540,0.4013,3.3829,1.5305,0.7228,6.8489,0.5554,10.6041,5.7997,3.3041,0.0112,25.8920,0.0798,-29.9800,-85.9376,32.5251
2026-02-26,184789777922.88,1.2395,0.3976,3.3829,1.5310,0.7228,6.7698,0.5509,10.6041,5.7979,3.3041,0.0113,25.5928,0.0747,-29.9800,-85.8382,32.5446
2026-02-25,190120252286.04,1.2753,0.4098,3.3829,1.5314,0.7228,6.9651,0.5657,10.6041,5.7961,3.3041,0.0110,26.3311,0.0906,-29.9800,-85.7388,32.5655
2026-02-24,188204068691.44,1.2624,0.4040,3.3851,1.5320,0.7226,6.8949,0.5587,10.6107,5.7889,3.3038,0.0111,26.0657,0.0821,-29.9800,-85.7247,32.5655
2026-02-13,190259611092.92,1.2762,0.4101,3.3851,1.5325,0.7226,6.9702,0.5658,10.6107,5.7816,3.3038,0.0110,26.3504,0.0907,-29.9800,-85.7106,32.5680
2026-02-12,189667336163.68,1.2722,0.4082,3.3851,1.5326,0.7226,6.9485,0.5626,10.6107,5.7812,3.3038,0.0110,26.2684,0.0869,-29.9800,-85.4143,32.5682
2026-02-11,192402252748.7,1.2906,0.4152,3.3851,1.5327,0.7226,7.0487,0.5723,10.6107,5.7808,3.3038,0.0109,26.6471,0.0981,-29.9800,-85.1180,32.5856
2026-02-10,192245474090.96,1.2895,0.4146,3.3851,1.5330,0.7226,7.0429,0.5717,10.6107,5.7710,3.3038,0.0109,26.6254,0.0969,-29.9800,-84.9339,32.6134
2026-02-09,193325504844.28,1.2968,0.4173,3.3860,1.5333,0.7223,7.0825,0.5754,10.6160,5.7611,3.3001,0.0108,26.7750,0.1021,-29.9761,-84.7498,32.6134
2026-02-06,190015733180.88,1.2746,0.4097,3.3860,1.5333,0.7223,6.9612,0.5653,10.6160,5.7583,3.3001,0.0110,26.3166,0.0888,-29.9761,-84.6940,32.6183
2026-02-05,190398969899.8,1.2771,0.4103,3.3860,1.5333,0.7223,6.9753,0.5668,10.6160,5.7555,3.3001,0.0110,26.3697,0.0901,-29.9761,-84.6383,32.6260
2026-02-04,192123535134.94,1.2887,0.4140,3.3860,1.5335,0.7223,7.0385,0.5714,10.6160,5.7499,3.3001,0.0109,26.6085,0.0953,-29.9761,-84.5606,32.6462
2026-02-03,187089198236.4,1.2549,0.4029,3.3860,1.5337,0.7223,6.8540,0.5578,10.6160,5.7443,3.3001,0.0112,25.9113,0.0798,-29.9761,-84.4829,32.6512
2026-02-02,181950342232.7,1.2205,0.3936,3.3995,1.5340,0.7221,6.6658,0.5498,10.6239,5.7412,3.2989,0.0115,25.1996,0.0665,-29.9727,-84.3751,32.6512
2026-01-30,181323227601.74,1.2163,0.3929,3.3995,1.5342,0.7221,6.6428,0.5488,10.6239,5.7382,3.2989,0.0115,25.1127,0.0639,-29.9727,-84.2674,32.6840
2026-01-29,189789275119.7,1.2730,0.4091,3.3995,1.5343,0.7221,6.9530,0.5641,10.6239,5.7356,3.2989,0.0110,26.2853,0.0873,-29.9727,-84.2674,32.7365
2026-01-28,188761503918.96,1.2661,0.4062,3.3995,1.5345,0.7221,6.9153,0.5618,10.6239,5.7331,3.2989,0.0111,26.1429,0.0838,-29.9727,-84.2674,32.7471
2026-01-27,196112680981.88,1.3155,0.4176,3.3995,1.5346,0.7221,7.1846,0.5819,10.6239,5.7314,3.2989,0.0107,27.1610,0.1085,-29.9727,-84.1894,32.7622
2026-01-26,199631490855.6,1.3391,0.4213,3.4025,1.5348,0.7217,7.3135,0.5869,10.6448,5.7298,3.2961,0.0105,27.6484,0.1151,-29.9671,-84.1115,32.7622
2026-01-23,205554240148.0,1.3788,0.4275,3.4025,1.5349,0.7217,7.5305,0.5984,10.6448,5.7255,3.2961,0.0102,28.4687,0.1281,-29.9671,-83.8810,32.7673
2026-01-22,200537323100.32,1.3451,0.4238,3.4025,1.5350,0.7217,7.3467,0.5883,10.6448,5.7212,3.2961,0.0104,27.7738,0.1160,-29.9671,-83.6506,32.7698
2026-01-21,206024576121.22,1.3819,0.4288,3.4025,1.5352,0.7217,7.5477,0.6003,10.6448,5.7182,3.2961,0.0101,28.5338,0.1282,-29.9671,-83.4578,32.7775
2026-01-20,207609782549.48,1.3926,0.4302,3.4025,1.5355,0.7217,7.6058,0.6031,10.6448,5.7152,3.2961,0.0101,28.7533,0.1326,-29.9671,-83.2649,32.7976
2026-01-19,211041493168.9,1.4156,0.4382,3.4025,1.5356,0.7215,7.7315,0.6142,10.6473,5.7108,3.2941,0.0099,29.2286,0.1417,-29.9542,-83.2320,32.7976
2026-01-16,210640836599.12,1.4129,0.4376,3.4025,1.5358,0.7215,7.7168,0.6127,10.6473,5.7064,3.2941,0.0099,29.1731,0.1396,-29.9542,-83.1991,32.8051
2026-01-15,211337630633.52,1.4176,0.4390,3.4025,1.5359,0.7215,7.7424,0.6161,10.6473,5.7042,3.2941,0.0099,29.2696,0.1427,-29.9542,-83.0721,32.8051
2026-01-14,211999584966.2,1.4220,0.4414,3.4025,1.5360,0.7215,7.7666,0.6202,10.6473,5.7019,3.2941,0.0099,29.3613,0.1450,-29.9542,-82.9451,32.8278
2026-01-13,213741570052.2,1.4337,0.4464,3.4025,1.5360,0.7215,7.8304,0.6266,10.6473,5.6901,3.2941,0.0098,29.6026,0.1472,-29.9542,-82.8789,32.8358
2026-01-12,216058410216.58,1.4492,0.4513,3.4031,1.5361,0.7215,7.9153,0.6338,10.6587,5.6783,3.2941,0.0097,29.9235,0.1533,-29.9498,-82.8126,32.8358
2026-01-09,217260379925.92,1.4573,0.4550,3.4031,1.5361,0.7215,7.9594,0.6362,10.6587,5.6780,3.2941,0.0096,30.0899,0.1573,-29.9498,-82.7707,32.8405
2026-01-08,218270731275.8,1.4641,0.4578,3.4031,1.5361,0.7215,7.9964,0.6391,10.6587,5.6778,3.2941,0.0096,30.2299,0.1587,-29.9498,-82.7288,32.8480
2026-01-07,223583785788.1,1.4997,0.4737,3.4031,1.5372,0.7215,8.1910,0.6498,10.6587,5.6710,3.2941,0.0094,30.9657,0.1675,-29.9498,-82.6535,32.8682
2026-01-06,218305570977.52,1.4643,0.4582,3.4031,1.5382,0.7215,7.9976,0.6397,10.6587,5.6643,3.2941,0.0096,30.2347,0.1588,-29.9498,-82.5783,32.8958
2026-01-05,211320210782.66,1.4175,0.4401,3.4043,1.5383,0.7210,7.7417,0.6173,10.6836,5.6611,3.2929,0.0099,29.2672,0.1428,-29.9161,-82.5608,32.8958
2025-12-31,210710516002.56,1.4134,0.4395,3.4043,1.5384,0.7210,7.7194,0.6159,10.6836,5.6578,3.2929,0.0123,29.1828,0.1407,-29.9161,-82.5432,32.8985
2025-12-30,211372470335.24,1.4178,0.4405,3.4043,1.5387,0.7210,7.7437,0.6179,10.6836,5.6575,3.2929,0.0123,29.2745,0.1425,-29.9161,-82.5307,32.9010
2025-12-29,209665324950.96,1.4064,0.4368,3.4043,1.5390,0.7210,7.6811,0.6129,10.6836,5.6572,3.2929,0.0124,29.0380,0.1373,-29.9161,-82.5181,32.9237
2025-12-26,210205340327.62,1.4100,0.4392,3.4043,1.5393,0.7210,7.7009,0.6140,10.6836,5.6572,3.2929,0.0123,29.1128,0.1382,-29.9161,-82.5059,32.9495
2025-12-25,207487843593.46,1.3918,0.4328,3.4058,1.5397,0.7210,7.6013,0.6065,10.7179,5.6572,3.2909,0.0101,28.7365,0.1326,-29.9041,-82.4936,32.9495
2025-12-24,208515614794.2,1.3986,0.4352,3.4058,1.5398,0.7210,7.6390,0.6102,10.7179,5.6530,3.2909,0.0100,28.8788,0.1349,-29.9041,-82.4645,32.9868
2025-12-23,208411095689.04,1.3979,0.4349,3.4058,1.5399,0.7210,7.6352,0.6096,10.7179,5.6488,3.2909,0.0100,28.8643,0.1345,-29.9041,-82.4355,32.9918
2025-12-22,211511829142.12,1.4187,0.4395,3.4058,1.5400,0.7210,7.7488,0.6177,10.7179,5.6432,3.2909,0.0099,29.2938,0.1407,-29.9041,-82.4081,33.0484
2025-12-19,210083401371.6,1.4092,0.4375,3.4058,1.5400,0.7210,7.6964,0.6132,10.7179,5.6375,3.2909,0.0100,29.0959,0.1368,-29.9041,-82.3807,33.0776
2025-12-18,208167217777.0,1.3963,0.4346,3.4066,1.5407,0.7208,7.6262,0.6082,10.7189,5.6363,3.2902,0.0100,28.8305,0.1338,-29.9026,-82.3542,33.0776
2025-12-17,211738287203.3,1.4203,0.4392,3.4066,1.5413,0.7208,7.7571,0.6199,10.7189,5.6351,3.2902,0.0099,29.3251,0.1400,-29.9026,-82.3277,33.0902
2025-12-16,214804180954.66,1.4408,0.4468,3.4066,1.5415,0.7208,7.8694,0.6280,10.7189,5.6340,3.2902,0.0097,29.7497,0.1453,-29.9026,-82.2084,33.1180
2025-12-15,208167217777.0,1.3963,0.4352,3.4066,1.5417,0.7208,7.6262,0.6090,10.7189,5.6328,3.2902,0.0100,28.8305,0.1340,-29.9026,-82.0891,33.1457
2025-12-12,213166714973.82,1.4298,0.4428,3.4066,1.5417,0.7208,7.8094,0.6224,10.7189,5.6317,3.2902,0.0098,29.5230,0.1424,-29.9026,-82.0645,33.1684
2025-12-11,213044776017.8,1.4290,0.4426,3.4173,1.5417,0.7207,7.8049,0.6223,10.7214,5.6306,3.2902,0.0098,29.5061,0.1415,-29.8662,-82.0399,33.1684
2025-12-10,216772624101.84,1.4540,0.4498,3.4173,1.5422,0.7207,7.9415,0.6331,10.7214,5.6302,3.2902,0.0096,30.0224,0.1499,-29.8662,-81.9563,33.2104
2025-12-09,216006150664.0,1.4489,0.4482,3.4173,1.5428,0.7207,7.9134,0.6325,10.7214,5.6297,3.2902,0.0097,29.9162,0.1474,-29.8662,-81.8728,33.2517
2025-12-08,218758487099.88,1.4674,0.4559,3.4173,1.5428,0.7207,8.0142,0.6384,10.7214,5.6272,3.2902,0.0096,30.2974,0.1540,-29.8662,-81.8728,33.2567
2025-12-05,219681739195.46,1.4735,0.4592,3.4173,1.5428,0.7207,8.0481,0.6392,10.7214,5.6246,3.2902,0.0095,30.4253,0.1558,-29.8662,-81.8728,33.2996
2025-12-04,219472700985.14,1.4721,0.4589,3.4198,1.5431,0.7206,8.0404,0.6390,10.7433,5.6174,3.2889,0.0095,30.3963,0.1550,-29.8584,-81.8446,33.2996
2025-12-03,221005647860.82,1.4824,0.4618,3.4198,1.5433,0.7206,8.0966,0.6410,10.7433,5.6101,3.2889,0.0095,30.6086,0.1569,-29.8584,-81.8164,33.3021
2025-12-02,224541877585.4,1.5061,0.4721,3.4198,1.5435,0.7206,8.2261,0.6492,10.7433,5.6099,3.2889,0.0093,31.0984,0.1609,-29.8584,-81.7928,33.3543
2025-12-01,228583282984.92,1.5333,0.4894,3.4198,1.5437,0.7206,8.3742,0.6548,10.7433,5.6096,3.2889,0.0091,31.6581,0.1649,-29.8584,-81.7693,33.3879
2025-11-28,219821098002.34,1.4745,0.4597,3.4198,1.5442,0.7206,8.0532,0.6401,10.7433,5.6087,3.2889,0.0095,30.4446,0.1557,-29.8584,-81.7552,33.4314
2025-11-27,218741067249.02,1.4672,0.4569,3.4235,1.5447,0.7203,8.0136,0.6400,10.7461,5.6077,3.2849,0.0096,30.2950,0.1540,-29.8575,-81.7411,33.4314
2025-11-26,217922334258.6,1.4617,0.4549,3.4235,1.5453,0.7203,7.9836,0.6385,10.7461,5.5996,3.2849,0.0096,30.1816,0.1519,-29.8575,-81.6329,33.4330
2025-11-25,217486837987.1,1.4588,0.4537,3.4235,1.5459,0.7203,7.9677,0.6379,10.7461,5.5915,3.2849,0.0096,30.1213,0.1515,-29.8575,-81.5248,33.4507
2025-11-24,216877143207.0,1.4547,0.4517,3.4235,1.5460,0.7203,7.9453,0.6360,10.7461,5.5845,3.2849,0.0096,30.0368,0.1503,-29.8575,-81.5248,33.4560
2025-11-21,214960959612.4,1.4419,0.4489,3.4235,1.5461,0.7203,7.8751,0.6318,10.7461,5.5775,3.2849,0.0097,29.7715,0.1451,-29.8575,-81.5248,33.4588
2025-11-20,220657250843.62,1.4801,0.4601,3.4342,1.5461,0.7203,8.0838,0.6401,10.7486,5.5750,3.2842,0.0095,30.5604,0.1544,-29.8127,-81.4918,33.4588
2025-11-19,226336122223.98,1.5182,0.4757,3.4342,1.5462,0.7203,8.2918,0.6505,10.7486,5.5725,3.2842,0.0092,31.3469,0.1606,-29.8127,-81.4589,33.4863
2025-11-18,228844580747.82,1.5350,0.4901,3.4342,1.5467,0.7203,8.3837,0.6539,10.7486,5.5714,3.2842,0.0091,31.6943,0.1629,-29.8127,-81.4307,33.5267
2025-11-17,232764047191.32,1.5613,0.5097,3.4342,1.5473,0.7203,8.5273,0.6621,10.7486,5.5702,3.2842,0.0090,32.2371,0.1692,-29.8127,-81.4025,33.5822
2025-11-14,235516383627.2,1.5798,0.5228,3.4342,1.5467,0.7203,8.6282,0.6712,10.7486,5.5655,3.2842,0.0089,32.6183,0.1794,-29.8127,-81.3532,33.5948
2025-11-13,237519666476.1,1.5932,0.5301,3.4404,1.5462,0.7202,8.7016,0.6764,10.7692,5.5607,3.2836,0.0088,32.8958,0.1874,-29.7737,-81.3040,33.5948
2025-11-12,236369956319.34,1.5855,0.5259,3.4404,1.5461,0.7202,8.6594,0.6736,10.7692,5.5604,3.2836,0.0088,32.7365,0.1813,-29.7737,-81.2874,33.6806
2025-11-11,233147283910.24,1.5639,0.5133,3.4404,1.5461,0.7202,8.5414,0.6642,10.7692,5.5600,3.2836,0.0090,32.2902,0.1708,-29.7737,-81.2708,33.7008
2025-11-10,241526232173.9,1.6201,0.5458,3.4404,1.5460,0.7202,8.8483,0.6835,10.7692,5.5582,3.2836,0.0087,33.4507,0.1961,-29.7737,-81.1250,33.7966
2025-11-07,241386873367.02,1.6191,0.5452,3.4404,1.5459,0.7202,8.8432,0.6833,10.7692,5.5563,3.2836,0.0087,33.4314,0.1953,-29.7737,-80.9792,33.7992
2025-11-06,247588340273.18,1.6607,0.5662,3.4422,1.5453,0.7202,9.0704,0.6916,10.7732,5.5482,3.2782,0.0084,34.2903,0.2069,-29.7669,-80.9530,33.7992
2025-11-05,254382082108.58,1.7063,0.5869,3.4422,1.5447,0.7202,9.3193,0.7021,10.7732,5.5401,3.2782,0.0082,35.2312,0.2154,-29.7669,-80.9269,33.7992
2025-11-04,252567397878.18,1.6941,0.5800,3.4422,1.5442,0.7202,9.2528,0.7007,10.7732,5.5364,3.2782,0.0083,34.9798,0.2137,-29.7669,-80.9154,33.7992
2025-11-03,249594671601.66,1.6742,0.5710,3.4422,1.5437,0.7202,9.1439,0.6974,10.7732,5.5328,3.2782,0.0084,34.5681,0.2103,-29.7669,-80.9039,33.7992
2025-10-31,253482082886.34,1.7003,0.5846,3.4422,1.5435,0.7202,9.2863,0.7013,10.7732,5.5328,3.2782,0.0082,35.1065,0.2139,-29.7669,-80.9039,33.7992
2025-10-30,266140670052.84,1.8672,0.6248,3.4469,1.5433,0.7199,10.1369,0.7611,10.7851,5.5328,3.2776,0.0079,36.6470,0.2251,-29.7562,-80.9039,33.7966
