日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PE-TTM,PE-TTM 分位点,PE-TTM 80%分位点值,PE-TTM 50%分位点值,PE-TTM 20%分位点值
2026-06-02,=75.1600,=75.1600,=75.1600,=75.1600,=235286247410.16,=235286247410.0,=136830209618.36,,=17.8750,,,,
2026-06-01,=75.8500,=75.8500,=75.8500,=75.8500,=237446272832.1,=237446272832.0,=138086367742.85,,=18.0391,,,,
2026-05-29,=73.4500,=73.4500,=73.4500,=73.4500,=229933140929.7,=229933140930.0,=133717122092.45,,=17.4683,,,,
2026-05-28,=73.8500,=73.8500,=73.8500,=73.8500,=231185329580.1,=231185329580.0,=134445329700.85,,=17.5635,,,,
2026-05-27,=75.0400,=75.0400,=75.0400,=75.0400,=234910590815.04,=234910590815.0,=136611747335.84,,=17.8465,,,,
2026-05-26,=77.5800,=77.5800,=77.5800,=77.5800,=242861988745.08,=242861988745.0,=141235865649.18,,=18.4506,,,,
2026-05-25,=76.8500,=76.8500,=76.8500,=76.8500,=240576744458.1,=240576744458.0,=139906886763.85,,=18.2770,,,,
2026-05-22,=77.9900,=77.9900,=77.9900,=77.9900,=244145482111.74,=244145482112.0,=141982278447.79,,=18.5481,,,,
2026-05-21,=77.4900,=77.4900,=77.4900,=77.4900,=242580246298.74,=242580246299.0,=141072018937.29,,=18.4292,,,,
2026-05-20,=79.0000,=79.0000,=79.0000,=79.0000,=247307258454.0,=247307258454.0,=143821002659.0,,=18.7883,,,,
2026-05-19,=79.5000,=79.5000,=79.5000,=79.5000,=248872494267.0,=248872494267.0,=144731262169.5,,=18.9072,,,,
2026-05-18,=79.9000,=79.9000,=79.9000,=79.9000,=250124682917.4,=250124682917.0,=145459469777.9,,=19.0023,,,,
2026-05-15,=81.8100,=81.8100,=81.8100,=81.8100,=256103883723.06,=256103883723.0,=148936661108.01,,=19.4566,,,,
2026-05-14,=81.9900,=81.9900,=81.9900,=81.9900,=256667368615.74,=256667368616.0,=149264354531.79,,=19.4994,,,,
2026-05-13,=83.3300,=83.3300,=83.3300,=83.3300,=260862200594.58,=260862200595.0,=151703850019.93,,=19.8181,,,,
2026-05-12,=83.2900,=83.2900,=83.2900,=83.2900,=260736981729.54,=260736981730.0,=151631029259.09,,=19.8086,,,,
2026-05-11,=83.5100,=83.5100,=83.5100,=83.5100,=261425685487.26,=261425685487.0,=152031543443.71,,=19.8609,,,,
2026-05-08,=83.6000,=83.6000,=83.6000,=83.6000,=261707427933.6,=261707427934.0,=152195390155.6,,=19.8823,,,,
2026-05-07,=84.8000,=84.8000,=84.8000,=84.8000,=265463993884.8,=265463993885.0,=154380012980.8,,=20.1677,,,,
2026-05-06,=89.7300,=89.7300,=89.7300,=89.7300,=280897219000.9801,=280897219001.0,=163355171754.33,,=21.3402,,,,
2026-04-30,=89.5400,=89.5400,=89.5400,=89.5400,=280302429392.0401,=280302429392.0,=163009273140.34,,=21.2950,,,,
2026-04-29,=90.3500,=90.3500,=90.3500,=90.3500,=282838111409.1,=282838111409.0,=164483893547.35,,=21.4876,,,,
2026-04-28,=89.4800,=89.4800,=89.4800,=89.4800,=280114601094.4801,=280114601094.0,=162900041999.08,,=21.2807,,,,
2026-04-27,=88.9700,=88.9700,=88.9700,=88.9700,=278518060565.22,=278518060565.0,=161971577298.37,,=21.1594,,,,
2026-04-24,=89.5400,=89.5400,=89.5400,=89.5400,=280302429392.0401,=280302429392.0,=163009273140.34,,=21.2950,,,,
2026-04-23,=87.6500,=87.6500,=87.6500,=87.6500,=274385838018.9,=274385838019.0,=159568492190.65,,=20.8455,,,,
2026-04-22,=87.7000,=87.7000,=87.7000,=87.7000,=274542361600.2,=274542361600.0,=159659518141.7,,=20.8574,,,,
2026-04-21,=87.4900,=87.4900,=87.4900,=87.4900,=273884962558.74,=273884962559.0,=159277209147.29,,=20.8074,,,,
2026-04-20,=87.5400,=87.5400,=87.5400,=87.5400,=274041486140.04,=274041486140.0,=145215338308.98,,=24.6950,,,,
2026-04-17,=87.7700,=87.7700,=87.7700,=87.7700,=274761494614.02,=274761494614.0,=145596872782.49,,=24.7599,,,,
2026-04-16,=90.1000,=90.1000,=90.1000,=90.1000,=282055493502.6,=282055493503.0,=149461982883.7,,=25.4172,,,,
2026-04-15,=89.0800,=89.0800,=89.0800,=89.0800,=278862412444.08,=278862412444.0,=147769960435.96,,=25.1295,,,,
2026-04-14,=90.6800,=90.6800,=90.6800,=90.6800,=283871167045.68,=283871167046.0,=150424113295.16,,=25.5808,,,,
2026-04-13,=92.2000,=92.2000,=92.2000,=92.2000,=288629483917.2,=288629483917.0,=152945558511.4,,=26.0096,,,,
2026-04-10,=89.0700,=89.0700,=89.0700,=89.0700,=278831107727.82,=278831107728.0,=147753371980.59,,=25.1266,,,,
2026-04-09,=87.5900,=87.5900,=87.5900,=87.5900,=274198009721.34,=274198009721.0,=145298280585.83,,=24.7091,,,,
2026-04-08,=86.4400,=86.4400,=86.4400,=86.4400,=270597967351.44,=270597967351.0,=143390608218.28,,=24.3847,,,,
2026-04-07,=86.2700,=86.2700,=86.2700,=86.2700,=270065787175.02,=270065787175.0,=143108604476.99,,=24.3368,,,,
2026-04-03,=82.3800,=82.3800,=82.3800,=82.3800,=257888252549.88,=257888252550.0,=136655695338.06,,=23.2394,,,,
2026-04-02,=82.7100,=82.7100,=82.7100,=82.7100,=258921308186.46,=258921308186.0,=137203114365.27,,=23.3325,,,,
2026-04-01,=82.8700,=82.8700,=82.8700,=82.8700,=259422183646.6201,=259422183647.0,=137468529651.19,,=23.3776,,,,
2026-03-31,=79.4500,=79.4500,=79.4500,=79.4500,=248715970685.7,=248715970686.0,=131795277914.65,,=22.4128,,,,
2026-03-30,=80.6100,=80.6100,=80.6100,=80.6100,=252347317771.86,=252347317772.0,=133719538737.57,,=22.7401,,,,
2026-03-27,=79.9800,=79.9800,=79.9800,=79.9800,=250375120647.48,=250375120647.0,=132674466049.26,,=22.5624,,,,
2026-03-26,=79.2300,=79.2300,=79.2300,=79.2300,=248027266927.98,=248027266928.0,=131430331896.51,,=22.3508,,,,
2026-03-25,=78.4500,=78.4500,=78.4500,=78.4500,=245585499059.7,=245585499060.0,=130136432377.65,,=22.1307,,,,
2026-03-24,=75.1300,=75.1300,=75.1300,=75.1300,=235192333261.38,=235192333261.0,=124629065194.81,,=21.1942,,,,
2026-03-23,=75.0100,=75.0100,=75.0100,=75.0100,=234816676666.26,=234816676666.0,=124430003730.37,,=21.1603,,,,
2026-03-20,=77.0000,=77.0000,=77.0000,=77.0000,=241046315202.0,=241046315202.0,=127731106349.0,,=21.7217,,,,
2026-03-19,=78.4300,=78.4300,=78.4300,=78.4300,=245522889627.18,=245522889627.0,=130103255466.91,,=22.1251,,,,
2026-03-18,=80.6600,=80.6600,=80.6600,=80.6600,=252503841353.16,=252503841353.0,=133802481014.42,,=22.7542,,,,
2026-03-17,=80.1500,=80.1500,=80.1500,=80.1500,=250907300823.9,=250907300824.0,=132956469790.55,,=22.6103,,,,
2026-03-16,=79.4300,=79.4300,=79.4300,=79.4300,=248653361253.18,=248653361253.0,=131762101003.91,,=22.4072,,,,
2026-03-13,=84.5000,=84.5000,=84.5000,=84.5000,=264524852397.0,=264524852397.0,=140172447876.5,,=23.8374,,,,
2026-03-12,=86.6000,=86.6000,=86.6000,=86.6000,=271098842811.6,=271098842812.0,=143656023504.2,,=24.4299,,,,
2026-03-11,=89.4500,=89.4500,=89.4500,=89.4500,=280020686945.7,=280020686946.0,=148383733284.65,,=25.2338,,,,
2026-03-10,=88.2100,=88.2100,=88.2100,=88.2100,=276138902129.46,=276138902129.0,=146326764818.77,,=24.8840,,,,
2026-03-09,=89.9600,=89.9600,=89.9600,=89.9600,=281617227474.96,=281617227475.0,=149229744508.52,,=25.3777,,,,
2026-03-06,=93.0000,=93.0000,=93.0000,=93.0000,=291133861218.0,=291133861218.0,=154272634941.0,,=26.2353,,,,
2026-03-05,=89.2000,=89.2000,=89.2000,=89.2000,=279238069039.2,=279238069039.0,=147969021900.4,,=25.1633,,,,
2026-03-04,=88.4600,=88.4600,=88.4600,=88.4600,=276921520035.96,=276921520036.0,=146741476203.02,,=24.9546,,,,
2026-03-03,=91.0900,=91.0900,=91.0900,=91.0900,=285154660412.34,=285154660412.0,=151104239965.33,,=25.6965,,,,
2026-03-02,=94.3200,=94.3200,=94.3200,=94.3200,=295266083764.32,=295266083764.0,=156462311049.84,,=26.6077,,,,
2026-02-27,=93.0000,=93.0000,=93.0000,=93.0000,=291133861218.0,=291133861218.0,=154272634941.0,,=26.2353,,,,
2026-02-26,=90.0200,=90.0200,=90.0200,=90.0200,=281805055772.52,=281805055773.0,=149329275240.74,,=25.3946,,,,
2026-02-25,=89.7100,=89.7100,=89.7100,=89.7100,=280834609568.46,=280834609568.0,=148815033124.27,,=25.3072,,,,
2026-02-24,=87.2500,=87.2500,=87.2500,=87.2500,=273133649368.5,=273133649369.0,=144734273103.25,,=24.6132,,,,
2026-02-13,=84.9600,=84.9600,=84.9600,=84.9600,=265964869344.96,=265964869345.0,=140935516823.52,,=23.9672,,,,
2026-02-12,=88.0000,=88.0000,=88.0000,=88.0000,=275481503088.0,=275481503088.0,=145978407256.0,,=24.8248,,,,
2026-02-11,=88.8500,=88.8500,=88.8500,=88.8500,=278142403970.1,=278142403970.0,=147388425962.45,,=25.0646,,,,
2026-02-10,=86.0000,=86.0000,=86.0000,=86.0000,=269220559836.0,=269220559836.0,=142660716182.0,,=24.2606,,,,
2026-02-09,=87.0200,=87.0200,=87.0200,=87.0200,=272413640894.52,=272413640895.0,=144352738629.74,,=24.5483,,,,
2026-02-06,=86.7000,=86.7000,=86.7000,=86.7000,=271411889974.2,=271411889974.0,=143821908057.9,,=24.4581,,,,
2026-02-05,=83.6100,=83.6100,=83.6100,=83.6100,=261738732649.86,=261738732650.0,=138696075348.57,,=23.5864,,,,
2026-02-04,=84.8000,=84.8000,=84.8000,=84.8000,=265463993884.8,=265463993885.0,=140670101537.6,,=23.9221,,,,
2026-02-03,=83.3400,=83.3400,=83.3400,=83.3400,=260893505310.84,=260893505311.0,=138248187053.58,,=23.5102,,,,
2026-02-02,=80.3300,=80.3300,=80.3300,=80.3300,=251470785716.58,=251470785717.0,=133255061987.21,,=22.6611,,,,
2026-01-30,=87.9700,=87.9700,=87.9700,=87.9700,=275387588939.22,=275387588939.0,=145928641889.89,,=24.8163,,,,
2026-01-29,=87.6000,=87.6000,=87.6000,=87.6000,=274229314437.6,=274229314438.0,=145314869041.2,,=24.7120,,,,
2026-01-28,=87.3100,=87.3100,=87.3100,=87.3100,=273321477666.06,=273321477666.0,=144833803835.47,,=24.6301,,,,
2026-01-27,=84.7000,=84.7000,=84.7000,=84.7000,=265150946722.2,=265150946722.0,=140504216983.9,,=23.8939,,,,
2026-01-26,=84.9700,=84.9700,=84.9700,=84.9700,=265996174061.22,=265996174061.0,=140952105278.89,,=23.9700,,,,
2026-01-23,=84.2500,=84.2500,=84.2500,=84.2500,=263742234490.5,=263742234491.0,=139757736492.25,,=23.7669,,,,
2026-01-22,=85.3000,=85.3000,=85.3000,=85.3000,=267029229697.8,=267029229698.0,=141499524306.1,,=24.0631,,,,
2026-01-21,=84.0800,=84.0800,=84.0800,=84.0800,=263210054314.08,=263210054314.0,=139475732750.96,,=23.7190,,,,
2026-01-20,=86.0200,=86.0200,=86.0200,=86.0200,=269283169268.52,=269283169269.0,=142693893092.74,,=24.2662,,,,
2026-01-19,=82.4000,=82.4000,=82.4000,=82.4000,=257950861982.4,=257950861982.0,=136688872248.8,,=23.2450,,,,
2026-01-16,=78.7200,=78.7200,=78.7200,=78.7200,=246430726398.72,=246430726399.0,=130584320672.64,,=22.2069,,,,
2026-01-15,=79.4600,=79.4600,=79.4600,=79.4600,=248747275401.96,=248747275402.0,=131811866370.02,,=22.4157,,,,
2026-01-14,=77.8000,=77.8000,=77.8000,=77.8000,=243550692502.8,=243550692503.0,=129058182778.6,,=21.9474,,,,
2026-01-13,=78.7600,=78.7600,=78.7600,=78.7600,=246555945263.76,=246555945264.0,=130650674494.12,,=22.2182,,,,
2026-01-12,=78.1400,=78.1400,=78.1400,=78.1400,=244615052855.64,=244615052856.0,=129622190261.18,,=22.0433,,,,
2026-01-09,=79.3500,=79.3500,=79.3500,=79.3500,=248402923523.1,=248402923523.0,=131629393360.95,,=22.3846,,,,
2026-01-08,=79.6900,=79.6900,=79.6900,=79.6900,=249467283875.94,=249467283876.0,=132193400843.53,,=22.4805,,,,
2026-01-07,=81.9300,=81.9300,=81.9300,=81.9300,=256479540318.18,=256479540318.0,=135909214846.41,,=23.1124,,,,
2026-01-06,=82.9500,=82.9500,=82.9500,=82.9500,=259672621376.7,=259672621377.0,=137601237294.15,,=23.4002,,,,
2026-01-05,=77.3300,=77.3300,=77.3300,=77.3300,=242079370838.58,=242079370839.0,=128278525376.21,,=21.8148,,,,
2025-12-31,=76.6800,=76.6800,=76.6800,=76.6800,=240044564281.68,=240044564282.0,=127200275777.16,,=21.6314,,,,
2025-12-30,=77.0000,=77.0000,=77.0000,=77.0000,=241046315202.0,=241046315202.0,=127731106349.0,,=21.7217,,,,
2025-12-29,=76.1500,=76.1500,=76.1500,=76.1500,=238385414319.9,=238385414320.0,=126321087642.55,,=21.4819,,,,
2025-12-26,=76.9800,=76.9800,=76.9800,=76.9800,=240983705769.48,=240983705769.0,=127697929438.26,,=21.7161,,,,
2025-12-25,=76.7100,=76.7100,=76.7100,=76.7100,=240138478430.46,=240138478430.0,=127250041143.27,,=21.6399,,,,
2025-12-24,=77.0700,=77.0700,=77.0700,=77.0700,=241265448215.82,=241265448216.0,=127847225536.59,,=21.7414,,,,
2025-12-23,=74.8000,=74.8000,=74.8000,=74.8000,=234159277624.8,=234159277625.0,=124081646167.6,,=21.1011,,,,
2025-12-22,=75.7900,=75.7900,=75.7900,=75.7900,=237258444534.54,=237258444535.0,=125723903249.23,,=21.3804,,,,
2025-12-19,=75.5900,=75.5900,=75.5900,=75.5900,=236632350209.34,=236632350209.0,=125392134141.83,,=21.3239,,,,
2025-12-18,=75.5400,=75.5400,=75.5400,=75.5400,=236475826628.04,=236475826628.0,=125309191864.98,,=21.3098,,,,
2025-12-17,=74.2200,=74.2200,=74.2200,=74.2200,=232343604081.72,=232343604082.0,=123119515756.14,,=20.9375,,,,
2025-12-16,=70.0700,=70.0700,=70.0700,=70.0700,=219352146833.82,=219352146834.0,=116235306777.59,,=19.7667,,,,
2025-12-15,=69.6900,=69.6900,=69.6900,=69.6900,=218162567615.94,=218162567616.0,=115604945473.53,,=19.6595,,,,
2025-12-12,=68.4700,=68.4700,=68.4700,=68.4700,=214343392232.22,=214343392232.0,=113581153918.39,,=19.3154,,,,
2025-12-11,=68.4700,=68.4700,=68.4700,=68.4700,=214343392232.22,=214343392232.0,=113581153918.39,,=19.3154,,,,
2025-12-10,=69.3000,=69.3000,=69.3000,=69.3000,=216941683681.8,=216941683682.0,=114957995714.1,,=19.5495,,,,
2025-12-09,=69.3000,=69.3000,=69.3000,=69.3000,=216941683681.8,=216941683682.0,=114957995714.1,,=19.5495,,,,
2025-12-08,=69.9700,=69.9700,=69.9700,=69.9700,=219039099671.22,=219039099671.0,=116069422223.89,,=19.7385,,,,
2025-12-05,=69.9800,=69.9800,=69.9800,=69.9800,=219070404387.48,=219070404387.0,=116086010679.26,,=19.7414,,,,
2025-12-04,=67.6800,=67.6800,=67.6800,=67.6800,=211870319647.68,=211870319648.0,=112270665944.16,,=19.0925,,,,
2025-12-03,=68.2000,=68.2000,=68.2000,=68.2000,=213498164893.2,=213498164893.0,=113133265623.4,,=19.2392,,,,
2025-12-02,=67.0000,=67.0000,=67.0000,=67.0000,=209741598942.0,=209741598942.0,=111142650979.0,,=18.9007,,,,
2025-12-01,=67.9600,=67.9600,=67.9600,=67.9600,=212746851702.96,=212746851703.0,=112735142694.52,,=19.1715,,,,
2025-11-28,=67.1200,=67.1200,=67.1200,=67.1200,=210117255537.12,=210117255537.0,=111341712443.44,,=18.9345,,,,
2025-11-27,=65.9000,=65.9000,=65.9000,=65.9000,=206298080153.4,=206298080153.0,=109317920888.3,,=18.5904,,,,
2025-11-26,=63.7000,=63.7000,=63.7000,=63.7000,=199411042576.2,=199411042576.0,=105668460706.9,,=17.9698,,,,
2025-11-25,=63.0400,=63.0400,=63.0400,=63.0400,=197344931303.04,=197344931303.0,=104573622652.48,,=17.7836,,,,
2025-11-24,=62.7900,=62.7900,=62.7900,=62.7900,=196562313396.54,=196562313397.0,=104158911268.23,,=17.7131,,,,
2025-11-21,=62.7100,=62.7100,=62.7100,=62.7100,=196311875666.46,=196311875666.0,=104026203625.27,,=17.6905,,,,
2025-11-20,=64.3000,=64.3000,=64.3000,=64.3000,=201289325551.8,=201289325552.0,=106663768029.1,,=18.1390,,,,
2025-11-19,=65.6100,=65.6100,=65.6100,=65.6100,=205390243381.86,=205390243382.0,=108836855682.57,,=18.5086,,,,
2025-11-18,=65.4000,=65.4000,=65.4000,=65.4000,=204732844340.4,=204732844340.0,=108488498119.8,,=18.4493,,,,
2025-11-17,=66.3800,=66.3800,=66.3800,=66.3800,=207800706533.88,=207800706534.0,=110114166746.06,,=18.7258,,,,
2025-11-14,=65.8000,=65.8000,=65.8000,=65.8000,=205985032990.8,=205985032991.0,=109152036334.6,,=18.5622,,,,
2025-11-13,=68.7100,=68.7100,=68.7100,=68.7100,=215094705422.46,=215094705422.0,=113979276847.27,,=19.3831,,,,
2025-11-12,=67.7700,=67.7700,=67.7700,=67.7700,=212152062094.02,=212152062094.0,=112419962042.49,,=19.1179,,,,
2025-11-11,=67.9500,=67.9500,=67.9500,=67.9500,=212715546986.7,=212715546987.0,=112718554239.15,,=19.1687,,,,
2025-11-10,=67.8600,=67.8600,=67.8600,=67.8600,=212433804540.36,=212433804540.0,=112569258140.82,,=19.1433,,,,
2025-11-07,=65.2700,=65.2700,=65.2700,=65.2700,=204325883029.02,=204325883029.0,=108272848199.99,,=18.4127,,,,
2025-11-06,=61.7000,=61.7000,=61.7000,=61.7000,=193150099324.2,=193150099324.0,=102350769632.9,,=17.4056,,,,
2025-11-05,=61.4700,=61.4700,=61.4700,=61.4700,=192430090850.22,=192430090850.0,=101969235159.39,,=17.3407,,,,
2025-11-04,=61.6000,=61.6000,=61.6000,=61.6000,=192837052161.6,=192837052162.0,=102184885079.2,,=17.3774,,,,
2025-11-03,=62.5200,=62.5200,=62.5200,=62.5200,=195717086057.52,=195717086058.0,=103711022973.24,,=17.6369,,,,
2025-10-31,=62.6300,=62.6300,=62.6300,=62.6300,=196061437936.38,=196061437936.0,=103893495982.31,,=17.6679,,,,
2025-10-30,=61.7100,=61.7100,=61.7100,=61.7100,=193181404040.46,=193181404040.0,=102367358088.27,,=17.4084,,,,
2025-10-29,=61.9900,=61.9900,=61.9900,=61.9900,=194057936095.74,=194057936096.0,=102831834838.63,,=17.4874,,,,
2025-10-28,=61.4800,=61.4800,=61.4800,=61.4800,=192461395566.48,=192461395566.0,=101985823614.76,,=17.3435,,,,
2025-10-27,=62.4900,=62.4900,=62.4900,=62.4900,=195623171908.74,=195623171909.0,=103661257607.13,,=17.6284,,,,
2025-10-24,=61.4500,=61.4500,=61.4500,=61.4500,=192367481417.7,=192367481418.0,=101810408668.4,,=17.5175,,,,
2025-10-23,=62.7300,=62.7300,=62.7300,=62.7300,=196374485098.98,=196374485099.0,=103931113682.16,,=17.8824,,,,
2025-10-22,=61.3400,=61.3400,=61.3400,=61.3400,=192023129538.84,=192023129539.0,=101628160581.28,,=17.4862,,,,
2025-10-21,=61.1800,=61.1800,=61.1800,=61.1800,=191522254078.68,=191522254079.0,=101363072454.56,,=17.4406,,,,
2025-10-20,=60.8600,=60.8600,=60.8600,=60.8600,=190520503158.36,=190520503158.0,=100832896201.12,,=17.3493,,,,
2025-10-17,=61.5100,=61.5100,=61.5100,=61.5100,=192555309715.26,=192555309715.0,=101909816715.92,,=17.5346,,,,
2025-10-16,=62.9900,=62.9900,=62.9900,=62.9900,=197188407721.74,=197188407722.0,=104361881888.08,,=17.9565,,,,
2025-10-15,=64.7500,=64.7500,=64.7500,=64.7500,=202698037783.5,=202698037784.0,=107277851282.0,,=18.4583,,,,
2025-10-14,=64.7700,=64.7700,=64.7700,=64.7700,=202760647216.02,=202760647216.0,=107310987297.84,,=18.4640,,,,
2025-10-13,=66.3500,=66.3500,=66.3500,=66.3500,=207706792385.1,=207706792385.0,=109928732549.2,,=18.9144,,,,
2025-10-10,=67.7300,=67.7300,=67.7300,=67.7300,=212026843228.98,=212026843229.0,=112215117642.16,,=19.3078,,,,
2025-10-09,=67.7300,=67.7300,=67.7300,=67.7300,=212026843228.98,=212026843229.0,=112215117642.16,,=19.3078,,,,
2025-09-30,=66.5800,=66.5800,=66.5800,=66.5800,=208426800859.08,=208426800859.0,=110309796731.36,,=18.9799,,,,
2025-09-29,=65.9400,=65.9400,=65.9400,=65.9400,=206423299018.44,=206423299018.0,=109249444224.48,,=18.7975,,,,
2025-09-26,=64.0100,=64.0100,=64.0100,=64.0100,=200381488780.26,=200381488780.0,=106051818695.92,,=18.2473,,,,
2025-09-25,=64.5600,=64.5600,=64.5600,=64.5600,=202103248174.56,=202103248175.0,=106963059131.52,,=18.4041,,,,
2025-09-24,=63.6800,=63.6800,=63.6800,=63.6800,=199348433143.68,=199348433144.0,=105505074434.56,,=18.1532,,,,
2025-09-23,=63.3400,=63.3400,=63.3400,=63.3400,=198284072790.84,=198284072791.0,=104941762165.28,,=18.0563,,,,
2025-09-22,=64.1000,=64.1000,=64.1000,=64.1000,=200663231226.6,=200663231227.0,=106200930767.2,,=18.2730,,,,
2025-09-19,=65.3100,=65.3100,=65.3100,=65.3100,=204451101894.06,=204451101894.0,=108205659725.52,,=18.6179,,,,
2025-09-18,=65.8800,=65.8800,=65.8800,=65.8800,=206235470720.88,=206235470721.0,=109150036176.96,,=18.7804,,,,
2025-09-17,=67.0100,=67.0100,=67.0100,=67.0100,=209772903658.26,=209772903658.0,=111022221071.92,,=19.1025,,,,
2025-09-16,=66.6100,=66.6100,=66.6100,=66.6100,=208520715007.86,=208520715008.0,=110359500755.12,,=18.9885,,,,
2025-09-15,=67.7400,=67.7400,=67.7400,=67.7400,=212058147945.24,=212058147945.0,=112231685650.08,,=19.3106,,,,
2025-09-12,=67.7900,=67.7900,=67.7900,=67.7900,=212214671526.54,=212214671527.0,=112314525689.68,,=19.3249,,,,
2025-09-11,=68.4300,=68.4300,=68.4300,=68.4300,=214218173367.18,=214218173367.0,=113374878196.56,,=19.5073,,,,
2025-09-10,=67.5400,=67.5400,=67.5400,=67.5400,=211432053620.04,=211432053620.0,=111900325491.68,,=19.2536,,,,
2025-09-09,=68.5200,=68.5200,=68.5200,=68.5200,=214499915813.52,=214499915814.0,=113523990267.84,,=19.5330,,,,
2025-09-08,=69.6000,=69.6000,=69.6000,=69.6000,=217880825169.6,=217880825170.0,=115313335123.2,,=19.8409,,,,
2025-09-05,=65.8500,=65.8500,=65.8500,=65.8500,=206141556572.1,=206141556572.0,=109100332153.2,,=18.7718,,,,
2025-09-04,=64.6900,=64.6900,=64.6900,=64.6900,=202510209485.94,=202510209486.0,=107178443234.48,,=18.4412,,,,
2025-09-03,=66.8900,=66.8900,=66.8900,=66.8900,=209397247063.14,=209397247063.0,=110823404976.88,,=19.0683,,,,
2025-09-02,=67.2700,=67.2700,=67.2700,=67.2700,=210586826281.02,=210586826281.0,=110829060027.84,,=19.1766,,,,
2025-09-01,=69.0200,=69.0200,=69.0200,=69.0200,=216065151626.52,=216065151627.0,=113712230163.84,,=19.6755,,,,
2025-08-29,=68.6000,=68.6000,=68.6000,=68.6000,=214750353543.6,=214750353544.0,=113020269331.2,,=19.5558,,,,
2025-08-28,=68.1300,=68.1300,=68.1300,=68.1300,=213279031879.38,=213279031879.0,=112245932208.96,,=19.4218,,,,
2025-08-27,=68.0500,=68.0500,=68.0500,=68.0500,=213028594149.3,=213028594149.0,=112114130145.6,,=19.3990,,,,
2025-08-26,=69.6300,=69.6300,=69.6300,=69.6300,=217974739318.38,=217974739318.0,=114717220896.96,,=19.8494,,,,
2025-08-25,=68.1700,=68.1700,=68.1700,=68.1700,=213404250744.42,=213404250744.0,=112311833240.64,,=19.4332,,,,
2025-08-22,=67.1700,=67.1700,=67.1700,=67.1700,=210273779118.42,=210273779118.0,=110664307448.64,,=19.1481,,,,
2025-08-21,=65.6000,=65.6000,=65.6000,=65.6000,=205358938665.6,=205358938666.0,=108077691955.2,,=18.7006,,,,
