date,metric,value
2026-03-31,基本每股收益,1.43
2026-03-31,总资产收益率(ROA),0.0114
2026-03-31,资产负债率,0.8988
2026-03-31,经营活动产生的现金流量净额,131064000000
2026-03-31,净资产收益率(ROE),0.1128
2026-03-31,归属于母公司普通股股东的净利润,25022000000
2026-03-31,营业收入,218405000000
2026-03-31,自由现金流量,538760000000
2026-03-31,净利润率,0.151
2026-03-31,经营活动产生的现金流量净额对净利润的比率,3.494
