date,市值(元),PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,股息率,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值
2026-06-02,141552489175.68,3.0579,0.2583,4.1251,3.4628,2.9764,0.0387,3.9309,0.6200,4.5652,3.6067,2.9254,15.7384,0.1601,27.6192,19.6470,16.3732
2026-06-01,136959340559.36,2.9587,0.1865,4.1251,3.4628,2.9763,0.0400,3.8034,0.5829,4.5652,3.6042,2.9254,15.2277,0.1324,27.6192,19.6470,16.3732
2026-05-29,137429094395.12,2.9688,0.1946,4.1251,3.4610,2.9748,0.0399,3.8164,0.5882,4.5652,3.6029,2.9203,15.2799,0.1360,27.6192,19.6437,16.3550
2026-05-28,135680566228.68,2.9311,0.1806,4.1251,3.4619,2.9759,0.0404,3.7679,0.5753,4.5652,3.6022,2.9203,15.0855,0.1262,27.6192,19.6453,16.3675
2026-05-27,137663971313.0,2.9739,0.1980,4.1251,3.4628,2.9763,0.0398,3.8230,0.5912,4.5652,3.6015,2.9203,15.3060,0.1370,27.6192,19.6470,16.3732
2026-05-26,139595181526.68,3.0156,0.2232,4.1251,3.4628,2.9763,0.0393,3.8766,0.6052,4.5652,3.6012,2.9200,15.5207,0.1485,27.6192,19.6470,16.3732
2026-05-25,140482494327.56,3.0348,0.2405,4.1251,3.4628,2.9759,0.0390,3.9012,0.6110,4.5652,3.6002,2.9200,15.6194,0.1531,27.6192,19.6470,16.3732
2026-05-22,144240525013.64,3.1160,0.2984,4.1251,3.4610,2.9743,0.0380,4.0056,0.6521,4.5652,3.5966,2.9161,16.0372,0.1830,27.6192,19.6437,16.3550
2026-05-21,141813463528.88,3.0636,0.2652,4.1251,3.4619,2.9743,0.0386,3.9382,0.6252,4.5652,3.5961,2.9161,15.7674,0.1654,27.6192,19.6453,16.3675
2026-05-20,141682976352.28,3.0607,0.2616,4.1251,3.4628,2.9743,0.0387,3.9346,0.6225,4.5652,3.5957,2.9161,15.7529,0.1634,27.6192,19.6470,16.3732
2026-05-19,143744673742.56,3.1053,0.2904,4.1251,3.4628,2.9728,0.0381,3.9918,0.6460,4.5652,3.5934,2.9152,15.9821,0.1786,27.6192,19.6470,16.3732
2026-05-18,144605889108.12,3.1239,0.3028,4.1251,3.4628,2.9728,0.0379,4.0157,0.6559,4.5652,3.5925,2.9152,16.0779,0.1869,27.6192,19.6470,16.3732
2026-05-15,146145637792.0,3.1571,0.3199,4.1251,3.4610,2.9722,0.0375,4.0585,0.6674,4.5652,3.5922,2.9119,16.2491,0.1966,27.6192,19.6437,16.3550
2026-05-14,147998555699.72,3.1972,0.3386,4.1251,3.4619,2.9722,0.0370,4.1099,0.6779,4.5652,3.5918,2.9119,16.4551,0.2049,27.6192,19.6453,16.3675
2026-05-13,149120745418.48,3.2214,0.3523,4.1251,3.4628,2.9722,0.0368,4.1411,0.6836,4.5652,3.5913,2.9119,16.5798,0.2108,27.6192,19.6470,16.3675
2026-05-12,155149252977.4,3.3516,0.4422,4.1251,3.4628,2.9719,0.0353,3.9638,0.6382,4.5652,3.5900,2.9101,17.2501,0.2368,27.6192,19.6470,16.3550
2026-05-11,155018765800.8,3.3488,0.4381,4.1251,3.4628,2.9712,0.0354,3.9605,0.6353,4.5652,3.5898,2.9094,17.2356,0.2351,27.6192,19.6470,16.3496
2026-05-08,156558514484.68,3.3821,0.4592,4.1251,3.4610,2.9674,0.0350,3.9998,0.6521,4.5652,3.5883,2.9067,17.4068,0.2498,27.6192,19.6437,16.2820
2026-05-07,155070960671.44,3.3500,0.4404,4.1251,3.4619,2.9674,0.0353,3.9618,0.6375,4.5652,3.5878,2.9067,17.2414,0.2371,27.6192,19.6453,16.2820
2026-05-06,154783888882.92,3.3438,0.4352,4.1251,3.4628,2.9674,0.0354,3.9545,0.6341,4.5652,3.5872,2.9067,17.2095,0.2351,27.6192,19.6470,16.2820
2026-04-30,153635601728.84,3.3189,0.4207,4.1251,3.4609,2.9661,0.0357,3.9251,0.6251,4.5652,3.5855,2.9031,17.0818,0.2307,27.6192,19.6413,16.2459
2026-04-29,155018765800.8,3.3488,0.4398,4.1251,3.4610,2.9661,0.0354,3.9605,0.6369,4.5652,3.5852,2.9031,17.2356,0.2370,27.6192,19.6437,16.2459
2026-04-28,155070960671.44,3.3500,0.4411,4.1251,3.4610,2.9654,0.0353,3.9618,0.6381,4.5652,3.5844,2.9024,17.2414,0.2378,27.6192,19.6437,16.2396
2026-04-27,155149252977.4,3.3516,0.4435,4.1251,3.4610,2.9652,0.0353,3.9638,0.6393,4.5652,3.5826,2.9004,17.2501,0.2383,27.6192,19.6437,16.2213
2026-04-24,154053160693.96,3.3280,0.4267,4.1251,3.4608,2.9642,0.0356,3.9358,0.6293,4.5618,3.5800,2.8976,17.1282,0.2343,27.5802,19.6389,16.2061
2026-04-23,156428027308.08,3.3793,0.4578,4.1251,3.4609,2.9640,0.0350,3.9965,0.6506,4.5652,3.5798,2.8975,17.3923,0.2489,27.6192,19.6413,16.2050
2026-04-22,157602411897.48,3.4046,0.4711,4.1251,3.4610,2.9640,0.0348,4.0265,0.6620,4.5652,3.5797,2.8975,17.5229,0.2560,27.6192,19.6437,16.2050
2026-04-21,157106560626.4,3.4312,0.4835,4.1251,3.4610,2.9624,0.0349,4.1832,0.6946,4.5652,3.5785,2.8975,16.8709,0.2234,27.6192,19.6437,16.2005
2026-04-20,157002170885.12,3.4289,0.4827,4.1251,3.4610,2.9616,0.0349,4.1804,0.6941,4.5652,3.5781,2.8972,16.8596,0.2230,27.6192,19.6437,16.1843
2026-04-17,153426822246.28,3.3508,0.4452,4.1251,3.4608,2.9603,0.0357,4.0852,0.6730,4.5618,3.5771,2.8960,16.4757,0.2125,27.5802,19.6389,16.1646
2026-04-16,154366329917.8,3.3714,0.4557,4.1251,3.4609,2.9599,0.0355,4.1102,0.6799,4.5652,3.5768,2.8921,16.5766,0.2176,27.6192,19.6413,16.1641
2026-04-15,154053160693.96,3.3645,0.4530,4.1251,3.4610,2.9599,0.0356,4.1019,0.6777,4.5652,3.5764,2.8921,16.5430,0.2160,27.6192,19.6437,16.1641
2026-04-14,152852678669.24,3.3383,0.4382,4.1251,3.4610,2.9598,0.0359,4.0699,0.6715,4.5652,3.5713,2.8896,16.4141,0.2106,27.6192,19.6437,16.1627
2026-04-13,149694888995.52,3.2693,0.3928,4.1251,3.4610,2.9598,0.0366,3.9859,0.6500,4.5652,3.5704,2.8883,16.0750,0.1962,27.6192,19.6437,16.1622
2026-04-10,149825376172.12,3.2722,0.3954,4.1251,3.4608,2.9580,0.0366,3.9893,0.6520,4.5618,3.5696,2.8861,16.0890,0.1977,27.5802,19.6389,16.1620
2026-04-09,150530006925.76,3.2876,0.4067,4.1251,3.4609,2.9562,0.0364,4.0081,0.6580,4.5652,3.5695,2.8857,16.1646,0.2015,27.6192,19.6413,16.1620
2026-04-08,151495612032.6,3.3087,0.4200,4.1251,3.4610,2.9562,0.0362,4.0338,0.6661,4.5652,3.5693,2.8857,16.2683,0.2057,27.6192,19.6437,16.1620
2026-04-07,149564401818.92,3.2665,0.3912,4.1251,3.4610,2.9519,0.0366,3.9824,0.6505,4.5652,3.5692,2.8852,16.0609,0.1966,27.6192,19.6437,16.1451
2026-04-03,151600001773.88,3.3110,0.4213,4.1251,3.4608,2.9506,0.0362,4.0366,0.6676,4.5618,3.5678,2.8841,16.2795,0.2068,27.5802,19.6389,16.1032
2026-04-02,152252437656.88,3.3252,0.4285,4.1251,3.4609,2.9491,0.0360,4.0540,0.6704,4.5652,3.5673,2.8808,16.3496,0.2081,27.6192,19.6413,16.1032
2026-04-01,151286832550.04,3.3041,0.4171,4.1251,3.4610,2.9491,0.0362,4.0283,0.6661,4.5652,3.5668,2.8808,16.2459,0.2061,27.6192,19.6437,16.1032
2026-03-31,148755381324.0,3.2488,0.3821,4.1251,3.4610,2.9491,0.0368,3.9608,0.6447,4.5652,3.5667,2.8807,15.9741,0.1917,27.6192,19.6437,16.1023
2026-03-30,149277330030.4,3.2602,0.3879,4.1251,3.4610,2.9470,0.0367,3.9747,0.6484,4.5652,3.5644,2.8802,16.0301,0.1954,27.6192,19.6437,16.1023
2026-03-27,150556104361.08,3.2882,0.4094,4.1251,3.4608,2.9451,0.0364,4.0088,0.6602,4.5618,3.5599,2.8801,16.1674,0.2039,27.5802,19.6389,16.1023
2026-03-26,147841971087.8,3.2289,0.3700,4.1251,3.4609,2.9402,0.0371,3.9365,0.6378,4.5652,3.5595,2.8780,15.8760,0.1867,27.6192,19.6413,16.0852
2026-03-25,147580996734.6,3.2232,0.3677,4.1251,3.4610,2.9402,0.0371,3.9296,0.6356,4.5652,3.5590,2.8780,15.8480,0.1847,27.6192,19.6437,16.1023
2026-03-24,145362714732.4,3.1747,0.3421,4.1251,3.4610,2.9398,0.0377,3.8705,0.6204,4.5652,3.5585,2.8774,15.6097,0.1698,27.6192,19.6437,16.1023
2026-03-23,143979550660.44,3.1445,0.3281,4.1251,3.4610,2.9370,0.0381,3.8337,0.6117,4.5652,3.5581,2.8761,15.4612,0.1636,27.6192,19.6437,16.1023
2026-03-20,148650991582.72,3.2465,0.3830,4.1251,3.4608,2.9324,0.0369,3.9581,0.6450,4.5618,3.5549,2.8754,15.9629,0.1923,27.5802,19.6389,16.0852
2026-03-19,147372217252.04,3.2186,0.3642,4.1251,3.4609,2.9301,0.0372,3.9240,0.6345,4.5652,3.5546,2.8754,15.8255,0.1842,27.6192,19.6413,16.0852
2026-03-18,150712688973.0,3.2916,0.4114,4.1251,3.4610,2.9301,0.0364,4.0130,0.6612,4.5652,3.5543,2.8754,16.1843,0.2036,27.6192,19.6437,16.1023
2026-03-17,154314135047.16,3.4881,0.5115,4.1251,3.4610,2.9286,0.0457,4.3501,0.7209,4.5652,3.5513,2.8742,16.9892,0.2267,27.6192,19.6437,16.0852
2026-03-16,153844381211.4,3.4775,0.5074,4.1251,3.4608,2.9286,0.0458,4.3368,0.7172,4.5652,3.5491,2.8742,16.9375,0.2255,27.6192,19.6437,16.0693
2026-03-13,155305837589.32,3.5105,0.5239,4.1251,3.4598,2.9265,0.0454,4.3780,0.7302,4.5618,3.5481,2.8734,17.0984,0.2339,27.5802,19.6389,16.0540
2026-03-12,156323637566.8,3.5335,0.5373,4.1251,3.4590,2.9258,0.0451,4.4067,0.7384,4.5652,3.5478,2.8728,17.2105,0.2386,27.6192,19.6413,16.0527
2026-03-11,155879981166.36,3.5235,0.5313,4.1251,3.4582,2.9258,0.0452,4.3942,0.7366,4.5652,3.5476,2.8728,17.1616,0.2362,27.6192,19.6437,16.0527
2026-03-10,153974868388.0,3.4804,0.5099,4.1251,3.4561,2.9240,0.0458,4.3405,0.7193,4.5652,3.5453,2.8716,16.9519,0.2271,27.6192,19.6437,16.0424
2026-03-09,150973663326.2,3.4126,0.4794,4.1251,3.4548,2.9224,0.0467,4.2559,0.7102,4.5652,3.5452,2.8708,16.6215,0.2218,27.6192,19.6437,16.0424
2026-03-06,154027063258.64,3.4816,0.5115,4.1251,3.4537,2.9207,0.0457,4.3420,0.7203,4.5618,3.5427,2.8699,16.9576,0.2286,27.5802,19.6389,16.0377
2026-03-05,154940473494.84,3.5023,0.5179,4.1251,3.4536,2.9207,0.0455,4.3677,0.7264,4.5652,3.5415,2.8695,17.0582,0.2316,27.6192,19.6413,16.0240
2026-03-04,153400724810.96,3.4675,0.5070,4.1251,3.4535,2.9207,0.0459,4.3243,0.7189,4.5652,3.5403,2.8695,16.8887,0.2271,27.6192,19.6437,16.0240
2026-03-03,156167052954.88,3.5300,0.5346,4.1251,3.4533,2.9192,0.0451,4.4023,0.7374,4.5652,3.5384,2.8692,17.1932,0.2383,27.6192,19.6437,16.0240
2026-03-02,157811191380.04,3.5672,0.5536,4.1251,3.4532,2.9192,0.0447,4.4486,0.7523,4.5652,3.5360,2.8692,17.3743,0.2465,27.6192,19.6437,16.0240
2026-02-27,157628509332.8,3.5630,0.5507,4.1251,3.4528,2.9175,0.0447,4.4435,0.7488,4.5618,3.5341,2.8678,17.3541,0.2471,27.5802,19.6389,15.9996
2026-02-26,160577519523.96,3.6297,0.5962,4.1251,3.4524,2.9167,0.0439,4.5266,0.7882,4.5652,3.5322,2.8652,17.6788,0.2707,27.6192,19.6413,15.9896
2026-02-25,161334345148.24,3.6468,0.6077,4.1251,3.4519,2.9166,0.0437,4.5480,0.7948,4.5652,3.5302,2.8651,17.7621,0.2744,27.6192,19.6413,15.9857
2026-02-24,160473129782.68,3.6273,0.5954,4.1251,3.4515,2.9166,0.0439,4.5237,0.7870,4.5652,3.5299,2.8639,17.6673,0.2707,27.6192,19.6413,15.9825
2026-02-13,154966570930.16,3.5029,0.5230,4.1244,3.4496,2.9087,0.0455,4.3685,0.7301,4.5597,3.5273,2.8588,17.0611,0.2371,27.4984,19.6384,15.9416
2026-02-12,155070960671.44,3.5052,0.5236,4.1244,3.4489,2.9087,0.0454,4.3714,0.7312,4.5597,3.5272,2.8588,17.0726,0.2384,27.4984,19.6385,15.9416
2026-02-11,157863386250.68,3.5683,0.5576,4.1251,3.4481,2.9078,0.0446,4.4501,0.7562,4.5618,3.5271,2.8588,17.3800,0.2508,27.5802,19.6385,15.9397
2026-02-10,157837288815.36,3.5677,0.5570,4.1251,3.4479,2.9078,0.0446,4.4494,0.7552,4.5618,3.5258,2.8588,17.3771,0.2501,27.5802,19.6387,15.9397
2026-02-09,156949976014.48,3.5477,0.5465,4.1251,3.4477,2.9078,0.0449,4.4244,0.7465,4.5618,3.5246,2.8588,17.2794,0.2444,27.5802,19.6389,15.9397
2026-02-06,158150458039.2,3.5748,0.5611,4.1251,3.4477,2.9078,0.0446,4.4582,0.7596,4.5618,3.5243,2.8588,17.4116,0.2532,27.5802,19.6389,15.9397
2026-02-05,163500432279.8,3.6958,0.6450,4.1251,3.4477,2.9078,0.0431,4.6090,0.8180,4.5618,3.5241,2.8588,18.0006,0.2978,27.5802,19.6389,15.9397
2026-02-04,163474334844.48,3.6952,0.6450,4.1251,3.4475,2.9061,0.0431,4.6083,0.8180,4.5597,3.5237,2.8588,17.9977,0.2978,27.5802,19.6389,15.9241
2026-02-03,157889483686.0,3.5689,0.5585,4.1251,3.4473,2.9050,0.0446,4.4509,0.7574,4.5589,3.5233,2.8588,17.3829,0.2512,27.5802,19.6389,15.9226
2026-02-02,157002170885.12,3.5489,0.5486,4.1251,3.4453,2.9049,0.0449,4.4258,0.7484,4.5589,3.5232,2.8587,17.2852,0.2463,27.5802,19.6389,15.9226
2026-01-30,161125565665.68,3.6421,0.6056,4.1251,3.4453,2.9023,0.0437,4.5421,0.7942,4.5589,3.5228,2.8561,17.7392,0.2738,27.5802,19.6389,15.9141
2026-01-29,162169463078.48,3.6657,0.6223,4.1251,3.4453,2.9023,0.0435,4.5715,0.8044,4.5589,3.5228,2.8561,17.8541,0.2862,27.5802,19.6389,15.9141
2026-01-28,162091170772.52,3.6639,0.6215,4.1251,3.4451,2.8997,0.0435,4.5693,0.8031,4.5587,3.5219,2.8550,17.8455,0.2850,27.5802,19.6389,15.9031
2026-01-27,162717509220.2,3.6781,0.6347,4.1251,3.4444,2.8997,0.0433,4.5870,0.8126,4.5577,3.5196,2.8537,17.9144,0.2920,27.5802,19.6389,15.8935
2026-01-26,157837288815.36,3.5677,0.5601,4.1251,3.4434,2.8974,0.0446,4.4494,0.7586,4.5575,3.5196,2.8524,17.3771,0.2529,27.5802,19.6389,15.8713
2026-01-23,159951181076.28,3.6155,0.5883,4.1251,3.4427,2.8950,0.0441,4.5090,0.7839,4.5575,3.5180,2.8481,17.6099,0.2692,27.5802,19.6389,15.8596
2026-01-22,159533622111.16,3.6061,0.5836,4.1251,3.4427,2.8950,0.0442,4.4972,0.7792,4.5575,3.5169,2.8481,17.5639,0.2652,27.5802,19.6389,15.8596
2026-01-21,158489724698.36,3.5825,0.5696,4.1251,3.4411,2.8950,0.0445,4.4678,0.7640,4.5575,3.5165,2.8451,17.4490,0.2599,27.5802,19.6389,15.8542
2026-01-20,160864591312.48,3.6362,0.6038,4.1251,3.4406,2.8945,0.0438,4.5347,0.7937,4.5575,3.5154,2.8447,17.7104,0.2743,27.5802,19.6389,15.8426
2026-01-19,159507524675.84,3.6055,0.5832,4.1251,3.4381,2.8932,0.0442,4.4965,0.7797,4.5575,3.5147,2.8444,17.5610,0.2652,27.5802,19.6389,15.8371
2026-01-16,159716304158.4,3.6102,0.5850,4.1251,3.4348,2.8915,0.0441,4.5023,0.7822,4.5575,3.5147,2.8424,17.5840,0.2676,27.5802,19.6389,15.7973
2026-01-15,160055570817.56,3.6179,0.5914,4.1251,3.4336,2.8915,0.0440,4.5119,0.7858,4.5575,3.5147,2.8424,17.6214,0.2706,27.5802,19.6389,15.7973
2026-01-14,158019970862.6,3.5719,0.5651,4.1251,3.4324,2.8914,0.0446,4.4545,0.7636,4.5575,3.5141,2.8422,17.3972,0.2574,27.5802,19.6389,15.7919
2026-01-13,159768499029.04,3.6114,0.5865,4.1251,3.4313,2.8867,0.0441,4.5038,0.7834,4.5575,3.5141,2.8409,17.5897,0.2685,27.5802,19.6389,15.7877
2026-01-12,162456534867.0,3.6722,0.6281,4.1251,3.4297,2.8865,0.0434,4.5796,0.8089,4.5575,3.5139,2.8386,17.8857,0.2891,27.5802,19.6389,15.7686
2026-01-09,165797006587.96,3.7477,0.6731,4.1251,3.4292,2.8846,0.0425,4.6738,0.8374,4.5547,3.5127,2.8370,18.2535,0.3285,27.5802,19.6389,15.7683
2026-01-08,164805304045.8,3.7253,0.6602,4.1251,3.4288,2.8846,0.0428,4.6458,0.8278,4.5543,3.5125,2.8370,18.1443,0.3122,27.5802,19.6389,15.7683
2026-01-07,168406750119.96,3.8067,0.7002,4.1251,3.4288,2.8837,0.0418,4.7473,0.8567,4.5539,3.5119,2.8361,18.5408,0.3563,27.5802,19.6389,15.7655
2026-01-06,168015288590.16,3.7978,0.6981,4.1251,3.4270,2.8834,0.0419,4.7363,0.8534,4.5506,3.5118,2.8347,18.4977,0.3534,27.5802,19.6389,15.7601
2026-01-05,168328457814.0,3.8049,0.6998,4.1251,3.4269,2.8834,0.0419,4.7451,0.8558,4.5492,3.5069,2.8344,18.5322,0.3554,27.5802,19.6389,15.7601
2025-12-31,169033088567.64,3.8208,0.7061,4.1251,3.4237,2.8807,0.0417,4.7650,0.8625,4.5484,3.5061,2.8329,18.6097,0.3660,27.5802,19.6389,15.7515
2025-12-30,168328457814.0,3.8049,0.7007,4.1251,3.4226,2.8777,0.0419,4.7451,0.8567,4.5468,3.5058,2.8322,18.5322,0.3565,27.5802,19.6389,15.7515
2025-12-29,164883596351.76,3.7270,0.6636,4.1251,3.4210,2.8777,0.0427,4.6480,0.8308,4.5468,3.5056,2.8322,18.1529,0.3162,27.5802,19.6389,15.7515
2025-12-26,166266760423.72,3.7583,0.6840,4.1251,3.4186,2.8770,0.0424,4.6870,0.8432,4.5465,3.5040,2.8302,18.3052,0.3374,27.5802,19.6389,15.7397
2025-12-25,165770909152.64,3.7471,0.6752,4.1251,3.4178,2.8770,0.0425,4.6730,0.8399,4.5441,3.5035,2.8302,18.2506,0.3306,27.5802,19.6389,15.7397
2025-12-24,164622621998.56,3.7211,0.6624,4.1251,3.4170,2.8770,0.0428,4.6407,0.8308,4.5405,3.5029,2.8295,18.1242,0.3141,27.5802,19.6389,15.7397
2025-12-23,163578724585.76,3.6975,0.6505,4.1251,3.4169,2.8770,0.0431,4.6112,0.8246,4.5405,3.5021,2.8294,18.0092,0.3034,27.5802,19.6389,15.7397
2025-12-22,163944088680.24,3.7058,0.6550,4.1251,3.4164,2.8770,0.0430,4.6215,0.8271,4.5399,3.4998,2.8291,18.0495,0.3092,27.5802,19.6389,15.7397
2025-12-19,161986781031.24,3.6615,0.6267,4.1251,3.4142,2.8770,0.0435,4.5664,0.8086,4.5373,3.4972,2.8255,17.8340,0.2901,27.5802,19.6389,15.7397
2025-12-18,162587022043.6,3.6751,0.6369,4.1251,3.4134,2.8770,0.0433,4.5833,0.8172,4.5334,3.4972,2.8255,17.9001,0.2964,27.5802,19.6389,15.7397
2025-12-17,162012878466.56,3.6621,0.6274,4.1251,3.4125,2.8760,0.0435,4.5671,0.8094,4.5326,3.4959,2.8255,17.8368,0.2907,27.5802,19.6389,15.7336
2025-12-16,160133863123.52,3.6197,0.6002,4.1251,3.4124,2.8760,0.0440,4.5141,0.7942,4.5324,3.4941,2.8212,17.6300,0.2787,27.5802,19.6389,15.7173
2025-12-15,162038975901.88,3.6627,0.6282,4.1251,3.4118,2.8760,0.0435,4.5678,0.8098,4.5324,3.4932,2.8208,17.8397,0.2911,27.5802,19.6389,15.7002
2025-12-12,161673611807.4,3.6545,0.6247,4.1251,3.4099,2.8736,0.0436,4.5575,0.8074,4.5318,3.4924,2.8193,17.7995,0.2885,27.5802,19.6389,15.6831
2025-12-11,160499227218.0,3.6279,0.6068,4.1251,3.4089,2.8736,0.0439,4.5244,0.7983,4.5310,3.4916,2.8193,17.6702,0.2824,27.5802,19.6389,15.6831
2025-12-10,161282150277.6,3.6456,0.6171,4.1251,3.4078,2.8727,0.0437,4.5465,0.8040,4.5310,3.4900,2.8184,17.7564,0.2841,27.5802,19.6389,15.6831
2025-12-09,162117268207.84,3.6645,0.6287,4.1251,3.4077,2.8708,0.0435,4.5700,0.8102,4.5255,3.4889,2.8168,17.8483,0.2927,27.5802,19.6389,15.6782
2025-12-08,165588227105.4,3.7429,0.6715,4.1251,3.4070,2.8705,0.0426,4.6679,0.8382,4.5254,3.4879,2.8162,18.2305,0.3281,27.5802,19.6389,15.6773
2025-12-05,166840904000.76,3.7713,0.6889,4.1251,3.4059,2.8672,0.0422,4.7032,0.8469,4.5245,3.4842,2.8147,18.3684,0.3428,27.5802,19.6389,15.6659
2025-12-04,166553832212.24,3.7648,0.6871,4.1251,3.4057,2.8672,0.0423,4.6951,0.8460,4.5222,3.4842,2.8147,18.3368,0.3405,27.5802,19.6389,15.6659
2025-12-03,168667724473.16,3.8126,0.7023,4.1251,3.4051,2.8660,0.0418,4.7547,0.8588,4.5200,3.4840,2.8140,18.5695,0.3615,27.5802,19.6389,15.6488
2025-12-02,168067483460.8,3.7990,0.7007,4.1251,3.4046,2.8660,0.0419,4.7378,0.8555,4.5199,3.4836,2.8135,18.5034,0.3565,27.5802,19.6389,15.6488
2025-12-01,169215770614.88,3.8249,0.7093,4.1251,3.4045,2.8657,0.0416,4.7701,0.8650,4.5192,3.4832,2.8127,18.6298,0.3697,27.5802,19.6389,15.6488
2025-11-28,171929903888.16,3.8863,0.7309,4.1251,3.4041,2.8632,0.0410,4.8466,0.8811,4.5168,3.4827,2.8095,18.9287,0.4095,27.5802,19.6389,15.6378
2025-11-27,168458944990.6,3.8078,0.7032,4.1251,3.4039,2.8632,0.0418,4.7488,0.8588,4.5160,3.4824,2.8095,18.5465,0.3598,27.5802,19.6389,15.6378
2025-11-26,169111380873.6,3.8226,0.7081,4.1251,3.4037,2.8613,0.0417,4.7672,0.8646,4.5144,3.4816,2.8094,18.6184,0.3693,27.5802,19.6389,15.6244
2025-11-25,168197970637.4,3.8019,0.7028,4.1251,3.4031,2.8607,0.0419,4.7414,0.8580,4.5139,3.4811,2.8064,18.5178,0.3586,27.5802,19.6389,15.6232
2025-11-24,166136273247.12,3.7553,0.6859,4.1251,3.4022,2.8576,0.0424,4.6833,0.8460,4.5136,3.4806,2.8058,18.2908,0.3396,27.5802,19.6389,15.6061
2025-11-21,167101878353.96,3.7772,0.6947,4.1251,3.4005,2.8556,0.0422,4.7105,0.8519,4.5117,3.4795,2.8050,18.3971,0.3494,27.5802,19.6389,15.5900
2025-11-20,169137478308.92,3.8232,0.7085,4.1251,3.4004,2.8556,0.0417,4.7679,0.8650,4.5113,3.4794,2.8050,18.6212,0.3697,27.5802,19.6389,15.5900
2025-11-19,170416252639.6,3.8521,0.7172,4.1251,3.4000,2.8549,0.0413,4.8040,0.8732,4.5113,3.4788,2.8029,18.7620,0.3895,27.5802,19.6389,15.5892
2025-11-18,169998693674.48,3.8426,0.7147,4.1251,3.3993,2.8519,0.0414,4.7922,0.8703,4.5085,3.4776,2.8013,18.7160,0.3829,27.5802,19.6389,15.5804
2025-11-17,171721124405.6,3.8816,0.7266,4.1251,3.3988,2.8502,0.0410,4.8408,0.8802,4.5081,3.4755,2.7990,18.9057,0.4055,27.5802,19.6389,15.5627
2025-11-14,171721124405.6,3.8816,0.7272,4.1251,3.3982,2.8488,0.0410,4.8408,0.8807,4.5042,3.4720,2.7988,18.9057,0.4062,27.5802,19.6389,15.5376
2025-11-13,173913308972.48,3.9311,0.7468,4.1251,3.3980,2.8488,0.0405,4.9026,0.8901,4.5034,3.4702,2.7988,19.1470,0.4347,27.5802,19.6389,15.5376
2025-11-12,173391360266.08,3.9193,0.7406,4.1251,3.3976,2.8478,0.0406,4.8878,0.8876,4.5018,3.4682,2.7975,19.0896,0.4282,27.5802,19.6389,15.5363
2025-11-11,175061596126.56,3.9571,0.7559,4.1251,3.3971,2.8478,0.0403,4.9349,0.8950,4.5011,3.4675,2.7966,19.2734,0.4529,27.5802,19.6389,15.5185
2025-11-10,175374765350.4,3.9642,0.7571,4.1251,3.3968,2.8475,0.0402,4.9438,0.8963,4.5003,3.4663,2.7963,19.3079,0.4549,27.5802,19.6389,15.5119
2025-11-07,177540852481.96,4.0131,0.7737,4.1251,3.3950,2.8453,0.0397,5.0048,0.9049,4.4991,3.4651,2.7959,19.5464,0.4872,27.5802,19.6389,15.4948
2025-11-06,176183785845.32,3.9824,0.7670,4.1251,3.3947,2.8453,0.0400,4.9666,0.9008,4.4972,3.4648,2.7959,19.3970,0.4706,27.5802,19.6389,15.4948
2025-11-05,175322570479.76,3.9630,0.7579,4.1251,3.3941,2.8450,0.0402,4.9423,0.8971,4.4939,3.4641,2.7949,19.3022,0.4557,27.5802,19.6389,15.4948
2025-11-04,173991601278.44,3.9329,0.7493,4.1251,3.3936,2.8443,0.0405,4.9048,0.8925,4.4931,3.4629,2.7948,19.1556,0.4380,27.5802,19.6389,15.4822
2025-11-03,172921606430.32,3.9087,0.7415,4.1251,3.3931,2.8427,0.0407,4.8746,0.8872,4.4915,3.4623,2.7948,19.0378,0.4261,27.5802,19.6389,15.4703
2025-10-31,176157688410.0,3.9819,0.7671,4.1251,3.3929,2.8406,0.0400,4.9658,0.9008,4.4910,3.4619,2.7942,19.3941,0.4708,27.5802,19.6389,15.4356
2025-10-30,176027201233.4,3.9789,0.7662,4.1251,3.3910,2.8406,0.0400,4.9621,0.9000,4.4910,3.4616,2.7942,19.3798,0.4685,27.5802,19.6389,15.4356
2025-10-29,175792324315.52,3.9736,0.7637,4.1251,3.3880,2.8386,0.0401,4.9555,0.8991,4.4899,3.4612,2.7936,19.3539,0.4648,27.5802,19.6389,15.4292
2025-10-28,176235980715.96,3.9836,0.7674,4.1251,3.3851,2.8386,0.0400,4.9680,0.9016,4.4878,3.4605,2.7930,19.4027,0.4718,27.5802,19.6389,15.4274
2025-10-27,178454262718.16,4.0338,0.7765,4.1251,3.3829,2.8386,0.0395,5.0306,0.9078,4.4876,3.4595,2.7909,19.6470,0.5010,27.5802,19.6389,15.4264
2025-10-24,175453057656.36,3.9659,0.7613,4.1251,3.3818,2.8366,0.0402,4.9460,0.8996,4.4870,3.4589,2.7896,19.3165,0.4593,27.5802,19.6385,15.4178
2025-10-23,174539647420.16,3.9453,0.7571,4.1251,3.3816,2.8366,0.0404,4.9202,0.8967,4.4870,3.4587,2.7896,19.2160,0.4496,27.5802,19.6387,15.4178
