date,市值(元),PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,股息率,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值
2026-04-24,464637104904.4,2.1868,0.9526,2.0034,1.6630,1.2786,0.6419,0.5923,0.8324,0.5864,0.4922,0.0456,6.5796,0.7278,6.9738,5.7927,4.4062
2026-04-23,465750008149.6799,2.1920,0.9555,2.0034,1.6630,1.2786,0.6434,0.5941,0.8331,0.5864,0.4922,0.0455,6.5953,0.7301,6.9739,5.7927,4.4050
2026-04-22,465193556527.04,2.1894,0.9542,2.0017,1.6630,1.2786,0.6427,0.5932,0.8331,0.5864,0.4922,0.0456,6.5875,0.7296,6.9739,5.7927,4.4050
2026-04-21,469645169508.16,2.2104,0.9662,2.0016,1.6630,1.2786,0.6488,0.5981,0.8331,0.5864,0.4922,0.0451,6.6505,0.7420,6.9773,5.7927,4.4050
2026-04-20,462411298413.84,2.1763,0.9472,2.0014,1.6630,1.2786,0.6388,0.5899,0.8333,0.5864,0.4922,0.0458,6.5481,0.7226,6.9773,5.7927,4.4050
2026-04-17,455733878942.16,2.1449,0.9234,2.0014,1.6630,1.2786,0.6296,0.5770,0.8339,0.5864,0.4922,0.0465,6.4535,0.6965,6.9791,5.7927,4.4062
2026-04-16,461298395168.5599,2.1711,0.9436,2.0014,1.6630,1.2786,0.6373,0.5859,0.8339,0.5864,0.4922,0.0460,6.5323,0.7186,6.9808,5.7927,4.4050
2026-04-15,468532266262.88,2.2051,0.9637,2.0008,1.6630,1.2786,0.6473,0.5956,0.8339,0.5864,0.4922,0.0452,6.6347,0.7387,6.9808,5.7927,4.4050
2026-04-14,460741943545.92,2.1685,0.9415,2.0008,1.6630,1.2786,0.6365,0.5849,0.8339,0.5864,0.4922,0.0460,6.5244,0.7139,6.9808,5.7927,4.4050
2026-04-13,455733878942.16,2.1449,0.9250,2.0008,1.6630,1.2786,0.6296,0.5775,0.8344,0.5864,0.4922,0.0465,6.4535,0.6970,6.9849,5.7927,4.4050
2026-04-10,456846782187.4401,2.1501,0.9296,2.0014,1.6630,1.2786,0.6311,0.5803,0.8344,0.5864,0.4922,0.0464,6.4693,0.6993,6.9860,5.7927,4.4062
2026-04-09,458516137055.36,2.1580,0.9349,2.0014,1.6630,1.2786,0.6334,0.5818,0.8347,0.5864,0.4922,0.0462,6.4929,0.7058,6.9865,5.7927,4.4050
2026-04-08,462411298413.84,2.1763,0.9481,2.0008,1.6630,1.2786,0.6388,0.5874,0.8347,0.5864,0.4922,0.0458,6.5481,0.7201,6.9865,5.7927,4.4050
2026-04-07,461854846791.2,2.1737,0.9460,2.0008,1.6630,1.2786,0.6380,0.5857,0.8347,0.5864,0.4922,0.0459,6.5402,0.7176,6.9886,5.7927,4.4050
2026-04-03,460741943545.92,2.1685,0.9428,2.0014,1.6630,1.2786,0.6365,0.5832,0.8350,0.5864,0.4922,0.0460,6.5244,0.7121,6.9910,5.7927,4.4062
2026-04-02,465750008149.6799,2.1920,0.9567,2.0014,1.6630,1.2786,0.6434,0.5896,0.8354,0.5864,0.4922,0.0455,6.5953,0.7256,6.9918,5.7927,4.4050
2026-04-01,461854846791.2,2.1737,0.9468,2.0008,1.6630,1.2786,0.6380,0.5853,0.8354,0.5864,0.4922,0.0459,6.5402,0.7172,6.9918,5.7927,4.4050
2026-03-31,461854846791.2,2.1737,0.9472,2.0008,1.6630,1.2786,0.6380,0.5853,0.8354,0.5864,0.4922,0.0459,6.5402,0.7172,6.9918,5.7927,4.4050
2026-03-30,460741943545.92,2.1685,0.9444,2.0008,1.6630,1.2786,0.6365,0.5837,0.8355,0.5864,0.4922,0.0460,6.5244,0.7127,6.9959,5.7927,4.4050
2026-03-27,462967750036.48,2.1789,0.9493,1.9987,1.6630,1.2786,0.6396,0.5857,0.8364,0.5864,0.4922,0.0458,6.5559,0.7187,7.0013,5.7927,4.4062
2026-03-26,466306459772.3201,2.1946,0.9588,1.9987,1.6630,1.2786,0.6442,0.5884,0.8369,0.5864,0.4922,0.0455,6.6032,0.7256,7.0027,5.7927,4.4050
2026-03-25,460185491923.28,2.1658,0.9435,1.9985,1.6630,1.2786,0.6357,0.5833,0.8369,0.5864,0.4922,0.0461,6.5165,0.7110,7.0027,5.7927,4.4050
2026-03-24,455177427319.52,2.1423,0.9291,1.9985,1.6630,1.2786,0.6288,0.5758,0.8373,0.5864,0.4922,0.0466,6.4456,0.6954,7.0028,5.7927,4.4050
2026-03-23,438483878640.32,2.0637,0.8739,1.9985,1.6630,1.2786,0.6058,0.5379,0.8377,0.5864,0.4922,0.0484,6.2092,0.6253,7.0029,5.7927,4.4050
2026-03-20,443491943244.08,2.1318,0.9180,1.9987,1.6630,1.2786,0.6265,0.5700,0.8377,0.5864,0.4922,0.0452,6.3229,0.6647,7.0029,5.7927,4.4062
2026-03-19,438483878640.32,2.1078,0.9040,1.9987,1.6630,1.2786,0.6194,0.5600,0.8377,0.5864,0.4922,0.0457,6.2515,0.6403,7.0042,5.7927,4.4050
2026-03-18,439596781885.6001,2.1131,0.9077,1.9985,1.6630,1.2786,0.6210,0.5618,0.8377,0.5864,0.4922,0.0456,6.2673,0.6430,7.0042,5.7927,4.4050
2026-03-17,435145168904.4801,2.0917,0.8945,1.9985,1.6630,1.2786,0.6147,0.5528,0.8377,0.5864,0.4922,0.0461,6.2039,0.6241,7.0094,5.7927,4.4050
2026-03-16,420677426715.84,2.0222,0.8219,1.9985,1.6630,1.2786,0.5943,0.5181,0.8382,0.5864,0.4922,0.0476,5.9976,0.5660,7.0112,5.7927,4.4050
2026-03-13,417895168602.64,2.0088,0.8089,1.9987,1.6630,1.2786,0.5903,0.5103,0.8384,0.5864,0.4922,0.0480,5.9579,0.5519,7.0112,5.7927,4.4062
2026-03-12,412330652376.24,1.9820,0.7800,1.9987,1.6630,1.2786,0.5825,0.4883,0.8391,0.5864,0.4922,0.0486,5.8786,0.5266,7.0112,5.7927,4.4050
2026-03-11,408435491017.76,1.9633,0.7547,1.9987,1.6630,1.2786,0.5770,0.4666,0.8391,0.5864,0.4922,0.0491,5.8231,0.5074,7.0112,5.7927,4.4050
2026-03-10,403983878036.64,1.9419,0.7366,2.0008,1.6630,1.2786,0.5707,0.4369,0.8391,0.5868,0.4922,0.0496,5.7596,0.4922,7.0112,5.7927,4.4050
2026-03-09,402314523168.7201,1.9339,0.7279,2.0014,1.6630,1.2786,0.5683,0.4258,0.8391,0.5871,0.4922,0.0498,5.7358,0.4843,7.0112,5.7927,4.4050
2026-03-06,404540329659.28,1.9446,0.7372,2.0017,1.6630,1.2786,0.5715,0.4407,0.8399,0.5872,0.4922,0.0495,5.7675,0.4922,7.0112,5.7927,4.4062
2026-03-05,401758071546.08,1.9312,0.7260,2.0034,1.6630,1.2786,0.5675,0.4194,0.8402,0.5872,0.4922,0.0499,5.7279,0.4837,7.0112,5.7927,4.4050
2026-03-04,398419361810.24,1.9152,0.7123,2.0034,1.6630,1.2786,0.5628,0.3953,0.8402,0.5872,0.4922,0.0503,5.6803,0.4703,7.0112,5.7927,4.4050
2026-03-03,405096781281.9201,1.9473,0.7395,2.0034,1.6630,1.2786,0.5722,0.4448,0.8402,0.5872,0.4922,0.0495,5.7755,0.4938,7.0127,5.7965,4.4050
2026-03-02,398975813432.88,1.9178,0.7143,2.0034,1.6630,1.2786,0.5636,0.3998,0.8405,0.5874,0.4922,0.0502,5.6882,0.4724,7.0127,5.8023,4.4050
2026-02-27,400645168300.8,1.9259,0.7208,2.0034,1.6630,1.2786,0.5660,0.4123,0.8410,0.5876,0.4922,0.0500,5.7120,0.4786,7.0112,5.8038,4.4062
2026-02-26,402314523168.7201,1.9339,0.7268,2.0034,1.6630,1.2786,0.5683,0.4240,0.8413,0.5876,0.4922,0.0498,5.7358,0.4825,7.0127,5.8038,4.4050
2026-02-25,403427426414.0,1.9392,0.7305,2.0034,1.6630,1.2786,0.5699,0.4302,0.8416,0.5878,0.4922,0.0497,5.7517,0.4858,7.0127,5.8056,4.4050
2026-02-24,408435491017.76,1.9633,0.7520,2.0034,1.6630,1.2786,0.5770,0.4623,0.8423,0.5879,0.4922,0.0491,5.8231,0.5031,7.0127,5.8074,4.4050
2026-02-13,408435491017.76,1.9633,0.7502,2.0034,1.6640,1.2789,0.5770,0.4610,0.8443,0.5891,0.4923,0.0491,5.8231,0.5016,7.0112,5.8149,4.4062
2026-02-12,412330652376.24,1.9820,0.7772,2.0034,1.6640,1.2789,0.5825,0.4817,0.8443,0.5892,0.4923,0.0486,5.8786,0.5199,7.0112,5.8114,4.4062
2026-02-11,424572588074.32,2.0409,0.8442,2.0034,1.6640,1.2786,0.5998,0.5210,0.8443,0.5893,0.4922,0.0472,6.0531,0.5769,7.0112,5.8079,4.4062
2026-02-10,421233878338.4801,2.0248,0.8252,2.0034,1.6640,1.2786,0.5950,0.5117,0.8443,0.5892,0.4922,0.0476,6.0055,0.5619,7.0112,5.8079,4.4062
2026-02-09,415669362112.08,1.9981,0.7942,2.0017,1.6640,1.2786,0.5872,0.4947,0.8443,0.5891,0.4922,0.0482,5.9262,0.5346,7.0112,5.8079,4.4062
2026-02-06,414556458866.8,1.9927,0.7913,2.0017,1.6635,1.2786,0.5856,0.4895,0.8443,0.5892,0.4922,0.0483,5.9103,0.5286,7.0112,5.8076,4.4062
2026-02-05,415669362112.08,1.9981,0.7945,2.0017,1.6630,1.2786,0.5872,0.4946,0.8443,0.5893,0.4922,0.0482,5.9262,0.5346,7.0112,5.8074,4.4062
2026-02-04,408991942640.4,1.9660,0.7558,2.0017,1.6630,1.2786,0.5777,0.4646,0.8444,0.5894,0.4922,0.0490,5.8310,0.5049,7.0112,5.8074,4.4062
2026-02-03,402314523168.7201,1.9339,0.7269,2.0017,1.6630,1.2786,0.5683,0.4238,0.8445,0.5895,0.4922,0.0498,5.7358,0.4823,7.0112,5.8074,4.4062
2026-02-02,410661297508.32,1.9740,0.7681,2.0017,1.6630,1.2786,0.5801,0.4728,0.8445,0.5898,0.4922,0.0488,5.8548,0.5111,7.0112,5.8079,4.4062
2026-01-30,400088716678.1601,1.9232,0.7188,2.0017,1.6635,1.2786,0.5652,0.4072,0.8459,0.5899,0.4922,0.0501,5.7041,0.4755,7.0112,5.8079,4.4062
2026-01-29,401201619923.44,1.9285,0.7228,2.0017,1.6630,1.2786,0.5667,0.4147,0.8459,0.5900,0.4922,0.0500,5.7199,0.4802,7.0112,5.8079,4.4062
2026-01-28,403427426414.0,1.9392,0.7306,2.0017,1.6630,1.2786,0.5699,0.4287,0.8471,0.5903,0.4922,0.0497,5.7517,0.4843,7.0112,5.8149,4.4062
2026-01-27,408435491017.76,1.9633,0.7533,2.0017,1.6630,1.2786,0.5770,0.4605,0.8471,0.5903,0.4922,0.0491,5.8231,0.5012,7.0112,5.8149,4.4062
2026-01-26,409548394263.0401,1.9687,0.7607,2.0017,1.6630,1.2786,0.5785,0.4662,0.8471,0.5903,0.4922,0.0489,5.8389,0.5045,7.0112,5.8149,4.4062
2026-01-23,410661297508.32,1.9740,0.7678,2.0034,1.6635,1.2786,0.5801,0.4706,0.8471,0.5904,0.4922,0.0488,5.8548,0.5089,7.0127,5.8165,4.4062
2026-01-22,416782265357.36,2.0034,0.8002,2.0034,1.6630,1.2786,0.5888,0.4946,0.8471,0.5905,0.4922,0.0481,5.9421,0.5354,7.0127,5.8149,4.4062
2026-01-21,423459684829.0401,2.0355,0.8361,2.0034,1.6630,1.2786,0.5982,0.5124,0.8473,0.5908,0.4922,0.0473,6.0373,0.5655,7.0148,5.8149,4.4062
2026-01-20,436814523772.4,2.0997,0.8974,2.0034,1.6630,1.2786,0.6171,0.5424,0.8473,0.5908,0.4922,0.0459,6.2277,0.6145,7.0148,5.8149,4.4062
2026-01-19,428467749432.8,2.0596,0.8641,2.0034,1.6630,1.2786,0.6053,0.5222,0.8480,0.5908,0.4922,0.0468,6.1087,0.5840,7.0178,5.8149,4.4062
2026-01-16,423459684829.0401,2.0355,0.8361,2.0034,1.6635,1.2786,0.5982,0.5121,0.8485,0.5908,0.4922,0.0473,6.0373,0.5653,7.0178,5.8165,4.4062
2026-01-15,424572588074.32,2.0409,0.8431,2.0034,1.6630,1.2786,0.5998,0.5152,0.8485,0.5908,0.4922,0.0472,6.0531,0.5713,7.0178,5.8149,4.4062
2026-01-14,422903233206.4,2.0329,0.8320,2.0034,1.6630,1.2786,0.5974,0.5103,0.8486,0.5908,0.4922,0.0474,6.0293,0.5643,7.0178,5.8149,4.4062
2026-01-13,425129039696.96,2.0436,0.8460,2.0034,1.6630,1.2786,0.6005,0.5152,0.8488,0.5908,0.4922,0.0471,6.0611,0.5717,7.0188,5.8149,4.4062
2026-01-12,415669362112.08,1.9981,0.7945,2.0034,1.6630,1.2786,0.5872,0.4909,0.8494,0.5908,0.4922,0.0482,5.9262,0.5309,7.0198,5.8149,4.4062
2026-01-09,411217749130.96,1.9767,0.7707,2.0046,1.6635,1.2786,0.5809,0.4730,0.8499,0.5912,0.4922,0.0487,5.8627,0.5142,7.0211,5.8165,4.4062
2026-01-08,412330652376.24,1.9820,0.7780,2.0046,1.6630,1.2786,0.5825,0.4786,0.8499,0.5914,0.4922,0.0486,5.8786,0.5169,7.0211,5.8149,4.4062
2026-01-07,411774200753.6001,1.9794,0.7755,2.0048,1.6630,1.2786,0.5817,0.4753,0.8499,0.5915,0.4922,0.0487,5.8707,0.5157,7.0225,5.8149,4.4062
2026-01-06,414556458866.8,1.9927,0.7904,2.0048,1.6630,1.2786,0.5856,0.4848,0.8499,0.5916,0.4922,0.0483,5.9103,0.5239,7.0248,5.8149,4.4062
2026-01-05,420677426715.84,2.0222,0.8175,2.0049,1.6630,1.2786,0.5943,0.5037,0.8503,0.5919,0.4922,0.0476,5.9976,0.5515,7.0267,5.8149,4.4062
2025-12-31,428467749432.8,2.0596,0.8604,2.0049,1.6635,1.2786,0.6053,0.5179,0.8513,0.5921,0.4922,0.0468,6.1087,0.5797,7.0269,5.8165,4.4062
2025-12-30,424016136451.68,2.0382,0.8366,2.0049,1.6635,1.2786,0.5990,0.5101,0.8518,0.5921,0.4922,0.0473,6.0452,0.5636,7.0278,5.8165,4.4062
2025-12-29,421233878338.4801,2.0248,0.8226,2.0049,1.6635,1.2786,0.5950,0.5043,0.8518,0.5921,0.4922,0.0476,6.0055,0.5545,7.0318,5.8165,4.4062
2025-12-26,412887103998.88,1.9847,0.7790,2.0061,1.6640,1.2786,0.5833,0.4782,0.8524,0.5922,0.4922,0.0485,5.8865,0.5177,7.0328,5.8180,4.4062
2025-12-25,416225813734.7201,2.0008,0.7954,2.0061,1.6635,1.2786,0.5880,0.4911,0.8524,0.5923,0.4922,0.0482,5.9341,0.5307,7.0328,5.8165,4.4062
2025-12-24,412887103998.88,1.9847,0.7793,2.0071,1.6635,1.2786,0.5833,0.4784,0.8527,0.5925,0.4922,0.0485,5.8865,0.5179,7.0328,5.8165,4.4062
2025-12-23,415669362112.08,1.9981,0.7917,2.0078,1.6635,1.2786,0.5872,0.4883,0.8533,0.5929,0.4922,0.0482,5.9262,0.5282,7.0358,5.8165,4.4062
2025-12-22,411217749130.96,1.9767,0.7707,2.0079,1.6635,1.2786,0.5809,0.4730,0.8533,0.5933,0.4922,0.0487,5.8627,0.5142,7.0396,5.8165,4.4062
2025-12-19,415112910489.44,1.9954,0.7885,2.0082,1.6640,1.2786,0.5864,0.4860,0.8546,0.5939,0.4922,0.0483,5.9183,0.5235,7.0434,5.8180,4.4062
2025-12-18,417895168602.64,2.0088,0.8016,2.0082,1.6635,1.2786,0.5903,0.4940,0.8546,0.5940,0.4922,0.0480,5.9579,0.5356,7.0434,5.8165,4.4062
2025-12-17,410661297508.32,1.9740,0.7678,2.0082,1.6635,1.2786,0.5801,0.4706,0.8547,0.5940,0.4922,0.0488,5.8548,0.5089,7.0434,5.8165,4.4062
2025-12-16,409548394263.0401,1.9687,0.7604,2.0082,1.6635,1.2786,0.5785,0.4660,0.8554,0.5943,0.4922,0.0489,5.8389,0.5043,7.0445,5.8165,4.4062
2025-12-15,412887103998.88,1.9847,0.7781,2.0083,1.6635,1.2786,0.5833,0.4772,0.8555,0.5947,0.4922,0.0485,5.8865,0.5167,7.0445,5.8165,4.4062
2025-12-12,415112910489.44,1.9954,0.7872,2.0088,1.6640,1.2786,0.5864,0.4848,0.8561,0.5956,0.4922,0.0483,5.9183,0.5222,7.0468,5.8180,4.4062
2025-12-11,417895168602.64,2.0088,0.7999,2.0088,1.6635,1.2786,0.5903,0.4924,0.8561,0.5957,0.4922,0.0480,5.9579,0.5340,7.0468,5.8165,4.4062
2025-12-10,416782265357.36,2.0034,0.7937,2.0095,1.6635,1.2786,0.5888,0.4883,0.8561,0.5959,0.4922,0.0481,5.9421,0.5290,7.0514,5.8165,4.4062
2025-12-09,424016136451.68,2.0382,0.8308,2.0110,1.6635,1.2786,0.5990,0.5043,0.8561,0.5962,0.4922,0.0473,6.0452,0.5578,7.0514,5.8165,4.4062
2025-12-08,425129039696.96,2.0436,0.8366,2.0110,1.6635,1.2786,0.6005,0.5060,0.8562,0.5962,0.4922,0.0471,6.0611,0.5624,7.0514,5.8165,4.4062
2025-12-05,430137104300.7201,2.0676,0.8617,2.0113,1.6640,1.2786,0.6076,0.5140,0.8567,0.5964,0.4922,0.0466,6.1325,0.5749,7.0563,5.8180,4.4062
2025-12-04,432919362413.9201,2.0810,0.8736,2.0110,1.6635,1.2786,0.6115,0.5196,0.8567,0.5962,0.4922,0.0463,6.1721,0.5862,7.0563,5.8165,4.4062
2025-12-03,432919362413.9201,2.0810,0.8736,2.0110,1.6635,1.2786,0.6115,0.5196,0.8567,0.5962,0.4922,0.0463,6.1721,0.5862,7.0592,5.8165,4.4062
2025-12-02,432919362413.9201,2.0810,0.8736,2.0110,1.6635,1.2786,0.6115,0.5196,0.8568,0.5962,0.4922,0.0463,6.1721,0.5862,7.0666,5.8165,4.4062
2025-12-01,432919362413.9201,2.0810,0.8736,2.0110,1.6635,1.2786,0.6115,0.5196,0.8577,0.5962,0.4922,0.0463,6.1721,0.5862,7.0687,5.8165,4.4062
2025-11-28,431806459168.64,2.0757,0.8687,2.0113,1.6640,1.2786,0.6100,0.5169,0.8581,0.5964,0.4922,0.0464,6.1563,0.5807,7.0726,5.8180,4.4062
2025-11-27,436258072149.76,2.0971,0.8827,2.0110,1.6635,1.2786,0.6163,0.5261,0.8581,0.5962,0.4922,0.0459,6.2197,0.5990,7.0726,5.8165,4.4062
2025-11-26,434588717281.84,2.0890,0.8761,2.0110,1.6635,1.2786,0.6139,0.5224,0.8582,0.5962,0.4922,0.0461,6.1959,0.5928,7.0751,5.8165,4.4062
2025-11-25,440153233508.24,2.1158,0.8934,2.0110,1.6635,1.2786,0.6218,0.5315,0.8582,0.5962,0.4922,0.0455,6.2753,0.6163,7.0754,5.8165,4.4062
2025-11-24,429580652678.08,2.0650,0.8600,2.0110,1.6635,1.2786,0.6068,0.5130,0.8588,0.5962,0.4922,0.0467,6.1245,0.5739,7.0782,5.8165,4.4062
2025-11-21,440709685130.88,2.1185,0.8947,2.0113,1.6640,1.2786,0.6226,0.5313,0.8588,0.5964,0.4922,0.0455,6.2832,0.6206,7.0789,5.8180,4.4062
2025-11-20,453508072451.6,2.1800,0.9362,2.0110,1.6635,1.2786,0.6313,0.5476,0.8588,0.5962,0.4922,0.0442,6.4657,0.6669,7.0789,5.8165,4.4062
2025-11-19,447387104602.56,2.1505,0.9193,2.0110,1.6635,1.2786,0.6228,0.5319,0.8594,0.5962,0.4922,0.0448,6.3784,0.6472,7.0861,5.8165,4.4062
2025-11-18,440709685130.88,2.1185,0.8950,2.0110,1.6635,1.2786,0.6135,0.5216,0.8594,0.5962,0.4922,0.0455,6.2832,0.6208,7.0869,5.8165,4.4062
2025-11-17,443491943244.08,2.1318,0.9024,2.0110,1.6635,1.2786,0.6174,0.5261,0.8595,0.5962,0.4922,0.0452,6.3229,0.6324,7.0913,5.8165,4.4062
2025-11-14,447387104602.56,2.1505,0.9189,2.0095,1.6630,1.2786,0.6228,0.5313,0.8595,0.5961,0.4922,0.0448,6.3784,0.6466,7.0913,5.8149,4.4062
2025-11-13,447943556225.2,2.1532,0.9205,2.0095,1.6630,1.2786,0.6236,0.5332,0.8596,0.5959,0.4922,0.0447,6.3863,0.6477,7.0913,5.8149,4.4050
2025-11-12,452395169206.3201,2.1746,0.9333,2.0095,1.6630,1.2786,0.6298,0.5426,0.8596,0.5959,0.4922,0.0443,6.4498,0.6625,7.0915,5.8149,4.4050
2025-11-11,453508072451.6,2.1800,0.9345,2.0095,1.6630,1.2786,0.6313,0.5455,0.8596,0.5959,0.4922,0.0442,6.4657,0.6650,7.0945,5.8149,4.4050
2025-11-10,457959685432.72,2.2014,0.9468,2.0095,1.6630,1.2786,0.6375,0.5468,0.8601,0.5959,0.4922,0.0438,6.5291,0.6799,7.0945,5.8149,4.4050
2025-11-07,451282265961.04,2.1693,0.9304,2.0095,1.6630,1.2786,0.6282,0.5387,0.8602,0.5961,0.4922,0.0444,6.4339,0.6573,7.0965,5.8149,4.4062
2025-11-06,445161298112.0,2.1398,0.9106,2.0095,1.6630,1.2786,0.6197,0.5290,0.8607,0.5959,0.4922,0.0450,6.3467,0.6378,7.0980,5.8149,4.4050
2025-11-05,450725814338.4,2.1666,0.9287,2.0095,1.6630,1.2786,0.6274,0.5369,0.8608,0.5959,0.4922,0.0445,6.4260,0.6564,7.1026,5.8149,4.4050
2025-11-04,451838717583.6799,2.1719,0.9312,2.0095,1.6630,1.2786,0.6290,0.5398,0.8610,0.5959,0.4922,0.0444,6.4419,0.6593,7.1026,5.8149,4.4050
2025-11-03,437370975395.0401,2.1024,0.8859,2.0095,1.6630,1.2786,0.6088,0.5159,0.8610,0.5959,0.4922,0.0458,6.2356,0.6024,7.1030,5.8149,4.4050
