date,市值(元),股息率,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值
2024-05-09,1772577830375.74,0.0564,2.3214,0.5664,2.6827,2.2308,1.9060,0.5827,0.1551,1.0253,0.8729,0.6037,5.3596,0.3612,6.9158,6.0346,4.8763
2024-05-08,1785078379250.04,0.0560,2.3378,0.5738,2.6827,2.2303,1.9049,0.5868,0.1658,1.0253,0.8729,0.6037,5.3974,0.3690,6.9158,6.0346,4.8763
2024-05-07,1780078159700.32,0.0562,2.3312,0.5714,2.6827,2.2296,1.9044,0.5851,0.1629,1.0253,0.8729,0.6041,5.3823,0.3657,6.9158,6.0346,4.8763
2024-05-06,1767577610826.02,0.0566,2.3148,0.5652,2.6827,2.2285,1.9029,0.5810,0.1506,1.0253,0.8729,0.6041,5.3445,0.3566,6.9158,6.0346,4.8763
2024-04-30,1780078159700.32,0.0562,2.3312,0.5720,2.6827,2.2274,1.9025,0.5851,0.1624,1.0253,0.8729,0.6048,5.3823,0.3664,6.9158,6.0326,4.8763
2024-04-29,1767577610826.02,0.0566,2.2963,0.5559,2.6827,2.2266,1.9025,0.5991,0.1850,1.0253,0.8729,0.6048,5.3136,0.3495,6.9158,6.0326,4.8717
2024-04-26,1780078159700.32,0.0562,2.3126,0.5647,2.6827,2.2260,1.9025,0.6034,0.1965,1.0253,0.8732,0.6051,5.3512,0.3605,6.9140,6.0304,4.8711
2024-04-25,1810079476998.64,0.0552,2.3516,0.5777,2.6827,2.2255,1.9010,0.6135,0.2134,1.0253,0.8735,0.6051,5.4413,0.3771,6.9158,6.0326,4.8711
2024-04-24,1810079476998.64,0.0552,2.3516,0.5781,2.6827,2.2250,1.9010,0.6135,0.2134,1.0253,0.8735,0.6051,5.4413,0.3775,6.9158,6.0326,4.8703
2024-04-23,1827580245422.66,0.0547,2.3743,0.5925,2.6827,2.2250,1.9010,0.6195,0.2220,1.0253,0.8735,0.6051,5.4940,0.3857,6.9158,6.0326,4.8681
2024-04-22,1825080135647.8,0.0548,2.3710,0.5888,2.6827,2.2249,1.9010,0.6186,0.2204,1.0253,0.8736,0.6051,5.4864,0.3836,6.9158,6.0326,4.8681
2024-04-19,1837580684522.1,0.0544,2.3873,0.6017,2.6827,2.2241,1.9025,0.6229,0.2256,1.0253,0.8741,0.6058,5.5240,0.3901,6.9140,6.0304,4.8681
2024-04-18,1825080135647.8,0.0548,2.3710,0.5896,2.6827,2.2234,1.9010,0.6186,0.2204,1.0253,0.8741,0.6051,5.4864,0.3845,6.9158,6.0326,4.8681
2024-04-17,1820079916098.08,0.0549,2.3646,0.5855,2.6827,2.2230,1.9010,0.6169,0.2163,1.0253,0.8741,0.6051,5.4714,0.3824,6.9158,6.0326,4.8681
2024-04-16,1792578708574.62,0.0558,2.3288,0.5732,2.6827,2.2228,1.9010,0.6076,0.2048,1.0253,0.8741,0.6051,5.3887,0.3705,6.9158,6.0326,4.8681
2024-04-15,1785078379250.04,0.0560,2.3191,0.5707,2.6827,2.2216,1.9010,0.6051,0.1998,1.0253,0.8741,0.6051,5.3662,0.3672,6.9158,6.0326,4.8681
2024-04-12,1757577171726.58,0.0569,2.2834,0.5471,2.6827,2.2211,1.9025,0.5958,0.1788,1.0253,0.8745,0.6058,5.2835,0.3453,6.9140,6.0304,4.8681
2024-04-11,1745076622852.28,0.0573,2.2671,0.5345,2.6827,2.2208,1.9010,0.5915,0.1719,1.0253,0.8745,0.6058,5.2459,0.3310,6.9158,6.0326,4.8679
2024-04-10,1757577171726.58,0.0569,2.2834,0.5473,2.6827,2.2207,1.9010,0.5958,0.1785,1.0253,0.8745,0.6058,5.2835,0.3454,6.9158,6.0326,4.8679
2024-04-09,1752576952176.86,0.0571,2.2769,0.5403,2.6827,2.2184,1.9010,0.5941,0.1760,1.0253,0.8745,0.6058,5.2685,0.3400,6.9158,6.0326,4.8642
2024-04-08,1760077281501.44,0.0568,2.2866,0.5506,2.6827,2.2180,1.9010,0.5966,0.1801,1.0253,0.8745,0.6058,5.2910,0.3462,6.9158,6.0326,4.8634
2024-04-03,1737576293527.7,0.0576,2.2574,0.5273,2.6827,2.2175,1.9025,0.5890,0.1685,1.0253,0.8749,0.6058,5.2234,0.3226,6.9140,6.0304,4.8634
2024-04-02,1740076403302.56,0.0575,2.2606,0.5294,2.6827,2.2168,1.9025,0.5898,0.1689,1.0253,0.8752,0.6068,5.2309,0.3243,6.9140,6.0304,4.8634
2024-04-01,1727575854428.26,0.0579,2.2444,0.5175,2.6827,2.2158,1.9025,0.5856,0.1624,1.0253,0.8752,0.6068,5.1933,0.3140,6.9140,6.0304,4.8600
2024-03-29,1717575415328.82,0.0582,2.2314,0.5119,2.6827,2.2144,1.9025,0.5822,0.1524,1.0253,0.8754,0.6068,5.1633,0.3032,6.9140,6.0282,4.8557
2024-03-28,1707574976229.38,0.0570,2.1881,0.4710,2.6827,2.2142,1.9025,0.5937,0.1734,1.0253,0.8755,0.6076,5.1428,0.2918,6.9140,6.0304,4.8557
2024-03-27,1737576293527.7,0.0560,2.2266,0.5080,2.6827,2.2142,1.9025,0.6041,0.1936,1.0253,0.8757,0.6079,5.2331,0.3259,6.9140,6.0304,4.8519
2024-03-26,1735076183752.84,0.0561,2.2234,0.5060,2.6827,2.2139,1.9025,0.6032,0.1919,1.0253,0.8757,0.6079,5.2256,0.3239,6.9140,6.0304,4.8519
2024-03-25,1712575195779.1,0.0568,2.1946,0.4772,2.6827,2.2133,1.9025,0.5954,0.1755,1.0253,0.8759,0.6079,5.1578,0.3005,6.9140,6.0304,4.8519
2024-03-22,1715075305553.96,0.0567,2.1978,0.4811,2.6827,2.2128,1.9025,0.5963,0.1758,1.0253,0.8762,0.6079,5.1654,0.3061,6.9140,6.0282,4.8491
2024-03-21,1690074207805.36,0.0575,2.1657,0.4497,2.6827,2.2133,1.9025,0.5876,0.1656,1.0253,0.8762,0.6084,5.0901,0.2750,6.9140,6.0304,4.8491
2024-03-20,1685073988255.64,0.0577,2.1593,0.4451,2.6827,2.2133,1.9025,0.5858,0.1624,1.0253,0.8762,0.6084,5.0750,0.2713,6.9140,6.0304,4.8491
2024-03-19,1680073768705.92,0.0579,2.1529,0.4410,2.6827,2.2133,1.9020,0.5841,0.1595,1.0253,0.8762,0.6089,5.0600,0.2688,6.9140,6.0304,4.8491
2024-03-18,1695074427355.08,0.0574,2.1721,0.4570,2.6827,2.2133,1.9020,0.5893,0.1665,1.0253,0.8764,0.6089,5.1051,0.2778,6.9140,6.0304,4.8480
2024-03-15,1707574976229.38,0.0570,2.1881,0.4733,2.6827,2.2128,1.9020,0.5937,0.1717,1.0253,0.8766,0.6099,5.1428,0.2942,6.9140,6.0282,4.8438
2024-03-14,1715075305553.96,0.0567,2.1978,0.4813,2.6827,2.2133,1.9020,0.5963,0.1739,1.0253,0.8766,0.6099,5.1654,0.3062,6.9140,6.0304,4.8438
2024-03-13,1715075305553.96,0.0567,2.1978,0.4817,2.6827,2.2133,1.9020,0.5963,0.1739,1.0253,0.8766,0.6099,5.1654,0.3066,6.9140,6.0304,4.8438
2024-03-12,1717575415328.82,0.0566,2.2010,0.4866,2.6827,2.2133,1.9020,0.5971,0.1747,1.0253,0.8766,0.6099,5.1729,0.3099,6.9140,6.0304,4.8438
2024-03-11,1767577610826.02,0.0550,2.2650,0.5356,2.6827,2.2133,1.9020,0.6145,0.2051,1.0253,0.8767,0.6099,5.3235,0.3584,6.9140,6.0304,4.8438
2024-03-08,1777578049925.46,0.0547,2.2779,0.5444,2.6827,2.2125,1.9020,0.6180,0.2071,1.0253,0.8767,0.6099,5.3536,0.3652,6.9140,6.0282,4.8426
2024-03-07,1775077940150.6,0.0548,2.2747,0.5405,2.6827,2.2125,1.9020,0.6171,0.2059,1.0253,0.8767,0.6099,5.3461,0.3625,6.9140,6.0304,4.8426
2024-03-06,1765077501051.16,0.0551,2.2618,0.5335,2.6827,2.2125,1.9020,0.6137,0.2035,1.0253,0.8769,0.6099,5.3160,0.3584,6.9140,6.0304,4.8416
2024-03-05,1785078379250.04,0.0545,2.2875,0.5520,2.6827,2.2125,1.9020,0.6206,0.2096,1.0253,0.8774,0.6099,5.3762,0.3687,6.9140,6.0304,4.8400
2024-03-04,1750076842402.0,0.0556,2.2426,0.5191,2.6827,2.2125,1.9020,0.6084,0.1969,1.0253,0.8778,0.6099,5.2708,0.3436,6.9140,6.0304,4.8357
2024-03-01,1757577171726.58,0.0553,2.2522,0.5263,2.6827,2.2118,1.9020,0.6110,0.2001,1.0253,0.8779,0.6110,5.2934,0.3517,6.9140,6.0282,4.8357
2024-02-29,1750076842402.0,0.0556,2.2426,0.5199,2.6827,2.2112,1.9020,0.6084,0.1969,1.0253,0.8779,0.6110,5.2708,0.3444,6.9140,6.0304,4.8357
2024-02-28,1737576293527.7,0.0560,2.2266,0.5115,2.6827,2.2106,1.9010,0.6041,0.1891,1.0253,0.8779,0.6110,5.2331,0.3294,6.9158,6.0326,4.8357
2024-02-27,1747576732627.14,0.0557,2.2394,0.5189,2.6827,2.2085,1.9010,0.6076,0.1945,1.0253,0.8779,0.6119,5.2633,0.3421,6.9158,6.0326,4.8357
2024-02-26,1740076403302.56,0.0559,2.2298,0.5136,2.6827,2.2085,1.9010,0.6050,0.1900,1.0253,0.8779,0.6119,5.2407,0.3355,6.9158,6.0326,4.8357
2024-02-23,1797578928124.34,0.0541,2.3035,0.5645,2.6827,2.2083,1.9020,0.6250,0.2128,1.0253,0.8779,0.6129,5.4139,0.3755,6.9140,6.0282,4.8341
2024-02-22,1787578489024.9,0.0544,2.2907,0.5553,2.6827,2.2083,1.9020,0.6215,0.2080,1.0253,0.8779,0.6129,5.3837,0.3707,6.9140,6.0304,4.8341
2024-02-21,1790078598799.76,0.0543,2.2939,0.5592,2.6827,2.2083,1.9010,0.6223,0.2097,1.0253,0.8779,0.6128,5.3913,0.3717,6.9158,6.0326,4.8325
2024-02-20,1777578049925.46,0.0547,2.2779,0.5461,2.6827,2.2083,1.9010,0.6180,0.2039,1.0253,0.8784,0.6128,5.3536,0.3668,6.9158,6.0326,4.8325
2024-02-19,1760077281501.44,0.0553,2.2554,0.5300,2.6827,2.2083,1.9010,0.6119,0.1994,1.0253,0.8784,0.6128,5.3009,0.3544,6.9158,6.0326,4.8325
2024-02-08,1700074646904.8,0.0572,2.1785,0.4727,2.6822,2.2052,1.9020,0.5911,0.1677,1.0232,0.8790,0.6139,5.1202,0.2956,6.9110,6.0233,4.8190
2024-02-07,1720075525103.68,0.0565,2.2042,0.4963,2.6822,2.2052,1.9020,0.5980,0.1747,1.0232,0.8790,0.6141,5.1804,0.3187,6.9110,6.0248,4.8190
2024-02-06,1762577391276.3,0.0552,2.2586,0.5336,2.6822,2.2052,1.9020,0.6128,0.1981,1.0232,0.8796,0.6141,5.3084,0.3585,6.9110,6.0248,4.8190
2024-02-05,1757577171726.58,0.0553,2.2522,0.5297,2.6827,2.2052,1.9020,0.6110,0.1974,1.0253,0.8798,0.6141,5.2934,0.3554,6.9140,6.0258,4.8190
2024-02-02,1730075964203.12,0.0562,2.2170,0.5103,2.6827,2.2052,1.9020,0.6015,0.1806,1.0253,0.8801,0.6149,5.2106,0.3292,6.9140,6.0269,4.8190
2024-02-01,1710075086004.24,0.0569,2.1914,0.4854,2.6827,2.2051,1.9020,0.5945,0.1721,1.0253,0.8801,0.6151,5.1503,0.3060,6.9140,6.0276,4.8190
2024-01-31,1715075305553.96,0.0567,2.1978,0.4910,2.6827,2.2052,1.9020,0.5963,0.1730,1.0253,0.8802,0.6172,5.1654,0.3159,6.9140,6.0282,4.8190
2024-01-30,1702574756679.66,0.0571,2.1817,0.4784,2.6827,2.2052,1.9020,0.5919,0.1689,1.0253,0.8802,0.6173,5.1277,0.2972,6.9140,6.0304,4.8190
2024-01-29,1725075744653.4,0.0564,2.2106,0.5047,2.6827,2.2052,1.9020,0.5997,0.1771,1.0253,0.8802,0.6182,5.1955,0.3247,6.9140,6.0304,4.8190
2024-01-26,1710075086004.24,0.0569,2.1914,0.4867,2.6827,2.2049,1.9020,0.5945,0.1717,1.0253,0.8805,0.6182,5.1503,0.3072,6.9140,6.0276,4.8115
2024-01-25,1675073549156.2,0.0581,2.1465,0.4507,2.6827,2.2049,1.9020,0.5824,0.1528,1.0253,0.8808,0.6182,5.0449,0.2798,6.9140,6.0282,4.8115
2024-01-24,1660072890507.04,0.0586,2.1273,0.4357,2.6827,2.2051,1.9020,0.5771,0.1377,1.0253,0.8810,0.6182,4.9997,0.2663,6.9140,6.0304,4.8115
2024-01-23,1627571463433.86,0.0598,2.0856,0.3946,2.6827,2.2051,1.9020,0.5658,0.1217,1.0253,0.8814,0.6192,4.9018,0.2409,6.9140,6.0304,4.8114
2024-01-22,1622571243884.14,0.0599,2.0792,0.3901,2.6827,2.2051,1.9020,0.5641,0.1176,1.0253,0.8814,0.6192,4.8868,0.2335,6.9140,6.0304,4.8096
2024-01-19,1620071134109.28,0.0600,2.0760,0.3889,2.6827,2.2049,1.9020,0.5632,0.1154,1.0253,0.8817,0.6202,4.8792,0.2300,6.9140,6.0276,4.8040
2024-01-18,1630071573208.72,0.0597,2.0888,0.3969,2.6827,2.2049,1.9020,0.5667,0.1224,1.0253,0.8817,0.6213,4.9094,0.2436,6.9140,6.0282,4.8040
2024-01-17,1637571902533.3,0.0594,2.0984,0.4061,2.6827,2.2051,1.9020,0.5693,0.1266,1.0253,0.8817,0.6213,4.9320,0.2507,6.9140,6.0304,4.8040
2024-01-16,1652572561182.46,0.0589,2.1177,0.4275,2.6827,2.2051,1.9020,0.5745,0.1323,1.0253,0.8817,0.6219,4.9771,0.2647,6.9140,6.0304,4.8040
2024-01-15,1645072231857.88,0.0591,2.1081,0.4159,2.6827,2.2051,1.9020,0.5719,0.1311,1.0253,0.8817,0.6223,4.9545,0.2610,6.9140,6.0304,4.8038
2024-01-12,1637571902533.3,0.0594,2.0984,0.4078,2.6827,2.2049,1.9020,0.5693,0.1265,1.0253,0.8820,0.6223,4.9320,0.2526,6.9140,6.0276,4.8016
2024-01-11,1625071353659.0,0.0598,2.0824,0.3936,2.6827,2.2049,1.9020,0.5650,0.1183,1.0253,0.8820,0.6223,4.8943,0.2399,6.9140,6.0282,4.8016
2024-01-10,1645072231857.88,0.0591,2.1081,0.4164,2.6827,2.2051,1.9020,0.5719,0.1303,1.0253,0.8820,0.6233,4.9545,0.2614,6.9140,6.0304,4.8016
2024-01-09,1665073110056.76,0.0584,2.1337,0.4427,2.6827,2.2051,1.9020,0.5789,0.1352,1.0253,0.8820,0.6233,5.0148,0.2709,6.9140,6.0304,4.7964
2024-01-08,1665073110056.76,0.0584,2.1337,0.4431,2.6827,2.2051,1.9020,0.5789,0.1352,1.0253,0.8822,0.6236,5.0148,0.2713,6.9140,6.0304,4.7964
2024-01-05,1662573000281.9,0.0585,2.1305,0.4398,2.6827,2.2049,1.9020,0.5780,0.1339,1.0253,0.8823,0.6244,5.0073,0.2702,6.9140,6.0276,4.7964
2024-01-04,1667573219831.62,0.0583,2.1369,0.4454,2.6827,2.2049,1.9020,0.5798,0.1385,1.0253,0.8823,0.6244,5.0223,0.2736,6.9140,6.0282,4.7964
2024-01-03,1655072670957.32,0.0588,2.1209,0.4324,2.6827,2.2051,1.9020,0.5754,0.1315,1.0253,0.8823,0.6244,4.9847,0.2667,6.9140,6.0304,4.7964
2024-01-02,1637571902533.3,0.0594,2.0984,0.4102,2.6827,2.2051,1.9020,0.5693,0.1262,1.0253,0.8825,0.6254,4.9320,0.2548,6.9140,6.0304,4.7964
2023-12-29,1627571463433.86,0.0598,2.0856,0.4004,2.6827,2.2049,1.9020,0.5658,0.1203,1.0253,0.8830,0.6258,4.9018,0.2468,6.9140,6.0276,4.7964
2023-12-28,1620071134109.28,0.0600,2.0760,0.3944,2.6827,2.2049,1.9020,0.5632,0.1154,1.0253,0.8830,0.6260,4.8792,0.2354,6.9140,6.0282,4.7964
2023-12-27,1637571902533.3,0.0594,2.0984,0.4106,2.6827,2.2051,1.9020,0.5693,0.1254,1.0253,0.8830,0.6264,4.9320,0.2552,6.9140,6.0304,4.7964
2023-12-26,1617571024334.42,0.0601,2.0728,0.3929,2.6827,2.2051,1.9020,0.5624,0.1143,1.0253,0.8831,0.6264,4.8717,0.2322,6.9140,6.0304,4.7964
2023-12-25,1610070695009.84,0.0604,2.0632,0.3855,2.6827,2.2051,1.9020,0.5598,0.1060,1.0253,0.8836,0.6264,4.8491,0.2211,6.9140,6.0304,4.7964
2023-12-22,1600070255910.4,0.0608,2.0504,0.3733,2.6827,2.2049,1.9020,0.5563,0.0953,1.0253,0.8843,0.6270,4.8190,0.2074,6.9140,6.0276,4.7964
2023-12-21,1600070255910.4,0.0608,2.0504,0.3735,2.6827,2.2049,1.9020,0.5563,0.0953,1.0253,0.8843,0.6270,4.8190,0.2075,6.9140,6.0282,4.7964
2023-12-20,1602570365685.26,0.0607,2.0536,0.3777,2.6827,2.2051,1.9020,0.5572,0.0986,1.0253,0.8844,0.6272,4.8265,0.2104,6.9140,6.0304,4.7964
2023-12-19,1610070695009.84,0.0604,2.0632,0.3847,2.6827,2.2051,1.9020,0.5598,0.1048,1.0253,0.8846,0.6274,4.8491,0.2203,6.9140,6.0304,4.7964
2023-12-18,1605070475460.12,0.0606,2.0568,0.3790,2.6827,2.2051,1.9020,0.5580,0.1003,1.0253,0.8848,0.6275,4.8341,0.2125,6.9140,6.0304,4.7964
2023-12-15,1592569926585.82,0.0611,2.0408,0.3663,2.6827,2.2049,1.9020,0.5537,0.0875,1.0253,0.8855,0.6275,4.7964,0.1996,6.9140,6.0276,4.7964
2023-12-14,1607570585234.98,0.0605,2.0600,0.3813,2.6827,2.2049,1.9020,0.5589,0.1023,1.0253,0.8855,0.6275,4.8416,0.2157,6.9140,6.0282,4.7964
2023-12-13,1610070695009.84,0.0604,2.0632,0.3835,2.6827,2.2051,1.9020,0.5598,0.1036,1.0253,0.8856,0.6275,4.8491,0.2191,6.9140,6.0304,4.7964
2023-12-12,1615070914559.56,0.0602,2.0696,0.3896,2.6827,2.2051,1.9020,0.5615,0.1081,1.0255,0.8857,0.6280,4.8642,0.2236,6.9140,6.0304,4.7964
2023-12-11,1592569926585.82,0.0611,2.0408,0.3666,2.6827,2.2051,1.9020,0.5537,0.0875,1.0261,0.8860,0.6280,4.7964,0.1998,6.9140,6.0304,4.7964
2023-12-08,1587569707036.1,0.0613,2.0344,0.3622,2.6827,2.2052,1.9020,0.5519,0.0784,1.0282,0.8864,0.6280,4.7814,0.1947,6.9140,6.0276,4.7964
2023-12-07,1575069158161.8,0.0617,2.0184,0.3550,2.6827,2.2052,1.9020,0.5476,0.0637,1.0282,0.8864,0.6285,4.7437,0.1845,6.9140,6.0282,4.7964
2023-12-06,1572569048386.94,0.0618,2.0151,0.3514,2.6827,2.2056,1.9020,0.5467,0.0612,1.0282,0.8865,0.6290,4.7362,0.1804,6.9140,6.0304,4.7964
2023-12-05,1590069816810.96,0.0612,2.0376,0.3629,2.6827,2.2060,1.9020,0.5528,0.0806,1.0282,0.8867,0.6295,4.7889,0.1965,6.9140,6.0304,4.8016
2023-12-04,1605070475460.12,0.0606,2.0568,0.3765,2.6827,2.2071,1.9020,0.5580,0.0978,1.0282,0.8868,0.6296,4.8341,0.2100,6.9140,6.0304,4.8016
2023-12-01,1595070036360.68,0.0610,2.0440,0.3676,2.6827,2.2083,1.9020,0.5545,0.0891,1.0287,0.8871,0.6306,4.8040,0.2012,6.9140,6.0276,4.8016
2023-11-30,1600070255910.4,0.0608,2.0504,0.3710,2.6827,2.2083,1.9020,0.5563,0.0924,1.0287,0.8874,0.6307,4.8190,0.2050,6.9140,6.0282,4.8016
2023-11-29,1585069597261.24,0.0614,2.0312,0.3588,2.6827,2.2083,1.9020,0.5511,0.0756,1.0287,0.8875,0.6310,4.7738,0.1911,6.9140,6.0304,4.8016
2023-11-28,1592569926585.82,0.0611,2.0408,0.3646,2.6827,2.2083,1.9020,0.5537,0.0855,1.0290,0.8875,0.6312,4.7964,0.1977,6.9140,6.0304,4.8032
2023-11-27,1590069816810.96,0.0612,2.0376,0.3625,2.6827,2.2083,1.9020,0.5528,0.0801,1.0311,0.8875,0.6316,4.7889,0.1961,6.9140,6.0304,4.8038
2023-11-24,1600070255910.4,0.0608,2.0504,0.3696,2.6827,2.2083,1.9020,0.5563,0.0912,1.0340,0.8878,0.6320,4.8190,0.2037,6.9140,6.0276,4.8040
2023-11-23,1590069816810.96,0.0612,2.0376,0.3624,2.6827,2.2083,1.9020,0.5528,0.0801,1.0340,0.8881,0.6326,4.7889,0.1960,6.9140,6.0282,4.8040
2023-11-22,1592569926585.82,0.0611,2.0408,0.3637,2.6827,2.2084,1.9020,0.5537,0.0847,1.0340,0.8881,0.6326,4.7964,0.1969,6.9140,6.0304,4.8040
2023-11-21,1600070255910.4,0.0608,2.0504,0.3691,2.6827,2.2085,1.9020,0.5563,0.0904,1.0342,0.8881,0.6330,4.8190,0.2030,6.9140,6.0304,4.8093
2023-11-20,1597570146135.54,0.0609,2.0472,0.3679,2.6827,2.2087,1.9020,0.5554,0.0888,1.0351,0.8881,0.6337,4.8115,0.2014,6.9140,6.0304,4.8093
2023-11-17,1595070036360.68,0.0610,2.0440,0.3655,2.6827,2.2085,1.9020,0.5545,0.0871,1.0361,0.8881,0.6337,4.8040,0.1992,6.9140,6.0276,4.8093
2023-11-16,1600070255910.4,0.0608,2.0504,0.3681,2.6827,2.2085,1.9020,0.5563,0.0896,1.0361,0.8882,0.6337,4.8190,0.2021,6.9140,6.0282,4.8096
2023-11-15,1590069816810.96,0.0612,2.0376,0.3625,2.6827,2.2087,1.9020,0.5528,0.0801,1.0361,0.8882,0.6341,4.7889,0.1961,6.9140,6.0304,4.8096
2023-11-14,1592569926585.82,0.0611,2.0408,0.3633,2.6827,2.2087,1.9020,0.5537,0.0843,1.0369,0.8885,0.6341,4.7964,0.1965,6.9140,6.0304,4.8114
2023-11-13,1592569926585.82,0.0611,2.0408,0.3633,2.6827,2.2087,1.9020,0.5537,0.0843,1.0369,0.8887,0.6344,4.7964,0.1965,6.9140,6.0304,4.8118
2023-11-10,1602570365685.26,0.0607,2.0536,0.3692,2.6827,2.2085,1.9020,0.5572,0.0899,1.0371,0.8889,0.6344,4.8265,0.2021,6.9140,6.0276,4.8171
2023-11-09,1595070036360.68,0.0610,2.0440,0.3644,2.6827,2.2085,1.9020,0.5545,0.0859,1.0371,0.8889,0.6347,4.8040,0.1980,6.9140,6.0282,4.8171
2023-11-08,1565068719062.36,0.0621,2.0055,0.3416,2.6827,2.2087,1.9020,0.5441,0.0559,1.0371,0.8889,0.6363,4.7136,0.1730,6.9140,6.0304,4.8171
2023-11-07,1562568609287.5,0.0622,2.0023,0.3387,2.6827,2.2087,1.9020,0.5432,0.0538,1.0371,0.8891,0.6365,4.7061,0.1714,6.9140,6.0304,4.8195
2023-11-06,1550068060413.2,0.0627,1.9863,0.3202,2.6827,2.2087,1.9020,0.5389,0.0427,1.0371,0.8893,0.6365,4.6684,0.1513,6.9140,6.0304,4.8236
2023-11-03,1575069158161.8,0.0617,2.0184,0.3532,2.6827,2.2085,1.9020,0.5476,0.0620,1.0371,0.8899,0.6368,4.7437,0.1828,6.9140,6.0276,4.8236
2023-11-02,1585069597261.24,0.0614,2.0312,0.3570,2.6827,2.2085,1.9020,0.5511,0.0740,1.0371,0.8901,0.6368,4.7738,0.1894,6.9140,6.0282,4.8325
2023-11-01,1570068938612.08,0.0619,2.0119,0.3469,2.6827,2.2087,1.9020,0.5459,0.0580,1.0371,0.8906,0.6376,4.7287,0.1763,6.9140,6.0304,4.8325
2023-10-31,1567568828837.22,0.0620,2.0087,0.3461,2.6827,2.2087,1.9020,0.5450,0.0571,1.0371,0.8911,0.6380,4.7211,0.1759,6.9140,6.0304,4.8325
2023-10-30,1557568389737.78,0.0624,1.9959,0.3329,2.6827,2.2087,1.9020,0.5415,0.0506,1.0371,0.8911,0.6387,4.6910,0.1661,6.9140,6.0304,4.8354
2023-10-27,1612570804784.7,0.0603,2.0664,0.3745,2.6827,2.2085,1.9020,0.5606,0.0928,1.0371,0.8912,0.6387,4.8567,0.2082,6.9140,6.0276,4.8357
2023-10-26,1625071353659.0,0.0598,2.0655,0.3739,2.6827,2.2085,1.9020,0.5814,0.1249,1.0371,0.8912,0.6387,4.9310,0.2391,6.9140,6.0282,4.8357
2023-10-25,1595070036360.68,0.0610,2.0274,0.3547,2.6827,2.2087,1.9020,0.5706,0.1093,1.0371,0.8912,0.6396,4.8400,0.2026,6.9140,6.0304,4.8357
2023-10-24,1605070475460.12,0.0606,2.0401,0.3592,2.6827,2.2087,1.9020,0.5742,0.1106,1.0371,0.8913,0.6407,4.8703,0.2141,6.9140,6.0304,4.8357
2023-10-23,1625071353659.0,0.0598,2.0655,0.3732,2.6827,2.2087,1.9020,0.5814,0.1241,1.0374,0.8914,0.6408,4.9310,0.2384,6.9140,6.0304,4.8357
2023-10-20,1637571902533.3,0.0594,2.0814,0.3778,2.6827,2.2087,1.9020,0.5858,0.1335,1.0401,0.8914,0.6409,4.9689,0.2493,6.9140,6.0276,4.8357
2023-10-19,1655072670957.32,0.0588,2.1037,0.3961,2.6827,2.2090,1.9020,0.5921,0.1405,1.0401,0.8914,0.6419,5.0220,0.2568,6.9140,6.0282,4.8357
2023-10-18,1687574098030.5,0.0576,2.1450,0.4336,2.6827,2.2104,1.9020,0.6037,0.1558,1.0401,0.8914,0.6419,5.1206,0.2881,6.9140,6.0304,4.8357
2023-10-17,1682573878480.78,0.0578,2.1386,0.4291,2.6827,2.2104,1.9020,0.6019,0.1529,1.0415,0.8914,0.6419,5.1055,0.2787,6.9140,6.0304,4.8357
2023-10-16,1675073549156.2,0.0581,2.1291,0.4213,2.6827,2.2104,1.9020,0.5992,0.1455,1.0416,0.8914,0.6419,5.0827,0.2725,6.9140,6.0304,4.8357
2023-10-13,1680073768705.92,0.0579,2.1354,0.4263,2.6827,2.2104,1.9020,0.6010,0.1491,1.0419,0.8927,0.6429,5.0979,0.2760,6.9140,6.0276,4.8357
2023-10-12,1627571463433.86,0.0598,2.0687,0.3739,2.6827,2.2118,1.9020,0.5823,0.1249,1.0419,0.8930,0.6429,4.9386,0.2420,6.9140,6.0282,4.8357
2023-10-11,1585069597261.24,0.0614,2.0147,0.3485,2.6827,2.2121,1.9020,0.5671,0.1040,1.0419,0.8930,0.6429,4.8096,0.1952,6.9140,6.0304,4.8357
2023-10-10,1565068719062.36,0.0621,1.9893,0.3239,2.6827,2.2125,1.9020,0.5599,0.0908,1.0419,0.8931,0.6429,4.7489,0.1825,6.9140,6.0304,4.8357
2023-10-09,1572569048386.94,0.0618,1.9988,0.3329,2.6827,2.2125,1.9020,0.5626,0.0966,1.0434,0.8931,0.6430,4.7717,0.1874,6.9140,6.0304,4.8357
2023-09-28,1575069158161.8,0.0617,2.0020,0.3359,2.6827,2.2125,1.9020,0.5635,0.0969,1.0440,0.8933,0.6430,4.7793,0.1885,6.9140,6.0276,4.8357
2023-09-27,1547567950638.34,0.0628,1.9670,0.2995,2.6827,2.2125,1.9020,0.5536,0.0805,1.0440,0.8933,0.6440,4.6958,0.1676,6.9140,6.0282,4.8357
2023-09-26,1577569267936.66,0.0616,2.0052,0.3381,2.6827,2.2125,1.9020,0.5644,0.0974,1.0442,0.8936,0.6450,4.7869,0.1906,6.9140,6.0282,4.8357
