日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PS-TTM,PS-TTM 分位点,PS-TTM 80%分位点值,PS-TTM 50%分位点值,PS-TTM 20%分位点值
2025-11-19,=322.4000,=322.4000,=322.4000,=322.4000,=320456686284.8,=285450377576.0,=273824660657.6,,=16.0059,,,,
2025-11-18,=316.8600,=316.8600,=316.8600,=316.8600,=314950079454.7201,=280545305951.0,=269119360967.64,,=15.7308,,,,
2025-11-17,=311.7000,=311.7000,=311.7000,=311.7000,=309821182118.4,=275976683283.0,=264736807465.8,,=15.4747,,,,
2025-11-14,=310.5800,=310.5800,=310.5800,=310.5800,=308707933084.16,=274985044254.0,=263785555542.92,,=15.4191,,,,
2025-11-13,=325.8500,=325.8500,=325.8500,=325.8500,=323885890899.2,=288504979942.0,=276754856312.9,,=16.1772,,,,
2025-11-12,=329.1000,=329.1000,=329.1000,=329.1000,=327116301043.2,=291382503909.0,=279515185553.4,,=16.3385,,,,
2025-11-11,=326.0000,=326.0000,=326.0000,=326.0000,=324034986752.0,=288637788740.0,=276882256124.0,,=16.1846,,,,
2025-11-10,=336.0000,=336.0000,=336.0000,=336.0000,=333974710272.0,=297491708640.0,=285375576864.0,,=16.6811,,,,
2025-11-07,=349.7900,=349.7900,=349.7900,=349.7900,=347681589006.08,=309701264182.0,=297087866164.46,,=17.3657,,,,
2025-11-06,=356.7100,=356.7100,=356.7100,=356.7100,=354559877681.92,=315828176753.0,=302965244116.54,,=17.7092,,,,
2025-11-05,=346.1000,=346.1000,=346.1000,=346.1000,=344013831027.2,=306434167739.0,=293953830811.4,,=17.1825,,,,
2025-11-04,=348.0400,=348.0400,=348.0400,=348.0400,=345942137390.08,=308151828200.0,=295601535034.96,,=17.2788,,,,
2025-11-03,=346.7600,=346.7600,=346.7600,=346.7600,=344669852779.52,=307018526452.0,=294514389980.24,,=17.2153,,,,
2025-10-31,=344.3100,=344.3100,=344.3100,=344.3100,=342234620517.12,=304849316077.0,=292433526398.94,,=17.0936,,,,
2025-10-30,=374.0000,=374.0000,=374.0000,=374.0000,=371745659648.0,=331136604260.0,=317650195676.0,,=18.5676,,,,
2025-10-29,=406.1000,=406.1000,=406.1000,=406.1000,=403652172147.2,=359557687139.0,=344253424468.4,,=24.6787,,,,
2025-10-28,=410.6200,=410.6200,=410.6200,=410.6200,=408144927178.24,=363559658934.0,=348085055787.28,,=24.9533,,,,
2025-10-27,=403.9500,=403.9500,=403.9500,=403.9500,=401515131590.4,=357654094361.0,=342430856473.8,,=24.5480,,,,
2025-10-24,=372.9700,=372.9700,=372.9700,=372.9700,=370721868125.44,=330224650510.0,=316168923230.68,,=22.6654,,,,
2025-10-23,=347.7600,=347.7600,=347.7600,=347.7600,=345663825131.52,=307903918442.0,=294798253861.44,,=21.1333,,,,
2025-10-22,=362.8300,=362.8300,=362.8300,=362.8300,=360642988476.16,=321246775732.0,=307573183944.52,,=22.0491,,,,
2025-10-21,=365.4200,=365.4200,=365.4200,=365.4200,=363217376867.84,=323539940986.0,=309768742598.4801,,=22.2065,,,,
2025-10-20,=329.2400,=329.2400,=329.2400,=329.2400,=327255457172.48,=291506458788.0,=279098737926.56,,=20.0079,,,,
2025-10-17,=316.3100,=316.3100,=316.3100,=316.3100,=314403394661.12,=280058340357.0,=268137898777.64,,=19.2221,,,,
2025-10-16,=324.7600,=324.7600,=324.7600,=324.7600,=322802461035.52,=287539902672.0,=275301014849.44,,=19.7356,,,,
2025-10-15,=322.5900,=322.5900,=322.5900,=322.5900,=320645541031.68,=285618602054.0,=273461492733.96,,=19.6038,,,,
2025-10-14,=316.5000,=316.5000,=316.5000,=316.5000,=314592249408.0,=280226564835.0,=268298962926.0,,=19.2337,,,,
2025-10-13,=348.6000,=348.6000,=348.6000,=348.6000,=346498761907.2,=308647647714.0,=295510326938.4,,=21.1844,,,,
2025-10-10,=346.2000,=346.2000,=346.2000,=346.2000,=344113228262.4,=306522706938.0,=293475832432.8,,=21.0385,,,,
2025-10-09,=351.1500,=351.1500,=351.1500,=351.1500,=349033391404.8,=310905397289.0,=297671977350.6,,=21.3394,,,,
2025-09-30,=365.7700,=365.7700,=365.7700,=365.7700,=363565267191.04,=323849828182.0,=310065439713.88,,=22.2278,,,,
2025-09-29,=388.2800,=388.2800,=388.2800,=388.2800,=385939584834.56,=343780001877.0,=329147302764.32,,=23.5957,,,,
2025-09-26,=374.0000,=374.0000,=374.0000,=374.0000,=371745659648.0,=331136604260.0,=317042060456.0,,=22.7279,,,,
2025-09-25,=376.0000,=376.0000,=376.0000,=376.0000,=373733604352.0,=332907388240.0,=318737472544.0,,=22.8495,,,,
2025-09-24,=354.6400,=354.6400,=354.6400,=354.6400,=352502354913.28,=313995415334.0,=300630471444.16,,=21.5514,,,,
2025-09-23,=353.0000,=353.0000,=353.0000,=353.0000,=350872240256.0,=312543372470.0,=299240233532.0,,=21.4518,,,,
2025-09-22,=343.0000,=343.0000,=343.0000,=343.0000,=340932516736.0,=303689452570.0,=290763173092.0,,=20.8441,,,,
2025-09-19,=350.0000,=350.0000,=350.0000,=350.0000,=347890323200.0,=309887196500.0,=296697115400.0,,=21.2695,,,,
2025-09-18,=345.5100,=345.5100,=345.5100,=345.5100,=343427387339.52,=305911786465.0,=292890915262.44,,=20.9966,,,,
2025-09-17,=347.6600,=347.6600,=347.6600,=347.6600,=345564427896.32,=307815379243.0,=294713483257.0401,,=21.1273,,,,
2025-09-16,=345.7500,=345.7500,=345.7500,=345.7500,=343665940704.0,=306124280543.0,=293094364713.0,,=21.0112,,,,
2025-09-15,=350.3000,=350.3000,=350.3000,=350.3000,=348188514905.6001,=310152814097.0,=296951427213.2,,=21.2877,,,,
2025-09-12,=357.9800,=357.9800,=357.9800,=357.9800,=355822222568.96,=316952624580.0,=303461809631.12,,=21.7544,,,,
2025-09-11,=379.9000,=379.9000,=379.9000,=379.9000,=377512287470.8,=336269070046.0,=322043526115.6,,=23.0805,,,,
2025-09-10,=334.9500,=334.9500,=334.9500,=334.9500,=332844803075.4,=296481508323.0,=283939139437.8,,=20.3496,,,,
2025-09-09,=315.3200,=315.3200,=315.3200,=315.3200,=313338179745.44,=279105983593.0,=267298669794.08,,=19.1570,,,,
2025-09-08,=314.5000,=314.5000,=314.5000,=314.5000,=312523333534.0,=278380159330.0,=266603550838.0,,=19.1072,,,,
