日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PE-TTM(扣非),PE-TTM(扣非) 分位点,PE-TTM(扣非) 80%分位点值,PE-TTM(扣非) 50%分位点值,PE-TTM(扣非) 20%分位点值
2026-05-18,=6.5000,=6.5000,=6.5000,=6.5000,=88267019750.0,=74771095750.0,=29555037915.0,,=5.7934,,,,
2026-05-15,=6.5900,=6.5900,=6.5900,=6.5900,=89489178485.0,=75806387845.0,=29964261516.9,,=5.8736,,,,
2026-05-14,=6.6600,=6.6600,=6.6600,=6.6600,=90439746390.0,=76611615030.0,=30282546540.6,,=5.9360,,,,
2026-05-13,=6.7500,=6.7500,=6.7500,=6.7500,=91661905125.0,=77646907125.0,=30691770142.5,,=6.0162,,,,
2026-05-12,=6.7600,=6.7600,=6.7600,=6.7600,=91797700540.0,=77761939580.0,=30737239431.6,,=6.0251,,,,
2026-05-11,=6.7800,=6.7800,=6.7800,=6.7800,=92069291370.0,=77992004490.0,=30828178009.8,,=6.0429,,,,
2026-05-08,=6.7500,=6.7500,=6.7500,=6.7500,=91661905125.0,=77646907125.0,=30691770142.5,,=6.0162,,,,
2026-05-07,=6.7600,=6.7600,=6.7600,=6.7600,=91797700540.0,=77761939580.0,=30737239431.6,,=6.0251,,,,
2026-05-06,=6.7200,=6.7200,=6.7200,=6.7200,=91254518880.0,=77301809760.0,=30555362275.2,,=5.9894,,,,
2026-04-30,=6.7500,=6.7500,=6.7500,=6.7500,=91661905125.0,=77646907125.0,=30691770142.5,,=6.0162,,,,
2026-04-29,=6.7900,=6.7900,=6.7900,=6.7900,=92205086785.0,=78107036945.0,=30873647298.9,,=5.7636,,,,
2026-04-28,=6.7600,=6.7600,=6.7600,=6.7600,=91797700540.0,=77761939580.0,=30737239431.6,,=5.7382,,,,
2026-04-27,=6.7400,=6.7400,=6.7400,=6.7400,=91526109710.0,=77531874670.0,=30646300853.4,,=5.7212,,,,
2026-04-24,=6.8100,=6.8100,=6.8100,=6.8100,=92476677615.0,=78337101855.0,=30964585877.1,,=5.7806,,,,
2026-04-23,=6.8600,=6.8600,=6.8600,=6.8600,=93155654690.0,=78912264130.0,=31191932322.6,,=5.8230,,,,
2026-04-22,=6.8800,=6.8800,=6.8800,=6.8800,=93427245520.0,=79142329040.0,=31282870900.8,,=5.8400,,,,
2026-04-21,=6.8900,=6.8900,=6.8900,=6.8900,=93563040935.0,=79257361495.0,=31328340189.9,,=5.8485,,,,
2026-04-20,=6.9000,=6.9000,=6.9000,=6.9000,=93698836350.0,=79372393950.0,=31373809479.0,,=5.8570,,,,
2026-04-17,=6.9300,=6.9300,=6.9300,=6.9300,=94106222595.0,=79717491315.0,=31510217346.3,,=5.8825,,,,
2026-04-16,=6.9600,=6.9600,=6.9600,=6.9600,=94513608840.0,=80062588680.0,=31646625213.6,,=5.9079,,,,
2026-04-15,=6.9600,=6.9600,=6.9600,=6.9600,=94513608840.0,=80062588680.0,=31646625213.6,,=5.9079,,,,
2026-04-14,=6.9600,=6.9600,=6.9600,=6.9600,=94513608840.0,=80062588680.0,=31646625213.6,,=5.9079,,,,
2026-04-13,=6.9300,=6.9300,=6.9300,=6.9300,=94106222595.0,=79717491315.0,=31510217346.3,,=5.8825,,,,
2026-04-10,=6.9900,=6.9900,=6.9900,=6.9900,=94920995085.0,=80407686045.0,=31783033080.9,,=5.9334,,,,
2026-04-09,=6.9700,=6.9700,=6.9700,=6.9700,=94649404255.0,=80177621135.0,=31692094502.7,,=5.9164,,,,
2026-04-08,=7.0400,=7.0400,=7.0400,=7.0400,=95599972160.0,=80982848320.0,=32010379526.4,,=5.9758,,,,
2026-04-07,=6.9100,=6.9100,=6.9100,=6.9100,=93834631765.0,=79487426405.0,=31419278768.1,,=5.8655,,,,
2026-04-03,=6.9100,=6.9100,=6.9100,=6.9100,=93834631765.0,=79487426405.0,=31419278768.1,,=5.8655,,,,
2026-04-02,=6.9700,=6.9700,=6.9700,=6.9700,=94649404255.0,=80177621135.0,=31692094502.7,,=5.9164,,,,
2026-04-01,=7.0500,=7.0500,=7.0500,=7.0500,=95735767575.0,=81097880775.0,=32055848815.5,,=5.9843,,,,
2026-03-31,=7.0500,=7.0500,=7.0500,=7.0500,=95735767575.0,=81097880775.0,=32055848815.5,,=5.9843,,,,
2026-03-30,=7.0400,=7.0400,=7.0400,=7.0400,=95599972160.0,=80982848320.0,=32010379526.4,,=4.6820,,,,
2026-03-27,=6.9900,=6.9900,=6.9900,=6.9900,=94920995085.0,=80407686045.0,=31783033080.9,,=4.6487,,,,
2026-03-26,=6.9600,=6.9600,=6.9600,=6.9600,=94513608840.0,=80062588680.0,=31646625213.6,,=4.6288,,,,
2026-03-25,=7.0500,=7.0500,=7.0500,=7.0500,=95735767575.0,=81097880775.0,=32055848815.5,,=4.6886,,,,
2026-03-24,=6.9900,=6.9900,=6.9900,=6.9900,=94920995085.0,=80407686045.0,=31783033080.9,,=4.6487,,,,
2026-03-23,=6.9000,=6.9000,=6.9000,=6.9000,=93698836350.0,=79372393950.0,=31373809479.0,,=4.5889,,,,
2026-03-20,=7.1600,=7.1600,=7.1600,=7.1600,=97229517140.0,=82363237780.0,=32556010995.6,,=4.7618,,,,
2026-03-19,=7.1900,=7.1900,=7.1900,=7.1900,=97636903385.0,=82708335145.0,=32692418862.9,,=4.7817,,,,
2026-03-18,=7.2900,=7.2900,=7.2900,=7.2900,=98994857535.0,=83858659695.0,=33147111753.9,,=4.8482,,,,
2026-03-17,=7.3300,=7.3300,=7.3300,=7.3300,=99538039195.0,=84318789515.0,=33328988910.3,,=4.8748,,,,
2026-03-16,=7.3700,=7.3700,=7.3700,=7.3700,=100081220855.0,=84778919335.0,=33510866066.7,,=4.9014,,,,
2026-03-13,=7.5100,=7.5100,=7.5100,=7.5100,=101982356665.0,=86389373705.0,=34147436114.1,,=4.9945,,,,
2026-03-12,=7.4100,=7.4100,=7.4100,=7.4100,=100624402515.0,=85239049155.0,=33692743223.1,,=4.9280,,,,
2026-03-11,=7.3700,=7.3700,=7.3700,=7.3700,=100081220855.0,=84778919335.0,=33510866066.7,,=4.9014,,,,
2026-03-10,=7.2800,=7.2800,=7.2800,=7.2800,=98859062120.0,=83743627240.0,=33101642464.8,,=4.8416,,,,
2026-03-09,=7.2200,=7.2200,=7.2200,=7.2200,=98044289630.0,=83053432510.0,=32828826730.2,,=4.8017,,,,
2026-03-06,=7.2700,=7.2700,=7.2700,=7.2700,=98723266705.0,=83628594785.0,=33056173175.7,,=4.8349,,,,
2026-03-05,=7.2000,=7.2000,=7.2000,=7.2000,=97772698800.0,=82823367600.0,=32737888152.0,,=4.7884,,,,
2026-03-04,=7.1400,=7.1400,=7.1400,=7.1400,=96957926310.0,=82133172870.0,=32465072417.4,,=4.7485,,,,
2026-03-03,=7.2500,=7.2500,=7.2500,=7.2500,=98451675875.0,=83398529875.0,=32965234597.5,,=4.8216,,,,
2026-03-02,=7.3500,=7.3500,=7.3500,=7.3500,=99809630025.0,=84548854425.0,=33419927488.5,,=4.8881,,,,
2026-02-27,=7.3600,=7.3600,=7.3600,=7.3600,=99945425440.0,=84663886880.0,=33465396777.6,,=4.8948,,,,
2026-02-26,=7.3600,=7.3600,=7.3600,=7.3600,=99945425440.0,=84663886880.0,=33465396777.6,,=4.8948,,,,
2026-02-25,=7.2900,=7.2900,=7.2900,=7.2900,=98994857535.0,=83858659695.0,=33147111753.9,,=4.8482,,,,
2026-02-24,=7.3400,=7.3400,=7.3400,=7.3400,=99673834610.0,=84433821970.0,=33374458199.4,,=4.8815,,,,
2026-02-13,=7.1700,=7.1700,=7.1700,=7.1700,=97365312555.0,=82478270235.0,=32601480284.7,,=4.7684,,,,
2026-02-12,=7.2400,=7.2400,=7.2400,=7.2400,=98315880460.0,=83283497420.0,=32919765308.4,,=4.8150,,,,
2026-02-11,=7.2400,=7.2400,=7.2400,=7.2400,=98315880460.0,=83283497420.0,=32919765308.4,,=4.8150,,,,
2026-02-10,=7.2300,=7.2300,=7.2300,=7.2300,=98180085045.0,=83168464965.0,=32874296019.3,,=4.8083,,,,
2026-02-09,=7.2600,=7.2600,=7.2600,=7.2600,=98587471290.0,=83513562330.0,=33010703886.6,,=4.8283,,,,
2026-02-06,=7.2300,=7.2300,=7.2300,=7.2300,=98180085045.0,=83168464965.0,=32874296019.3,,=4.8083,,,,
2026-02-05,=7.2700,=7.2700,=7.2700,=7.2700,=98723266705.0,=83628594785.0,=33056173175.7,,=4.8349,,,,
2026-02-04,=7.2800,=7.2800,=7.2800,=7.2800,=98859062120.0,=83743627240.0,=33101642464.8,,=4.8416,,,,
2026-02-03,=7.1700,=7.1700,=7.1700,=7.1700,=97365312555.0,=82478270235.0,=32601480284.7,,=4.7684,,,,
2026-02-02,=7.1300,=7.1300,=7.1300,=7.1300,=96822130895.0,=82018140415.0,=32419603128.3,,=4.7418,,,,
2026-01-30,=7.2700,=7.2700,=7.2700,=7.2700,=98723266705.0,=83628594785.0,=33056173175.7,,=4.8349,,,,
2026-01-29,=7.3300,=7.3300,=7.3300,=7.3300,=99538039195.0,=84318789515.0,=33328988910.3,,=4.8748,,,,
2026-01-28,=7.3200,=7.3200,=7.3200,=7.3200,=99402243780.0,=84203757060.0,=33283519621.2,,=4.8682,,,,
2026-01-27,=7.3300,=7.3300,=7.3300,=7.3300,=99538039195.0,=84318789515.0,=33328988910.3,,=4.8748,,,,
2026-01-26,=7.4900,=7.4900,=7.4900,=7.4900,=101710765835.0,=86159308795.0,=34056497535.9,,=4.9812,,,,
2026-01-23,=7.3900,=7.3900,=7.3900,=7.3900,=100352811685.0,=85008984245.0,=33601804644.9,,=4.9147,,,,
2026-01-22,=7.5300,=7.5300,=7.5300,=7.5300,=102253947495.0,=86619438615.0,=34238374692.3,,=5.0078,,,,
2026-01-21,=7.6000,=7.6000,=7.6000,=7.6000,=103204515400.0,=87424665800.0,=34556659716.0,,=5.0544,,,,
2026-01-20,=7.6400,=7.6400,=7.6400,=7.6400,=103747697060.0,=87884795620.0,=34738536872.4,,=5.0810,,,,
2026-01-19,=7.5100,=7.5100,=7.5100,=7.5100,=101982356665.0,=86389373705.0,=34147436114.1,,=4.9945,,,,
2026-01-16,=7.5300,=7.5300,=7.5300,=7.5300,=102253947495.0,=86619438615.0,=34238374692.3,,=5.0078,,,,
2026-01-15,=7.6700,=7.6700,=7.6700,=7.6700,=104155083305.0,=88229892985.0,=34874944739.7,,=5.1010,,,,
2026-01-14,=7.6700,=7.6700,=7.6700,=7.6700,=104155083305.0,=88229892985.0,=34874944739.7,,=5.1010,,,,
2026-01-13,=7.8200,=7.8200,=7.8200,=7.8200,=106192014530.0,=89955379810.0,=35556984076.2,,=5.2007,,,,
2026-01-12,=7.8100,=7.8100,=7.8100,=7.8100,=106056219115.0,=89840347355.0,=35511514787.1,,=5.1941,,,,
2026-01-09,=7.8000,=7.8000,=7.8000,=7.8000,=105920423700.0,=89725314900.0,=35466045498.0,,=5.1874,,,,
2026-01-08,=7.8000,=7.8000,=7.8000,=7.8000,=105920423700.0,=89725314900.0,=35466045498.0,,=5.1874,,,,
2026-01-07,=7.7900,=7.7900,=7.7900,=7.7900,=105784628285.0,=89610282445.0,=35420576208.9,,=5.1808,,,,
2026-01-06,=7.7700,=7.7700,=7.7700,=7.7700,=105513037455.0,=89380217535.0,=35329637630.7,,=5.1675,,,,
2026-01-05,=7.7100,=7.7100,=7.7100,=7.7100,=104698264965.0,=88690022805.0,=35056821896.1,,=5.1276,,,,
2025-12-31,=7.6700,=7.6700,=7.6700,=7.6700,=104155083305.0,=88229892985.0,=34874944739.7,,=5.1010,,,,
2025-12-30,=7.7000,=7.7000,=7.7000,=7.7000,=104562469550.0,=88574990350.0,=35011352607.0,,=5.1209,,,,
2025-12-29,=7.7700,=7.7700,=7.7700,=7.7700,=105513037455.0,=89380217535.0,=35329637630.7,,=5.1675,,,,
2025-12-26,=7.8100,=7.8100,=7.8100,=7.8100,=106056219115.0,=89840347355.0,=35511514787.1,,=5.1941,,,,
2025-12-25,=7.8100,=7.8100,=7.8100,=7.8100,=106056219115.0,=89840347355.0,=35511514787.1,,=5.1941,,,,
2025-12-24,=7.8200,=7.8200,=7.8200,=7.8200,=106192014530.0,=89955379810.0,=35556984076.2,,=5.2007,,,,
2025-12-23,=7.7900,=7.7900,=7.7900,=7.7900,=105784628285.0,=89610282445.0,=35420576208.9,,=5.1808,,,,
2025-12-22,=7.7800,=7.7800,=7.7800,=7.7800,=105648832870.0,=89495249990.0,=35375106919.8,,=5.1741,,,,
2025-12-19,=7.8000,=7.8000,=7.8000,=7.8000,=105920423700.0,=89725314900.0,=35466045498.0,,=5.1874,,,,
2025-12-18,=7.7800,=7.7800,=7.7800,=7.7800,=105648832870.0,=89495249990.0,=35375106919.8,,=5.1741,,,,
2025-12-17,=7.7600,=7.7600,=7.7600,=7.7600,=105377242040.0,=89265185080.0,=35284168341.6,,=5.1608,,,,
2025-12-16,=7.7300,=7.7300,=7.7300,=7.7300,=104969855795.0,=88920087715.0,=35147760474.3,,=5.1409,,,,
2025-12-15,=7.7800,=7.7800,=7.7800,=7.7800,=105648832870.0,=89495249990.0,=35375106919.8,,=5.1741,,,,
2025-12-12,=7.8100,=7.8100,=7.8100,=7.8100,=106056219115.0,=89840347355.0,=35511514787.1,,=5.1941,,,,
2025-12-11,=7.7800,=7.7800,=7.7800,=7.7800,=105648832870.0,=89495249990.0,=35375106919.8,,=5.1741,,,,
2025-12-10,=7.7700,=7.7700,=7.7700,=7.7700,=105513037455.0,=89380217535.0,=35329637630.7,,=5.1675,,,,
2025-12-09,=7.6800,=7.6800,=7.6800,=7.6800,=104290878720.0,=88344925440.0,=34920414028.8,,=5.1076,,,,
2025-12-08,=7.7600,=7.7600,=7.7600,=7.7600,=105377242040.0,=89265185080.0,=35284168341.6,,=5.1608,,,,
2025-12-05,=7.8000,=7.8000,=7.8000,=7.8000,=105920423700.0,=89725314900.0,=35466045498.0,,=5.1874,,,,
2025-12-04,=7.7900,=7.7900,=7.7900,=7.7900,=105784628285.0,=89610282445.0,=35420576208.9,,=5.1808,,,,
2025-12-03,=7.7700,=7.7700,=7.7700,=7.7700,=105513037455.0,=89380217535.0,=35329637630.7,,=5.1675,,,,
2025-12-02,=7.7900,=7.7900,=7.7900,=7.7900,=105784628285.0,=89610282445.0,=35420576208.9,,=5.1808,,,,
2025-12-01,=7.7700,=7.7700,=7.7700,=7.7700,=105513037455.0,=89380217535.0,=35329637630.7,,=5.1675,,,,
2025-11-28,=7.7300,=7.7300,=7.7300,=7.7300,=104969855795.0,=88920087715.0,=35147760474.3,,=5.1409,,,,
2025-11-27,=7.7300,=7.7300,=7.7300,=7.7300,=104969855795.0,=88920087715.0,=35147760474.3,,=5.1409,,,,
2025-11-26,=7.7400,=7.7400,=7.7400,=7.7400,=105105651210.0,=89035120170.0,=35193229763.4,,=5.1475,,,,
2025-11-25,=7.7500,=7.7500,=7.7500,=7.7500,=105241446625.0,=89150152625.0,=35238699052.5,,=5.1542,,,,
2025-11-24,=7.7300,=7.7300,=7.7300,=7.7300,=104969855795.0,=88920087715.0,=35147760474.3,,=5.1409,,,,
2025-11-21,=7.7000,=7.7000,=7.7000,=7.7000,=104562469550.0,=88574990350.0,=35011352607.0,,=5.1209,,,,
2025-11-20,=7.8400,=7.8400,=7.8400,=7.8400,=106463605360.0,=90185444720.0,=35647922654.4,,=5.2140,,,,
2025-11-19,=7.8400,=7.8400,=7.8400,=7.8400,=106463605360.0,=90185444720.0,=35647922654.4,,=5.2140,,,,
2025-11-18,=7.8600,=7.8600,=7.8600,=7.8600,=106735196190.0,=90415509630.0,=35738861232.6,,=5.2273,,,,
2025-11-17,=7.9100,=7.9100,=7.9100,=7.9100,=107414173265.0,=90990671905.0,=35966207678.1,,=5.2606,,,,
2025-11-14,=7.9700,=7.9700,=7.9700,=7.9700,=108228945755.0,=91680866635.0,=36239023412.7,,=5.3005,,,,
2025-11-13,=8.0300,=8.0300,=8.0300,=8.0300,=109043718245.0,=92371061365.0,=36511839147.3,,=5.3404,,,,
2025-11-12,=8.0300,=8.0300,=8.0300,=8.0300,=109043718245.0,=92371061365.0,=36511839147.3,,=5.3404,,,,
2025-11-11,=8.0500,=8.0500,=8.0500,=8.0500,=109315309075.0,=92601126275.0,=36602777725.5,,=5.3537,,,,
2025-11-10,=8.0600,=8.0600,=8.0600,=8.0600,=109451104490.0,=92716158730.0,=36648247014.6,,=5.3603,,,,
2025-11-07,=8.0200,=8.0200,=8.0200,=8.0200,=108907922830.0,=92256028910.0,=36466369858.2,,=5.3337,,,,
2025-11-06,=8.0100,=8.0100,=8.0100,=8.0100,=108772127415.0,=92140996455.0,=36420900569.1,,=5.3271,,,,
2025-11-05,=7.9600,=7.9600,=7.9600,=7.9600,=108093150340.0,=91565834180.0,=36193554123.6,,=5.2938,,,,
2025-11-04,=7.9700,=7.9700,=7.9700,=7.9700,=108228945755.0,=91680866635.0,=36239023412.7,,=5.3005,,,,
2025-11-03,=7.9900,=7.9900,=7.9900,=7.9900,=108500536585.0,=91910931545.0,=36329961990.9,,=5.3138,,,,
2025-10-31,=7.9500,=7.9500,=7.9500,=7.9500,=107957354925.0,=91450801725.0,=36148084834.5,,=5.2872,,,,
2025-10-30,=8.0500,=8.0500,=8.0500,=8.0500,=109315309075.0,=92601126275.0,=36602777725.5,,=5.4510,,,,
2025-10-29,=8.0600,=8.0600,=8.0600,=8.0600,=109451104490.0,=92716158730.0,=36648247014.6,,=5.4578,,,,
2025-10-28,=8.0300,=8.0300,=8.0300,=8.0300,=109043718245.0,=92371061365.0,=36511839147.3,,=5.4375,,,,
2025-10-27,=8.1600,=8.1600,=8.1600,=8.1600,=110809058640.0,=93866483280.0,=37102939905.6,,=5.5255,,,,
2025-10-24,=8.0900,=8.0900,=8.0900,=8.0900,=109858490735.0,=93061256095.0,=36784654881.9,,=5.4781,,,,
2025-10-23,=8.0900,=8.0900,=8.0900,=8.0900,=109858490735.0,=93061256095.0,=36784654881.9,,=5.4781,,,,
2025-10-22,=8.0700,=8.0700,=8.0700,=8.0700,=109586899905.0,=92831191185.0,=36693716303.7,,=5.4645,,,,
2025-10-21,=8.0700,=8.0700,=8.0700,=8.0700,=109586899905.0,=92831191185.0,=36693716303.7,,=5.4645,,,,
2025-10-20,=7.9600,=7.9600,=7.9600,=7.9600,=108093150340.0,=91565834180.0,=36193554123.6,,=5.3901,,,,
2025-10-17,=7.9900,=7.9900,=7.9900,=7.9900,=108500536585.0,=91910931545.0,=36329961990.9,,=5.4104,,,,
2025-10-16,=8.0400,=8.0400,=8.0400,=8.0400,=109179513660.0,=92486093820.0,=36557308436.4,,=5.4442,,,,
2025-10-15,=8.0700,=8.0700,=8.0700,=8.0700,=109586899905.0,=92831191185.0,=36693716303.7,,=5.4645,,,,
2025-10-14,=8.0800,=8.0800,=8.0800,=8.0800,=109722695320.0,=92946223640.0,=36739185592.8,,=5.4713,,,,
2025-10-13,=8.0800,=8.0800,=8.0800,=8.0800,=109722695320.0,=92946223640.0,=36739185592.8,,=5.4713,,,,
2025-10-10,=8.1400,=8.1400,=8.1400,=8.1400,=110537467810.0,=93636418370.0,=37012001327.4,,=5.5119,,,,
2025-10-09,=8.0500,=8.0500,=8.0500,=8.0500,=109315309075.0,=92601126275.0,=36602777725.5,,=5.4510,,,,
2025-09-30,=7.8500,=7.8500,=7.8500,=7.8500,=106599400775.0,=90300477175.0,=35693391943.5,,=5.3156,,,,
2025-09-29,=7.8200,=7.8200,=7.8200,=7.8200,=106192014530.0,=89955379810.0,=35556984076.2,,=5.2953,,,,
2025-09-26,=7.8000,=7.8000,=7.8000,=7.8000,=105920423700.0,=89725314900.0,=35466045498.0,,=5.2817,,,,
2025-09-25,=7.7800,=7.7800,=7.7800,=7.7800,=105648832870.0,=89495249990.0,=35375106919.8,,=5.2682,,,,
2025-09-24,=7.8700,=7.8700,=7.8700,=7.8700,=106870991605.0,=90530542085.0,=35784330521.7,,=5.3291,,,,
2025-09-23,=7.9200,=7.9200,=7.9200,=7.9200,=107549968680.0,=91105704360.0,=36011676967.2,,=5.3630,,,,
2025-09-22,=7.8700,=7.8700,=7.8700,=7.8700,=106870991605.0,=90530542085.0,=35784330521.7,,=5.3291,,,,
2025-09-19,=7.9300,=7.9300,=7.9300,=7.9300,=107685764095.0,=91220736815.0,=36057146256.3,,=5.3697,,,,
2025-09-18,=7.9200,=7.9200,=7.9200,=7.9200,=107549968680.0,=91105704360.0,=36011676967.2,,=5.3630,,,,
2025-09-17,=8.0600,=8.0600,=8.0600,=8.0600,=109451104490.0,=92716158730.0,=36648247014.6,,=5.4578,,,,
2025-09-16,=8.0200,=8.0200,=8.0200,=8.0200,=108907922830.0,=92256028910.0,=36466369858.2,,=5.4307,,,,
2025-09-15,=8.0200,=8.0200,=8.0200,=8.0200,=108907922830.0,=92256028910.0,=36466369858.2,,=5.4307,,,,
2025-09-12,=8.0200,=8.0200,=8.0200,=8.0200,=108907922830.0,=92256028910.0,=36466369858.2,,=5.4307,,,,
2025-09-11,=8.0200,=8.0200,=8.0200,=8.0200,=108907922830.0,=92256028910.0,=36466369858.2,,=5.4307,,,,
2025-09-10,=7.9700,=7.9700,=7.9700,=7.9700,=108228945755.0,=91680866635.0,=36239023412.7,,=5.3968,,,,
2025-09-09,=8.0000,=8.0000,=8.0000,=8.0000,=108636332000.0,=92025964000.0,=36375431280.0,,=5.4171,,,,
2025-09-08,=8.0300,=8.0300,=8.0300,=8.0300,=109043718245.0,=92371061365.0,=36511839147.3,,=5.4375,,,,
2025-09-05,=7.9700,=7.9700,=7.9700,=7.9700,=108228945755.0,=91680866635.0,=36239023412.7,,=5.3968,,,,
2025-09-04,=7.9400,=7.9400,=7.9400,=7.9400,=107821559510.0,=91335769270.0,=36102615545.4,,=5.3765,,,,
2025-09-03,=7.9900,=7.9900,=7.9900,=7.9900,=108500536585.0,=91910931545.0,=36329961990.9,,=5.4104,,,,
2025-09-02,=8.0700,=8.0700,=8.0700,=8.0700,=109586899905.0,=92831191185.0,=36693716303.7,,=5.4645,,,,
2025-09-01,=8.0900,=8.0900,=8.0900,=8.0900,=109858490735.0,=93061256095.0,=36784654881.9,,=5.4781,,,,
2025-08-29,=8.1300,=8.1300,=8.1300,=8.1300,=110401672395.0,=93521385915.0,=36966532038.3,,=5.3791,,,,
2025-08-28,=8.1300,=8.1300,=8.1300,=8.1300,=110401672395.0,=93521385915.0,=36966532038.3,,=5.3791,,,,
2025-08-27,=8.1100,=8.1100,=8.1100,=8.1100,=110130081565.0,=93291321005.0,=36875593460.1,,=5.3658,,,,
2025-08-26,=8.2600,=8.2600,=8.2600,=8.2600,=112167012790.0,=95016807830.0,=37557632796.6,,=5.4651,,,,
2025-08-25,=8.3200,=8.3200,=8.3200,=8.3200,=112981785280.0,=95707002560.0,=37830448531.2,,=5.5048,,,,
2025-08-22,=8.2300,=8.2300,=8.2300,=8.2300,=111759626545.0,=94671710465.0,=37421224929.3,,=5.4452,,,,
