日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PE-TTM(扣非),PE-TTM(扣非) 分位点,PE-TTM(扣非) 80%分位点值,PE-TTM(扣非) 50%分位点值,PE-TTM(扣非) 20%分位点值
2026-05-19,=55.0800,=55.0800,=55.0800,=55.0800,=143744673742.56,=110324487167.0,=79474636110.24,,=16.2966,,,,
2026-05-18,=55.4100,=55.4100,=55.4100,=55.4100,=144605889108.12,=110985472656.0,=79950791337.48,,=16.3943,,,,
2026-05-15,=56.0000,=56.0000,=56.0000,=56.0000,=146145637792.0,=112167234592.0,=80802099168.0,,=16.5688,,,,
2026-05-14,=56.7100,=56.7100,=56.7100,=56.7100,=147998555699.72,=113589354888.0,=81826554353.88,,=16.7789,,,,
2026-05-13,=57.1400,=57.1400,=57.1400,=57.1400,=149120745418.48,=114450639010.0,=82446999043.92,,=16.9061,,,,
2026-05-12,=59.4500,=59.4500,=59.4500,=59.4500,=155149252977.4,=119077537437.0,=85780085634.6,,=17.5896,,,,
2026-05-11,=59.4000,=59.4000,=59.4000,=59.4000,=155018765800.8,=118977388121.0,=85707940903.2,,=17.5748,,,,
2026-05-08,=59.9900,=59.9900,=59.9900,=59.9900,=156558514484.68,=120159150057.0,=86559248733.72,,=17.7494,,,,
2026-05-07,=59.4200,=59.4200,=59.4200,=59.4200,=155070960671.44,=119017447847.0,=85736798795.76,,=17.5807,,,,
2026-05-06,=59.3100,=59.3100,=59.3100,=59.3100,=154783888882.92,=118797119351.0,=85578080386.68,,=17.5482,,,,
2026-04-30,=58.8700,=58.8700,=58.8700,=58.8700,=153635601728.84,=117915805365.0,=84943206750.36,,=17.4180,,,,
2026-04-29,=59.4000,=59.4000,=59.4000,=59.4000,=155018765800.8,=118977388121.0,=85707940903.2,,=17.5748,,,,
2026-04-28,=59.4200,=59.4200,=59.4200,=59.4200,=155070960671.44,=119017447847.0,=85736798795.76,,=17.5807,,,,
2026-04-27,=59.4500,=59.4500,=59.4500,=59.4500,=155149252977.4,=119077537437.0,=85780085634.6,,=17.5896,,,,
2026-04-24,=59.0300,=59.0300,=59.0300,=59.0300,=154053160693.96,=118236283178.0,=85174069890.84,,=17.4653,,,,
2026-04-23,=59.9400,=59.9400,=59.9400,=59.9400,=156428027308.08,=120059000740.0,=86487104002.32,,=17.7346,,,,
2026-04-22,=60.3900,=60.3900,=60.3900,=60.3900,=157602411897.48,=120960344589.0,=87136406584.92,,=17.8677,,,,
2026-04-21,=60.2000,=60.2000,=60.2000,=60.2000,=157106560626.4,=120579777186.0,=86862256605.6,,=17.1426,,,,
2026-04-20,=60.1600,=60.1600,=60.1600,=60.1600,=157002170885.12,=120499657733.0,=86804540820.48,,=17.1312,,,,
2026-04-17,=58.7900,=58.7900,=58.7900,=58.7900,=153426822246.28,=117755566458.0,=84827775180.12,,=16.7411,,,,
2026-04-16,=59.1500,=59.1500,=59.1500,=59.1500,=154366329917.8,=118476641538.0,=85347217246.2,,=16.8436,,,,
2026-04-15,=59.0300,=59.0300,=59.0300,=59.0300,=154053160693.96,=118236283178.0,=85174069890.84,,=16.8094,,,,
2026-04-14,=58.5700,=58.5700,=58.5700,=58.5700,=152852678669.24,=117314909465.0,=84510338361.96,,=16.6784,,,,
2026-04-13,=57.3600,=57.3600,=57.3600,=57.3600,=149694888995.52,=114891296004.0,=82764435862.08,,=16.3339,,,,
2026-04-10,=57.4100,=57.4100,=57.4100,=57.4100,=149825376172.12,=114991445320.0,=82836580593.48,,=16.3481,,,,
2026-04-09,=57.6800,=57.6800,=57.6800,=57.6800,=150530006925.76,=115532251630.0,=83226162143.04,,=16.4250,,,,
2026-04-08,=58.0500,=58.0500,=58.0500,=58.0500,=151495612032.6,=116273356573.0,=83760033155.4,,=16.5304,,,,
2026-04-07,=57.3100,=57.3100,=57.3100,=57.3100,=149564401818.92,=114791146687.0,=82692291130.68,,=16.3196,,,,
2026-04-03,=58.0900,=58.0900,=58.0900,=58.0900,=151600001773.88,=116353476026.0,=83817748940.52,,=16.5418,,,,
2026-04-02,=58.3400,=58.3400,=58.3400,=58.3400,=152252437656.88,=116854222609.0,=84178472597.52,,=16.6129,,,,
2026-04-01,=57.9700,=57.9700,=57.9700,=57.9700,=151286832550.04,=116113117666.0,=83644601585.16,,=16.5076,,,,
2026-03-31,=57.0000,=57.0000,=57.0000,=57.0000,=148755381324.0,=114170220924.0,=82244993796.0,,=16.2314,,,,
2026-03-30,=57.2000,=57.2000,=57.2000,=57.2000,=149277330030.4,=114570818190.0,=82533572721.6,,=16.2883,,,,
2026-03-27,=57.6900,=57.6900,=57.6900,=57.6900,=150556104361.08,=115552281493.0,=83240591089.32,,=16.4279,,,,
2026-03-26,=56.6500,=56.6500,=56.6500,=56.6500,=147841971087.8,=113469175708.0,=81739980676.2,,=16.1317,,,,
2026-03-25,=56.5500,=56.5500,=56.5500,=56.5500,=147580996734.6,=113268877075.0,=81595691213.4,,=16.1032,,,,
2026-03-24,=55.7000,=55.7000,=55.7000,=55.7000,=145362714732.4,=111566338692.0,=80369230779.6,,=15.8612,,,,
2026-03-23,=55.1700,=55.1700,=55.1700,=55.1700,=143979550660.44,=110504755936.0,=79604496626.76,,=15.7103,,,,
2026-03-20,=56.9600,=56.9600,=56.9600,=56.9600,=148650991582.72,=114090101471.0,=82187278010.88,,=16.2200,,,,
2026-03-19,=56.4700,=56.4700,=56.4700,=56.4700,=147372217252.04,=113108638168.0,=81480259643.16,,=16.0804,,,,
2026-03-18,=57.7500,=57.7500,=57.7500,=57.7500,=150712688973.0,=115672460673.0,=83327164767.0,,=16.4449,,,,
2026-03-17,=59.1300,=59.1300,=59.1300,=59.1300,=154314135047.16,=118436581811.0,=85318359353.64,,=17.5019,,,,
2026-03-16,=58.9500,=58.9500,=58.9500,=58.9500,=153844381211.4,=118076044271.0,=85058638320.6,,=17.4486,,,,
2026-03-13,=59.5100,=59.5100,=59.5100,=59.5100,=155305837589.32,=119197716617.0,=85866659312.28,,=17.6144,,,,
2026-03-12,=59.9000,=59.9000,=59.9000,=59.9000,=156323637566.8,=119978881287.0,=86429388217.2,,=17.7298,,,,
2026-03-11,=59.7300,=59.7300,=59.7300,=59.7300,=155879981166.36,=119638373610.0,=86184096130.44,,=17.6795,,,,
2026-03-10,=59.0000,=59.0000,=59.0000,=59.0000,=153974868388.0,=118176193588.0,=85130783052.0,,=17.4634,,,,
2026-03-09,=57.8500,=57.8500,=57.8500,=57.8500,=150973663326.2,=115872759306.0,=83471454229.8,,=17.1230,,,,
2026-03-06,=59.0200,=59.0200,=59.0200,=59.0200,=154027063258.64,=118216253315.0,=85159640944.56,,=17.4693,,,,
2026-03-05,=59.3700,=59.3700,=59.3700,=59.3700,=154940473494.84,=118917298531.0,=85664654064.36,,=17.5729,,,,
2026-03-04,=58.7800,=58.7800,=58.7800,=58.7800,=153400724810.96,=117735536595.0,=84813346233.84,,=17.3983,,,,
2026-03-03,=59.8400,=59.8400,=59.8400,=59.8400,=156167052954.88,=119858702107.0,=86342814539.52,,=17.7120,,,,
2026-03-02,=60.4700,=60.4700,=60.4700,=60.4700,=157811191380.04,=121120583496.0,=87251838155.16,,=17.8985,,,,
2026-02-27,=60.4000,=60.4000,=60.4000,=60.4000,=157628509332.8,=120980374453.0,=87150835531.2,,=17.8778,,,,
2026-02-26,=61.5300,=61.5300,=61.5300,=61.5300,=160577519523.96,=123243749008.0,=88781306460.84,,=18.2123,,,,
2026-02-25,=61.8200,=61.8200,=61.8200,=61.8200,=161334345148.24,=123824615044.0,=89199745902.96,,=18.2981,,,,
2026-02-24,=61.4900,=61.4900,=61.4900,=61.4900,=160473129782.68,=123163629555.0,=88723590675.72,,=18.2004,,,,
2026-02-13,=59.3800,=59.3800,=59.3800,=59.3800,=154966570930.16,=118937328394.0,=85679083010.64,,=17.5759,,,,
2026-02-12,=59.4200,=59.4200,=59.4200,=59.4200,=155070960671.44,=119017447847.0,=85736798795.76,,=17.5877,,,,
2026-02-11,=60.4900,=60.4900,=60.4900,=60.4900,=157863386250.68,=121160643223.0,=87280696047.72,,=17.9044,,,,
2026-02-10,=60.4800,=60.4800,=60.4800,=60.4800,=157837288815.36,=121140613359.0,=87266267101.44,,=17.9015,,,,
2026-02-09,=60.1400,=60.1400,=60.1400,=60.1400,=156949976014.48,=120459598006.0,=86775682927.92,,=17.8008,,,,
2026-02-06,=60.6000,=60.6000,=60.6000,=60.6000,=158150458039.2,=121380971719.0,=87439414456.8,,=17.9370,,,,
2026-02-05,=62.6500,=62.6500,=62.6500,=62.6500,=163500432279.8,=125487093700.0,=90397348444.2,,=18.5438,,,,
2026-02-04,=62.6400,=62.6400,=62.6400,=62.6400,=163474334844.48,=125467063836.0,=90382919497.92,,=18.5408,,,,
2026-02-03,=60.5000,=60.5000,=60.5000,=60.5000,=157889483686.0,=121180673086.0,=87295124994.0,,=17.9074,,,,
2026-02-02,=60.1600,=60.1600,=60.1600,=60.1600,=157002170885.12,=120499657733.0,=86804540820.48,,=17.8068,,,,
2026-01-30,=61.7400,=61.7400,=61.7400,=61.7400,=161125565665.68,=123664376138.0,=89084314332.72,,=18.2744,,,,
2026-01-29,=62.1400,=62.1400,=62.1400,=62.1400,=162169463078.48,=124465570670.0,=89661472183.92,,=18.3928,,,,
2026-01-28,=62.1100,=62.1100,=62.1100,=62.1100,=162091170772.52,=124405481081.0,=89618185345.08,,=18.3839,,,,
2026-01-27,=62.3500,=62.3500,=62.3500,=62.3500,=162717509220.2,=124886197800.0,=89964480055.8,,=18.4550,,,,
2026-01-26,=60.4800,=60.4800,=60.4800,=60.4800,=157837288815.36,=121140613359.0,=87266267101.44,,=17.9015,,,,
2026-01-23,=61.2900,=61.2900,=61.2900,=61.2900,=159951181076.28,=122763032288.0,=88435011750.12,,=18.1412,,,,
2026-01-22,=61.1300,=61.1300,=61.1300,=61.1300,=159533622111.16,=122442554475.0,=88204148609.64,,=18.0939,,,,
2026-01-21,=60.7300,=60.7300,=60.7300,=60.7300,=158489724698.36,=121641359942.0,=87626990758.44,,=17.9755,,,,
2026-01-20,=61.6400,=61.6400,=61.6400,=61.6400,=160864591312.48,=123464077504.0,=88940024869.92,,=18.2448,,,,
2026-01-19,=61.1200,=61.1200,=61.1200,=61.1200,=159507524675.84,=122422524612.0,=88189719663.36,,=18.0909,,,,
2026-01-16,=61.2000,=61.2000,=61.2000,=61.2000,=159716304158.4,=122582763518.0,=88305151233.6,,=18.1146,,,,
2026-01-15,=61.3300,=61.3300,=61.3300,=61.3300,=160055570817.56,=122843151742.0,=88492727535.24,,=18.1531,,,,
2026-01-14,=60.5500,=60.5500,=60.5500,=60.5500,=158019970862.6,=121280822403.0,=87367269725.4,,=17.9222,,,,
2026-01-13,=61.2200,=61.2200,=61.2200,=61.2200,=159768499029.04,=122622823245.0,=88334009126.16,,=18.1205,,,,
2026-01-12,=62.2500,=62.2500,=62.2500,=62.2500,=162456534867.0,=124685899167.0,=89820190593.0,,=18.4254,,,,
2026-01-09,=63.5300,=63.5300,=63.5300,=63.5300,=165797006587.96,=127249721672.0,=91667095716.84,,=18.8043,,,,
2026-01-08,=63.1500,=63.1500,=63.1500,=63.1500,=164805304045.8,=126488586866.0,=91118795758.2,,=18.6918,,,,
2026-01-07,=64.5300,=64.5300,=64.5300,=64.5300,=168406750119.96,=129252708004.0,=93109990344.84,,=19.1002,,,,
2026-01-06,=64.3800,=64.3800,=64.3800,=64.3800,=168015288590.16,=128952260054.0,=92893556150.64,,=19.0558,,,,
2026-01-05,=64.5000,=64.5000,=64.5000,=64.5000,=168328457814.0,=129192618414.0,=93066703506.0,,=19.0914,,,,
2025-12-31,=64.7700,=64.7700,=64.7700,=64.7700,=169033088567.64,=129733424724.0,=93456285055.56,,=19.1713,,,,
2025-12-30,=64.5000,=64.5000,=64.5000,=64.5000,=168328457814.0,=129192618414.0,=93066703506.0,,=19.0914,,,,
2025-12-29,=63.1800,=63.1800,=63.1800,=63.1800,=164883596351.76,=126548676456.0,=91162082597.04,,=18.7007,,,,
2025-12-26,=63.7100,=63.7100,=63.7100,=63.7100,=166266760423.72,=127610259212.0,=91926816749.88,,=18.8575,,,,
2025-12-25,=63.5200,=63.5200,=63.5200,=63.5200,=165770909152.64,=127229691809.0,=91652666770.56,,=18.8013,,,,
2025-12-24,=63.0800,=63.0800,=63.0800,=63.0800,=164622621998.56,=126348377823.0,=91017793134.24,,=18.6711,,,,
2025-12-23,=62.6800,=62.6800,=62.6800,=62.6800,=163578724585.76,=125547183290.0,=90440635283.04,,=18.5527,,,,
2025-12-22,=62.8200,=62.8200,=62.8200,=62.8200,=163944088680.24,=125827601376.0,=90642640530.96,,=18.5941,,,,
2025-12-19,=62.0700,=62.0700,=62.0700,=62.0700,=161986781031.24,=124325361627.0,=89560469559.96,,=18.3721,,,,
2025-12-18,=62.3000,=62.3000,=62.3000,=62.3000,=162587022043.6,=124786048484.0,=89892335324.4,,=18.4402,,,,
2025-12-17,=62.0800,=62.0800,=62.0800,=62.0800,=162012878466.56,=124345391491.0,=89574898506.24,,=18.3751,,,,
2025-12-16,=61.3600,=61.3600,=61.3600,=61.3600,=160133863123.52,=122903241332.0,=88536014374.08,,=18.1620,,,,
2025-12-15,=62.0900,=62.0900,=62.0900,=62.0900,=162038975901.88,=124365421354.0,=89589327452.52,,=18.3780,,,,
2025-12-12,=61.9500,=61.9500,=61.9500,=61.9500,=161673611807.4,=124085003267.0,=89387322204.6,,=18.3366,,,,
2025-12-11,=61.5000,=61.5000,=61.5000,=61.5000,=160499227218.0,=123183659418.0,=88738019622.0,,=18.2034,,,,
2025-12-10,=61.8000,=61.8000,=61.8000,=61.8000,=161282150277.6,=123784555318.0,=89170888010.4,,=18.2922,,,,
2025-12-09,=62.1200,=62.1200,=62.1200,=62.1200,=162117268207.84,=124425510944.0,=89632614291.36,,=18.3869,,,,
2025-12-08,=63.4500,=63.4500,=63.4500,=63.4500,=165588227105.4,=127089482765.0,=91551664146.6,,=18.7806,,,,
2025-12-05,=63.9300,=63.9300,=63.9300,=63.9300,=166840904000.76,=128050916205.0,=92244253568.04,,=18.9226,,,,
2025-12-04,=63.8200,=63.8200,=63.8200,=63.8200,=166553832212.24,=127830587708.0,=92085535158.96,,=18.8901,,,,
2025-12-03,=64.6300,=64.6300,=64.6300,=64.6300,=168667724473.16,=129453006637.0,=93254279807.64,,=19.1298,,,,
2025-12-02,=64.4000,=64.4000,=64.4000,=64.4000,=168067483460.8,=128992319781.0,=92922414043.2,,=19.0618,,,,
2025-12-01,=64.8400,=64.8400,=64.8400,=64.8400,=169215770614.88,=129873633767.0,=93557287679.52,,=19.1920,,,,
2025-11-28,=65.8800,=65.8800,=65.8800,=65.8800,=171929903888.16,=131956739552.0,=95057898092.64,,=19.4998,,,,
2025-11-27,=64.5500,=64.5500,=64.5500,=64.5500,=168458944990.6,=129292767731.0,=93138848237.4,,=19.1062,,,,
2025-11-26,=64.8000,=64.8000,=64.8000,=64.8000,=169111380873.6,=129793514314.0,=93499571894.4,,=19.1802,,,,
2025-11-25,=64.4500,=64.4500,=64.4500,=64.4500,=168197970637.4,=129092469097.0,=92994558774.6,,=19.0766,,,,
2025-11-24,=63.6600,=63.6600,=63.6600,=63.6600,=166136273247.12,=127510109895.0,=91854672018.48,,=18.8427,,,,
2025-11-21,=64.0300,=64.0300,=64.0300,=64.0300,=167101878353.96,=128251214838.0,=92388543030.84,,=18.9522,,,,
2025-11-20,=64.8100,=64.8100,=64.8100,=64.8100,=169137478308.92,=129813544177.0,=93514000840.68,,=19.1831,,,,
2025-11-19,=65.3000,=65.3000,=65.3000,=65.3000,=170416252639.6,=130795007480.0,=94221019208.4,,=19.3282,,,,
2025-11-18,=65.1400,=65.1400,=65.1400,=65.1400,=169998693674.48,=130474529666.0,=93990156067.92,,=19.2808,,,,
2025-11-17,=65.8000,=65.8000,=65.8000,=65.8000,=171721124405.6,=131796500646.0,=94942466522.4,,=19.4762,,,,
2025-11-14,=65.8000,=65.8000,=65.8000,=65.8000,=171721124405.6,=131796500646.0,=94942466522.4,,=19.4762,,,,
2025-11-13,=66.6400,=66.6400,=66.6400,=66.6400,=173913308972.48,=133479009164.0,=96154498009.92,,=19.7248,,,,
2025-11-12,=66.4400,=66.4400,=66.4400,=66.4400,=173391360266.08,=133078411898.0,=95865919084.32,,=19.6656,,,,
2025-11-11,=67.0800,=67.0800,=67.0800,=67.0800,=175061596126.56,=134360323151.0,=96789371646.24,,=19.8550,,,,
2025-11-10,=67.2000,=67.2000,=67.2000,=67.2000,=175374765350.4,=134600681510.0,=96962519001.6,,=19.8905,,,,
2025-11-07,=68.0300,=68.0300,=68.0300,=68.0300,=177540852481.96,=136263160166.0,=98160121542.84,,=20.1362,,,,
2025-11-06,=67.5100,=67.5100,=67.5100,=67.5100,=176183785845.32,=135221607273.0,=97409816336.28,,=19.9823,,,,
2025-11-05,=67.1800,=67.1800,=67.1800,=67.1800,=175322570479.76,=134560621784.0,=96933661109.04,,=19.8846,,,,
2025-11-04,=66.6700,=66.6700,=66.6700,=66.6700,=173991601278.44,=133539098754.0,=96197784848.76,,=19.7337,,,,
2025-11-03,=66.2600,=66.2600,=66.2600,=66.2600,=172921606430.32,=132717874358.0,=95606198051.28,,=19.6123,,,,
2025-10-31,=67.5000,=67.5000,=67.5000,=67.5000,=176157688410.0,=135201577410.0,=97395387390.0,,=19.9793,,,,
2025-10-30,=67.4500,=67.4500,=67.4500,=67.4500,=176027201233.4,=135101428093.0,=97323242658.6,,=19.9645,,,,
2025-10-29,=67.3600,=67.3600,=67.3600,=67.3600,=175792324315.52,=134921159324.0,=97193382142.08,,=19.9379,,,,
2025-10-28,=67.5300,=67.5300,=67.5300,=67.5300,=176235980715.96,=135261667000.0,=97438674228.84,,=19.9882,,,,
2025-10-27,=68.3800,=68.3800,=68.3800,=68.3800,=178454262718.16,=136964205382.0,=98665134662.64,,=20.2398,,,,
2025-10-24,=67.2300,=67.2300,=67.2300,=67.2300,=175453057656.36,=134660771100.0,=97005805840.44,,=19.8994,,,,
2025-10-23,=66.8800,=66.8800,=66.8800,=66.8800,=174539647420.16,=133959725884.0,=96500792720.64,,=19.7958,,,,
2025-10-22,=64.7700,=64.7700,=64.7700,=64.7700,=169033088567.64,=129733424724.0,=93456285055.56,,=19.1713,,,,
2025-10-21,=65.8000,=65.8000,=65.8000,=65.8000,=171721124405.6,=131796500646.0,=94942466522.4,,=19.4762,,,,
2025-10-20,=65.5700,=65.5700,=65.5700,=65.5700,=171120883393.24,=131335813789.0,=94610600757.96,,=19.4081,,,,
2025-10-17,=63.4800,=63.4800,=63.4800,=63.4800,=165666519411.36,=127149572355.0,=91594950985.44,,=18.7895,,,,
2025-10-16,=66.8800,=66.8800,=66.8800,=66.8800,=174539647420.16,=133959725884.0,=96500792720.64,,=20.3512,,,,
2025-10-15,=66.5700,=66.5700,=66.5700,=66.5700,=173730626925.24,=133338800121.0,=96053495385.96,,=20.2569,,,,
2025-10-14,=66.6400,=66.6400,=66.6400,=66.6400,=173913308972.48,=133479009164.0,=96154498009.92,,=20.2782,,,,
2025-10-13,=69.5500,=69.5500,=69.5500,=69.5500,=181507662650.6,=139307699391.0,=100353321377.4,,=21.1637,,,,
2025-10-10,=70.2700,=70.2700,=70.2700,=70.2700,=183386677993.64,=140749849550.0,=101392205509.56,,=21.3828,,,,
2025-10-09,=71.8800,=71.8800,=71.8800,=71.8800,=187588365080.16,=143974657544.0,=103715265860.64,,=21.8727,,,,
2025-09-30,=73.4100,=73.4100,=73.4100,=73.4100,=191581272684.12,=147039226632.0,=105922894641.48,,=22.3383,,,,
2025-09-29,=72.8000,=72.8000,=72.8000,=72.8000,=189989329129.6,=145817404970.0,=105042728918.4,,=22.1527,,,,
2025-09-26,=72.1200,=72.1200,=72.1200,=72.1200,=188214703527.84,=144455374264.0,=104061560571.36,,=21.9457,,,,
2025-09-25,=72.5100,=72.5100,=72.5100,=72.5100,=189232503505.32,=145236538933.0,=104624289476.28,,=22.0644,,,,
2025-09-24,=73.2400,=73.2400,=73.2400,=73.2400,=191137616283.68,=146698718956.0,=105677602554.72,,=22.2866,,,,
2025-09-23,=72.0900,=72.0900,=72.0900,=72.0900,=188136411221.88,=144395284674.0,=104018273732.52,,=21.9366,,,,
2025-09-22,=71.9900,=71.9900,=71.9900,=71.9900,=187875436868.68,=144194986041.0,=103873984269.72,,=21.9062,,,,
2025-09-19,=72.3500,=72.3500,=72.3500,=72.3500,=188814944540.2,=144916061120.0,=104393426335.8,,=22.0157,,,,
2025-09-18,=73.0600,=73.0600,=73.0600,=73.0600,=190667862447.92,=146338181416.0,=105417881521.68,,=22.2318,,,,
2025-09-17,=74.2000,=74.2000,=74.2000,=74.2000,=193642970074.4,=148621585834.0,=107062781397.6,,=22.5787,,,,
2025-09-16,=72.3500,=72.3500,=72.3500,=72.3500,=188814944540.2,=144916061120.0,=104393426335.8,,=22.0157,,,,
2025-09-15,=71.3500,=71.3500,=71.3500,=71.3500,=186205201008.2,=142913074788.0,=102950531707.8,,=21.7114,,,,
2025-09-12,=71.0500,=71.0500,=71.0500,=71.0500,=185422277948.6,=142312178889.0,=102517663319.4,,=21.6201,,,,
2025-09-11,=71.9900,=71.9900,=71.9900,=71.9900,=187875436868.68,=144194986041.0,=103873984269.72,,=21.9062,,,,
2025-09-10,=69.7100,=69.7100,=69.7100,=69.7100,=181925221615.72,=139628177204.0,=100584184517.88,,=21.2124,,,,
2025-09-09,=70.2500,=70.2500,=70.2500,=70.2500,=183334483123.0,=140709789823.0,=101363347617.0,,=21.3767,,,,
2025-09-08,=69.2600,=69.2600,=69.2600,=69.2600,=180750837026.32,=138726833354.0,=99934881935.28,,=21.0755,,,,
2025-09-05,=68.4400,=68.4400,=68.4400,=68.4400,=178610847330.08,=137084384562.0,=98751708340.32,,=20.8259,,,,
2025-09-04,=67.3400,=67.3400,=67.3400,=67.3400,=175740129444.88,=134881099597.0,=97164524249.52,,=20.4912,,,,
2025-09-03,=68.7300,=68.7300,=68.7300,=68.7300,=179367672954.36,=137665250598.0,=99170147782.44,,=20.9142,,,,
2025-09-02,=66.4600,=66.4600,=66.4600,=66.4600,=173443555136.72,=133118471625.0,=95894776976.88,,=20.2234,,,,
2025-09-01,=65.8100,=65.8100,=65.8100,=65.8100,=171747221840.92,=131816530509.0,=94956895468.68,,=20.0256,,,,
2025-08-29,=65.6600,=65.6600,=65.6600,=65.6600,=171355760311.12,=131516082559.0,=94740461274.48,,=19.9800,,,,
2025-08-28,=64.4700,=64.4700,=64.4700,=64.4700,=168250165508.04,=129132528824.0,=93023416667.16,,=19.6179,,,,
2025-08-27,=64.2200,=64.2200,=64.2200,=64.2200,=167597729625.04,=128631782241.0,=92662693010.16,,=19.5418,,,,
2025-08-26,=63.5500,=63.5500,=63.5500,=63.5500,=165849201458.6,=127289781399.0,=91695953609.4,,=19.3379,,,,
2025-08-25,=62.8300,=62.8300,=62.8300,=62.8300,=163970186115.56,=125847631240.0,=90657069477.24,,=19.1188,,,,
2025-08-22,=63.1700,=63.1700,=63.1700,=63.1700,=164857498916.44,=126528646592.0,=91147653650.76,,=19.2223,,,,
