日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PB(不含商誉),PB(不含商誉) 分位点,PB(不含商誉) 80%分位点值,PB(不含商誉) 50%分位点值,PB(不含商誉) 20%分位点值
2026-04-01,=17.2600,=17.2600,=17.2600,=17.2600,=228844530284.0001,=157963526904.0,=26519613593.92,,=1.4291,,,,
2026-03-31,=17.2000,=17.2000,=17.2000,=17.2000,=228049010480.0,=157414406880.0,=26427424902.4,,=1.4242,,,,
2026-03-30,=17.9100,=17.9100,=17.9100,=17.9100,=237462661494.0,=163912327164.0,=27518324418.72,,=1.4830,,,,
2026-03-27,=17.8800,=17.8800,=17.8800,=17.8800,=237064901592.0,=163637767152.0,=27493255164.96,,=1.5279,,,,
2026-03-26,=17.9000,=17.9000,=17.9000,=17.9000,=237330074860.0,=163820807160.0,=27524008246.8,,=1.5296,,,,
2026-03-25,=17.4300,=17.4300,=17.4300,=17.4300,=231098503062.0,=159519366972.0,=26801310823.56,,=1.4894,,,,
2026-03-24,=18.3200,=18.3200,=18.3200,=18.3200,=242898713488.0,=167664647328.0,=28169822965.44,,=1.5655,,,,
2026-03-23,=18.4700,=18.4700,=18.4700,=18.4700,=244887512998.0,=169037447388.0,=28400471079.24,,=1.5783,,,,
2026-03-20,=18.5600,=18.5600,=18.5600,=18.5600,=246080792704.0,=169861127424.0,=28538859947.52,,=1.5860,,,,
2026-03-19,=18.5400,=18.5400,=18.5400,=18.5400,=245815619436.0,=169678087416.0,=28508106865.68,,=1.5843,,,,
2026-03-18,=17.8900,=17.8900,=17.8900,=17.8900,=237197488226.0,=163729287156.0,=27508631705.88,,=1.5288,,,,
2026-03-17,=17.7300,=17.7300,=17.7300,=17.7300,=235076102082.0,=162264967092.0,=27262607051.16,,=1.5151,,,,
2026-03-16,=18.2300,=18.2300,=18.2300,=18.2300,=241705433782.0,=166840967292.0,=28031434097.16,,=1.5578,,,,
2026-03-13,=18.8200,=18.8200,=18.8200,=18.8200,=249528045188.0,=172240647528.0,=28938650011.44,,=1.6082,,,,
2026-03-12,=19.3600,=19.3600,=19.3600,=19.3600,=256687723424.0,=177182727744.0,=29768983221.12,,=1.6544,,,,
2026-03-11,=17.9100,=17.9100,=17.9100,=17.9100,=237462661494.0,=163912327164.0,=27539384787.72,,=1.5305,,,,
2026-03-10,=16.8000,=16.8000,=16.8000,=16.8000,=222745545120.0,=153753606720.0,=25832588745.6,,=1.4356,,,,
2026-03-09,=18.2000,=18.2000,=18.2000,=18.2000,=241307673880.0,=166566407280.0,=27985304474.4,,=1.5552,,,,
2026-03-06,=17.3300,=17.3300,=17.3300,=17.3300,=229772636722.0,=158604166932.0,=26647545414.36,,=1.4809,,,,
2026-03-05,=17.5300,=17.5300,=17.5300,=17.5300,=232424369402.0,=160434567012.0,=26955076232.76,,=1.4980,,,,
2026-03-04,=17.2000,=17.2000,=17.2000,=17.2000,=228049010480.0,=157414406880.0,=26447650382.4,,=1.4698,,,,
2026-03-03,=17.5000,=17.5000,=17.5000,=17.5000,=232026609500.0,=160160007000.0,=26908946610.0,,=1.4954,,,,
2026-03-02,=16.5500,=16.5500,=16.5500,=16.5500,=219430879270.0,=151465606620.0,=25448175222.6,,=1.4142,,,,
2026-02-27,=15.1700,=15.1700,=15.1700,=15.1700,=201133923778.0,=138835846068.0,=23326212575.64,,=1.2963,,,,
2026-02-26,=14.5800,=14.5800,=14.5800,=14.5800,=193311312372.0,=133436165832.0,=22418996661.36,,=1.2459,,,,
2026-02-25,=14.7900,=14.7900,=14.7900,=14.7900,=196095631686.0,=135358085916.0,=22741904020.68,,=1.2638,,,,
2026-02-24,=14.9900,=14.9900,=14.9900,=14.9900,=198747364366.0,=137188485996.0,=23049434839.08,,=1.2809,,,,
2026-02-13,=14.4200,=14.4200,=14.4200,=14.4200,=191189926228.0,=131971845768.0,=22172972006.64,,=1.2322,,,,
2026-02-12,=14.7700,=14.7700,=14.7700,=14.7700,=195830458418.0,=135175045908.0,=22711150938.84,,=1.2621,,,,
2026-02-11,=14.5400,=14.5400,=14.5400,=14.5400,=192780965836.0,=133070085816.0,=22357490497.68,,=1.2425,,,,
2026-02-10,=14.3600,=14.3600,=14.3600,=14.3600,=190394406424.0,=131422725744.0,=22080712761.12,,=1.2271,,,,
2026-02-09,=14.0600,=14.0600,=14.0600,=14.0600,=186416807404.0,=128677125624.0,=21619416533.52,,=1.2015,,,,
2026-02-06,=14.1800,=14.1800,=14.1800,=14.1800,=188007847012.0,=129775365672.0,=21803935024.56,,=1.2117,,,,
2026-02-05,=14.3200,=14.3200,=14.3200,=14.3200,=189864059888.0,=131056645728.0,=22019206597.44,,=1.2237,,,,
2026-02-04,=14.0800,=14.0800,=14.0800,=14.0800,=186681980672.0,=128860165632.0,=21650169615.36,,=1.2032,,,,
2026-02-03,=12.8000,=12.8000,=12.8000,=12.8000,=169710891520.0,=117145605120.0,=19681972377.6,,=1.0938,,,,
2026-02-02,=12.6700,=12.6700,=12.6700,=12.6700,=167987265278.0,=115955845068.0,=19482077345.64,,=1.0827,,,,
2026-01-30,=13.6800,=13.6800,=13.6800,=13.6800,=181378515312.0,=125199365472.0,=21035107978.56,,=1.1690,,,,
2026-01-29,=13.5900,=13.5900,=13.5900,=13.5900,=180185235606.0,=124375685436.0,=20896719110.28,,=1.1613,,,,
2026-01-28,=13.4300,=13.4300,=13.4300,=13.4300,=178063849462.0,=122911365372.0,=20650694455.56,,=1.1476,,,,
2026-01-27,=13.0700,=13.0700,=13.0700,=13.0700,=173290730638.0,=119616645228.0,=20097138982.44,,=1.1169,,,,
2026-01-26,=13.4800,=13.4800,=13.4800,=13.4800,=178726782632.0,=123368965392.0,=20727577160.16,,=1.1519,,,,
2026-01-23,=13.0600,=13.0600,=13.0600,=13.0600,=173158144004.0,=119525125224.0,=20081762441.52,,=1.1160,,,,
2026-01-22,=13.3900,=13.3900,=13.3900,=13.3900,=177533502926.0,=122545285356.0,=20589188291.88,,=1.1442,,,,
2026-01-21,=13.1300,=13.1300,=13.1300,=13.1300,=174086250442.0,=120165765252.0,=20189398227.96,,=1.1220,,,,
2026-01-20,=13.3400,=13.3400,=13.3400,=13.3400,=176870569756.0,=122087685336.0,=20512305587.28,,=1.1399,,,,
2026-01-19,=13.0900,=13.0900,=13.0900,=13.0900,=173555903906.0,=119799685236.0,=20127892064.28,,=1.1186,,,,
2026-01-16,=12.8100,=12.8100,=12.8100,=12.8100,=169843478154.0,=117237125124.0,=19697348918.52,,=1.0947,,,,
2026-01-15,=13.2000,=13.2000,=13.2000,=13.2000,=175014356880.0,=120806405280.0,=20297034014.4,,=1.1280,,,,
2026-01-14,=13.1600,=13.1600,=13.1600,=13.1600,=174484010344.0,=120440325264.0,=20235527850.72,,=1.1246,,,,
2026-01-13,=13.3900,=13.3900,=13.3900,=13.3900,=177533502926.0,=122545285356.0,=20589188291.88,,=1.1442,,,,
2026-01-12,=13.5400,=13.5400,=13.5400,=13.5400,=179522302436.0,=123918085416.0,=20819836405.68,,=1.1570,,,,
2026-01-09,=13.8100,=13.8100,=13.8100,=13.8100,=183102141554.0,=126389125524.0,=21235003010.52,,=1.1801,,,,
2026-01-08,=13.6900,=13.6900,=13.6900,=13.6900,=181511101946.0,=125290885476.0,=21050484519.48,,=1.1698,,,,
2026-01-07,=13.6300,=13.6300,=13.6300,=13.6300,=180715582142.0,=124741765452.0,=20958225273.96,,=1.1647,,,,
2026-01-06,=13.0000,=13.0000,=13.0000,=13.0000,=172362624200.0,=118976005200.0,=19989503196.0,,=1.1109,,,,
2026-01-05,=12.5000,=12.5000,=12.5000,=12.5000,=165733292500.0,=114400005000.0,=19220676150.0,,=1.0682,,,,
2025-12-31,=12.4400,=12.4400,=12.4400,=12.4400,=164937772696.0,=113850884976.0,=19128416904.48,,=1.0630,,,,
2025-12-30,=12.6000,=12.6000,=12.6000,=12.6000,=167059158840.0,=115315205040.0,=19374441559.2,,=1.0767,,,,
2025-12-29,=12.6200,=12.6200,=12.6200,=12.6200,=167324332108.0,=115498245048.0,=19405194641.04,,=1.0784,,,,
2025-12-26,=12.5500,=12.5500,=12.5500,=12.5500,=166396225670.0,=114857605020.0,=19297558854.6,,=1.0724,,,,
2025-12-25,=12.7000,=12.7000,=12.7000,=12.7000,=168385025180.0,=116230405080.0,=19528206968.4,,=1.0853,,,,
2025-12-24,=12.8800,=12.8800,=12.8800,=12.8800,=170771584592.0,=117877765152.0,=19804984704.96,,=1.1006,,,,
2025-12-23,=12.9300,=12.9300,=12.9300,=12.9300,=171434517762.0,=118335365172.0,=19881867409.56,,=1.1049,,,,
2025-12-22,=13.0000,=13.0000,=13.0000,=13.0000,=172362624200.0,=118976005200.0,=19989503196.0,,=1.1109,,,,
2025-12-19,=13.0900,=13.0900,=13.0900,=13.0900,=173555903906.0,=119799685236.0,=20127892064.28,,=1.1186,,,,
2025-12-18,=13.2100,=13.2100,=13.2100,=13.2100,=175146943514.0,=120897925284.0,=20312410555.32,,=1.1288,,,,
2025-12-17,=12.9100,=12.9100,=12.9100,=12.9100,=171169344494.0,=118152325164.0,=19851114327.72,,=1.1032,,,,
2025-12-16,=12.8800,=12.8800,=12.8800,=12.8800,=170771584592.0,=117877765152.0,=19804984704.96,,=1.1006,,,,
2025-12-15,=13.0500,=13.0500,=13.0500,=13.0500,=173025557370.0,=119433605220.0,=20066385900.6,,=1.1152,,,,
2025-12-12,=12.9100,=12.9100,=12.9100,=12.9100,=171169344494.0,=118152325164.0,=19851114327.72,,=1.1032,,,,
2025-12-11,=13.0900,=13.0900,=13.0900,=13.0900,=173555903906.0,=119799685236.0,=20127892064.28,,=1.1186,,,,
2025-12-10,=13.2900,=13.2900,=13.2900,=13.2900,=176207636586.0,=121630085316.0,=20435422882.68,,=1.1357,,,,
2025-12-09,=13.3000,=13.3000,=13.3000,=13.3000,=176340223220.0,=121721605320.0,=20450799423.6,,=1.1365,,,,
2025-12-08,=13.4300,=13.4300,=13.4300,=13.4300,=178063849462.0,=122911365372.0,=20650694455.56,,=1.1476,,,,
2025-12-05,=13.6800,=13.6800,=13.6800,=13.6800,=181378515312.0,=125199365472.0,=21035107978.56,,=1.1690,,,,
2025-12-04,=13.9200,=13.9200,=13.9200,=13.9200,=184560594528.0,=127395845568.0,=21404144960.64,,=1.1895,,,,
2025-12-03,=13.7800,=13.7800,=13.7800,=13.7800,=182704381652.0,=126114565512.0,=21188873387.76,,=1.1775,,,,
2025-12-02,=13.5600,=13.5600,=13.5600,=13.5600,=179787475704.0,=124101125424.0,=20850589487.52,,=1.1587,,,,
2025-12-01,=13.6500,=13.6500,=13.6500,=13.6500,=180980755410.0,=124924805460.0,=20988978355.8,,=1.1664,,,,
2025-11-28,=13.5200,=13.5200,=13.5200,=13.5200,=179257129168.0,=123735045408.0,=20789083323.84,,=1.1553,,,,
2025-11-27,=13.6800,=13.6800,=13.6800,=13.6800,=181378515312.0,=125199365472.0,=21035107978.56,,=1.1690,,,,
2025-11-26,=13.7000,=13.7000,=13.7000,=13.7000,=181643688580.0,=125382405480.0,=21065861060.4,,=1.1707,,,,
2025-11-25,=13.7700,=13.7700,=13.7700,=13.7700,=182571795018.0,=126023045508.0,=21173496846.84,,=1.1767,,,,
2025-11-24,=13.7500,=13.7500,=13.7500,=13.7500,=182306621750.0,=125840005500.0,=21142743765.0,,=1.1750,,,,
2025-11-21,=13.9000,=13.9000,=13.9000,=13.9000,=184295421260.0,=127212805560.0,=21373391878.8,,=1.1878,,,,
2025-11-20,=14.1700,=14.1700,=14.1700,=14.1700,=187875260378.0,=129683845668.0,=21788558483.64,,=1.2109,,,,
2025-11-19,=14.8400,=14.8400,=14.8400,=14.8400,=196758564856.0,=135815685936.0,=22818786725.28,,=1.2681,,,,
2025-11-18,=14.3400,=14.3400,=14.3400,=14.3400,=190129233156.0,=131239685736.0,=22049959679.28,,=1.2254,,,,
2025-11-17,=14.6400,=14.6400,=14.6400,=14.6400,=194106832176.0,=133985285856.0,=22511255906.88,,=1.2510,,,,
2025-11-14,=14.2700,=14.2700,=14.2700,=14.2700,=189201126718.0,=130599045708.0,=21942323892.84,,=1.2194,,,,
2025-11-13,=14.6900,=14.6900,=14.6900,=14.6900,=194769765346.0,=134442885876.0,=22588138611.48,,=1.2553,,,,
2025-11-12,=14.5000,=14.5000,=14.5000,=14.5000,=192250619300.0,=132704005800.0,=22295984334.0,,=1.2391,,,,
2025-11-11,=15.0000,=15.0000,=15.0000,=15.0000,=198879951000.0,=137280006000.0,=23064811380.0,,=1.2818,,,,
2025-11-10,=15.1400,=15.1400,=15.1400,=15.1400,=200736163876.0,=138561286056.0,=23280082952.88,,=1.2938,,,,
2025-11-07,=14.7400,=14.7400,=14.7400,=14.7400,=195432698516.0,=134900485896.0,=22665021316.08,,=1.2596,,,,
2025-11-06,=14.8500,=14.8500,=14.8500,=14.8500,=196891151490.0,=135907205940.0,=22834163266.2,,=1.2690,,,,
2025-11-05,=14.8200,=14.8200,=14.8200,=14.8200,=196493391588.0,=135632645928.0,=22788033643.44,,=1.2664,,,,
2025-11-04,=14.3500,=14.3500,=14.3500,=14.3500,=190261819790.0,=131331205740.0,=22065336220.2,,=1.2262,,,,
2025-11-03,=14.3200,=14.3200,=14.3200,=14.3200,=189864059888.0,=131056645728.0,=22019206597.44,,=1.2237,,,,
2025-10-31,=13.5800,=13.5800,=13.5800,=13.5800,=180052648972.0,=124284165432.0,=20881342569.36,,=1.1604,,,,
2025-10-30,=13.8000,=13.8000,=13.8000,=13.8000,=182969554920.0,=126297605520.0,=21219626469.6,,=1.1792,,,,
2025-10-29,=13.8200,=13.8200,=13.8200,=13.8200,=183234728188.0,=126480645528.0,=21250379551.44,,=1.1810,,,,
2025-10-28,=13.5000,=13.5000,=13.5000,=13.5000,=178991955900.0,=123552005400.0,=20758330242.0,,=1.1536,,,,
2025-10-27,=13.7500,=13.7500,=13.7500,=13.7500,=182306621750.0,=125840005500.0,=21158433890.0,,=1.1876,,,,
2025-10-24,=13.2700,=13.2700,=13.2700,=13.2700,=175942463318.0,=121447045308.0,=20419812197.84,,=1.1462,,,,
2025-10-23,=13.3000,=13.3000,=13.3000,=13.3000,=176340223220.0,=121721605320.0,=20465976053.6,,=1.1487,,,,
2025-10-22,=13.1400,=13.1400,=13.1400,=13.1400,=174218837076.0,=120257285256.0,=20219768822.88,,=1.1349,,,,
2025-10-21,=13.2800,=13.2800,=13.2800,=13.2800,=176075049952.0,=121538565312.0,=20435200149.76,,=1.1308,,,,
2025-10-20,=13.6900,=13.6900,=13.6900,=13.6900,=181511101946.0,=125290885476.0,=21066106178.48,,=1.1657,,,,
2025-10-17,=13.2900,=13.2900,=13.2900,=13.2900,=176207636586.0,=121630085316.0,=20450588101.68,,=1.1317,,,,
2025-10-16,=13.2900,=13.2900,=13.2900,=13.2900,=176207636586.0,=121630085316.0,=20450588101.68,,=1.1317,,,,
2025-10-15,=12.3800,=12.3800,=12.3800,=12.3800,=164142252892.0,=113301764952.0,=19050284476.96,,=1.0542,,,,
2025-10-14,=12.2500,=12.2500,=12.2500,=12.2500,=162418626650.0,=112112004900.0,=18850241102.0,,=1.0431,,,,
2025-10-13,=11.9200,=11.9200,=11.9200,=11.9200,=158043267728.0,=109091844768.0,=18342438688.64,,=1.0150,,,,
2025-10-10,=11.9000,=11.9000,=11.9000,=11.9000,=157778094460.0,=108908804760.0,=18311662784.8,,=1.0133,,,,
2025-10-09,=11.7000,=11.7000,=11.7000,=11.7000,=155126361780.0,=107078404680.0,=18003903746.4,,=0.9963,,,,
2025-09-30,=11.3600,=11.3600,=11.3600,=11.3600,=150618416224.0,=103966724544.0,=17480713381.12,,=0.9673,,,,
2025-09-29,=11.3900,=11.3900,=11.3900,=11.3900,=151016176126.0,=104241284556.0,=17526877236.88,,=0.9699,,,,
2025-09-26,=11.4800,=11.4800,=11.4800,=11.4800,=152209455832.0,=105064964592.0,=17665368804.16,,=0.9775,,,,
2025-09-25,=11.6800,=11.6800,=11.6800,=11.6800,=154861188512.0,=106895364672.0,=17973127842.56,,=0.9946,,,,
2025-09-24,=11.7700,=11.7700,=11.7700,=11.7700,=156054468218.0,=107719044708.0,=18111619409.84,,=1.0022,,,,
2025-09-23,=11.8400,=11.8400,=11.8400,=11.8400,=156982574656.0,=108359684736.0,=18219335073.28,,=1.0082,,,,
2025-09-22,=11.5600,=11.5600,=11.5600,=11.5600,=153270148904.0,=105797124624.0,=17788472419.52,,=0.9843,,,,
2025-09-19,=11.7500,=11.7500,=11.7500,=11.7500,=155789294950.0,=107536004700.0,=18080843506.0,,=1.0005,,,,
2025-09-18,=11.2900,=11.2900,=11.2900,=11.2900,=149690309786.0,=103326084516.0,=17372997717.68,,=0.9614,,,,
2025-09-17,=11.6200,=11.6200,=11.6200,=11.6200,=154065668708.0,=106346244648.0,=17880800131.04,,=0.9895,,,,
2025-09-16,=11.2300,=11.2300,=11.2300,=11.2300,=148894789982.0,=102776964492.0,=17280670006.16,,=0.9562,,,,
2025-09-15,=11.3000,=11.3000,=11.3000,=11.3000,=149822896420.0,=103417604520.0,=17388385669.6,,=0.9622,,,,
2025-09-12,=11.1200,=11.1200,=11.1200,=11.1200,=147436337008.0,=101770244448.0,=17111402535.04,,=0.9469,,,,
2025-09-11,=11.1000,=11.1000,=11.1000,=11.1000,=147171163740.0,=101587204440.0,=17080626631.2,,=0.9452,,,,
2025-09-10,=11.1200,=11.1200,=11.1200,=11.1200,=147436337008.0,=101770244448.0,=17111402535.04,,=0.9469,,,,
2025-09-09,=11.2100,=11.2100,=11.2100,=11.2100,=148629616714.0,=102593924484.0,=17249894102.32,,=0.9545,,,,
2025-09-08,=11.2200,=11.2200,=11.2200,=11.2200,=148762203348.0,=102685444488.0,=17265282054.24,,=0.9554,,,,
2025-09-05,=11.1500,=11.1500,=11.1500,=11.1500,=147834096910.0,=102044804460.0,=17157566390.8,,=0.9494,,,,
2025-09-04,=11.0600,=11.0600,=11.0600,=11.0600,=146640817204.0,=101221124424.0,=17019074823.52,,=0.9418,,,,
2025-09-03,=11.1900,=11.1900,=11.1900,=11.1900,=148364443446.0,=102410884476.0,=17219118198.48,,=0.9528,,,,
2025-09-02,=11.3000,=11.3000,=11.3000,=11.3000,=149822896420.0,=103417604520.0,=17388385669.6,,=0.9622,,,,
2025-09-01,=11.3600,=11.3600,=11.3600,=11.3600,=150618416224.0,=103966724544.0,=17480713381.12,,=0.9673,,,,
2025-08-29,=11.3400,=11.3400,=11.3400,=11.3400,=150353242956.0,=103783684536.0,=17449937477.28,,=0.9656,,,,
2025-08-28,=11.3300,=11.3300,=11.3300,=11.3300,=150220656322.0,=103692164532.0,=17434549525.36,,=0.9648,,,,
2025-08-27,=11.4800,=11.4800,=11.4800,=11.4800,=152209455832.0,=105064964592.0,=17665368804.16,,=0.9775,,,,
2025-08-26,=12.0500,=12.0500,=12.0500,=12.0500,=159766893970.0,=110281604820.0,=18542482063.6,,=1.0261,,,,
2025-08-25,=12.2500,=12.2500,=12.2500,=12.2500,=162418626650.0,=112112004900.0,=18850241102.0,,=1.0431,,,,
2025-08-22,=12.0400,=12.0400,=12.0400,=12.0400,=159634307336.0,=110190084816.0,=18551141603.68,,=1.0239,,,,
2025-08-21,=12.1500,=12.1500,=12.1500,=12.1500,=161092760310.0,=111196804860.0,=18720628777.8,,=1.0332,,,,
