日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PS-TTM,PS-TTM 分位点,PS-TTM 80%分位点值,PS-TTM 50%分位点值,PS-TTM 20%分位点值
2026-02-13,=5.0700,=5.0700,=5.0700,=5.0700,=608881921204.44,=340310543664.0,=52307246403.75,,=1.7224,,,,
2026-02-12,=5.1100,=5.1100,=5.1100,=5.1100,=613685723344.12,=342995439472.0,=52719926848.75,,=1.7360,,,,
2026-02-11,=5.1900,=5.1900,=5.1900,=5.1900,=623293327623.48,=348365231088.0,=53545287738.75,,=1.7632,,,,
2026-02-10,=5.2000,=5.2000,=5.2000,=5.2000,=624494278158.3999,=349036455040.0,=53648457850.0,,=1.7666,,,,
2026-02-09,=5.1800,=5.1800,=5.1800,=5.1800,=622092377088.5599,=347694007136.0,=53442117627.5,,=1.7598,,,,
2026-02-06,=5.1800,=5.1800,=5.1800,=5.1800,=622092377088.5599,=347694007136.0,=53442117627.5,,=1.7598,,,,
2026-02-05,=5.1900,=5.1900,=5.1900,=5.1900,=623293327623.48,=348365231088.0,=53545287738.75,,=1.7632,,,,
2026-02-04,=5.1100,=5.1100,=5.1100,=5.1100,=613685723344.12,=342995439472.0,=52719926848.75,,=1.7360,,,,
2026-02-03,=5.0300,=5.0300,=5.0300,=5.0300,=604078119064.76,=337625647856.0,=51894565958.75,,=1.7088,,,,
2026-02-02,=5.1000,=5.1000,=5.1000,=5.1000,=612484772809.1998,=342324215520.0,=52616756737.5,,=1.7326,,,,
2026-01-30,=5.0600,=5.0600,=5.0600,=5.0600,=607680970669.5199,=339639319712.0,=52204076292.5,,=1.7190,,,,
2026-01-29,=5.0900,=5.0900,=5.0900,=5.0900,=611283822274.2799,=341652991568.0,=52513586626.25,,=1.7292,,,,
2026-01-28,=5.0400,=5.0400,=5.0400,=5.0400,=605279069599.6799,=338296871808.0,=51997736070.0,,=1.7122,,,,
2026-01-27,=5.0600,=5.0600,=5.0600,=5.0600,=607680970669.5199,=339639319712.0,=52204076292.5,,=1.7190,,,,
2026-01-26,=5.0800,=5.0800,=5.0800,=5.0800,=610082871739.36,=340981767616.0,=52410416515.0,,=1.7258,,,,
2026-01-23,=5.0500,=5.0500,=5.0500,=5.0500,=606480020134.5999,=338968095760.0,=52100906181.25,,=1.7156,,,,
2026-01-22,=5.0900,=5.0900,=5.0900,=5.0900,=611283822274.2799,=341652991568.0,=52513586626.25,,=1.7292,,,,
2026-01-21,=5.0800,=5.0800,=5.0800,=5.0800,=610082871739.36,=340981767616.0,=52410416515.0,,=1.7258,,,,
2026-01-20,=5.1900,=5.1900,=5.1900,=5.1900,=623293327623.48,=348365231088.0,=53545287738.75,,=1.7632,,,,
2026-01-19,=5.1400,=5.1400,=5.1400,=5.1400,=617288574948.8799,=345009111328.0,=53029437182.5,,=1.7462,,,,
2026-01-16,=5.1700,=5.1700,=5.1700,=5.1700,=620891426553.6399,=347022783184.0,=53338947516.25,,=1.7564,,,,
2026-01-15,=5.1800,=5.1800,=5.1800,=5.1800,=622092377088.5599,=347694007136.0,=53442117627.5,,=1.7598,,,,
2026-01-14,=5.2800,=5.2800,=5.2800,=5.2800,=634101882437.76,=354406246656.0,=54473818740.0,,=1.7938,,,,
2026-01-13,=5.3700,=5.3700,=5.3700,=5.3700,=644910437252.0399,=360447262224.0,=55402349741.25,,=1.8243,,,,
2026-01-12,=5.3400,=5.3400,=5.3400,=5.3400,=641307585647.2799,=358433590368.0,=55092839407.5,,=1.8141,,,,
2026-01-09,=5.4200,=5.4200,=5.4200,=5.4200,=650915189926.6399,=363803381984.0,=55918200297.5,,=1.8413,,,,
2026-01-08,=5.4100,=5.4100,=5.4100,=5.4100,=649714239391.72,=363132158032.0,=55815030186.25,,=1.8379,,,,
2026-01-07,=5.4300,=5.4300,=5.4300,=5.4300,=652116140461.5599,=364474605936.0,=56021370408.75,,=1.8447,,,,
2026-01-06,=5.5100,=5.5100,=5.5100,=5.5100,=661723744740.9199,=369844397552.0,=56846731298.75,,=1.8719,,,,
2026-01-05,=5.4500,=5.4500,=5.4500,=5.4500,=654518041531.3999,=365817053840.0,=56227710631.25,,=1.8515,,,,
2025-12-31,=5.4500,=5.4500,=5.4500,=5.4500,=654518041531.3999,=365817053840.0,=56227710631.25,,=1.8515,,,,
2025-12-30,=5.4600,=5.4600,=5.4600,=5.4600,=655718992066.32,=366488277792.0,=56330880742.5,,=1.8549,,,,
2025-12-29,=5.4400,=5.4400,=5.4400,=5.4400,=653317090996.48,=365145829888.0,=56124540520.0,,=1.8481,,,,
2025-12-26,=5.4000,=5.4000,=5.4000,=5.4000,=648513288856.7999,=362460934080.0,=55711860075.0,,=1.8345,,,,
2025-12-25,=5.4100,=5.4100,=5.4100,=5.4100,=649714239391.72,=363132158032.0,=55815030186.25,,=1.8379,,,,
2025-12-24,=5.4000,=5.4000,=5.4000,=5.4000,=648513288856.7999,=362460934080.0,=55711860075.0,,=1.8345,,,,
2025-12-23,=5.4500,=5.4500,=5.4500,=5.4500,=654518041531.3999,=365817053840.0,=56227710631.25,,=1.8515,,,,
2025-12-22,=5.4300,=5.4300,=5.4300,=5.4300,=652116140461.5599,=364474605936.0,=56021370408.75,,=1.8447,,,,
2025-12-19,=5.4200,=5.4200,=5.4200,=5.4200,=650915189926.6399,=363803381984.0,=55918200297.5,,=1.8413,,,,
2025-12-18,=5.4400,=5.4400,=5.4400,=5.4400,=653317090996.48,=365145829888.0,=56124540520.0,,=1.8481,,,,
2025-12-17,=5.3800,=5.3800,=5.3800,=5.3800,=646111387786.96,=361118486176.0,=55505519852.5,,=1.8277,,,,
2025-12-16,=5.3500,=5.3500,=5.3500,=5.3500,=642508536182.1998,=359104814320.0,=55196009518.75,,=1.8175,,,,
2025-12-15,=5.4000,=5.4000,=5.4000,=5.4000,=648513288856.7999,=362460934080.0,=55711860075.0,,=1.8345,,,,
2025-12-12,=5.4100,=5.4100,=5.4100,=5.4100,=649714239391.72,=363132158032.0,=55815030186.25,,=1.8379,,,,
2025-12-11,=5.4800,=5.4800,=5.4800,=5.4800,=658120893136.1599,=367830725696.0,=56537220965.0,,=1.8617,,,,
2025-12-10,=5.4500,=5.4500,=5.4500,=5.4500,=654518041531.3999,=365817053840.0,=56227710631.25,,=1.8515,,,,
2025-12-09,=5.5400,=5.5400,=5.5400,=5.5400,=665326596345.6799,=371858069408.0,=57156241632.5,,=1.8821,,,,
2025-12-08,=5.5700,=5.5700,=5.5700,=5.5700,=668929447950.44,=373871741264.0,=57465751966.25,,=1.8923,,,,
2025-12-05,=5.5600,=5.5600,=5.5600,=5.5600,=667728497415.5199,=373200517312.0,=57362581855.0,,=1.8889,,,,
2025-12-04,=5.5700,=5.5700,=5.5700,=5.5700,=668929447950.44,=373871741264.0,=57465751966.25,,=1.8923,,,,
2025-12-03,=5.6000,=5.6000,=5.6000,=5.6000,=672532299555.1998,=375885413120.0,=57775262300.0,,=1.9025,,,,
2025-12-02,=5.6700,=5.6700,=5.6700,=5.6700,=680938953299.6399,=380583980784.0,=58497453078.75,,=1.9262,,,,
2025-12-01,=5.7000,=5.7000,=5.7000,=5.7000,=684541804904.3999,=382597652640.0,=58806963412.5,,=1.9364,,,,
2025-11-28,=5.6800,=5.6800,=5.6800,=5.6800,=682139903834.5599,=381255204736.0,=58600623190.0,,=1.9296,,,,
