日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PB,PB 分位点,PB 80%分位点值,PB 50%分位点值,PB 20%分位点值
2026-04-16,=40.7400,=40.7400,=40.7400,=40.7400,=238403348218.56,=226538866163.0,=72882889736.16,,=6.0240,,,,
2026-04-15,=40.9200,=40.9200,=40.9200,=40.9200,=239456676708.48,=227539774260.0,=73204905449.28,,=6.0506,,,,
2026-04-14,=40.7700,=40.7700,=40.7700,=40.7700,=238578902966.88,=226705684179.0,=72936559021.68,,=6.0284,,,,
2026-04-13,=40.9900,=40.9900,=40.9900,=40.9900,=239866304454.56,=227929016299.0,=73330133782.16,,=6.0610,,,,
2026-04-10,=41.3500,=41.3500,=41.3500,=41.3500,=241972961434.4,=229930832494.0,=73974165208.4,,=6.1142,,,,
2026-04-09,=41.1500,=41.1500,=41.1500,=41.1500,=240802596445.6,=228818712386.0,=73616369971.6,,=6.0846,,,,
2026-04-08,=41.1500,=41.1500,=41.1500,=41.1500,=240802596445.6,=228818712386.0,=73616369971.6,,=6.0846,,,,
2026-04-07,=41.5300,=41.5300,=41.5300,=41.5300,=243026289924.32,=230931740592.0,=74296180921.52,,=6.1408,,,,
2026-04-03,=41.6900,=41.6900,=41.6900,=41.6900,=243962581915.36,=231821436679.0,=74582417110.96,,=6.1645,,,,
2026-04-02,=42.2200,=42.2200,=42.2200,=42.2200,=247064049135.68,=234768554968.0,=75530574488.48,,=6.2428,,,,
2026-04-01,=41.7600,=41.7600,=41.7600,=41.7600,=244372209661.44,=232210678717.0,=74707645443.84,,=6.1748,,,,
2026-03-31,=41.0000,=41.0000,=41.0000,=41.0000,=239924822704.0,=227984622304.0,=73348023544.0,,=6.0624,,,,
2026-03-30,=40.3400,=40.3400,=40.3400,=40.3400,=236062618240.96,=224314625945.0,=72167299262.56,,=5.9649,,,,
2026-03-27,=39.7000,=39.7000,=39.7000,=39.7000,=232317450276.8,=220755841597.0,=71022354504.8,,=5.8702,,,,
2026-03-26,=36.9500,=36.9500,=36.9500,=36.9500,=216224931680.8,=205464190101.0,=66102669998.8,,=5.7204,,,,
2026-03-25,=37.0000,=37.0000,=37.0000,=37.0000,=216517522928.0,=205742220128.0,=66192118808.0,,=5.7281,,,,
2026-03-24,=36.6500,=36.6500,=36.6500,=36.6500,=214469384197.6,=203796009938.0,=65565977143.6,,=5.6739,,,,
2026-03-23,=36.2900,=36.2900,=36.2900,=36.2900,=212362727217.76,=201794193742.0,=64921945717.36,,=5.6182,,,,
2026-03-20,=37.8500,=37.8500,=37.8500,=37.8500,=221491574130.4,=210468730590.0,=67712748564.4,,=5.8597,,,,
2026-03-19,=38.2100,=38.2100,=38.2100,=38.2100,=223598231110.24,=212470546786.0,=68356779990.64,,=5.9154,,,,
2026-03-18,=38.5600,=38.5600,=38.5600,=38.5600,=225646369840.64,=214416756977.0,=68982921655.04,,=5.9696,,,,
2026-03-17,=38.9500,=38.9500,=38.9500,=38.9500,=227928581568.8,=216585391189.0,=69680622366.8,,=6.0300,,,,
2026-03-16,=38.5100,=38.5100,=38.5100,=38.5100,=225353778593.44,=214138726949.0,=68893472845.84,,=5.9619,,,,
2026-03-13,=37.7900,=37.7900,=37.7900,=37.7900,=221140464633.76,=210135094558.0,=67605409993.36,,=5.8504,,,,
2026-03-12,=37.0200,=37.0200,=37.0200,=37.0200,=216634559426.88,=205853432139.0,=66227898331.68,,=5.7312,,,,
2026-03-11,=37.3900,=37.3900,=37.3900,=37.3900,=218799734656.16,=207910854340.0,=66889819519.76,,=5.7885,,,,
2026-03-10,=37.2800,=37.2800,=37.2800,=37.2800,=218156033912.32,=207299188280.0,=66693032139.52,,=5.7715,,,,
2026-03-09,=37.3100,=37.3100,=37.3100,=37.3100,=218331588660.64,=207466006297.0,=66746701425.04,,=5.7761,,,,
2026-03-06,=37.0200,=37.0200,=37.0200,=37.0200,=216634559426.88,=205853432139.0,=66227898331.68,,=5.7312,,,,
2026-03-05,=35.9800,=35.9800,=35.9800,=35.9800,=210548661485.12,=200070407573.0,=64367363100.32,,=5.5702,,,,
2026-03-04,=35.5000,=35.5000,=35.5000,=35.5000,=207739785512.0,=197401319312.0,=63508654532.0,,=5.4959,,,,
2026-03-03,=36.0600,=36.0600,=36.0600,=36.0600,=211016807480.64,=200515255617.0,=64510481195.04,,=5.5826,,,,
2026-03-02,=35.6500,=35.6500,=35.6500,=35.6500,=208617559253.6,=198235409394.0,=63777000959.6,,=5.5191,,,,
2026-02-27,=35.9600,=35.9600,=35.9600,=35.9600,=210431624986.24,=199959195562.0,=64331583576.64,,=5.5671,,,,
2026-02-26,=35.8400,=35.8400,=35.8400,=35.8400,=209729405992.96,=199291923497.0,=64116906434.56,,=5.5485,,,,
2026-02-25,=35.8800,=35.8800,=35.8800,=35.8800,=209963478990.72,=199514347519.0,=64188465481.92,,=5.5547,,,,
2026-02-24,=36.1700,=36.1700,=36.1700,=36.1700,=211660508224.48,=201126921676.0,=64707268575.28,,=5.5996,,,,
2026-02-13,=35.6400,=35.6400,=35.6400,=35.6400,=208559041004.16,=198179803388.0,=63759111197.76,,=5.5176,,,,
2026-02-12,=35.9400,=35.9400,=35.9400,=35.9400,=210314588487.36,=199847983551.0,=64295804052.96,,=5.5640,,,,
2026-02-11,=36.4200,=36.4200,=36.4200,=36.4200,=213123464460.48,=202517071812.0,=65154512621.28,,=5.6383,,,,
2026-02-10,=36.6200,=36.6200,=36.6200,=36.6200,=214293829449.28,=203629191921.0,=65512307858.08,,=5.6693,,,,
2026-02-09,=37.1600,=37.1600,=37.1600,=37.1600,=217453814919.04,=206631916215.0,=66478354997.44,,=5.7529,,,,
2026-02-06,=37.0900,=37.0900,=37.0900,=37.0900,=217044187172.96,=206242674177.0,=66353126664.56,,=5.7420,,,,
2026-02-05,=37.9600,=37.9600,=37.9600,=37.9600,=222135274874.24,=211080396650.0,=67909535944.64,,=5.6161,,,,
2026-02-04,=36.2800,=36.2800,=36.2800,=36.2800,=212304208968.32,=201738587736.0,=64904055955.52,,=5.3676,,,,
2026-02-03,=35.8700,=35.8700,=35.8700,=35.8700,=209904960741.28,=199458741513.0,=64170575720.08,,=5.3069,,,,
2026-02-02,=35.5700,=35.5700,=35.5700,=35.5700,=208149413258.08,=197790561350.0,=63633882864.88,,=5.2625,,,,
2026-01-30,=35.3000,=35.3000,=35.3000,=35.3000,=206569420523.2,=196289199203.0,=63150859295.2,,=5.2226,,,,
2026-01-29,=36.4000,=36.4000,=36.4000,=36.4000,=213006427961.6,=202405859802.0,=65118733097.6,,=5.3853,,,,
2026-01-28,=34.9700,=34.9700,=34.9700,=34.9700,=204638318291.68,=194454201024.0,=62560497154.48,,=5.1738,,,,
2026-01-27,=35.4100,=35.4100,=35.4100,=35.4100,=207213121267.04,=196900865263.0,=63347646675.44,,=5.2389,,,,
2026-01-26,=35.6800,=35.6800,=35.6800,=35.6800,=208793114001.92,=198402227410.0,=63830670245.12,,=5.2788,,,,
2026-01-23,=35.8400,=35.8400,=35.8400,=35.8400,=209729405992.96,=199291923497.0,=64116906434.56,,=5.3025,,,,
2026-01-22,=36.1400,=36.1400,=36.1400,=36.1400,=211484953476.16,=200960103660.0,=64653599289.76,,=5.3469,,,,
2026-01-21,=36.5000,=36.5000,=36.5000,=36.5000,=213591610456.0,=202961919856.0,=65297630716.0,,=5.4001,,,,
2026-01-20,=36.8800,=36.8800,=36.8800,=36.8800,=215815303934.72,=205074948063.0,=65977441665.92,,=5.4563,,,,
2026-01-19,=36.8600,=36.8600,=36.8600,=36.8600,=215698267435.84,=204963736052.0,=65941662142.24,,=5.4534,,,,
2026-01-16,=36.9900,=36.9900,=36.9900,=36.9900,=216459004678.56,=205686614123.0,=66174229046.16,,=5.4726,,,,
2026-01-15,=37.5900,=37.5900,=37.5900,=37.5900,=219970099644.96,=209022974449.0,=67247614756.56,,=5.5614,,,,
2026-01-14,=37.7900,=37.7900,=37.7900,=37.7900,=221140464633.76,=210135094558.0,=67605409993.36,,=5.5910,,,,
2026-01-13,=38.1800,=38.1800,=38.1800,=38.1800,=223422676361.92,=212303728770.0,=68303110705.12,,=5.6487,,,,
2026-01-12,=38.3200,=38.3200,=38.3200,=38.3200,=224241931854.08,=213082212846.0,=68553567370.88,,=5.6694,,,,
2026-01-09,=37.8900,=37.8900,=37.8900,=37.8900,=221725647128.16,=210691154612.0,=67784307611.76,,=5.6058,,,,
2026-01-08,=38.0200,=38.0200,=38.0200,=38.0200,=222486384370.88,=211414032683.0,=68016874515.68,,=5.6250,,,,
2026-01-07,=38.1900,=38.1900,=38.1900,=38.1900,=223481194611.36,=212359334775.0,=68321000466.96,,=5.6502,,,,
2026-01-06,=38.3800,=38.3800,=38.3800,=38.3800,=224593041350.72,=213415848879.0,=68660905941.92,,=5.6783,,,,
2026-01-05,=37.9300,=37.9300,=37.9300,=37.9300,=221959720125.92,=210913578634.0,=67855866659.12,,=5.6117,,,,
2025-12-31,=37.0200,=37.0200,=37.0200,=37.0200,=216634559426.88,=205853432139.0,=66227898331.68,,=5.4771,,,,
2025-12-30,=37.2800,=37.2800,=37.2800,=37.2800,=218156033912.32,=207299188280.0,=66693032139.52,,=5.5155,,,,
2025-12-29,=37.2200,=37.2200,=37.2200,=37.2200,=217804924415.68,=206965552248.0,=66585693568.48,,=5.5066,,,,
2025-12-26,=37.4200,=37.4200,=37.4200,=37.4200,=218975289404.48,=208077672356.0,=66943488805.28,,=5.5362,,,,
2025-12-25,=37.4000,=37.4000,=37.4000,=37.4000,=218858252905.6,=207966460346.0,=66907709281.6,,=5.5333,,,,
2025-12-24,=37.3500,=37.3500,=37.3500,=37.3500,=218565661658.4,=207688430318.0,=66818260472.4,,=5.5259,,,,
2025-12-23,=37.7800,=37.7800,=37.7800,=37.7800,=221081946384.32,=210079488552.0,=67587520231.52,,=5.5895,,,,
2025-12-22,=37.8500,=37.8500,=37.8500,=37.8500,=221491574130.4,=210468730590.0,=67712748564.4,,=5.5999,,,,
2025-12-19,=37.7800,=37.7800,=37.7800,=37.7800,=221081946384.32,=210079488552.0,=67587520231.52,,=5.5895,,,,
2025-12-18,=37.0100,=37.0100,=37.0100,=37.0100,=216576041177.44,=205797826133.0,=66210008569.84,,=5.4756,,,,
2025-12-17,=37.0300,=37.0300,=37.0300,=37.0300,=216693077676.32,=205909038144.0,=66245788093.52,,=5.4785,,,,
2025-12-16,=36.7400,=36.7400,=36.7400,=36.7400,=214996048442.56,=204296463987.0,=65726985000.16,,=5.4356,,,,
2025-12-15,=36.5100,=36.5100,=36.5100,=36.5100,=213650128705.44,=203017525861.0,=65315520477.84,,=5.4016,,,,
2025-12-12,=36.4900,=36.4900,=36.4900,=36.4900,=213533092206.56,=202906313851.0,=65279740954.16,,=5.3986,,,,
2025-12-11,=36.3400,=36.3400,=36.3400,=36.3400,=212655318464.96,=202072223769.0,=65011394526.56,,=5.3765,,,,
2025-12-10,=36.4200,=36.4200,=36.4200,=36.4200,=213123464460.48,=202517071812.0,=65154512621.28,,=5.3883,,,,
2025-12-09,=36.4700,=36.4700,=36.4700,=36.4700,=213416055707.68,=202795101840.0,=65243961430.48,,=5.3957,,,,
2025-12-08,=36.5100,=36.5100,=36.5100,=36.5100,=213650128705.44,=203017525861.0,=65315520477.84,,=5.4016,,,,
2025-12-05,=36.5100,=36.5100,=36.5100,=36.5100,=213650128705.44,=203017525861.0,=65315520477.84,,=5.4016,,,,
2025-12-04,=36.2200,=36.2200,=36.2200,=36.2200,=211953099471.68,=201404951704.0,=64796717384.48,,=5.3587,,,,
2025-12-03,=36.4100,=36.4100,=36.4100,=36.4100,=213064946211.04,=202461465807.0,=65136622859.44,,=5.3868,,,,
2025-12-02,=36.8700,=36.8700,=36.8700,=36.8700,=215756785685.28,=205019342057.0,=65959551904.08,,=5.4549,,,,
2025-12-01,=37.1600,=37.1600,=37.1600,=37.1600,=217453814919.04,=206631916215.0,=66478354997.44,,=5.4978,,,,
2025-11-28,=36.9600,=36.9600,=36.9600,=36.9600,=216283449930.24,=205519796106.0,=66120559760.64,,=5.4682,,,,
2025-11-27,=36.9900,=36.9900,=36.9900,=36.9900,=216459004678.56,=205686614123.0,=66174229046.16,,=5.4726,,,,
2025-11-26,=36.8300,=36.8300,=36.8300,=36.8300,=215522712687.52,=204796918036.0,=65887992856.72,,=5.4489,,,,
2025-11-25,=37.1000,=37.1000,=37.1000,=37.1000,=217102705422.4,=206298280182.0,=66371016426.4,,=5.4889,,,,
2025-11-24,=36.8800,=36.8800,=36.8800,=36.8800,=215815303934.72,=205074948063.0,=65977441665.92,,=5.4563,,,,
2025-11-21,=37.2900,=37.2900,=37.2900,=37.2900,=218214552161.76,=207354794286.0,=66710921901.36,,=5.5170,,,,
2025-11-20,=37.7500,=37.7500,=37.7500,=37.7500,=220906391636.0,=209912670536.0,=67533850946.0,,=5.5851,,,,
2025-11-19,=37.8000,=37.8000,=37.8000,=37.8000,=221198982883.2,=210190700563.0,=67623299755.2,,=5.5925,,,,
2025-11-18,=37.9700,=37.9700,=37.9700,=37.9700,=222193793123.68,=211136002656.0,=67927425706.48,,=5.6176,,,,
2025-11-17,=38.1900,=38.1900,=38.1900,=38.1900,=223481194611.36,=212359334775.0,=68321000466.96,,=5.6502,,,,
2025-11-14,=38.4200,=38.4200,=38.4200,=38.4200,=224827114348.48,=213638272900.0,=68732464989.28,,=5.6842,,,,
2025-11-13,=38.6000,=38.6000,=38.6000,=38.6000,=225880442838.4,=214639180998.0,=69054480702.4,,=5.7108,,,,
2025-11-12,=38.4600,=38.4600,=38.4600,=38.4600,=225061187346.24,=213860696922.0,=68804024036.64,,=5.6901,,,,
2025-11-11,=38.6200,=38.6200,=38.6200,=38.6200,=225997479337.28,=214750393009.0,=69090260226.08,,=5.7138,,,,
2025-11-10,=38.6500,=38.6500,=38.6500,=38.6500,=226173034085.6,=214917211026.0,=69143929511.6,,=5.7182,,,,
2025-11-07,=37.9700,=37.9700,=37.9700,=37.9700,=222193793123.68,=211136002656.0,=67927425706.48,,=5.6176,,,,
2025-11-06,=37.7100,=37.7100,=37.7100,=37.7100,=220672318638.24,=209690246514.0,=67462291898.64,,=5.5791,,,,
2025-11-05,=37.6900,=37.6900,=37.6900,=37.6900,=220555282139.36,=209579034503.0,=67426512374.96,,=5.5762,,,,
2025-11-04,=37.7500,=37.7500,=37.7500,=37.7500,=220906391636.0,=209912670536.0,=67533850946.0,,=5.5851,,,,
2025-11-03,=38.1500,=38.1500,=38.1500,=38.1500,=223247121613.6,=212136910754.0,=68249441419.6,,=5.6442,,,,
2025-10-31,=38.1100,=38.1100,=38.1100,=38.1100,=223013048615.84,=211914486732.0,=68177882372.24,,=5.6383,,,,
2025-10-30,=37.9800,=37.9800,=37.9800,=37.9800,=222252311373.12,=211191608661.0,=67945315468.32,,=5.6191,,,,
2025-10-29,=38.4400,=38.4400,=38.4400,=38.4400,=224944150847.36,=213749484911.0,=68768244512.96,,=5.6871,,,,
2025-10-28,=38.4000,=38.4000,=38.4000,=38.4000,=224710077849.6,=213527060890.0,=68696685465.6,,=5.9655,,,,
2025-10-27,=38.7100,=38.7100,=38.7100,=38.7100,=226524143582.24,=215250847058.0,=69251268082.64,,=6.0136,,,,
2025-10-24,=38.6000,=38.6000,=38.6000,=38.6000,=225880442838.4,=214639180998.0,=69054480702.4,,=5.9965,,,,
2025-10-23,=38.6300,=38.6300,=38.6300,=38.6300,=226055997586.72,=214805999015.0,=69108149987.92,,=6.0012,,,,
2025-10-22,=38.6500,=38.6500,=38.6500,=38.6500,=226173034085.6,=214917211026.0,=69143929511.6,,=6.0043,,,,
2025-10-21,=38.9500,=38.9500,=38.9500,=38.9500,=227928581568.8,=216585391189.0,=69680622366.8,,=6.0509,,,,
2025-10-20,=38.9400,=38.9400,=38.9400,=38.9400,=227870063319.36,=216529785183.0,=69662732604.96,,=6.0494,,,,
2025-10-17,=39.0800,=39.0800,=39.0800,=39.0800,=228689318811.52,=217308269260.0,=69913189270.72,,=6.0711,,,,
2025-10-16,=39.7700,=39.7700,=39.7700,=39.7700,=232727078022.88,=221145083635.0,=71147582837.68,,=6.1783,,,,
2025-10-15,=39.4900,=39.4900,=39.4900,=39.4900,=231088567038.56,=219588115483.0,=70646669506.16,,=6.1348,,,,
2025-10-14,=39.1000,=39.1000,=39.1000,=39.1000,=228806355310.4,=217419481270.0,=69948968794.4,,=6.0742,,,,
2025-10-13,=38.9000,=38.9000,=38.9000,=38.9000,=227635990321.6,=216307361162.0,=69591173557.6,,=6.0432,,,,
2025-10-10,=39.2800,=39.2800,=39.2800,=39.2800,=229859683800.32,=218420389368.0,=70270984507.52,,=6.1022,,,,
2025-10-09,=39.3400,=39.3400,=39.3400,=39.3400,=230210793296.96,=218754025401.0,=70378323078.56,,=6.1115,,,,
2025-09-30,=38.9600,=38.9600,=38.9600,=38.9600,=227987099818.24,=216640997194.0,=69698512128.64,,=6.0525,,,,
2025-09-29,=38.8800,=38.8800,=38.8800,=38.8800,=227518953822.72,=216196149151.0,=69555394033.92,,=6.0400,,,,
2025-09-26,=38.8000,=38.8000,=38.8000,=38.8000,=227050807827.2,=215751301107.0,=69412275939.2,,=6.0276,,,,
2025-09-25,=38.6000,=38.6000,=38.6000,=38.6000,=225880442838.4,=214639180998.0,=69054480702.4,,=5.9965,,,,
2025-09-24,=38.8000,=38.8000,=38.8000,=38.8000,=227050807827.2,=215751301107.0,=69412275939.2,,=6.0276,,,,
2025-09-23,=39.3000,=39.3000,=39.3000,=39.3000,=229976720299.2,=218531601379.0,=70306764031.2,,=5.8687,,,,
2025-09-22,=39.5100,=39.5100,=39.5100,=39.5100,=231205603537.44,=219699327493.0,=70682449029.84,,=5.9000,,,,
2025-09-19,=39.8000,=39.8000,=39.8000,=39.8000,=232902632771.2,=221311901651.0,=71201252123.2,,=5.9433,,,,
2025-09-18,=39.7900,=39.7900,=39.7900,=39.7900,=232844114521.76,=221256295646.0,=71183362361.36,,=5.9418,,,,
2025-09-17,=40.2900,=40.2900,=40.2900,=40.2900,=235770026993.76,=224036595918.0,=72077850453.36,,=6.0165,,,,
2025-09-16,=40.3300,=40.3300,=40.3300,=40.3300,=236004099991.52,=224259019940.0,=72149409500.72,,=6.0225,,,,
2025-09-15,=40.8400,=40.8400,=40.8400,=40.8400,=238988530712.96,=227094926217.0,=73061787354.56,,=6.0986,,,,
2025-09-12,=40.6500,=40.6500,=40.6500,=40.6500,=237876683973.6,=226038412114.0,=72721881879.6,,=6.0703,,,,
2025-09-11,=41.2900,=41.2900,=41.2900,=41.2900,=241621851937.76,=229597196462.0,=73866826637.36,,=6.1658,,,,
2025-09-10,=40.9500,=40.9500,=40.9500,=40.9500,=239632231456.8,=227706592277.0,=73258574734.8,,=6.1151,,,,
2025-09-09,=41.3300,=41.3300,=41.3300,=41.3300,=241855924935.52,=229819620484.0,=73938385684.72,,=6.1718,,,,
2025-09-08,=41.1700,=41.1700,=41.1700,=41.1700,=240919632944.48,=228929924396.0,=73652149495.28,,=6.1479,,,,
2025-09-05,=40.4400,=40.4400,=40.4400,=40.4400,=236647800735.36,=224870685999.0,=72346196880.96,,=6.0389,,,,
2025-09-04,=40.4200,=40.4200,=40.4200,=40.4200,=236530764236.48,=224759473988.0,=72310417357.28,,=6.0359,,,,
2025-09-03,=40.1800,=40.1800,=40.1800,=40.1800,=235126326249.92,=223424929858.0,=71881063073.12,,=6.0001,,,,
2025-09-02,=40.9400,=40.9400,=40.9400,=40.9400,=239573713207.36,=227650986271.0,=73240684972.96,,=6.1136,,,,
2025-09-01,=41.2200,=41.2200,=41.2200,=41.2200,=241212224191.68,=229207954424.0,=73741598304.48,,=6.1554,,,,
2025-08-29,=41.4400,=41.4400,=41.4400,=41.4400,=242499625679.36,=230431286543.0,=74135173064.96,,=6.1882,,,,
2025-08-28,=40.0800,=40.0800,=40.0800,=40.0800,=234541143755.52,=222868869804.0,=71702165454.72,,=8.2806,,,,
2025-08-27,=40.4000,=40.4000,=40.4000,=40.4000,=236413727737.6,=224648261978.0,=72274637833.6,,=8.3468,,,,
2025-08-26,=41.0700,=41.0700,=41.0700,=41.0700,=240334450450.08,=228373864342.0,=73473251876.88,,=8.4852,,,,
2025-08-25,=41.1000,=41.1000,=41.1000,=41.1000,=240510005198.4,=228540682358.0,=73526921162.4,,=8.4914,,,,
2025-08-22,=39.8500,=39.8500,=39.8500,=39.8500,=233195224018.4,=221589931678.0,=71290700932.4,,=8.2331,,,,
2025-08-21,=39.7500,=39.7500,=39.7500,=39.7500,=232610041524.0,=221033871624.0,=71111803314.0,,=8.2125,,,,
2025-08-20,=39.4900,=39.4900,=39.4900,=39.4900,=231088567038.56,=219588115483.0,=70646669506.16,,=8.1587,,,,
