date,市值(元),PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,股息率,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值
2026-02-27,60452970000.0,2.7328,0.0511,5.3511,4.6605,3.2536,0.0408,1.5007,0.1903,2.0498,1.8422,1.5089,12.9614,0.4778,16.2589,13.0634,11.3955
2026-02-26,60201082625.0,2.7214,0.0424,5.3512,4.6605,3.2536,0.0410,1.4945,0.1829,2.0499,1.8424,1.5089,12.9074,0.4681,16.2589,13.0634,11.3946
2026-02-25,60201082625.0,2.7214,0.0424,5.3512,4.6605,3.2536,0.0410,1.4945,0.1829,2.0499,1.8425,1.5095,12.9074,0.4681,16.2589,13.0634,11.3946
2026-02-24,60553724950.0,2.7374,0.0519,5.3512,4.6605,3.2536,0.0408,1.5032,0.1928,2.0499,1.8430,1.5102,12.9830,0.4800,16.2589,13.0634,11.3946
2026-02-13,60452970000.0,2.7328,0.0501,5.3500,4.6518,3.2562,0.0408,1.5007,0.1890,2.0498,1.8447,1.5120,12.9614,0.4762,16.2576,13.0732,11.4000
2026-02-12,61057499700.0,2.7601,0.0588,5.3500,4.6549,3.2571,0.0404,1.5157,0.2080,2.0498,1.8447,1.5120,13.0910,0.5035,16.2576,13.0749,11.4000
2026-02-11,62165804150.0,2.8102,0.0736,5.3511,4.6580,3.2571,0.0397,1.5432,0.2294,2.0498,1.8447,1.5120,13.3286,0.5440,16.2589,13.0732,11.3955
2026-02-10,61611651925.0,2.7852,0.0654,5.3511,4.6592,3.2583,0.0401,1.5295,0.2201,2.0498,1.8449,1.5120,13.2098,0.5261,16.2589,13.0713,11.3955
2026-02-09,61107877175.0,2.7624,0.0593,5.3511,4.6605,3.2603,0.0404,1.5170,0.2091,2.0498,1.8450,1.5120,13.1018,0.5049,16.2589,13.0694,11.3955
2026-02-06,61007122225.0,2.7579,0.0576,5.3511,4.6605,3.2624,0.0405,1.5145,0.2067,2.0498,1.8450,1.5120,13.0802,0.5014,16.2589,13.0690,11.3955
2026-02-05,61662029400.0,2.7875,0.0651,5.3511,4.6605,3.2657,0.0400,1.5307,0.2195,2.0498,1.8450,1.5120,13.2206,0.5268,16.2589,13.0687,11.3955
2026-02-04,61309387075.0,2.7715,0.0601,5.3511,4.6605,3.2677,0.0403,1.5220,0.2129,2.0498,1.8450,1.5120,13.1450,0.5152,16.2589,13.0687,11.3955
2026-02-03,60704857375.0,2.7442,0.0540,5.3511,4.6605,3.2685,0.0407,1.5070,0.1952,2.0498,1.8450,1.5120,13.0154,0.4881,16.2589,13.0687,11.3955
2026-02-02,60906367275.0,2.7533,0.0560,5.3511,4.6605,3.2685,0.0405,1.5120,0.1998,2.0498,1.8450,1.5120,13.0586,0.4975,16.2589,13.0694,11.3955
2026-01-30,60604102425.0,2.7396,0.0523,5.3511,4.6605,3.2685,0.0407,1.5045,0.1935,2.0498,1.8459,1.5121,12.9938,0.4825,16.2589,13.0749,11.3955
2026-01-29,61762784350.0,2.7920,0.0651,5.3511,4.6605,3.2699,0.0400,1.5332,0.2191,2.0498,1.8459,1.5121,13.2422,0.5313,16.2589,13.0766,11.3955
2026-01-28,60956744750.0,2.7556,0.0560,5.3511,4.6605,3.2730,0.0405,1.5132,0.2039,2.0498,1.8459,1.5121,13.0694,0.4996,16.2589,13.0732,11.3955
2026-01-27,60251460100.0,2.7237,0.0424,5.3511,4.6605,3.2755,0.0410,1.4957,0.1841,2.0498,1.8459,1.5121,12.9182,0.4724,16.2589,13.0732,11.3955
2026-01-26,60150705150.0,2.7192,0.0416,5.3511,4.6605,3.2762,0.0410,1.4932,0.1825,2.0498,1.8459,1.5122,12.8965,0.4646,16.2589,13.0732,11.3955
2026-01-23,59143155650.0,2.6736,0.0309,5.3511,4.6605,3.2762,0.0417,1.4682,0.1569,2.0498,1.8459,1.5122,12.6805,0.4319,16.2589,13.0710,11.3955
2026-01-22,59193533125.0,2.6759,0.0317,5.3511,4.6605,3.2783,0.0417,1.4694,0.1582,2.0498,1.8459,1.5122,12.6913,0.4333,16.2589,13.0732,11.3955
2026-01-21,58740135850.0,2.6554,0.0231,5.3511,4.6605,3.2788,0.0420,1.4582,0.1503,2.0498,1.8459,1.5122,12.5941,0.4205,16.2589,13.0732,11.3955
2026-01-20,59596552925.0,2.6941,0.0346,5.3511,4.6605,3.2818,0.0414,1.4794,0.1660,2.0498,1.8459,1.5124,12.7777,0.4440,16.2589,13.0732,11.3955
2026-01-19,58437871000.0,2.6417,0.0198,5.3511,4.6605,3.2818,0.0422,1.4507,0.1454,2.0498,1.8461,1.5124,12.5293,0.4119,16.2589,13.0732,11.3955
2026-01-16,57934096250.0,2.6189,0.0152,5.3511,4.6605,3.2818,0.0426,1.4382,0.1342,2.0498,1.8465,1.5128,12.4213,0.3944,16.2589,13.0749,11.3955
2026-01-15,58337116050.0,2.6372,0.0189,5.3511,4.6605,3.2836,0.0423,1.4482,0.1425,2.0498,1.8470,1.5128,12.5077,0.4082,16.2589,13.0766,11.3955
2026-01-14,58941645750.0,2.6645,0.0251,5.3511,4.6605,3.2853,0.0419,1.4632,0.1524,2.0498,1.8474,1.5138,12.6373,0.4234,16.2589,13.0766,11.3955
2026-01-13,59596552925.0,2.6941,0.0329,5.3511,4.6614,3.2858,0.0414,1.4794,0.1643,2.0498,1.8478,1.5138,12.7777,0.4423,16.2589,13.0802,11.3955
2026-01-12,59798062825.0,2.7032,0.0338,5.3511,4.6614,3.2858,0.0413,1.4845,0.1693,2.0498,1.8478,1.5139,12.8209,0.4469,16.2589,13.0802,11.3955
2026-01-09,58992023225.0,2.6668,0.0255,5.3511,4.6610,3.2871,0.0418,1.4644,0.1527,2.0498,1.8479,1.5145,12.6481,0.4257,16.2589,13.0844,11.3955
2026-01-08,58941645750.0,2.6645,0.0251,5.3511,4.6614,3.2891,0.0419,1.4632,0.1524,2.0498,1.8480,1.5145,12.6373,0.4234,16.2589,13.0867,11.3955
2026-01-07,59546175450.0,2.6918,0.0301,5.3511,4.6629,3.2912,0.0415,1.4782,0.1614,2.0498,1.8481,1.5151,12.7669,0.4399,16.2589,13.0899,11.3955
2026-01-06,60251460100.0,2.7237,0.0367,5.3511,4.6629,3.2950,0.0410,1.4957,0.1783,2.0498,1.8481,1.5157,12.9182,0.4691,16.2589,13.0899,11.3955
2026-01-05,60503347475.0,2.7351,0.0445,5.3511,4.6672,3.2953,0.0408,1.5020,0.1833,2.0499,1.8485,1.5159,12.9722,0.4753,16.2589,13.0910,11.3955
2025-12-31,61007122225.0,2.7579,0.0490,5.3511,4.6679,3.2985,0.0405,1.5145,0.1980,2.0499,1.8494,1.5175,13.0802,0.4969,16.2589,13.1015,11.3955
2025-12-30,60704857375.0,2.7442,0.0465,5.3511,4.6684,3.2985,0.0407,1.5070,0.1877,2.0505,1.8496,1.5178,13.0154,0.4837,16.2589,13.1030,11.3955
2025-12-29,61208632125.0,2.7670,0.0498,5.3511,4.6684,3.2994,0.0403,1.5195,0.2013,2.0508,1.8498,1.5178,13.1234,0.5019,16.2589,13.1031,11.3955
2025-12-26,61007122225.0,2.7579,0.0486,5.3511,4.6684,3.3014,0.0405,1.5145,0.1975,2.0519,1.8498,1.5178,13.0802,0.4963,16.2589,13.1031,11.3955
2025-12-25,61158254650.0,2.7647,0.0490,5.3511,4.6694,3.3014,0.0404,1.5182,0.2001,2.0519,1.8500,1.5182,13.1126,0.5002,16.2589,13.1078,11.3955
2025-12-24,60604102425.0,2.7396,0.0453,5.3511,4.6704,3.3017,0.0407,1.5045,0.1865,2.0521,1.8508,1.5185,12.9938,0.4788,16.2589,13.1087,11.3955
2025-12-23,60452970000.0,2.7328,0.0436,5.3511,4.6717,3.3049,0.0408,1.5007,0.1828,2.0521,1.8513,1.5204,12.9614,0.4739,16.2589,13.1151,11.3955
2025-12-22,60755234850.0,2.7465,0.0461,5.3511,4.6735,3.3049,0.0406,1.5082,0.1877,2.0536,1.8513,1.5207,13.0262,0.4854,16.2589,13.1206,11.3955
2025-12-19,61259009600.0,2.7693,0.0477,5.3511,4.6740,3.3050,0.0403,1.5207,0.1996,2.0542,1.8516,1.5220,13.1342,0.5041,16.2589,13.1273,11.3955
2025-12-18,62165804150.0,2.8102,0.0589,5.3511,4.6744,3.3076,0.0397,1.5432,0.2149,2.0542,1.8520,1.5220,13.3286,0.5373,16.2589,13.1264,11.3955
2025-12-17,60906367275.0,2.7533,0.0469,5.3511,4.6747,3.3100,0.0405,1.5120,0.1906,2.0545,1.8526,1.5220,13.0586,0.4924,16.2589,13.1264,11.3955
2025-12-16,61510896975.0,2.7806,0.0494,5.3511,4.6771,3.3102,0.0401,1.5270,0.2046,2.0554,1.8530,1.5222,13.1882,0.5134,16.2589,13.1279,11.3955
2025-12-15,61662029400.0,2.7875,0.0515,5.3511,4.6795,3.3135,0.0400,1.5307,0.2058,2.0557,1.8533,1.5222,13.2206,0.5183,16.2589,13.1279,11.3955
2025-12-12,60805612325.0,2.7488,0.0461,5.3511,4.6803,3.3170,0.0406,1.5095,0.1889,2.0567,1.8547,1.5222,13.0370,0.4889,16.2589,13.1284,11.3955
2025-12-11,61057499700.0,2.7601,0.0465,5.3511,4.6804,3.3170,0.0404,1.5157,0.1960,2.0567,1.8547,1.5236,13.0910,0.4961,16.2589,13.1284,11.3955
2025-12-10,61410142025.0,2.7761,0.0478,5.3511,4.6828,3.3170,0.0402,1.5245,0.2005,2.0567,1.8550,1.5236,13.1666,0.5093,16.2589,13.1284,11.3955
2025-12-09,61460519500.0,2.7784,0.0478,5.3511,4.6851,3.3176,0.0402,1.5257,0.2017,2.0568,1.8552,1.5236,13.1774,0.5109,16.2589,13.1284,11.3955
2025-12-08,62216181625.0,2.8125,0.0560,5.3511,4.6852,3.3182,0.0397,1.5445,0.2120,2.0568,1.8552,1.5236,13.3394,0.5356,16.2589,13.1284,11.3955
2025-12-05,62719956375.0,2.8353,0.0617,5.3511,4.6853,3.3205,0.0394,1.5570,0.2202,2.0583,1.8556,1.5236,13.4474,0.5543,16.2589,13.1284,11.3955
2025-12-04,63525995975.0,2.8717,0.0692,5.3511,4.6855,3.3205,0.0389,1.5770,0.2297,2.0583,1.8558,1.5236,13.6202,0.5755,16.2589,13.1284,11.3955
2025-12-03,64130525675.0,2.8991,0.0774,5.3511,4.6869,3.3220,0.0385,1.5920,0.2347,2.0587,1.8563,1.5236,13.7498,0.5920,16.2589,13.1284,11.3955
2025-12-02,63727505875.0,2.8808,0.0716,5.3511,4.6893,3.3240,0.0387,1.5820,0.2301,2.0591,1.8568,1.5236,13.6634,0.5817,16.2589,13.1284,11.3955
2025-12-01,63727505875.0,2.8808,0.0716,5.3511,4.6903,3.3271,0.0387,1.5820,0.2301,2.0601,1.8570,1.5236,13.6634,0.5817,16.2589,13.1284,11.3955
2025-11-28,65641849925.0,2.9674,0.0959,5.3511,4.6907,3.3292,0.0376,1.6295,0.2543,2.0605,1.8570,1.5236,14.0739,0.6321,16.2589,13.1284,11.3955
2025-11-27,66347134575.0,2.9993,0.1070,5.3511,4.6907,3.3311,0.0372,1.6470,0.2697,2.0605,1.8570,1.5236,14.2251,0.6464,16.2589,13.1284,11.3955
2025-11-26,65742604875.0,2.9719,0.0967,5.3511,4.6914,3.3313,0.0375,1.6320,0.2569,2.0615,1.8571,1.5236,14.0955,0.6357,16.2589,13.1284,11.3955
2025-11-25,66347134575.0,2.9993,0.1066,5.3511,4.6920,3.3346,0.0372,1.6470,0.2692,2.0617,1.8579,1.5236,14.2251,0.6464,16.2589,13.1284,11.3955
2025-11-24,66850909325.0,3.0220,0.1120,5.3511,4.6936,3.3356,0.0369,1.6595,0.2762,2.0623,1.8586,1.5236,14.3331,0.6558,16.2589,13.1284,11.3955
2025-11-21,66951664275.0,3.0266,0.1119,5.3511,4.6962,3.3367,0.0369,1.6620,0.2778,2.0626,1.8587,1.5236,14.3547,0.6568,16.2589,13.1284,11.3955
2025-11-20,67304306600.0,3.0425,0.1165,5.3511,4.6962,3.3368,0.0367,1.6708,0.2857,2.0626,1.8589,1.5236,14.4303,0.6641,16.2589,13.1284,11.3955
2025-11-19,67606571450.0,3.0562,0.1190,5.3511,4.6962,3.3378,0.0365,1.6783,0.2919,2.0638,1.8592,1.5236,14.4951,0.6674,16.2589,13.1284,11.3955
2025-11-18,67808081350.0,3.0653,0.1219,5.3511,4.6965,3.3378,0.0364,1.6833,0.2981,2.0642,1.8592,1.5236,14.5383,0.6706,16.2589,13.1284,11.3955
2025-11-17,68059968725.0,3.0767,0.1252,5.3511,4.6972,3.3421,0.0363,1.6895,0.3034,2.0646,1.8592,1.5236,14.5923,0.6764,16.2589,13.1284,11.3955
2025-11-14,68311856100.0,3.0881,0.1263,5.3511,4.7003,3.3443,0.0361,1.6958,0.3099,2.0652,1.8602,1.5236,14.6463,0.6848,16.2589,13.1284,11.3955
2025-11-13,68664498425.0,3.1040,0.1293,5.3511,4.7010,3.3465,0.0360,1.7046,0.3195,2.0652,1.8604,1.5236,14.7219,0.6912,16.2589,13.1284,11.3955
2025-11-12,69571292975.0,3.1450,0.1396,5.3511,4.7018,3.3487,0.0355,1.7271,0.3343,2.0661,1.8606,1.5236,14.9164,0.7114,16.2589,13.1284,11.3955
2025-11-11,69571292975.0,3.1450,0.1396,5.3511,4.7035,3.3520,0.0355,1.7271,0.3343,2.0661,1.8606,1.5236,14.9164,0.7118,16.2589,13.1284,11.3955
2025-11-10,70024690250.0,3.1655,0.1449,5.3511,4.7053,3.3522,0.0353,1.7383,0.3417,2.0662,1.8609,1.5236,15.0136,0.7172,16.2589,13.1284,11.3955
2025-11-07,69369783075.0,3.1359,0.1370,5.3511,4.7085,3.3530,0.0356,1.7221,0.3313,2.0664,1.8611,1.5236,14.8732,0.7078,16.2589,13.1284,11.3955
2025-11-06,69823180350.0,3.1564,0.1412,5.3511,4.7085,3.3551,0.0354,1.7333,0.3364,2.0664,1.8611,1.5236,14.9704,0.7147,16.2589,13.1284,11.3955
2025-11-05,70024690250.0,3.1655,0.1441,5.3511,4.7094,3.3557,0.0353,1.7383,0.3409,2.0665,1.8611,1.5236,15.0136,0.7176,16.2589,13.1284,11.3955
2025-11-04,69823180350.0,3.1564,0.1412,5.3511,4.7102,3.3557,0.0354,1.7333,0.3364,2.0682,1.8613,1.5236,14.9704,0.7151,16.2589,13.1284,11.3955
2025-11-03,68765253375.0,3.1086,0.1309,5.3511,4.7123,3.3558,0.0359,1.7071,0.3211,2.0682,1.8620,1.5236,14.7435,0.6937,16.2589,13.1284,11.3955
2025-10-31,69168273175.0,3.1268,0.1337,5.3511,4.7150,3.3558,0.0357,1.7171,0.3267,2.0685,1.8626,1.5236,14.8300,0.7066,16.2589,13.1284,11.3955
