date,metric,value
2026-03-31,自由现金流量,188388000000
2026-03-31,资产负债率,0.9098
2026-03-31,净资产收益率(ROE),0.082
2026-03-31,总资产收益率(ROA),0.0073
2026-03-31,净利润率,0.3237
2026-03-31,归属于母公司普通股股东的净利润,14523000000
2026-03-31,经营活动产生的现金流量净额对净利润的比率,4.429
2026-03-31,基本每股收益,0.67
2026-03-31,营业收入,35277000000
2026-03-31,经营活动产生的现金流量净额,37802000000
