日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PE-TTM(扣非),PE-TTM(扣非) 分位点,PE-TTM(扣非) 80%分位点值,PE-TTM(扣非) 50%分位点值,PE-TTM(扣非) 20%分位点值
2026-03-09,=31.1600,=31.1600,=31.1600,=31.1600,=285577397498.0,=281886871038.0,=145421609813.64,,=22.6026,,,,
2026-03-06,=31.0700,=31.0700,=31.0700,=31.0700,=284752559058.5,=281072692014.0,=145001585908.53,,=22.5373,,,,
2026-03-05,=30.7600,=30.7600,=30.7600,=30.7600,=281911448878.0,=278268297598.0,=143554836902.04,,=22.3125,,,,
2026-03-04,=30.2600,=30.2600,=30.2600,=30.2600,=277329013103.0,=273745080797.0,=141221370762.54,,=21.9498,,,,
2026-03-03,=30.3100,=30.3100,=30.3100,=30.3100,=277787256680.5,=274197402477.0,=141454717376.49,,=21.9861,,,,
2026-03-02,=31.1600,=31.1600,=31.1600,=31.1600,=285577397498.0,=281886871038.0,=145421609813.64,,=22.6026,,,,
2026-02-27,=31.4400,=31.4400,=31.4400,=31.4400,=288143561532.0,=284419872447.0,=146728350851.76,,=22.8057,,,,
2026-02-26,=31.5600,=31.5600,=31.5600,=31.5600,=289243346118.0,=285505444479.0,=147288382725.24,,=22.8928,,,,
2026-02-25,=31.9300,=31.9300,=31.9300,=31.9300,=292634348591.5,=288852624912.0,=149015147668.47,,=23.1612,,,,
2026-02-24,=32.3400,=32.3400,=32.3400,=32.3400,=296391945927.0001,=292561662689.0,=150928589902.86,,=23.4586,,,,
2026-02-13,=32.3800,=32.3800,=32.3800,=32.3800,=296758540789.0,=292923520033.0,=151115267194.02,,=23.4876,,,,
2026-02-12,=32.4900,=32.4900,=32.4900,=32.4900,=297766676659.5,=293918627729.0,=151628629744.71,,=23.5674,,,,
2026-02-11,=32.4000,=32.4000,=32.4000,=32.4000,=296941838220.0,=293104448705.0,=151208605839.6,,=23.5021,,,,
2026-02-10,=32.8600,=32.8600,=32.8600,=32.8600,=301157679133.0,=297265808162.0,=153355394687.94,,=23.8358,,,,
2026-02-09,=32.5400,=32.5400,=32.5400,=32.5400,=298224920237.0,=294370949409.0,=151861976358.66,,=23.6036,,,,
2026-02-06,=32.6400,=32.6400,=32.6400,=32.6400,=299141407392.0,=295275592769.0,=152328669586.56,,=23.6762,,,,
2026-02-05,=32.5000,=32.5000,=32.5000,=32.5000,=297858325375.0,=294009092065.0,=151675299067.5,,=23.5746,,,,
2026-02-04,=31.9300,=31.9300,=31.9300,=31.9300,=292634348591.5,=288852624912.0,=149015147668.47,,=23.1612,,,,
2026-02-03,=31.8600,=31.8600,=31.8600,=31.8600,=291992807583.0,=288219374560.0,=148688462408.94,,=23.1104,,,,
2026-02-02,=31.6100,=31.6100,=31.6100,=31.6100,=289701589695.5,=285957766159.0,=147521729339.19,,=22.9290,,,,
2026-01-30,=31.3300,=31.3300,=31.3300,=31.3300,=287135425661.5,=283424764751.0,=146214988301.07,,=22.7259,,,,
2026-01-29,=32.2000,=32.2000,=32.2000,=32.2000,=295108863910.0,=291295161984.0,=150275219383.8,,=23.3570,,,,
2026-01-28,=32.0300,=32.0300,=32.0300,=32.0300,=293550835746.5,=289757268272.0,=149481840896.37,,=23.2337,,,,
2026-01-27,=31.9000,=31.9000,=31.9000,=31.9000,=292359402445.0,=288581231904.0,=148875139700.1,,=23.1394,,,,
2026-01-26,=32.3100,=32.3100,=32.3100,=32.3100,=296116999780.5,=292290269681.0,=150788581934.49,,=23.4368,,,,
2026-01-23,=31.9500,=31.9500,=31.9500,=31.9500,=292817646022.5,=289033553584.0,=149108486314.05,,=23.1757,,,,
2026-01-22,=32.0900,=32.0900,=32.0900,=32.0900,=294100728039.5001,=290300054288.0,=149761856833.11,,=23.2772,,,,
2026-01-21,=32.6000,=32.6000,=32.6000,=32.6000,=298774812530.0,=294913735425.0,=152141992295.4,,=23.6472,,,,
2026-01-20,=31.1400,=31.1400,=31.1400,=31.1400,=285394100067.0,=281705942366.0,=145328271168.06,,=22.5881,,,,
2026-01-19,=31.0100,=31.0100,=31.0100,=31.0100,=284202666765.5,=280529905998.0,=144721569971.79,,=22.4938,,,,
2026-01-16,=31.0000,=31.0000,=31.0000,=31.0000,=284111018050.0,=280439441662.0,=144674900649.0,,=22.4866,,,,
2026-01-15,=31.2900,=31.2900,=31.2900,=31.2900,=286768830799.5,=283062907407.0,=146028311009.91,,=22.6969,,,,
2026-01-14,=31.4300,=31.4300,=31.4300,=31.4300,=288051912816.5,=284329408111.0,=146681681528.97,,=22.7985,,,,
2026-01-13,=30.8700,=30.8700,=30.8700,=30.8700,=282919584748.5,=279263405294.0,=144068199452.73,,=22.3923,,,,
2026-01-12,=31.6400,=31.6400,=31.6400,=31.6400,=289976535842.0,=286229159167.0,=147661737307.56,,=22.9508,,,,
2026-01-09,=30.2600,=30.2600,=30.2600,=30.2600,=277329013103.0,=273745080797.0,=141221370762.54,,=21.9498,,,,
2026-01-08,=30.0100,=30.0100,=30.0100,=30.0100,=275037795215.5,=271483472396.0,=140054637692.79,,=21.7685,,,,
2026-01-07,=30.0700,=30.0700,=30.0700,=30.0700,=275587687508.5,=272026258412.0,=140334653629.53,,=21.8120,,,,
2026-01-06,=30.3900,=30.3900,=30.3900,=30.3900,=278520446404.5,=274921117165.0,=141828071958.81,,=22.0441,,,,
2026-01-05,=30.0000,=30.0000,=30.0000,=30.0000,=274946146500.0,=271393008060.0,=140007968370.0,,=21.7612,,,,
2025-12-31,=29.8400,=29.8400,=29.8400,=29.8400,=273479767052.0,=269945578684.0,=139261259205.36,,=21.6451,,,,
2025-12-30,=29.8500,=29.8500,=29.8500,=29.8500,=273571415767.5,=270036043020.0,=139307928528.15,,=21.6524,,,,
2025-12-29,=29.6000,=29.6000,=29.6000,=29.6000,=271280197880.0,=267774434619.0,=138141195458.4,,=21.4710,,,,
2025-12-26,=29.8200,=29.8200,=29.8200,=29.8200,=273296469621.0,=269764650012.0,=139167920559.78,,=21.6306,,,,
2025-12-25,=29.6300,=29.6300,=29.6300,=29.6300,=271555144026.5,=268045827627.0,=138281203426.77,,=21.4928,,,,
2025-12-24,=29.3300,=29.3300,=29.3300,=29.3300,=268805682561.5,=265331897547.0,=136881123743.07,,=21.2752,,,,
2025-12-23,=29.1400,=29.1400,=29.1400,=29.1400,=267064356967.0,=263613075162.0,=135994406610.06,,=21.1374,,,,
2025-12-22,=29.1500,=29.1500,=29.1500,=29.1500,=267156005682.5,=263703539498.0,=136041075932.85,,=21.1446,,,,
2025-12-19,=29.1900,=29.1900,=29.1900,=29.1900,=267522600544.5,=264065396842.0,=136227753224.01,,=21.1736,,,,
2025-12-18,=29.0200,=29.0200,=29.0200,=29.0200,=265964572381.0,=262527503130.0,=135434374736.58,,=21.0503,,,,
2025-12-17,=29.0700,=29.0700,=29.0700,=29.0700,=266422815958.5,=262979824810.0,=135667721350.53,,=21.0866,,,,
2025-12-16,=28.6900,=28.6900,=28.6900,=28.6900,=262940164769.5,=259542180041.0,=133894287084.51,,=20.8110,,,,
2025-12-15,=29.0200,=29.0200,=29.0200,=29.0200,=265964572381.0,=262527503130.0,=135434374736.58,,=21.0503,,,,
2025-12-12,=29.6300,=29.6300,=29.6300,=29.6300,=271555144026.5,=268045827627.0,=138281203426.77,,=21.4928,,,,
2025-12-11,=29.4000,=29.4000,=29.4000,=29.4000,=269447223570.0,=265965147899.0,=137207809002.6,,=21.3260,,,,
2025-12-10,=30.0000,=30.0000,=30.0000,=30.0000,=274946146500.0,=271393008060.0,=140007968370.0,,=21.7612,,,,
2025-12-09,=29.9900,=29.9900,=29.9900,=29.9900,=274854497784.5,=271302543724.0,=139961299047.21,,=21.7539,,,,
2025-12-08,=30.4300,=30.4300,=30.4300,=30.4300,=278887041266.5,=275282974509.0,=142014749249.97,,=22.0731,,,,
2025-12-05,=30.0700,=30.0700,=30.0700,=30.0700,=275587687508.5,=272026258412.0,=140334653629.53,,=21.8120,,,,
2025-12-04,=30.3500,=30.3500,=30.3500,=30.3500,=278153851542.5,=274559259821.0,=141641394667.65,,=22.0151,,,,
2025-12-03,=30.3400,=30.3400,=30.3400,=30.3400,=278062202827.0,=274468795485.0,=141594725344.86,,=22.0078,,,,
2025-12-02,=30.5200,=30.5200,=30.5200,=30.5200,=279711879706.0,=276097153533.0,=142434773155.08,,=22.1384,,,,
2025-12-01,=30.5800,=30.5800,=30.5800,=30.5800,=280261771999.0,=276639939549.0,=142714789091.82,,=22.1819,,,,
2025-11-28,=30.0200,=30.0200,=30.0200,=30.0200,=275129443931.0,=271573936732.0,=140101307015.58,,=21.7757,,,,
2025-11-27,=29.7300,=29.7300,=29.7300,=29.7300,=272471631181.5,=268950470987.0,=138747896654.67,,=21.5653,,,,
2025-11-26,=29.9000,=29.9000,=29.9000,=29.9000,=274029659345.0,=270488364700.0,=139541275142.1,,=21.6887,,,,
2025-11-25,=29.9900,=29.9900,=29.9900,=29.9900,=274854497784.5,=271302543724.0,=139961299047.21,,=21.7539,,,,
2025-11-24,=29.8600,=29.8600,=29.8600,=29.8600,=273663064483.0,=270126507356.0,=139354597850.94,,=21.6596,,,,
2025-11-21,=29.8200,=29.8200,=29.8200,=29.8200,=273296469621.0,=269764650012.0,=139167920559.78,,=21.6306,,,,
2025-11-20,=30.2300,=30.2300,=30.2300,=30.2300,=277054066956.5,=273473687788.0,=141081362794.17,,=21.9280,,,,
2025-11-19,=30.4200,=30.4200,=30.4200,=30.4200,=278795392551.0,=275192510173.0,=141968079927.18,,=22.0659,,,,
2025-11-18,=30.7300,=30.7300,=30.7300,=30.7300,=281636502731.5,=277996904589.0,=143414828933.67,,=22.2907,,,,
2025-11-17,=30.4600,=30.4600,=30.4600,=30.4600,=279161987413.0,=275554367517.0,=142154757218.34,,=22.0949,,,,
2025-11-14,=31.3100,=31.3100,=31.3100,=31.3100,=286952128230.5,=283243836079.0,=146121649655.49,,=22.7114,,,,
2025-11-13,=31.6900,=31.6900,=31.6900,=31.6900,=290434779419.5,=286681480847.0,=147895083921.51,,=22.9871,,,,
2025-11-12,=31.4300,=31.4300,=31.4300,=31.4300,=288051912816.5,=284329408111.0,=146681681528.97,,=22.7985,,,,
2025-11-11,=31.7200,=31.7200,=31.7200,=31.7200,=290709725566.0,=286952873855.0,=148035091889.88,,=23.0088,,,,
2025-11-10,=31.8100,=31.8100,=31.8100,=31.8100,=291534564005.5,=287767052880.0,=148455115794.99,,=23.0741,,,,
2025-11-07,=31.3700,=31.3700,=31.3700,=31.3700,=287502020523.5,=283786622095.0,=146401665592.23,,=22.7550,,,,
2025-11-06,=31.8000,=31.8000,=31.8000,=31.8000,=291442915290.0,=287676588544.0,=148408446472.2,,=23.0669,,,,
2025-11-05,=31.5000,=31.5000,=31.5000,=31.5000,=288693453825.0,=284962658463.0,=147008366788.5,,=22.8493,,,,
2025-11-04,=31.7900,=31.7900,=31.7900,=31.7900,=291351266574.5,=287586124208.0,=148361777149.41,,=23.0596,,,,
2025-11-03,=32.6000,=32.6000,=32.6000,=32.6000,=298774812530.0,=294913735425.0,=152141992295.4,,=23.6472,,,,
2025-10-31,=32.8700,=32.8700,=32.8700,=32.8700,=301249327848.5,=297356272498.0,=153402064010.73,,=23.8430,,,,
2025-10-30,=33.2200,=33.2200,=33.2200,=33.2200,=304457032891.0,=300522524258.0,=155035490308.38,,=24.0969,,,,
2025-10-29,=33.3500,=33.3500,=33.3500,=33.3500,=305648466192.5,=301698560627.0,=155642191504.65,,=24.1912,,,,
2025-10-28,=32.9800,=32.9800,=32.9800,=32.9800,=302257463719.0,=298351380194.0,=153915426561.42,,=23.9228,,,,
2025-10-27,=33.9000,=33.9000,=33.9000,=33.9000,=310689145545.0,=306674099108.0,=158209004258.1,,=24.5902,,,,
2025-10-24,=33.2900,=33.2900,=33.2900,=33.2900,=305098573899.5,=301155774611.0,=155362175567.91,,=24.1477,,,,
2025-10-23,=33.4300,=33.4300,=33.4300,=33.4300,=306381655916.5,=302422275315.0,=156015546086.97,,=24.2492,,,,
2025-10-22,=33.4700,=33.4700,=33.4700,=33.4700,=306748250778.5,=302784132659.0,=156202223378.13,,=24.2782,,,,
2025-10-21,=32.5800,=32.5800,=32.5800,=32.5800,=298591515099.0,=294732806753.0,=152048653649.82,,=23.6327,,,,
2025-10-20,=32.3600,=32.3600,=32.3600,=32.3600,=296575243358.0,=292742591361.0,=151021928548.44,,=23.4731,,,,
2025-10-17,=33.0600,=33.0600,=33.0600,=33.0600,=302990653443.0,=299075094882.0,=156547664358.3,,=25.1218,,,,
2025-10-16,=33.4000,=33.4000,=33.4000,=33.4000,=306106709770.0,=302150882307.0,=158157652437.0,,=25.3802,,,,
2025-10-15,=33.3700,=33.3700,=33.3700,=33.3700,=305831763623.5,=301879489299.0,=158015594665.35,,=25.3574,,,,
2025-10-14,=33.2500,=33.2500,=33.2500,=33.2500,=304731979037.5,=300793917267.0,=157447363578.75,,=25.2662,,,,
2025-10-13,=33.3600,=33.3600,=33.3600,=33.3600,=305740114908.0,=301789024963.0,=157968242074.8,,=25.3498,,,,
2025-10-10,=33.9100,=33.9100,=33.9100,=33.9100,=310780794260.5,=306764563444.0,=160572634555.05,,=25.7677,,,,
2025-10-09,=34.1700,=34.1700,=34.1700,=34.1700,=313163660863.5,=309116636180.0,=161803801909.35,,=25.9653,,,,
2025-09-30,=31.5200,=31.5200,=31.5200,=31.5200,=288876751256.0,=285143587135.0,=149255365413.6,,=23.9516,,,,
2025-09-29,=31.2200,=31.2200,=31.2200,=31.2200,=286127289791.0,=282429657054.0,=147834787697.1,,=23.7236,,,,
2025-09-26,=30.6600,=30.6600,=30.6600,=30.6600,=280994961723.0,=277363654237.0,=145183042626.3,,=23.2981,,,,
2025-09-25,=31.2400,=31.2400,=31.2400,=31.2400,=286310587222.0,=282610585726.0,=147929492878.2,,=23.7388,,,,
2025-09-24,=30.9700,=30.9700,=30.9700,=30.9700,=283836071903.5,=280168048654.0,=146650972933.35,,=23.5337,,,,
2025-09-23,=30.2900,=30.2900,=30.2900,=30.2900,=277603959249.5,=274016473805.0,=143430996775.95,,=23.0169,,,,
2025-09-22,=30.4100,=30.4100,=30.4100,=30.4100,=278703743835.5,=275102045837.0,=143999227862.55,,=23.1081,,,,
2025-09-19,=30.7100,=30.7100,=30.7100,=30.7100,=281453205300.5,=277815975917.0,=145419805579.05,,=23.3361,,,,
2025-09-18,=30.9200,=30.9200,=30.9200,=30.9200,=283377828326.0,=279715726974.0,=146414209980.6,,=23.4957,,,,
2025-09-17,=30.7500,=30.7500,=30.7500,=30.7500,=281819800162.5,=278177833262.0,=145609215941.25,,=23.3665,,,,
2025-09-16,=30.8700,=30.8700,=30.8700,=30.8700,=282919584748.5,=279263405294.0,=146177447027.85,,=23.4577,,,,
2025-09-15,=30.4900,=30.4900,=30.4900,=30.4900,=279436933559.5,=275825760525.0,=144378048586.95,,=23.1689,,,,
2025-09-12,=30.7500,=30.7500,=30.7500,=30.7500,=281819800162.5,=278177833262.0,=145609215941.25,,=23.3665,,,,
2025-09-11,=30.8900,=30.8900,=30.8900,=30.8900,=283102882179.5,=279444333966.0,=146272152208.95,,=23.4729,,,,
2025-09-10,=30.2000,=30.2000,=30.2000,=30.2000,=276779120810.0,=273202294780.0,=143004823461.0,,=22.9485,,,,
2025-09-09,=30.1800,=30.1800,=30.1800,=30.1800,=276595823379.0,=273021366108.0,=142910118279.9,,=22.9333,,,,
2025-09-08,=30.3300,=30.3300,=30.3300,=30.3300,=277970554111.5,=276450682265.0,=143620407138.15,,=23.0473,,,,
2025-09-05,=29.6200,=29.6200,=29.6200,=29.6200,=271463495311.0,=269979202396.0,=140258373209.1,,=22.5078,,,,
2025-09-04,=29.3000,=29.3000,=29.3000,=29.3000,=268530736415.0,=267062479075.0,=138743090311.5,,=22.2646,,,,
2025-09-03,=29.9000,=29.9000,=29.9000,=29.9000,=276072629947.4,=272531335302.0,=141584245744.5,,=22.8900,,,,
2025-09-02,=30.6400,=30.6400,=30.6400,=30.6400,=282905196708.64,=279276257982.0,=145088337445.2,,=23.4565,,,,
2025-09-01,=31.1500,=31.1500,=31.1500,=31.1500,=287614127854.9,=283924785775.0,=147503319563.25,,=23.8469,,,,
2025-08-29,=31.1700,=31.1700,=31.1700,=31.1700,=287798791821.4201,=284107080982.0,=147598024744.35,,=23.8622,,,,
2025-08-28,=31.1800,=31.1800,=31.1800,=31.1800,=287891123804.68,=284198228586.0,=147645377334.9,,=23.8699,,,,
2025-08-27,=30.8500,=30.8500,=30.8500,=30.8500,=284844168357.1001,=281190357661.0,=146082741846.75,,=23.6172,,,,
2025-08-26,=31.2800,=31.2800,=31.2800,=31.2800,=288814443637.28,=285109704624.0,=148118903240.4,,=23.9464,,,,
