日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PB(不含商誉),PB(不含商誉) 分位点,PB(不含商誉) 80%分位点值,PB(不含商誉) 50%分位点值,PB(不含商誉) 20%分位点值
2026-06-15,=5.7600,=5.7600,=5.7600,=5.7600,=165305457146.88,=140128116756.0,=56103666036.48,,=0.9428,,,,
2026-06-12,=5.7600,=5.7600,=5.7600,=5.7600,=165305457146.88,=140128116756.0,=56103666036.48,,=0.9428,,,,
2026-06-11,=5.7100,=5.7100,=5.7100,=5.7100,=163870513942.48,=138911726854.0,=55616655046.58,,=0.9346,,,,
2026-06-10,=5.6500,=5.6500,=5.6500,=5.6500,=162148582097.2,=137452058971.0,=55032241858.7,,=0.9248,,,,
2026-06-09,=5.6100,=5.6100,=5.6100,=5.6100,=161000627533.68,=136478947049.0,=54642633066.78,,=0.9182,,,,
2026-06-08,=5.5700,=5.5700,=5.5700,=5.5700,=159852672970.16,=135505835127.0,=54253024274.86,,=0.9117,,,,
2026-06-05,=5.6600,=5.6600,=5.6600,=5.6600,=162435570738.08,=137695336952.0,=55129644056.68,,=0.9264,,,,
2026-06-04,=5.6400,=5.6400,=5.6400,=5.6400,=161861593456.32,=137208780991.0,=54934839660.72,,=0.9231,,,,
2026-06-03,=5.6700,=5.6700,=5.6700,=5.6700,=162722559378.96,=137938614932.0,=55227046254.66,,=0.9280,,,,
2026-06-02,=5.6900,=5.6900,=5.6900,=5.6900,=163296536660.72,=138425170893.0,=55421850650.62,,=0.9313,,,,
2026-06-01,=5.7800,=5.7800,=5.7800,=5.7800,=165879434428.64,=140614672717.0,=56298470432.44,,=0.9460,,,,
2026-05-29,=5.7700,=5.7700,=5.7700,=5.7700,=165592445787.76,=140371394737.0,=56201068234.46,,=0.9444,,,,
2026-05-28,=5.7300,=5.7300,=5.7300,=5.7300,=164444491224.24,=139398282815.0,=55811459442.54,,=0.9379,,,,
2026-05-27,=5.7700,=5.7700,=5.7700,=5.7700,=165592445787.76,=140371394737.0,=56201068234.46,,=0.9444,,,,
2026-05-26,=5.8000,=5.8000,=5.8000,=5.8000,=166453411710.4,=141101228678.0,=56493274828.4,,=0.9493,,,,
2026-05-25,=5.7600,=5.7600,=5.7600,=5.7600,=165305457146.88,=140128116756.0,=56103666036.48,,=0.9428,,,,
2026-05-22,=5.7700,=5.7700,=5.7700,=5.7700,=165592445787.76,=140371394737.0,=56201068234.46,,=0.9444,,,,
2026-05-21,=5.7300,=5.7300,=5.7300,=5.7300,=164444491224.24,=139398282815.0,=55811459442.54,,=0.9379,,,,
2026-05-20,=5.7900,=5.7900,=5.7900,=5.7900,=166166423069.52,=140857950698.0,=56395872630.42,,=0.9477,,,,
2026-05-19,=5.9100,=5.9100,=5.9100,=5.9100,=169610286760.08,=143777286464.0,=57564699006.18,,=0.9673,,,,
2026-05-18,=5.8800,=5.8800,=5.8800,=5.8800,=168749320837.44,=143047452522.0,=57272492412.24,,=0.9624,,,,
2026-05-15,=5.9700,=5.9700,=5.9700,=5.9700,=171332218605.36,=145236954347.0,=58149112194.06,,=0.9771,,,,
2026-05-14,=6.0200,=6.0200,=6.0200,=6.0200,=172767161809.76,=146453344249.0,=58636123183.96,,=0.9853,,,,
2026-05-13,=6.0700,=6.0700,=6.0700,=6.0700,=174202105014.16,=147669734151.0,=59123134173.86,,=0.9935,,,,
2026-05-12,=6.0400,=6.0400,=6.0400,=6.0400,=173341139091.52,=146939900210.0,=58830927579.92,,=0.9886,,,,
2026-05-11,=5.9800,=5.9800,=5.9800,=5.9800,=171619207246.24,=145480232327.0,=58246514392.04,,=0.9788,,,,
2026-05-08,=5.8800,=5.8800,=5.8800,=5.8800,=168749320837.44,=143047452522.0,=57272492412.24,,=0.9624,,,,
2026-05-07,=5.9400,=5.9400,=5.9400,=5.9400,=170471252682.72,=144507120405.0,=57856905600.12,,=0.9722,,,,
2026-05-06,=5.9400,=5.9400,=5.9400,=5.9400,=170471252682.72,=144507120405.0,=57856905600.12,,=0.9722,,,,
2026-04-30,=5.9700,=5.9700,=5.9700,=5.9700,=171332218605.36,=145236954347.0,=58149112194.06,,=0.9771,,,,
2026-04-29,=5.9100,=5.9100,=5.9100,=5.9100,=169610286760.08,=143777286464.0,=57564699006.18,,=0.9872,,,,
2026-04-28,=5.9100,=5.9100,=5.9100,=5.9100,=169610286760.08,=143777286464.0,=57564699006.18,,=0.9872,,,,
2026-04-27,=5.8700,=5.8700,=5.8700,=5.8700,=168462332196.56,=142804174542.0,=57175090214.26,,=0.9805,,,,
2026-04-24,=5.9100,=5.9100,=5.9100,=5.9100,=169610286760.08,=143777286464.0,=57564699006.18,,=0.9872,,,,
2026-04-23,=5.9700,=5.9700,=5.9700,=5.9700,=171332218605.36,=145236954347.0,=58149112194.06,,=0.9972,,,,
2026-04-22,=6.0200,=6.0200,=6.0200,=6.0200,=172767161809.76,=146453344249.0,=58636123183.96,,=1.0056,,,,
2026-04-21,=6.0900,=6.0900,=6.0900,=6.0900,=174776082295.92,=148156290112.0,=59317938569.82,,=1.0173,,,,
2026-04-20,=6.0900,=6.0900,=6.0900,=6.0900,=174776082295.92,=148156290112.0,=59317938569.82,,=1.0173,,,,
2026-04-17,=6.1500,=6.1500,=6.1500,=6.1500,=176498014141.2,=149615957995.0,=59902351757.7,,=1.0273,,,,
2026-04-16,=6.1900,=6.1900,=6.1900,=6.1900,=177645968704.72,=150589069917.0,=60291960549.62,,=1.0340,,,,
2026-04-15,=6.1900,=6.1900,=6.1900,=6.1900,=177645968704.72,=150589069917.0,=60291960549.62,,=1.0340,,,,
2026-04-14,=6.2400,=6.2400,=6.2400,=6.2400,=179080911909.12,=151805459820.0,=60778971539.52,,=1.0423,,,,
2026-04-13,=6.2300,=6.2300,=6.2300,=6.2300,=178793923268.24,=151562181839.0,=60681569341.54,,=1.0407,,,,
2026-04-10,=6.2900,=6.2900,=6.2900,=6.2900,=180515855113.52,=153021849722.0,=61265982529.42,,=1.0507,,,,
