date,市值(元),PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,股息率,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值
2026-04-21,71463547205.46,0.2319,0.0041,0.8517,0.7161,0.3562,0.3725,0.0074,1.4086,1.1974,0.6038,0.0059,69.0671,0.9363,11.2115,8.4131,6.7257
2026-04-20,71104433902.92,0.2308,0.0033,0.8517,0.7166,0.3564,0.3706,0.0070,1.4086,1.1982,0.6039,0.0059,68.7200,0.9363,11.1941,8.4109,6.7257
2026-04-17,72660591547.26,0.2401,0.0074,0.8517,0.7174,0.3569,0.3767,0.0074,1.4086,1.1993,0.6044,0.0278,-82.3083,0.9926,11.1766,8.4087,6.7257
2026-04-16,71463547205.46,0.2362,0.0062,0.8517,0.7177,0.3572,0.3705,0.0062,1.4086,1.1994,0.6044,0.0282,-80.9523,0.9934,11.1330,8.4087,6.7257
2026-04-15,71104433902.92,0.2350,0.0054,0.8517,0.7177,0.3573,0.3687,0.0054,1.4086,1.2006,0.6044,0.0284,-80.5455,0.9946,11.1242,8.4087,6.7257
2026-04-14,71224138337.1,0.2354,0.0054,0.8517,0.7178,0.3577,0.3693,0.0054,1.4086,1.2018,0.6050,0.0283,-80.6811,0.9946,11.0893,8.4082,6.7257
2026-04-13,68590640785.14,0.2267,0.0025,0.8517,0.7182,0.3577,0.3556,0.0025,1.4087,1.2022,0.6055,0.0294,-77.6979,0.9975,11.0631,8.4072,6.7257
2026-04-10,67034483140.8,0.2215,0.0012,0.8517,0.7186,0.3581,0.3476,0.0012,1.4093,1.2030,0.6061,0.0301,-75.9351,0.9988,11.0020,8.4042,6.7257
2026-04-09,66675369838.26,0.2203,0.0008,0.8517,0.7188,0.3585,0.3457,0.0008,1.4093,1.2032,0.6063,0.0303,-75.5283,0.9992,10.9933,8.4019,6.7257
2026-04-08,68231527482.6,0.2255,0.0008,0.8517,0.7190,0.3590,0.3538,0.0008,1.4093,1.2037,0.6068,0.0296,-77.2911,0.9988,10.9877,8.4007,6.7257
2026-04-07,65837438799.0,0.2176,0.0000,0.8517,0.7196,0.3590,0.3414,0.0000,1.4096,1.2044,0.6068,0.0306,-74.5791,1.0000,10.9671,8.3993,6.7257
2026-04-03,65957143233.18,0.2180,0.0000,0.8517,0.7205,0.3590,0.3420,0.0000,1.4105,1.2050,0.6074,0.0306,-74.7147,1.0000,10.9360,8.3971,6.7257
2026-04-02,68231527482.6,0.2255,0.0000,0.8517,0.7209,0.3600,0.3538,0.0000,1.4105,1.2053,0.6087,0.0296,-77.2911,1.0000,10.9256,8.3969,6.7257
2026-04-01,70505911732.02,0.2330,0.0012,0.8517,0.7211,0.3600,0.3656,0.0012,1.4105,1.2056,0.6099,0.0286,-79.8675,0.9983,10.8099,8.3962,6.7257
2026-03-31,69667980692.76,0.2302,0.0000,0.8517,0.7215,0.3604,0.3612,0.0000,1.4105,1.2064,0.6105,0.0290,-78.9183,1.0000,10.8015,8.3951,6.7257
2026-03-30,69907389561.12,0.2310,0.0000,0.8517,0.7216,0.3604,0.3625,0.0000,1.4105,1.2076,0.6105,0.0289,-79.1895,1.0000,10.7808,8.3926,6.7257
2026-03-27,70505911732.02,0.2330,0.0004,0.8517,0.7217,0.3608,0.3656,0.0004,1.4116,1.2096,0.6111,0.0286,-79.8675,0.9996,10.7578,8.3904,6.7257
2026-03-26,70386207297.84,0.2326,0.0000,0.8517,0.7217,0.3615,0.3649,0.0000,1.4116,1.2101,0.6118,0.0287,-79.7319,1.0000,10.7350,8.3904,6.7257
2026-03-25,71942364942.18,0.2377,0.0008,0.8517,0.7217,0.3615,0.3730,0.0008,1.4116,1.2103,0.6123,0.0280,-81.4947,0.9992,10.7290,8.3904,6.7257
2026-03-24,71463547205.46,0.2362,0.0004,0.8521,0.7218,0.3615,0.3705,0.0004,1.4117,1.2105,0.6123,0.0282,-80.9523,0.9996,10.6929,8.3904,6.7257
2026-03-23,70865025034.56,0.2342,0.0000,0.8521,0.7218,0.3623,0.3674,0.0000,1.4118,1.2111,0.6130,0.0285,-80.2743,1.0000,10.6877,8.3878,6.7257
2026-03-20,73737931454.88,0.2437,0.0008,0.8529,0.7223,0.3625,0.3823,0.0008,1.4120,1.2132,0.6137,0.0274,-83.5286,0.9992,10.6743,8.3874,6.7257
2026-03-19,74695566928.32,0.2468,0.0017,0.8529,0.7223,0.3626,0.3873,0.0017,1.4120,1.2134,0.6137,0.0270,-84.6134,0.9983,10.6463,8.3852,6.7257
2026-03-18,76132020138.48,0.2516,0.0083,0.8529,0.7226,0.3636,0.3947,0.0083,1.4120,1.2136,0.6141,0.0265,-86.2406,0.9917,10.6136,8.3841,6.7257
2026-03-17,77807882217.0,0.2571,0.0145,0.8530,0.7230,0.3636,0.4034,0.0132,1.4122,1.2141,0.6149,0.0259,-88.1390,0.9864,10.6091,8.3828,6.7257
2026-03-16,77329064480.28,0.2555,0.0112,0.8532,0.7231,0.3645,0.4009,0.0107,1.4126,1.2144,0.6149,0.0261,-87.5966,0.9884,10.5945,8.3819,6.7257
2026-03-13,77329064480.28,0.2555,0.0112,0.8541,0.7232,0.3649,0.4009,0.0107,1.4132,1.2157,0.6149,0.0261,-87.5966,0.9888,10.5916,8.3813,6.7257
2026-03-12,76491133441.02,0.2528,0.0083,0.8541,0.7232,0.3649,0.3966,0.0083,1.4132,1.2157,0.6155,0.0264,-86.6474,0.9905,10.5909,8.3813,6.7257
2026-03-11,76491133441.02,0.2528,0.0083,0.8541,0.7234,0.3657,0.3966,0.0083,1.4132,1.2157,0.6185,0.0264,-86.6474,0.9909,10.5842,8.3813,6.7257
2026-03-10,76012315704.3,0.2512,0.0070,0.8541,0.7238,0.3661,0.3941,0.0070,1.4163,1.2169,0.6186,0.0265,-86.1050,0.9921,10.5738,8.3813,6.7257
2026-03-09,76012315704.3,0.2512,0.0070,0.8541,0.7241,0.3662,0.3941,0.0070,1.4165,1.2182,0.6186,0.0265,-86.1050,0.9926,10.5738,8.3813,6.7257
2026-03-06,78166995519.54,0.2583,0.0136,0.8546,0.7245,0.3664,0.4053,0.0120,1.4175,1.2192,0.6191,0.0258,-88.5458,0.9872,10.5567,8.3813,6.7257
2026-03-05,78645813256.26,0.2599,0.0149,0.8546,0.7246,0.3668,0.4078,0.0128,1.4175,1.2200,0.6203,0.0256,-89.0882,0.9868,10.5453,8.3813,6.7257
2026-03-04,78885222124.62,0.2607,0.0157,0.8546,0.7248,0.3672,0.4090,0.0136,1.4175,1.2203,0.6208,0.0256,-89.3594,0.9855,10.5378,8.3813,6.7257
2026-03-03,79962562032.24,0.2642,0.0194,0.8546,0.7250,0.3672,0.4146,0.0161,1.4182,1.2207,0.6210,0.0252,-90.5798,0.9835,10.5363,8.3813,6.7257
2026-03-02,81279310808.22,0.2686,0.0236,0.8547,0.7253,0.3676,0.4214,0.0186,1.4184,1.2216,0.6210,0.0248,-92.0713,0.9810,10.5325,8.3813,6.7257
2026-02-27,81399015242.4,0.2690,0.0240,0.8548,0.7260,0.3686,0.4220,0.0190,1.4192,1.2229,0.6216,0.0248,-92.2069,0.9802,10.5302,8.3797,6.7257
2026-02-26,81039901939.86,0.2678,0.0227,0.8548,0.7262,0.3687,0.4202,0.0178,1.4192,1.2229,0.6228,0.0249,-91.8001,0.9818,10.5217,8.3780,6.7257
2026-02-25,83314286189.28,0.2753,0.0314,0.8548,0.7263,0.3687,0.4320,0.0223,1.4195,1.2244,0.6228,0.0242,-94.3765,0.9777,10.5107,8.3745,6.7257
2026-02-24,81279310808.22,0.2686,0.0231,0.8548,0.7263,0.3687,0.4214,0.0182,1.4195,1.2263,0.6240,0.0248,-92.0713,0.9818,10.4955,8.3738,6.7257
2026-02-13,80680788637.32,0.2666,0.0210,0.8547,0.7286,0.3689,0.4183,0.0169,1.4211,1.2351,0.6251,0.0250,-91.3933,0.9831,10.4771,8.3701,6.7262
2026-02-12,81518719676.58,0.2694,0.0239,0.8547,0.7286,0.3700,0.4227,0.0185,1.4211,1.2353,0.6265,0.0247,-92.3425,0.9810,10.4695,8.3691,6.7262
2026-02-11,82356650715.84,0.2722,0.0264,0.8547,0.7288,0.3702,0.4270,0.0194,1.4211,1.2357,0.6265,0.0245,-93.2917,0.9806,10.4690,8.3690,6.7262
2026-02-10,82476355150.02,0.2725,0.0264,0.8547,0.7290,0.3706,0.4276,0.0194,1.4211,1.2360,0.6276,0.0245,-93.4273,0.9806,10.4600,8.3689,6.7262
2026-02-09,84750739399.44,0.2801,0.0363,0.8547,0.7291,0.3717,0.4394,0.0219,1.4211,1.2370,0.6276,0.0238,-96.0037,0.9777,10.4432,8.3666,6.7262
2026-02-06,83553695057.64,0.2761,0.0314,0.8548,0.7291,0.3717,0.4332,0.0202,1.4215,1.2380,0.6276,0.0241,-94.6477,0.9794,10.4432,8.3642,6.7257
2026-02-05,85828079307.06,0.2836,0.0376,0.8548,0.7300,0.3717,0.4450,0.0223,1.4215,1.2384,0.6282,0.0235,-97.2241,0.9773,10.4315,8.3640,6.7257
2026-02-04,86067488175.42,0.2844,0.0401,0.8548,0.7309,0.3719,0.4462,0.0235,1.4215,1.2389,0.6283,0.0234,-97.4953,0.9765,10.4257,8.3637,6.7257
2026-02-03,81399015242.4,0.2690,0.0227,0.8548,0.7312,0.3721,0.4220,0.0178,1.4218,1.2393,0.6283,0.0248,-92.2069,0.9818,10.4088,8.3633,6.7257
2026-02-02,79364039861.34,0.2623,0.0178,0.8548,0.7315,0.3721,0.4115,0.0153,1.4225,1.2397,0.6283,0.0254,-89.9018,0.9847,10.3936,8.3631,6.7257
2026-01-30,81518719676.58,0.2694,0.0231,0.8548,0.7315,0.3721,0.4227,0.0178,1.4225,1.2425,0.6288,0.0247,-92.3425,0.9822,10.3860,8.3626,6.7257
2026-01-29,85109852701.98,0.2812,0.0355,0.8548,0.7316,0.3724,0.4413,0.0207,1.4225,1.2427,0.6289,0.0237,-96.4105,0.9793,10.3558,8.3598,6.7257
2026-01-28,81399015242.4,0.2690,0.0223,0.8548,0.7317,0.3736,0.4220,0.0173,1.4229,1.2429,0.6308,0.0248,-92.2069,0.9827,10.3557,8.3566,6.7257
2026-01-27,79004926558.8,0.2611,0.0165,0.8548,0.7317,0.3736,0.4096,0.0145,1.4229,1.2429,0.6319,0.0255,-89.4950,0.9855,10.3557,8.3550,6.7257
2026-01-26,79603448729.7,0.2631,0.0173,0.8548,0.7319,0.3740,0.4127,0.0149,1.4230,1.2431,0.6326,0.0253,-90.1730,0.9851,10.3554,8.3537,6.7257
2026-01-23,80321675334.78,0.2654,0.0194,0.8548,0.7322,0.3741,0.4165,0.0153,1.4231,1.2438,0.6338,0.0251,-90.9866,0.9847,10.3462,8.3531,6.7257
2026-01-22,78765517690.44,0.2603,0.0153,0.8548,0.7322,0.3747,0.4084,0.0132,1.4231,1.2446,0.6344,0.0256,-89.2238,0.9868,10.3405,8.3530,6.7257
2026-01-21,77807882217.0,0.2571,0.0120,0.8548,0.7323,0.3748,0.4034,0.0107,1.4231,1.2469,0.6344,0.0259,-88.1390,0.9893,10.3253,8.3528,6.7257
2026-01-20,78166995519.54,0.2583,0.0132,0.8548,0.7324,0.3751,0.4053,0.0116,1.4233,1.2485,0.6351,0.0258,-88.5458,0.9880,10.3177,8.3528,6.7257
2026-01-19,74934975796.68,0.2476,0.0021,0.8548,0.7328,0.3755,0.3885,0.0021,1.4233,1.2489,0.6368,0.0269,-84.8846,0.9971,10.3134,8.3514,6.7257
2026-01-16,74575862494.14,0.2464,0.0012,0.8548,0.7332,0.3756,0.3867,0.0012,1.4234,1.2496,0.6399,0.0270,-84.4778,0.9988,10.2936,8.3463,6.7257
2026-01-15,76491133441.02,0.2528,0.0066,0.8548,0.7334,0.3758,0.3966,0.0066,1.4234,1.2496,0.6411,0.0264,-86.6474,0.9930,10.2796,8.3456,6.7257
2026-01-14,75294089099.22,0.2488,0.0045,0.8548,0.7338,0.3758,0.3904,0.0045,1.4234,1.2496,0.6418,0.0268,-85.2914,0.9955,10.2755,8.3437,6.7257
2026-01-13,77448768914.46,0.2559,0.0083,0.8548,0.7340,0.3758,0.4016,0.0078,1.4236,1.2499,0.6485,0.0260,-87.7322,0.9922,10.2515,8.3414,6.7257
2026-01-12,77927586651.18,0.2575,0.0103,0.8548,0.7340,0.3759,0.4040,0.0087,1.4241,1.2502,0.6491,0.0259,-88.2746,0.9909,10.2511,8.3398,6.7257
2026-01-09,78645813256.26,0.2599,0.0116,0.8548,0.7342,0.3762,0.4078,0.0095,1.4242,1.2503,0.6498,0.0256,-89.0882,0.9905,10.2495,8.3361,6.7257
2026-01-08,78885222124.62,0.2607,0.0116,0.8548,0.7343,0.3768,0.4090,0.0095,1.4242,1.2504,0.6504,0.0256,-89.3594,0.9901,10.2469,8.3359,6.7257
2026-01-07,76491133441.02,0.2528,0.0062,0.8548,0.7346,0.3770,0.3966,0.0062,1.4247,1.2510,0.6522,0.0264,-86.6474,0.9938,10.2423,8.3357,6.7257
2026-01-06,77568473348.64,0.2563,0.0078,0.8548,0.7348,0.3770,0.4022,0.0074,1.4249,1.2525,0.6528,0.0260,-87.8678,0.9922,10.2379,8.3344,6.7257
2026-01-05,75653202401.76,0.2500,0.0045,0.8548,0.7348,0.3771,0.3923,0.0045,1.4259,1.2535,0.6565,0.0267,-85.6982,0.9955,10.2379,8.3344,6.7257
2025-12-31,73019704849.8,0.2413,0.0004,0.8549,0.7349,0.3773,0.3786,0.0004,1.4272,1.2542,0.6572,0.0276,-82.7150,0.9996,10.2343,8.3332,6.7257
2025-12-30,72900000415.62,0.2409,0.0000,0.8549,0.7354,0.3775,0.3780,0.0000,1.4273,1.2554,0.6596,0.0277,-82.5794,1.0000,10.2288,8.3332,6.7257
2025-12-29,74097044757.42,0.2449,0.0000,0.8553,0.7354,0.3782,0.3842,0.0000,1.4287,1.2558,0.6602,0.0272,-83.9354,1.0000,10.2148,8.3332,6.7257
2025-12-26,74934975796.68,0.2476,0.0004,0.8556,0.7355,0.3789,0.3885,0.0004,1.4289,1.2579,0.6608,0.0269,-84.8846,0.9992,10.2107,8.3344,6.7262
2025-12-25,75174384665.04,0.2484,0.0017,0.8560,0.7355,0.3789,0.3898,0.0017,1.4295,1.2582,0.6608,0.0268,-85.1558,0.9975,10.2107,8.3332,6.7257
2025-12-24,74934975796.68,0.2476,0.0004,0.8562,0.7356,0.3807,0.3885,0.0004,1.4297,1.2585,0.6614,0.0269,-84.8846,0.9996,10.2094,8.3332,6.7257
2025-12-23,75054680230.86,0.2480,0.0004,0.8562,0.7356,0.3811,0.3891,0.0004,1.4298,1.2585,0.6620,0.0269,-85.0202,0.9992,10.2014,8.3332,6.7257
2025-12-22,75892611270.12,0.2508,0.0021,0.8562,0.7359,0.3819,0.3935,0.0021,1.4298,1.2586,0.6620,0.0266,-85.9694,0.9979,10.1996,8.3332,6.7257
2025-12-19,75772906835.94,0.2504,0.0017,0.8562,0.7368,0.3841,0.3929,0.0017,1.4299,1.2591,0.6651,0.0266,-85.8338,0.9983,10.1987,8.3344,6.7262
2025-12-18,74815271362.5,0.2472,0.0000,0.8569,0.7372,0.3841,0.3879,0.0000,1.4302,1.2594,0.6651,0.0270,-84.7490,1.0000,10.1987,8.3332,6.7257
2025-12-17,75174384665.04,0.2484,0.0004,0.8569,0.7372,0.3842,0.3898,0.0004,1.4302,1.2602,0.6657,0.0268,-85.1558,0.9992,10.1692,8.3332,6.7257
2025-12-16,75174384665.04,0.2484,0.0004,0.8575,0.7378,0.3863,0.3898,0.0004,1.4302,1.2610,0.6675,0.0268,-85.1558,0.9996,10.1584,8.3332,6.7257
2025-12-15,75054680230.86,0.2480,0.0000,0.8576,0.7378,0.3868,0.3891,0.0000,1.4310,1.2610,0.6675,0.0269,-85.0202,1.0000,10.1463,8.3332,6.7257
2025-12-12,76850246743.56,0.2540,0.0004,0.8577,0.7379,0.3872,0.3985,0.0004,1.4311,1.2611,0.6687,0.0262,-87.0542,0.9992,10.1322,8.3344,6.7262
2025-12-11,76850246743.56,0.2540,0.0004,0.8579,0.7379,0.3872,0.3985,0.0004,1.4311,1.2611,0.6687,0.0262,-87.0542,0.9996,10.1322,8.3332,6.7257
2025-12-10,79962562032.24,0.2642,0.0062,0.8579,0.7380,0.3874,0.4146,0.0029,1.4315,1.2619,0.6688,0.0252,-90.5798,0.9971,10.1227,8.3332,6.7257
2025-12-09,76012315704.3,0.2512,0.0000,0.8581,0.7380,0.3885,0.3941,0.0000,1.4321,1.2637,0.6693,0.0265,-86.1050,1.0000,10.1141,8.3332,6.7257
2025-12-08,77927586651.18,0.2575,0.0025,0.8588,0.7380,0.3902,0.4040,0.0008,1.4322,1.2643,0.6700,0.0259,-88.2746,0.9992,10.1042,8.3332,6.7257
2025-12-05,78166995519.54,0.2583,0.0025,0.8591,0.7381,0.3906,0.4053,0.0008,1.4325,1.2645,0.6706,0.0258,-88.5458,0.9992,10.0750,8.3344,6.7262
2025-12-04,77568473348.64,0.2563,0.0008,0.8596,0.7381,0.3906,0.4022,0.0004,1.4327,1.2647,0.6706,0.0260,-87.8678,0.9996,10.0750,8.3332,6.7257
2025-12-03,77329064480.28,0.2555,0.0004,0.8597,0.7384,0.3956,0.4009,0.0000,1.4331,1.2672,0.6706,0.0261,-87.5966,1.0000,10.0750,8.3332,6.7257
2025-12-02,78885222124.62,0.2607,0.0021,0.8597,0.7388,0.3970,0.4090,0.0000,1.4332,1.2672,0.6706,0.0256,-89.3594,1.0000,10.0565,8.3332,6.7257
2025-12-01,79244335427.16,0.2619,0.0025,0.8603,0.7388,0.4027,0.4109,0.0000,1.4340,1.2676,0.6719,0.0255,-89.7662,1.0000,10.0456,8.3332,6.7257
2025-11-28,80920197505.68,0.2674,0.0045,0.8603,0.7396,0.4068,0.4196,0.0000,1.4341,1.2676,0.6737,0.0249,-91.6645,1.0000,10.0027,8.3322,6.7262
2025-11-27,81039901939.86,0.2678,0.0050,0.8603,0.7396,0.4068,0.4202,0.0000,1.4343,1.2676,0.6737,0.0249,-91.8001,1.0000,10.0027,8.3312,6.7257
2025-11-26,82236946281.66,0.2718,0.0070,0.8603,0.7396,0.4075,0.4264,0.0000,1.4347,1.2676,0.6755,0.0245,-93.1561,1.0000,9.9977,8.3306,6.7257
2025-11-25,83553695057.64,0.2761,0.0120,0.8605,0.7396,0.4090,0.4332,0.0008,1.4347,1.2683,0.6761,0.0241,-94.6477,0.9992,9.9919,8.3301,6.7257
2025-11-24,83793103926.0,0.2769,0.0124,0.8605,0.7396,0.4094,0.4345,0.0008,1.4347,1.2688,0.6761,0.0241,-94.9189,0.9992,9.9919,8.3279,6.7257
2025-11-21,82955172886.74,0.2741,0.0078,0.8603,0.7398,0.4113,0.4301,0.0000,1.4347,1.2695,0.6804,0.0243,-93.9697,1.0000,9.9841,8.3265,6.7262
2025-11-20,84631034965.26,0.2797,0.0149,0.8605,0.7399,0.4113,0.4388,0.0004,1.4350,1.2702,0.6804,0.0238,-95.8681,0.9996,9.9841,8.3265,6.7257
2025-11-19,83194581755.1,0.2749,0.0087,0.8605,0.7401,0.4117,0.4314,0.0000,1.4350,1.2702,0.6804,0.0242,-94.2409,1.0000,9.9804,8.3264,6.7257
2025-11-18,84750739399.44,0.2801,0.0145,0.8605,0.7401,0.4128,0.4394,0.0000,1.4350,1.2707,0.6810,0.0238,-96.0037,1.0000,9.9795,8.3264,6.7257
2025-11-17,86785714780.5,0.2868,0.0190,0.8605,0.7404,0.4128,0.4500,0.0017,1.4353,1.2708,0.6810,0.0232,-98.3089,0.9979,9.9738,8.3219,6.7257
2025-11-14,86785714780.5,0.2868,0.0190,0.8605,0.7404,0.4140,0.4500,0.0017,1.4370,1.2708,0.6816,0.0232,-98.3089,0.9983,9.9638,8.3191,6.7262
2025-11-13,87144828083.04,0.2880,0.0215,0.8605,0.7404,0.4140,0.4518,0.0025,1.4371,1.2708,0.6816,0.0231,-98.7157,0.9975,9.9638,8.3174,6.7257
2025-11-12,87025123648.86,0.2876,0.0202,0.8605,0.7404,0.4158,0.4512,0.0017,1.4377,1.2709,0.6840,0.0232,-98.5801,0.9979,9.9632,8.3174,6.7257
2025-11-11,87264532517.22,0.2884,0.0215,0.8605,0.7404,0.4162,0.4525,0.0021,1.4380,1.2711,0.6841,0.0231,-98.8513,0.9979,9.9612,8.3174,6.7257
2025-11-10,87025123648.86,0.2876,0.0202,0.8605,0.7404,0.4162,0.4512,0.0017,1.4381,1.2716,0.6859,0.0232,-98.5801,0.9983,9.9564,8.3174,6.7257
2025-11-07,85947783741.24,0.2840,0.0161,0.8605,0.7406,0.4192,0.4456,0.0004,1.4383,1.2718,0.6865,0.0235,-97.3597,0.9992,9.9262,8.3119,6.7262
2025-11-06,85828079307.06,0.2836,0.0153,0.8605,0.7408,0.4192,0.4450,0.0000,1.4383,1.2719,0.6865,0.0235,-97.2241,1.0000,9.9262,8.3083,6.7257
2025-11-05,85947783741.24,0.2840,0.0157,0.8605,0.7409,0.4192,0.4456,0.0000,1.4387,1.2720,0.6872,0.0235,-97.3597,1.0000,9.9232,8.3083,6.7257
2025-11-04,86306897043.78,0.2852,0.0169,0.8605,0.7412,0.4196,0.4475,0.0000,1.4393,1.2720,0.6878,0.0234,-97.7665,1.0000,9.9217,8.3054,6.7257
