日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PB(不含商誉),PB(不含商誉) 分位点,PB(不含商誉) 80%分位点值,PB(不含商誉) 50%分位点值,PB(不含商誉) 20%分位点值
2026-06-04,=12.7500,=12.7500,=12.7500,=12.7500,=64231280625.0,=48477833263.0,=5999450012.25,,=1.4821,,,,
2026-06-03,=12.8400,=12.8400,=12.8400,=12.8400,=64684677900.0,=48820029733.0,=6041799071.16,,=1.4926,,,,
2026-06-02,=13.0200,=13.0200,=13.0200,=13.0200,=65591472450.0,=49504422673.0,=6126497188.98,,=1.5135,,,,
2026-06-01,=12.9300,=12.9300,=12.9300,=12.9300,=65138075175.0,=49162226203.0,=6084148130.07,,=1.5030,,,,
2026-05-29,=12.8900,=12.8900,=12.8900,=12.8900,=64936565275.0,=49010138883.0,=6065326326.11,,=1.4984,,,,
2026-05-28,=12.5300,=12.5300,=12.5300,=12.5300,=63122976175.0,=47641353003.0,=5895930090.47,,=1.4565,,,,
2026-05-27,=12.6400,=12.6400,=12.6400,=12.6400,=63677128400.0,=48059593133.0,=5947690051.36,,=1.4693,,,,
2026-05-26,=12.5000,=12.5000,=12.5000,=12.5000,=62971843750.0,=47527287513.0,=5881813737.5,,=1.4530,,,,
2026-05-25,=12.3600,=12.3600,=12.3600,=12.3600,=62266559100.0,=46994981892.0,=5815937423.64,,=1.4368,,,,
2026-05-22,=12.2200,=12.2200,=12.2200,=12.2200,=61561274450.0,=46462676272.0,=5750061109.78,,=1.4205,,,,
2026-05-21,=12.3400,=12.3400,=12.3400,=12.3400,=62165804150.0,=46918938232.0,=5806526521.66,,=1.4344,,,,
2026-05-20,=12.3100,=12.3100,=12.3100,=12.3100,=62014671725.0,=46804872742.0,=5792410168.69,,=1.4309,,,,
2026-05-19,=12.4000,=12.4000,=12.4000,=12.4000,=62468069000.0,=47147069212.0,=5834759227.6,,=1.4414,,,,
2026-05-18,=12.2000,=12.2000,=12.2000,=12.2000,=61460519500.0,=46386632612.0,=5740650207.8,,=1.4182,,,,
2026-05-15,=12.2600,=12.2600,=12.2600,=12.2600,=61762784350.0,=46614763592.0,=5768882913.74,,=1.4251,,,,
2026-05-14,=12.3700,=12.3700,=12.3700,=12.3700,=62316936575.0,=47033003722.0,=5820642874.63,,=1.4379,,,,
2026-05-13,=12.3800,=12.3800,=12.3800,=12.3800,=62367314050.0,=47071025552.0,=5825348325.62,,=1.4391,,,,
2026-05-12,=12.4600,=12.4600,=12.4600,=12.4600,=62770333850.0,=47375200192.0,=5862991933.54,,=1.4484,,,,
2026-05-11,=12.2300,=12.2300,=12.2300,=12.2300,=61611651925.0,=46500698102.0,=5754766560.77,,=1.4217,,,,
2026-05-08,=12.2000,=12.2000,=12.2000,=12.2000,=61460519500.0,=46386632612.0,=5740650207.8,,=1.4182,,,,
2026-05-07,=12.1500,=12.1500,=12.1500,=12.1500,=61208632125.0,=46196523462.0,=5717122952.85,,=1.4124,,,,
2026-05-06,=12.2300,=12.2300,=12.2300,=12.2300,=61611651925.0,=46500698102.0,=5754766560.77,,=1.4217,,,,
2026-04-30,=12.3000,=12.3000,=12.3000,=12.3000,=61964294250.0,=46766850912.0,=5787704717.7,,=1.4298,,,,
2026-04-29,=12.2200,=12.2200,=12.2200,=12.2200,=61561274450.0,=46462676272.0,=5750061109.78,,=1.4855,,,,
2026-04-28,=12.1800,=12.1800,=12.1800,=12.1800,=61359764550.0,=46310588952.0,=5731239305.82,,=1.4806,,,,
2026-04-27,=12.0000,=12.0000,=12.0000,=12.0000,=60452970000.0,=45626196012.0,=5646541188.0,,=1.4587,,,,
2026-04-24,=12.1500,=12.1500,=12.1500,=12.1500,=61208632125.0,=46196523462.0,=5717122952.85,,=1.4769,,,,
2026-04-23,=12.2000,=12.2000,=12.2000,=12.2000,=61460519500.0,=46386632612.0,=5740650207.8,,=1.4830,,,,
2026-04-22,=12.1700,=12.1700,=12.1700,=12.1700,=61309387075.0,=46272567122.0,=5726533854.83,,=1.4794,,,,
2026-04-21,=12.0400,=12.0400,=12.0400,=12.0400,=60654479900.0,=45778283332.0,=5665362991.96,,=1.4636,,,,
2026-04-20,=11.7900,=11.7900,=11.7900,=11.7900,=59395043025.0,=44827737582.0,=5547726717.21,,=1.4332,,,,
2026-04-17,=11.7500,=11.7500,=11.7500,=11.7500,=59193533125.0,=44675650262.0,=5528904913.25,,=1.4283,,,,
2026-04-16,=11.7900,=11.7900,=11.7900,=11.7900,=59395043025.0,=44827737582.0,=5547726717.21,,=1.4332,,,,
2026-04-15,=11.6800,=11.6800,=11.6800,=11.6800,=58840890800.0,=44409497452.0,=5495966756.32,,=1.4198,,,,
2026-04-14,=11.5500,=11.5500,=11.5500,=11.5500,=58185983625.0,=43915213662.0,=5434795893.45,,=1.4040,,,,
2026-04-13,=11.5100,=11.5100,=11.5100,=11.5100,=57984473725.0,=43763126342.0,=5415974089.49,,=1.3992,,,,
2026-04-10,=11.5300,=11.5300,=11.5300,=11.5300,=58085228675.0,=43839170002.0,=5425384991.47,,=1.4016,,,,
2026-04-09,=11.5300,=11.5300,=11.5300,=11.5300,=58085228675.0,=43839170002.0,=5425384991.47,,=1.4016,,,,
2026-04-08,=11.6200,=11.6200,=11.6200,=11.6200,=58538625950.0,=44181366472.0,=5467734050.38,,=1.4125,,,,
2026-04-07,=11.5300,=11.5300,=11.5300,=11.5300,=58085228675.0,=43839170002.0,=5425384991.47,,=1.4016,,,,
2026-04-03,=11.6900,=11.6900,=11.6900,=11.6900,=58891268275.0,=44447519282.0,=5500672207.31,,=1.4210,,,,
2026-04-02,=11.9700,=11.9700,=11.9700,=11.9700,=60301837575.0,=45512130522.0,=5632424835.03,,=1.4551,,,,
2026-04-01,=11.8400,=11.8400,=11.8400,=11.8400,=59646930400.0,=45017846732.0,=5571253972.16,,=1.4393,,,,
2026-03-31,=12.0500,=12.0500,=12.0500,=12.0500,=60704857375.0,=45816305162.0,=5670068442.95,,=1.4648,,,,
2026-03-30,=11.9700,=11.9700,=11.9700,=11.9700,=60301837575.0,=45512130522.0,=5632424835.03,,=1.4551,,,,
2026-03-27,=12.1000,=12.1000,=12.1000,=12.1000,=60956744750.0,=46006414312.0,=5693595697.9,,=1.5132,,,,
2026-03-26,=12.3400,=12.3400,=12.3400,=12.3400,=62165804150.0,=46918938232.0,=5806526521.66,,=1.5432,,,,
2026-03-25,=12.1400,=12.1400,=12.1400,=12.1400,=61158254650.0,=46158501632.0,=5712417501.86,,=1.5182,,,,
2026-03-24,=12.0400,=12.0400,=12.0400,=12.0400,=60654479900.0,=45778283332.0,=5665362991.96,,=1.5057,,,,
2026-03-23,=11.8800,=11.8800,=11.8800,=11.8800,=59848440300.0,=45169934052.0,=5590075776.12,,=1.4857,,,,
2026-03-20,=12.3300,=12.3300,=12.3300,=12.3300,=62115426675.0,=46880916402.0,=5801821070.67,,=1.5420,,,,
2026-03-19,=12.4300,=12.4300,=12.4300,=12.4300,=62619201425.0,=47261134702.0,=5848875580.57,,=1.5545,,,,
2026-03-18,=12.4200,=12.4200,=12.4200,=12.4200,=62568823950.0,=47223112872.0,=5844170129.58,,=1.5532,,,,
2026-03-17,=12.4800,=12.4800,=12.4800,=12.4800,=62871088800.0,=47451243852.0,=5872402835.52,,=1.5607,,,,
2026-03-16,=12.4100,=12.4100,=12.4100,=12.4100,=62518446475.0,=47185091042.0,=5839464678.59,,=1.5520,,,,
2026-03-13,=12.3700,=12.3700,=12.3700,=12.3700,=62316936575.0,=47033003722.0,=5820642874.63,,=1.5470,,,,
2026-03-12,=12.4300,=12.4300,=12.4300,=12.4300,=62619201425.0,=47261134702.0,=5848875580.57,,=1.5545,,,,
2026-03-11,=12.2000,=12.2000,=12.2000,=12.2000,=61460519500.0,=46386632612.0,=5740650207.8,,=1.5257,,,,
2026-03-10,=12.1100,=12.1100,=12.1100,=12.1100,=61007122225.0,=46044436142.0,=5698301148.89,,=1.5145,,,,
2026-03-09,=12.0900,=12.0900,=12.0900,=12.0900,=60906367275.0,=45968392482.0,=5688890246.91,,=1.5120,,,,
2026-03-06,=12.1900,=12.1900,=12.1900,=12.1900,=61410142025.0,=46348610782.0,=5735944756.81,,=1.5245,,,,
2026-03-05,=12.0300,=12.0300,=12.0300,=12.0300,=60604102425.0,=45740261502.0,=5660657540.97,,=1.5045,,,,
2026-03-04,=11.9300,=11.9300,=11.9300,=11.9300,=60100327675.0,=45360043202.0,=5613603031.07,,=1.4920,,,,
2026-03-03,=12.2000,=12.2000,=12.2000,=12.2000,=61460519500.0,=46386632612.0,=5740650207.8,,=1.5257,,,,
2026-03-02,=12.0700,=12.0700,=12.0700,=12.0700,=60805612325.0,=45892348822.0,=5679479344.93,,=1.5095,,,,
2026-02-27,=12.0000,=12.0000,=12.0000,=12.0000,=60452970000.0,=45626196012.0,=5646541188.0,,=1.5007,,,,
2026-02-26,=11.9500,=11.9500,=11.9500,=11.9500,=60201082625.0,=45436086862.0,=5623013933.05,,=1.4945,,,,
2026-02-25,=11.9500,=11.9500,=11.9500,=11.9500,=60201082625.0,=45436086862.0,=5623013933.05,,=1.4945,,,,
2026-02-24,=12.0200,=12.0200,=12.0200,=12.0200,=60553724950.0,=45702239672.0,=5655952089.98,,=1.5032,,,,
2026-02-13,=12.0000,=12.0000,=12.0000,=12.0000,=60452970000.0,=45626196012.0,=5646541188.0,,=1.5007,,,,
2026-02-12,=12.1200,=12.1200,=12.1200,=12.1200,=61057499700.0,=46082457972.0,=5703006599.88,,=1.5157,,,,
2026-02-11,=12.3400,=12.3400,=12.3400,=12.3400,=62165804150.0,=46918938232.0,=5806526521.66,,=1.5432,,,,
2026-02-10,=12.2300,=12.2300,=12.2300,=12.2300,=61611651925.0,=46500698102.0,=5754766560.77,,=1.5295,,,,
2026-02-09,=12.1300,=12.1300,=12.1300,=12.1300,=61107877175.0,=46120479802.0,=5707712050.87,,=1.5170,,,,
2026-02-06,=12.1100,=12.1100,=12.1100,=12.1100,=61007122225.0,=46044436142.0,=5698301148.89,,=1.5145,,,,
2026-02-05,=12.2400,=12.2400,=12.2400,=12.2400,=61662029400.0,=46538719932.0,=5759472011.76,,=1.5307,,,,
2026-02-04,=12.1700,=12.1700,=12.1700,=12.1700,=61309387075.0,=46272567122.0,=5726533854.83,,=1.5220,,,,
2026-02-03,=12.0500,=12.0500,=12.0500,=12.0500,=60704857375.0,=45816305162.0,=5670068442.95,,=1.5070,,,,
2026-02-02,=12.0900,=12.0900,=12.0900,=12.0900,=60906367275.0,=45968392482.0,=5688890246.91,,=1.5120,,,,
2026-01-30,=12.0300,=12.0300,=12.0300,=12.0300,=60604102425.0,=45740261502.0,=5660657540.97,,=1.5045,,,,
2026-01-29,=12.2600,=12.2600,=12.2600,=12.2600,=61762784350.0,=46614763592.0,=5768882913.74,,=1.5332,,,,
2026-01-28,=12.1000,=12.1000,=12.1000,=12.1000,=60956744750.0,=46006414312.0,=5693595697.9,,=1.5132,,,,
2026-01-27,=11.9600,=11.9600,=11.9600,=11.9600,=60251460100.0,=45474108692.0,=5627719384.04,,=1.4957,,,,
2026-01-26,=11.9400,=11.9400,=11.9400,=11.9400,=60150705150.0,=45398065032.0,=5618308482.06,,=1.4932,,,,
2026-01-23,=11.7400,=11.7400,=11.7400,=11.7400,=59143155650.0,=44637628432.0,=5524199462.26,,=1.4682,,,,
2026-01-22,=11.7500,=11.7500,=11.7500,=11.7500,=59193533125.0,=44675650262.0,=5528904913.25,,=1.4694,,,,
2026-01-21,=11.6600,=11.6600,=11.6600,=11.6600,=58740135850.0,=44333453792.0,=5486555854.34,,=1.4582,,,,
2026-01-20,=11.8300,=11.8300,=11.8300,=11.8300,=59596552925.0,=44979824902.0,=5566548521.17,,=1.4794,,,,
2026-01-19,=11.6000,=11.6000,=11.6000,=11.6000,=58437871000.0,=44105322812.0,=5458323148.4,,=1.4507,,,,
2026-01-16,=11.5000,=11.5000,=11.5000,=11.5000,=57934096250.0,=43725104512.0,=5411268638.5,,=1.4382,,,,
2026-01-15,=11.5800,=11.5800,=11.5800,=11.5800,=58337116050.0,=44029279152.0,=5448912246.42,,=1.4482,,,,
2026-01-14,=11.7000,=11.7000,=11.7000,=11.7000,=58941645750.0,=44485541112.0,=5505377658.3,,=1.4632,,,,
2026-01-13,=11.8300,=11.8300,=11.8300,=11.8300,=59596552925.0,=44979824902.0,=5566548521.17,,=1.4794,,,,
2026-01-12,=11.8700,=11.8700,=11.8700,=11.8700,=59798062825.0,=45131912222.0,=5585370325.13,,=1.4845,,,,
2026-01-09,=11.7100,=11.7100,=11.7100,=11.7100,=58992023225.0,=44523562942.0,=5510083109.29,,=1.4644,,,,
2026-01-08,=11.7000,=11.7000,=11.7000,=11.7000,=58941645750.0,=44485541112.0,=5505377658.3,,=1.4632,,,,
2026-01-07,=11.8200,=11.8200,=11.8200,=11.8200,=59546175450.0,=44941803072.0,=5561843070.18,,=1.4782,,,,
2026-01-06,=11.9600,=11.9600,=11.9600,=11.9600,=60251460100.0,=45474108692.0,=5627719384.04,,=1.4957,,,,
2026-01-05,=12.0100,=12.0100,=12.0100,=12.0100,=60503347475.0,=45664217842.0,=5651246638.99,,=1.5020,,,,
2025-12-31,=12.1100,=12.1100,=12.1100,=12.1100,=61007122225.0,=46044436142.0,=5698301148.89,,=1.5145,,,,
2025-12-30,=12.0500,=12.0500,=12.0500,=12.0500,=60704857375.0,=45816305162.0,=5670068442.95,,=1.5070,,,,
2025-12-29,=12.1500,=12.1500,=12.1500,=12.1500,=61208632125.0,=46196523462.0,=5717122952.85,,=1.5195,,,,
2025-12-26,=12.1100,=12.1100,=12.1100,=12.1100,=61007122225.0,=46044436142.0,=5698301148.89,,=1.5145,,,,
2025-12-25,=12.1400,=12.1400,=12.1400,=12.1400,=61158254650.0,=46158501632.0,=5712417501.86,,=1.5182,,,,
2025-12-24,=12.0300,=12.0300,=12.0300,=12.0300,=60604102425.0,=45740261502.0,=5660657540.97,,=1.5045,,,,
2025-12-23,=12.0000,=12.0000,=12.0000,=12.0000,=60452970000.0,=45626196012.0,=5646541188.0,,=1.5007,,,,
2025-12-22,=12.0600,=12.0600,=12.0600,=12.0600,=60755234850.0,=45854326992.0,=5674773893.94,,=1.5082,,,,
2025-12-19,=12.1600,=12.1600,=12.1600,=12.1600,=61259009600.0,=46234545292.0,=5721828403.84,,=1.5207,,,,
2025-12-18,=12.3400,=12.3400,=12.3400,=12.3400,=62165804150.0,=46918938232.0,=5806526521.66,,=1.5432,,,,
2025-12-17,=12.0900,=12.0900,=12.0900,=12.0900,=60906367275.0,=45968392482.0,=5688890246.91,,=1.5120,,,,
2025-12-16,=12.2100,=12.2100,=12.2100,=12.2100,=61510896975.0,=46424654442.0,=5745355658.79,,=1.5270,,,,
2025-12-15,=12.2400,=12.2400,=12.2400,=12.2400,=61662029400.0,=46538719932.0,=5759472011.76,,=1.5307,,,,
2025-12-12,=12.0700,=12.0700,=12.0700,=12.0700,=60805612325.0,=45892348822.0,=5679479344.93,,=1.5095,,,,
2025-12-11,=12.1200,=12.1200,=12.1200,=12.1200,=61057499700.0,=46082457972.0,=5703006599.88,,=1.5157,,,,
2025-12-10,=12.1900,=12.1900,=12.1900,=12.1900,=61410142025.0,=46348610782.0,=5735944756.81,,=1.5245,,,,
2025-12-09,=12.2000,=12.2000,=12.2000,=12.2000,=61460519500.0,=46386632612.0,=5740650207.8,,=1.5257,,,,
2025-12-08,=12.3500,=12.3500,=12.3500,=12.3500,=62216181625.0,=46956960062.0,=5811231972.65,,=1.5445,,,,
2025-12-05,=12.4500,=12.4500,=12.4500,=12.4500,=62719956375.0,=47337178362.0,=5858286482.55,,=1.5570,,,,
2025-12-04,=12.6100,=12.6100,=12.6100,=12.6100,=63525995975.0,=47945527643.0,=5933573698.39,,=1.5770,,,,
2025-12-03,=12.7300,=12.7300,=12.7300,=12.7300,=64130525675.0,=48401789603.0,=5990039110.27,,=1.5920,,,,
2025-12-02,=12.6500,=12.6500,=12.6500,=12.6500,=63727505875.0,=48097614963.0,=5952395502.35,,=1.5820,,,,
2025-12-01,=12.6500,=12.6500,=12.6500,=12.6500,=63727505875.0,=48097614963.0,=5952395502.35,,=1.5820,,,,
2025-11-28,=13.0300,=13.0300,=13.0300,=13.0300,=65641849925.0,=49542444503.0,=6131202639.97,,=1.6295,,,,
2025-11-27,=13.1700,=13.1700,=13.1700,=13.1700,=66347134575.0,=50074750123.0,=6197078953.83,,=1.6470,,,,
2025-11-26,=13.0500,=13.0500,=13.0500,=13.0500,=65742604875.0,=49618488163.0,=6140613541.95,,=1.6320,,,,
2025-11-25,=13.1700,=13.1700,=13.1700,=13.1700,=66347134575.0,=50074750123.0,=6197078953.83,,=1.6470,,,,
2025-11-24,=13.2700,=13.2700,=13.2700,=13.2700,=66850909325.0,=50454968423.0,=6244133463.73,,=1.6595,,,,
2025-11-21,=13.2900,=13.2900,=13.2900,=13.2900,=66951664275.0,=50531012083.0,=6253544365.71,,=1.6620,,,,
2025-11-20,=13.3600,=13.3600,=13.3600,=13.3600,=67304306600.0,=50797164893.0,=6286482522.64,,=1.6708,,,,
2025-11-19,=13.4200,=13.4200,=13.4200,=13.4200,=67606571450.0,=51025295873.0,=6314715228.58,,=1.6783,,,,
2025-11-18,=13.4600,=13.4600,=13.4600,=13.4600,=67808081350.0,=51177383193.0,=6333537032.54,,=1.6833,,,,
2025-11-17,=13.5100,=13.5100,=13.5100,=13.5100,=68059968725.0,=51367492344.0,=6357064287.49,,=1.6895,,,,
2025-11-14,=13.5600,=13.5600,=13.5600,=13.5600,=68311856100.0,=51557601494.0,=6380591542.44,,=1.6958,,,,
2025-11-13,=13.6300,=13.6300,=13.6300,=13.6300,=68664498425.0,=51823754304.0,=6413529699.37,,=1.7046,,,,
2025-11-12,=13.8100,=13.8100,=13.8100,=13.8100,=69571292975.0,=52508147244.0,=6498227817.19,,=1.7271,,,,
2025-11-11,=13.8100,=13.8100,=13.8100,=13.8100,=69571292975.0,=52508147244.0,=6498227817.19,,=1.7271,,,,
2025-11-10,=13.9000,=13.9000,=13.9000,=13.9000,=70024690250.0,=52850343714.0,=6540576876.1,,=1.7383,,,,
2025-11-07,=13.7700,=13.7700,=13.7700,=13.7700,=69369783075.0,=52356059924.0,=6479406013.23,,=1.7221,,,,
2025-11-06,=13.8600,=13.8600,=13.8600,=13.8600,=69823180350.0,=52698256394.0,=6521755072.14,,=1.7333,,,,
2025-11-05,=13.9000,=13.9000,=13.9000,=13.9000,=70024690250.0,=52850343714.0,=6540576876.1,,=1.7383,,,,
2025-11-04,=13.8600,=13.8600,=13.8600,=13.8600,=69823180350.0,=52698256394.0,=6521755072.14,,=1.7333,,,,
2025-11-03,=13.6500,=13.6500,=13.6500,=13.6500,=68765253375.0,=51899797964.0,=6422940601.35,,=1.7071,,,,
2025-10-31,=13.7300,=13.7300,=13.7300,=13.7300,=69168273175.0,=52203972604.0,=6460584209.27,,=1.7171,,,,
2025-10-30,=13.7800,=13.7800,=13.7800,=13.7800,=69420160550.0,=52394081754.0,=6484111464.22,,=1.7233,,,,
2025-10-29,=13.6800,=13.6800,=13.6800,=13.6800,=68916385800.0,=52013863454.0,=6437056954.32,,=1.8292,,,,
2025-10-28,=13.7200,=13.7200,=13.7200,=13.7200,=69117895700.0,=52165950774.0,=6455878758.28,,=1.8346,,,,
2025-10-27,=13.5500,=13.5500,=13.5500,=13.5500,=68261478625.0,=51519579664.0,=6375886091.45,,=1.8118,,,,
2025-10-24,=13.4300,=13.4300,=13.4300,=13.4300,=67656948925.0,=51063317703.0,=6319420679.57,,=1.7958,,,,
2025-10-23,=13.4300,=13.4300,=13.4300,=13.4300,=67656948925.0,=51063317703.0,=6319420679.57,,=1.7958,,,,
2025-10-22,=13.4700,=13.4700,=13.4700,=13.4700,=67858458825.0,=51215405023.0,=6338242483.53,,=1.8011,,,,
2025-10-21,=13.3400,=13.3400,=13.3400,=13.3400,=67203551650.0,=50721121233.0,=6277071620.66,,=1.7838,,,,
2025-10-20,=13.4900,=13.4900,=13.4900,=13.4900,=67959213775.0,=51291448683.0,=6347653385.51,,=1.8038,,,,
2025-10-17,=13.4500,=13.4500,=13.4500,=13.4500,=67757703875.0,=51139361363.0,=6328831581.55,,=1.7985,,,,
2025-10-16,=13.3400,=13.3400,=13.3400,=13.3400,=67203551650.0,=50721121233.0,=6277071620.66,,=1.7838,,,,
2025-10-15,=13.2400,=13.2400,=13.2400,=13.2400,=66699776900.0,=50340902933.0,=6230017110.76,,=1.7704,,,,
2025-10-14,=13.4100,=13.4100,=13.4100,=13.4100,=67556193975.0,=50987274043.0,=6310009777.59,,=1.7931,,,,
2025-10-13,=13.0300,=13.0300,=13.0300,=13.0300,=65641849925.0,=49542444503.0,=6131202639.97,,=1.7423,,,,
2025-10-10,=12.9200,=12.9200,=12.9200,=12.9200,=65087697700.0,=49124204373.0,=6079442679.08,,=1.7276,,,,
2025-10-09,=12.5200,=12.5200,=12.5200,=12.5200,=63072598700.0,=47603331173.0,=5891224639.48,,=1.6741,,,,
2025-09-30,=12.5600,=12.5600,=12.5600,=12.5600,=63274108600.0,=47755418493.0,=5910046443.44,,=1.6795,,,,
2025-09-29,=12.6700,=12.6700,=12.6700,=12.6700,=63828260825.0,=48173658623.0,=5961806404.33,,=1.6942,,,,
2025-09-26,=12.7600,=12.7600,=12.7600,=12.7600,=64281658100.0,=48515855093.0,=6004155463.24,,=1.7062,,,,
2025-09-25,=12.6800,=12.6800,=12.6800,=12.6800,=63878638300.0,=48211680453.0,=5966511855.32,,=1.6955,,,,
2025-09-24,=12.7900,=12.7900,=12.7900,=12.7900,=64432790525.0,=48629920583.0,=6018271816.21,,=1.7102,,,,
2025-09-23,=12.8200,=12.8200,=12.8200,=12.8200,=64583922950.0,=48743986073.0,=6032388169.18,,=1.7142,,,,
2025-09-22,=12.5000,=12.5000,=12.5000,=12.5000,=62971843750.0,=47527287513.0,=5881813737.5,,=1.6714,,,,
2025-09-19,=12.5800,=12.5800,=12.5800,=12.5800,=63374863550.0,=47831462153.0,=5919457345.42,,=1.6821,,,,
2025-09-18,=12.5600,=12.5600,=12.5600,=12.5600,=63274108600.0,=47755418493.0,=5910046443.44,,=1.6795,,,,
2025-09-17,=12.7400,=12.7400,=12.7400,=12.7400,=64180903150.0,=48439811433.0,=5994744561.26,,=1.7035,,,,
2025-09-16,=12.8500,=12.8500,=12.8500,=12.8500,=64735055375.0,=48858051563.0,=6046504522.15,,=1.7182,,,,
2025-09-15,=12.9100,=12.9100,=12.9100,=12.9100,=65037320225.0,=49086182543.0,=6074737228.09,,=1.7263,,,,
2025-09-12,=13.0000,=13.0000,=13.0000,=13.0000,=65490717500.0,=49428379013.0,=6117086287.0,,=1.7383,,,,
2025-09-11,=13.1400,=13.1400,=13.1400,=13.1400,=66196002150.0,=49960684633.0,=6182962600.86,,=1.7570,,,,
2025-09-10,=13.1800,=13.1800,=13.1800,=13.1800,=66397512050.0,=50112771953.0,=6201784404.82,,=1.7624,,,,
2025-09-09,=13.2300,=13.2300,=13.2300,=13.2300,=66649399425.0,=50302881103.0,=6225311659.77,,=1.7690,,,,
2025-09-08,=13.3000,=13.3000,=13.3000,=13.3000,=67002041750.0,=50569033913.0,=6258249816.7,,=1.7784,,,,
2025-09-05,=13.2900,=13.2900,=13.2900,=13.2900,=66951664275.0,=50531012083.0,=6253544365.71,,=1.7771,,,,
2025-09-04,=13.4200,=13.4200,=13.4200,=13.4200,=67606571450.0,=51025295873.0,=6314715228.58,,=1.7945,,,,
2025-09-03,=13.3600,=13.3600,=13.3600,=13.3600,=67304306600.0,=50797164893.0,=6286482522.64,,=1.7864,,,,
2025-09-02,=13.4400,=13.4400,=13.4400,=13.4400,=67707326400.0,=51101339533.0,=6324126130.56,,=1.7971,,,,
2025-09-01,=13.5200,=13.5200,=13.5200,=13.5200,=68110346200.0,=51405514174.0,=6361769738.48,,=1.8078,,,,
2025-08-29,=13.4100,=13.4100,=13.4100,=13.4100,=67556193975.0,=50987274043.0,=6310009777.59,,=1.7931,,,,
2025-08-28,=13.5300,=13.5300,=13.5300,=13.5300,=68160723675.0,=51443536004.0,=6366475189.47,,=1.8341,,,,
2025-08-27,=13.7400,=13.7400,=13.7400,=13.7400,=69218650650.0,=52241994434.0,=6465289660.26,,=1.8626,,,,
2025-08-26,=13.8900,=13.8900,=13.8900,=13.8900,=69974312775.0,=52812321884.0,=6535871425.11,,=1.8829,,,,
2025-08-25,=13.9400,=13.9400,=13.9400,=13.9400,=70226200150.0,=53002431034.0,=6559398680.06,,=1.8897,,,,
2025-08-22,=13.8600,=13.8600,=13.8600,=13.8600,=69823180350.0,=52698256394.0,=6521755072.14,,=1.8789,,,,
2025-08-21,=13.9000,=13.9000,=13.9000,=13.9000,=70024690250.0,=52850343714.0,=6540576876.1,,=1.8843,,,,
