date,市值(元),PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,股息率,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值
2026-06-02,393840774222.7299,5.0815,0.3307,6.2125,5.5633,4.5994,0.4745,0.0459,0.9201,0.7159,0.5321,0.0573,1.8564,0.3754,2.2651,1.9768,1.6621
2026-06-01,390243088482.92,5.0351,0.3100,6.2125,5.5638,4.5994,0.4702,0.0413,0.9201,0.7164,0.5327,0.0578,1.8395,0.3535,2.2651,1.9768,1.6621
2026-05-29,391512859920.5,5.0515,0.3156,6.2125,5.5657,4.5994,0.4717,0.0430,0.9201,0.7166,0.5329,0.0576,1.8455,0.3589,2.2651,1.9762,1.6621
2026-05-28,380296545555.2099,4.9067,0.2674,6.2125,5.5669,4.5994,0.4582,0.0335,0.9201,0.7167,0.5334,0.0593,1.7926,0.2839,2.2651,1.9766,1.6621
2026-05-27,380931431274.0,4.9149,0.2687,6.2125,5.5670,4.5994,0.4590,0.0335,0.9201,0.7168,0.5339,0.0592,1.7956,0.2861,2.2651,1.9768,1.6621
2026-05-26,377333745534.1899,4.8685,0.2555,6.2125,5.5671,4.5994,0.4547,0.0294,0.9206,0.7170,0.5339,0.0598,1.7786,0.2642,2.2651,1.9768,1.6621
2026-05-25,373312802648.52,4.8166,0.2410,6.2125,5.5681,4.5994,0.4498,0.0215,0.9206,0.7172,0.5339,0.0604,1.7597,0.2385,2.2651,1.9768,1.6621
2026-05-22,369503488335.78,4.7675,0.2313,6.2125,5.5709,4.5994,0.4452,0.0190,0.9234,0.7180,0.5346,0.0611,1.7417,0.2243,2.2651,1.9762,1.6621
2026-05-21,367598831179.41,4.7429,0.2273,6.2125,5.5726,4.5994,0.4429,0.0149,0.9234,0.7181,0.5348,0.0614,1.7327,0.2202,2.2651,1.9766,1.6621
2026-05-20,366752316887.6899,4.7320,0.2245,6.2125,5.5740,4.5994,0.4419,0.0141,0.9234,0.7182,0.5349,0.0615,1.7288,0.2170,2.2651,1.9768,1.6621
2026-05-19,370350002627.5,4.7784,0.2319,6.2125,5.5768,4.5994,0.4462,0.0186,0.9244,0.7186,0.5351,0.0609,1.7457,0.2257,2.2651,1.9768,1.6621
2026-05-18,369291859762.8499,4.7647,0.2303,6.2125,5.5808,4.5994,0.4450,0.0178,0.9244,0.7189,0.5352,0.0611,1.7407,0.2232,2.2651,1.9768,1.6621
2026-05-15,373947688367.31,4.8248,0.2412,6.2125,5.5857,4.5994,0.4506,0.0194,0.9255,0.7196,0.5352,0.0603,1.7627,0.2396,2.2651,1.9762,1.6621
2026-05-14,374370945513.17,4.8303,0.2430,6.2125,5.5861,4.5994,0.4511,0.0194,0.9255,0.7196,0.5360,0.0603,1.7647,0.2421,2.2651,1.9766,1.6621
2026-05-13,374370945513.17,4.8303,0.2431,6.2125,5.5870,4.5994,0.4511,0.0194,0.9255,0.7198,0.5364,0.0603,1.7647,0.2422,2.2651,1.9768,1.6621
2026-05-12,375640716950.75,4.8467,0.2472,6.2125,5.5881,4.5994,0.4526,0.0227,0.9256,0.7201,0.5365,0.0601,1.7707,0.2489,2.2651,1.9768,1.6621
2026-05-11,375217459804.89,4.8412,0.2447,6.2125,5.5892,4.5994,0.4521,0.0211,0.9260,0.7204,0.5367,0.0601,1.7687,0.2476,2.2651,1.9768,1.6621
2026-05-08,375217459804.89,4.8412,0.2445,6.2125,5.5913,4.5994,0.4521,0.0211,0.9263,0.7208,0.5368,0.0601,1.7687,0.2474,2.2651,1.9762,1.6621
2026-05-07,375640716950.75,4.8467,0.2463,6.2125,5.5918,4.5994,0.4526,0.0219,0.9263,0.7208,0.5370,0.0601,1.7707,0.2479,2.2651,1.9766,1.6621
2026-05-06,376487231242.4699,4.8576,0.2480,6.2125,5.5918,4.5994,0.4536,0.0227,0.9263,0.7208,0.5374,0.0599,1.7746,0.2542,2.2651,1.9768,1.6621
2026-04-30,379450031263.4899,4.8958,0.2568,6.2125,5.5918,4.5994,0.4572,0.0260,0.9277,0.7209,0.5375,0.0595,1.7886,0.2713,2.2651,1.9758,1.6621
2026-04-29,384740745586.7399,4.9664,0.2743,6.2125,5.5924,4.5994,0.4767,0.0417,0.9277,0.7211,0.5381,0.0586,1.8085,0.2941,2.2651,1.9762,1.6621
2026-04-28,383894231295.02,4.9555,0.2705,6.2125,5.5932,4.5994,0.4756,0.0401,0.9279,0.7214,0.5381,0.0588,1.8045,0.2904,2.2651,1.9762,1.6621
2026-04-27,384529117013.81,4.9637,0.2726,6.2125,5.5934,4.5994,0.4764,0.0409,0.9283,0.7215,0.5388,0.0587,1.8075,0.2920,2.2651,1.9762,1.6621
2026-04-24,384740745586.7399,4.9664,0.2732,6.2122,5.5957,4.6061,0.4767,0.0409,0.9289,0.7217,0.5388,0.0586,1.8085,0.2930,2.2641,1.9770,1.6635
2026-04-23,385164002732.5999,4.9718,0.2750,6.2125,5.5969,4.5994,0.4772,0.0425,0.9289,0.7218,0.5388,0.0586,1.8105,0.2964,2.2651,1.9770,1.6621
2026-04-22,385587259878.4599,4.9773,0.2755,6.2125,5.5978,4.5994,0.4777,0.0442,0.9289,0.7218,0.5388,0.0585,1.8125,0.2986,2.2651,1.9771,1.6621
2026-04-21,389819831337.06,5.0319,0.2978,6.2125,5.5989,4.5994,0.4830,0.0516,0.9293,0.7220,0.5389,0.0579,1.8324,0.3304,2.2651,1.9773,1.6621
2026-04-20,388550059899.4799,5.0156,0.2887,6.2125,5.5992,4.5994,0.4814,0.0487,0.9295,0.7223,0.5390,0.0581,1.8264,0.3222,2.2651,1.9774,1.6621
2026-04-17,389396574191.1999,5.0265,0.2943,6.2122,5.6012,4.6061,0.4824,0.0504,0.9299,0.7229,0.5396,0.0579,1.8304,0.3273,2.2641,1.9778,1.6635
2026-04-16,393840774222.7299,5.0838,0.3183,6.2125,5.6020,4.5994,0.4879,0.0652,0.9299,0.7231,0.5396,0.0573,1.8513,0.3563,2.2651,1.9778,1.6621
2026-04-15,395745431379.0999,5.1084,0.3296,6.2125,5.6028,4.5994,0.4903,0.0727,0.9299,0.7231,0.5398,0.0570,1.8602,0.3676,2.2651,1.9779,1.6621
2026-04-14,392994259931.01,5.0729,0.3152,6.2125,5.6046,4.5994,0.4869,0.0607,0.9300,0.7233,0.5404,0.0574,1.8473,0.3515,2.2651,1.9787,1.6621
2026-04-13,389819831337.06,5.0319,0.2970,6.2125,5.6069,4.5994,0.4830,0.0508,0.9305,0.7235,0.5407,0.0579,1.8324,0.3296,2.2651,1.9793,1.6621
2026-04-10,392147745639.29,5.0620,0.3079,6.2122,5.6096,4.6061,0.4858,0.0561,0.9309,0.7238,0.5408,0.0575,1.8433,0.3421,2.2641,1.9811,1.6635
2026-04-09,393629145649.8,5.0811,0.3167,6.2125,5.6104,4.5994,0.4877,0.0632,0.9320,0.7239,0.5408,0.0573,1.8503,0.3522,2.2651,1.9814,1.6621
2026-04-08,397438459962.54,5.1303,0.3358,6.2125,5.6112,4.5994,0.4924,0.0789,0.9320,0.7239,0.5410,0.0568,1.8682,0.3779,2.2651,1.9821,1.6621
2026-04-07,392147745639.29,5.0620,0.3081,6.2125,5.6129,4.5994,0.4858,0.0562,0.9320,0.7239,0.5410,0.0575,1.8433,0.3424,2.2651,1.9831,1.6621
2026-04-03,395533802806.17,5.1057,0.3260,6.2122,5.6150,4.6061,0.4900,0.0689,0.9332,0.7252,0.5414,0.0570,1.8592,0.3636,2.2641,1.9835,1.6635
2026-04-02,399978002837.6999,5.1631,0.3497,6.2125,5.6161,4.5994,0.4955,0.0896,0.9337,0.7260,0.5414,0.0564,1.8801,0.3972,2.2651,1.9836,1.6621
2026-04-01,400189631410.63,5.1658,0.3519,6.2125,5.6161,4.5994,0.4958,0.0896,0.9337,0.7260,0.5417,0.0564,1.8811,0.3994,2.2651,1.9838,1.6621
2026-03-31,398284974254.26,5.1412,0.3399,6.2125,5.6163,4.5994,0.4934,0.0810,0.9337,0.7260,0.5418,0.0566,1.8722,0.3858,2.2651,1.9841,1.6621
2026-03-30,395533778546.5501,5.1057,0.3259,6.2125,5.6168,4.5994,0.4900,0.0686,0.9337,0.7264,0.5420,0.0570,1.8592,0.3635,2.2651,1.9841,1.6621
2026-03-27,395745407106.5,5.1084,0.3260,6.2122,5.6173,4.6061,0.4903,0.0693,0.9341,0.7280,0.5422,0.0570,1.8602,0.3640,2.2641,1.9855,1.6635
2026-03-26,399554721185.6,5.1701,0.3526,6.2125,5.6173,4.5994,0.5215,0.1718,0.9342,0.7284,0.5422,0.0861,1.9095,0.4339,2.2651,1.9856,1.6621
2026-03-25,397015178466.2,5.1372,0.3371,6.2125,5.6194,4.5994,0.5182,0.1611,0.9342,0.7284,0.5423,0.0866,1.8974,0.4155,2.2651,1.9859,1.6621
2026-03-24,396168664226.4,5.1263,0.3317,6.2125,5.6228,4.5994,0.5171,0.1586,0.9342,0.7285,0.5429,0.0868,1.8933,0.4097,2.2651,1.9862,1.6621
2026-03-23,386010493348.8,4.9948,0.2825,6.2125,5.6244,4.5994,0.5038,0.1202,0.9342,0.7289,0.5431,0.0891,1.8448,0.3457,2.2651,1.9863,1.6621
2026-03-20,397650064146.05,5.1454,0.3397,6.2122,5.6250,4.6061,0.5190,0.1618,0.9347,0.7293,0.5437,0.0865,1.9004,0.4177,2.2641,1.9866,1.6635
2026-03-19,398496578385.85,5.1564,0.3443,6.2125,5.6250,4.5994,0.5201,0.1656,0.9347,0.7293,0.5437,0.0863,1.9045,0.4253,2.2651,1.9868,1.6621
2026-03-18,401036121105.25,5.1893,0.3565,6.2125,5.6258,4.5994,0.5235,0.1722,0.9347,0.7295,0.5437,0.0858,1.9166,0.4420,2.2651,1.9871,1.6621
2026-03-17,402305892464.95,5.2057,0.3602,6.2125,5.6273,4.5994,0.5251,0.1751,0.9353,0.7304,0.5440,0.0855,1.9227,0.4473,2.2651,1.9876,1.6621
2026-03-16,398496578385.85,5.1564,0.3445,6.2125,5.6283,4.5994,0.5201,0.1656,0.9353,0.7310,0.5443,0.0863,1.9045,0.4254,2.2651,1.9876,1.6621
2026-03-13,398496578385.85,5.1564,0.3442,6.2122,5.6322,4.6061,0.5201,0.1655,0.9356,0.7323,0.5452,0.0863,1.9045,0.4251,2.2641,1.9877,1.6635
2026-03-12,398073321265.95,5.1509,0.3415,6.2125,5.6344,4.5994,0.5196,0.1631,0.9356,0.7331,0.5452,0.0864,1.9024,0.4211,2.2651,1.9877,1.6621
2026-03-11,395957035666.45,5.1235,0.3296,6.2125,5.6344,4.5994,0.5168,0.1570,0.9356,0.7333,0.5453,0.0869,1.8923,0.4085,2.2651,1.9879,1.6621
2026-03-10,390877950227.65,5.0578,0.3057,6.2125,5.6344,4.5994,0.5102,0.1429,0.9358,0.7341,0.5453,0.0880,1.8681,0.3751,2.2651,1.9879,1.6621
2026-03-09,387280264708.5,5.0113,0.2858,6.2125,5.6346,4.5994,0.5055,0.1272,0.9364,0.7351,0.5453,0.0888,1.8509,0.3523,2.2651,1.9879,1.6621
2026-03-06,391936093027.4,5.0715,0.3116,6.2122,5.6372,4.6061,0.5116,0.1449,0.9369,0.7358,0.5459,0.0877,1.8731,0.3842,2.2641,1.9885,1.6635
2026-03-05,390877950227.65,5.0578,0.3051,6.2125,5.6373,4.5994,0.5102,0.1424,0.9369,0.7360,0.5459,0.0880,1.8681,0.3745,2.2651,1.9887,1.6621
2026-03-04,383894207749.3,4.9674,0.2734,6.2125,5.6386,4.5994,0.5011,0.1090,0.9369,0.7364,0.5461,0.0896,1.8347,0.3321,2.2651,1.9887,1.6621
2026-03-03,390243064547.8001,5.0496,0.3024,6.2125,5.6408,4.5994,0.5094,0.1400,0.9370,0.7369,0.5461,0.0881,1.8650,0.3676,2.2651,1.9892,1.6621
2026-03-02,387491893268.45,5.0140,0.2867,6.2125,5.6408,4.5994,0.5058,0.1280,0.9375,0.7369,0.5464,0.0887,1.8519,0.3540,2.2651,1.9892,1.6621
2026-02-27,387491893268.45,5.0140,0.2864,6.2122,5.6386,4.6061,0.5058,0.1279,0.9376,0.7373,0.5469,0.0887,1.8519,0.3545,2.2641,1.9887,1.6635
2026-02-26,386222121908.75,4.9976,0.2832,6.2125,5.6400,4.5994,0.5041,0.1201,0.9381,0.7376,0.5469,0.0890,1.8458,0.3464,2.2651,1.9888,1.6621
2026-02-25,387280264708.5,5.0113,0.2849,6.2125,5.6400,4.5994,0.5055,0.1263,0.9385,0.7377,0.5475,0.0888,1.8509,0.3522,2.2651,1.9888,1.6621
2026-02-24,388338407508.25,5.0250,0.2907,6.2125,5.6400,4.5994,0.5069,0.1292,0.9388,0.7381,0.5478,0.0886,1.8559,0.3592,2.2651,1.9888,1.6621
2026-02-13,391301207347.55,5.0633,0.3030,6.2122,5.6346,4.6090,0.5108,0.1396,0.9405,0.7398,0.5482,0.0879,1.8701,0.3775,2.2637,1.9877,1.6665
2026-02-12,393417492947.05,5.0907,0.3114,6.2122,5.6346,4.6090,0.5135,0.1442,0.9405,0.7402,0.5487,0.0874,1.8802,0.3921,2.2637,1.9877,1.6665
2026-02-11,399131464065.7,5.1646,0.3399,6.2122,5.6359,4.6061,0.5210,0.1611,0.9407,0.7403,0.5487,0.0862,1.9075,0.4256,2.2641,1.9879,1.6635
2026-02-10,398284949825.9,5.1537,0.3359,6.2122,5.6372,4.6061,0.5199,0.1570,0.9407,0.7403,0.5490,0.0863,1.9035,0.4221,2.2641,1.9882,1.6635
2026-02-09,399554721185.6,5.1701,0.3423,6.2122,5.6372,4.6061,0.5215,0.1616,0.9407,0.7408,0.5490,0.0861,1.9095,0.4285,2.2641,1.9885,1.6635
2026-02-06,398919835505.75,5.1619,0.3383,6.2122,5.6373,4.6061,0.5207,0.1597,0.9407,0.7413,0.5495,0.0862,1.9065,0.4249,2.2641,1.9887,1.6635
2026-02-05,410136149183.1,5.3070,0.3743,6.2122,5.6386,4.6061,0.5271,0.1684,0.9407,0.7413,0.5497,0.0838,1.9601,0.4738,2.2641,1.9887,1.6635
2026-02-04,405903577984.1,5.2522,0.3619,6.2122,5.6386,4.6061,0.5217,0.1614,0.9409,0.7416,0.5498,0.0847,1.9399,0.4585,2.2641,1.9887,1.6635
2026-02-03,399766349745.55,5.1728,0.3430,6.2122,5.6386,4.6061,0.5138,0.1457,0.9409,0.7419,0.5501,0.0860,1.9105,0.4309,2.2641,1.9887,1.6635
2026-02-02,399343092625.65,5.1673,0.3409,6.2122,5.6386,4.6061,0.5132,0.1428,0.9410,0.7422,0.5502,0.0861,1.9085,0.4276,2.2641,1.9887,1.6635
2026-01-30,395745392165.2001,5.1208,0.3230,6.2122,5.6373,4.6061,0.5086,0.1349,0.9413,0.7425,0.5502,0.0869,1.8913,0.4072,2.2641,1.9887,1.6635
2026-01-29,399766334652.4401,5.1728,0.3417,6.2122,5.6386,4.6061,0.5138,0.1444,0.9413,0.7426,0.5503,0.0860,1.9105,0.4309,2.2641,1.9887,1.6635
2026-01-28,392570963885.8001,5.0797,0.3099,6.2122,5.6386,4.6061,0.5045,0.1217,0.9413,0.7428,0.5504,0.0876,1.8761,0.3879,2.2641,1.9887,1.6635
2026-01-27,398284934788.7201,5.1537,0.3351,6.2122,5.6386,4.6061,0.5119,0.1407,0.9417,0.7430,0.5504,0.0863,1.9035,0.4243,2.2641,1.9887,1.6635
2026-01-26,399554706100.4801,5.1701,0.3401,6.2122,5.6386,4.6061,0.5135,0.1424,0.9420,0.7434,0.5511,0.0861,1.9095,0.4296,2.2641,1.9887,1.6635
2026-01-23,404633791347.5201,5.2358,0.3548,6.2122,5.6400,4.6061,0.5200,0.1551,0.9426,0.7439,0.5512,0.0850,1.9338,0.4546,2.2641,1.9887,1.6635
2026-01-22,409501248042.6001,5.2988,0.3690,6.2122,5.6408,4.6061,0.5263,0.1643,0.9426,0.7440,0.5512,0.0840,1.9571,0.4721,2.2641,1.9887,1.6635
2026-01-21,415003590393.5601,5.3700,0.3900,6.2122,5.6420,4.6061,0.5334,0.1663,0.9429,0.7442,0.5514,0.0829,1.9834,0.4924,2.2641,1.9887,1.6635
2026-01-20,425161760887.6401,5.5014,0.4486,6.2122,5.6446,4.6061,0.5464,0.1903,0.9434,0.7444,0.5516,0.0809,2.0319,0.5407,2.2641,1.9887,1.6635
2026-01-19,424950132335.6801,5.4987,0.4457,6.2122,5.6473,4.6061,0.5461,0.1894,0.9438,0.7449,0.5518,0.0809,2.0309,0.5390,2.2641,1.9885,1.6635
2026-01-16,424950132335.6801,5.4987,0.4455,6.2122,5.6499,4.6061,0.5461,0.1894,0.9446,0.7454,0.5524,0.0809,2.0309,0.5396,2.2641,1.9887,1.6635
2026-01-15,430029217582.7201,5.5644,0.4721,6.2122,5.6501,4.6061,0.5527,0.2006,0.9446,0.7454,0.5524,0.0800,2.0552,0.5695,2.2641,1.9885,1.6635
2026-01-14,434050160069.9601,5.6164,0.4895,6.2122,5.6504,4.6061,0.5578,0.2101,0.9449,0.7458,0.5524,0.0792,2.0744,0.5918,2.2641,1.9885,1.6635
2026-01-13,444631587667.9601,5.7534,0.5460,6.2122,5.6526,4.6061,0.5714,0.2398,0.9449,0.7463,0.5524,0.0773,2.1250,0.6381,2.2641,1.9885,1.6635
2026-01-12,442726930700.3201,5.7287,0.5340,6.2122,5.6526,4.6061,0.5690,0.2336,0.9470,0.7466,0.5524,0.0777,2.1159,0.6273,2.2641,1.9885,1.6635
2026-01-09,441033902284.6401,5.7068,0.5239,6.2122,5.6548,4.6061,0.5668,0.2277,0.9472,0.7470,0.5524,0.0780,2.1078,0.6229,2.2641,1.9887,1.6635
2026-01-08,442726930700.3201,5.7287,0.5336,6.2122,5.6526,4.6061,0.5690,0.2332,0.9472,0.7473,0.5524,0.0777,2.1159,0.6277,2.2641,1.9885,1.6635
2026-01-07,449499044363.0401,5.8163,0.5803,6.2125,5.6526,4.6061,0.5777,0.2612,0.9472,0.7476,0.5524,0.0765,2.1482,0.6665,2.2641,1.9885,1.6635
2026-01-06,454154872506.1601,5.8766,0.6269,6.2125,5.6526,4.6061,0.5837,0.2753,0.9478,0.7476,0.5524,0.0757,2.1705,0.6934,2.2641,1.9885,1.6635
2026-01-05,445478101875.8001,5.7643,0.5518,6.2134,5.6526,4.6061,0.5725,0.2406,0.9478,0.7477,0.5524,0.0772,2.1290,0.6455,2.2641,1.9885,1.6635
2025-12-31,445689730427.7601,5.7671,0.5532,6.2149,5.6548,4.6061,0.5728,0.2417,0.9494,0.7479,0.5524,0.0772,2.1300,0.6465,2.2641,1.9887,1.6635
2025-12-30,446324547562.23,5.7753,0.5586,6.2157,5.6548,4.6061,0.5736,0.2426,0.9494,0.7480,0.5524,0.0771,2.1330,0.6493,2.2641,1.9887,1.6635
2025-12-29,453308288704.74,5.8656,0.6163,6.2158,5.6548,4.6061,0.5826,0.2706,0.9494,0.7487,0.5524,0.0759,2.1664,0.6852,2.2641,1.9887,1.6635
2025-12-26,447382690159.58,5.7890,0.5641,6.2178,5.6550,4.6061,0.5750,0.2466,0.9505,0.7487,0.5524,0.0769,2.1381,0.6528,2.2641,1.9887,1.6635
2025-12-25,445266404964.88,5.7616,0.5499,6.2178,5.6548,4.6061,0.5723,0.2397,0.9505,0.7487,0.5524,0.0772,2.1280,0.6432,2.2641,1.9887,1.6635
2025-12-24,445054776445.4101,5.7588,0.5474,6.2192,5.6548,4.6061,0.5720,0.2389,0.9506,0.7495,0.5524,0.0773,2.1270,0.6411,2.2651,1.9887,1.6635
2025-12-23,445689662003.82,5.7671,0.5520,6.2227,5.6548,4.6061,0.5728,0.2405,0.9535,0.7495,0.5524,0.0772,2.1300,0.6452,2.2651,1.9887,1.6635
2025-12-22,444208262367.53,5.7479,0.5413,6.2231,5.6548,4.6061,0.5709,0.2372,0.9538,0.7497,0.5524,0.0774,2.1229,0.6349,2.2651,1.9887,1.6635
2025-12-19,446324547562.23,5.7753,0.5567,6.2235,5.6550,4.6061,0.5736,0.2408,0.9548,0.7500,0.5524,0.0771,2.1330,0.6474,2.2651,1.9887,1.6635
2025-12-18,443150119770.1801,5.7342,0.5355,6.2235,5.6548,4.6061,0.5695,0.2335,0.9548,0.7501,0.5524,0.0776,2.1179,0.6287,2.2651,1.9887,1.6635
2025-12-17,433415207874.56,5.6082,0.4851,6.2239,5.6548,4.6061,0.5570,0.2083,0.9563,0.7502,0.5524,0.0793,2.0713,0.5899,2.2651,1.9887,1.6635
2025-12-16,432145436757.7401,5.5918,0.4785,6.2239,5.6553,4.6061,0.5554,0.2038,0.9567,0.7504,0.5524,0.0796,2.0653,0.5858,2.2651,1.9887,1.6635
2025-12-15,437859406783.4301,5.6657,0.5041,6.2239,5.6561,4.6061,0.5627,0.2182,0.9570,0.7514,0.5524,0.0785,2.0926,0.6093,2.2651,1.9887,1.6635
2025-12-12,437012892705.55,5.6548,0.4990,6.2239,5.6561,4.6061,0.5617,0.2161,0.9576,0.7514,0.5524,0.0787,2.0885,0.6041,2.2651,1.9887,1.6635
2025-12-11,432145436757.7401,5.5918,0.4785,6.2239,5.6562,4.6061,0.5554,0.2038,0.9576,0.7514,0.5524,0.0796,2.0653,0.5858,2.2651,1.9887,1.6635
2025-12-10,430664037121.45,5.5726,0.4744,6.2239,5.6587,4.6061,0.5535,0.2017,0.9579,0.7522,0.5524,0.0799,2.0582,0.5738,2.2651,1.9887,1.6635
2025-12-09,438494292341.84,5.6740,0.5070,6.2239,5.6587,4.6061,0.5636,0.2182,0.9586,0.7522,0.5524,0.0784,2.0956,0.6122,2.2651,1.9887,1.6635
2025-12-08,441880348653.36,5.7178,0.5227,6.2239,5.6587,4.6061,0.5679,0.2269,0.9590,0.7522,0.5524,0.0778,2.1118,0.6238,2.2651,1.9887,1.6635
2025-12-05,440187320497.6001,5.6959,0.5159,6.2239,5.6592,4.6061,0.5657,0.2223,0.9600,0.7526,0.5524,0.0781,2.1037,0.6181,2.2651,1.9887,1.6635
2025-12-04,441668720133.89,5.7150,0.5215,6.2239,5.6587,4.6061,0.5676,0.2252,0.9600,0.7528,0.5524,0.0779,2.1108,0.6233,2.2651,1.9887,1.6635
2025-12-03,443150119770.1801,5.7342,0.5314,6.2239,5.6587,4.6061,0.5695,0.2294,0.9603,0.7528,0.5524,0.0776,2.1179,0.6287,2.2651,1.9887,1.6635
2025-12-02,447594318679.05,5.7917,0.5582,6.2248,5.6587,4.6061,0.5753,0.2409,0.9608,0.7536,0.5524,0.0768,2.1391,0.6522,2.2651,1.9887,1.6635
2025-12-01,447805947198.52,5.7944,0.5586,6.2295,5.6587,4.6061,0.5755,0.2422,0.9614,0.7538,0.5524,0.0768,2.1401,0.6535,2.2651,1.9887,1.6635
2025-11-28,446747804601.17,5.7807,0.5526,6.2295,5.6592,4.6061,0.5742,0.2371,0.9620,0.7541,0.5524,0.0770,2.1351,0.6487,2.2651,1.9887,1.6635
2025-11-27,452673403146.33,5.8574,0.6007,6.2295,5.6587,4.6061,0.5818,0.2591,0.9620,0.7543,0.5524,0.0760,2.1634,0.6799,2.2651,1.9887,1.6635
2025-11-26,450768746471.1,5.8328,0.5821,6.2295,5.6587,4.6061,0.5793,0.2550,0.9624,0.7548,0.5524,0.0763,2.1543,0.6704,2.2651,1.9887,1.6635
2025-11-25,452885031665.8,5.8602,0.6019,6.2295,5.6587,4.6061,0.5821,0.2591,0.9635,0.7554,0.5524,0.0759,2.1644,0.6803,2.2651,1.9887,1.6635
2025-11-24,444631519406.4701,5.7534,0.5388,6.2295,5.6587,4.6061,0.5714,0.2327,0.9636,0.7554,0.5524,0.0773,2.1250,0.6382,2.2651,1.9887,1.6635
2025-11-21,452038517587.92,5.8492,0.5942,6.2300,5.6592,4.6061,0.5810,0.2573,0.9638,0.7561,0.5524,0.0761,2.1604,0.6771,2.2651,1.9887,1.6635
2025-11-20,455424573899.44,5.8930,0.6283,6.2300,5.6587,4.6061,0.5853,0.2661,0.9638,0.7563,0.5524,0.0755,2.1765,0.6943,2.2651,1.9887,1.6635
2025-11-19,453519917224.21,5.8684,0.6085,6.2303,5.6587,4.6061,0.5829,0.2611,0.9641,0.7565,0.5524,0.0758,2.1674,0.6852,2.2651,1.9887,1.6635
2025-11-18,450768746471.1,5.8328,0.5817,6.2303,5.6587,4.6061,0.5793,0.2545,0.9644,0.7568,0.5524,0.0763,2.1543,0.6724,2.2651,1.9887,1.6635
2025-11-17,453308288704.74,5.8656,0.6052,6.2303,5.6587,4.6061,0.5826,0.2595,0.9650,0.7568,0.5524,0.0759,2.1664,0.6832,2.2651,1.9887,1.6635
2025-11-14,457117602055.2,5.9149,0.6421,6.2303,5.6592,4.6061,0.5875,0.2709,0.9656,0.7572,0.5524,0.0752,2.1846,0.7052,2.2651,1.9887,1.6635
2025-11-13,450345489432.1601,5.8273,0.5780,6.2303,5.6587,4.6061,0.5788,0.2533,0.9656,0.7572,0.5524,0.0764,2.1523,0.6712,2.2651,1.9887,1.6635
2025-11-12,450768746471.1,5.8328,0.5813,6.2303,5.6587,4.6061,0.5793,0.2541,0.9662,0.7575,0.5524,0.0763,2.1543,0.6737,2.2651,1.9887,1.6635
2025-11-11,450133860912.69,5.8246,0.5763,6.2303,5.6587,4.6061,0.5785,0.2521,0.9663,0.7576,0.5524,0.0764,2.1512,0.6708,2.2651,1.9887,1.6635
2025-11-10,448229204237.46,5.7999,0.5606,6.2314,5.6587,4.6061,0.5761,0.2446,0.9668,0.7580,0.5524,0.0767,2.1421,0.6605,2.2651,1.9887,1.6635
2025-11-07,448017575717.9901,5.7972,0.5588,6.2333,5.6592,4.6061,0.5758,0.2425,0.9668,0.7582,0.5524,0.0768,2.1411,0.6594,2.2651,1.9887,1.6635
2025-11-06,447805947198.52,5.7944,0.5578,6.2333,5.6587,4.6061,0.5755,0.2413,0.9668,0.7582,0.5524,0.0768,2.1401,0.6588,2.2651,1.9887,1.6635
2025-11-05,449075718315.34,5.8109,0.5656,6.2333,5.6587,4.6061,0.5772,0.2467,0.9668,0.7585,0.5524,0.0766,2.1462,0.6630,2.2651,1.9887,1.6635
2025-11-04,447382690159.58,5.7890,0.5565,6.2333,5.6587,4.6061,0.5750,0.2389,0.9672,0.7588,0.5524,0.0769,2.1381,0.6564,2.2651,1.9887,1.6635
2025-11-03,435108236030.32,5.6301,0.4922,6.2333,5.6587,4.6061,0.5592,0.2129,0.9673,0.7592,0.5524,0.0790,2.0794,0.5969,2.2651,1.9887,1.6635
2025-10-31,428124494887.81,5.5398,0.4610,6.2333,5.6598,4.6061,0.5502,0.1955,0.9686,0.7592,0.5524,0.0803,2.0461,0.5649,2.2651,1.9879,1.6635
2025-10-30,423891924498.4101,5.4839,0.4389,6.2333,5.6600,4.6061,0.5780,0.2488,0.9686,0.7592,0.5527,0.0529,2.0220,0.5342,2.2651,1.9877,1.6635
2025-10-29,423468667459.4701,5.4785,0.4373,6.2333,5.6618,4.6061,0.5775,0.2467,0.9686,0.7592,0.5527,0.0530,2.0200,0.5318,2.2651,1.9877,1.6635
2025-10-28,432145436757.7401,5.5907,0.4765,6.2333,5.6618,4.6061,0.5893,0.2682,0.9690,0.7592,0.5527,0.0519,2.0614,0.5796,2.2651,1.9876,1.6635
2025-10-27,432357065277.21,5.5935,0.4781,6.2333,5.6632,4.6061,0.5896,0.2682,0.9692,0.7600,0.5527,0.0519,2.0624,0.5817,2.2651,1.9875,1.6635
2025-10-24,435954750108.2,5.6400,0.4924,6.2333,5.6650,4.6061,0.5945,0.2726,0.9697,0.7602,0.5527,0.0515,2.0795,0.5971,2.2651,1.9876,1.6635
