date,metric,value
2026-03-31,经营活动产生的现金流量净额,307846000000
2026-03-31,归属于母公司普通股股东的净利润,25726000000
2026-03-31,净资产收益率(ROE),0.0819
2026-03-31,资产负债率,0.9408
2026-03-31,总资产收益率(ROA),0.0047
2026-03-31,自由现金流量,636002000000
2026-03-31,净利润率,0.243
2026-03-31,营业收入,96162000000
2026-03-31,经营活动产生的现金流量净额对净利润的比率,7.3117
2026-03-31,基本每股收益,0.2
