date,市值(元),股息率,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值
2026-05-14,114531166818.88,0.0021,132.7254,0.5496,231.9195,125.3460,81.5894,4.1315,0.0488,11.6261,7.8221,4.8886,5.0117,0.0480,8.5590,6.9137,5.9937
2026-05-13,118662744145.4,0.0020,137.5134,0.5805,232.1264,125.3420,81.5648,4.2805,0.0608,11.6737,7.8235,4.8886,5.1925,0.0716,8.5659,6.9140,5.9937
2026-05-12,117293558636.03,0.0020,135.9267,0.5724,232.1264,125.3381,81.5648,4.2311,0.0563,11.6737,7.8249,4.8905,5.1325,0.0650,8.5659,6.9142,5.9948
2026-05-11,120824616002.3,0.0020,140.0187,0.5917,232.1264,125.3034,81.5648,4.3585,0.0766,11.6737,7.8262,4.8940,5.2871,0.0799,8.5659,6.9157,5.9948
2026-05-08,119887804864.31,0.0020,138.9330,0.5870,232.1264,125.2688,81.5648,4.3247,0.0696,11.6737,7.8275,4.8957,5.2461,0.0766,8.5659,6.9171,5.9954
2026-05-07,120055950453.18,0.0020,139.1279,0.5877,232.1264,125.2486,81.5648,4.3307,0.0700,11.6737,7.8288,4.8961,5.2534,0.0767,8.5659,6.9186,5.9980
2026-05-06,118854910532.68,0.0020,137.7360,0.5821,232.7884,125.2285,81.5394,4.2874,0.0618,11.6776,7.8301,4.8961,5.2009,0.0734,8.5674,6.9201,5.9980
2026-04-30,114795395601.39,0.0021,133.0316,0.5525,232.7884,125.1969,81.5394,4.1410,0.0502,11.6776,7.8313,4.8969,5.0232,0.0506,8.5674,6.9208,5.9989
2026-04-29,115443957158.46,0.0021,133.7832,0.5568,232.7884,125.1652,81.5394,4.1644,0.0515,11.6776,7.8325,4.8977,5.0516,0.0527,8.5674,6.9215,5.9993
2026-04-28,118110265781.97,0.0020,141.0792,0.5949,232.7884,125.1027,81.5394,4.6349,0.1362,11.6776,7.8327,4.8999,5.4183,0.0917,8.5674,6.9238,6.0008
2026-04-27,119647596880.21,0.0019,142.9155,0.6026,232.7884,125.0402,81.5394,4.6952,0.1503,11.6776,7.8328,4.9004,5.4889,0.0997,8.5674,6.9261,6.0019
2026-04-24,117870057797.87,0.0020,140.7922,0.5945,232.8614,125.0380,81.5391,4.6254,0.1342,11.6854,7.8336,4.9004,5.4073,0.0885,8.5684,6.9263,6.0019
2026-04-23,113026223932.77,0.0020,135.0064,0.5665,232.8614,125.0358,81.5391,4.4354,0.0939,11.6854,7.8344,4.9054,6.3504,0.2943,8.5684,6.9264,6.0035
2026-04-22,114459569378.43,0.0020,136.7185,0.5767,232.8614,125.0022,81.5391,4.4916,0.1089,11.6854,7.8392,4.9068,6.4309,0.3181,8.5684,6.9272,6.0035
2026-04-21,112771920708.54,0.0020,134.7027,0.5636,232.8614,124.9685,81.5391,4.4254,0.0907,11.6854,7.8441,4.9105,6.3361,0.2903,8.5684,6.9280,6.0035
2026-04-20,113141816307.42,0.0020,135.1445,0.5685,232.8614,124.9591,81.5391,4.4399,0.0940,11.6854,7.8451,4.9159,6.3569,0.2946,8.5684,6.9313,6.0035
2026-04-17,111523523062.32,0.0021,133.2115,0.5550,233.0462,124.9496,81.5350,4.3764,0.0783,11.6925,7.8462,4.9159,6.2660,0.2731,8.5685,6.9346,6.0019
2026-04-16,111199864413.3,0.0021,132.8249,0.5535,233.0462,124.9215,81.5350,4.3637,0.0750,11.6925,7.8465,4.9192,6.2478,0.2695,8.5685,6.9347,6.0019
2026-04-15,109905229817.22,0.0021,131.2785,0.5438,233.0462,124.8935,81.5350,4.3129,0.0650,11.6925,7.8468,4.9217,6.1751,0.2508,8.5685,6.9349,6.0019
2026-04-14,111724102439.73,0.0021,133.4511,0.5565,233.0462,124.8935,81.5350,4.3843,0.0809,11.6925,7.8485,4.9226,6.2772,0.2747,8.5685,6.9350,6.0019
2026-04-13,110452671520.18,0.0021,131.9324,0.5488,233.0462,124.8935,81.5350,4.3344,0.0688,11.6925,7.8501,4.9260,6.2058,0.2602,8.5685,6.9352,6.0019
2026-04-10,110129034558.84,0.0021,131.5458,0.5457,233.3434,124.8784,81.4337,4.3217,0.0680,11.6933,7.8504,4.9260,6.1876,0.2553,8.5705,6.9352,6.0008
2026-04-09,109135006749.01,0.0021,130.3585,0.5413,233.3434,124.8633,81.4337,4.2827,0.0605,11.6933,7.8507,4.9261,6.1318,0.2379,8.5705,6.9352,6.0008
2026-04-08,110753191555.71,0.0021,132.2914,0.5503,233.3434,124.8335,81.4337,4.3462,0.0706,11.6933,7.8534,4.9276,6.2227,0.2626,8.5705,6.9353,6.0008
2026-04-07,105366947841.98,0.0022,125.8576,0.5096,233.3434,124.8036,81.4337,4.1348,0.0497,11.6933,7.8561,4.9276,5.9201,0.1738,8.5705,6.9354,6.0008
2026-04-03,105690584803.32,0.0022,126.2442,0.5127,233.3434,124.7360,81.4337,4.1475,0.0501,11.6933,7.8578,4.9279,5.9383,0.1814,8.5705,6.9362,6.0019
2026-04-02,106060455616.28,0.0022,126.6860,0.5171,233.3575,124.6683,81.4337,4.1620,0.0502,11.7158,7.8596,4.9279,5.9590,0.1890,8.5890,6.9371,6.0019
2026-04-01,108672668232.81,0.0021,129.8062,0.5366,233.3575,124.5875,81.4337,4.2645,0.0573,11.7158,7.8598,4.9332,6.1058,0.2309,8.5890,6.9379,6.0035
2026-03-31,106823314168.01,0.0022,127.5972,0.5234,233.3575,124.5068,81.4337,4.1919,0.0515,11.7158,7.8600,4.9353,6.0019,0.1996,8.5890,6.9388,6.0035
2026-03-30,107262535758.4,0.0021,128.1219,0.5262,233.3575,124.4701,81.4337,4.2092,0.0523,11.7158,7.8611,4.9365,6.0266,0.2064,8.5890,6.9388,6.0068
2026-03-27,108048511235.94,0.0021,129.0607,0.5314,233.3575,124.4335,81.4337,4.2400,0.0544,11.7158,7.8621,4.9378,6.0707,0.2194,8.5890,6.9389,6.0068
2026-03-26,107655523497.17,0.0021,128.5913,0.5283,233.5658,124.4328,81.3797,4.2246,0.0532,11.7160,7.8628,4.9378,6.0487,0.2124,8.5897,6.9403,6.0035
2026-03-25,109967216078.17,0.0021,131.3525,0.5432,233.5658,124.4320,81.3797,4.3153,0.0624,11.7160,7.8634,4.9384,6.1785,0.2494,8.5897,6.9416,6.0035
2026-03-24,108256563568.23,0.0021,129.3092,0.5329,233.5658,124.3638,81.3797,4.2482,0.0545,11.7160,7.8642,4.9386,6.0824,0.2226,8.5897,6.9425,6.0035
2026-03-23,107378120387.45,0.0021,128.2599,0.5281,233.5658,124.2955,81.3797,4.2137,0.0524,11.7160,7.8649,4.9422,6.0331,0.2076,8.5897,6.9434,6.0035
2026-03-20,113411638023.86,0.0020,135.4668,0.5669,233.5658,124.2955,81.3797,4.4505,0.0911,11.7160,7.8673,4.9464,6.3721,0.2929,8.5897,6.9440,6.0035
2026-03-19,116416838379.16,0.0020,139.0564,0.5835,233.7512,124.2955,81.3240,4.5684,0.1171,11.7191,7.8697,4.9464,6.5409,0.3547,8.5903,6.9446,6.0008
2026-03-18,119237103327.98,0.0019,142.4251,0.5939,233.7512,124.2913,81.3240,4.6791,0.1378,11.7191,7.8702,4.9471,6.6994,0.4120,8.5903,6.9446,6.0008
2026-03-17,118289309369.77,0.0019,141.2930,0.5912,233.7512,124.2870,81.3240,4.6419,0.1282,11.7191,7.8707,4.9510,6.6461,0.3912,8.5903,6.9446,6.0008
2026-03-16,120508534247.53,0.0019,143.9438,0.6007,233.7512,124.2832,81.3240,4.7290,0.1467,11.7191,7.8707,4.9517,6.7708,0.4456,8.5903,6.9446,6.0008
2026-03-13,119745675695.8,0.0019,143.0326,0.5996,233.7512,124.2504,81.3240,4.6990,0.1412,11.7457,7.8773,4.9538,6.7279,0.4223,8.5903,6.9446,5.9993
2026-03-12,121779965167.08,0.0019,145.4625,0.6074,233.7512,124.2364,81.3240,4.7789,0.1585,11.7457,7.8782,4.9547,6.8422,0.4695,8.5903,6.9446,5.9993
2026-03-11,122704642199.48,0.0019,146.5670,0.6131,233.7512,124.2224,81.3240,4.8152,0.1669,11.7457,7.8791,4.9558,6.8942,0.4857,8.5903,6.9446,5.9993
2026-03-10,124137891599.7,0.0019,148.2790,0.6169,233.7512,124.1838,81.3240,4.8714,0.1796,11.8108,7.8796,4.9559,6.9747,0.5084,8.5903,6.9446,5.9989
2026-03-09,123675553083.5,0.0019,147.7267,0.6152,233.7512,124.1732,81.3240,4.8533,0.1728,11.8283,7.8802,4.9571,6.9487,0.5021,8.5903,6.9446,5.9980
2026-03-06,121433211279.93,0.0019,145.0483,0.6067,233.7512,124.1301,81.3240,4.7653,0.1542,11.8477,7.8847,4.9571,6.8228,0.4651,8.5903,6.9434,5.9948
2026-03-05,120647235802.39,0.0019,144.1095,0.6036,233.7512,124.0987,81.3240,4.7344,0.1480,11.8477,7.8848,4.9575,6.7786,0.4527,8.5903,6.9440,5.9948
2026-03-04,119560740289.32,0.0019,142.8117,0.6001,233.7512,124.0673,81.3240,4.6918,0.1392,11.8477,7.8850,4.9583,6.7175,0.4209,8.5903,6.9446,5.9948
2026-03-03,120554768099.15,0.0019,143.9990,0.6034,233.7512,124.0461,81.3240,4.7308,0.1463,11.8565,7.8853,4.9583,6.7734,0.4491,8.5903,6.9446,5.9937
2026-03-02,125571140999.92,0.0018,149.9909,0.6215,233.7512,124.0461,81.3240,4.9276,0.1909,11.8584,7.8874,4.9607,7.0552,0.5362,8.5903,6.9446,5.9893
2026-02-27,129038679871.42,0.0018,154.1328,0.6357,233.7512,124.0303,81.3077,5.0637,0.2185,11.8876,7.8878,4.9634,7.2501,0.5807,8.5903,6.9416,5.9866
2026-02-26,128738159835.89,0.0018,153.7739,0.6347,233.7512,123.9939,81.3077,5.0519,0.2161,11.8876,7.8906,4.9634,7.2332,0.5771,8.5903,6.9403,5.9866
2026-02-25,129732187645.72,0.0018,154.9612,0.6381,233.7512,123.9209,81.3077,5.0909,0.2228,11.8876,7.8947,4.9634,7.2890,0.5889,8.5903,6.9388,5.9848
2026-02-24,132136347929.96,0.0017,157.8329,0.6482,233.7512,123.8319,81.3077,5.1853,0.2379,11.8882,7.8964,4.9634,7.4241,0.6158,8.5903,6.9379,5.9810
2026-02-13,132043880226.72,0.0017,157.7224,0.6492,233.5658,123.5913,81.3240,5.1816,0.2368,11.9832,7.9017,4.9655,7.4189,0.6148,8.5897,6.9349,5.9848
2026-02-12,133615831181.8,0.0017,159.6001,0.6549,233.5658,123.5710,81.3240,5.2433,0.2415,11.9832,7.9036,4.9655,7.5072,0.6331,8.5897,6.9347,5.9848
2026-02-11,130541280049.07,0.0018,155.9276,0.6426,233.5658,123.5508,81.3240,5.1227,0.2282,11.9832,7.9056,4.9655,7.3345,0.5961,8.5897,6.9346,5.9848
2026-02-10,131442840155.66,0.0018,157.0045,0.6462,233.5658,123.5468,81.3240,5.1581,0.2321,11.9832,7.9062,4.9655,7.3851,0.6072,8.5897,6.9313,5.9848
2026-02-09,130402578494.21,0.0018,155.7620,0.6427,233.7512,123.5429,81.3077,5.1172,0.2271,12.0117,7.9068,4.9634,7.3267,0.5957,8.5903,6.9280,5.9810
2026-02-06,126703870364.61,0.0018,151.3440,0.6312,233.7512,123.4488,81.3077,4.9721,0.2020,12.0117,7.9073,4.9634,7.1189,0.5540,8.5903,6.9272,5.9810
2026-02-05,128876861390.75,0.0018,153.9395,0.6382,233.7512,123.3548,81.3077,5.0574,0.2168,12.0117,7.9078,4.9634,7.2410,0.5819,8.5903,6.9264,5.9810
2026-02-04,131604658636.33,0.0018,157.1978,0.6466,233.7512,123.1623,81.3077,5.1644,0.2319,12.0636,7.9102,4.9634,7.3942,0.6092,8.5903,6.9261,5.9785
2026-02-03,134355572807.72,0.0017,160.4837,0.6563,233.7512,123.1518,81.3077,5.2724,0.2424,12.0813,7.9111,4.9634,7.5488,0.6420,8.5903,6.9215,5.9768
2026-02-02,131766477117.0,0.0017,157.3911,0.6479,233.7512,123.1307,81.3077,5.1708,0.2332,12.0890,7.9114,4.9634,7.4033,0.6113,8.5903,6.9201,5.9758
2026-01-30,137776877827.6,0.0017,164.5703,0.6741,233.7512,123.0878,81.2911,5.4066,0.2541,12.1340,7.9202,4.9634,7.7410,0.6737,8.5903,6.9157,5.9669
2026-01-29,141013247441.0,0.0016,168.4361,0.6945,233.7512,123.0836,81.2911,5.5336,0.2651,12.1340,7.9220,4.9634,7.9229,0.6975,8.5903,6.9142,5.9669
2026-01-28,132506218742.92,0.0017,158.2747,0.6504,233.7512,123.0551,81.2448,5.1998,0.2370,12.1400,7.9221,4.9634,7.4449,0.6210,8.5903,6.9137,5.9667
2026-01-27,134424923585.15,0.0017,160.5665,0.6580,233.7512,122.9420,81.2178,5.2751,0.2420,12.1402,7.9231,4.9634,7.5527,0.6437,8.5903,6.9092,5.9663
2026-01-26,134471157436.77,0.0017,160.6217,0.6588,233.7512,122.9224,81.2086,5.2769,0.2420,12.1439,7.9245,4.9634,7.5553,0.6445,8.5903,6.9089,5.9646
2026-01-23,135811939133.75,0.0017,162.2233,0.6653,233.7512,122.8919,81.1610,5.3295,0.2457,12.1591,7.9302,4.9634,7.6306,0.6602,8.5903,6.9086,5.9595
2026-01-22,135095314433.64,0.0017,161.3673,0.6618,233.7512,122.8805,81.1610,5.3014,0.2441,12.1591,7.9323,4.9634,7.5904,0.6513,8.5903,6.9084,5.9595
2026-01-21,134286222030.29,0.0017,160.4008,0.6584,233.7512,122.8558,81.1610,5.2696,0.2412,12.1624,7.9327,4.9634,7.5449,0.6437,8.5903,6.9058,5.9594
2026-01-20,135534536024.03,0.0017,161.8919,0.6634,233.7512,122.8433,81.1610,5.3186,0.2445,12.1785,7.9327,4.9634,7.6150,0.6567,8.5903,6.9057,5.9571
2026-01-19,141128832070.05,0.0016,168.5741,0.6950,233.7512,122.8433,81.1610,5.5382,0.2630,12.1785,7.9375,4.9634,7.9294,0.6983,8.5903,6.9035,5.9567
2026-01-16,147254817409.7,0.0016,175.8914,0.7186,233.7512,122.7279,81.1610,5.7786,0.2927,12.2033,7.9381,4.9634,8.2735,0.7543,8.5903,6.9034,5.9566
2026-01-15,146538192709.59,0.0016,175.0355,0.7172,233.7512,122.7068,81.1610,5.7504,0.2895,12.2033,7.9382,4.9634,8.2333,0.7466,8.5903,6.9034,5.9566
2026-01-14,144804423273.84,0.0016,172.9645,0.7122,233.7512,122.6757,81.1610,5.6824,0.2819,12.2440,7.9425,4.9634,8.1359,0.7303,8.5903,6.9012,5.9566
2026-01-13,140758961257.09,0.0016,168.1323,0.6950,233.7512,122.6572,81.1610,5.5236,0.2605,12.2654,7.9444,4.9634,7.9086,0.6962,8.5903,6.8995,5.9553
2026-01-12,137776877827.6,0.0017,164.5703,0.6769,233.7512,122.4195,81.1610,5.4066,0.2513,12.2850,7.9475,4.9634,7.7410,0.6765,8.5903,6.8956,5.9540
2026-01-09,128530107503.6,0.0018,153.5253,0.6438,233.7512,122.3023,81.1610,5.0438,0.2104,12.3111,7.9489,4.9634,7.2215,0.5863,8.5903,6.8941,5.9512
2026-01-08,123467500751.21,0.0019,147.4782,0.6286,233.7512,122.1997,81.1610,4.8451,0.1693,12.3111,7.9491,4.9634,6.9371,0.5113,8.5903,6.8927,5.9512
2026-01-07,122565940644.62,0.0019,146.4013,0.6277,233.7512,122.1741,81.1610,4.8097,0.1634,12.3175,7.9491,4.9655,6.8864,0.4971,8.5903,6.8926,5.9512
2026-01-06,124577113190.09,0.0018,148.8036,0.6315,233.7512,122.1265,81.1610,4.8886,0.1819,12.3531,7.9512,4.9655,6.9994,0.5303,8.5903,6.8926,5.9512
2026-01-05,124461528561.04,0.0019,148.6655,0.6311,233.7512,122.0613,81.1610,4.8841,0.1798,12.3646,7.9537,4.9685,6.9929,0.5282,8.5903,6.8924,5.9512
2025-12-31,116255019898.49,0.0020,138.8631,0.6027,233.7512,121.9785,81.1610,4.5621,0.1155,12.3879,7.9547,4.9686,6.5318,0.3679,8.5903,6.8921,5.9512
2025-12-30,113157351839.95,0.0020,135.1630,0.5859,233.7512,121.8681,81.1610,4.4405,0.0869,12.3949,7.9571,4.9770,6.3578,0.3049,8.5903,6.8925,5.9512
2025-12-29,113319170320.62,0.0020,135.3563,0.5867,233.7512,121.7168,81.1610,4.4469,0.0895,12.4194,7.9633,4.9787,6.3669,0.3066,8.5903,6.8927,5.9512
2025-12-26,112903065656.04,0.0020,134.8593,0.5835,233.7512,121.5910,81.1610,4.4305,0.0848,12.4372,7.9686,4.9796,6.3435,0.3023,8.5903,6.8955,5.9512
2025-12-25,112695013323.75,0.0020,134.6108,0.5817,233.7512,121.5235,81.1610,4.4224,0.0827,12.4372,7.9686,4.9805,6.3318,0.2999,8.5903,6.8955,5.9512
2025-12-24,112648779472.13,0.0020,134.5556,0.5817,233.7512,121.4067,81.1610,4.4205,0.0823,12.4417,7.9688,4.9846,6.3292,0.2990,8.5903,6.8975,5.9512
2025-12-23,112394493288.22,0.0020,134.2518,0.5796,233.7512,121.3445,81.1610,4.4106,0.0790,12.4638,7.9691,5.0004,6.3149,0.2940,8.5903,6.9004,5.9512
2025-12-22,113388521098.05,0.0020,135.4392,0.5871,233.7512,121.3291,81.1610,4.4496,0.0882,12.5201,7.9705,5.0024,6.3708,0.3058,8.5903,6.9023,5.9512
2025-12-19,112810597952.8,0.0020,134.7489,0.5831,233.7512,121.3266,81.1610,4.4269,0.0823,12.5664,7.9749,5.0027,6.3383,0.2993,8.5903,6.9034,5.9512
2025-12-18,112486960991.46,0.0020,134.3623,0.5817,233.7512,121.2975,81.1610,4.4142,0.0802,12.5664,7.9771,5.0031,6.3201,0.2957,8.5903,6.9035,5.9512
2025-12-17,114035795020.73,0.0020,136.2123,0.5909,233.7512,121.2975,81.1610,4.4750,0.0941,12.5671,7.9810,5.0040,6.4071,0.3175,8.5903,6.9046,5.9512
2025-12-16,112695013323.75,0.0020,134.6108,0.5834,233.7512,121.2080,81.1610,4.4224,0.0815,12.5700,7.9827,5.0112,6.3318,0.2986,8.5903,6.9057,5.9512
2025-12-15,115284109014.47,0.0020,137.7034,0.5985,233.7512,121.1253,81.1610,4.5240,0.1012,12.5805,7.9829,5.0133,6.4773,0.3394,8.5903,6.9071,5.9512
2025-12-12,114891121275.7,0.0020,137.2340,0.5970,233.7512,121.0791,81.1610,4.5085,0.0978,12.5967,7.9890,5.0208,6.4552,0.3308,8.5903,6.9088,5.9512
2025-12-11,112972416433.47,0.0020,134.9421,0.5863,233.7512,121.0588,81.1610,4.4332,0.0827,12.5967,7.9895,5.0220,6.3474,0.3011,8.5903,6.9089,5.9512
2025-12-10,113642807281.96,0.0020,135.7429,0.5897,233.7512,121.0338,81.1610,4.4596,0.0895,12.5971,7.9899,5.0246,6.3850,0.3083,8.5903,6.9091,5.9512
2025-12-09,112417610214.03,0.0020,134.2795,0.5838,233.7512,120.9946,81.1610,4.4115,0.0790,12.6027,7.9924,5.0259,6.3162,0.2940,8.5903,6.9115,5.9512
2025-12-08,113689041133.58,0.0020,135.7981,0.5905,233.7512,120.9407,81.1610,4.4614,0.0895,12.6061,7.9950,5.0303,6.3876,0.3100,8.5903,6.9140,5.9512
2025-12-05,112879948730.23,0.0020,134.8317,0.5865,233.7512,120.9070,81.1610,4.4296,0.0814,12.6105,7.9961,5.0315,6.3422,0.2989,8.5903,6.9171,5.9512
2025-12-04,112417610214.03,0.0020,134.2795,0.5850,233.7512,120.8737,81.1610,4.4115,0.0790,12.6105,7.9979,5.0352,6.3162,0.2940,8.5903,6.9186,5.9512
2025-12-03,112140207104.31,0.0021,133.9481,0.5846,233.7512,120.6915,81.1610,4.4006,0.0769,12.6236,7.9997,5.0437,6.3006,0.2919,8.5903,6.9208,5.9512
2025-12-02,114405665833.69,0.0020,136.6541,0.5939,233.7512,120.5105,81.1610,4.4895,0.0920,12.6336,8.0003,5.0438,6.4279,0.3200,8.5903,6.9238,5.9512
2025-12-01,115769564456.48,0.0020,138.2833,0.6014,233.7512,120.4681,81.1610,4.5430,0.1021,12.6349,8.0021,5.0438,6.5045,0.3444,8.5903,6.9263,5.9512
2025-11-28,114475016611.12,0.0020,136.7370,0.5949,233.7512,120.3112,81.1610,4.4922,0.0928,12.6662,8.0044,5.0447,6.4318,0.3216,8.5903,6.9280,5.9512
2025-11-27,114128262723.97,0.0020,136.3228,0.5934,233.7512,120.2151,81.1610,4.4786,0.0907,12.6662,8.0054,5.0449,6.4123,0.3154,8.5903,6.9313,5.9512
2025-11-26,115630862901.62,0.0020,138.1176,0.6010,233.7512,120.0106,81.1610,4.5376,0.1000,12.6871,8.0066,5.0478,6.4967,0.3423,8.5903,6.9347,5.9512
2025-11-25,116809826117.93,0.0020,139.5258,0.6039,233.7512,119.8783,81.1610,4.5838,0.1084,12.6956,8.0076,5.0478,6.5630,0.3667,8.5903,6.9350,5.9512
2025-11-24,116856059969.55,0.0020,139.5810,0.6044,233.7512,119.8783,81.1610,4.5856,0.1088,12.7022,8.0087,5.0500,6.5656,0.3671,8.5903,6.9352,5.9512
2025-11-21,113735274985.2,0.0020,135.8534,0.5940,233.7512,119.8543,81.1610,4.4632,0.0886,12.7196,8.0144,5.0500,6.3902,0.3090,8.5903,6.9354,5.9512
2025-11-20,115815798308.1,0.0020,138.3385,0.6027,233.7512,119.7273,81.1610,4.5448,0.1012,12.7196,8.0158,5.0500,6.5071,0.3431,8.5903,6.9371,5.9512
2025-11-19,117711386224.52,0.0020,140.6027,0.6094,233.7512,119.7273,81.1610,4.6192,0.1117,12.7283,8.0176,5.0510,6.6136,0.3843,8.5903,6.9388,5.9512
2025-11-18,119167752550.55,0.0019,142.3423,0.6128,233.7512,119.7273,81.1610,4.6764,0.1235,12.7316,8.0180,5.0519,6.6955,0.4154,8.5903,6.9403,5.9512
2025-11-17,116879176895.36,0.0020,139.6087,0.6060,233.7512,119.5754,81.1610,4.5866,0.1084,12.7474,8.0189,5.0545,6.5669,0.3667,8.5903,6.9425,5.9512
2025-11-14,115538395198.38,0.0020,138.0071,0.6033,233.7512,119.5505,81.1610,4.5339,0.0987,12.7602,8.0209,5.0562,6.4916,0.3401,8.5903,6.9446,5.9512
2025-11-13,117595801595.47,0.0020,140.4646,0.6094,233.7512,119.5399,81.1610,4.6147,0.1100,12.7602,8.0217,5.0569,6.6071,0.3805,8.5903,6.9446,5.9512
2025-11-12,116856059969.55,0.0020,139.5810,0.6065,233.7512,119.5279,81.1610,4.5856,0.1075,12.7620,8.0228,5.0626,6.5656,0.3658,8.5903,6.9446,5.9512
2025-11-11,119005934069.88,0.0019,142.1490,0.6128,233.7512,119.5279,81.1610,4.6700,0.1205,12.7720,8.0233,5.0678,6.6864,0.4103,8.5903,6.9452,5.9512
2025-11-10,122311654460.71,0.0019,146.0976,0.6275,233.7512,119.5279,81.1610,4.7997,0.1466,12.7984,8.0250,5.0690,6.8721,0.4788,8.5925,6.9468,5.9512
2025-11-07,121410094354.12,0.0019,145.0207,0.6222,233.7512,119.5292,81.1610,4.7644,0.1369,12.8418,8.0268,5.0700,6.8215,0.4635,8.5925,6.9487,5.9512
2025-11-06,123906722341.6,0.0019,148.0028,0.6312,233.7512,119.5279,81.1610,4.8623,0.1579,12.8418,8.0268,5.0747,6.9617,0.5031,8.5925,6.9489,5.9512
2025-11-05,121988017499.37,0.0019,145.7110,0.6258,233.7512,119.5279,81.1610,4.7870,0.1420,12.8483,8.0283,5.0753,6.8539,0.4729,8.5925,6.9489,5.9512
2025-11-04,125039451706.29,0.0018,149.3559,0.6333,233.7512,119.4663,81.1610,4.9068,0.1680,12.8505,8.0311,5.0761,7.0254,0.5229,8.5925,6.9502,5.9512
2025-11-03,128530107503.6,0.0018,153.5253,0.6443,233.7512,119.4663,81.1610,5.0438,0.1911,12.8505,8.0330,5.0821,7.2215,0.5691,8.5925,6.9502,5.9512
2025-10-31,128530107503.6,0.0018,153.5253,0.6448,233.7512,119.1892,81.1610,5.0438,0.1910,12.8768,8.0353,5.0822,7.2215,0.5688,8.5925,6.9513,5.9512
2025-10-30,124877633225.62,0.0018,149.1626,0.6342,233.7512,119.1709,81.1610,4.9004,0.1672,12.8768,8.0354,5.0869,7.0163,0.5183,8.5925,6.9502,5.9512
2025-10-29,124808282448.19,0.0018,149.0797,0.6338,233.7512,119.1383,81.1610,4.8977,0.1663,12.8771,8.0360,5.0880,7.0124,0.5170,8.5925,6.9502,5.9512
2025-10-28,123883605415.79,0.0019,147.9752,0.6333,233.7512,119.1383,81.1610,4.8614,0.1567,12.8948,8.0373,5.0880,6.9604,0.5019,8.5925,6.9502,5.9512
2025-10-27,122103602128.42,0.0019,145.8491,0.6296,233.7512,119.1383,81.1610,4.7916,0.1428,12.9179,8.0381,5.0912,6.8604,0.4750,8.5925,6.9502,5.9512
