date,市值(元),PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,股息率,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值
2026-04-13,362302059195.3,1.1991,0.3063,2.0898,1.4827,1.1087,0.8326,0.4963,0.9474,0.8349,0.6439,0.0305,6.7714,0.0181,18.4906,10.6729,8.4274
2026-04-10,371633790406.65,1.2300,0.3476,2.0896,1.4836,1.1087,0.8540,0.5527,0.9477,0.8351,0.6439,0.0298,6.9458,0.0280,18.4863,10.6780,8.4306
2026-04-09,368362874311.95,1.2192,0.3333,2.0898,1.4839,1.1087,0.8465,0.5332,0.9477,0.8350,0.6439,0.0300,6.8846,0.0218,18.4906,10.6780,8.4306
2026-04-08,383851624054.5,1.2704,0.3825,2.0898,1.4842,1.1087,0.8821,0.6307,0.9477,0.8350,0.6439,0.0288,7.1741,0.0420,18.4906,10.6780,8.4308
2026-04-07,358550126027.8501,1.1867,0.2869,2.0898,1.4843,1.1087,0.8240,0.4732,0.9479,0.8350,0.6439,0.0309,6.7012,0.0169,18.4906,10.6840,8.4317
2026-04-03,367689450410.1,1.2169,0.3295,2.0896,1.4861,1.1087,0.8450,0.5301,0.9482,0.8353,0.6439,0.0301,6.8721,0.0202,18.4863,10.6884,8.4346
2026-04-02,369324908457.45,1.2224,0.3358,2.0898,1.4863,1.1087,0.8487,0.5389,0.9484,0.8352,0.6439,0.0300,6.9026,0.0231,18.4906,10.6887,8.4346
2026-04-01,368555281141.0501,1.2198,0.3335,2.0898,1.4866,1.1087,0.8469,0.5338,0.9484,0.8351,0.6439,0.0300,6.8882,0.0214,18.4906,10.6890,8.4346
2026-03-31,356818464565.95,1.1810,0.2786,2.0898,1.4871,1.1087,0.8200,0.4641,0.9486,0.8351,0.6439,0.0310,6.6689,0.0157,18.4906,10.6998,8.4348
2026-03-30,352585514325.75,1.1669,0.2650,2.0898,1.4881,1.1087,0.8103,0.4390,0.9489,0.8353,0.6439,0.0314,6.5898,0.0128,18.4906,10.7001,8.4369
2026-03-27,357107074809.6,1.1819,0.2792,2.0896,1.4888,1.1087,0.8206,0.4642,0.9489,0.8357,0.6439,0.0310,6.6743,0.0157,18.4863,10.7262,8.4401
2026-03-26,356818464565.95,1.2556,0.3696,2.0898,1.4889,1.1087,0.8139,0.4466,0.9489,0.8357,0.6439,0.0291,6.8160,0.0173,18.4906,10.7262,8.4401
2026-03-25,369228705042.9,1.2993,0.3986,2.0898,1.4889,1.1087,0.8422,0.5177,0.9489,0.8357,0.6439,0.0281,7.0531,0.0313,18.4906,10.7262,8.4404
2026-03-24,361628635293.45,1.2725,0.3809,2.0898,1.4890,1.1087,0.8248,0.4736,0.9490,0.8357,0.6439,0.0287,6.9079,0.0210,18.4906,10.7342,8.4422
2026-03-23,359031143100.6,1.2634,0.3743,2.0898,1.4890,1.1087,0.8189,0.4596,0.9490,0.8360,0.6439,0.0289,6.8583,0.0181,18.4906,10.7351,8.4433
2026-03-20,376732571377.8,1.3257,0.4114,2.0896,1.4907,1.1087,0.8593,0.5618,0.9490,0.8363,0.6439,0.0276,7.1964,0.0404,18.4863,10.7519,8.4492
2026-03-19,382504776250.8,1.3460,0.4236,2.0898,1.4909,1.1087,0.8724,0.6016,0.9492,0.8363,0.6439,0.0272,7.3067,0.0515,18.4906,10.7535,8.4492
2026-03-18,392221321120.3501,1.3802,0.4361,2.0898,1.4910,1.1087,0.8946,0.6558,0.9492,0.8363,0.6439,0.0265,7.4923,0.0627,18.4906,10.7551,8.4505
2026-03-17,389623828927.5,1.3710,0.4320,2.0898,1.4910,1.1087,0.8887,0.6414,0.9492,0.8363,0.6439,0.0267,7.4427,0.0594,18.4906,10.7584,8.4505
2026-03-16,380965521618.0,1.3406,0.4217,2.0898,1.4926,1.1087,0.8689,0.5907,0.9492,0.8363,0.6439,0.0273,7.2773,0.0491,18.4906,10.7584,8.4508
2026-03-13,376828774792.3501,1.3260,0.4114,2.0896,1.4956,1.1087,0.8595,0.5622,0.9490,0.8363,0.6439,0.0276,7.1983,0.0404,18.4863,10.7779,8.4529
2026-03-12,379811080643.4,1.3365,0.4182,2.0898,1.4958,1.1087,0.8663,0.5814,0.9492,0.8363,0.6439,0.0274,7.2552,0.0453,18.4906,10.7809,8.4529
2026-03-11,379811080643.4,1.3365,0.4184,2.0898,1.4959,1.1087,0.8663,0.5816,0.9492,0.8363,0.6439,0.0274,7.2552,0.0453,18.4906,10.7840,8.4549
2026-03-10,376828774792.3501,1.3260,0.4118,2.0898,1.4963,1.1087,0.8595,0.5627,0.9492,0.8363,0.6439,0.0276,7.1983,0.0404,18.4906,10.7896,8.4550
2026-03-09,367497043581.0,1.2932,0.3916,2.0898,1.4963,1.1087,0.8382,0.5074,0.9492,0.8363,0.6439,0.0283,7.0200,0.0268,18.4906,10.7904,8.4562
2026-03-06,377502198694.2,1.3284,0.4119,2.0896,1.4968,1.1087,0.8610,0.5659,0.9490,0.8363,0.6439,0.0275,7.2111,0.0412,18.4863,10.7943,8.4611
2026-03-05,378464232839.7,1.3318,0.4133,2.0898,1.4973,1.1087,0.8632,0.5703,0.9492,0.8363,0.6439,0.0275,7.2295,0.0420,18.4906,10.7943,8.4611
2026-03-04,373750265526.75,1.3152,0.4044,2.0898,1.4979,1.1087,0.8525,0.5445,0.9492,0.8363,0.6439,0.0278,7.1395,0.0346,18.4906,10.7943,8.4621
2026-03-03,384332641127.25,1.3524,0.4225,2.0898,1.4980,1.1087,0.8766,0.6084,0.9492,0.8363,0.6439,0.0270,7.3416,0.0503,18.4906,10.8245,8.4621
2026-03-02,384717454785.45,1.3538,0.4233,2.0898,1.4988,1.1087,0.8775,0.6101,0.9492,0.8363,0.6439,0.0270,7.3489,0.0503,18.4906,10.8287,8.4632
2026-02-27,392606134778.5501,1.3815,0.4320,2.0896,1.4992,1.1087,0.8955,0.6553,0.9490,0.8363,0.6439,0.0265,7.4996,0.0585,18.4863,10.8386,8.4696
2026-02-26,394049185996.8,1.3866,0.4330,2.0898,1.4995,1.1087,0.8988,0.6625,0.9492,0.8363,0.6439,0.0264,7.5272,0.0618,18.4906,10.8401,8.4696
2026-02-25,405208782084.6,1.4259,0.4582,2.0898,1.5000,1.1087,0.9242,0.7326,0.9492,0.8363,0.6439,0.0256,7.7404,0.0824,18.4906,10.8417,8.4734
2026-02-24,409056918666.6001,1.4394,0.4656,2.0898,1.5009,1.1087,0.9330,0.7569,0.9492,0.8363,0.6439,0.0254,7.8139,0.0874,18.4906,10.8418,8.4738
2026-02-13,412616445004.95,1.4519,0.4700,2.0894,1.5045,1.1091,0.9411,0.7781,0.9490,0.8363,0.6439,0.0252,7.8819,0.0945,18.4685,10.8528,8.4795
2026-02-12,419350684023.45,1.4756,0.4792,2.0894,1.5047,1.1091,0.9565,0.8241,0.9490,0.8363,0.6439,0.0248,8.0105,0.1093,18.4685,10.8633,8.4797
2026-02-11,426373533285.6,1.5003,0.4975,2.0896,1.5050,1.1087,0.9725,0.8540,0.9490,0.8363,0.6439,0.0244,8.1447,0.1345,18.4863,10.8739,8.4797
2026-02-10,432434348402.25,1.5217,0.5093,2.0896,1.5052,1.1087,0.9863,0.8692,0.9489,0.8363,0.6439,0.0240,8.2604,0.1506,18.4863,10.8774,8.4807
2026-02-09,435031840595.1,1.5308,0.5136,2.0896,1.5050,1.1087,0.9923,0.8716,0.9489,0.8363,0.6439,0.0239,8.3101,0.1547,18.4863,10.8810,8.4807
2026-02-06,431087500598.5501,1.5169,0.5072,2.0896,1.5047,1.1087,0.9833,0.8662,0.9486,0.8363,0.6439,0.0241,8.2347,0.1470,18.4863,10.8830,8.4819
2026-02-05,430510280111.25,1.5149,0.5054,2.0896,1.5045,1.1087,0.9819,0.8653,0.9486,0.8363,0.6439,0.0241,8.2237,0.1458,18.4863,10.8849,8.4849
2026-02-04,430317873282.15,1.5142,0.5049,2.0896,1.5045,1.1087,0.9815,0.8653,0.9484,0.8363,0.6439,0.0241,8.2200,0.1454,18.4863,10.8968,8.4864
2026-02-03,423102617190.9,1.4888,0.4893,2.0896,1.5045,1.1087,0.9650,0.8439,0.9482,0.8363,0.6439,0.0246,8.0822,0.1203,18.4863,10.9008,8.4865
2026-02-02,426758346943.8,1.5017,0.4984,2.0896,1.5050,1.1087,0.9734,0.8571,0.9479,0.8360,0.6439,0.0243,8.1520,0.1347,18.4863,10.9023,8.4906
2026-01-30,438206553275.25,1.5420,0.5171,2.0896,1.5061,1.1087,0.9995,0.8786,0.9479,0.8361,0.6439,0.0237,8.3707,0.1692,18.4863,10.9116,8.4913
2026-01-29,444267368391.9,1.5633,0.5227,2.0896,1.5055,1.1087,1.0133,0.8867,0.9477,0.8360,0.6439,0.0234,8.4865,0.1989,18.4863,10.9121,8.4947
2026-01-28,425026685481.9,1.4956,0.4930,2.0896,1.5055,1.1087,0.9694,0.8521,0.9477,0.8360,0.6439,0.0244,8.1189,0.1285,18.4863,10.9206,8.4964
2026-01-27,425219092311.0,1.4963,0.4934,2.0896,1.5066,1.1087,0.9699,0.8534,0.9475,0.8357,0.6439,0.0244,8.1226,0.1293,18.4863,10.9361,8.4964
2026-01-26,416945598659.7,1.4672,0.4769,2.0896,1.5079,1.1087,0.9510,0.8122,0.9474,0.8357,0.6439,0.0249,7.9646,0.1034,18.4863,10.9372,8.4976
2026-01-23,403958137695.45,1.4215,0.4553,2.0896,1.5082,1.1087,0.9214,0.7349,0.9472,0.8356,0.6439,0.0257,7.7165,0.0799,18.4863,10.9528,8.4977
2026-01-22,414636716710.5,1.4590,0.4736,2.0896,1.5083,1.1087,0.9457,0.7953,0.9472,0.8355,0.6439,0.0251,7.9205,0.0972,18.4863,10.9606,8.4991
2026-01-21,422332989874.5,1.4861,0.4860,2.0896,1.5086,1.1087,0.9633,0.8414,0.9472,0.8355,0.6439,0.0246,8.0675,0.1153,18.4863,10.9645,8.5058
2026-01-20,425700109383.75,1.4980,0.4934,2.0896,1.5094,1.1087,0.9710,0.8558,0.9468,0.8355,0.6439,0.0244,8.1318,0.1297,18.4863,10.9959,8.5076
2026-01-19,424160854750.95,1.4926,0.4905,2.0896,1.5098,1.1087,0.9675,0.8493,0.9468,0.8355,0.6439,0.0245,8.1024,0.1219,18.4863,10.9991,8.5133
2026-01-16,425122888896.45,1.4959,0.4907,2.0896,1.5111,1.1087,0.9697,0.8534,0.9467,0.8356,0.6439,0.0244,8.1208,0.1268,18.4863,11.0139,8.5141
2026-01-15,432145738158.6001,1.5206,0.5037,2.0896,1.5113,1.1087,0.9857,0.8699,0.9464,0.8355,0.6439,0.0240,8.2549,0.1442,18.4863,11.0166,8.5179
2026-01-14,435705264496.95,1.5332,0.5086,2.0896,1.5113,1.1087,0.9938,0.8731,0.9463,0.8355,0.6439,0.0238,8.3229,0.1520,18.4863,11.0306,8.5198
2026-01-13,441669876199.05,1.5542,0.5161,2.0896,1.5113,1.1087,1.0074,0.8834,0.9463,0.8355,0.6439,0.0235,8.4369,0.1804,18.4863,11.0345,8.5209
2026-01-12,436571095227.9,1.5362,0.5095,2.0896,1.5113,1.1087,0.9958,0.8760,0.9463,0.8355,0.6439,0.0238,8.3395,0.1569,18.4863,11.0346,8.5269
2026-01-09,447345877657.5,1.5741,0.5179,2.0896,1.5132,1.1087,1.0203,0.8954,0.9463,0.8356,0.6439,0.0232,8.5453,0.2042,18.4863,11.0398,8.5277
2026-01-08,451675031312.25,1.5894,0.5202,2.0896,1.5113,1.1087,1.0302,0.9053,0.9461,0.8355,0.6439,0.0230,8.6280,0.2208,18.4863,11.0449,8.5277
2026-01-07,460718152279.95,1.6212,0.5288,2.0896,1.5113,1.1087,1.0508,0.9205,0.9461,0.8355,0.6439,0.0226,8.8007,0.2442,18.4863,11.0569,8.5277
2026-01-06,455523167894.25,1.6029,0.5227,2.0896,1.5113,1.1087,1.0390,0.9114,0.9460,0.8355,0.6439,0.0228,8.7015,0.2290,18.4863,11.0634,8.5277
2026-01-05,433492585962.3001,1.5254,0.5054,2.0896,1.5113,1.1087,0.9887,0.8748,0.9460,0.8355,0.6439,0.0240,8.2807,0.1454,18.4863,11.0794,8.5277
2025-12-31,403188510379.05,1.4188,0.4500,2.0896,1.5132,1.1087,0.9196,0.7299,0.9461,0.8356,0.6439,0.0258,7.7018,0.0782,18.4863,11.0842,8.5320
2025-12-30,403188510379.05,1.4188,0.4500,2.0896,1.5155,1.1087,0.9196,0.7299,0.9463,0.8356,0.6439,0.0258,7.7018,0.0782,18.4863,11.0858,8.5328
2025-12-29,406748036717.4,1.4313,0.4586,2.0896,1.5159,1.1087,0.9277,0.7501,0.9463,0.8356,0.6439,0.0255,7.7698,0.0823,18.4863,11.0907,8.5339
2025-12-26,407229053790.15,1.4330,0.4593,2.0896,1.5164,1.1087,0.9288,0.7523,0.9467,0.8357,0.6439,0.0255,7.7790,0.0823,18.4863,11.1115,8.5370
2025-12-25,410211359641.2,1.4435,0.4656,2.0896,1.5169,1.1087,0.9356,0.7707,0.9467,0.8356,0.6439,0.0253,7.8359,0.0873,18.4863,11.1163,8.5370
2025-12-24,399244170382.5,1.4049,0.4417,2.0898,1.5181,1.1087,0.9106,0.7061,0.9468,0.8356,0.6439,0.0260,7.6264,0.0704,18.4863,11.1292,8.5387
2025-12-23,401841662575.3501,1.4140,0.4479,2.0899,1.5193,1.1087,0.9165,0.7200,0.9468,0.8356,0.6439,0.0259,7.6761,0.0741,18.4863,11.1388,8.5441
2025-12-22,398282136237.0,1.4015,0.4389,2.0900,1.5200,1.1087,0.9084,0.7019,0.9472,0.8356,0.6439,0.0261,7.6081,0.0692,18.4863,11.1447,8.5448
2025-12-19,394818813313.2,1.3893,0.4333,2.0900,1.5225,1.1087,0.9005,0.6770,0.9475,0.8357,0.6439,0.0263,7.5419,0.0638,18.4863,11.1565,8.5449
2025-12-18,395203626971.4,1.3907,0.4339,2.0900,1.5226,1.1087,0.9014,0.6805,0.9475,0.8356,0.6439,0.0263,7.5493,0.0642,18.4863,11.1657,8.5482
2025-12-17,392413727949.45,1.3808,0.4315,2.0900,1.5228,1.1087,0.8950,0.6628,0.9477,0.8356,0.6439,0.0265,7.4960,0.0576,18.4863,11.1769,8.5534
2025-12-16,376636367963.25,1.3253,0.4100,2.0900,1.5240,1.1087,0.8591,0.5657,0.9477,0.8356,0.6439,0.0276,7.1946,0.0383,18.4863,11.1806,8.5547
2025-12-15,380773114788.9,1.3399,0.4166,2.0900,1.5254,1.1087,0.8685,0.5908,0.9479,0.8356,0.6439,0.0273,7.2736,0.0445,18.4863,11.1918,8.5626
2025-12-12,367881857239.2,1.2945,0.3914,2.0900,1.5259,1.1087,0.8391,0.5107,0.9482,0.8357,0.6439,0.0282,7.0274,0.0272,18.4863,11.2111,8.5644
2025-12-11,360474194318.85,1.2684,0.3775,2.0900,1.5268,1.1087,0.8222,0.4669,0.9482,0.8356,0.6439,0.0288,6.8858,0.0189,18.4863,11.2114,8.5652
2025-12-10,364707144559.05,1.2833,0.3853,2.0900,1.5288,1.1087,0.8318,0.4895,0.9484,0.8357,0.6439,0.0285,6.9667,0.0239,18.4863,11.2147,8.5661
2025-12-09,360762804562.5,1.2695,0.3775,2.0900,1.5304,1.1087,0.8229,0.4677,0.9486,0.8358,0.6439,0.0288,6.8914,0.0193,18.4863,11.2213,8.5665
2025-12-08,367881857239.2,1.2945,0.3903,2.0900,1.5312,1.1087,0.8391,0.5097,0.9486,0.8361,0.6439,0.0282,7.0274,0.0259,18.4863,11.2264,8.5682
2025-12-05,361821042122.55,1.2732,0.3798,2.0900,1.5330,1.1087,0.8253,0.4737,0.9489,0.8363,0.6439,0.0287,6.9116,0.0198,18.4863,11.2327,8.5684
2025-12-04,338636019216.0,1.1916,0.2923,2.0900,1.5340,1.1087,0.7724,0.3788,0.9489,0.8363,0.6439,0.0307,6.4687,0.0062,18.4863,11.2412,8.5684
2025-12-03,336711950925.0,1.1848,0.2832,2.0900,1.5352,1.1087,0.7680,0.3709,0.9490,0.8363,0.6439,0.0309,6.4319,0.0037,18.4863,11.2522,8.5742
2025-12-02,342580359212.55,1.2055,0.3112,2.0900,1.5362,1.1087,0.7814,0.3952,0.9490,0.8363,0.6439,0.0303,6.5440,0.0099,18.4863,11.2594,8.5745
2025-12-01,338347408972.3501,1.1906,0.2907,2.0900,1.5372,1.1087,0.7717,0.3775,0.9492,0.8363,0.6439,0.0307,6.4632,0.0054,18.4863,11.2716,8.5766
2025-11-28,334306865561.25,1.1764,0.2720,2.0900,1.5379,1.1087,0.7625,0.3621,0.9493,0.8366,0.6439,0.0311,6.3860,0.0021,18.4863,11.2828,8.5808
2025-11-27,337192967997.75,1.1865,0.2841,2.0900,1.5391,1.1087,0.7691,0.3726,0.9493,0.8366,0.6439,0.0308,6.4411,0.0037,18.4863,11.2907,8.5918
2025-11-26,332960017757.55,1.1716,0.2676,2.0900,1.5402,1.1087,0.7594,0.3578,0.9493,0.8368,0.6439,0.0312,6.3603,0.0008,18.4863,11.3025,8.5928
2025-11-25,336230933852.25,1.1831,0.2795,2.0900,1.5405,1.1087,0.7669,0.3689,0.9493,0.8372,0.6439,0.0309,6.4227,0.0025,18.4863,11.3068,8.5933
2025-11-24,329977711906.5,1.1611,0.2577,2.0900,1.5411,1.1087,0.7526,0.3475,0.9494,0.8372,0.6439,0.0315,6.3033,0.0004,18.4863,11.3089,8.5943
2025-11-21,333152424586.65,1.1723,0.2671,2.0900,1.5433,1.1087,0.7599,0.3576,0.9497,0.8373,0.6439,0.0312,6.3639,0.0004,18.4863,11.3183,8.5953
2025-11-20,341906935310.7,1.2031,0.3055,2.0900,1.5445,1.1087,0.7798,0.3878,0.9497,0.8373,0.6439,0.0304,6.5312,0.0062,18.4863,11.3222,8.5984
2025-11-19,344696834332.65,1.2129,0.3170,2.0900,1.5467,1.1087,0.7862,0.3977,0.9499,0.8375,0.6439,0.0301,6.5845,0.0078,18.4863,11.3280,8.5987
2025-11-18,335365103121.3,1.1801,0.2738,2.0900,1.5485,1.1087,0.7649,0.3635,0.9500,0.8377,0.6439,0.0310,6.4062,0.0012,18.4863,11.3331,8.6014
2025-11-17,341233511408.85,1.2007,0.3026,2.0900,1.5505,1.1087,0.7783,0.3845,0.9500,0.8379,0.6439,0.0304,6.5183,0.0045,18.4863,11.3379,8.6032
2025-11-14,349122191401.95,1.2285,0.3362,2.0900,1.5529,1.1087,0.7963,0.4095,0.9504,0.8380,0.6439,0.0298,6.6690,0.0095,18.4863,11.3444,8.6044
2025-11-13,356433650907.75,1.2542,0.3623,2.0900,1.5531,1.1087,0.8130,0.4380,0.9504,0.8380,0.6439,0.0291,6.8087,0.0107,18.4863,11.3518,8.6058
2025-11-12,351142463107.5,1.2356,0.3429,2.0900,1.5535,1.1087,0.8009,0.4150,0.9504,0.8381,0.6439,0.0296,6.7076,0.0099,18.4863,11.3667,8.6071
2025-11-11,342387952383.45,1.2048,0.3059,2.0900,1.5542,1.1087,0.7809,0.3903,0.9504,0.8381,0.6439,0.0303,6.5404,0.0054,18.4863,11.3742,8.6102
2025-11-10,346813309452.75,1.2204,0.3265,2.0900,1.5562,1.1087,0.7910,0.4014,0.9507,0.8383,0.6439,0.0300,6.6249,0.0078,18.4863,11.3910,8.6126
2025-11-07,342580359212.55,1.2055,0.3066,2.0900,1.5599,1.1087,0.7814,0.3905,0.9511,0.8386,0.6439,0.0303,6.5440,0.0053,18.4863,11.4152,8.6131
2025-11-06,341425918237.95,1.2014,0.3034,2.0900,1.5614,1.1087,0.7787,0.3849,0.9511,0.8386,0.6439,0.0304,6.5220,0.0045,18.4863,11.4152,8.6131
2025-11-05,336904357754.1001,1.1855,0.2808,2.0900,1.5641,1.1087,0.7684,0.3689,0.9511,0.8388,0.6439,0.0308,6.4356,0.0012,18.4863,11.4191,8.6141
2025-11-04,340848697750.65,1.1994,0.2997,2.0900,1.5674,1.1087,0.7774,0.3800,0.9511,0.8391,0.6439,0.0305,6.5110,0.0033,18.4863,11.4263,8.6156
2025-11-03,337962595314.15,1.1892,0.2853,2.0900,1.5743,1.1087,0.7708,0.3726,0.9514,0.8392,0.6439,0.0307,6.4558,0.0016,18.4863,11.4317,8.6166
2025-10-31,341522121652.5,1.2018,0.3021,2.0900,1.5793,1.1087,0.7790,0.3835,0.9514,0.8393,0.6439,0.0304,6.5238,0.0033,18.4863,11.4563,8.6171
2025-10-30,363167889926.25,1.3377,0.4026,2.0900,1.5826,1.1087,0.8859,0.6237,0.9514,0.8393,0.6439,0.0286,7.6115,0.0543,18.4863,11.4749,8.6207
2025-10-29,361724838708.0,1.3324,0.3998,2.0900,1.5865,1.1087,0.8824,0.6171,0.9514,0.8393,0.6439,0.0287,7.5813,0.0519,18.4863,11.4954,8.6242
2025-10-28,358838736271.5,1.3218,0.3948,2.0900,1.5872,1.1087,0.8753,0.5994,0.9514,0.8393,0.6439,0.0290,7.5208,0.0465,18.4863,11.4986,8.6242
2025-10-27,357203278224.15,1.3158,0.3915,2.0900,1.5884,1.1087,0.8713,0.5862,0.9514,0.8393,0.6439,0.0291,7.4865,0.0432,18.4863,11.5017,8.6255
