date,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,股息率,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,市值(元)
2026-04-17,21.1130,0.1252,56.7134,31.9512,20.1979,0.0123,7.0334,0.8049,6.5441,4.1531,3.5887,5.0156,0.8963,4.1697,3.1209,2.6082,38185463764.35
2026-04-16,21.0388,0.1252,56.7134,31.9512,20.1979,0.0123,7.0087,0.8049,6.5441,4.1531,3.5887,4.9979,0.8963,4.1697,3.1209,2.6082,38051158376.21
2026-04-15,20.8228,0.1252,56.7134,31.9512,20.1979,0.0124,6.9367,0.8049,6.5441,4.1531,3.5887,4.9466,0.8963,4.1697,3.1209,2.6082,37660451792.53
2026-04-14,21.1671,0.1252,56.7134,31.9512,20.1979,0.0122,7.0514,0.8049,6.5441,4.1531,3.5887,5.0284,0.8963,4.1697,3.1209,2.6082,38283140410.27
2026-04-13,20.5291,0.1252,56.7134,31.9512,20.1979,0.0126,6.8389,0.8049,6.5441,4.1531,3.5887,4.8769,0.8963,4.1697,3.1209,2.6082,37129335030.34
2026-04-10,21.0287,0.1252,56.7134,31.9512,20.1979,0.0123,7.0053,0.8049,6.5441,4.1531,3.5887,4.9955,0.8963,4.1697,3.1209,2.6082,38032844005.1
2026-04-09,21.1299,0.1252,56.7134,31.9512,20.1979,0.0123,7.0390,0.8049,6.5441,4.1531,3.5887,5.0196,0.8963,4.1697,3.1209,2.6082,38215987716.2
2026-04-08,21.4506,0.1252,56.7134,31.9512,20.1979,0.0121,7.1458,0.8049,6.5441,4.1531,3.5887,5.0958,0.8963,4.1697,3.1209,2.6082,38795942801.35
2026-04-07,21.1704,0.1252,56.7134,31.9512,20.1979,0.0122,7.0525,0.8049,6.5441,4.1531,3.5887,5.0292,0.8963,4.1697,3.1209,2.6082,38289245200.64
2026-04-03,20.8531,0.1252,56.7134,31.9512,20.1979,0.0124,6.9468,0.8049,6.5441,4.1531,3.5887,4.9538,0.8963,4.1697,3.1209,2.6082,37715394905.86
2026-04-02,20.7553,0.1252,56.7134,31.9512,20.1979,0.0125,6.9142,0.8049,6.5441,4.1531,3.5887,4.9306,0.8963,4.1697,3.1209,2.6082,37538355985.13
2026-04-01,21.1130,0.1252,56.7134,31.9512,20.1979,0.0123,7.0334,0.8049,6.5441,4.1531,3.5887,5.0156,0.8963,4.1697,3.1209,2.6082,38185463764.35
2026-03-31,20.8025,0.1252,56.7134,31.9512,20.1979,0.0124,6.9299,0.8049,6.5441,4.1531,3.5887,4.9418,0.8963,4.1697,3.1209,2.6082,37623823050.31
2026-03-30,21.2379,0.1252,56.7134,31.9512,20.1979,0.0122,7.0750,0.8049,6.5441,4.1531,3.5887,5.0453,0.8963,4.1697,3.1209,2.6082,38411341008.04
2026-03-27,21.3189,0.1252,56.7134,31.9512,20.1979,0.0121,7.1020,0.8049,6.5441,4.1531,3.5887,5.0645,0.8963,4.1697,3.1209,2.6082,38557855976.92
2026-03-26,21.0725,0.1252,56.7134,31.9512,20.1979,0.0123,7.0199,0.8049,6.5441,4.1531,3.5887,5.0060,0.8963,4.1697,3.1209,2.6082,38112206279.91
2026-03-25,21.2278,0.1252,56.7134,31.9512,20.1979,0.0122,7.0716,0.8049,6.5441,4.1531,3.5887,5.0428,0.8963,4.1697,3.1209,2.6082,38393026636.93
2026-03-24,20.9308,0.1252,56.7134,31.9512,20.1979,0.0124,6.9727,0.8049,6.5441,4.1531,3.5887,4.9723,0.8963,4.1697,3.1209,2.6082,37855805084.37
2026-03-23,20.2962,0.1252,56.7134,31.9512,20.1979,0.0128,6.7613,0.8049,6.5441,4.1531,3.5887,4.8215,0.8963,4.1697,3.1209,2.6082,36708104494.81
2026-03-20,21.2076,0.1252,56.7134,31.9512,20.1979,0.0122,7.0649,0.8049,6.5441,4.1531,3.5887,5.0380,0.8963,4.1697,3.1209,2.6082,38356397894.71
2026-03-19,21.9333,0.1252,56.7134,31.9512,20.1979,0.0118,7.3066,0.8049,6.5441,4.1531,3.5887,5.2104,0.8963,4.1697,3.1209,2.6082,39668927824.26
2026-03-18,22.9628,0.1252,56.7134,31.9512,20.1979,0.0113,7.6496,0.8049,6.5441,4.1531,3.5887,5.4550,0.8963,4.1697,3.1209,2.6082,41530888887.11
2026-03-17,22.9256,0.1252,56.7134,31.9512,20.1979,0.0113,7.6372,0.8049,6.5441,4.1531,3.5887,5.4462,0.8963,4.1697,3.1209,2.6082,41463736193.04
2026-03-16,23.0404,0.1252,56.7134,31.9512,20.1979,0.0112,7.6754,0.8049,6.5441,4.1531,3.5887,5.4734,0.8963,4.1697,3.1209,2.6082,41671299065.62
2026-03-13,23.1518,0.1252,56.7134,31.9512,20.1979,0.0112,7.7126,0.8049,6.5441,4.1531,3.5887,5.4999,0.8963,4.1697,3.1209,2.6082,41872757147.83
2026-03-12,23.5771,0.1252,56.7134,31.9512,20.1979,0.0110,7.8542,0.8049,6.5441,4.1531,3.5887,5.6009,0.8963,4.1697,3.1209,2.6082,42641960734.45
2026-03-11,24.2049,0.1252,56.7134,31.9512,20.1979,0.0107,8.0634,0.8049,6.5441,4.1531,3.5887,5.7501,0.8963,4.1697,3.1209,2.6082,43777451743.27
2026-03-10,24.7618,0.1252,56.7134,31.9512,20.1979,0.0105,8.2489,0.8049,6.5441,4.1531,3.5887,5.8824,0.8963,4.1697,3.1209,2.6082,44784742154.32
2026-03-09,24.5829,0.1252,56.7134,31.9512,20.1979,0.0105,8.1893,0.8049,6.5441,4.1531,3.5887,5.8399,0.8963,4.1697,3.1209,2.6082,44461188264.71
2026-03-06,25.8825,0.1252,56.7134,31.9512,20.1979,0.0100,8.6222,0.8049,6.5441,4.1531,3.5887,6.1486,0.8963,4.1697,3.1209,2.6082,46811532557.16
2026-03-05,25.0150,0.1252,56.7134,31.9512,20.1979,0.0104,8.3332,0.8049,6.5441,4.1531,3.5887,5.9425,0.8963,4.1697,3.1209,2.6082,45242601432.07
2026-03-04,24.4209,0.1252,56.7134,31.9512,20.1979,0.0106,8.1353,0.8049,6.5441,4.1531,3.5887,5.8014,0.8963,4.1697,3.1209,2.6082,44168158326.95
2026-03-03,24.8158,0.1252,56.7134,31.9512,20.1979,0.0104,8.2669,0.8049,6.5441,4.1531,3.5887,5.8952,0.8963,4.1697,3.1209,2.6082,44882418800.24
2026-03-02,25.8960,0.1252,56.7134,31.9512,20.1979,0.0100,8.6267,0.8049,6.5441,4.1531,3.5887,6.1518,0.8963,4.1697,3.1209,2.6082,46835951718.64
2026-02-27,24.6977,0.1252,56.7134,31.9512,20.1979,0.0105,8.2275,0.8049,6.5441,4.1531,3.5887,5.8671,0.8963,4.1697,3.1209,2.6082,44668751137.29
2026-02-26,24.4479,0.1252,56.7134,31.9512,20.1979,0.0106,8.1443,0.8049,6.5441,4.1531,3.5887,5.8078,0.8963,4.1697,3.1209,2.6082,44216996649.91
2026-02-25,23.9551,0.1252,56.7134,31.9512,20.1979,0.0108,7.9802,0.8049,6.5441,4.1531,3.5887,5.6907,0.8963,4.1697,3.1209,2.6082,43325697255.89
2026-02-24,24.0294,0.1252,56.7134,31.9512,20.1979,0.0108,8.0049,0.8049,6.5441,4.1531,3.5887,5.7084,0.8963,4.1697,3.1209,2.6082,43460002644.03
2026-02-13,22.7872,0.1252,56.7134,31.9512,20.1979,0.0114,7.5911,0.8049,6.5441,4.1531,3.5887,5.4133,0.8963,4.1697,3.1209,2.6082,41213439787.87
2026-02-12,23.2193,0.1252,56.7134,31.9512,20.1979,0.0112,7.7350,0.8049,6.5441,4.1531,3.5887,5.5159,0.8963,4.1697,3.1209,2.6082,41994852955.23
2026-02-11,23.3172,0.1252,56.7134,31.9512,20.1979,0.0111,7.7677,0.8049,6.5441,4.1531,3.5887,5.5392,0.8963,4.1697,3.1209,2.6082,42171891875.96
2026-02-10,23.1113,0.1252,56.7134,31.9512,20.1979,0.0112,7.6991,0.8049,6.5441,4.1531,3.5887,5.4903,0.8963,4.1697,3.1209,2.6082,41799499663.39
2026-02-09,23.1957,0.1252,56.7134,31.9512,20.1979,0.0112,7.7272,0.8049,6.5441,4.1531,3.5887,5.5103,0.8963,4.1697,3.1209,2.6082,41952119422.64
2026-02-06,23.1889,0.1252,56.7134,31.9512,20.1979,0.0112,7.7249,0.8049,6.5441,4.1531,3.5887,5.5087,0.8963,4.1697,3.1209,2.6082,41939909841.9
2026-02-05,22.9020,0.1252,56.7134,31.9512,20.1979,0.0113,7.6293,0.8049,6.5441,4.1531,3.5887,5.4406,0.8963,4.1697,3.1209,2.6082,41421002660.45
2026-02-04,22.9763,0.1252,56.7134,31.9512,20.1979,0.0113,7.6541,0.8049,6.5441,4.1531,3.5887,5.4582,0.8963,4.1697,3.1209,2.6082,41555308048.59
2026-02-03,23.1518,0.1252,56.7134,31.9512,20.1979,0.0112,7.7126,0.8049,6.5441,4.1531,3.5887,5.4999,0.8963,4.1697,3.1209,2.6082,41872757147.83
2026-02-02,22.5003,0.1252,56.7134,31.9512,20.1979,0.0115,7.4955,0.8049,6.5441,4.1531,3.5887,5.3451,0.8963,4.1697,3.1209,2.6082,40694532606.42
2026-01-30,23.3374,0.1252,56.7134,31.9512,20.1979,0.0111,7.7744,0.8049,6.5441,4.1531,3.5887,5.5440,0.8963,4.1697,3.1209,2.6082,42208520618.18
2026-01-29,23.4657,0.1252,56.7134,31.9512,20.1979,0.0110,7.8171,0.8049,6.5441,4.1531,3.5887,5.5745,0.8963,4.1697,3.1209,2.6082,42440502652.24
2026-01-28,23.3037,0.1252,56.7134,31.9512,20.1979,0.0111,7.7632,0.8049,6.5441,4.1531,3.5887,5.5360,0.8963,4.1697,3.1209,2.6082,42147472714.48
2026-01-27,23.0978,0.1252,56.7134,31.9512,20.1979,0.0112,7.6946,0.8049,6.5441,4.1531,3.5887,5.4871,0.8963,4.1697,3.1209,2.6082,41775080501.91
2026-01-26,22.9223,0.1252,56.7134,31.9512,20.1979,0.0113,7.6361,0.8049,6.5441,4.1531,3.5887,5.4454,0.8963,4.1697,3.1209,2.6082,41457631402.67
2026-01-23,22.9526,0.1252,56.7134,31.9512,20.1979,0.0113,7.6462,0.8049,6.5441,4.1531,3.5887,5.4526,0.8963,4.1697,3.1209,2.6082,41512574516.0
2026-01-22,21.9603,0.1252,56.7134,31.9512,20.1979,0.0118,7.3156,0.8049,6.5441,4.1531,3.5887,5.2168,0.8963,4.1697,3.1209,2.6082,39717766147.22
2026-01-21,21.4607,0.1252,56.7134,31.9512,20.1979,0.0121,7.1492,0.8049,6.5441,4.1531,3.5887,5.0982,0.8963,4.1697,3.1209,2.6082,38814257172.46
2026-01-20,20.9240,0.1252,56.7134,31.9512,20.1979,0.0124,6.9704,0.8049,6.5441,4.1531,3.5887,4.9707,0.8963,4.1697,3.1209,2.6082,37843595503.63
2026-01-19,20.6810,0.1252,56.7134,31.9512,20.1979,0.0125,6.8895,0.8049,6.5441,4.1531,3.5887,4.9129,0.8963,4.1697,3.1209,2.6082,37404050596.99
2026-01-16,19.6583,0.1252,56.7134,31.9512,20.1979,0.0132,6.5488,0.8049,6.5441,4.1531,3.5887,4.6700,0.8963,4.1697,3.1209,2.6082,35554299114.88
2026-01-15,19.3646,0.1252,56.7134,31.9512,20.1979,0.0134,6.4509,0.8049,6.5441,4.1531,3.5887,4.6002,0.8963,4.1697,3.1209,2.6082,35023182352.69
2026-01-14,19.1249,0.1252,56.7134,31.9512,20.1979,0.0135,6.3711,0.8049,6.5441,4.1531,3.5887,4.5433,0.8963,4.1697,3.1209,2.6082,34589742236.42
2026-01-13,19.1722,0.1252,56.7134,31.9512,20.1979,0.0135,6.3868,0.8049,6.5441,4.1531,3.5887,4.5545,0.8963,4.1697,3.1209,2.6082,34675209301.6
2026-01-12,19.3308,0.1252,56.7134,31.9512,20.1979,0.0134,6.4397,0.8049,6.5441,4.1531,3.5887,4.5922,0.8963,4.1697,3.1209,2.6082,34962134448.99
2026-01-09,19.9755,0.1252,56.7134,31.9512,20.1979,0.0130,6.6545,0.8049,6.5441,4.1531,3.5887,4.7454,0.8963,4.1697,3.1209,2.6082,36128149409.66
2026-01-08,19.9013,0.1252,56.7134,31.9512,20.1979,0.0130,6.6297,0.8049,6.5441,4.1531,3.5887,4.7277,0.8963,4.1697,3.1209,2.6082,35993844021.52
2026-01-07,20.3637,0.1252,56.7134,31.9512,20.1979,0.0127,6.7838,0.8049,6.5441,4.1531,3.5887,4.8376,0.8963,4.1697,3.1209,2.6082,36830200302.21
2026-01-06,20.5224,0.1252,56.7134,31.9512,20.1979,0.0126,6.8366,0.8049,6.5441,4.1531,3.5887,4.8753,0.8963,4.1697,3.1209,2.6082,37117125449.6
2026-01-05,19.8912,0.1252,56.7134,31.9512,20.1979,0.0130,6.6263,0.8049,6.5441,4.1531,3.5887,4.7253,0.8963,4.1697,3.1209,2.6082,35975529650.41
2025-12-31,20.4954,0.1252,56.7134,31.9512,20.1979,0.0126,6.8276,0.8049,6.5441,4.1531,3.5887,4.8688,0.8963,4.1697,3.1209,2.6082,37068287126.64
2025-12-30,20.4582,0.1252,56.7134,31.9512,20.1979,0.0127,6.8152,0.8049,6.5441,4.1531,3.5887,4.8600,0.8963,4.1697,3.1209,2.6082,37001134432.57
2025-12-29,20.2489,0.1252,56.7134,31.9512,20.1979,0.0128,6.7455,0.8049,6.5441,4.1531,3.5887,4.8103,0.8963,4.1697,3.1209,2.6082,36622637429.63
2025-12-26,20.2523,0.1252,56.7134,31.9512,20.1979,0.0128,6.7467,0.8049,6.5441,4.1531,3.5887,4.8111,0.8963,4.1697,3.1209,2.6082,36628742220.0
2025-12-25,20.2760,0.1252,56.7134,31.9512,20.1979,0.0128,6.7545,0.8049,6.5441,4.1531,3.5887,4.8167,0.8963,4.1697,3.1209,2.6082,36671475752.59
2025-12-24,19.8068,0.1252,56.7134,31.9512,20.1979,0.0131,6.5982,0.8049,6.5441,4.1531,3.5887,4.7053,0.8963,4.1697,3.1209,2.6082,35822909891.16
2025-12-23,19.8473,0.1252,56.7134,31.9512,20.1979,0.0130,6.6117,0.8049,6.5441,4.1531,3.5887,4.7149,0.8963,4.1697,3.1209,2.6082,35896167375.6
2025-12-22,19.8675,0.1252,56.7134,31.9512,20.1979,0.0130,6.6185,0.8049,6.5441,4.1531,3.5887,4.7197,0.8963,4.1697,3.1209,2.6082,35932796117.82
2025-12-19,19.6515,0.1252,56.7134,31.9512,20.1979,0.0132,6.5465,0.8049,6.5441,4.1531,3.5887,4.6684,0.8963,4.1697,3.1209,2.6082,35542089534.14
2025-12-18,19.2836,0.1252,56.7134,31.9512,20.1979,0.0134,6.4239,0.8049,6.5441,4.1531,3.5887,4.5810,0.8963,4.1697,3.1209,2.6082,34876667383.81
2025-12-17,19.3410,0.1252,56.7134,31.9512,20.1979,0.0134,6.4431,0.8049,6.5441,4.1531,3.5887,4.5946,0.8963,4.1697,3.1209,2.6082,34980448820.1
2025-12-16,18.8718,0.1252,56.7134,31.9512,20.1979,0.0137,6.2868,0.8049,6.5441,4.1531,3.5887,4.4832,0.8963,4.1697,3.1209,2.6082,34131882958.67
2025-12-15,19.0507,0.1252,56.7134,31.9512,20.1979,0.0136,6.3464,0.8049,6.5441,4.1531,3.5887,4.5257,0.8963,4.1697,3.1209,2.6082,34455436848.28
2025-12-12,19.3038,0.1252,56.7134,31.9512,20.1979,0.0134,6.4307,0.8049,6.5441,4.1531,3.5887,4.5858,0.8963,4.1697,3.1209,2.6082,34913296126.03
2025-12-11,19.1047,0.1252,56.7134,31.9512,20.1979,0.0136,6.3643,0.8049,6.5441,4.1531,3.5887,4.5385,0.8963,4.1697,3.1209,2.6082,34553113494.2
2025-12-10,19.2701,0.1252,56.7134,31.9512,20.1979,0.0134,6.4194,0.8049,6.5441,4.1531,3.5887,4.5778,0.8963,4.1697,3.1209,2.6082,34852248222.33
2025-12-09,18.9764,0.1252,56.7134,31.9512,20.1979,0.0136,6.3216,0.8049,6.5441,4.1531,3.5887,4.5080,0.8963,4.1697,3.1209,2.6082,34321131460.14
2025-12-08,18.7604,0.1252,56.7134,31.9512,20.1979,0.0138,6.2497,0.8049,6.5441,4.1531,3.5887,4.4567,0.8963,4.1697,3.1209,2.6082,33930424876.46
2025-12-05,18.3486,0.1252,56.7134,31.9512,20.1979,0.0141,6.1125,0.8049,6.5441,4.1531,3.5887,4.3589,0.8963,4.1697,3.1209,2.6082,33185640451.32
2025-12-04,18.2473,0.1252,56.7134,31.9512,20.1979,0.0142,6.0787,0.8049,6.5441,4.1531,3.5887,4.3348,0.8963,4.1697,3.1209,2.6082,33002496740.22
2025-12-03,17.9098,0.1252,56.7134,31.9512,20.1979,0.0145,5.9663,0.8049,6.5441,4.1531,3.5887,4.2546,0.8963,4.1697,3.1209,2.6082,32392017703.22
2025-12-02,17.5723,0.1252,56.7134,31.9512,20.1979,0.0147,5.8538,0.8049,6.5441,4.1531,3.5887,4.1744,0.8963,4.1697,3.1209,2.6082,31781538666.22
2025-12-01,17.5689,0.1252,56.7134,31.9512,20.1979,0.0147,5.8527,0.8049,6.5441,4.1531,3.5887,4.1736,0.8963,4.1697,3.1209,2.6082,31775433875.85
2025-11-28,17.6094,0.1252,56.7134,31.9512,20.1979,0.0147,5.8662,0.8049,6.5441,4.1531,3.5887,4.1833,0.8963,4.1697,3.1209,2.6082,31848691360.29
2025-11-27,17.5520,0.1252,56.7134,31.9512,20.1979,0.0148,5.8471,0.8049,6.5441,4.1531,3.5887,4.1696,0.8963,4.1697,3.1209,2.6082,31744909924.0
2025-11-26,17.5824,0.1252,56.7134,31.9512,20.1979,0.0147,5.8572,0.8049,6.5441,4.1531,3.5887,4.1768,0.8963,4.1697,3.1209,2.6082,31799853037.33
2025-11-25,17.7748,0.1252,56.7134,31.9512,20.1979,0.0146,5.9213,0.8049,6.5441,4.1531,3.5887,4.2226,0.8963,4.1697,3.1209,2.6082,32147826088.42
2025-11-24,17.9301,0.1252,56.7134,31.9512,20.1979,0.0144,5.9730,0.8049,6.5441,4.1531,3.5887,4.2594,0.8963,4.1697,3.1209,2.6082,32428646445.44
2025-11-21,17.7275,0.1252,56.7134,31.9512,20.1979,0.0146,5.9056,0.8049,6.5441,4.1531,3.5887,4.2113,0.8963,4.1697,3.1209,2.6082,32062359023.24
2025-11-20,18.4735,0.1252,56.7134,31.9512,20.1979,0.0140,6.1541,0.8049,6.5441,4.1531,3.5887,4.3885,0.8963,4.1697,3.1209,2.6082,33411517695.01
2025-11-19,18.5444,0.1252,56.7134,31.9512,20.1979,0.0140,6.1777,0.8049,6.5441,4.1531,3.5887,4.4054,0.8963,4.1697,3.1209,2.6082,33539718292.78
2025-11-18,18.5680,0.1252,56.7134,31.9512,20.1979,0.0139,6.1856,0.8049,6.5441,4.1531,3.5887,4.4110,0.8963,4.1697,3.1209,2.6082,33582451825.37
2025-11-17,18.7942,0.1252,56.7134,31.9512,20.1979,0.0138,6.2609,0.8049,6.5441,4.1531,3.5887,4.4647,0.8963,4.1697,3.1209,2.6082,33991472780.16
2025-11-14,19.2498,0.1252,56.7134,31.9512,20.1979,0.0135,6.4127,0.8049,6.5441,4.1531,3.5887,4.5730,0.8963,4.1697,3.1209,2.6082,34815619480.11
2025-11-13,19.5502,0.1252,56.7134,31.9512,20.1979,0.0132,6.5128,0.8049,6.5441,4.1531,3.5887,4.6443,0.8963,4.1697,3.1209,2.6082,35358945823.04
2025-11-12,19.1249,0.1252,56.7134,31.9512,20.1979,0.0135,6.3711,0.8049,6.5441,4.1531,3.5887,4.5433,0.8963,4.1697,3.1209,2.6082,34589742236.42
2025-11-11,18.3216,0.1252,56.7134,31.9512,20.1979,0.0141,6.1035,0.8049,6.5441,4.1531,3.5887,4.3525,0.8963,4.1697,3.1209,2.6082,33136802128.36
2025-11-10,19.2397,0.1252,56.7134,31.9512,20.1979,0.0135,6.4093,0.8049,6.5441,4.1531,3.5887,4.5706,0.8963,4.1697,3.1209,2.6082,34797305109.0
2025-11-07,19.0338,0.1252,56.7134,31.9512,20.1979,0.0136,6.3407,0.8049,6.5441,4.1531,3.5887,4.5216,0.8963,4.1697,3.1209,2.6082,34424912896.43
2025-11-06,19.0034,0.1252,56.7134,31.9512,20.1979,0.0136,6.3306,0.8049,6.5441,4.1531,3.5887,4.5144,0.8963,4.1697,3.1209,2.6082,34369969783.1
2025-11-05,18.3284,0.1252,56.7134,31.9512,20.1979,0.0141,6.1057,0.8049,6.5441,4.1531,3.5887,4.3541,0.8963,4.1697,3.1209,2.6082,33149011709.1
2025-11-04,17.9233,0.1252,56.7134,31.9512,20.1979,0.0144,5.9708,0.8049,6.5441,4.1531,3.5887,4.2578,0.8963,4.1697,3.1209,2.6082,32416436864.7
2025-11-03,18.0313,0.1252,56.7134,31.9512,20.1979,0.0144,6.0068,0.8049,6.5441,4.1531,3.5887,4.2835,0.8963,4.1697,3.1209,2.6082,32611790156.54
2025-10-31,18.8785,0.1252,56.7134,31.9512,20.1979,0.0137,6.2890,0.8049,6.5441,4.1531,3.5887,4.4848,0.8963,4.1697,3.1209,2.6082,34144092539.41
2025-10-30,19.0709,0.1252,56.7134,31.9512,20.1979,0.0136,6.3531,0.8049,6.5441,4.1531,3.5887,4.5305,0.8963,4.1697,3.1209,2.6082,34492065590.5
2025-10-29,19.5165,0.1252,56.7134,31.9512,20.1979,0.0133,6.5015,0.8049,6.5441,4.1531,3.5887,4.6363,0.8963,4.1697,3.1209,2.6082,35297897919.34
2025-10-28,18.8448,0.1252,56.7134,31.9512,20.1979,0.0137,6.2778,0.8049,6.5441,4.1531,3.5887,4.4767,0.8963,4.1697,3.1209,2.6082,34083044635.71
2025-10-27,24.7185,0.1252,56.7134,31.9512,20.1979,0.0136,7.1156,0.8049,6.5441,4.1531,3.5887,4.9078,0.8963,4.1697,3.1209,2.6082,34345550621.62
2025-10-24,24.6658,0.1252,56.7134,31.9512,20.1979,0.0137,7.1004,0.8049,6.5441,4.1531,3.5887,4.8974,0.8963,4.1697,3.1209,2.6082,34272293137.18
2025-10-23,24.4109,0.1252,56.7134,31.9512,20.1979,0.0138,7.0271,0.8049,6.5441,4.1531,3.5887,4.8468,0.8963,4.1697,3.1209,2.6082,33918215295.72
2025-10-22,24.2440,0.1252,56.7134,31.9512,20.1979,0.0139,6.9790,0.8049,6.5441,4.1531,3.5887,4.8136,0.8963,4.1697,3.1209,2.6082,33686233261.66
2025-10-21,24.3494,0.1252,56.7134,31.9512,20.1979,0.0138,7.0094,0.8049,6.5441,4.1531,3.5887,4.8345,0.8963,4.1697,3.1209,2.6082,33832748230.54
2025-10-20,23.8969,0.1252,56.7134,31.9512,20.1979,0.0141,6.8791,0.8049,6.5441,4.1531,3.5887,4.7447,0.8963,4.1697,3.1209,2.6082,33203954822.43
2025-10-17,23.7080,0.1252,56.7134,31.9512,20.1979,0.0142,6.8247,0.8049,6.5441,4.1531,3.5887,4.5794,0.8963,4.1697,3.1209,2.6082,32941448836.52
2025-10-16,24.1605,0.1252,56.7134,31.9512,20.1979,0.0140,6.9550,0.8049,6.5441,4.1531,3.5887,4.6668,0.8963,4.1697,3.1209,2.6082,33570242244.63
2025-10-15,24.4285,0.1252,56.7134,31.9512,20.1979,0.0138,7.0321,0.8049,6.5441,4.1531,3.5887,4.7185,0.8963,4.1697,3.1209,2.6082,33942634457.2
2025-10-14,24.2308,0.1252,56.7134,31.9512,20.1979,0.0139,6.9752,0.8049,6.5441,4.1531,3.5887,4.6803,0.8963,4.1697,3.1209,2.6082,33667918890.55
2025-10-13,26.5287,0.1252,56.7134,31.9512,20.1979,0.0127,7.6367,0.8049,6.5441,4.1531,3.5887,5.1242,0.8963,4.1697,3.1209,2.6082,36860724254.06
2025-10-10,27.0910,0.1252,56.7134,31.9512,20.1979,0.0124,7.7986,0.8049,6.5441,4.1531,3.5887,5.2328,0.8963,4.1697,3.1209,2.6082,37642137421.42
2025-10-09,27.0691,0.1252,56.7134,31.9512,20.1979,0.0125,7.7923,0.8049,6.5441,4.1531,3.5887,5.2286,0.8963,4.1697,3.1209,2.6082,37611613469.57
2025-09-30,25.8433,0.1252,56.7134,31.9512,20.1979,0.0130,7.4394,0.8049,6.5441,4.1531,3.5887,4.9918,0.8963,4.1697,3.1209,2.6082,35908376956.34
2025-09-29,26.0102,0.1252,56.7134,31.9512,20.1979,0.0130,7.4874,0.8049,6.5441,4.1531,3.5887,5.0240,0.8963,4.1697,3.1209,2.6082,36140358990.4
2025-09-26,24.9733,0.1252,56.7134,31.9512,20.1979,0.0135,7.1890,0.8049,6.5441,4.1531,3.5887,4.8238,0.8963,4.1697,3.1209,2.6082,34699628463.08
2025-09-25,24.9513,0.1252,56.7134,31.9512,20.1979,0.0135,7.1826,0.8049,6.5441,4.1531,3.5887,4.8195,0.8963,4.1697,3.1209,2.6082,34669104511.23
2025-09-24,25.0260,0.1252,56.7134,31.9512,20.1979,0.0135,7.2041,0.8049,6.5441,4.1531,3.5887,4.8339,0.8963,4.1697,3.1209,2.6082,34772885947.52
2025-09-23,24.1210,0.1252,56.7134,31.9512,20.1979,0.0140,6.9436,0.8049,6.5441,4.1531,3.5887,4.6591,0.8963,4.1697,3.1209,2.6082,33515299131.3
2025-09-22,24.4900,0.1252,56.7134,31.9512,20.1979,0.0138,7.0498,0.8049,6.5441,4.1531,3.5887,4.7304,0.8963,4.1697,3.1209,2.6082,34028101522.38
