日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PB,PB 分位点,PB 80%分位点值,PB 50%分位点值,PB 20%分位点值
2025-08-19,=31.8700,=31.8700,=31.8700,=31.8700,=79307900305.8,=61148839863.0,=32743401939.28,,=1.9140,,,,
2025-08-18,=31.8700,=31.8700,=31.8700,=31.8700,=79307900305.8,=61148839863.0,=32743401939.28,,=1.9140,,,,
2025-08-15,=31.8000,=31.8000,=31.8000,=31.8000,=79133706612.0,=61014531146.0,=32671483579.2,,=1.9098,,,,
2025-08-14,=31.8600,=31.8600,=31.8600,=31.8600,=79283015492.4,=61129652903.0,=32733127887.84,,=1.9134,,,,
2025-08-13,=31.8300,=31.8300,=31.8300,=31.8300,=79208361052.2,=61072092025.0,=32702305733.52,,=1.9116,,,,
2025-08-12,=31.8400,=31.8400,=31.8400,=31.8400,=79233245865.6,=61091278984.0,=32712579784.96,,=1.9122,,,,
2025-08-11,=31.9000,=31.9000,=31.9000,=31.9000,=79382554746.0,=61206400741.0,=32774224093.6,,=1.9158,,,,
2025-08-08,=31.9100,=31.9100,=31.9100,=31.9100,=79407439559.4,=61225587701.0,=32784498145.04,,=1.9164,,,,
2025-08-07,=32.2700,=32.2700,=32.2700,=32.2700,=80303292841.8,=61916318242.0,=33154363996.88,,=1.9037,,,,
2025-08-06,=32.2300,=32.2300,=32.2300,=32.2300,=80203753588.2,=61839570404.0,=33113267791.12,,=1.9014,,,,
2025-08-05,=32.3400,=32.3400,=32.3400,=32.3400,=80477486535.6,=62050626958.0,=33226282356.96,,=1.9078,,,,
2025-08-04,=32.1100,=32.1100,=32.1100,=32.1100,=79905135827.4,=61609326890.0,=32989979173.84,,=1.8943,,,,
2025-08-01,=32.1400,=32.1400,=32.1400,=32.1400,=79979790267.6,=61666887769.0,=33020801328.16,,=1.8960,,,,
2025-07-31,=32.1800,=32.1800,=32.1800,=32.1800,=80079329521.2,=61743635607.0,=33061897533.92,,=1.8984,,,,
2025-07-30,=32.6700,=32.6700,=32.6700,=32.6700,=81298685377.8,=62683796621.0,=33565326054.48,,=1.9273,,,,
2025-07-29,=32.5500,=32.5500,=32.5500,=32.5500,=81000067617.0,=62453553107.0,=33442037437.2,,=1.9202,,,,
2025-07-28,=32.7300,=32.7300,=32.7300,=32.7300,=81447994258.2,=62798918378.0,=33626970363.12,,=1.9309,,,,
2025-07-25,=32.7600,=32.7600,=32.7600,=32.7600,=81522648698.4,=62856479256.0,=33657792517.44,,=1.9326,,,,
2025-07-24,=33.2300,=33.2300,=33.2300,=33.2300,=82692234928.2,=63758266352.0,=34140672935.12,,=1.9603,,,,
2025-07-23,=32.4100,=32.4100,=32.4100,=32.4100,=80651680229.4,=62184935675.0,=33298200717.04,,=1.9120,,,,
2025-07-22,=32.3900,=32.3900,=32.3900,=32.3900,=80601910602.6,=62146561756.0,=33277652614.16,,=1.9108,,,,
2025-07-21,=32.1800,=32.1800,=32.1800,=32.1800,=80079329521.2,=61743635607.0,=33061897533.92,,=1.8984,,,,
2025-07-18,=32.1400,=32.1400,=32.1400,=32.1400,=79979790267.6,=61666887769.0,=33020801328.16,,=1.8960,,,,
2025-07-17,=31.8300,=31.8300,=31.8300,=31.8300,=79208361052.2,=61072092025.0,=32702305733.52,,=1.8778,,,,
2025-07-16,=31.7900,=31.7900,=31.7900,=31.7900,=79108821798.6,=60995344187.0,=32661209527.76,,=1.8754,,,,
2025-07-15,=31.7300,=31.7300,=31.7300,=31.7300,=78959512918.2,=60880222430.0,=32599565219.12,,=1.8719,,,,
2025-07-14,=31.8300,=31.8300,=31.8300,=31.8300,=79208361052.2,=61072092025.0,=32702305733.52,,=1.8778,,,,
2025-07-11,=31.7000,=31.7000,=31.7000,=31.7000,=78884858478.0,=60822661552.0,=32568743064.8,,=1.8701,,,,
2025-07-10,=31.7300,=31.7300,=31.7300,=31.7300,=78959512918.2,=60880222430.0,=32599565219.12,,=1.8719,,,,
2025-07-09,=31.6900,=31.6900,=31.6900,=31.6900,=78859973664.6,=60803474592.0,=32558469013.36,,=1.8695,,,,
2025-07-08,=31.5900,=31.5900,=31.5900,=31.5900,=78611125530.6,=60611604997.0,=32455728498.96,,=1.8636,,,,
2025-07-07,=31.4800,=31.4800,=31.4800,=31.4800,=78337392583.2,=60400548443.0,=32342713933.12,,=1.8571,,,,
2025-07-04,=31.5700,=31.5700,=31.5700,=31.5700,=78561355903.8,=60573231078.0,=32435180396.08,,=1.8624,,,,
