日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PB(不含商誉),PB(不含商誉) 分位点,PB(不含商誉) 80%分位点值,PB(不含商誉) 50%分位点值,PB(不含商誉) 20%分位点值
2026-04-02,=14.1500,=14.1500,=14.1500,=14.1500,=113263593807.3,=105476644128.0,=36569779927.6,,=1.7129,,,,
2026-04-01,=14.0100,=14.0100,=14.0100,=14.0100,=112142964610.62,=104433058956.0,=36207958783.44,,=1.6959,,,,
2026-03-31,=14.1600,=14.1600,=14.1600,=14.1600,=113343638749.92,=105551185926.0,=36595624295.04,,=1.7141,,,,
2026-03-30,=14.3900,=14.3900,=14.3900,=14.3900,=115184672430.18,=107265647279.0,=37190044746.16,,=1.7419,,,,
2026-03-27,=14.6400,=14.6400,=14.6400,=14.6400,=117185795995.68,=109129192228.0,=37836153932.16,,=1.7722,,,,
2026-03-26,=14.8800,=14.8800,=14.8800,=14.8800,=119106874618.56,=110918195379.0,=38456418750.72,,=1.8012,,,,
2026-03-25,=14.6800,=14.6800,=14.6800,=14.6800,=117505975766.16,=109427359420.0,=37939531401.92,,=1.7770,,,,
2026-03-24,=14.4700,=14.4700,=14.4700,=14.4700,=115825031971.14,=107861981663.0,=37396799685.68,,=1.7516,,,,
2026-03-23,=14.1400,=14.1400,=14.1400,=14.1400,=113183548864.68,=105402102330.0,=36543935560.16,,=1.7116,,,,
2026-03-20,=14.5100,=14.5100,=14.5100,=14.5100,=116145211741.62,=108160148854.0,=37500177155.44,,=1.7564,,,,
2026-03-19,=14.5600,=14.5600,=14.5600,=14.5600,=116545436454.72,=108532857844.0,=37629398992.64,,=1.7625,,,,
2026-03-18,=14.5700,=14.5700,=14.5700,=14.5700,=116625481397.34,=108607399642.0,=37655243360.08,,=1.7637,,,,
2026-03-17,=14.6700,=14.6700,=14.6700,=14.6700,=117425930823.54,=109352817622.0,=37913687034.48,,=1.7758,,,,
2026-03-16,=14.5600,=14.5600,=14.5600,=14.5600,=116545436454.72,=108532857844.0,=37629398992.64,,=1.7625,,,,
2026-03-13,=14.7800,=14.7800,=14.7800,=14.7800,=118306425192.36,=110172777400.0,=38197975076.32,,=1.7891,,,,
2026-03-12,=15.0100,=15.0100,=15.0100,=15.0100,=120147458872.62,=111887238753.0,=38792395527.44,,=1.8170,,,,
2026-03-11,=14.6500,=14.6500,=14.6500,=14.6500,=117265840938.3,=109203734026.0,=37861998299.6,,=1.7734,,,,
2026-03-10,=14.3800,=14.3800,=14.3800,=14.3800,=115104627487.56,=107191105481.0,=37164200378.72,,=1.7407,,,,
2026-03-09,=14.0200,=14.0200,=14.0200,=14.0200,=112223009553.24,=104507600754.0,=36233803150.88,,=1.6971,,,,
2026-03-06,=13.8500,=13.8500,=13.8500,=13.8500,=110862245528.7,=103240390188.0,=35794448904.4,,=1.6765,,,,
2026-03-05,=13.7300,=13.7300,=13.7300,=13.7300,=109901706217.26,=102345888613.0,=35484316495.12,,=1.6620,,,,
2026-03-04,=13.5600,=13.5600,=13.5600,=13.5600,=108540942192.72,=101078678047.0,=35044962248.64,,=1.6414,,,,
2026-03-03,=13.6000,=13.6000,=13.6000,=13.6000,=108861121963.2,=101376845239.0,=35148339718.4,,=1.6463,,,,
2026-03-02,=13.4600,=13.4600,=13.4600,=13.4600,=107740492766.52,=100333260068.0,=34786518574.24,,=1.6293,,,,
2026-02-27,=13.2500,=13.2500,=13.2500,=13.2500,=106059548971.5,=98767882310.0,=34243786858.0,,=1.6039,,,,
2026-02-26,=13.0900,=13.0900,=13.0900,=13.0900,=104778829889.58,=97575213543.0,=33830276978.96,,=1.5845,,,,
2026-02-25,=12.9700,=12.9700,=12.9700,=12.9700,=103818290578.14,=96680711967.0,=33520144569.68,,=1.5700,,,,
2026-02-24,=13.0000,=13.0000,=13.0000,=13.0000,=104058425406.0,=96904337361.0,=33597677672.0,,=1.5737,,,,
2026-02-13,=12.7800,=12.7800,=12.7800,=12.7800,=102297436668.36,=95264417806.0,=33029101588.32,,=1.5470,,,,
2026-02-12,=12.8700,=12.8700,=12.8700,=12.8700,=103017841151.94,=95935293987.0,=33261700895.28,,=1.5579,,,,
2026-02-11,=12.9700,=12.9700,=12.9700,=12.9700,=103818290578.14,=96680711967.0,=33520144569.68,,=1.5700,,,,
2026-02-10,=13.0200,=13.0200,=13.0200,=13.0200,=104218515291.24,=97053420957.0,=33649366406.88,,=1.5761,,,,
2026-02-09,=13.0900,=13.0900,=13.0900,=13.0900,=104778829889.58,=97575213543.0,=33830276978.96,,=1.5845,,,,
2026-02-06,=13.0700,=13.0700,=13.0700,=13.0700,=104618740004.34,=97426129947.0,=33778588244.08,,=1.5821,,,,
2026-02-05,=13.0700,=13.0700,=13.0700,=13.0700,=104618740004.34,=97426129947.0,=33778588244.08,,=1.5821,,,,
2026-02-04,=13.0400,=13.0400,=13.0400,=13.0400,=104378605176.48,=97202504553.0,=33701055141.76,,=1.5785,,,,
2026-02-03,=12.8200,=12.8200,=12.8200,=12.8200,=102617616438.84,=95562584998.0,=33132479058.08,,=1.5519,,,,
2026-02-02,=12.8500,=12.8500,=12.8500,=12.8500,=102857751266.7,=95786210391.0,=33210012160.4,,=1.5555,,,,
2026-01-30,=12.7500,=12.7500,=12.7500,=12.7500,=102057301840.5,=95040792412.0,=32951568486.0,,=1.5434,,,,
2026-01-29,=13.0000,=13.0000,=13.0000,=13.0000,=104058425406.0,=96904337361.0,=33597677672.0,,=1.5737,,,,
2026-01-28,=12.8700,=12.8700,=12.8700,=12.8700,=103017841151.94,=95935293987.0,=33261700895.28,,=1.5579,,,,
2026-01-27,=13.0200,=13.0200,=13.0200,=13.0200,=104218515291.24,=97053420957.0,=33649366406.88,,=1.5761,,,,
2026-01-26,=13.1700,=13.1700,=13.1700,=13.1700,=105419189430.54,=98171547926.0,=34037031918.48,,=1.5942,,,,
2026-01-23,=13.1700,=13.1700,=13.1700,=13.1700,=105419189430.54,=98171547926.0,=34037031918.48,,=1.5942,,,,
2026-01-22,=13.3000,=13.3000,=13.3000,=13.3000,=106459773684.6,=99140591300.0,=34373008695.2,,=1.6100,,,,
2026-01-21,=13.2600,=13.2600,=13.2600,=13.2600,=106139593914.12,=98842424108.0,=34269631225.44,,=1.6051,,,,
2026-01-20,=13.5100,=13.5100,=13.5100,=13.5100,=108140717479.62,=100705969057.0,=34915740411.44,,=1.6354,,,,
2026-01-19,=13.3500,=13.3500,=13.3500,=13.3500,=106859998397.7,=99513300290.0,=34502230532.4,,=1.6160,,,,
2026-01-16,=13.1800,=13.1800,=13.1800,=13.1800,=105499234373.16,=98246089724.0,=34062876285.92,,=1.5954,,,,
2026-01-15,=13.1700,=13.1700,=13.1700,=13.1700,=105419189430.54,=98171547926.0,=34037031918.48,,=1.5942,,,,
2026-01-14,=13.2900,=13.2900,=13.2900,=13.2900,=106379728741.98,=99066049502.0,=34347164327.76,,=1.6088,,,,
2026-01-13,=13.3800,=13.3800,=13.3800,=13.3800,=107100133225.56,=99736925684.0,=34579763634.72,,=1.6196,,,,
2026-01-12,=13.3000,=13.3000,=13.3000,=13.3000,=106459773684.6,=99140591300.0,=34373008695.2,,=1.6100,,,,
2026-01-09,=13.3000,=13.3000,=13.3000,=13.3000,=106459773684.6,=99140591300.0,=34373008695.2,,=1.6100,,,,
2026-01-08,=13.2900,=13.2900,=13.2900,=13.2900,=106379728741.98,=99066049502.0,=34347164327.76,,=1.6088,,,,
2026-01-07,=13.3000,=13.3000,=13.3000,=13.3000,=106459773684.6,=99140591300.0,=34373008695.2,,=1.6100,,,,
2026-01-06,=13.1800,=13.1800,=13.1800,=13.1800,=105499234373.16,=98246089724.0,=34062876285.92,,=1.5954,,,,
2026-01-05,=13.1500,=13.1500,=13.1500,=13.1500,=105259099545.3,=98022464331.0,=33985343183.6,,=1.5918,,,,
2025-12-31,=13.1200,=13.1200,=13.1200,=13.1200,=105018964717.44,=97798838937.0,=33907810081.28,,=1.5882,,,,
2025-12-30,=13.1000,=13.1000,=13.1000,=13.1000,=104858874832.2,=97649755341.0,=33856121346.4,,=1.5858,,,,
2025-12-29,=13.2000,=13.2000,=13.2000,=13.2000,=105659324258.4,=98395173320.0,=34114565020.8,,=1.5979,,,,
2025-12-26,=13.4200,=13.4200,=13.4200,=13.4200,=107420312996.04,=100035092876.0,=34683141104.48,,=1.6245,,,,
2025-12-25,=13.4100,=13.4100,=13.4100,=13.4100,=107340268053.42,=99960551078.0,=34657296737.04,,=1.6233,,,,
2025-12-24,=13.4900,=13.4900,=13.4900,=13.4900,=107980627594.38,=100556885462.0,=34864051676.56,,=1.6330,,,,
2025-12-23,=13.3900,=13.3900,=13.3900,=13.3900,=107180178168.18,=99811467482.0,=34605608002.16,,=1.6209,,,,
2025-12-22,=13.4200,=13.4200,=13.4200,=13.4200,=107420312996.04,=100035092876.0,=34683141104.48,,=1.6245,,,,
2025-12-19,=13.5100,=13.5100,=13.5100,=13.5100,=108140717479.62,=100705969057.0,=34915740411.44,,=1.6354,,,,
2025-12-18,=13.6100,=13.6100,=13.6100,=13.6100,=108941166905.82,=101451387037.0,=35174184085.84,,=1.6475,,,,
2025-12-17,=13.5100,=13.5100,=13.5100,=13.5100,=108140717479.62,=100705969057.0,=34915740411.44,,=1.6354,,,,
2025-12-16,=13.6000,=13.6000,=13.6000,=13.6000,=108861121963.2,=101376845239.0,=35148339718.4,,=1.6463,,,,
2025-12-15,=13.6900,=13.6900,=13.6900,=13.6900,=109581526446.78,=102047721421.0,=35380939025.36,,=1.6572,,,,
2025-12-12,=13.7600,=13.7600,=13.7600,=13.7600,=110141841045.12,=102569514007.0,=35561849597.44,,=1.6656,,,,
2025-12-11,=13.7600,=13.7600,=13.7600,=13.7600,=110141841045.12,=102569514007.0,=35561849597.44,,=1.6656,,,,
2025-12-10,=13.8100,=13.8100,=13.8100,=13.8100,=110542065758.22,=102942222997.0,=35691071434.64,,=1.6717,,,,
2025-12-09,=13.7200,=13.7200,=13.7200,=13.7200,=109821661274.64,=102271346815.0,=35458472127.68,,=1.6608,,,,
2025-12-08,=13.7000,=13.7000,=13.7000,=13.7000,=109661571389.4,=102122263219.0,=35406783392.8,,=1.6584,,,,
2025-12-05,=13.8100,=13.8100,=13.8100,=13.8100,=110542065758.22,=102942222997.0,=35691071434.64,,=1.6717,,,,
2025-12-04,=13.8800,=13.8800,=13.8800,=13.8800,=111102380356.56,=103464015582.0,=35871982006.72,,=1.6802,,,,
2025-12-03,=13.8900,=13.8900,=13.8900,=13.8900,=111182425299.18,=103538557380.0,=35897826374.16,,=1.6814,,,,
2025-12-02,=13.8100,=13.8100,=13.8100,=13.8100,=110542065758.22,=102942222997.0,=35691071434.64,,=1.6717,,,,
2025-12-01,=13.8100,=13.8100,=13.8100,=13.8100,=110542065758.22,=102942222997.0,=35691071434.64,,=1.6717,,,,
2025-11-28,=13.7700,=13.7700,=13.7700,=13.7700,=110221885987.74,=102644055805.0,=35587693964.88,,=1.6669,,,,
2025-11-27,=13.9200,=13.9200,=13.9200,=13.9200,=111422560127.04,=103762182774.0,=35975359476.48,,=1.6850,,,,
2025-11-26,=13.6500,=13.6500,=13.6500,=13.6500,=109261346676.3,=101749554229.0,=35277561555.6,,=1.6523,,,,
2025-11-25,=13.7200,=13.7200,=13.7200,=13.7200,=109821661274.64,=102271346815.0,=35458472127.68,,=1.6608,,,,
2025-11-24,=13.7000,=13.7000,=13.7000,=13.7000,=109661571389.4,=102122263219.0,=35406783392.8,,=1.6584,,,,
2025-11-21,=13.8100,=13.8100,=13.8100,=13.8100,=110542065758.22,=102942222997.0,=35691071434.64,,=1.6717,,,,
2025-11-20,=13.8100,=13.8100,=13.8100,=13.8100,=110542065758.22,=102942222997.0,=35691071434.64,,=1.6717,,,,
2025-11-19,=13.7700,=13.7700,=13.7700,=13.7700,=110221885987.74,=102644055805.0,=35587693964.88,,=1.6669,,,,
2025-11-18,=13.6900,=13.6900,=13.6900,=13.6900,=109581526446.78,=102047721421.0,=35380939025.36,,=1.6572,,,,
2025-11-17,=13.8000,=13.8000,=13.8000,=13.8000,=110462020815.6,=102867681199.0,=35665227067.2,,=1.6705,,,,
2025-11-14,=13.9100,=13.9100,=13.9100,=13.9100,=111342515184.42,=103687640976.0,=35949515109.04,,=1.6838,,,,
2025-11-13,=14.1600,=14.1600,=14.1600,=14.1600,=113343638749.92,=105551185926.0,=36595624295.04,,=1.7141,,,,
2025-11-12,=14.6000,=14.6000,=14.6000,=14.6000,=116865616225.2,=108831025036.0,=37732776462.4,,=1.7673,,,,
2025-11-11,=14.7000,=14.7000,=14.7000,=14.7000,=117666065651.4,=109576443016.0,=37991220136.8,,=1.7794,,,,
2025-11-10,=14.6900,=14.6900,=14.6900,=14.6900,=117586020708.78,=109501901218.0,=37965375769.36,,=1.7782,,,,
2025-11-07,=14.7300,=14.7300,=14.7300,=14.7300,=117906200479.26,=109800068410.0,=38068753239.12,,=1.7831,,,,
2025-11-06,=14.6900,=14.6900,=14.6900,=14.6900,=117586020708.78,=109501901218.0,=37965375769.36,,=1.7782,,,,
2025-11-05,=14.5900,=14.5900,=14.5900,=14.5900,=116785571282.58,=108756483238.0,=37706932094.96,,=1.7661,,,,
2025-11-04,=14.5300,=14.5300,=14.5300,=14.5300,=116305301626.86,=108309232450.0,=37551865890.32,,=1.7589,,,,
2025-11-03,=14.4000,=14.4000,=14.4000,=14.4000,=115264717372.8,=107340189077.0,=37215889113.6,,=1.7431,,,,
2025-10-31,=14.3500,=14.3500,=14.3500,=14.3500,=114864492659.7,=106967480087.0,=37086667276.4,,=1.7371,,,,
2025-10-30,=14.4700,=14.4700,=14.4700,=14.4700,=115825031971.14,=107861981663.0,=37396799685.68,,=1.8258,,,,
2025-10-29,=14.3500,=14.3500,=14.3500,=14.3500,=114864492659.7,=106967480087.0,=37086667276.4,,=1.8106,,,,
2025-10-28,=14.3800,=14.3800,=14.3800,=14.3800,=115104627487.56,=107191105481.0,=37164200378.72,,=1.8144,,,,
2025-10-27,=14.2800,=14.2800,=14.2800,=14.2800,=114304178061.36,=106445687501.0,=36905756704.32,,=1.8018,,,,
2025-10-24,=14.1600,=14.1600,=14.1600,=14.1600,=113343638749.92,=105551185926.0,=36595624295.04,,=1.7866,,,,
2025-10-23,=14.1100,=14.1100,=14.1100,=14.1100,=112943414036.82,=105178476936.0,=36466402457.84,,=1.7803,,,,
2025-10-22,=13.9900,=13.9900,=13.9900,=13.9900,=111982874725.38,=104283975360.0,=36156270048.56,,=1.7652,,,,
2025-10-21,=13.8900,=13.8900,=13.8900,=13.8900,=111182425299.18,=103538557380.0,=35897826374.16,,=1.7526,,,,
2025-10-20,=14.2100,=14.2100,=14.2100,=14.2100,=113743863463.02,=105923894915.0,=36724846132.24,,=1.7929,,,,
2025-10-17,=14.2200,=14.2200,=14.2200,=14.2200,=113823908405.64,=105998436713.0,=36750690499.68,,=1.7942,,,,
2025-10-16,=14.3200,=14.3200,=14.3200,=14.3200,=114624357831.84,=106743854693.0,=37009134174.08,,=1.8068,,,,
2025-10-15,=14.1900,=14.1900,=14.1900,=14.1900,=113583773577.78,=105774811319.0,=36673157397.36,,=1.7904,,,,
2025-10-14,=14.2600,=14.2600,=14.2600,=14.2600,=114144088176.12,=106296603905.0,=36854067969.44,,=1.7993,,,,
2025-10-13,=13.8700,=13.8700,=13.8700,=13.8700,=111022335413.94,=103389473784.0,=35846137639.28,,=1.7500,,,,
2025-10-10,=13.6300,=13.6300,=13.6300,=13.6300,=109101256791.06,=101600470633.0,=35225872820.72,,=1.7198,,,,
2025-10-09,=13.4600,=13.4600,=13.4600,=13.4600,=107740492766.52,=100333260068.0,=34786518574.24,,=1.6983,,,,
2025-09-30,=13.0600,=13.0600,=13.0600,=13.0600,=104538695061.72,=97351588149.0,=33752743876.64,,=1.6478,,,,
2025-09-29,=13.1000,=13.1000,=13.1000,=13.1000,=104858874832.2,=97649755341.0,=33856121346.4,,=1.6529,,,,
2025-09-26,=13.1400,=13.1400,=13.1400,=13.1400,=105179054602.68,=97947922533.0,=33959498816.16,,=1.6579,,,,
2025-09-25,=13.0400,=13.0400,=13.0400,=13.0400,=104378605176.48,=97202504553.0,=33701055141.76,,=1.6453,,,,
2025-09-24,=13.1800,=13.1800,=13.1800,=13.1800,=105499234373.16,=98246089724.0,=34062876285.92,,=1.6630,,,,
2025-09-23,=13.1800,=13.1800,=13.1800,=13.1800,=105499234373.16,=98246089724.0,=34062876285.92,,=1.6630,,,,
2025-09-22,=13.0600,=13.0600,=13.0600,=13.0600,=104538695061.72,=97351588149.0,=33752743876.64,,=1.6478,,,,
2025-09-19,=13.2800,=13.2800,=13.2800,=13.2800,=106299683799.36,=98991507704.0,=34321319960.32,,=1.6756,,,,
2025-09-18,=13.2900,=13.2900,=13.2900,=13.2900,=106379728741.98,=99066049502.0,=34347164327.76,,=1.6769,,,,
2025-09-17,=13.5100,=13.5100,=13.5100,=13.5100,=108140717479.62,=100705969057.0,=34915740411.44,,=1.7046,,,,
2025-09-16,=13.5200,=13.5200,=13.5200,=13.5200,=108220762422.24,=100780510855.0,=34941584778.88,,=1.7059,,,,
2025-09-15,=13.7500,=13.7500,=13.7500,=13.7500,=110061796102.5,=102494972209.0,=35536005230.0,,=1.7349,,,,
2025-09-12,=13.9000,=13.9000,=13.9000,=13.9000,=111262470241.8,=103613099178.0,=35923670741.6,,=1.7538,,,,
2025-09-11,=14.1700,=14.1700,=14.1700,=14.1700,=113423683692.54,=105625727723.0,=36621468662.48,,=1.7879,,,,
2025-09-10,=14.1500,=14.1500,=14.1500,=14.1500,=113263593807.3,=105476644128.0,=36569779927.6,,=1.7854,,,,
2025-09-09,=14.1700,=14.1700,=14.1700,=14.1700,=113423683692.54,=105625727723.0,=36621468662.48,,=1.7879,,,,
2025-09-08,=14.2300,=14.2300,=14.2300,=14.2300,=113903953348.26,=106072978511.0,=36776534867.12,,=1.7955,,,,
2025-09-05,=14.2100,=14.2100,=14.2100,=14.2100,=113743863463.02,=105923894915.0,=36724846132.24,,=1.7929,,,,
2025-09-04,=14.2700,=14.2700,=14.2700,=14.2700,=114224133118.74,=106371145703.0,=36879912336.88,,=1.8005,,,,
2025-09-03,=14.3100,=14.3100,=14.3100,=14.3100,=114544312889.22,=106669312895.0,=36983289806.64,,=1.8056,,,,
2025-09-02,=14.4500,=14.4500,=14.4500,=14.4500,=115664942085.9,=107712898067.0,=37345110950.8,,=1.8232,,,,
2025-09-01,=14.1600,=14.1600,=14.1600,=14.1600,=113343638749.92,=105551185926.0,=36595624295.04,,=1.7866,,,,
2025-08-29,=14.3300,=14.3300,=14.3300,=14.3300,=114704402774.46,=106818396491.0,=37034978541.52,,=1.8628,,,,
2025-08-28,=14.5500,=14.5500,=14.5500,=14.5500,=116465391512.1,=108458316046.0,=37603554625.2,,=1.8914,,,,
2025-08-27,=14.5900,=14.5900,=14.5900,=14.5900,=116785571282.58,=108756483238.0,=37706932094.96,,=1.8966,,,,
2025-08-26,=14.8200,=14.8200,=14.8200,=14.8200,=118626604962.84,=110470944592.0,=38301352546.08,,=1.9265,,,,
2025-08-25,=14.8800,=14.8800,=14.8800,=14.8800,=119106874618.56,=110918195379.0,=38456418750.72,,=1.9343,,,,
2025-08-22,=14.7400,=14.7400,=14.7400,=14.7400,=117986245421.88,=109874610208.0,=38094597606.56,,=1.9161,,,,
2025-08-21,=14.8100,=14.8100,=14.8100,=14.8100,=118546560020.22,=110396402794.0,=38275508178.64,,=1.9252,,,,
