日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PB,PB 分位点,PB 80%分位点值,PB 50%分位点值,PB 20%分位点值
2026-01-27,=13.0200,=13.0200,=13.0200,=13.0200,=104218515291.24,=97053420957.0,=33649366406.88,,=1.5726,,,,
2026-01-26,=13.1700,=13.1700,=13.1700,=13.1700,=105419189430.54,=98171547926.0,=34037031918.48,,=1.5907,,,,
2026-01-23,=13.1700,=13.1700,=13.1700,=13.1700,=105419189430.54,=98171547926.0,=34037031918.48,,=1.5907,,,,
2026-01-22,=13.3000,=13.3000,=13.3000,=13.3000,=106459773684.6,=99140591300.0,=34373008695.2,,=1.6064,,,,
2026-01-21,=13.2600,=13.2600,=13.2600,=13.2600,=106139593914.12,=98842424108.0,=34269631225.44,,=1.6016,,,,
2026-01-20,=13.5100,=13.5100,=13.5100,=13.5100,=108140717479.62,=100705969057.0,=34915740411.44,,=1.6318,,,,
2026-01-19,=13.3500,=13.3500,=13.3500,=13.3500,=106859998397.7,=99513300290.0,=34502230532.4,,=1.6125,,,,
2026-01-16,=13.1800,=13.1800,=13.1800,=13.1800,=105499234373.16,=98246089724.0,=34062876285.92,,=1.5919,,,,
2026-01-15,=13.1700,=13.1700,=13.1700,=13.1700,=105419189430.54,=98171547926.0,=34037031918.48,,=1.5907,,,,
2026-01-14,=13.2900,=13.2900,=13.2900,=13.2900,=106379728741.98,=99066049502.0,=34347164327.76,,=1.6052,,,,
2026-01-13,=13.3800,=13.3800,=13.3800,=13.3800,=107100133225.56,=99736925684.0,=34579763634.72,,=1.6161,,,,
2026-01-12,=13.3000,=13.3000,=13.3000,=13.3000,=106459773684.6,=99140591300.0,=34373008695.2,,=1.6064,,,,
2026-01-09,=13.3000,=13.3000,=13.3000,=13.3000,=106459773684.6,=99140591300.0,=34373008695.2,,=1.6064,,,,
2026-01-08,=13.2900,=13.2900,=13.2900,=13.2900,=106379728741.98,=99066049502.0,=34347164327.76,,=1.6052,,,,
2026-01-07,=13.3000,=13.3000,=13.3000,=13.3000,=106459773684.6,=99140591300.0,=34373008695.2,,=1.6064,,,,
2026-01-06,=13.1800,=13.1800,=13.1800,=13.1800,=105499234373.16,=98246089724.0,=34062876285.92,,=1.5919,,,,
2026-01-05,=13.1500,=13.1500,=13.1500,=13.1500,=105259099545.3,=98022464331.0,=33985343183.6,,=1.5883,,,,
2025-12-31,=13.1200,=13.1200,=13.1200,=13.1200,=105018964717.44,=97798838937.0,=33907810081.28,,=1.5847,,,,
2025-12-30,=13.1000,=13.1000,=13.1000,=13.1000,=104858874832.2,=97649755341.0,=33856121346.4,,=1.5823,,,,
2025-12-29,=13.2000,=13.2000,=13.2000,=13.2000,=105659324258.4,=98395173320.0,=34114565020.8,,=1.5943,,,,
2025-12-26,=13.4200,=13.4200,=13.4200,=13.4200,=107420312996.04,=100035092876.0,=34683141104.48,,=1.6209,,,,
2025-12-25,=13.4100,=13.4100,=13.4100,=13.4100,=107340268053.42,=99960551078.0,=34657296737.04,,=1.6197,,,,
2025-12-24,=13.4900,=13.4900,=13.4900,=13.4900,=107980627594.38,=100556885462.0,=34864051676.56,,=1.6294,,,,
2025-12-23,=13.3900,=13.3900,=13.3900,=13.3900,=107180178168.18,=99811467482.0,=34605608002.16,,=1.6173,,,,
2025-12-22,=13.4200,=13.4200,=13.4200,=13.4200,=107420312996.04,=100035092876.0,=34683141104.48,,=1.6209,,,,
2025-12-19,=13.5100,=13.5100,=13.5100,=13.5100,=108140717479.62,=100705969057.0,=34915740411.44,,=1.6318,,,,
2025-12-18,=13.6100,=13.6100,=13.6100,=13.6100,=108941166905.82,=101451387037.0,=35174184085.84,,=1.6439,,,,
2025-12-17,=13.5100,=13.5100,=13.5100,=13.5100,=108140717479.62,=100705969057.0,=34915740411.44,,=1.6318,,,,
2025-12-16,=13.6000,=13.6000,=13.6000,=13.6000,=108861121963.2,=101376845239.0,=35148339718.4,,=1.6426,,,,
2025-12-15,=13.6900,=13.6900,=13.6900,=13.6900,=109581526446.78,=102047721421.0,=35380939025.36,,=1.6535,,,,
2025-12-12,=13.7600,=13.7600,=13.7600,=13.7600,=110141841045.12,=102569514007.0,=35561849597.44,,=1.6620,,,,
2025-12-11,=13.7600,=13.7600,=13.7600,=13.7600,=110141841045.12,=102569514007.0,=35561849597.44,,=1.6620,,,,
2025-12-10,=13.8100,=13.8100,=13.8100,=13.8100,=110542065758.22,=102942222997.0,=35691071434.64,,=1.6680,,,,
2025-12-09,=13.7200,=13.7200,=13.7200,=13.7200,=109821661274.64,=102271346815.0,=35458472127.68,,=1.6571,,,,
2025-12-08,=13.7000,=13.7000,=13.7000,=13.7000,=109661571389.4,=102122263219.0,=35406783392.8,,=1.6547,,,,
2025-12-05,=13.8100,=13.8100,=13.8100,=13.8100,=110542065758.22,=102942222997.0,=35691071434.64,,=1.6680,,,,
2025-12-04,=13.8800,=13.8800,=13.8800,=13.8800,=111102380356.56,=103464015582.0,=35871982006.72,,=1.6765,,,,
2025-12-03,=13.8900,=13.8900,=13.8900,=13.8900,=111182425299.18,=103538557380.0,=35897826374.16,,=1.6777,,,,
2025-12-02,=13.8100,=13.8100,=13.8100,=13.8100,=110542065758.22,=102942222997.0,=35691071434.64,,=1.6680,,,,
2025-12-01,=13.8100,=13.8100,=13.8100,=13.8100,=110542065758.22,=102942222997.0,=35691071434.64,,=1.6680,,,,
2025-11-28,=13.7700,=13.7700,=13.7700,=13.7700,=110221885987.74,=102644055805.0,=35587693964.88,,=1.6632,,,,
2025-11-27,=13.9200,=13.9200,=13.9200,=13.9200,=111422560127.04,=103762182774.0,=35975359476.48,,=1.6813,,,,
2025-11-26,=13.6500,=13.6500,=13.6500,=13.6500,=109261346676.3,=101749554229.0,=35277561555.6,,=1.6487,,,,
